,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,SI_ba,FF_ba,CH_ba,CU_ba,SV_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
42,2023-08-12,717021,Walk,walk,False,518595,500779,Travis d'Arnaud,Jose Quintana,0,0,1,dec32f8b-ba06-4b4a-a3c9-551ff15711b8,500779.0,josequintana,Quintana,Left,Jose Quintana,3.57,4.55,75.2,101.0,80.0,94.0,0.802,7.14,2.85,8.92,0.59,1.17,0.231,0.406,0.162,0.28600000000000003,0.349,85.8,65.0,102.0,91.0,96.0,106.0,102.0,81.0,101.0,95.0,78.0,99.0,91.0,0.32299999999999995,0.242,0.253,0.18100000000000002,-2.28,3.29,1.45,-1.18,90.2,90.4,77.2,0.196,0.391,0.276,0.214,0.211,,,,,,,,,,,,,,
43,2023-08-12,717021,Flyout,field_out,True,542303,500779,Marcell Ozuna,Jose Quintana,1,1,0,6da52b7f-3e72-4569-9a41-173cfcc43dbe,500779.0,josequintana,Quintana,Left,Jose Quintana,3.57,4.55,75.2,101.0,80.0,94.0,0.802,7.14,2.85,8.92,0.59,1.17,0.231,0.406,0.162,0.28600000000000003,0.349,85.8,65.0,102.0,91.0,96.0,106.0,102.0,81.0,101.0,95.0,78.0,99.0,91.0,0.32299999999999995,0.242,0.253,0.18100000000000002,-2.28,3.29,1.45,-1.18,90.2,90.4,77.2,0.196,0.391,0.276,0.214,0.211,,,,,,,,,,,,,,
44,2023-08-12,717021,Strikeout,strikeout,True,624413,675911,Pete Alonso,Spencer Strider,0,0,0,0c385309-1603-4966-9dc2-5676b3e67bbb,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,,,,141.0,106.0,116.0,,,,,0.589,,0.073,0.4,,,0.97,97.2,,,,0.256,0.122,,,104.0,103.0,107.0,0.33799999999999997,1.67,85.6,0.154,,,,,,,
45,2023-08-12,717021,Groundout,field_out,True,643446,675911,Jeff McNeil,Spencer Strider,0,0,0,de43d27d-b405-4291-870b-3c27a17b8d83,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,,,,141.0,106.0,116.0,,,,,0.589,,0.073,0.4,,,0.97,97.2,,,,0.256,0.122,,,104.0,103.0,107.0,0.33799999999999997,1.67,85.6,0.154,,,,,,,
46,2023-08-12,717021,Flyout,field_out,True,682626,675911,Francisco Alvarez,Spencer Strider,1,1,0,33725b0d-cb44-47ac-9a18-7f9f45c4676c,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,,,,141.0,106.0,116.0,,,,,0.589,,0.073,0.4,,,0.97,97.2,,,,0.256,0.122,,,104.0,103.0,107.0,0.33799999999999997,1.67,85.6,0.154,,,,,,,
47,2023-08-12,717021,Pop Out,field_out,True,606115,641627,Orlando Arcia,Trevor Gott,0,0,0,66137a2e-55f6-4e8c-8cc8-1324273b2015,641627.0,trevorgott,Gott,Right,Trevor Gott,4.19,3.48,58.0,103.0,96.0,98.0,0.7909999999999999,9.62,2.95,9.78,0.62,1.08,0.358,0.267,0.205,0.273,0.41600000000000004,87.0,66.0,91.0,88.0,90.0,90.0,91.0,86.0,107.0,101.0,102.0,101.0,94.0,0.278,0.21899999999999997,0.071,0.040999999999999995,-0.31,1.32,-2.62,-6.25,93.3,93.8,80.7,0.268,0.265,0.444,0.286,,,,,,,,,102.0,105.0,100.0,0.391,0.78,89.2,0.247
48,2023-08-12,717021,Single,single,False,592696,641627,Eddie Rosario,Trevor Gott,1,0,0,fad59884-c105-4fba-8529-85e0b687d78b,641627.0,trevorgott,Gott,Right,Trevor Gott,4.19,3.48,58.0,103.0,96.0,98.0,0.7909999999999999,9.62,2.95,9.78,0.62,1.08,0.358,0.267,0.205,0.273,0.41600000000000004,87.0,66.0,91.0,88.0,90.0,90.0,91.0,86.0,107.0,101.0,102.0,101.0,94.0,0.278,0.21899999999999997,0.071,0.040999999999999995,-0.31,1.32,-2.62,-6.25,93.3,93.8,80.7,0.268,0.265,0.444,0.286,,,,,,,,,102.0,105.0,100.0,0.391,0.78,89.2,0.247
49,2023-08-12,717021,Strikeout,strikeout,True,671739,641627,Michael Harris II,Trevor Gott,0,0,1,ee188c65-8804-465e-b2ab-0281b1d8cafb,641627.0,trevorgott,Gott,Right,Trevor Gott,4.19,3.48,58.0,103.0,96.0,98.0,0.7909999999999999,9.62,2.95,9.78,0.62,1.08,0.358,0.267,0.205,0.273,0.41600000000000004,87.0,66.0,91.0,88.0,90.0,90.0,91.0,86.0,107.0,101.0,102.0,101.0,94.0,0.278,0.21899999999999997,0.071,0.040999999999999995,-0.31,1.32,-2.62,-6.25,93.3,93.8,80.7,0.268,0.265,0.444,0.286,,,,,,,,,102.0,105.0,100.0,0.391,0.78,89.2,0.247
50,2023-08-12,717021,Groundout,field_out,True,660670,641627,Ronald Acuña Jr.,Trevor Gott,0,0,0,2a556cb8-fbe5-43b9-876e-434b3b1d2052,641627.0,trevorgott,Gott,Right,Trevor Gott,4.19,3.48,58.0,103.0,96.0,98.0,0.7909999999999999,9.62,2.95,9.78,0.62,1.08,0.358,0.267,0.205,0.273,0.41600000000000004,87.0,66.0,91.0,88.0,90.0,90.0,91.0,86.0,107.0,101.0,102.0,101.0,94.0,0.278,0.21899999999999997,0.071,0.040999999999999995,-0.31,1.32,-2.62,-6.25,93.3,93.8,80.7,0.268,0.265,0.444,0.286,,,,,,,,,102.0,105.0,100.0,0.391,0.78,89.2,0.247
51,2023-08-12,717021,Single,single,False,596129,675911,Daniel Vogelbach,Spencer Strider,1,1,0,794dd3a7-4c1b-42fb-a721-a8e425700fe4,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,,,,141.0,106.0,116.0,,,,,0.589,,0.073,0.4,,,0.97,97.2,,,,0.256,0.122,,,104.0,103.0,107.0,0.33799999999999997,1.67,85.6,0.154,,,,,,,
52,2023-08-12,717021,Flyout,field_out,True,668901,675911,Mark Vientos,Spencer Strider,0,0,0,d4ab04e9-702d-444d-922c-52bc4d04901b,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,,,,141.0,106.0,116.0,,,,,0.589,,0.073,0.4,,,0.97,97.2,,,,0.256,0.122,,,104.0,103.0,107.0,0.33799999999999997,1.67,85.6,0.154,,,,,,,
53,2023-08-12,717021,Flyout,field_out,True,664901,675911,Danny Mendick,Spencer Strider,0,0,0,521578c5-3705-407b-9822-85e741ea7188,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,,,,141.0,106.0,116.0,,,,,0.589,,0.073,0.4,,,0.97,97.2,,,,0.256,0.122,,,104.0,103.0,107.0,0.33799999999999997,1.67,85.6,0.154,,,,,,,
54,2023-08-12,717021,Strikeout,strikeout,True,641796,675911,Tim Locastro,Spencer Strider,0,0,0,e94f4d34-eaac-4a8a-9967-54af52722f3e,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,,,,141.0,106.0,116.0,,,,,0.589,,0.073,0.4,,,0.97,97.2,,,,0.256,0.122,,,104.0,103.0,107.0,0.33799999999999997,1.67,85.6,0.154,,,,,,,
55,2023-08-12,717021,Hit By Pitch,hit_by_pitch,False,645277,622098,Ozzie Albies,Drew Smith,1,0,0,4f477451-9360-47fd-bca6-2758cdb1eae9,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,133.0,94.0,102.0,,,,0.001,0.612,0.085,0.09300000000000001,0.93,4.16,-2.13,-2.86,95.0,96.6,76.7,,0.169,0.364,0.389,,121.0,103.0,109.0,0.209,-1.62,84.3,0.318,,,,,,,
56,2023-08-12,717021,Fielders Choice,fielders_choice,False,663586,622098,Austin Riley,Drew Smith,0,0,1,2a64ec1f-7425-4430-ac85-6e6dcf223fcd,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,133.0,94.0,102.0,,,,0.001,0.612,0.085,0.09300000000000001,0.93,4.16,-2.13,-2.86,95.0,96.6,76.7,,0.169,0.364,0.389,,121.0,103.0,109.0,0.209,-1.62,84.3,0.318,,,,,,,
57,2023-08-12,717021,Walk,walk,False,621566,622098,Matt Olson,Drew Smith,1,0,1,830f109b-e87e-47ed-9d88-30f49df2cf8d,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,133.0,94.0,102.0,,,,0.001,0.612,0.085,0.09300000000000001,0.93,4.16,-2.13,-2.86,95.0,96.6,76.7,,0.169,0.364,0.389,,121.0,103.0,109.0,0.209,-1.62,84.3,0.318,,,,,,,
58,2023-08-12,717021,Pop Out,field_out,True,518595,622098,Travis d'Arnaud,Drew Smith,0,0,0,6e3f7cf7-07b0-4719-87dd-392f27691e4c,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,133.0,94.0,102.0,,,,0.001,0.612,0.085,0.09300000000000001,0.93,4.16,-2.13,-2.86,95.0,96.6,76.7,,0.169,0.364,0.389,,121.0,103.0,109.0,0.209,-1.62,84.3,0.318,,,,,,,
59,2023-08-12,717021,Double,double,False,542303,622098,Marcell Ozuna,Drew Smith,1,0,1,a01ec638-5501-407a-a9d3-b55e62f9aec5,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,133.0,94.0,102.0,,,,0.001,0.612,0.085,0.09300000000000001,0.93,4.16,-2.13,-2.86,95.0,96.6,76.7,,0.169,0.364,0.389,,121.0,103.0,109.0,0.209,-1.62,84.3,0.318,,,,,,,
60,2023-08-12,717021,Lineout,field_out,True,606115,641360,Orlando Arcia,Phil Bickford,0,0,0,6cfee5c8-7d75-45d6-bc33-34c99998edac,641360.0,philbickford,Bickford,Right,Phil Bickford,4.95,4.8,67.1,100.0,112.0,101.0,0.727,10.16,5.21,7.89,1.07,0.57,0.292,0.384,0.168,0.319,0.38799999999999996,87.5,117.0,97.0,88.0,,,,116.0,100.0,101.0,,,,,0.71,,0.02,1.26,,,0.89,93.7,,,,0.183,0.2,,,99.0,101.0,101.0,0.26899999999999996,-3.45,83.9,0.325,,,,,,,
61,2023-08-12,717021,Groundout,field_out,True,592696,641360,Eddie Rosario,Phil Bickford,0,0,0,b2cab3c4-e17c-438a-b544-0dc1244de1e3,641360.0,philbickford,Bickford,Right,Phil Bickford,4.95,4.8,67.1,100.0,112.0,101.0,0.727,10.16,5.21,7.89,1.07,0.57,0.292,0.384,0.168,0.319,0.38799999999999996,87.5,117.0,97.0,88.0,,,,116.0,100.0,101.0,,,,,0.71,,0.02,1.26,,,0.89,93.7,,,,0.183,0.2,,,99.0,101.0,101.0,0.26899999999999996,-3.45,83.9,0.325,,,,,,,
62,2023-08-12,717021,Walk,walk,False,607043,621345,Brandon Nimmo,A.J. Minter,1,0,0,dcf08f4e-0384-495c-8645-2a688da81142,621345.0,ajminter,Minter,Left,A.J. Minter,3.76,3.3,64.2,103.0,115.0,105.0,0.716,11.41,2.92,7.79,0.84,0.82,0.306,0.369,0.153,0.306,0.418,86.6,97.0,104.0,106.0,,,,122.0,100.0,103.0,,,,,0.47200000000000003,,0.14,0.94,,,1.46,95.8,,,,0.211,0.244,,,,,,,,,,112.0,107.0,107.0,0.389,0.64,89.4,0.255
63,2023-08-12,717021,Flyout,field_out,True,596019,621345,Francisco Lindor,A.J. Minter,0,0,0,227a10cc-1b95-4801-b0db-dac576aa0314,621345.0,ajminter,Minter,Left,A.J. Minter,3.76,3.3,64.2,103.0,115.0,105.0,0.716,11.41,2.92,7.79,0.84,0.82,0.306,0.369,0.153,0.306,0.418,86.6,97.0,104.0,106.0,,,,122.0,100.0,103.0,,,,,0.47200000000000003,,0.14,0.94,,,1.46,95.8,,,,0.211,0.244,,,,,,,,,,112.0,107.0,107.0,0.389,0.64,89.4,0.255
64,2023-08-12,717021,Strikeout,strikeout,True,624413,621345,Pete Alonso,A.J. Minter,0,0,0,78ecf6be-c5cb-47e5-a0c8-2f19dbbd420c,621345.0,ajminter,Minter,Left,A.J. Minter,3.76,3.3,64.2,103.0,115.0,105.0,0.716,11.41,2.92,7.79,0.84,0.82,0.306,0.369,0.153,0.306,0.418,86.6,97.0,104.0,106.0,,,,122.0,100.0,103.0,,,,,0.47200000000000003,,0.14,0.94,,,1.46,95.8,,,,0.211,0.244,,,,,,,,,,112.0,107.0,107.0,0.389,0.64,89.4,0.255
65,2023-08-12,717021,Double,double,False,643446,621345,Jeff McNeil,A.J. Minter,0,0,1,5cb044f1-516d-4ac0-a67b-e5996b461a06,621345.0,ajminter,Minter,Left,A.J. Minter,3.76,3.3,64.2,103.0,115.0,105.0,0.716,11.41,2.92,7.79,0.84,0.82,0.306,0.369,0.153,0.306,0.418,86.6,97.0,104.0,106.0,,,,122.0,100.0,103.0,,,,,0.47200000000000003,,0.14,0.94,,,1.46,95.8,,,,0.211,0.244,,,,,,,,,,112.0,107.0,107.0,0.389,0.64,89.4,0.255
66,2023-08-12,717021,Groundout,field_out,True,682626,621345,Francisco Alvarez,A.J. Minter,1,1,0,1f20d543-7ccd-4605-8fd1-e9153ac9d50b,621345.0,ajminter,Minter,Left,A.J. Minter,3.76,3.3,64.2,103.0,115.0,105.0,0.716,11.41,2.92,7.79,0.84,0.82,0.306,0.369,0.153,0.306,0.418,86.6,97.0,104.0,106.0,,,,122.0,100.0,103.0,,,,,0.47200000000000003,,0.14,0.94,,,1.46,95.8,,,,0.211,0.244,,,,,,,,,,112.0,107.0,107.0,0.389,0.64,89.4,0.255
67,2023-08-12,717021,Groundout,field_out,True,671739,641360,Michael Harris II,Phil Bickford,1,0,0,d2197fd4-932e-4475-a6aa-2bd8e5a4bfe7,641360.0,philbickford,Bickford,Right,Phil Bickford,4.95,4.8,67.1,100.0,112.0,101.0,0.727,10.16,5.21,7.89,1.07,0.57,0.292,0.384,0.168,0.319,0.38799999999999996,87.5,117.0,97.0,88.0,,,,116.0,100.0,101.0,,,,,0.71,,0.02,1.26,,,0.89,93.7,,,,0.183,0.2,,,99.0,101.0,101.0,0.26899999999999996,-3.45,83.9,0.325,,,,,,,
68,2023-08-12,717021,Walk,walk,False,660670,641360,Ronald Acuña Jr.,Phil Bickford,1,0,0,508243a4-6992-4340-9421-8f460fd6682d,641360.0,philbickford,Bickford,Right,Phil Bickford,4.95,4.8,67.1,100.0,112.0,101.0,0.727,10.16,5.21,7.89,1.07,0.57,0.292,0.384,0.168,0.319,0.38799999999999996,87.5,117.0,97.0,88.0,,,,116.0,100.0,101.0,,,,,0.71,,0.02,1.26,,,0.89,93.7,,,,0.183,0.2,,,99.0,101.0,101.0,0.26899999999999996,-3.45,83.9,0.325,,,,,,,
69,2023-08-12,717021,Home Run,home_run,False,645277,641360,Ozzie Albies,Phil Bickford,0,0,1,78ce7c18-ee55-4b9b-a07f-0ae722d9c5e5,641360.0,philbickford,Bickford,Right,Phil Bickford,4.95,4.8,67.1,100.0,112.0,101.0,0.727,10.16,5.21,7.89,1.07,0.57,0.292,0.384,0.168,0.319,0.38799999999999996,87.5,117.0,97.0,88.0,,,,116.0,100.0,101.0,,,,,0.71,,0.02,1.26,,,0.89,93.7,,,,0.183,0.2,,,99.0,101.0,101.0,0.26899999999999996,-3.45,83.9,0.325,,,,,,,
70,2023-08-12,717021,Strikeout,strikeout,True,663586,641360,Austin Riley,Phil Bickford,0,0,0,90f75837-5a74-45a8-a4c4-9a8e6d24cd0b,641360.0,philbickford,Bickford,Right,Phil Bickford,4.95,4.8,67.1,100.0,112.0,101.0,0.727,10.16,5.21,7.89,1.07,0.57,0.292,0.384,0.168,0.319,0.38799999999999996,87.5,117.0,97.0,88.0,,,,116.0,100.0,101.0,,,,,0.71,,0.02,1.26,,,0.89,93.7,,,,0.183,0.2,,,99.0,101.0,101.0,0.26899999999999996,-3.45,83.9,0.325,,,,,,,
71,2023-08-12,717021,Lineout,field_out,True,621566,641360,Matt Olson,Phil Bickford,0,0,0,ac393a88-c199-4fcc-8b04-3ae9710860b2,641360.0,philbickford,Bickford,Right,Phil Bickford,4.95,4.8,67.1,100.0,112.0,101.0,0.727,10.16,5.21,7.89,1.07,0.57,0.292,0.384,0.168,0.319,0.38799999999999996,87.5,117.0,97.0,88.0,,,,116.0,100.0,101.0,,,,,0.71,,0.02,1.26,,,0.89,93.7,,,,0.183,0.2,,,99.0,101.0,101.0,0.26899999999999996,-3.45,83.9,0.325,,,,,,,
72,2023-08-12,717021,Strikeout,strikeout,True,542364,628452,Rafael Ortega,Raisel Iglesias,0,0,0,8e0e20cf-e5ed-4a9b-91a1-4cd88f2055b3,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,2.75,3.16,55.2,105.0,96.0,101.0,0.688,10.99,2.43,8.25,1.13,1.11,0.17600000000000002,0.45899999999999996,0.162,0.324,0.41700000000000004,89.4,78.0,111.0,102.0,,,,95.0,103.0,99.0,108.0,96.0,90.0,0.174,0.32,,0.353,-0.13,-3.95,,2.07,95.0,95.0,,0.519,0.327,0.182,,,127.0,107.0,118.0,0.154,5.73,84.6,0.056,,,,,,,
73,2023-08-12,717021,Single,single,False,668901,628452,Mark Vientos,Raisel Iglesias,0,0,0,377ef3af-7fb2-4cff-aea0-5f1697216d25,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,2.75,3.16,55.2,105.0,96.0,101.0,0.688,10.99,2.43,8.25,1.13,1.11,0.17600000000000002,0.45899999999999996,0.162,0.324,0.41700000000000004,89.4,78.0,111.0,102.0,,,,95.0,103.0,99.0,108.0,96.0,90.0,0.174,0.32,,0.353,-0.13,-3.95,,2.07,95.0,95.0,,0.519,0.327,0.182,,,127.0,107.0,118.0,0.154,5.73,84.6,0.056,,,,,,,
74,2023-08-12,717021,Flyout,field_out,True,553882,628452,Omar Narváez,Raisel Iglesias,0,0,0,a27c03c2-7104-4461-af06-7b2d94052ad5,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,2.75,3.16,55.2,105.0,96.0,101.0,0.688,10.99,2.43,8.25,1.13,1.11,0.17600000000000002,0.45899999999999996,0.162,0.324,0.41700000000000004,89.4,78.0,111.0,102.0,,,,95.0,103.0,99.0,108.0,96.0,90.0,0.174,0.32,,0.353,-0.13,-3.95,,2.07,95.0,95.0,,0.519,0.327,0.182,,,127.0,107.0,118.0,0.154,5.73,84.6,0.056,,,,,,,
75,2023-08-12,717021,Strikeout,strikeout,True,621466,628452,DJ Stewart,Raisel Iglesias,0,0,0,420f896c-8c33-4e01-a2ca-35dbdbc73538,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,2.75,3.16,55.2,105.0,96.0,101.0,0.688,10.99,2.43,8.25,1.13,1.11,0.17600000000000002,0.45899999999999996,0.162,0.324,0.41700000000000004,89.4,78.0,111.0,102.0,,,,95.0,103.0,99.0,108.0,96.0,90.0,0.174,0.32,,0.353,-0.13,-3.95,,2.07,95.0,95.0,,0.519,0.327,0.182,,,127.0,107.0,118.0,0.154,5.73,84.6,0.056,,,,,,,
