,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCU,FF_ba,SV_ba,CH_ba,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,SL%,KC%,wSI/C,wSL/C,wKC/C,vSI,vSL,vKC,SI_ba,CU_ba,SL_ba,ST_ba
37,2023-08-13,717007,Strikeout,strikeout,True,678662,628711,Ezequiel Tovar,Julio Urías,0,0,0,4e11ad1a-fa69-491a-8ae4-6843967860e0,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,
38,2023-08-13,717007,Flyout,field_out,True,518692,607536,Freddie Freeman,Kyle Freeland,0,0,0,10360c9b-ae49-482c-a6a8-b3add423c7d9,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,,,,0.184,,,0.122,1.13,,,-3.3,88.8,,,0.239,,0.435,,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.23600000000000002,0.17600000000000002,-0.86,-0.2,-1.91,88.7,84.1,80.6,0.349,0.261,0.246,
39,2023-08-13,717007,Flyout,field_out,True,669257,607536,Will Smith,Kyle Freeland,0,0,0,6d3192d5-8559-46cb-b35d-0247299ae49b,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,,,,0.184,,,0.122,1.13,,,-3.3,88.8,,,0.239,,0.435,,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.23600000000000002,0.17600000000000002,-0.86,-0.2,-1.91,88.7,84.1,80.6,0.349,0.261,0.246,
40,2023-08-13,717007,Groundout,field_out,True,642708,607536,Amed Rosario,Kyle Freeland,0,0,0,d383156d-d324-45b7-abaa-8f0b07a516cd,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,,,,0.184,,,0.122,1.13,,,-3.3,88.8,,,0.239,,0.435,,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.23600000000000002,0.17600000000000002,-0.86,-0.2,-1.91,88.7,84.1,80.6,0.349,0.261,0.246,
41,2023-08-13,717007,Strikeout,strikeout,True,657061,628711,Cole Tucker,Julio Urías,0,0,0,03aca75e-cf12-4741-90f6-be35ae84f100,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,
42,2023-08-13,717007,Strikeout,strikeout,True,663898,628711,Brendan Rodgers,Julio Urías,0,0,0,116aef83-89fd-43c5-93c6-9c3b8c260665,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,
43,2023-08-13,717007,Strikeout,strikeout,True,553869,628711,Elias Díaz,Julio Urías,0,0,0,b951db58-fe3d-4fad-b9ab-f5680c1a3d3a,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,
44,2023-08-13,717007,Single,single,False,571771,641755,Enrique Hernández,Tyler Kinley,1,0,0,96448d40-01ee-4c47-9fd1-c772c2d3931d,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,6.06,4.67,16.1,103.0,86.0,101.0,0.8029999999999999,9.37,3.31,11.57,1.65,0.36,0.212,0.308,0.135,0.34600000000000003,0.419,88.0,90.0,110.0,101.0,,,,73.0,100.0,89.0,,,,0.349,,,0.017,-4.71,,,-3.1,96.5,,,0.48,,,,69.0,114.0,102.0,94.0,104.0,107.0,,,,0.02,0.614,,1.35,0.57,,96.4,91.1,,,,0.22,
45,2023-08-13,717007,Walk,walk,False,571970,641755,Max Muncy,Tyler Kinley,1,0,1,da49cb53-2ee1-4af2-bb1e-8510d79a524c,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,6.06,4.67,16.1,103.0,86.0,101.0,0.8029999999999999,9.37,3.31,11.57,1.65,0.36,0.212,0.308,0.135,0.34600000000000003,0.419,88.0,90.0,110.0,101.0,,,,73.0,100.0,89.0,,,,0.349,,,0.017,-4.71,,,-3.1,96.5,,,0.48,,,,69.0,114.0,102.0,94.0,104.0,107.0,,,,0.02,0.614,,1.35,0.57,,96.4,91.1,,,,0.22,
46,2023-08-13,717007,Single,single,False,621035,641755,Chris Taylor,Tyler Kinley,0,0,1,ba66d506-08dc-471b-b3aa-c14e8bd195c0,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,6.06,4.67,16.1,103.0,86.0,101.0,0.8029999999999999,9.37,3.31,11.57,1.65,0.36,0.212,0.308,0.135,0.34600000000000003,0.419,88.0,90.0,110.0,101.0,,,,73.0,100.0,89.0,,,,0.349,,,0.017,-4.71,,,-3.1,96.5,,,0.48,,,,69.0,114.0,102.0,94.0,104.0,107.0,,,,0.02,0.614,,1.35,0.57,,96.4,91.1,,,,0.22,
47,2023-08-13,717007,Strikeout,strikeout,True,681546,641755,James Outman,Tyler Kinley,0,0,0,5d7535ca-9ca7-4391-8efb-0053d9fe4172,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,6.06,4.67,16.1,103.0,86.0,101.0,0.8029999999999999,9.37,3.31,11.57,1.65,0.36,0.212,0.308,0.135,0.34600000000000003,0.419,88.0,90.0,110.0,101.0,,,,73.0,100.0,89.0,,,,0.349,,,0.017,-4.71,,,-3.1,96.5,,,0.48,,,,69.0,114.0,102.0,94.0,104.0,107.0,,,,0.02,0.614,,1.35,0.57,,96.4,91.1,,,,0.22,
48,2023-08-13,717007,Sac Fly,sac_fly,True,500743,641755,Miguel Rojas,Tyler Kinley,1,1,1,ae78f6d4-c85e-4aa5-b9da-92050e01a9b2,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,6.06,4.67,16.1,103.0,86.0,101.0,0.8029999999999999,9.37,3.31,11.57,1.65,0.36,0.212,0.308,0.135,0.34600000000000003,0.419,88.0,90.0,110.0,101.0,,,,73.0,100.0,89.0,,,,0.349,,,0.017,-4.71,,,-3.1,96.5,,,0.48,,,,69.0,114.0,102.0,94.0,104.0,107.0,,,,0.02,0.614,,1.35,0.57,,96.4,91.1,,,,0.22,
49,2023-08-13,717007,Double,double,False,605141,641755,Mookie Betts,Tyler Kinley,0,0,1,af1d77b3-6b3f-4bf4-a850-d76ccfc00f0b,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,6.06,4.67,16.1,103.0,86.0,101.0,0.8029999999999999,9.37,3.31,11.57,1.65,0.36,0.212,0.308,0.135,0.34600000000000003,0.419,88.0,90.0,110.0,101.0,,,,73.0,100.0,89.0,,,,0.349,,,0.017,-4.71,,,-3.1,96.5,,,0.48,,,,69.0,114.0,102.0,94.0,104.0,107.0,,,,0.02,0.614,,1.35,0.57,,96.4,91.1,,,,0.22,
50,2023-08-13,717007,Intent Walk,intent_walk,False,518692,453268,Freddie Freeman,Daniel Bard,0,0,0,07170076-0516-1033-000c-f08cd117d70a,453268.0,danielbard,"Bard, D",Right,Daniel Bard,4.56,6.12,49.1,88.0,93.0,88.0,0.8079999999999999,8.57,8.94,6.39,0.91,0.81,0.22699999999999998,0.36700000000000005,0.195,0.313,0.424,88.4,98.0,52.0,55.0,116.0,64.0,82.0,63.0,69.0,59.0,,,,0.13699999999999998,,0.033,0.002,-3.18,,-5.82,-5.66,94.4,,81.8,0.214,0.143,,,78.0,90.0,79.0,112.0,91.0,101.0,,,,0.374,0.45299999999999996,,1.29,-0.85,,95.0,87.2,,0.188,,0.224,
51,2023-08-13,717007,Lineout,field_out,True,669257,453268,Will Smith,Daniel Bard,0,0,0,39553724-91bb-4fac-b44b-4629d16022ae,453268.0,danielbard,"Bard, D",Right,Daniel Bard,4.56,6.12,49.1,88.0,93.0,88.0,0.8079999999999999,8.57,8.94,6.39,0.91,0.81,0.22699999999999998,0.36700000000000005,0.195,0.313,0.424,88.4,98.0,52.0,55.0,116.0,64.0,82.0,63.0,69.0,59.0,,,,0.13699999999999998,,0.033,0.002,-3.18,,-5.82,-5.66,94.4,,81.8,0.214,0.143,,,78.0,90.0,79.0,112.0,91.0,101.0,,,,0.374,0.45299999999999996,,1.29,-0.85,,95.0,87.2,,0.188,,0.224,
52,2023-08-13,717007,Strikeout,strikeout,True,666134,628711,Nolan Jones,Julio Urías,0,0,0,a0a17b4a-a220-4ba4-b3c7-a98ce0dda288,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,
53,2023-08-13,717007,Lineout,field_out,True,676701,628711,Alan Trejo,Julio Urías,0,0,0,5df16a66-8ba9-4fde-b306-2d8da0002ae8,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,
54,2023-08-13,717007,Strikeout,strikeout,True,660707,628711,Elehuris Montero,Julio Urías,0,0,0,96be5cc1-fb2b-4c9b-8380-518b0e475161,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,
55,2023-08-13,717007,Walk,walk,False,518792,453268,Jason Heyward,Daniel Bard,1,0,0,89375a2f-78cc-408b-bf54-41003a00ac64,453268.0,danielbard,"Bard, D",Right,Daniel Bard,4.56,6.12,49.1,88.0,93.0,88.0,0.8079999999999999,8.57,8.94,6.39,0.91,0.81,0.22699999999999998,0.36700000000000005,0.195,0.313,0.424,88.4,98.0,52.0,55.0,116.0,64.0,82.0,63.0,69.0,59.0,,,,0.13699999999999998,,0.033,0.002,-3.18,,-5.82,-5.66,94.4,,81.8,0.214,0.143,,,78.0,90.0,79.0,112.0,91.0,101.0,,,,0.374,0.45299999999999996,,1.29,-0.85,,95.0,87.2,,0.188,,0.224,
56,2023-08-13,717007,Grounded Into DP,grounded_into_double_play,True,571771,453268,Enrique Hernández,Daniel Bard,1,0,1,45ae43da-0a2a-4f8d-87ad-8f2d565eb857,453268.0,danielbard,"Bard, D",Right,Daniel Bard,4.56,6.12,49.1,88.0,93.0,88.0,0.8079999999999999,8.57,8.94,6.39,0.91,0.81,0.22699999999999998,0.36700000000000005,0.195,0.313,0.424,88.4,98.0,52.0,55.0,116.0,64.0,82.0,63.0,69.0,59.0,,,,0.13699999999999998,,0.033,0.002,-3.18,,-5.82,-5.66,94.4,,81.8,0.214,0.143,,,78.0,90.0,79.0,112.0,91.0,101.0,,,,0.374,0.45299999999999996,,1.29,-0.85,,95.0,87.2,,0.188,,0.224,
57,2023-08-13,717007,Flyout,field_out,True,571970,453268,Max Muncy,Daniel Bard,1,1,0,2ee9d70d-8ab4-4e6f-b301-6a5223eef654,453268.0,danielbard,"Bard, D",Right,Daniel Bard,4.56,6.12,49.1,88.0,93.0,88.0,0.8079999999999999,8.57,8.94,6.39,0.91,0.81,0.22699999999999998,0.36700000000000005,0.195,0.313,0.424,88.4,98.0,52.0,55.0,116.0,64.0,82.0,63.0,69.0,59.0,,,,0.13699999999999998,,0.033,0.002,-3.18,,-5.82,-5.66,94.4,,81.8,0.214,0.143,,,78.0,90.0,79.0,112.0,91.0,101.0,,,,0.374,0.45299999999999996,,1.29,-0.85,,95.0,87.2,,0.188,,0.224,
58,2023-08-13,717007,Flyout,field_out,True,686668,681911,Brenton Doyle,Alex Vesia,0,0,0,9c481ce9-e37c-4064-8df2-9637616847bb,681911.0,alexvesia,Vesia,Left,Alex Vesia,4.35,3.66,49.2,103.0,116.0,108.0,0.7290000000000001,11.6,3.08,9.42,1.27,0.57,0.299,0.35100000000000003,0.16399999999999998,0.34299999999999997,0.442,86.4,103.0,82.0,85.0,,,,123.0,106.0,112.0,,,,0.6809999999999999,,,0.013999999999999999,0.39,,,2.85,94.4,,,0.273,,,,,,,103.0,96.0,101.0,,,,,0.305,,,-1.15,,,85.9,,,,0.245,
59,2023-08-13,717007,Flyout,field_out,True,642851,681911,Austin Wynns,Alex Vesia,1,0,0,0241a88d-273c-40e7-8b55-81695a89258a,681911.0,alexvesia,Vesia,Left,Alex Vesia,4.35,3.66,49.2,103.0,116.0,108.0,0.7290000000000001,11.6,3.08,9.42,1.27,0.57,0.299,0.35100000000000003,0.16399999999999998,0.34299999999999997,0.442,86.4,103.0,82.0,85.0,,,,123.0,106.0,112.0,,,,0.6809999999999999,,,0.013999999999999999,0.39,,,2.85,94.4,,,0.273,,,,,,,103.0,96.0,101.0,,,,,0.305,,,-1.15,,,85.9,,,,0.245,
60,2023-08-13,717007,Groundout,field_out,True,678662,681911,Ezequiel Tovar,Alex Vesia,0,0,0,48df02d0-85d9-465b-b158-062a75a133e2,681911.0,alexvesia,Vesia,Left,Alex Vesia,4.35,3.66,49.2,103.0,116.0,108.0,0.7290000000000001,11.6,3.08,9.42,1.27,0.57,0.299,0.35100000000000003,0.16399999999999998,0.34299999999999997,0.442,86.4,103.0,82.0,85.0,,,,123.0,106.0,112.0,,,,0.6809999999999999,,,0.013999999999999999,0.39,,,2.85,94.4,,,0.273,,,,,,,103.0,96.0,101.0,,,,,0.305,,,-1.15,,,85.9,,,,0.245,
61,2023-08-13,717007,Walk,walk,False,621035,677865,Chris Taylor,Justin Bruihl,1,0,0,0153edf7-5228-49cc-8762-207aae8a45a4,677865.0,justinbruihl,Bruihl,Left,Justin Bruihl,5.46,4.67,28.0,95.0,97.0,94.0,0.772,7.07,3.54,9.0,0.64,1.5,0.22399999999999998,0.518,0.106,0.435,0.447,,,,,,,,,,,97.0,90.0,87.0,,0.37,,,,-0.54,,,,87.1,,,,,0.333,92.0,97.0,89.0,102.0,98.0,106.0,,,,0.317,0.313,,1.35,-0.67,,88.4,78.5,,0.242,,,0.231
62,2023-08-13,717007,Strikeout,strikeout,True,681546,677865,James Outman,Justin Bruihl,0,0,1,47daeddb-91b5-439b-b7c3-09243593da58,677865.0,justinbruihl,Bruihl,Left,Justin Bruihl,5.46,4.67,28.0,95.0,97.0,94.0,0.772,7.07,3.54,9.0,0.64,1.5,0.22399999999999998,0.518,0.106,0.435,0.447,,,,,,,,,,,97.0,90.0,87.0,,0.37,,,,-0.54,,,,87.1,,,,,0.333,92.0,97.0,89.0,102.0,98.0,106.0,,,,0.317,0.313,,1.35,-0.67,,88.4,78.5,,0.242,,,0.231
63,2023-08-13,717007,Sac Fly,sac_fly,True,500743,677865,Miguel Rojas,Justin Bruihl,1,1,1,f353b9cd-e066-47bb-8f4f-5c463126f914,677865.0,justinbruihl,Bruihl,Left,Justin Bruihl,5.46,4.67,28.0,95.0,97.0,94.0,0.772,7.07,3.54,9.0,0.64,1.5,0.22399999999999998,0.518,0.106,0.435,0.447,,,,,,,,,,,97.0,90.0,87.0,,0.37,,,,-0.54,,,,87.1,,,,,0.333,92.0,97.0,89.0,102.0,98.0,106.0,,,,0.317,0.313,,1.35,-0.67,,88.4,78.5,,0.242,,,0.231
64,2023-08-13,717007,Single,single,False,605141,677865,Mookie Betts,Justin Bruihl,1,0,0,fdec0bfe-5aba-40bc-aab6-9a0a1c7b0a37,677865.0,justinbruihl,Bruihl,Left,Justin Bruihl,5.46,4.67,28.0,95.0,97.0,94.0,0.772,7.07,3.54,9.0,0.64,1.5,0.22399999999999998,0.518,0.106,0.435,0.447,,,,,,,,,,,97.0,90.0,87.0,,0.37,,,,-0.54,,,,87.1,,,,,0.333,92.0,97.0,89.0,102.0,98.0,106.0,,,,0.317,0.313,,1.35,-0.67,,88.4,78.5,,0.242,,,0.231
65,2023-08-13,717007,Strikeout,strikeout,True,518692,677865,Freddie Freeman,Justin Bruihl,0,0,0,ac7c96a8-37d0-4d88-b542-49067bc568fc,677865.0,justinbruihl,Bruihl,Left,Justin Bruihl,5.46,4.67,28.0,95.0,97.0,94.0,0.772,7.07,3.54,9.0,0.64,1.5,0.22399999999999998,0.518,0.106,0.435,0.447,,,,,,,,,,,97.0,90.0,87.0,,0.37,,,,-0.54,,,,87.1,,,,,0.333,92.0,97.0,89.0,102.0,98.0,106.0,,,,0.317,0.313,,1.35,-0.67,,88.4,78.5,,0.242,,,0.231
66,2023-08-13,717007,Single,single,False,657061,624647,Cole Tucker,Victor González,1,0,0,15932f38-a8d0-4f8b-a3c6-ca4f95ca773d,624647.0,victorgonzalez,"González, V",Left,Victor González,4.01,3.21,33.2,96.0,82.0,97.0,0.7190000000000001,8.02,2.67,7.22,0.53,2.17,0.207,0.5,0.196,0.239,0.4,87.1,75.0,76.0,86.0,,,,,,,,,,,,,0.065,,,,4.32,,,,,,0.1,,76.0,95.0,91.0,97.0,102.0,111.0,,,,0.637,0.298,,1.46,0.48,,94.6,86.1,,0.258,,0.2,
67,2023-08-13,717007,Groundout,field_out,True,663898,624647,Brendan Rodgers,Victor González,0,0,1,263e8add-26c0-40bd-83c5-47841a2f70dc,624647.0,victorgonzalez,"González, V",Left,Victor González,4.01,3.21,33.2,96.0,82.0,97.0,0.7190000000000001,8.02,2.67,7.22,0.53,2.17,0.207,0.5,0.196,0.239,0.4,87.1,75.0,76.0,86.0,,,,,,,,,,,,,0.065,,,,4.32,,,,,,0.1,,76.0,95.0,91.0,97.0,102.0,111.0,,,,0.637,0.298,,1.46,0.48,,94.6,86.1,,0.258,,0.2,
68,2023-08-13,717007,Flyout,field_out,True,553869,624647,Elias Díaz,Victor González,0,0,0,20405be2-a0b0-40c1-b6f6-0459e6079259,624647.0,victorgonzalez,"González, V",Left,Victor González,4.01,3.21,33.2,96.0,82.0,97.0,0.7190000000000001,8.02,2.67,7.22,0.53,2.17,0.207,0.5,0.196,0.239,0.4,87.1,75.0,76.0,86.0,,,,,,,,,,,,,0.065,,,,4.32,,,,,,0.1,,76.0,95.0,91.0,97.0,102.0,111.0,,,,0.637,0.298,,1.46,0.48,,94.6,86.1,,0.258,,0.2,
69,2023-08-13,717007,Strikeout,strikeout,True,666134,624647,Nolan Jones,Victor González,0,0,0,e8ad6607-0a6d-44b7-b289-e67775c6cc05,624647.0,victorgonzalez,"González, V",Left,Victor González,4.01,3.21,33.2,96.0,82.0,97.0,0.7190000000000001,8.02,2.67,7.22,0.53,2.17,0.207,0.5,0.196,0.239,0.4,87.1,75.0,76.0,86.0,,,,,,,,,,,,,0.065,,,,4.32,,,,,,0.1,,76.0,95.0,91.0,97.0,102.0,111.0,,,,0.637,0.298,,1.46,0.48,,94.6,86.1,,0.258,,0.2,
