,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vSL,FF_ba,SL_ba,FC_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,CU_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,SV_ba
18,2023-04-19,718506,Double,double,False,668843,657006,Conner Capel,Justin Steele,0,0,0,04aa31c1-ac56-460c-89f5-c5f4c98b2728,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,88.0,102.0,98.0,123.0,104.0,111.0,,,,0.626,,0.33899999999999997,0.01,0.67,,0.54,-1.94,91.8,,83.3,0.275,0.217,,0.4,87.0,98.0,109.0,45.0,95.0,88.0,0.018000000000000002,0.006,0.89,2.44,92.2,80.7,0.25,0.0,,,,,,,,,
19,2023-04-19,718506,Strikeout,strikeout,True,665923,657006,Esteury Ruiz,Justin Steele,0,0,1,29d33997-217e-4c42-8e5c-275b06e755b0,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,88.0,102.0,98.0,123.0,104.0,111.0,,,,0.626,,0.33899999999999997,0.01,0.67,,0.54,-1.94,91.8,,83.3,0.275,0.217,,0.4,87.0,98.0,109.0,45.0,95.0,88.0,0.018000000000000002,0.006,0.89,2.44,92.2,80.7,0.25,0.0,,,,,,,,,
20,2023-04-19,718506,Walk,walk,False,621020,695243,Dansby Swanson,Mason Miller,1,0,0,bfff39f7-cde6-42c5-a60d-b6eb77f8c966,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,136.0,98.0,106.0,113.0,97.0,104.0,117.0,95.0,100.0,0.555,0.158,0.23800000000000002,0.049,0.94,-1.76,1.87,1.62,98.3,94.1,85.8,0.219,0.118,0.375,0.0,,,,,,,,,,,,,,,,,,,,,,,
21,2023-04-19,718506,Double,double,False,664023,695243,Ian Happ,Mason Miller,1,0,1,49c73229-9180-4e39-99a7-dbced1d6340e,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,136.0,98.0,106.0,113.0,97.0,104.0,117.0,95.0,100.0,0.555,0.158,0.23800000000000002,0.049,0.94,-1.76,1.87,1.62,98.3,94.1,85.8,0.219,0.118,0.375,0.0,,,,,,,,,,,,,,,,,,,,,,,
22,2023-04-19,718506,Strikeout,strikeout,True,641355,695243,Cody Bellinger,Mason Miller,0,0,0,87a5b248-483a-48db-af08-0405046228d1,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,136.0,98.0,106.0,113.0,97.0,104.0,117.0,95.0,100.0,0.555,0.158,0.23800000000000002,0.049,0.94,-1.76,1.87,1.62,98.3,94.1,85.8,0.219,0.118,0.375,0.0,,,,,,,,,,,,,,,,,,,,,,,
23,2023-04-19,718506,Groundout,field_out,True,621458,695243,Edwin Ríos,Mason Miller,1,0,1,069639cb-6c27-43fa-99d6-dd7dc473cd75,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,136.0,98.0,106.0,113.0,97.0,104.0,117.0,95.0,100.0,0.555,0.158,0.23800000000000002,0.049,0.94,-1.76,1.87,1.62,98.3,94.1,85.8,0.219,0.118,0.375,0.0,,,,,,,,,,,,,,,,,,,,,,,
24,2023-04-19,718506,Strikeout,strikeout,True,621550,695243,Patrick Wisdom,Mason Miller,0,0,0,8b52e6ce-0662-48b6-b23b-f346dcde6a5a,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,136.0,98.0,106.0,113.0,97.0,104.0,117.0,95.0,100.0,0.555,0.158,0.23800000000000002,0.049,0.94,-1.76,1.87,1.62,98.3,94.1,85.8,0.219,0.118,0.375,0.0,,,,,,,,,,,,,,,,,,,,,,,
25,2023-04-19,718506,Strikeout,strikeout,True,649557,657006,Aledmys Díaz,Justin Steele,0,0,0,72ac22b0-ccec-46b4-be5c-17d22f1a3add,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,88.0,102.0,98.0,123.0,104.0,111.0,,,,0.626,,0.33899999999999997,0.01,0.67,,0.54,-1.94,91.8,,83.3,0.275,0.217,,0.4,87.0,98.0,109.0,45.0,95.0,88.0,0.018000000000000002,0.006,0.89,2.44,92.2,80.7,0.25,0.0,,,,,,,,,
26,2023-04-19,718506,Walk,walk,False,542583,657006,Jesús Aguilar,Justin Steele,1,0,0,dbc5f0b9-767c-450a-bd91-d9b8da30144a,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,88.0,102.0,98.0,123.0,104.0,111.0,,,,0.626,,0.33899999999999997,0.01,0.67,,0.54,-1.94,91.8,,83.3,0.275,0.217,,0.4,87.0,98.0,109.0,45.0,95.0,88.0,0.018000000000000002,0.006,0.89,2.44,92.2,80.7,0.25,0.0,,,,,,,,,
27,2023-04-19,718506,Forceout,force_out,True,669127,657006,Shea Langeliers,Justin Steele,0,0,1,4546f8d8-2e42-4841-a5ad-c1440cd626ac,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,88.0,102.0,98.0,123.0,104.0,111.0,,,,0.626,,0.33899999999999997,0.01,0.67,,0.54,-1.94,91.8,,83.3,0.275,0.217,,0.4,87.0,98.0,109.0,45.0,95.0,88.0,0.018000000000000002,0.006,0.89,2.44,92.2,80.7,0.25,0.0,,,,,,,,,
28,2023-04-19,718506,Double,double,False,542208,657006,Carlos Pérez,Justin Steele,0,0,1,7d38eec2-b484-4c1e-8ffe-2d06078c49d0,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,88.0,102.0,98.0,123.0,104.0,111.0,,,,0.626,,0.33899999999999997,0.01,0.67,,0.54,-1.94,91.8,,83.3,0.275,0.217,,0.4,87.0,98.0,109.0,45.0,95.0,88.0,0.018000000000000002,0.006,0.89,2.44,92.2,80.7,0.25,0.0,,,,,,,,,
29,2023-04-19,718506,Groundout,field_out,True,675656,657006,Kevin Smith,Justin Steele,0,0,0,1613c251-5c31-43a7-9d01-c3768d70f308,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,88.0,102.0,98.0,123.0,104.0,111.0,,,,0.626,,0.33899999999999997,0.01,0.67,,0.54,-1.94,91.8,,83.3,0.275,0.217,,0.4,87.0,98.0,109.0,45.0,95.0,88.0,0.018000000000000002,0.006,0.89,2.44,92.2,80.7,0.25,0.0,,,,,,,,,
30,2023-04-19,718506,Single,single,False,543333,695243,Eric Hosmer,Mason Miller,1,1,0,34ba7606-ca44-4195-b667-9b0f36f1f2ce,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,136.0,98.0,106.0,113.0,97.0,104.0,117.0,95.0,100.0,0.555,0.158,0.23800000000000002,0.049,0.94,-1.76,1.87,1.62,98.3,94.1,85.8,0.219,0.118,0.375,0.0,,,,,,,,,,,,,,,,,,,,,,,
31,2023-04-19,718506,Single,single,False,663611,695243,Nick Madrigal,Mason Miller,1,0,1,34d03277-52a8-43c1-bf70-bb7b7bce6849,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,136.0,98.0,106.0,113.0,97.0,104.0,117.0,95.0,100.0,0.555,0.158,0.23800000000000002,0.049,0.94,-1.76,1.87,1.62,98.3,94.1,85.8,0.219,0.118,0.375,0.0,,,,,,,,,,,,,,,,,,,,,,,
32,2023-04-19,718506,Sac Fly,sac_fly,True,571466,695243,Tucker Barnhart,Mason Miller,0,0,1,d0c7afb1-e005-4e94-8892-d8832f70b270,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,136.0,98.0,106.0,113.0,97.0,104.0,117.0,95.0,100.0,0.555,0.158,0.23800000000000002,0.049,0.94,-1.76,1.87,1.62,98.3,94.1,85.8,0.219,0.118,0.375,0.0,,,,,,,,,,,,,,,,,,,,,,,
33,2023-04-19,718506,Groundout,field_out,True,663538,663385,Nico Hoerner,Chad Smith,1,1,1,24e2e031-3a59-4b6d-af08-daf5fe458f92,663385.0,chadsmith,"Smith, C",Right,Chad Smith,6.59,5.48,13.2,88.0,108.0,88.0,0.84,5.93,4.61,9.88,1.32,1.77,0.214,0.405,0.095,0.381,0.423,88.8,97.0,73.0,73.0,,,,109.0,93.0,91.0,,,,,,0.415,0.027999999999999997,,,-1.03,-1.07,,,85.2,,0.278,,,,,,108.0,84.0,87.0,0.556,,-0.92,,94.9,,0.303,,,,,,,,,,
34,2023-04-19,718506,Walk,walk,False,642180,657006,Tyler Wade,Justin Steele,0,0,0,d00c1a19-1f11-4717-b4a9-e17fb8ce455a,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,88.0,102.0,98.0,123.0,104.0,111.0,,,,0.626,,0.33899999999999997,0.01,0.67,,0.54,-1.94,91.8,,83.3,0.275,0.217,,0.4,87.0,98.0,109.0,45.0,95.0,88.0,0.018000000000000002,0.006,0.89,2.44,92.2,80.7,0.25,0.0,,,,,,,,,
35,2023-04-19,718506,Single,single,False,672478,657006,Jordan Diaz,Justin Steele,0,0,1,e25c9ca6-a9ae-4074-b72b-3e42cd69c0b0,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,88.0,102.0,98.0,123.0,104.0,111.0,,,,0.626,,0.33899999999999997,0.01,0.67,,0.54,-1.94,91.8,,83.3,0.275,0.217,,0.4,87.0,98.0,109.0,45.0,95.0,88.0,0.018000000000000002,0.006,0.89,2.44,92.2,80.7,0.25,0.0,,,,,,,,,
36,2023-04-19,718506,Flyout,field_out,True,668843,657006,Conner Capel,Justin Steele,0,0,0,09a2c562-a0b0-4bf6-b176-02d0dff41f3e,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,88.0,102.0,98.0,123.0,104.0,111.0,,,,0.626,,0.33899999999999997,0.01,0.67,,0.54,-1.94,91.8,,83.3,0.275,0.217,,0.4,87.0,98.0,109.0,45.0,95.0,88.0,0.018000000000000002,0.006,0.89,2.44,92.2,80.7,0.25,0.0,,,,,,,,,
37,2023-04-19,718506,Single,single,False,665923,657006,Esteury Ruiz,Justin Steele,0,0,1,471ebd4a-bed7-4a3a-83a3-9c9072ed09b5,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,88.0,102.0,98.0,123.0,104.0,111.0,,,,0.626,,0.33899999999999997,0.01,0.67,,0.54,-1.94,91.8,,83.3,0.275,0.217,,0.4,87.0,98.0,109.0,45.0,95.0,88.0,0.018000000000000002,0.006,0.89,2.44,92.2,80.7,0.25,0.0,,,,,,,,,
38,2023-04-19,718506,Grounded Into DP,grounded_into_double_play,True,649557,657006,Aledmys Díaz,Justin Steele,0,0,1,42c76165-5def-4d2d-a408-defb5cca22e4,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,88.0,102.0,98.0,123.0,104.0,111.0,,,,0.626,,0.33899999999999997,0.01,0.67,,0.54,-1.94,91.8,,83.3,0.275,0.217,,0.4,87.0,98.0,109.0,45.0,95.0,88.0,0.018000000000000002,0.006,0.89,2.44,92.2,80.7,0.25,0.0,,,,,,,,,
