,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FF_ba,FC_ba,SL_ba,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,SI_ba,FS_ba
35,2023-03-28,719409,Pop Out,field_out,True,682657,669194,Angel Martínez,Ryne Nelson,1,0,0,221be247-68f3-4e2e-a8e4-e2765a54ba6c,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,,,
36,2023-03-28,719409,Pop Out,field_out,True,686659,669194,Julian Escobedo,Ryne Nelson,0,0,0,8ff0b56e-62ef-4c69-b0a1-ab5493ef6079,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,,,
37,2023-03-28,719409,Strikeout,strikeout,True,800198,615698,Cristofer Torin,Cal Quantrill,0,0,0,8468ddcb-328e-4d39-98ee-4fa51a42d090,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,,,,103.0,94.0,93.0,0.01,0.24100000000000002,,0.109,0.10099999999999999,-2.44,-0.89,,1.28,-2.42,93.8,88.1,,82.0,0.333,0.33,,0.344,0.188,86.0,96.0,90.0,113.0,104.0,104.0,0.41600000000000004,0.12300000000000001,-1.13,0.18,86.8,93.7,0.277,0.241
38,2023-03-28,719409,Strikeout,strikeout,True,605113,615698,Nick Ahmed,Cal Quantrill,0,0,0,23979ee9-54d6-4108-831b-1153b0ffdb06,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,,,,103.0,94.0,93.0,0.01,0.24100000000000002,,0.109,0.10099999999999999,-2.44,-0.89,,1.28,-2.42,93.8,88.1,,82.0,0.333,0.33,,0.344,0.188,86.0,96.0,90.0,113.0,104.0,104.0,0.41600000000000004,0.12300000000000001,-1.13,0.18,86.8,93.7,0.277,0.241
39,2023-03-28,719409,Pop Out,field_out,True,641786,685095,Kyle Lewis,Alaska Abney,1,0,0,812aeacb-39b6-4859-adcc-9a3a34a7af3c,685095.0,alaskaabney,Abney,Right,Alaska Abney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2023-03-28,719409,Groundout,field_out,True,686798,669194,Yordys Valdes,Ryne Nelson,0,0,0,9bfe2b7d-a09f-43ff-bcbc-55404030f36f,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,,,
41,2023-03-28,719409,Strikeout,strikeout,True,680690,669194,Korey Holland,Ryne Nelson,0,0,0,e70b9b2f-bfd1-40c4-809a-9af74593a188,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,,,
42,2023-03-28,719409,Pop Out,field_out,True,660757,686753,Oscar Gonzalez,Drey Jameson,1,0,0,2f967aa8-08ad-4afd-aa0b-b0a3f1cb05ca,686753.0,dreyjameson,Jameson,Right,Drey Jameson,3.32,5.55,40.2,98.0,102.0,97.0,0.723,8.19,3.98,8.85,1.33,1.17,0.271,0.322,0.102,0.39,0.435,89.1,95.0,94.0,93.0,119.0,89.0,96.0,102.0,105.0,99.0,115.0,99.0,106.0,,,,0.272,,0.261,0.037000000000000005,0.132,-0.7,,0.4,1.43,2.95,97.0,,85.4,80.8,0.279,,0.158,0.19,0.2,92.0,94.0,89.0,,,,0.298,,,-0.74,,95.0,0.362,
43,2023-03-28,719409,Strikeout,strikeout,True,666971,675916,Lourdes Gurriel Jr.,James Karinchak,0,0,0,481d17fa-8942-4787-89d9-d93bb1e3b18f,675916.0,jameskarinchak,Karinchak,Right,James Karinchak,3.23,4.55,39.0,95.0,112.0,100.0,0.732,12.0,6.46,5.54,1.38,0.53,0.205,0.43200000000000005,0.17,0.341,0.363,,,,,107.0,100.0,109.0,116.0,91.0,94.0,,,,,,,0.565,,,0.435,,-0.7,,,1.09,,94.8,,,82.8,0.222,,,,0.111,,,,,,,,,,,,,,
44,2023-03-28,719409,Strikeout,strikeout,True,678689,675916,Neyfy Castillo,James Karinchak,0,0,0,eb9b87ea-fb8c-4ece-8473-fce15d61c032,675916.0,jameskarinchak,Karinchak,Right,James Karinchak,3.23,4.55,39.0,95.0,112.0,100.0,0.732,12.0,6.46,5.54,1.38,0.53,0.205,0.43200000000000005,0.17,0.341,0.363,,,,,107.0,100.0,109.0,116.0,91.0,94.0,,,,,,,0.565,,,0.435,,-0.7,,,1.09,,94.8,,,82.8,0.222,,,,0.111,,,,,,,,,,,,,,
45,2023-03-28,719409,Flyout,field_out,True,702258,675916,Druw Jones,James Karinchak,1,1,0,7e7a054d-a67a-4c69-9c9f-6180d92028dc,675916.0,jameskarinchak,Karinchak,Right,James Karinchak,3.23,4.55,39.0,95.0,112.0,100.0,0.732,12.0,6.46,5.54,1.38,0.53,0.205,0.43200000000000005,0.17,0.341,0.363,,,,,107.0,100.0,109.0,116.0,91.0,94.0,,,,,,,0.565,,,0.435,,-0.7,,,1.09,,94.8,,,82.8,0.222,,,,0.111,,,,,,,,,,,,,,
46,2023-03-28,719409,Strikeout,strikeout,True,683172,801216,Joe Naranjo,Christian Montes De Oca,0,0,0,79216e0d-83b4-4bdf-8338-2ff7f7d6789b,801216.0,christianmontesdeoca,Montes De Oca,Right,Christian Montes De Oca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2023-03-28,719409,Flyout,field_out,True,686551,801216,Christian Cairo,Christian Montes De Oca,0,0,0,3ea73686-89ff-4953-b873-3690dc6df0d2,801216.0,christianmontesdeoca,Montes De Oca,Right,Christian Montes De Oca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2023-03-28,719409,Strikeout,strikeout,True,650619,801216,Meibrys Viloria,Christian Montes De Oca,0,0,0,68c6a3f8-fc83-4eb4-b289-5bf19304db1e,801216.0,christianmontesdeoca,Montes De Oca,Right,Christian Montes De Oca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2023-03-28,719409,Walk,walk,False,664731,675540,P.J. Higgins,Xzavion Curry,1,0,0,091228fb-3e5b-46db-91b2-74d768d19f5e,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,103.0,110.0,110.0,,,,0.484,,0.361,0.11599999999999999,0.039,-0.14,,0.89,-2.04,-1.29,92.5,,85.1,75.1,0.283,,0.238,0.278,0.31,,,,,,,,,,,,,,
50,2023-03-28,719409,Double,double,False,694374,675540,Tim Tawa,Xzavion Curry,0,0,1,1dfac114-b0eb-46c2-9c1e-1757ca60f95e,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,103.0,110.0,110.0,,,,0.484,,0.361,0.11599999999999999,0.039,-0.14,,0.89,-2.04,-1.29,92.5,,85.1,75.1,0.283,,0.238,0.278,0.31,,,,,,,,,,,,,,
51,2023-03-28,719409,Sac Fly,sac_fly,True,672695,675540,Geraldo Perdomo,Xzavion Curry,0,0,1,c8fb1e9f-cf34-4f2a-83bf-86acc1b7056e,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,103.0,110.0,110.0,,,,0.484,,0.361,0.11599999999999999,0.039,-0.14,,0.89,-2.04,-1.29,92.5,,85.1,75.1,0.283,,0.238,0.278,0.31,,,,,,,,,,,,,,
52,2023-03-28,719409,Sac Fly,sac_fly,True,800198,675540,Cristofer Torin,Xzavion Curry,0,0,1,abafdb6e-0458-4e8d-9154-7a2ad12848a6,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,103.0,110.0,110.0,,,,0.484,,0.361,0.11599999999999999,0.039,-0.14,,0.89,-2.04,-1.29,92.5,,85.1,75.1,0.283,,0.238,0.278,0.31,,,,,,,,,,,,,,
53,2023-03-28,719409,Single,single,False,605113,675540,Nick Ahmed,Xzavion Curry,0,0,0,09fb5a2e-3790-4594-b97d-29679d6f6089,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,103.0,110.0,110.0,,,,0.484,,0.361,0.11599999999999999,0.039,-0.14,,0.89,-2.04,-1.29,92.5,,85.1,75.1,0.283,,0.238,0.278,0.31,,,,,,,,,,,,,,
54,2023-03-28,719409,Strikeout,strikeout,True,691277,675540,Deyvison De Los Santos,Xzavion Curry,0,0,0,dee2993f-8655-46ac-a930-2a6d546184a5,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,103.0,110.0,110.0,,,,0.484,,0.361,0.11599999999999999,0.039,-0.14,,0.89,-2.04,-1.29,92.5,,85.1,75.1,0.283,,0.238,0.278,0.31,,,,,,,,,,,,,,
55,2023-03-28,719409,Groundout,field_out,True,688907,605177,Pres Cavenaugh,Andrew Chafin,0,0,0,a3e13b12-5383-4ed2-bf5b-c6bb4b6322f5,605177.0,andrewchafin,Chafin,Left,Andrew Chafin,4.73,4.36,51.1,95.0,97.0,95.0,0.696,11.05,4.91,7.89,1.05,1.02,0.371,0.311,0.16699999999999998,0.311,0.32,86.4,52.0,93.0,74.0,,,,75.0,89.0,80.0,124.0,95.0,109.0,,,,0.201,,0.35100000000000003,,0.009000000000000001,-2.66,,1.24,,5.1,92.2,,83.5,,0.353,,0.111,,,87.0,98.0,92.0,,,,0.44,,,0.0,,92.2,0.284,
56,2023-03-28,719409,Single,single,False,682621,605177,Gabriel Rodriguez,Andrew Chafin,0,0,0,b2c07b61-88d0-44cd-a13e-5d869875b2ec,605177.0,andrewchafin,Chafin,Left,Andrew Chafin,4.73,4.36,51.1,95.0,97.0,95.0,0.696,11.05,4.91,7.89,1.05,1.02,0.371,0.311,0.16699999999999998,0.311,0.32,86.4,52.0,93.0,74.0,,,,75.0,89.0,80.0,124.0,95.0,109.0,,,,0.201,,0.35100000000000003,,0.009000000000000001,-2.66,,1.24,,5.1,92.2,,83.5,,0.353,,0.111,,,87.0,98.0,92.0,,,,0.44,,,0.0,,92.2,0.284,
57,2023-03-28,719409,Forceout,force_out,True,686659,605177,Julian Escobedo,Andrew Chafin,1,0,1,bb1bc132-3b12-46c7-a342-d764abe34f9e,605177.0,andrewchafin,Chafin,Left,Andrew Chafin,4.73,4.36,51.1,95.0,97.0,95.0,0.696,11.05,4.91,7.89,1.05,1.02,0.371,0.311,0.16699999999999998,0.311,0.32,86.4,52.0,93.0,74.0,,,,75.0,89.0,80.0,124.0,95.0,109.0,,,,0.201,,0.35100000000000003,,0.009000000000000001,-2.66,,1.24,,5.1,92.2,,83.5,,0.353,,0.111,,,87.0,98.0,92.0,,,,0.44,,,0.0,,92.2,0.284,
58,2023-03-28,719409,Forceout,force_out,True,686798,669459,Yordys Valdes,Kyle Nelson,0,0,1,91559375-01d7-4fd1-a4d4-ebfea09e2622,669459.0,kylenelson,"Nelson, K",Left,Kyle Nelson,4.18,3.74,56.0,108.0,91.0,106.0,0.71,10.77,2.25,9.48,1.93,0.88,0.217,0.47100000000000003,0.17800000000000002,0.344,0.434,,,,,,,,64.0,104.0,93.0,104.0,111.0,113.0,101.0,108.0,102.0,0.321,0.086,0.5920000000000001,0.001,,-1.23,0.71,-0.18,4.16,,92.0,88.3,85.4,78.4,0.321,0.294,0.228,,,,,,,,,,,,,,,,
59,2023-03-28,719409,Groundout,field_out,True,691783,665178,Jordan Lawlar,Randy Labaut,0,0,0,dfcd6acf-bf06-4750-970c-6cf5f3d8e97a,665178.0,randylabaut,Labaut,Left,Randy Labaut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2023-03-28,719409,Strikeout,strikeout,True,678689,665178,Neyfy Castillo,Randy Labaut,0,0,0,dcf8c4ea-f219-45b0-8bfa-f756c399f56c,665178.0,randylabaut,Labaut,Left,Randy Labaut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2023-03-28,719409,Single,single,False,702258,665178,Druw Jones,Randy Labaut,0,0,0,f14329e3-c8de-47e9-a1e7-9bc2704a3b08,665178.0,randylabaut,Labaut,Left,Randy Labaut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2023-03-28,719409,Strikeout,strikeout,True,664731,665178,P.J. Higgins,Randy Labaut,0,0,0,50bd3af9-603e-4b52-bc83-e47c2b6029fa,665178.0,randylabaut,Labaut,Left,Randy Labaut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2023-03-28,719409,Strikeout,strikeout,False,680690,679885,Korey Holland,Justin Martinez,0,0,1,ef65650d-ba84-4171-b919-35995fb055c2,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,12.6,5.66,10.0,85.0,105.0,88.0,0.6809999999999999,12.6,9.9,11.7,1.8,1.27,0.33299999999999996,0.267,0.233,0.3,0.335,,,,,,,,116.0,80.0,77.0,126.0,83.0,93.0,,,,0.597,,0.191,,,-4.39,,-0.53,,,100.6,,89.6,,0.423,,0.143,,,,,,59.0,99.0,114.0,0.004,0.20800000000000002,1.92,-5.8,88.5,100.7,,0.091
64,2023-03-28,719409,Strikeout,strikeout,True,677570,679885,Aaron Bracho,Justin Martinez,0,0,0,8b35047f-2912-4062-8302-349402a5d3f9,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,12.6,5.66,10.0,85.0,105.0,88.0,0.6809999999999999,12.6,9.9,11.7,1.8,1.27,0.33299999999999996,0.267,0.233,0.3,0.335,,,,,,,,116.0,80.0,77.0,126.0,83.0,93.0,,,,0.597,,0.191,,,-4.39,,-0.53,,,100.6,,89.6,,0.423,,0.143,,,,,,59.0,99.0,114.0,0.004,0.20800000000000002,1.92,-5.8,88.5,100.7,,0.091
65,2023-03-28,719409,Grounded Into DP,grounded_into_double_play,True,683172,679885,Joe Naranjo,Justin Martinez,0,0,1,03d68781-ff80-43b7-b1c0-4d5133aa8fe9,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,12.6,5.66,10.0,85.0,105.0,88.0,0.6809999999999999,12.6,9.9,11.7,1.8,1.27,0.33299999999999996,0.267,0.233,0.3,0.335,,,,,,,,116.0,80.0,77.0,126.0,83.0,93.0,,,,0.597,,0.191,,,-4.39,,-0.53,,,100.6,,89.6,,0.423,,0.143,,,,,,59.0,99.0,114.0,0.004,0.20800000000000002,1.92,-5.8,88.5,100.7,,0.091
