,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SI_ba,CH_ba,FF_ba,SL_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba
17,2023-05-13,718198,Hit By Pitch,hit_by_pitch,False,663697,645261,Jonathan India,Sandy Alcantara,0,0,0,d4401e7a-01de-4fb5-aaad-74167b50940e,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,,,,,,,
18,2023-05-13,718198,Grounded Into DP,grounded_into_double_play,True,641584,645261,Jake Fraley,Sandy Alcantara,0,0,1,c0fb400b-80b7-478b-8087-2ac884d76545,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,,,,,,,
19,2023-05-13,718198,Groundout,field_out,True,621563,686651,Joey Wendle,Levi Stoudt,0,0,0,4afebd2a-10e4-49f3-a802-ff6a3dfec67c,686651.0,levistoudt,Stoudt,Right,Levi Stoudt,9.58,5.27,10.1,93.0,95.0,96.0,0.8059999999999999,7.84,6.97,13.94,0.87,1.55,0.184,0.5529999999999999,0.132,0.342,0.375,82.4,21.0,59.0,64.0,104.0,85.0,94.0,87.0,97.0,95.0,,,,120.0,97.0,104.0,,0.478,0.353,0.094,0.076,-1.29,,-2.88,-5.17,-1.97,94.4,,84.0,78.0,,,0.345,0.333,0.5,,,,,,,,,,,,,,,,,,,,,
20,2023-05-13,718198,Strikeout,strikeout,True,665862,686651,Jazz Chisholm Jr.,Levi Stoudt,0,0,0,22bbea7c-87ca-4628-a5f7-df47f188dc26,686651.0,levistoudt,Stoudt,Right,Levi Stoudt,9.58,5.27,10.1,93.0,95.0,96.0,0.8059999999999999,7.84,6.97,13.94,0.87,1.55,0.184,0.5529999999999999,0.132,0.342,0.375,82.4,21.0,59.0,64.0,104.0,85.0,94.0,87.0,97.0,95.0,,,,120.0,97.0,104.0,,0.478,0.353,0.094,0.076,-1.29,,-2.88,-5.17,-1.97,94.4,,84.0,78.0,,,0.345,0.333,0.5,,,,,,,,,,,,,,,,,,,,,
21,2023-05-13,718198,Strikeout,strikeout,True,624585,686651,Jorge Soler,Levi Stoudt,0,0,0,db28a6e9-dd5e-473c-8c7d-22119043f244,686651.0,levistoudt,Stoudt,Right,Levi Stoudt,9.58,5.27,10.1,93.0,95.0,96.0,0.8059999999999999,7.84,6.97,13.94,0.87,1.55,0.184,0.5529999999999999,0.132,0.342,0.375,82.4,21.0,59.0,64.0,104.0,85.0,94.0,87.0,97.0,95.0,,,,120.0,97.0,104.0,,0.478,0.353,0.094,0.076,-1.29,,-2.88,-5.17,-1.97,94.4,,84.0,78.0,,,0.345,0.333,0.5,,,,,,,,,,,,,,,,,,,,,
22,2023-05-13,718198,Flyout,field_out,True,668715,645261,Spencer Steer,Sandy Alcantara,0,0,0,61ee9751-3d38-4feb-8114-35bfa1a96c1f,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,,,,,,,
23,2023-05-13,718198,Single,single,False,663886,645261,Tyler Stephenson,Sandy Alcantara,1,0,0,c66d866a-02e7-4efd-a568-b331abc1331d,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,,,,,,,
24,2023-05-13,718198,Strikeout,strikeout,True,592656,645261,Henry Ramos,Sandy Alcantara,0,0,0,7a21ecdc-ded8-4806-a406-24e1addeb703,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,,,,,,,
25,2023-05-13,718198,Strikeout,strikeout,True,656413,645261,Stuart Fairchild,Sandy Alcantara,0,0,0,ff33f05f-190c-49d0-9879-9335d3bf0187,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,,,,,,,
26,2023-05-13,718198,Lineout,field_out,True,650333,686651,Luis Arraez,Levi Stoudt,0,0,0,92de6c39-a7ab-4c7a-a828-268f033ab69e,686651.0,levistoudt,Stoudt,Right,Levi Stoudt,9.58,5.27,10.1,93.0,95.0,96.0,0.8059999999999999,7.84,6.97,13.94,0.87,1.55,0.184,0.5529999999999999,0.132,0.342,0.375,82.4,21.0,59.0,64.0,104.0,85.0,94.0,87.0,97.0,95.0,,,,120.0,97.0,104.0,,0.478,0.353,0.094,0.076,-1.29,,-2.88,-5.17,-1.97,94.4,,84.0,78.0,,,0.345,0.333,0.5,,,,,,,,,,,,,,,,,,,,,
27,2023-05-13,718198,Single,single,False,650559,686651,Bryan De La Cruz,Levi Stoudt,0,0,0,4bef8d86-e1ae-4eff-8600-a19402d924ca,686651.0,levistoudt,Stoudt,Right,Levi Stoudt,9.58,5.27,10.1,93.0,95.0,96.0,0.8059999999999999,7.84,6.97,13.94,0.87,1.55,0.184,0.5529999999999999,0.132,0.342,0.375,82.4,21.0,59.0,64.0,104.0,85.0,94.0,87.0,97.0,95.0,,,,120.0,97.0,104.0,,0.478,0.353,0.094,0.076,-1.29,,-2.88,-5.17,-1.97,94.4,,84.0,78.0,,,0.345,0.333,0.5,,,,,,,,,,,,,,,,,,,,,
28,2023-05-13,718198,Groundout,field_out,True,680814,686651,Peyton Burdick,Levi Stoudt,0,0,1,fe70a881-a2b2-4cf3-84df-cd1b56562518,686651.0,levistoudt,Stoudt,Right,Levi Stoudt,9.58,5.27,10.1,93.0,95.0,96.0,0.8059999999999999,7.84,6.97,13.94,0.87,1.55,0.184,0.5529999999999999,0.132,0.342,0.375,82.4,21.0,59.0,64.0,104.0,85.0,94.0,87.0,97.0,95.0,,,,120.0,97.0,104.0,,0.478,0.353,0.094,0.076,-1.29,,-2.88,-5.17,-1.97,94.4,,84.0,78.0,,,0.345,0.333,0.5,,,,,,,,,,,,,,,,,,,,,
29,2023-05-13,718198,Walk,walk,False,516416,686651,Jean Segura,Levi Stoudt,1,0,0,2dfb9748-a471-4069-98d7-e4f92c578e7b,686651.0,levistoudt,Stoudt,Right,Levi Stoudt,9.58,5.27,10.1,93.0,95.0,96.0,0.8059999999999999,7.84,6.97,13.94,0.87,1.55,0.184,0.5529999999999999,0.132,0.342,0.375,82.4,21.0,59.0,64.0,104.0,85.0,94.0,87.0,97.0,95.0,,,,120.0,97.0,104.0,,0.478,0.353,0.094,0.076,-1.29,,-2.88,-5.17,-1.97,94.4,,84.0,78.0,,,0.345,0.333,0.5,,,,,,,,,,,,,,,,,,,,,
30,2023-05-13,718198,Single,single,False,493329,686651,Yuli Gurriel,Levi Stoudt,0,0,1,25bac02a-b63d-4c1d-9aff-885388ac0643,686651.0,levistoudt,Stoudt,Right,Levi Stoudt,9.58,5.27,10.1,93.0,95.0,96.0,0.8059999999999999,7.84,6.97,13.94,0.87,1.55,0.184,0.5529999999999999,0.132,0.342,0.375,82.4,21.0,59.0,64.0,104.0,85.0,94.0,87.0,97.0,95.0,,,,120.0,97.0,104.0,,0.478,0.353,0.094,0.076,-1.29,,-2.88,-5.17,-1.97,94.4,,84.0,78.0,,,0.345,0.333,0.5,,,,,,,,,,,,,,,,,,,,,
31,2023-05-13,718198,Strikeout,strikeout,True,607732,686651,Jacob Stallings,Levi Stoudt,0,0,0,33451b10-2952-4ccd-ace6-7a8685f285ae,686651.0,levistoudt,Stoudt,Right,Levi Stoudt,9.58,5.27,10.1,93.0,95.0,96.0,0.8059999999999999,7.84,6.97,13.94,0.87,1.55,0.184,0.5529999999999999,0.132,0.342,0.375,82.4,21.0,59.0,64.0,104.0,85.0,94.0,87.0,97.0,95.0,,,,120.0,97.0,104.0,,0.478,0.353,0.094,0.076,-1.29,,-2.88,-5.17,-1.97,94.4,,84.0,78.0,,,0.345,0.333,0.5,,,,,,,,,,,,,,,,,,,,,
32,2023-05-13,718198,Lineout,field_out,True,621028,645261,Kevin Newman,Sandy Alcantara,1,0,0,2ac85bf0-ba40-44d1-bdd0-4a46feecff9e,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,,,,,,,
33,2023-05-13,718198,Double,double,False,676480,645261,Jose Barrero,Sandy Alcantara,1,0,0,d52db926-4994-41ba-9ed8-6223e43ac1eb,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,,,,,,,
34,2023-05-13,718198,Walk,walk,False,592200,645261,Curt Casali,Sandy Alcantara,0,0,0,acbef8b5-cc69-46e7-b5a0-2c6670cf331e,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,,,,,,,
35,2023-05-13,718198,Strikeout,strikeout,True,663697,645261,Jonathan India,Sandy Alcantara,0,0,0,c547f7b0-368a-437e-982a-4abaf22fd268,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,,,,,,,
