,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FC_ba,FF_ba,SL_ba,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SV_ba
40,2023-04-19,718501,Groundout,field_out,True,670541,621244,Yordan Alvarez,José Berríos,0,0,0,35f15083-2b3b-4678-b08c-6c66dd6ffe40,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,,,,,,,0.204,,,0.29600000000000004,0.185,0.72,,,0.31,-0.38,94.3,,,82.6,,0.254,,0.245,,92.0,104.0,99.0,0.315,0.61,93.8,0.255,0.216
41,2023-04-19,718501,Groundout,field_out,True,665489,677651,Vladimir Guerrero Jr.,Luis Garcia,0,0,0,90df5b5d-4586-444e-a2c5-7bf14a874edf,677651.0,luisgarcia,"Garcia, L",Right,Luis Garcia,4.0,4.01,27.0,101.0,92.0,97.0,0.7070000000000001,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,84.4,53.0,106.0,89.0,99.0,94.0,99.0,79.0,94.0,89.0,87.0,103.0,111.0,107.0,105.0,98.0,0.312,0.42700000000000005,0.126,0.076,0.059000000000000004,-2.31,1.28,1.15,-0.26,-1.19,92.7,85.4,78.4,76.2,0.192,0.407,0.1,0.222,0.25,,,,,,,,
42,2023-04-19,718501,Pop Out,field_out,True,662139,677651,Daulton Varsho,Luis Garcia,0,0,0,06a5520f-4ce3-40c0-93e3-cd1ff8f21a81,677651.0,luisgarcia,"Garcia, L",Right,Luis Garcia,4.0,4.01,27.0,101.0,92.0,97.0,0.7070000000000001,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,84.4,53.0,106.0,89.0,99.0,94.0,99.0,79.0,94.0,89.0,87.0,103.0,111.0,107.0,105.0,98.0,0.312,0.42700000000000005,0.126,0.076,0.059000000000000004,-2.31,1.28,1.15,-0.26,-1.19,92.7,85.4,78.4,76.2,0.192,0.407,0.1,0.222,0.25,,,,,,,,
43,2023-04-19,718501,Strikeout,strikeout,True,656305,677651,Matt Chapman,Luis Garcia,0,0,0,b4921744-aa8c-4c89-bea5-e9a85ec88fc6,677651.0,luisgarcia,"Garcia, L",Right,Luis Garcia,4.0,4.01,27.0,101.0,92.0,97.0,0.7070000000000001,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,84.4,53.0,106.0,89.0,99.0,94.0,99.0,79.0,94.0,89.0,87.0,103.0,111.0,107.0,105.0,98.0,0.312,0.42700000000000005,0.126,0.076,0.059000000000000004,-2.31,1.28,1.15,-0.26,-1.19,92.7,85.4,78.4,76.2,0.192,0.407,0.1,0.222,0.25,,,,,,,,
44,2023-04-19,718501,Groundout,field_out,True,547989,621244,José Abreu,José Berríos,0,0,0,0099260b-b52d-4722-8b6d-99b391769f8e,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,,,,,,,0.204,,,0.29600000000000004,0.185,0.72,,,0.31,-0.38,94.3,,,82.6,,0.254,,0.245,,92.0,104.0,99.0,0.315,0.61,93.8,0.255,0.216
45,2023-04-19,718501,Single,single,False,663656,621244,Kyle Tucker,José Berríos,0,0,0,96c6ca94-dff1-4ef7-a452-4200719f9e2c,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,,,,,,,0.204,,,0.29600000000000004,0.185,0.72,,,0.31,-0.38,94.3,,,82.6,,0.254,,0.245,,92.0,104.0,99.0,0.315,0.61,93.8,0.255,0.216
46,2023-04-19,718501,Strikeout,strikeout,True,665161,621244,Jeremy Peña,José Berríos,0,0,0,700ca12d-afa4-44d3-899a-e0c5cbfd8bda,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,,,,,,,0.204,,,0.29600000000000004,0.185,0.72,,,0.31,-0.38,94.3,,,82.6,,0.254,,0.245,,92.0,104.0,99.0,0.315,0.61,93.8,0.255,0.216
47,2023-04-19,718501,Flyout,field_out,True,682073,621244,David Hensley,José Berríos,1,0,0,0b9e611e-7c3f-4ed2-8b9f-1bdfd11f7be0,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,,,,,,,0.204,,,0.29600000000000004,0.185,0.72,,,0.31,-0.38,94.3,,,82.6,,0.254,,0.245,,92.0,104.0,99.0,0.315,0.61,93.8,0.255,0.216
48,2023-04-19,718501,Single,single,False,672386,606160,Alejandro Kirk,Rafael Montero,0,0,0,ad617305-f9fe-4bd2-871e-3f50685f37e2,606160.0,rafaelmontero,Montero,Right,Rafael Montero,5.08,4.61,67.1,105.0,106.0,107.0,0.731,10.56,3.88,9.89,1.47,1.07,0.21899999999999997,0.396,0.203,0.342,0.384,91.5,74.0,112.0,112.0,,,,113.0,104.0,105.0,114.0,98.0,103.0,,,,0.491,,0.14,,0.223,0.43,,-3.28,,-1.44,96.1,,88.3,,,0.227,0.385,0.299,,118.0,108.0,107.0,0.146,-1.28,95.5,0.308,
49,2023-04-19,718501,Double,double,False,593160,606160,Whit Merrifield,Rafael Montero,0,0,1,7fdce616-eb67-4897-8a45-2a0011957982,606160.0,rafaelmontero,Montero,Right,Rafael Montero,5.08,4.61,67.1,105.0,106.0,107.0,0.731,10.56,3.88,9.89,1.47,1.07,0.21899999999999997,0.396,0.203,0.342,0.384,91.5,74.0,112.0,112.0,,,,113.0,104.0,105.0,114.0,98.0,103.0,,,,0.491,,0.14,,0.223,0.43,,-3.28,,-1.44,96.1,,88.3,,,0.227,0.385,0.299,,118.0,108.0,107.0,0.146,-1.28,95.5,0.308,
50,2023-04-19,718501,Walk,walk,False,595281,606160,Kevin Kiermaier,Rafael Montero,1,0,0,586ac22c-2c4f-4e0d-88f1-414b7b27d75e,606160.0,rafaelmontero,Montero,Right,Rafael Montero,5.08,4.61,67.1,105.0,106.0,107.0,0.731,10.56,3.88,9.89,1.47,1.07,0.21899999999999997,0.396,0.203,0.342,0.384,91.5,74.0,112.0,112.0,,,,113.0,104.0,105.0,114.0,98.0,103.0,,,,0.491,,0.14,,0.223,0.43,,-3.28,,-1.44,96.1,,88.3,,,0.227,0.385,0.299,,118.0,108.0,107.0,0.146,-1.28,95.5,0.308,
51,2023-04-19,718501,Walk,walk,False,664770,606160,Nathan Lukes,Rafael Montero,1,0,1,2f99048e-277f-4b2a-be5c-bc38faa408ca,606160.0,rafaelmontero,Montero,Right,Rafael Montero,5.08,4.61,67.1,105.0,106.0,107.0,0.731,10.56,3.88,9.89,1.47,1.07,0.21899999999999997,0.396,0.203,0.342,0.384,91.5,74.0,112.0,112.0,,,,113.0,104.0,105.0,114.0,98.0,103.0,,,,0.491,,0.14,,0.223,0.43,,-3.28,,-1.44,96.1,,88.3,,,0.227,0.385,0.299,,118.0,108.0,107.0,0.146,-1.28,95.5,0.308,
52,2023-04-19,718501,Lineout,field_out,True,543807,650556,George Springer,Bryan Abreu,1,1,0,af31ee4a-16c8-4e5e-bb03-830f563cd862,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,1.75,3.23,72.0,95.0,139.0,105.0,0.622,12.5,3.88,5.5,0.75,0.92,0.366,0.34,0.13699999999999998,0.327,0.423,,,,,81.0,43.0,53.0,133.0,92.0,96.0,146.0,96.0,113.0,,,,0.41200000000000003,,0.5870000000000001,0.001,,1.65,,1.41,-3.64,,97.6,,87.4,81.1,,0.165,0.185,,,,,,,,,,
53,2023-04-19,718501,Strikeout,strikeout,True,666182,650556,Bo Bichette,Bryan Abreu,0,0,0,ac327685-101c-4833-8632-f399297f0959,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,1.75,3.23,72.0,95.0,139.0,105.0,0.622,12.5,3.88,5.5,0.75,0.92,0.366,0.34,0.13699999999999998,0.327,0.423,,,,,81.0,43.0,53.0,133.0,92.0,96.0,146.0,96.0,113.0,,,,0.41200000000000003,,0.5870000000000001,0.001,,1.65,,1.41,-3.64,,97.6,,87.4,81.1,,0.165,0.185,,,,,,,,,,
54,2023-04-19,718501,Flyout,field_out,True,665489,650556,Vladimir Guerrero Jr.,Bryan Abreu,1,1,0,7ea88768-5ac3-4250-9b30-78a94bfcd658,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,1.75,3.23,72.0,95.0,139.0,105.0,0.622,12.5,3.88,5.5,0.75,0.92,0.366,0.34,0.13699999999999998,0.327,0.423,,,,,81.0,43.0,53.0,133.0,92.0,96.0,146.0,96.0,113.0,,,,0.41200000000000003,,0.5870000000000001,0.001,,1.65,,1.41,-3.64,,97.6,,87.4,81.1,,0.165,0.185,,,,,,,,,,
55,2023-04-19,718501,Lineout,field_out,True,676694,647315,Jake Meyers,Zach Pop,1,0,0,2fc50ffc-fccc-4c07-b2fd-e26a12097265,647315.0,zachpop,Pop,Right,Zach Pop,6.59,5.62,13.2,93.0,104.0,97.0,0.731,9.22,3.95,7.24,2.63,1.17,0.278,0.389,0.083,0.33299999999999996,0.382,84.9,,,,,,,,,,112.0,97.0,104.0,,,,,,0.39,,0.005,,,0.15,,-3.64,,,85.6,,,,0.2,,,98.0,90.0,92.0,0.605,0.16,95.8,0.233,
56,2023-04-19,718501,Flyout,field_out,True,455117,647315,Martín Maldonado,Zach Pop,0,0,0,9a71992e-5d8d-440c-bf5f-a9a698c67c5f,647315.0,zachpop,Pop,Right,Zach Pop,6.59,5.62,13.2,93.0,104.0,97.0,0.731,9.22,3.95,7.24,2.63,1.17,0.278,0.389,0.083,0.33299999999999996,0.382,84.9,,,,,,,,,,112.0,97.0,104.0,,,,,,0.39,,0.005,,,0.15,,-3.64,,,85.6,,,,0.2,,,98.0,90.0,92.0,0.605,0.16,95.8,0.233,
57,2023-04-19,718501,Single,single,False,643289,647315,Mauricio Dubón,Zach Pop,0,0,0,4942dbc8-165e-45f5-85ad-55dd133d472d,647315.0,zachpop,Pop,Right,Zach Pop,6.59,5.62,13.2,93.0,104.0,97.0,0.731,9.22,3.95,7.24,2.63,1.17,0.278,0.389,0.083,0.33299999999999996,0.382,84.9,,,,,,,,,,112.0,97.0,104.0,,,,,,0.39,,0.005,,,0.15,,-3.64,,,85.6,,,,0.2,,,98.0,90.0,92.0,0.605,0.16,95.8,0.233,
58,2023-04-19,718501,Single,single,False,608324,647315,Alex Bregman,Zach Pop,1,0,1,2569e73e-9a15-47e6-912e-2f34fcefea0b,647315.0,zachpop,Pop,Right,Zach Pop,6.59,5.62,13.2,93.0,104.0,97.0,0.731,9.22,3.95,7.24,2.63,1.17,0.278,0.389,0.083,0.33299999999999996,0.382,84.9,,,,,,,,,,112.0,97.0,104.0,,,,,,0.39,,0.005,,,0.15,,-3.64,,,85.6,,,,0.2,,,98.0,90.0,92.0,0.605,0.16,95.8,0.233,
59,2023-04-19,718501,Walk,walk,False,670541,647315,Yordan Alvarez,Zach Pop,0,0,1,2eeb35aa-cb6d-450d-9b68-b186f01acfd4,647315.0,zachpop,Pop,Right,Zach Pop,6.59,5.62,13.2,93.0,104.0,97.0,0.731,9.22,3.95,7.24,2.63,1.17,0.278,0.389,0.083,0.33299999999999996,0.382,84.9,,,,,,,,,,112.0,97.0,104.0,,,,,,0.39,,0.005,,,0.15,,-3.64,,,85.6,,,,0.2,,,98.0,90.0,92.0,0.605,0.16,95.8,0.233,
60,2023-04-19,718501,Single,single,False,547989,647315,José Abreu,Zach Pop,1,0,1,ed623038-5934-4cf0-a664-8d9f8dceca13,647315.0,zachpop,Pop,Right,Zach Pop,6.59,5.62,13.2,93.0,104.0,97.0,0.731,9.22,3.95,7.24,2.63,1.17,0.278,0.389,0.083,0.33299999999999996,0.382,84.9,,,,,,,,,,112.0,97.0,104.0,,,,,,0.39,,0.005,,,0.15,,-3.64,,,85.6,,,,0.2,,,98.0,90.0,92.0,0.605,0.16,95.8,0.233,
61,2023-04-19,718501,Single,single,False,663656,643256,Kyle Tucker,Adam Cimber,0,0,1,a36779ca-7091-48c2-a00e-141927a6beed,643256.0,adamcimber,Cimber,Right,Adam Cimber,7.4,6.2,20.2,95.0,113.0,105.0,0.879,5.23,3.05,10.89,2.61,1.62,0.153,0.45799999999999996,0.111,0.319,0.45,,,,,,,,120.0,104.0,108.0,122.0,76.0,103.0,,,,0.409,,0.29,,,-3.77,,-3.63,,,85.2,,74.8,,,0.364,0.318,,,95.0,101.0,104.0,0.301,4.53,85.1,0.214,
62,2023-04-19,718501,Home Run,home_run,False,665161,643256,Jeremy Peña,Adam Cimber,0,0,1,efbeeab3-a3ae-4bc3-87c8-449f36b2ea13,643256.0,adamcimber,Cimber,Right,Adam Cimber,7.4,6.2,20.2,95.0,113.0,105.0,0.879,5.23,3.05,10.89,2.61,1.62,0.153,0.45799999999999996,0.111,0.319,0.45,,,,,,,,120.0,104.0,108.0,122.0,76.0,103.0,,,,0.409,,0.29,,,-3.77,,-3.63,,,85.2,,74.8,,,0.364,0.318,,,95.0,101.0,104.0,0.301,4.53,85.1,0.214,
63,2023-04-19,718501,Strikeout,strikeout,True,667452,643256,Corey Julks,Adam Cimber,0,0,0,43e13503-57f1-4b8c-bb38-0f3aa7e5dbf1,643256.0,adamcimber,Cimber,Right,Adam Cimber,7.4,6.2,20.2,95.0,113.0,105.0,0.879,5.23,3.05,10.89,2.61,1.62,0.153,0.45799999999999996,0.111,0.319,0.45,,,,,,,,120.0,104.0,108.0,122.0,76.0,103.0,,,,0.409,,0.29,,,-3.77,,-3.63,,,85.2,,74.8,,,0.364,0.318,,,95.0,101.0,104.0,0.301,4.53,85.1,0.214,
64,2023-04-19,718501,Groundout,field_out,True,662139,519151,Daulton Varsho,Ryan Pressly,0,0,0,41e72e4a-6189-4c9b-a737-3e6da155061a,519151.0,ryanpressly,Pressly,Right,Ryan Pressly,3.58,3.61,65.1,102.0,156.0,117.0,0.6920000000000001,10.19,2.2,7.44,1.1,1.8,0.18100000000000002,0.446,0.11900000000000001,0.32799999999999996,0.413,89.9,136.0,100.0,108.0,156.0,98.0,114.0,126.0,102.0,107.0,179.0,104.0,127.0,,,,0.231,0.012,0.4,0.266,0.08900000000000001,0.79,-10.05,2.14,0.24,-1.9,94.7,94.4,89.8,82.1,,0.269,0.186,0.286,0.219,123.0,144.0,130.0,0.002,12.62,94.1,,
65,2023-04-19,718501,Flyout,field_out,True,656305,519151,Matt Chapman,Ryan Pressly,1,1,0,576cf1f1-a5be-4f99-9cae-6e28a30b1784,519151.0,ryanpressly,Pressly,Right,Ryan Pressly,3.58,3.61,65.1,102.0,156.0,117.0,0.6920000000000001,10.19,2.2,7.44,1.1,1.8,0.18100000000000002,0.446,0.11900000000000001,0.32799999999999996,0.413,89.9,136.0,100.0,108.0,156.0,98.0,114.0,126.0,102.0,107.0,179.0,104.0,127.0,,,,0.231,0.012,0.4,0.266,0.08900000000000001,0.79,-10.05,2.14,0.24,-1.9,94.7,94.4,89.8,82.1,,0.269,0.186,0.286,0.219,123.0,144.0,130.0,0.002,12.62,94.1,,
66,2023-04-19,718501,Flyout,field_out,True,643376,519151,Danny Jansen,Ryan Pressly,1,0,0,4e5f1b81-4ea8-499b-b240-74560567710e,519151.0,ryanpressly,Pressly,Right,Ryan Pressly,3.58,3.61,65.1,102.0,156.0,117.0,0.6920000000000001,10.19,2.2,7.44,1.1,1.8,0.18100000000000002,0.446,0.11900000000000001,0.32799999999999996,0.413,89.9,136.0,100.0,108.0,156.0,98.0,114.0,126.0,102.0,107.0,179.0,104.0,127.0,,,,0.231,0.012,0.4,0.266,0.08900000000000001,0.79,-10.05,2.14,0.24,-1.9,94.7,94.4,89.8,82.1,,0.269,0.186,0.286,0.219,123.0,144.0,130.0,0.002,12.62,94.1,,
