,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vSI,vSL,SI_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,FF_ba,ST_ba,CU_ba,FC%,wFC/C,vFC,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba
39,2023-08-03,717151,Lineout,field_out,True,592626,694297,Joc Pederson,Brandon Pfaadt,0,0,0,7d861d88-2925-4dcc-bc2a-ff7838aae8c0,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.27,0.122,-0.03,1.21,-3.66,93.1,83.8,0.313,,0.4,106.0,89.0,97.0,97.0,105.0,102.0,0.45399999999999996,0.055,-1.63,-1.24,93.6,78.8,0.327,0.18,0.294,,,,,,,
40,2023-08-03,717151,Walk,walk,False,502054,592426,Tommy Pham,Luke Jackson,0,0,0,243ab65c-663f-40f8-89de-db4f56f590c7,592426.0,lukejackson,Jackson,Right,Luke Jackson,2.97,3.3,33.1,95.0,109.0,102.0,0.711,11.61,4.05,7.02,0.81,1.5,0.20199999999999999,0.452,0.131,0.33299999999999996,0.42700000000000005,,,,,,,,116.0,98.0,109.0,,0.698,,,1.59,,,87.3,,0.2,,108.0,89.0,97.0,90.0,87.0,84.0,0.275,0.027000000000000003,0.51,-12.49,94.4,83.2,0.174,,0.667,,,,,,,
41,2023-08-03,717151,Strikeout,strikeout,True,572233,592426,Christian Walker,Luke Jackson,0,0,0,b8170f95-7c3a-48be-bffb-2c05ae5a9f0f,592426.0,lukejackson,Jackson,Right,Luke Jackson,2.97,3.3,33.1,95.0,109.0,102.0,0.711,11.61,4.05,7.02,0.81,1.5,0.20199999999999999,0.452,0.131,0.33299999999999996,0.42700000000000005,,,,,,,,116.0,98.0,109.0,,0.698,,,1.59,,,87.3,,0.2,,108.0,89.0,97.0,90.0,87.0,84.0,0.275,0.027000000000000003,0.51,-12.49,94.4,83.2,0.174,,0.667,,,,,,,
42,2023-08-03,717151,Strikeout,strikeout,True,666971,592426,Lourdes Gurriel Jr.,Luke Jackson,0,0,0,49c93c79-01a0-441d-9ca9-77a41542b9ec,592426.0,lukejackson,Jackson,Right,Luke Jackson,2.97,3.3,33.1,95.0,109.0,102.0,0.711,11.61,4.05,7.02,0.81,1.5,0.20199999999999999,0.452,0.131,0.33299999999999996,0.42700000000000005,,,,,,,,116.0,98.0,109.0,,0.698,,,1.59,,,87.3,,0.2,,108.0,89.0,97.0,90.0,87.0,84.0,0.275,0.027000000000000003,0.51,-12.49,94.4,83.2,0.174,,0.667,,,,,,,
43,2023-08-03,717151,Strikeout,strikeout,True,672695,592426,Geraldo Perdomo,Luke Jackson,0,0,0,413d5c3f-3f6a-4597-87d1-01be1e8bd0fd,592426.0,lukejackson,Jackson,Right,Luke Jackson,2.97,3.3,33.1,95.0,109.0,102.0,0.711,11.61,4.05,7.02,0.81,1.5,0.20199999999999999,0.452,0.131,0.33299999999999996,0.42700000000000005,,,,,,,,116.0,98.0,109.0,,0.698,,,1.59,,,87.3,,0.2,,108.0,89.0,97.0,90.0,87.0,84.0,0.275,0.027000000000000003,0.51,-12.49,94.4,83.2,0.174,,0.667,,,,,,,
44,2023-08-03,717151,Strikeout,strikeout,True,605204,694297,J.D. Davis,Brandon Pfaadt,0,0,0,611b1f02-87c5-4818-aec2-54dceeb5ea20,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.27,0.122,-0.03,1.21,-3.66,93.1,83.8,0.313,,0.4,106.0,89.0,97.0,97.0,105.0,102.0,0.45399999999999996,0.055,-1.63,-1.24,93.6,78.8,0.327,0.18,0.294,,,,,,,
45,2023-08-03,717151,Groundout,field_out,True,672275,694297,Patrick Bailey,Brandon Pfaadt,1,1,0,c45f6963-8a92-498e-96a0-f94426ea8999,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.27,0.122,-0.03,1.21,-3.66,93.1,83.8,0.313,,0.4,106.0,89.0,97.0,97.0,105.0,102.0,0.45399999999999996,0.055,-1.63,-1.24,93.6,78.8,0.327,0.18,0.294,,,,,,,
46,2023-08-03,717151,Single,single,False,624424,694297,Michael Conforto,Brandon Pfaadt,0,0,0,4b1ae8b0-a704-48d1-9df4-0f1f9d8bbab6,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.27,0.122,-0.03,1.21,-3.66,93.1,83.8,0.313,,0.4,106.0,89.0,97.0,97.0,105.0,102.0,0.45399999999999996,0.055,-1.63,-1.24,93.6,78.8,0.327,0.18,0.294,,,,,,,
47,2023-08-03,717151,Pop Out,field_out,True,682641,694297,Luis Matos,Brandon Pfaadt,1,0,0,d2b8843f-6aeb-4aac-ab05-b8ef1f1ef12e,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.27,0.122,-0.03,1.21,-3.66,93.1,83.8,0.313,,0.4,106.0,89.0,97.0,97.0,105.0,102.0,0.45399999999999996,0.055,-1.63,-1.24,93.6,78.8,0.327,0.18,0.294,,,,,,,
48,2023-08-03,717151,Single,single,False,605113,573124,Nick Ahmed,Taylor Rogers,0,0,0,d1dd5409-0f8e-4550-8639-ac4730e6bc56,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,3.83,3.58,51.2,94.0,101.0,97.0,0.7509999999999999,11.15,4.35,6.79,1.05,1.0,0.21,0.41100000000000003,0.20199999999999999,0.331,0.439,,,,,82.0,100.0,91.0,115.0,91.0,101.0,0.414,0.565,,1.28,1.04,,93.6,79.4,0.254,,,,,,,,,,,,,,,,0.165,,0.02,-16.82,88.5,83.0,86.0,97.0,0.6
49,2023-08-03,717151,Pop Out,field_out,True,606466,573124,Ketel Marte,Taylor Rogers,0,0,0,dfb52e50-ca4e-42fe-adab-698f422a2434,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,3.83,3.58,51.2,94.0,101.0,97.0,0.7509999999999999,11.15,4.35,6.79,1.05,1.0,0.21,0.41100000000000003,0.20199999999999999,0.331,0.439,,,,,82.0,100.0,91.0,115.0,91.0,101.0,0.414,0.565,,1.28,1.04,,93.6,79.4,0.254,,,,,,,,,,,,,,,,0.165,,0.02,-16.82,88.5,83.0,86.0,97.0,0.6
50,2023-08-03,717151,Walk,walk,False,608348,573124,Carson Kelly,Taylor Rogers,1,0,1,faf4e33c-6c7c-4a0e-87f4-257af49296df,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,3.83,3.58,51.2,94.0,101.0,97.0,0.7509999999999999,11.15,4.35,6.79,1.05,1.0,0.21,0.41100000000000003,0.20199999999999999,0.331,0.439,,,,,82.0,100.0,91.0,115.0,91.0,101.0,0.414,0.565,,1.28,1.04,,93.6,79.4,0.254,,,,,,,,,,,,,,,,0.165,,0.02,-16.82,88.5,83.0,86.0,97.0,0.6
51,2023-08-03,717151,Pop Out,field_out,True,682998,573124,Corbin Carroll,Taylor Rogers,0,0,0,d454f031-d08d-4d6f-8288-3104699d5acf,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,3.83,3.58,51.2,94.0,101.0,97.0,0.7509999999999999,11.15,4.35,6.79,1.05,1.0,0.21,0.41100000000000003,0.20199999999999999,0.331,0.439,,,,,82.0,100.0,91.0,115.0,91.0,101.0,0.414,0.565,,1.28,1.04,,93.6,79.4,0.254,,,,,,,,,,,,,,,,0.165,,0.02,-16.82,88.5,83.0,86.0,97.0,0.6
52,2023-08-03,717151,Lineout,field_out,True,656896,573124,Emmanuel Rivera,Taylor Rogers,1,0,0,7102cd7b-fcbe-43fa-bdb5-68cca1b8cb6c,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,3.83,3.58,51.2,94.0,101.0,97.0,0.7509999999999999,11.15,4.35,6.79,1.05,1.0,0.21,0.41100000000000003,0.20199999999999999,0.331,0.439,,,,,82.0,100.0,91.0,115.0,91.0,101.0,0.414,0.565,,1.28,1.04,,93.6,79.4,0.254,,,,,,,,,,,,,,,,0.165,,0.02,-16.82,88.5,83.0,86.0,97.0,0.6
53,2023-08-03,717151,Strikeout,strikeout,True,666165,656464,Blake Sabol,Kevin Ginkel,0,0,0,3b374f5f-acd9-472b-8fb8-07056650423b,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,2.48,3.09,65.1,100.0,107.0,102.0,0.725,9.64,3.17,5.65,0.41,1.51,0.33299999999999996,0.33299999999999996,0.17,0.308,0.401,,,,,105.0,95.0,91.0,122.0,102.0,112.0,0.10099999999999999,0.431,,3.42,1.62,,94.8,86.6,0.063,0.162,,,,,94.0,100.0,96.0,0.467,,1.2,,95.7,,0.226,,,0.001,-5.8,90.1,,,,
54,2023-08-03,717151,Lineout,field_out,True,656371,656464,Isan Díaz,Kevin Ginkel,0,0,0,e636b240-4725-46d7-8193-01783a7e3984,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,2.48,3.09,65.1,100.0,107.0,102.0,0.725,9.64,3.17,5.65,0.41,1.51,0.33299999999999996,0.33299999999999996,0.17,0.308,0.401,,,,,105.0,95.0,91.0,122.0,102.0,112.0,0.10099999999999999,0.431,,3.42,1.62,,94.8,86.6,0.063,0.162,,,,,94.0,100.0,96.0,0.467,,1.2,,95.7,,0.226,,,0.001,-5.8,90.1,,,,
55,2023-08-03,717151,Flyout,field_out,True,669477,656464,Casey Schmitt,Kevin Ginkel,0,0,0,bb37b9d6-8d63-42f6-a6ed-a7aab18b9179,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,2.48,3.09,65.1,100.0,107.0,102.0,0.725,9.64,3.17,5.65,0.41,1.51,0.33299999999999996,0.33299999999999996,0.17,0.308,0.401,,,,,105.0,95.0,91.0,122.0,102.0,112.0,0.10099999999999999,0.431,,3.42,1.62,,94.8,86.6,0.063,0.162,,,,,94.0,100.0,96.0,0.467,,1.2,,95.7,,0.226,,,0.001,-5.8,90.1,,,,
56,2023-08-03,717151,Strikeout,strikeout,True,502054,666808,Tommy Pham,Camilo Doval,0,0,0,68cb844c-bcae-4751-8b55-7ba1278ce04f,666808.0,camilodoval,Doval,Right,Camilo Doval,2.93,2.91,67.2,100.0,115.0,99.0,0.6859999999999999,11.57,3.46,6.78,0.4,1.73,0.188,0.494,0.20800000000000002,0.33299999999999996,0.397,,,,,101.0,99.0,92.0,128.0,96.0,105.0,0.3,0.36200000000000004,,1.21,0.98,,97.9,88.9,0.303,0.173,,,,,,,,,,,,,,,,,0.33799999999999997,1.54,99.8,116.0,107.0,98.0,0.175
57,2023-08-03,717151,Single,single,False,572233,666808,Christian Walker,Camilo Doval,0,0,0,0afbc39d-2957-4690-b936-cadefa3d276d,666808.0,camilodoval,Doval,Right,Camilo Doval,2.93,2.91,67.2,100.0,115.0,99.0,0.6859999999999999,11.57,3.46,6.78,0.4,1.73,0.188,0.494,0.20800000000000002,0.33299999999999996,0.397,,,,,101.0,99.0,92.0,128.0,96.0,105.0,0.3,0.36200000000000004,,1.21,0.98,,97.9,88.9,0.303,0.173,,,,,,,,,,,,,,,,,0.33799999999999997,1.54,99.8,116.0,107.0,98.0,0.175
58,2023-08-03,717151,Single,single,False,666971,666808,Lourdes Gurriel Jr.,Camilo Doval,0,0,1,1338df1c-53de-4af0-a44b-8134dce04eaf,666808.0,camilodoval,Doval,Right,Camilo Doval,2.93,2.91,67.2,100.0,115.0,99.0,0.6859999999999999,11.57,3.46,6.78,0.4,1.73,0.188,0.494,0.20800000000000002,0.33299999999999996,0.397,,,,,101.0,99.0,92.0,128.0,96.0,105.0,0.3,0.36200000000000004,,1.21,0.98,,97.9,88.9,0.303,0.173,,,,,,,,,,,,,,,,,0.33799999999999997,1.54,99.8,116.0,107.0,98.0,0.175
59,2023-08-03,717151,Forceout,force_out,True,672695,666808,Geraldo Perdomo,Camilo Doval,0,0,1,08d30989-4270-42c1-b1b3-a37ee5d0eb77,666808.0,camilodoval,Doval,Right,Camilo Doval,2.93,2.91,67.2,100.0,115.0,99.0,0.6859999999999999,11.57,3.46,6.78,0.4,1.73,0.188,0.494,0.20800000000000002,0.33299999999999996,0.397,,,,,101.0,99.0,92.0,128.0,96.0,105.0,0.3,0.36200000000000004,,1.21,0.98,,97.9,88.9,0.303,0.173,,,,,,,,,,,,,,,,,0.33799999999999997,1.54,99.8,116.0,107.0,98.0,0.175
60,2023-08-03,717151,Flyout,field_out,True,607054,666808,Jace Peterson,Camilo Doval,0,0,0,7a796afa-bd4d-47e6-a51f-608245abbe0e,666808.0,camilodoval,Doval,Right,Camilo Doval,2.93,2.91,67.2,100.0,115.0,99.0,0.6859999999999999,11.57,3.46,6.78,0.4,1.73,0.188,0.494,0.20800000000000002,0.33299999999999996,0.397,,,,,101.0,99.0,92.0,128.0,96.0,105.0,0.3,0.36200000000000004,,1.21,0.98,,97.9,88.9,0.303,0.173,,,,,,,,,,,,,,,,,0.33799999999999997,1.54,99.8,116.0,107.0,98.0,0.175
