,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SI_ba,CH_ba,FF_ba,SL_ba,CU_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FS%,wFS/C,vFS,FS_ba,vSC (sc),SC%,wSC/C,SC_ba
39,2023-05-30,717963,Flyout,field_out,True,630105,645261,Jake Cronenworth,Sandy Alcantara,0,0,0,8d932163-7111-48e7-9d66-e5b232859319,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,,
40,2023-05-30,717963,Flyout,field_out,True,665487,645261,Fernando Tatis Jr.,Sandy Alcantara,0,0,0,5d762722-f735-4078-a37f-0b6ecbc5639e,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,,
41,2023-05-30,717963,Single,single,False,665742,645261,Juan Soto,Sandy Alcantara,0,0,1,b0c1edb3-a8ca-4913-97d1-5532d3a69d1f,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,,
42,2023-05-30,717963,Lineout,field_out,True,593428,645261,Xander Bogaerts,Sandy Alcantara,0,0,0,9b2d22e5-ddf5-4a26-80be-e3236aa6c636,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,,
43,2023-05-30,717963,Groundout,field_out,True,643265,593619,Garrett Cooper,Domingo Tapia,0,0,0,776cf45e-db50-4c7e-9e1f-fcd237923236,593619.0,domingotapia,"Tapia, D",Right,Domingo Tapia,3.57,3.96,17.2,98.0,114.0,100.0,0.777,7.13,6.11,6.62,1.02,1.16,0.292,0.563,0.20800000000000002,0.22899999999999998,0.41200000000000003,88.9,86.0,100.0,86.0,,,,114.0,94.0,98.0,113.0,104.0,104.0,136.0,96.0,108.0,0.311,0.48100000000000004,0.11,,0.09699999999999999,0.2,1.77,-4.25,,2.73,97.4,96.6,88.2,,0.267,0.111,0.207,0.222,,,,,,,,,,,,,,,,,
44,2023-05-30,717963,Flyout,field_out,True,493329,593619,Yuli Gurriel,Domingo Tapia,0,0,0,4a71ffd9-01e9-4a65-b314-9c6536e8c2ff,593619.0,domingotapia,"Tapia, D",Right,Domingo Tapia,3.57,3.96,17.2,98.0,114.0,100.0,0.777,7.13,6.11,6.62,1.02,1.16,0.292,0.563,0.20800000000000002,0.22899999999999998,0.41200000000000003,88.9,86.0,100.0,86.0,,,,114.0,94.0,98.0,113.0,104.0,104.0,136.0,96.0,108.0,0.311,0.48100000000000004,0.11,,0.09699999999999999,0.2,1.77,-4.25,,2.73,97.4,96.6,88.2,,0.267,0.111,0.207,0.222,,,,,,,,,,,,,,,,,
45,2023-05-30,717963,Groundout,field_out,True,516416,593619,Jean Segura,Domingo Tapia,1,0,0,a32d55c0-f806-4fec-8f50-cdfd6f9daedb,593619.0,domingotapia,"Tapia, D",Right,Domingo Tapia,3.57,3.96,17.2,98.0,114.0,100.0,0.777,7.13,6.11,6.62,1.02,1.16,0.292,0.563,0.20800000000000002,0.22899999999999998,0.41200000000000003,88.9,86.0,100.0,86.0,,,,114.0,94.0,98.0,113.0,104.0,104.0,136.0,96.0,108.0,0.311,0.48100000000000004,0.11,,0.09699999999999999,0.2,1.77,-4.25,,2.73,97.4,96.6,88.2,,0.267,0.111,0.207,0.222,,,,,,,,,,,,,,,,,
46,2023-05-30,717963,Pop Out,field_out,True,596059,645261,Rougned Odor,Sandy Alcantara,0,0,0,3d68795b-08d6-495e-96a2-f967b1087760,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,,
47,2023-05-30,717963,Flyout,field_out,True,572761,645261,Matt Carpenter,Sandy Alcantara,0,0,0,a5d92f87-2d9f-4890-9edd-7929c25e6832,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,,
48,2023-05-30,717963,Strikeout,strikeout,True,596142,645261,Gary Sánchez,Sandy Alcantara,0,0,0,b26e412c-482c-4469-b929-f95311e994de,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,,
49,2023-05-30,717963,Walk,walk,False,542932,593619,Jon Berti,Domingo Tapia,0,0,0,f9bf9466-57b6-48fc-a81d-23cc69849269,593619.0,domingotapia,"Tapia, D",Right,Domingo Tapia,3.57,3.96,17.2,98.0,114.0,100.0,0.777,7.13,6.11,6.62,1.02,1.16,0.292,0.563,0.20800000000000002,0.22899999999999998,0.41200000000000003,88.9,86.0,100.0,86.0,,,,114.0,94.0,98.0,113.0,104.0,104.0,136.0,96.0,108.0,0.311,0.48100000000000004,0.11,,0.09699999999999999,0.2,1.77,-4.25,,2.73,97.4,96.6,88.2,,0.267,0.111,0.207,0.222,,,,,,,,,,,,,,,,,
50,2023-05-30,717963,Walk,walk,False,607732,593619,Jacob Stallings,Domingo Tapia,1,0,1,6ac02efe-a0f9-400a-95c3-42c13fda8a6a,593619.0,domingotapia,"Tapia, D",Right,Domingo Tapia,3.57,3.96,17.2,98.0,114.0,100.0,0.777,7.13,6.11,6.62,1.02,1.16,0.292,0.563,0.20800000000000002,0.22899999999999998,0.41200000000000003,88.9,86.0,100.0,86.0,,,,114.0,94.0,98.0,113.0,104.0,104.0,136.0,96.0,108.0,0.311,0.48100000000000004,0.11,,0.09699999999999999,0.2,1.77,-4.25,,2.73,97.4,96.6,88.2,,0.267,0.111,0.207,0.222,,,,,,,,,,,,,,,,,
51,2023-05-30,717963,Walk,walk,False,641658,593619,Garrett Hampson,Domingo Tapia,0,0,1,66a1f091-2c6d-485b-a8b8-01ceb952836c,593619.0,domingotapia,"Tapia, D",Right,Domingo Tapia,3.57,3.96,17.2,98.0,114.0,100.0,0.777,7.13,6.11,6.62,1.02,1.16,0.292,0.563,0.20800000000000002,0.22899999999999998,0.41200000000000003,88.9,86.0,100.0,86.0,,,,114.0,94.0,98.0,113.0,104.0,104.0,136.0,96.0,108.0,0.311,0.48100000000000004,0.11,,0.09699999999999999,0.2,1.77,-4.25,,2.73,97.4,96.6,88.2,,0.267,0.111,0.207,0.222,,,,,,,,,,,,,,,,,
52,2023-05-30,717963,Single,single,False,650559,657612,Bryan De La Cruz,Tim Hill,1,0,1,7df43a06-1df9-4a67-86ce-cdaf712c4791,657612.0,timhill,"Hill, T",Left,Tim Hill,5.48,5.03,44.1,102.0,94.0,101.0,0.8640000000000001,5.28,2.84,11.98,1.42,2.66,0.34,0.321,0.16699999999999998,0.26899999999999996,0.46299999999999997,,,,,,,,101.0,102.0,100.0,90.0,102.0,104.0,65.0,120.0,98.0,0.42,0.48200000000000004,0.053,,,-0.91,-0.55,-6.05,,,90.6,88.6,83.3,,0.366,,0.267,0.364,,,92.0,96.0,94.0,0.045,-11.29,87.9,0.5,,,,,,,,
53,2023-05-30,717963,Strikeout,strikeout,True,624585,657612,Jorge Soler,Tim Hill,0,0,0,6b0ded0d-b145-4a96-a17f-bf3d09cf1a2b,657612.0,timhill,"Hill, T",Left,Tim Hill,5.48,5.03,44.1,102.0,94.0,101.0,0.8640000000000001,5.28,2.84,11.98,1.42,2.66,0.34,0.321,0.16699999999999998,0.26899999999999996,0.46299999999999997,,,,,,,,101.0,102.0,100.0,90.0,102.0,104.0,65.0,120.0,98.0,0.42,0.48200000000000004,0.053,,,-0.91,-0.55,-6.05,,,90.6,88.6,83.3,,0.366,,0.267,0.364,,,92.0,96.0,94.0,0.045,-11.29,87.9,0.5,,,,,,,,
54,2023-05-30,717963,Grounded Into DP,grounded_into_double_play,True,650333,657612,Luis Arraez,Tim Hill,0,0,1,b0b604e0-e61a-4b7d-9bc9-5444173c6540,657612.0,timhill,"Hill, T",Left,Tim Hill,5.48,5.03,44.1,102.0,94.0,101.0,0.8640000000000001,5.28,2.84,11.98,1.42,2.66,0.34,0.321,0.16699999999999998,0.26899999999999996,0.46299999999999997,,,,,,,,101.0,102.0,100.0,90.0,102.0,104.0,65.0,120.0,98.0,0.42,0.48200000000000004,0.053,,,-0.91,-0.55,-6.05,,,90.6,88.6,83.3,,0.366,,0.267,0.364,,,92.0,96.0,94.0,0.045,-11.29,87.9,0.5,,,,,,,,
55,2023-05-30,717963,Walk,walk,False,663757,645261,Trent Grisham,Sandy Alcantara,1,0,0,f6d88b7f-b0f9-4685-b51d-114d1b814aa7,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,,
56,2023-05-30,717963,Walk,walk,False,673490,645261,Ha-Seong Kim,Sandy Alcantara,1,0,1,b16ed425-8263-4168-baf7-b79e0fa262d3,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,,
57,2023-05-30,717963,Lineout,field_out,True,630105,645261,Jake Cronenworth,Sandy Alcantara,0,0,0,bd3c0bfe-d3f0-45fd-bcbf-01ad73fce38d,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,,
58,2023-05-30,717963,Single,single,False,665487,645261,Fernando Tatis Jr.,Sandy Alcantara,0,0,1,0b60ac8b-f29b-4127-912f-50fa3119719d,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,,
59,2023-05-30,717963,Single,single,False,665742,656945,Juan Soto,Tanner Scott,1,0,1,b0b9630f-b16d-47a7-beb5-50e3e6639951,656945.0,tannerscott,"Scott, Tan",Left,Tanner Scott,2.31,2.5,78.0,101.0,124.0,111.0,0.659,12.0,2.77,6.12,0.35,1.87,0.29100000000000004,0.38299999999999995,0.2,0.263,0.45,,,,,,,,127.0,102.0,112.0,,,,121.0,99.0,110.0,,0.474,0.526,,,1.41,,2.47,,,96.8,,89.4,,,,0.215,0.173,,,,,,,,,,,,,,,,,
60,2023-05-30,717963,Strikeout,strikeout,True,593428,656945,Xander Bogaerts,Tanner Scott,0,0,1,51842f36-3515-4d5c-8fbf-ca900f48b108,656945.0,tannerscott,"Scott, Tan",Left,Tanner Scott,2.31,2.5,78.0,101.0,124.0,111.0,0.659,12.0,2.77,6.12,0.35,1.87,0.29100000000000004,0.38299999999999995,0.2,0.263,0.45,,,,,,,,127.0,102.0,112.0,,,,121.0,99.0,110.0,,0.474,0.526,,,1.41,,2.47,,,96.8,,89.4,,,,0.215,0.173,,,,,,,,,,,,,,,,,
61,2023-05-30,717963,Strikeout,strikeout,True,596059,656945,Rougned Odor,Tanner Scott,0,0,0,3d4b5467-3956-43ea-8fc2-ea9b70a99e62,656945.0,tannerscott,"Scott, Tan",Left,Tanner Scott,2.31,2.5,78.0,101.0,124.0,111.0,0.659,12.0,2.77,6.12,0.35,1.87,0.29100000000000004,0.38299999999999995,0.2,0.263,0.45,,,,,,,,127.0,102.0,112.0,,,,121.0,99.0,110.0,,0.474,0.526,,,1.41,,2.47,,,96.8,,89.4,,,,0.215,0.173,,,,,,,,,,,,,,,,,
62,2023-05-30,717963,Groundout,field_out,True,643265,621051,Garrett Cooper,Steven Wilson,1,0,0,0b490f39-d016-4227-8cb7-e312d17087c9,621051.0,stevenwilson,"Wilson, S",Right,Steven Wilson,3.91,3.38,53.0,99.0,126.0,106.0,0.758,9.68,4.58,5.94,1.19,0.43,0.295,0.447,0.235,0.235,0.415,84.9,98.0,92.0,96.0,,,,122.0,96.0,97.0,,,,129.0,102.0,112.0,,0.364,0.596,,0.032,0.22,,1.51,,-6.09,94.4,,81.0,,,0.4,0.179,,,0.168,132.0,94.0,90.0,0.009000000000000001,-1.63,87.6,0.25,,,,,,,,
63,2023-05-30,717963,Walk,walk,False,493329,621051,Yuli Gurriel,Steven Wilson,1,0,0,e606c57f-18aa-4355-ae47-7aa23c01e0ed,621051.0,stevenwilson,"Wilson, S",Right,Steven Wilson,3.91,3.38,53.0,99.0,126.0,106.0,0.758,9.68,4.58,5.94,1.19,0.43,0.295,0.447,0.235,0.235,0.415,84.9,98.0,92.0,96.0,,,,122.0,96.0,97.0,,,,129.0,102.0,112.0,,0.364,0.596,,0.032,0.22,,1.51,,-6.09,94.4,,81.0,,,0.4,0.179,,,0.168,132.0,94.0,90.0,0.009000000000000001,-1.63,87.6,0.25,,,,,,,,
64,2023-05-30,717963,Flyout,field_out,True,516416,621051,Jean Segura,Steven Wilson,1,0,1,70f57409-cbdf-44c1-8bc6-33bfc379c503,621051.0,stevenwilson,"Wilson, S",Right,Steven Wilson,3.91,3.38,53.0,99.0,126.0,106.0,0.758,9.68,4.58,5.94,1.19,0.43,0.295,0.447,0.235,0.235,0.415,84.9,98.0,92.0,96.0,,,,122.0,96.0,97.0,,,,129.0,102.0,112.0,,0.364,0.596,,0.032,0.22,,1.51,,-6.09,94.4,,81.0,,,0.4,0.179,,,0.168,132.0,94.0,90.0,0.009000000000000001,-1.63,87.6,0.25,,,,,,,,
65,2023-05-30,717963,Flyout,field_out,True,542932,621051,Jon Berti,Steven Wilson,1,0,1,aee8bc37-0e4d-400f-a6cb-c4532604eda3,621051.0,stevenwilson,"Wilson, S",Right,Steven Wilson,3.91,3.38,53.0,99.0,126.0,106.0,0.758,9.68,4.58,5.94,1.19,0.43,0.295,0.447,0.235,0.235,0.415,84.9,98.0,92.0,96.0,,,,122.0,96.0,97.0,,,,129.0,102.0,112.0,,0.364,0.596,,0.032,0.22,,1.51,,-6.09,94.4,,81.0,,,0.4,0.179,,,0.168,132.0,94.0,90.0,0.009000000000000001,-1.63,87.6,0.25,,,,,,,,
66,2023-05-30,717963,Strikeout,strikeout,True,572761,656945,Matt Carpenter,Tanner Scott,0,0,0,e766b67d-1d26-4dd3-b659-1939011b1713,656945.0,tannerscott,"Scott, Tan",Left,Tanner Scott,2.31,2.5,78.0,101.0,124.0,111.0,0.659,12.0,2.77,6.12,0.35,1.87,0.29100000000000004,0.38299999999999995,0.2,0.263,0.45,,,,,,,,127.0,102.0,112.0,,,,121.0,99.0,110.0,,0.474,0.526,,,1.41,,2.47,,,96.8,,89.4,,,,0.215,0.173,,,,,,,,,,,,,,,,,
67,2023-05-30,717963,Single,single,False,596142,608638,Gary Sánchez,JT Chargois,1,0,0,687ac342-504a-4753-9000-2c28165e085b,608638.0,jtchargois,Chargois,Right,JT Chargois,3.61,3.63,42.1,99.0,108.0,102.0,0.8029999999999999,7.44,3.83,7.44,0.64,1.81,0.244,0.395,0.193,0.27699999999999997,0.413,,,,,,,,83.0,92.0,92.0,104.0,98.0,96.0,118.0,101.0,111.0,0.506,0.078,0.415,,,0.34,1.23,0.1,,,95.8,96.3,86.3,,0.25,,0.286,0.206,,,,,,,,,,,,,,,,,
68,2023-05-30,717963,Walk,walk,False,663757,608638,Trent Grisham,JT Chargois,1,0,1,0f0404ee-5901-45cf-9dd2-757d1e7b2c25,608638.0,jtchargois,Chargois,Right,JT Chargois,3.61,3.63,42.1,99.0,108.0,102.0,0.8029999999999999,7.44,3.83,7.44,0.64,1.81,0.244,0.395,0.193,0.27699999999999997,0.413,,,,,,,,83.0,92.0,92.0,104.0,98.0,96.0,118.0,101.0,111.0,0.506,0.078,0.415,,,0.34,1.23,0.1,,,95.8,96.3,86.3,,0.25,,0.286,0.206,,,,,,,,,,,,,,,,,
69,2023-05-30,717963,Single,single,False,673490,608638,Ha-Seong Kim,JT Chargois,1,0,1,4054c1bc-f6f4-4d02-ab70-924cf59191e0,608638.0,jtchargois,Chargois,Right,JT Chargois,3.61,3.63,42.1,99.0,108.0,102.0,0.8029999999999999,7.44,3.83,7.44,0.64,1.81,0.244,0.395,0.193,0.27699999999999997,0.413,,,,,,,,83.0,92.0,92.0,104.0,98.0,96.0,118.0,101.0,111.0,0.506,0.078,0.415,,,0.34,1.23,0.1,,,95.8,96.3,86.3,,0.25,,0.286,0.206,,,,,,,,,,,,,,,,,
70,2023-05-30,717963,Strikeout,strikeout,True,630105,677053,Jake Cronenworth,Andrew Nardi,0,0,0,df5b24eb-2bba-4a9c-a0f5-5e0acbbce4bd,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,2.67,2.77,57.1,104.0,112.0,108.0,0.733,11.46,3.3,7.06,1.1,1.2,0.309,0.33799999999999997,0.252,0.252,0.433,90.0,71.0,82.0,86.0,,,,109.0,102.0,104.0,,,,116.0,107.0,113.0,,0.613,0.37799999999999995,,0.009000000000000001,1.19,,-0.01,,0.87,94.6,,82.7,,,,0.224,0.2,,,,,,,,,,,,,,,,,
71,2023-05-30,717963,Single,single,False,660821,607259,Jesús Sánchez,Nick Martinez,1,0,0,5b11b0cb-a0ee-488d-bf10-6274d618ac25,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,88.0,97.0,100.0,92.0,100.0,98.0,87.0,108.0,101.0,,,,0.22399999999999998,0.13,0.002,0.191,0.28800000000000003,-0.91,1.23,-4.18,0.59,2.41,93.3,92.9,84.5,81.8,0.293,0.158,0.25,,0.164,,96.0,102.0,96.0,0.16399999999999998,-1.99,89.5,0.382,,,,,,,,
72,2023-05-30,717963,Sac Bunt,sac_bunt,True,641658,607259,Garrett Hampson,Nick Martinez,0,0,1,c69a0daf-2ac3-4528-a2b4-a549d12a2575,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,88.0,97.0,100.0,92.0,100.0,98.0,87.0,108.0,101.0,,,,0.22399999999999998,0.13,0.002,0.191,0.28800000000000003,-0.91,1.23,-4.18,0.59,2.41,93.3,92.9,84.5,81.8,0.293,0.158,0.25,,0.164,,96.0,102.0,96.0,0.16399999999999998,-1.99,89.5,0.382,,,,,,,,
73,2023-05-30,717963,Walk,walk,False,650559,607259,Bryan De La Cruz,Nick Martinez,1,0,0,9810b426-f1a6-4c70-a681-c1aadfc74997,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,88.0,97.0,100.0,92.0,100.0,98.0,87.0,108.0,101.0,,,,0.22399999999999998,0.13,0.002,0.191,0.28800000000000003,-0.91,1.23,-4.18,0.59,2.41,93.3,92.9,84.5,81.8,0.293,0.158,0.25,,0.164,,96.0,102.0,96.0,0.16399999999999998,-1.99,89.5,0.382,,,,,,,,
74,2023-05-30,717963,Grounded Into DP,grounded_into_double_play,True,624585,607259,Jorge Soler,Nick Martinez,0,0,1,97548e46-b6de-429a-a5cf-75d7e6621a62,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,88.0,97.0,100.0,92.0,100.0,98.0,87.0,108.0,101.0,,,,0.22399999999999998,0.13,0.002,0.191,0.28800000000000003,-0.91,1.23,-4.18,0.59,2.41,93.3,92.9,84.5,81.8,0.293,0.158,0.25,,0.164,,96.0,102.0,96.0,0.16399999999999998,-1.99,89.5,0.382,,,,,,,,
75,2023-05-30,717963,Walk,walk,False,665487,571670,Fernando Tatis Jr.,Dylan Floro,1,0,0,07aac1e4-129b-4770-a353-15bcf9d7eb7e,571670.0,dylanfloro,Floro,Right,Dylan Floro,4.76,3.35,56.2,103.0,97.0,97.0,0.807,9.21,2.7,11.12,0.48,2.63,0.271,0.282,0.124,0.265,0.40299999999999997,85.6,90.0,102.0,100.0,,,,68.0,107.0,98.0,114.0,103.0,96.0,120.0,93.0,96.0,0.318,0.341,0.222,,0.11900000000000001,-0.15,0.4,0.78,,-1.13,92.3,92.7,84.1,,0.344,0.333,0.271,0.262,,,,,,,,,,,,,,,,,
76,2023-05-30,717963,Intent Walk,intent_walk,False,665742,571670,Juan Soto,Dylan Floro,0,0,1,031d76e2-77ab-4fbc-b927-c7c11f428570,571670.0,dylanfloro,Floro,Right,Dylan Floro,4.76,3.35,56.2,103.0,97.0,97.0,0.807,9.21,2.7,11.12,0.48,2.63,0.271,0.282,0.124,0.265,0.40299999999999997,85.6,90.0,102.0,100.0,,,,68.0,107.0,98.0,114.0,103.0,96.0,120.0,93.0,96.0,0.318,0.341,0.222,,0.11900000000000001,-0.15,0.4,0.78,,-1.13,92.3,92.7,84.1,,0.344,0.333,0.271,0.262,,,,,,,,,,,,,,,,,
77,2023-05-30,717963,Single,single,False,593428,571670,Xander Bogaerts,Dylan Floro,1,0,1,040663be-c2b5-415e-9b59-8a581c6721a5,571670.0,dylanfloro,Floro,Right,Dylan Floro,4.76,3.35,56.2,103.0,97.0,97.0,0.807,9.21,2.7,11.12,0.48,2.63,0.271,0.282,0.124,0.265,0.40299999999999997,85.6,90.0,102.0,100.0,,,,68.0,107.0,98.0,114.0,103.0,96.0,120.0,93.0,96.0,0.318,0.341,0.222,,0.11900000000000001,-0.15,0.4,0.78,,-1.13,92.3,92.7,84.1,,0.344,0.333,0.271,0.262,,,,,,,,,,,,,,,,,
78,2023-05-30,717963,Fielders Choice,fielders_choice,False,596059,571670,Rougned Odor,Dylan Floro,0,0,1,c9d80a2f-fcd3-416b-8d7c-ad1c5ab25535,571670.0,dylanfloro,Floro,Right,Dylan Floro,4.76,3.35,56.2,103.0,97.0,97.0,0.807,9.21,2.7,11.12,0.48,2.63,0.271,0.282,0.124,0.265,0.40299999999999997,85.6,90.0,102.0,100.0,,,,68.0,107.0,98.0,114.0,103.0,96.0,120.0,93.0,96.0,0.318,0.341,0.222,,0.11900000000000001,-0.15,0.4,0.78,,-1.13,92.3,92.7,84.1,,0.344,0.333,0.271,0.262,,,,,,,,,,,,,,,,,
