,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,ST_ba,SI_ba,CH_ba,CU_ba,FC_ba,SL_ba,KC%,wKC/C,vKC
37,2023-04-17,718539,Strikeout,strikeout,True,681987,641540,Nate Eaton,Dane Dunning,0,0,0,6f37081c-8def-4e7f-b045-47646dbb2b1f,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.87,90.5,88.9,91.0,82.1,78.1,0.294,,0.246,0.301,0.25,0.258,0.212,0.032,-0.43,77.5
38,2023-04-17,718539,Flyout,field_out,True,663993,543475,Nathaniel Lowe,Jordan Lyles,0,0,0,ae56f469-e46c-4a99-a71a-9801ca75580e,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,
39,2023-04-17,718539,Flyout,field_out,True,673962,543475,Josh Jung,Jordan Lyles,0,0,0,4c2b9844-ac86-48d1-a429-85ecbe2413b7,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,
40,2023-04-17,718539,Single,single,False,641680,543475,Jonah Heim,Jordan Lyles,0,0,0,5a8494f2-31e1-4076-ba4f-ac1f1157f94d,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,
41,2023-04-17,718539,Flyout,field_out,True,543257,543475,Robbie Grossman,Jordan Lyles,0,0,0,a8e79026-d0f4-4877-8abf-53e9c3b2276c,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,
42,2023-04-17,718539,Lineout,field_out,True,677951,641540,Bobby Witt Jr.,Dane Dunning,1,1,0,1badb5c6-9369-4b2e-b56a-9353e0c3dcfd,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.87,90.5,88.9,91.0,82.1,78.1,0.294,,0.246,0.301,0.25,0.258,0.212,0.032,-0.43,77.5
43,2023-04-17,718539,Groundout,field_out,True,669004,641540,MJ Melendez,Dane Dunning,0,0,0,768f10f6-fd46-499f-9db7-52745805abdb,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.87,90.5,88.9,91.0,82.1,78.1,0.294,,0.246,0.301,0.25,0.258,0.212,0.032,-0.43,77.5
44,2023-04-17,718539,Strikeout,strikeout,True,686469,641540,Vinnie Pasquantino,Dane Dunning,0,0,0,90b1b0e2-36ca-406c-95b0-ff00264dd989,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.87,90.5,88.9,91.0,82.1,78.1,0.294,,0.246,0.301,0.25,0.258,0.212,0.032,-0.43,77.5
45,2023-04-17,718539,Strikeout,strikeout,True,669701,543475,Josh Smith,Jordan Lyles,0,0,0,5635e3d5-86d3-489c-bf0c-69451672ceed,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,
46,2023-04-17,718539,Flyout,field_out,True,543543,543475,Brad Miller,Jordan Lyles,0,0,0,9d2b8219-73c0-4924-b002-ac7488bdc522,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,
47,2023-04-17,718539,Walk,walk,False,665750,543475,Leody Taveras,Jordan Lyles,0,0,0,125ea5d0-006a-4a0d-8b74-77dda9b3c20e,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,
48,2023-04-17,718539,Flyout,field_out,True,543760,543475,Marcus Semien,Jordan Lyles,1,1,0,b167c5f6-c818-4c18-9896-b2653813d0ca,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,
49,2023-04-17,718539,Groundout,field_out,True,521692,641540,Salvador Perez,Dane Dunning,1,0,0,efc46cba-a5eb-4fb6-915a-39d79a472691,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.87,90.5,88.9,91.0,82.1,78.1,0.294,,0.246,0.301,0.25,0.258,0.212,0.032,-0.43,77.5
50,2023-04-17,718539,Strikeout,strikeout,True,664728,641540,Kyle Isbel,Dane Dunning,0,0,0,71a1dd1d-3b98-42c0-8909-24023fe7b5d2,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.87,90.5,88.9,91.0,82.1,78.1,0.294,,0.246,0.301,0.25,0.258,0.212,0.032,-0.43,77.5
51,2023-04-17,718539,Groundout,field_out,True,641531,641540,Hunter Dozier,Dane Dunning,0,0,0,54fe2b7e-b08a-426a-9eb0-f150ef4019c7,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.87,90.5,88.9,91.0,82.1,78.1,0.294,,0.246,0.301,0.25,0.258,0.212,0.032,-0.43,77.5
52,2023-04-17,718539,Groundout,field_out,True,608671,543475,Travis Jankowski,Jordan Lyles,1,0,0,755dcdd0-4f79-477b-a61a-f28af30e708d,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,
53,2023-04-17,718539,Strikeout,strikeout,True,663993,543475,Nathaniel Lowe,Jordan Lyles,0,0,0,1f7c4e10-4529-490a-99e5-e4da14e5f830,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,
54,2023-04-17,718539,Strikeout,strikeout,True,673962,543475,Josh Jung,Jordan Lyles,0,0,0,badb260a-ac37-490f-93b3-5bb2867d15d4,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,
55,2023-04-17,718539,Groundout,field_out,True,622110,641540,Matt Duffy,Dane Dunning,1,0,0,a31819ef-de8c-4fb2-b4b3-42b1822455b5,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.87,90.5,88.9,91.0,82.1,78.1,0.294,,0.246,0.301,0.25,0.258,0.212,0.032,-0.43,77.5
56,2023-04-17,718539,Groundout,field_out,True,670032,641540,Nicky Lopez,Dane Dunning,0,0,0,a13bda8f-7471-4067-a029-3e5ff1911949,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.87,90.5,88.9,91.0,82.1,78.1,0.294,,0.246,0.301,0.25,0.258,0.212,0.032,-0.43,77.5
57,2023-04-17,718539,Strikeout,strikeout,True,681987,641540,Nate Eaton,Dane Dunning,0,0,0,a4b52bea-2547-4312-b88b-f2ec2016beb1,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.87,90.5,88.9,91.0,82.1,78.1,0.294,,0.246,0.301,0.25,0.258,0.212,0.032,-0.43,77.5
58,2023-04-17,718539,Groundout,field_out,True,641680,664199,Jonah Heim,Taylor Clarke,1,0,0,6fd068ec-3729-4ed8-b50b-3ccc968b8e0e,664199.0,taylorclarke,"Clarke, T",Right,Taylor Clarke,5.95,5.1,59.0,104.0,104.0,106.0,0.753,9.92,3.66,10.83,1.83,0.62,0.191,0.49700000000000005,0.156,0.39299999999999996,0.397,89.1,88.0,100.0,101.0,,,,91.0,102.0,97.0,,,,115.0,108.0,113.0,,,,,0.29,,0.556,,0.154,-2.29,,,-0.31,,-2.88,94.8,,,87.0,,0.354,0.298,,0.387,,,0.242,,,
59,2023-04-17,718539,Single,single,False,543257,664199,Robbie Grossman,Taylor Clarke,1,0,0,e44b81ab-2b95-4d52-9efa-0427d974b908,664199.0,taylorclarke,"Clarke, T",Right,Taylor Clarke,5.95,5.1,59.0,104.0,104.0,106.0,0.753,9.92,3.66,10.83,1.83,0.62,0.191,0.49700000000000005,0.156,0.39299999999999996,0.397,89.1,88.0,100.0,101.0,,,,91.0,102.0,97.0,,,,115.0,108.0,113.0,,,,,0.29,,0.556,,0.154,-2.29,,,-0.31,,-2.88,94.8,,,87.0,,0.354,0.298,,0.387,,,0.242,,,
60,2023-04-17,718539,Hit By Pitch,hit_by_pitch,False,669701,664199,Josh Smith,Taylor Clarke,0,0,1,75691833-eee2-4e4f-ba52-60145174b1b7,664199.0,taylorclarke,"Clarke, T",Right,Taylor Clarke,5.95,5.1,59.0,104.0,104.0,106.0,0.753,9.92,3.66,10.83,1.83,0.62,0.191,0.49700000000000005,0.156,0.39299999999999996,0.397,89.1,88.0,100.0,101.0,,,,91.0,102.0,97.0,,,,115.0,108.0,113.0,,,,,0.29,,0.556,,0.154,-2.29,,,-0.31,,-2.88,94.8,,,87.0,,0.354,0.298,,0.387,,,0.242,,,
61,2023-04-17,718539,Walk,walk,False,543543,664199,Brad Miller,Taylor Clarke,1,0,1,8bd5717d-b18e-4a4c-882e-e0e762996057,664199.0,taylorclarke,"Clarke, T",Right,Taylor Clarke,5.95,5.1,59.0,104.0,104.0,106.0,0.753,9.92,3.66,10.83,1.83,0.62,0.191,0.49700000000000005,0.156,0.39299999999999996,0.397,89.1,88.0,100.0,101.0,,,,91.0,102.0,97.0,,,,115.0,108.0,113.0,,,,,0.29,,0.556,,0.154,-2.29,,,-0.31,,-2.88,94.8,,,87.0,,0.354,0.298,,0.387,,,0.242,,,
62,2023-04-17,718539,Pop Out,field_out,True,665750,664199,Leody Taveras,Taylor Clarke,0,0,0,e63faef3-3de6-4475-b4df-bd08f4395be9,664199.0,taylorclarke,"Clarke, T",Right,Taylor Clarke,5.95,5.1,59.0,104.0,104.0,106.0,0.753,9.92,3.66,10.83,1.83,0.62,0.191,0.49700000000000005,0.156,0.39299999999999996,0.397,89.1,88.0,100.0,101.0,,,,91.0,102.0,97.0,,,,115.0,108.0,113.0,,,,,0.29,,0.556,,0.154,-2.29,,,-0.31,,-2.88,94.8,,,87.0,,0.354,0.298,,0.387,,,0.242,,,
63,2023-04-17,718539,Walk,walk,False,677951,641540,Bobby Witt Jr.,Dane Dunning,1,0,0,40e9f331-1d92-49b0-ac15-972830daee08,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.87,90.5,88.9,91.0,82.1,78.1,0.294,,0.246,0.301,0.25,0.258,0.212,0.032,-0.43,77.5
64,2023-04-17,718539,Groundout,field_out,True,669004,641540,MJ Melendez,Dane Dunning,0,0,1,c6b51fe0-a99c-417f-9749-0a0cb050110e,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.87,90.5,88.9,91.0,82.1,78.1,0.294,,0.246,0.301,0.25,0.258,0.212,0.032,-0.43,77.5
65,2023-04-17,718539,Lineout,field_out,True,686469,600917,Vinnie Pasquantino,José Leclerc,0,0,0,1ec3178b-56ad-4453-97cb-0d481d7eb4af,600917.0,joseleclerc,Leclerc,Right,José Leclerc,2.68,3.16,57.0,97.0,104.0,97.0,0.6559999999999999,10.58,4.42,5.84,0.79,0.52,0.243,0.434,0.215,0.244,0.32899999999999996,88.3,66.0,103.0,89.0,,,,114.0,94.0,99.0,86.0,84.0,77.0,113.0,99.0,101.0,104.0,97.0,96.0,0.04,0.35100000000000003,0.16,0.316,0.001,0.133,0.7,3.0,0.04,1.82,4.16,0.25,95.1,90.2,95.2,82.8,73.8,0.209,,0.3,0.231,,0.175,0.119,,,
66,2023-04-17,718539,Flyout,field_out,True,521692,600917,Salvador Perez,José Leclerc,0,0,0,2a0d9f1b-ffeb-4584-a182-e3b7be0e05f5,600917.0,joseleclerc,Leclerc,Right,José Leclerc,2.68,3.16,57.0,97.0,104.0,97.0,0.6559999999999999,10.58,4.42,5.84,0.79,0.52,0.243,0.434,0.215,0.244,0.32899999999999996,88.3,66.0,103.0,89.0,,,,114.0,94.0,99.0,86.0,84.0,77.0,113.0,99.0,101.0,104.0,97.0,96.0,0.04,0.35100000000000003,0.16,0.316,0.001,0.133,0.7,3.0,0.04,1.82,4.16,0.25,95.1,90.2,95.2,82.8,73.8,0.209,,0.3,0.231,,0.175,0.119,,,
