,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,FS_ba,SI_ba,CU_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,CH_ba,FF_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
39,2023-07-05,717490,Field Error,field_error,False,664774,543548,LaMonte Wade Jr.,Tommy Milone,1,0,1,864de422-281c-4ee1-976c-573849d44b72,543548.0,tommymilone,Milone,Left,Tommy Milone,2.0,5.52,9.0,109.0,86.0,104.0,0.857,3.0,6.0,7.0,1.0,0.67,0.19399999999999998,0.484,0.129,0.226,0.368,97.0,110.0,102.0,,,,83.0,94.0,96.0,,,,,,,,0.374,,0.19,,-0.67,,,3.12,,86.6,,,76.9,,,,,0.0,79.0,78.0,115.0,110.0,0.436,0.07,0.25,0.2,,,,,,,,,,,,,,
40,2023-07-05,717490,Strikeout,strikeout,True,605204,686654,J.D. Davis,Ty Adcock,0,0,0,95a700bc-42ed-407f-a9cc-b1d8bb6d87a2,686654.0,tyadcock,Adcock,Right,Ty Adcock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.226,,,,,,,,0.148,,,,,,,,,,,,,,
41,2023-07-05,717490,Lineout,field_out,True,672275,686654,Patrick Bailey,Ty Adcock,0,0,0,1c537499-a62d-47f5-83bf-d42a8f9e303c,686654.0,tyadcock,Adcock,Right,Ty Adcock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.226,,,,,,,,0.148,,,,,,,,,,,,,,
42,2023-07-05,717490,Double,double,False,677594,502171,Julio Rodríguez,Alex Cobb,0,0,0,5e2acc50-9536-4dcc-bae2-5d5d44931776,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
43,2023-07-05,717490,Strikeout,strikeout,True,606192,502171,Teoscar Hernández,Alex Cobb,0,0,0,b78ca207-553f-4499-8688-593c57d50264,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
44,2023-07-05,717490,Groundout,field_out,True,645801,502171,Mike Ford,Alex Cobb,0,0,1,b06ef600-04fb-4c9d-83bb-09c945866ae5,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
45,2023-07-05,717490,Groundout,field_out,True,553993,502171,Eugenio Suárez,Alex Cobb,0,0,0,18448a50-72f7-4224-ba9b-61b3349fe965,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
46,2023-07-05,717490,Strikeout,strikeout,True,624424,686654,Michael Conforto,Ty Adcock,0,0,0,87d54a6e-c303-4070-9d3c-9a9f05de2827,686654.0,tyadcock,Adcock,Right,Ty Adcock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.226,,,,,,,,0.148,,,,,,,,,,,,,,
47,2023-07-05,717490,Triple,triple,False,682641,686654,Luis Matos,Ty Adcock,1,0,0,e412759d-4eeb-4efc-82a6-3eac679786fc,686654.0,tyadcock,Adcock,Right,Ty Adcock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.226,,,,,,,,0.148,,,,,,,,,,,,,,
48,2023-07-05,717490,Lineout,field_out,True,669477,686654,Casey Schmitt,Ty Adcock,0,0,0,cfbf14f9-7f23-41a8-8042-6bd9d95d1406,686654.0,tyadcock,Adcock,Right,Ty Adcock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.226,,,,,,,,0.148,,,,,,,,,,,,,,
49,2023-07-05,717490,Flyout,field_out,True,543063,686654,Brandon Crawford,Ty Adcock,1,0,0,31e83e53-14a3-4e72-9647-f18e7cc3d801,686654.0,tyadcock,Adcock,Right,Ty Adcock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.226,,,,,,,,0.148,,,,,,,,,,,,,,
50,2023-07-05,717490,Strikeout,strikeout,True,672284,573124,Jarred Kelenic,Taylor Rogers,0,0,0,ec85f9db-e0a9-4881-b001-fc4a6dc9af03,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,3.83,3.58,51.2,94.0,101.0,97.0,0.7509999999999999,11.15,4.35,6.79,1.05,1.0,0.21,0.41100000000000003,0.20199999999999999,0.331,0.439,,,,82.0,100.0,91.0,115.0,91.0,101.0,,,,,,,0.414,,,0.565,,,,1.28,1.04,,,,93.6,79.4,,,0.254,,,,,,,,,,,83.0,86.0,97.0,0.02,-16.82,88.5,0.165,0.6,,,,,,
51,2023-07-05,717490,Pop Out,field_out,True,663728,573124,Cal Raleigh,Taylor Rogers,0,0,0,20362c39-d02c-4b83-bfb6-647577720904,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,3.83,3.58,51.2,94.0,101.0,97.0,0.7509999999999999,11.15,4.35,6.79,1.05,1.0,0.21,0.41100000000000003,0.20199999999999999,0.331,0.439,,,,82.0,100.0,91.0,115.0,91.0,101.0,,,,,,,0.414,,,0.565,,,,1.28,1.04,,,,93.6,79.4,,,0.254,,,,,,,,,,,83.0,86.0,97.0,0.02,-16.82,88.5,0.165,0.6,,,,,,
52,2023-07-05,717490,Pop Out,field_out,True,676609,573124,José Caballero,Taylor Rogers,0,0,0,d142af36-3209-40df-b453-ccb2442e135b,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,3.83,3.58,51.2,94.0,101.0,97.0,0.7509999999999999,11.15,4.35,6.79,1.05,1.0,0.21,0.41100000000000003,0.20199999999999999,0.331,0.439,,,,82.0,100.0,91.0,115.0,91.0,101.0,,,,,,,0.414,,,0.565,,,,1.28,1.04,,,,93.6,79.4,,,0.254,,,,,,,,,,,83.0,86.0,97.0,0.02,-16.82,88.5,0.165,0.6,,,,,,
53,2023-07-05,717490,Flyout,field_out,True,573262,623437,Mike Yastrzemski,Justin Topa,1,0,0,032a5388-e3aa-40e4-acba-7e52455facd1,623437.0,justintopa,Topa,Right,Justin Topa,2.61,2.97,69.0,105.0,101.0,105.0,0.8170000000000001,7.96,2.35,7.96,0.52,2.29,0.218,0.401,0.218,0.239,0.46299999999999997,,,,84.0,110.0,104.0,129.0,99.0,113.0,,,,,,,0.446,,,0.3,,,,1.84,0.65,,,,95.0,82.8,,,0.263,,0.237,86.8,82.0,104.0,99.0,0.068,1.29,0.19,,106.0,104.0,99.0,0.185,0.48,92.4,,0.189,,,,,,
54,2023-07-05,717490,Single,single,False,527038,623437,Wilmer Flores,Justin Topa,1,0,0,1665b888-c750-40d3-b442-dca6ad0f55e1,623437.0,justintopa,Topa,Right,Justin Topa,2.61,2.97,69.0,105.0,101.0,105.0,0.8170000000000001,7.96,2.35,7.96,0.52,2.29,0.218,0.401,0.218,0.239,0.46299999999999997,,,,84.0,110.0,104.0,129.0,99.0,113.0,,,,,,,0.446,,,0.3,,,,1.84,0.65,,,,95.0,82.8,,,0.263,,0.237,86.8,82.0,104.0,99.0,0.068,1.29,0.19,,106.0,104.0,99.0,0.185,0.48,92.4,,0.189,,,,,,
55,2023-07-05,717490,Single,single,False,664774,623437,LaMonte Wade Jr.,Justin Topa,0,0,1,516abdba-49ea-4360-b3df-1511cfebc736,623437.0,justintopa,Topa,Right,Justin Topa,2.61,2.97,69.0,105.0,101.0,105.0,0.8170000000000001,7.96,2.35,7.96,0.52,2.29,0.218,0.401,0.218,0.239,0.46299999999999997,,,,84.0,110.0,104.0,129.0,99.0,113.0,,,,,,,0.446,,,0.3,,,,1.84,0.65,,,,95.0,82.8,,,0.263,,0.237,86.8,82.0,104.0,99.0,0.068,1.29,0.19,,106.0,104.0,99.0,0.185,0.48,92.4,,0.189,,,,,,
56,2023-07-05,717490,Strikeout,strikeout,True,605204,623437,J.D. Davis,Justin Topa,0,0,0,bbfb3d30-8dc6-444e-859d-da8f2f789254,623437.0,justintopa,Topa,Right,Justin Topa,2.61,2.97,69.0,105.0,101.0,105.0,0.8170000000000001,7.96,2.35,7.96,0.52,2.29,0.218,0.401,0.218,0.239,0.46299999999999997,,,,84.0,110.0,104.0,129.0,99.0,113.0,,,,,,,0.446,,,0.3,,,,1.84,0.65,,,,95.0,82.8,,,0.263,,0.237,86.8,82.0,104.0,99.0,0.068,1.29,0.19,,106.0,104.0,99.0,0.185,0.48,92.4,,0.189,,,,,,
57,2023-07-05,717490,Hit By Pitch,hit_by_pitch,False,672275,623437,Patrick Bailey,Justin Topa,0,0,1,47b7d9c1-76a4-4772-ac15-a4a7dce70a5c,623437.0,justintopa,Topa,Right,Justin Topa,2.61,2.97,69.0,105.0,101.0,105.0,0.8170000000000001,7.96,2.35,7.96,0.52,2.29,0.218,0.401,0.218,0.239,0.46299999999999997,,,,84.0,110.0,104.0,129.0,99.0,113.0,,,,,,,0.446,,,0.3,,,,1.84,0.65,,,,95.0,82.8,,,0.263,,0.237,86.8,82.0,104.0,99.0,0.068,1.29,0.19,,106.0,104.0,99.0,0.185,0.48,92.4,,0.189,,,,,,
58,2023-07-05,717490,Groundout,field_out,True,624424,642048,Michael Conforto,Tayler Saucedo,0,0,0,0f50d6e8-5522-4bd7-9e29-485c15a21cc8,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,3.59,4.13,47.2,96.0,93.0,94.0,0.7190000000000001,8.12,4.34,7.74,0.38,3.04,0.209,0.5,0.22399999999999998,0.21600000000000003,0.392,90.0,48.0,48.0,85.0,94.0,89.0,108.0,98.0,101.0,,,,,,,0.39899999999999997,0.023,,0.262,,-2.48,,2.53,-1.34,,92.9,,92.3,82.6,,,0.236,0.182,0.261,86.0,84.0,102.0,98.0,0.259,0.33,0.208,0.333,,,,,,,0.267,,115.0,89.0,91.0,0.057,0.44,77.1
59,2023-07-05,717490,Pop Out,field_out,True,543939,643511,Kolten Wong,Tyler Rogers,0,0,0,e1fa5ecb-57c6-4daa-be31-1e179f6f5e4e,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,3.04,2.73,74.0,100.0,122.0,110.0,0.792,7.3,2.31,8.03,0.85,1.56,0.32,0.369,0.276,0.213,0.466,,,,113.0,106.0,105.0,130.0,95.0,114.0,,,,,,,0.512,,,0.488,,,,0.52,0.92,,,,82.8,72.9,,,0.284,,0.187,,,,,,,,,,,,,,,,,,,,,,
60,2023-07-05,717490,Single,single,False,641487,643511,J.P. Crawford,Tyler Rogers,0,0,0,1f0a1840-2128-4d3b-89dd-1eea25ad2aab,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,3.04,2.73,74.0,100.0,122.0,110.0,0.792,7.3,2.31,8.03,0.85,1.56,0.32,0.369,0.276,0.213,0.466,,,,113.0,106.0,105.0,130.0,95.0,114.0,,,,,,,0.512,,,0.488,,,,0.52,0.92,,,,82.8,72.9,,,0.284,,0.187,,,,,,,,,,,,,,,,,,,,,,
61,2023-07-05,717490,Forceout,force_out,True,677594,643511,Julio Rodríguez,Tyler Rogers,0,0,1,26f8c5c0-4136-4858-a27e-31eeb4285e07,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,3.04,2.73,74.0,100.0,122.0,110.0,0.792,7.3,2.31,8.03,0.85,1.56,0.32,0.369,0.276,0.213,0.466,,,,113.0,106.0,105.0,130.0,95.0,114.0,,,,,,,0.512,,,0.488,,,,0.52,0.92,,,,82.8,72.9,,,0.284,,0.187,,,,,,,,,,,,,,,,,,,,,,
62,2023-07-05,717490,Flyout,field_out,True,606192,643511,Teoscar Hernández,Tyler Rogers,1,0,0,8e587212-ded3-4b95-9419-7ea853c5492d,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,3.04,2.73,74.0,100.0,122.0,110.0,0.792,7.3,2.31,8.03,0.85,1.56,0.32,0.369,0.276,0.213,0.466,,,,113.0,106.0,105.0,130.0,95.0,114.0,,,,,,,0.512,,,0.488,,,,0.52,0.92,,,,82.8,72.9,,,0.284,,0.187,,,,,,,,,,,,,,,,,,,,,,
63,2023-07-05,717490,Strikeout,strikeout,True,682641,670036,Luis Matos,Matt Festa,0,0,0,1ec0aef5-bacb-4e42-a82a-d401289d0aee,670036.0,mattfesta,Festa,Right,Matt Festa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,0.053,0.0,,,,,,
64,2023-07-05,717490,Strikeout,strikeout,True,669477,670036,Casey Schmitt,Matt Festa,0,0,0,79539537-dfd9-4bfd-9735-7e6cf87ca3eb,670036.0,mattfesta,Festa,Right,Matt Festa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,0.053,0.0,,,,,,
65,2023-07-05,717490,Double,double,False,543063,670036,Brandon Crawford,Matt Festa,0,0,0,896f1d81-6898-4f40-bd02-f0eb7459381b,670036.0,mattfesta,Festa,Right,Matt Festa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,0.053,0.0,,,,,,
66,2023-07-05,717490,Groundout,field_out,True,573262,670036,Mike Yastrzemski,Matt Festa,0,0,0,e74e6f82-de1a-4d99-b794-c7c03be6ffd0,670036.0,mattfesta,Festa,Right,Matt Festa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,0.053,0.0,,,,,,
67,2023-07-05,717490,Pop Out,field_out,True,645801,666808,Mike Ford,Camilo Doval,1,1,0,2c6dc320-c6d9-42a2-9309-116d0b4943fc,666808.0,camilodoval,Doval,Right,Camilo Doval,2.93,2.91,67.2,100.0,115.0,99.0,0.6859999999999999,11.57,3.46,6.78,0.4,1.73,0.188,0.494,0.20800000000000002,0.33299999999999996,0.397,,,,101.0,99.0,92.0,128.0,96.0,105.0,,,,,,,0.3,,,0.36200000000000004,,,,1.21,0.98,,,,97.9,88.9,,,0.303,,0.173,,,,,,,,,116.0,107.0,98.0,0.33799999999999997,1.54,99.8,,0.175,,,,,,
68,2023-07-05,717490,Lineout,field_out,True,553993,666808,Eugenio Suárez,Camilo Doval,0,0,0,23548cb1-2cea-4e96-89e7-3dd57631ab0b,666808.0,camilodoval,Doval,Right,Camilo Doval,2.93,2.91,67.2,100.0,115.0,99.0,0.6859999999999999,11.57,3.46,6.78,0.4,1.73,0.188,0.494,0.20800000000000002,0.33299999999999996,0.397,,,,101.0,99.0,92.0,128.0,96.0,105.0,,,,,,,0.3,,,0.36200000000000004,,,,1.21,0.98,,,,97.9,88.9,,,0.303,,0.173,,,,,,,,,116.0,107.0,98.0,0.33799999999999997,1.54,99.8,,0.175,,,,,,
69,2023-07-05,717490,Strikeout,strikeout,True,672284,666808,Jarred Kelenic,Camilo Doval,0,0,0,9dae1dde-de9f-47fd-bb18-5195ce89d3b0,666808.0,camilodoval,Doval,Right,Camilo Doval,2.93,2.91,67.2,100.0,115.0,99.0,0.6859999999999999,11.57,3.46,6.78,0.4,1.73,0.188,0.494,0.20800000000000002,0.33299999999999996,0.397,,,,101.0,99.0,92.0,128.0,96.0,105.0,,,,,,,0.3,,,0.36200000000000004,,,,1.21,0.98,,,,97.9,88.9,,,0.303,,0.173,,,,,,,,,116.0,107.0,98.0,0.33799999999999997,1.54,99.8,,0.175,,,,,,
