,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vCU,vKC,CU_ba,FF_ba,FC_ba,ST_ba,SI_ba,CH_ba,SL_ba,SV_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
14,2023-05-10,718231,Groundout,field_out,True,572008,622608,Chris Owings,Antonio Senzatela,0,0,0,45a758a1-3d87-4aa9-b1f4-1286ddc424eb,622608.0,antoniosenzatela,Senzatela,Right,Antonio Senzatela,4.7,10.68,7.2,103.0,81.0,92.0,0.825,4.7,2.35,8.22,3.52,1.86,0.16699999999999998,0.45799999999999996,0.125,0.375,0.475,87.1,61.0,112.0,85.0,102.0,75.0,75.0,80.0,104.0,92.0,73.0,101.0,94.0,97.0,97.0,97.0,,,,0.11699999999999999,0.433,,0.275,0.017,,0.158,-3.39,,2.08,-1.95,0.51,,1.79,94.4,,92.4,85.7,78.8,,,0.25,,,0.25,0.2,0.286,,,,,,,,
15,2023-05-10,718231,Strikeout,strikeout,True,676701,448179,Alan Trejo,Rich Hill,0,0,0,bccf7cd4-e967-43ce-ae03-d0c6f2365af7,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,
16,2023-05-10,718231,Strikeout,strikeout,True,686668,448179,Brenton Doyle,Rich Hill,0,0,0,afedba7c-cf9f-4162-9fc8-8b4c7a465fb0,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,
17,2023-05-10,718231,Pop Out,field_out,True,595777,448179,Jurickson Profar,Rich Hill,0,0,0,831ffd7e-979d-4487-99d0-4e67ea0f4a72,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,
18,2023-05-10,718231,Groundout,field_out,True,595978,622608,Austin Hedges,Antonio Senzatela,0,0,0,a8b6c14d-d7c0-4017-b2d8-5693e3443b90,622608.0,antoniosenzatela,Senzatela,Right,Antonio Senzatela,4.7,10.68,7.2,103.0,81.0,92.0,0.825,4.7,2.35,8.22,3.52,1.86,0.16699999999999998,0.45799999999999996,0.125,0.375,0.475,87.1,61.0,112.0,85.0,102.0,75.0,75.0,80.0,104.0,92.0,73.0,101.0,94.0,97.0,97.0,97.0,,,,0.11699999999999999,0.433,,0.275,0.017,,0.158,-3.39,,2.08,-1.95,0.51,,1.79,94.4,,92.4,85.7,78.8,,,0.25,,,0.25,0.2,0.286,,,,,,,,
19,2023-05-10,718231,Pop Out,field_out,True,663647,622608,Ke'Bryan Hayes,Antonio Senzatela,0,0,0,83a22b85-f00d-4c0b-8163-1a571f8d023b,622608.0,antoniosenzatela,Senzatela,Right,Antonio Senzatela,4.7,10.68,7.2,103.0,81.0,92.0,0.825,4.7,2.35,8.22,3.52,1.86,0.16699999999999998,0.45799999999999996,0.125,0.375,0.475,87.1,61.0,112.0,85.0,102.0,75.0,75.0,80.0,104.0,92.0,73.0,101.0,94.0,97.0,97.0,97.0,,,,0.11699999999999999,0.433,,0.275,0.017,,0.158,-3.39,,2.08,-1.95,0.51,,1.79,94.4,,92.4,85.7,78.8,,,0.25,,,0.25,0.2,0.286,,,,,,,,
20,2023-05-10,718231,Double,double,False,668804,622608,Bryan Reynolds,Antonio Senzatela,0,0,0,98d201c0-9781-49eb-9487-b66cc41f4191,622608.0,antoniosenzatela,Senzatela,Right,Antonio Senzatela,4.7,10.68,7.2,103.0,81.0,92.0,0.825,4.7,2.35,8.22,3.52,1.86,0.16699999999999998,0.45799999999999996,0.125,0.375,0.475,87.1,61.0,112.0,85.0,102.0,75.0,75.0,80.0,104.0,92.0,73.0,101.0,94.0,97.0,97.0,97.0,,,,0.11699999999999999,0.433,,0.275,0.017,,0.158,-3.39,,2.08,-1.95,0.51,,1.79,94.4,,92.4,85.7,78.8,,,0.25,,,0.25,0.2,0.286,,,,,,,,
21,2023-05-10,718231,Home Run,home_run,False,457705,622608,Andrew McCutchen,Antonio Senzatela,1,1,1,0bbf7c05-ad6c-4835-97f5-f60c3eb4c2e2,622608.0,antoniosenzatela,Senzatela,Right,Antonio Senzatela,4.7,10.68,7.2,103.0,81.0,92.0,0.825,4.7,2.35,8.22,3.52,1.86,0.16699999999999998,0.45799999999999996,0.125,0.375,0.475,87.1,61.0,112.0,85.0,102.0,75.0,75.0,80.0,104.0,92.0,73.0,101.0,94.0,97.0,97.0,97.0,,,,0.11699999999999999,0.433,,0.275,0.017,,0.158,-3.39,,2.08,-1.95,0.51,,1.79,94.4,,92.4,85.7,78.8,,,0.25,,,0.25,0.2,0.286,,,,,,,,
22,2023-05-10,718231,Strikeout,strikeout,True,467793,663567,Carlos Santana,Peter Lambert,0,0,0,364782a1-35ee-44da-8b8f-31ffc84400d3,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,86.2,86.0,98.0,92.0,74.0,108.0,101.0,82.0,97.0,89.0,,,,109.0,104.0,109.0,,,,,0.446,,0.32299999999999995,0.032,,0.2,-0.78,,,-1.15,1.04,,-1.74,93.2,,,86.2,78.0,,0.267,0.271,,0.308,,0.235,0.304,,,,,,,,
23,2023-05-10,718231,Walk,walk,False,678662,448179,Ezequiel Tovar,Rich Hill,1,0,0,2653c162-04ce-4c71-9a7a-d82659061f3a,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,
24,2023-05-10,718231,Flyout,field_out,True,592178,448179,Kris Bryant,Rich Hill,1,0,0,10aa243a-74ab-44de-b98b-547258a7c4a1,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,
25,2023-05-10,718231,Strikeout,strikeout,True,543068,448179,C.J. Cron,Rich Hill,0,0,1,0f1ca967-8f0d-4287-84b0-c5384ed67cf6,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,
26,2023-05-10,718231,Double,double,False,545341,448179,Randal Grichuk,Rich Hill,0,0,1,9f058549-6130-4bdf-8687-933af1178155,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,
27,2023-05-10,718231,Field Error,field_error,False,641857,448179,Ryan McMahon,Rich Hill,1,0,1,cfc608c2-122e-43a5-a5c0-c6127063ef6a,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,
28,2023-05-10,718231,Single,single,False,642851,448179,Austin Wynns,Rich Hill,1,0,1,992ba2a0-726a-43cd-a56e-63667218c988,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,
29,2023-05-10,718231,Single,single,False,676701,448179,Alan Trejo,Rich Hill,1,1,1,22ccbd6b-759a-427a-839f-fcd131097c05,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,
30,2023-05-10,718231,Strikeout,strikeout,True,686668,664294,Brenton Doyle,Dauri Moreta,0,0,1,62de148d-708c-4163-a6b2-d23a8c60a911,664294.0,daurimoreta,Moreta,Right,Dauri Moreta,3.72,3.02,58.0,96.0,83.0,90.0,0.6890000000000001,11.79,3.72,6.05,0.62,0.87,0.17600000000000002,0.551,0.184,0.324,0.425,85.8,72.0,99.0,99.0,,,,96.0,92.0,89.0,,,,79.0,98.0,90.0,,,,,0.264,,0.648,,,0.08800000000000001,0.55,,,1.43,,,-1.34,95.2,,,84.6,,,,0.222,,,,0.278,0.162,,,,,,,,
31,2023-05-10,718231,Walk,walk,False,656582,663567,Connor Joe,Peter Lambert,1,0,0,6b3ef186-bd0d-4510-9f50-06bba46dc2b2,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,86.2,86.0,98.0,92.0,74.0,108.0,101.0,82.0,97.0,89.0,,,,109.0,104.0,109.0,,,,,0.446,,0.32299999999999995,0.032,,0.2,-0.78,,,-1.15,1.04,,-1.74,93.2,,,86.2,78.0,,0.267,0.271,,0.308,,0.235,0.304,,,,,,,,
32,2023-05-10,718231,Strikeout,strikeout,True,669261,663567,Jack Suwinski,Peter Lambert,0,0,0,N/A,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,86.2,86.0,98.0,92.0,74.0,108.0,101.0,82.0,97.0,89.0,,,,109.0,104.0,109.0,,,,,0.446,,0.32299999999999995,0.032,,0.2,-0.78,,,-1.15,1.04,,-1.74,93.2,,,86.2,78.0,,0.267,0.271,,0.308,,0.235,0.304,,,,,,,,
33,2023-05-10,718231,Flyout,field_out,True,672779,663567,Tucupita Marcano,Peter Lambert,0,0,0,dc34e40b-1b78-457a-9112-d4dcd5682e72,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,86.2,86.0,98.0,92.0,74.0,108.0,101.0,82.0,97.0,89.0,,,,109.0,104.0,109.0,,,,,0.446,,0.32299999999999995,0.032,,0.2,-0.78,,,-1.15,1.04,,-1.74,93.2,,,86.2,78.0,,0.267,0.271,,0.308,,0.235,0.304,,,,,,,,
34,2023-05-10,718231,Caught Stealing 2B,caught_stealing_2b,True,572008,663567,Chris Owings,Peter Lambert,1,0,0,f5a95518-8c3d-4f06-b2d0-09f071067fa5,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,86.2,86.0,98.0,92.0,74.0,108.0,101.0,82.0,97.0,89.0,,,,109.0,104.0,109.0,,,,,0.446,,0.32299999999999995,0.032,,0.2,-0.78,,,-1.15,1.04,,-1.74,93.2,,,86.2,78.0,,0.267,0.271,,0.308,,0.235,0.304,,,,,,,,
