,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vKC,SL_ba,FF_ba,CU_ba,FC_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,CU%,wCU/C,vCU,ST_ba,CH_ba
12,2023-07-03,717506,Groundout,field_out,True,641943,675627,Joshua Palacios,Michael Grove,0,0,0,6e61726a-6b44-493f-a84d-08f28395476f,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,
13,2023-07-03,717506,Home Run,home_run,False,571970,656605,Max Muncy,Mitch Keller,1,1,0,5b1f5483-5888-4b96-a0b3-e9f7c7874f69,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,142.0,104.0,123.0,,,,99.0,98.0,99.0,0.228,0.261,0.242,0.161,,0.027999999999999997,0.66,-0.07,1.66,-0.5,,-2.63,95.2,89.7,93.9,82.8,,,0.176,0.273,0.316,0.258,91.0,94.0,98.0,93.0,106.0,100.0,0.08,-1.97,78.0,0.221,0.36
14,2023-07-03,717506,Groundout,field_out,True,502110,656605,J.D. Martinez,Mitch Keller,1,0,0,050b4c23-aa1f-41ef-b558-26f38290c498,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,142.0,104.0,123.0,,,,99.0,98.0,99.0,0.228,0.261,0.242,0.161,,0.027999999999999997,0.66,-0.07,1.66,-0.5,,-2.63,95.2,89.7,93.9,82.8,,,0.176,0.273,0.316,0.258,91.0,94.0,98.0,93.0,106.0,100.0,0.08,-1.97,78.0,0.221,0.36
15,2023-07-03,717506,Double,double,False,444482,656605,David Peralta,Mitch Keller,1,0,0,996e5a91-9004-4648-8e88-89978b1d4624,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,142.0,104.0,123.0,,,,99.0,98.0,99.0,0.228,0.261,0.242,0.161,,0.027999999999999997,0.66,-0.07,1.66,-0.5,,-2.63,95.2,89.7,93.9,82.8,,,0.176,0.273,0.316,0.258,91.0,94.0,98.0,93.0,106.0,100.0,0.08,-1.97,78.0,0.221,0.36
16,2023-07-03,717506,Double,double,False,518792,656605,Jason Heyward,Mitch Keller,1,1,1,e2188ecd-68b4-4783-a3b1-b237161b617d,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,142.0,104.0,123.0,,,,99.0,98.0,99.0,0.228,0.261,0.242,0.161,,0.027999999999999997,0.66,-0.07,1.66,-0.5,,-2.63,95.2,89.7,93.9,82.8,,,0.176,0.273,0.316,0.258,91.0,94.0,98.0,93.0,106.0,100.0,0.08,-1.97,78.0,0.221,0.36
17,2023-07-03,717506,Strikeout,strikeout,True,678246,656605,Miguel Vargas,Mitch Keller,0,0,0,4830300c-d5aa-4f4a-892a-e026358e145d,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,142.0,104.0,123.0,,,,99.0,98.0,99.0,0.228,0.261,0.242,0.161,,0.027999999999999997,0.66,-0.07,1.66,-0.5,,-2.63,95.2,89.7,93.9,82.8,,,0.176,0.273,0.316,0.258,91.0,94.0,98.0,93.0,106.0,100.0,0.08,-1.97,78.0,0.221,0.36
18,2023-07-03,717506,Single,single,False,500743,656605,Miguel Rojas,Mitch Keller,0,0,1,a8316f9d-567b-4dae-a389-019a6f3ae395,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,142.0,104.0,123.0,,,,99.0,98.0,99.0,0.228,0.261,0.242,0.161,,0.027999999999999997,0.66,-0.07,1.66,-0.5,,-2.63,95.2,89.7,93.9,82.8,,,0.176,0.273,0.316,0.258,91.0,94.0,98.0,93.0,106.0,100.0,0.08,-1.97,78.0,0.221,0.36
19,2023-07-03,717506,Walk,walk,False,605141,656605,Mookie Betts,Mitch Keller,0,0,1,59ad7cb9-ac54-4462-a1c8-0f115b055ad6,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,142.0,104.0,123.0,,,,99.0,98.0,99.0,0.228,0.261,0.242,0.161,,0.027999999999999997,0.66,-0.07,1.66,-0.5,,-2.63,95.2,89.7,93.9,82.8,,,0.176,0.273,0.316,0.258,91.0,94.0,98.0,93.0,106.0,100.0,0.08,-1.97,78.0,0.221,0.36
20,2023-07-03,717506,Groundout,field_out,True,518692,656605,Freddie Freeman,Mitch Keller,1,0,0,4ec34756-c735-423b-8c4d-b485b28ed29b,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,142.0,104.0,123.0,,,,99.0,98.0,99.0,0.228,0.261,0.242,0.161,,0.027999999999999997,0.66,-0.07,1.66,-0.5,,-2.63,95.2,89.7,93.9,82.8,,,0.176,0.273,0.316,0.258,91.0,94.0,98.0,93.0,106.0,100.0,0.08,-1.97,78.0,0.221,0.36
21,2023-07-03,717506,Walk,walk,False,668804,675627,Bryan Reynolds,Michael Grove,1,0,0,cdba7bb9-98ae-4122-a4f4-49bde4f5742b,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,
22,2023-07-03,717506,Hit By Pitch,hit_by_pitch,False,669261,675627,Jack Suwinski,Michael Grove,1,0,1,c0023d5e-7f4a-4bd5-95fd-add8a5788229,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,
23,2023-07-03,717506,Grounded Into DP,grounded_into_double_play,True,467793,675627,Carlos Santana,Michael Grove,1,0,1,f5996615-98c7-4cf4-9217-582e90920b72,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,
24,2023-07-03,717506,Groundout,field_out,True,680779,675627,Henry Davis,Michael Grove,0,0,0,801b7ec9-f303-426b-a9ed-ceb7f56c49a1,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,
25,2023-07-03,717506,Flyout,field_out,True,669257,656605,Will Smith,Mitch Keller,1,0,0,ea4e047d-3d91-45c2-9ba4-e6c203475e14,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,142.0,104.0,123.0,,,,99.0,98.0,99.0,0.228,0.261,0.242,0.161,,0.027999999999999997,0.66,-0.07,1.66,-0.5,,-2.63,95.2,89.7,93.9,82.8,,,0.176,0.273,0.316,0.258,91.0,94.0,98.0,93.0,106.0,100.0,0.08,-1.97,78.0,0.221,0.36
26,2023-07-03,717506,Strikeout,strikeout,True,571970,656605,Max Muncy,Mitch Keller,0,0,0,4cf53bbb-1502-4adf-b9d3-2e475fb65204,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,142.0,104.0,123.0,,,,99.0,98.0,99.0,0.228,0.261,0.242,0.161,,0.027999999999999997,0.66,-0.07,1.66,-0.5,,-2.63,95.2,89.7,93.9,82.8,,,0.176,0.273,0.316,0.258,91.0,94.0,98.0,93.0,106.0,100.0,0.08,-1.97,78.0,0.221,0.36
27,2023-07-03,717506,Groundout,field_out,True,502110,656605,J.D. Martinez,Mitch Keller,0,0,0,875066bc-3416-4c72-a577-85241306f808,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,142.0,104.0,123.0,,,,99.0,98.0,99.0,0.228,0.261,0.242,0.161,,0.027999999999999997,0.66,-0.07,1.66,-0.5,,-2.63,95.2,89.7,93.9,82.8,,,0.176,0.273,0.316,0.258,91.0,94.0,98.0,93.0,106.0,100.0,0.08,-1.97,78.0,0.221,0.36
28,2023-07-03,717506,Single,single,False,693304,675627,Nick Gonzales,Michael Grove,0,0,0,8d87020f-ad81-46d4-b630-907421e60da3,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,
29,2023-07-03,717506,Strikeout,strikeout,True,666801,675627,Rodolfo Castro,Michael Grove,0,0,0,d22e6843-0914-4895-838a-1455de4aaa4c,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,
30,2023-07-03,717506,Walk,walk,False,669707,675627,Jared Triolo,Michael Grove,1,0,1,f0912fd5-a1ed-45cc-8cbb-d0b053efe7e1,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,
31,2023-07-03,717506,Flyout,field_out,True,595978,675627,Austin Hedges,Michael Grove,1,0,0,ac2952c8-85b1-4d50-bae0-88fcb55e384d,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,
32,2023-07-03,717506,Strikeout,strikeout,True,444482,656605,David Peralta,Mitch Keller,0,0,0,3f034571-5ddc-4589-bd87-e59cfb34f41f,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,142.0,104.0,123.0,,,,99.0,98.0,99.0,0.228,0.261,0.242,0.161,,0.027999999999999997,0.66,-0.07,1.66,-0.5,,-2.63,95.2,89.7,93.9,82.8,,,0.176,0.273,0.316,0.258,91.0,94.0,98.0,93.0,106.0,100.0,0.08,-1.97,78.0,0.221,0.36
33,2023-07-03,717506,Pop Out,field_out,True,518792,656605,Jason Heyward,Mitch Keller,0,0,0,b545ce09-ac1f-468b-a57d-37824e4141c4,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,142.0,104.0,123.0,,,,99.0,98.0,99.0,0.228,0.261,0.242,0.161,,0.027999999999999997,0.66,-0.07,1.66,-0.5,,-2.63,95.2,89.7,93.9,82.8,,,0.176,0.273,0.316,0.258,91.0,94.0,98.0,93.0,106.0,100.0,0.08,-1.97,78.0,0.221,0.36
34,2023-07-03,717506,Hit By Pitch,hit_by_pitch,False,678246,656605,Miguel Vargas,Mitch Keller,0,0,0,792e802a-e6e1-4c5e-972a-bd1c003f64af,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,142.0,104.0,123.0,,,,99.0,98.0,99.0,0.228,0.261,0.242,0.161,,0.027999999999999997,0.66,-0.07,1.66,-0.5,,-2.63,95.2,89.7,93.9,82.8,,,0.176,0.273,0.316,0.258,91.0,94.0,98.0,93.0,106.0,100.0,0.08,-1.97,78.0,0.221,0.36
35,2023-07-03,717506,Double,double,False,500743,656605,Miguel Rojas,Mitch Keller,0,0,1,4ca4456c-ba30-4368-8a6e-4050cba373e5,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,142.0,104.0,123.0,,,,99.0,98.0,99.0,0.228,0.261,0.242,0.161,,0.027999999999999997,0.66,-0.07,1.66,-0.5,,-2.63,95.2,89.7,93.9,82.8,,,0.176,0.273,0.316,0.258,91.0,94.0,98.0,93.0,106.0,100.0,0.08,-1.97,78.0,0.221,0.36
