,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,FC_ba,ST_ba,CU_ba,SI_ba,CH_ba,KC%,wKC/C,vKC,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
22,2023-08-03,717146,Flyout,field_out,True,458015,592791,Joey Votto,Jameson Taillon,0,0,0,6d588ffe-8a16-431b-9b53-e418040ec138,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,,,,
23,2023-08-03,717146,Lineout,field_out,True,663611,596133,Nick Madrigal,Luke Weaver,0,0,0,8a221839-89ce-4a38-aca1-9041e9ebc694,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,0.435,0.11,0.13699999999999998,,0.2,-1.47,0.87,,-2.22,,-2.01,94.0,90.3,,85.8,,0.311,0.218,0.235,0.255,,0.316,0.11800000000000001,-1.56,81.7,0.385,,,,,,,
24,2023-08-03,717146,Strikeout,strikeout,True,643565,596133,Mike Tauchman,Luke Weaver,0,0,0,8caa99d8-29bf-4af3-8c69-e0982be286f4,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,0.435,0.11,0.13699999999999998,,0.2,-1.47,0.87,,-2.22,,-2.01,94.0,90.3,,85.8,,0.311,0.218,0.235,0.255,,0.316,0.11800000000000001,-1.56,81.7,0.385,,,,,,,
25,2023-08-03,717146,Strikeout,strikeout,False,663538,596133,Nico Hoerner,Luke Weaver,0,0,1,88f87b09-1518-4a9e-9f0e-8c7f96511eb0,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,0.435,0.11,0.13699999999999998,,0.2,-1.47,0.87,,-2.22,,-2.01,94.0,90.3,,85.8,,0.311,0.218,0.235,0.255,,0.316,0.11800000000000001,-1.56,81.7,0.385,,,,,,,
26,2023-08-03,717146,Walk,walk,False,664023,596133,Ian Happ,Luke Weaver,0,0,1,1670c9cd-1f52-4ee7-abdc-ac9c5605aedb,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,0.435,0.11,0.13699999999999998,,0.2,-1.47,0.87,,-2.22,,-2.01,94.0,90.3,,85.8,,0.311,0.218,0.235,0.255,,0.316,0.11800000000000001,-1.56,81.7,0.385,,,,,,,
27,2023-08-03,717146,Single,single,False,641355,596133,Cody Bellinger,Luke Weaver,0,0,1,e3a0a88b-b094-4bb5-afbb-d38c062330cd,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,0.435,0.11,0.13699999999999998,,0.2,-1.47,0.87,,-2.22,,-2.01,94.0,90.3,,85.8,,0.311,0.218,0.235,0.255,,0.316,0.11800000000000001,-1.56,81.7,0.385,,,,,,,
28,2023-08-03,717146,Walk,walk,False,621020,596133,Dansby Swanson,Luke Weaver,1,0,1,b33960c1-7248-4fe0-9813-842dc6bb855c,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,0.435,0.11,0.13699999999999998,,0.2,-1.47,0.87,,-2.22,,-2.01,94.0,90.3,,85.8,,0.311,0.218,0.235,0.255,,0.316,0.11800000000000001,-1.56,81.7,0.385,,,,,,,
29,2023-08-03,717146,Walk,walk,False,666624,596133,Christopher Morel,Luke Weaver,1,0,1,18b7ff84-9706-4ed0-9747-93aa32bd5d88,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,0.435,0.11,0.13699999999999998,,0.2,-1.47,0.87,,-2.22,,-2.01,94.0,90.3,,85.8,,0.311,0.218,0.235,0.255,,0.316,0.11800000000000001,-1.56,81.7,0.385,,,,,,,
30,2023-08-03,717146,Walk,walk,False,600869,596133,Jeimer Candelario,Luke Weaver,0,0,1,611e773b-d647-4258-adde-271b52bb75df,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,0.435,0.11,0.13699999999999998,,0.2,-1.47,0.87,,-2.22,,-2.01,94.0,90.3,,85.8,,0.311,0.218,0.235,0.255,,0.316,0.11800000000000001,-1.56,81.7,0.385,,,,,,,
31,2023-08-03,717146,Strikeout,strikeout,True,543228,596133,Yan Gomes,Luke Weaver,0,0,0,17cbae22-9b44-43ce-91d1-fa43a5658e13,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,0.435,0.11,0.13699999999999998,,0.2,-1.47,0.87,,-2.22,,-2.01,94.0,90.3,,85.8,,0.311,0.218,0.235,0.255,,0.316,0.11800000000000001,-1.56,81.7,0.385,,,,,,,
32,2023-08-03,717146,Single,single,False,687952,592791,Christian Encarnacion-Strand,Jameson Taillon,0,0,0,53ed0399-604b-470b-8f16-7ce1e5c10581,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,,,,
33,2023-08-03,717146,Single,single,False,666181,592791,Will Benson,Jameson Taillon,1,1,1,f7a5a8df-8e7b-469f-b4b9-9b858914e99e,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,,,,
34,2023-08-03,717146,Grounded Into DP,grounded_into_double_play,True,571912,592791,Luke Maile,Jameson Taillon,0,0,1,895925cf-770c-485f-ac41-bc9020ddcc44,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,,,,
35,2023-08-03,717146,Strikeout,strikeout,True,682829,592791,Elly De La Cruz,Jameson Taillon,0,0,0,1aa50a01-65ce-44fc-a67a-76c03fdc1248,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,,,,,,,,
