,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CU%,CH%,wSI/C,wSL/C,wCU/C,wCH/C,vSI,vSL,vCU,SI_ba,CH_ba,CU_ba,SL_ba,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba
14,2023-07-30,717195,Single,single,False,600301,543294,Taylor Motter,Kyle Hendricks,0,0,1,6326297a-5650-4bf5-8cfc-52f1ee3b0e27,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,72.0,110.0,99.0,,,,0.349,,0.035,0.41100000000000003,0.04,,0.0,1.43,87.5,,73.3,0.318,0.18,0.25,,67.0,100.0,93.0,0.205,-1.61,87.8,0.38,,,,,,,,
15,2023-07-30,717195,Single,single,False,668800,543294,Andrew Knizner,Kyle Hendricks,0,0,1,4c6fca33-4868-4f56-9ca6-63400596f531,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,72.0,110.0,99.0,,,,0.349,,0.035,0.41100000000000003,0.04,,0.0,1.43,87.5,,73.3,0.318,0.18,0.25,,67.0,100.0,93.0,0.205,-1.61,87.8,0.38,,,,,,,,
16,2023-07-30,717195,Flyout,field_out,True,657557,543294,Paul DeJong,Kyle Hendricks,0,0,0,7ee5e4ae-6cbb-4cde-8aae-2fc252b09319,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,72.0,110.0,99.0,,,,0.349,,0.035,0.41100000000000003,0.04,,0.0,1.43,87.5,,73.3,0.318,0.18,0.25,,67.0,100.0,93.0,0.205,-1.61,87.8,0.38,,,,,,,,
17,2023-07-30,717195,Forceout,force_out,True,663457,543294,Lars Nootbaar,Kyle Hendricks,0,0,1,e7bea0f1-ad5a-4f6b-b919-eeb0a17928ac,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,72.0,110.0,99.0,,,,0.349,,0.035,0.41100000000000003,0.04,,0.0,1.43,87.5,,73.3,0.318,0.18,0.25,,67.0,100.0,93.0,0.205,-1.61,87.8,0.38,,,,,,,,
18,2023-07-30,717195,Single,single,False,502671,543294,Paul Goldschmidt,Kyle Hendricks,0,0,1,db4f32a3-8dd6-42c3-bf2c-eed1ee136e6b,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,72.0,110.0,99.0,,,,0.349,,0.035,0.41100000000000003,0.04,,0.0,1.43,87.5,,73.3,0.318,0.18,0.25,,67.0,100.0,93.0,0.205,-1.61,87.8,0.38,,,,,,,,
19,2023-07-30,717195,Groundout,field_out,True,571448,543294,Nolan Arenado,Kyle Hendricks,0,0,0,08daba6c-7d8b-49a9-bcdd-31ca0a90cb00,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,72.0,110.0,99.0,,,,0.349,,0.035,0.41100000000000003,0.04,,0.0,1.43,87.5,,73.3,0.318,0.18,0.25,,67.0,100.0,93.0,0.205,-1.61,87.8,0.38,,,,,,,,
20,2023-07-30,717195,Flyout,field_out,True,663611,571927,Nick Madrigal,Steven Matz,0,0,0,3b6d647c-6ed9-4882-9045-b7cfbf5b644c,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,
21,2023-07-30,717195,Groundout,field_out,True,663538,571927,Nico Hoerner,Steven Matz,1,0,0,3ce729d6-8b1c-49cc-98e8-db807bc332ab,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,
22,2023-07-30,717195,Flyout,field_out,True,673548,571927,Seiya Suzuki,Steven Matz,1,0,0,9413e954-e070-49f9-95ea-6765a0262e60,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,
23,2023-07-30,717195,Flyout,field_out,True,641933,543294,Tyler O'Neill,Kyle Hendricks,1,0,0,794e9583-3217-4f14-b58e-8046e1d545a7,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,72.0,110.0,99.0,,,,0.349,,0.035,0.41100000000000003,0.04,,0.0,1.43,87.5,,73.3,0.318,0.18,0.25,,67.0,100.0,93.0,0.205,-1.61,87.8,0.38,,,,,,,,
24,2023-07-30,717195,Walk,walk,False,676475,543294,Alec Burleson,Kyle Hendricks,1,0,0,9ad5ea92-e31d-47bb-9934-d4fa03f31073,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,72.0,110.0,99.0,,,,0.349,,0.035,0.41100000000000003,0.04,,0.0,1.43,87.5,,73.3,0.318,0.18,0.25,,67.0,100.0,93.0,0.205,-1.61,87.8,0.38,,,,,,,,
25,2023-07-30,717195,Forceout,force_out,True,691023,543294,Jordan Walker,Kyle Hendricks,0,0,1,50a214d3-d60a-41a1-8f1b-562d1f25a0a3,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,72.0,110.0,99.0,,,,0.349,,0.035,0.41100000000000003,0.04,,0.0,1.43,87.5,,73.3,0.318,0.18,0.25,,67.0,100.0,93.0,0.205,-1.61,87.8,0.38,,,,,,,,
26,2023-07-30,717195,Flyout,field_out,True,600301,543294,Taylor Motter,Kyle Hendricks,0,0,0,f2024899-da0a-4b7c-ac82-1a477c32f55a,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,72.0,110.0,99.0,,,,0.349,,0.035,0.41100000000000003,0.04,,0.0,1.43,87.5,,73.3,0.318,0.18,0.25,,67.0,100.0,93.0,0.205,-1.61,87.8,0.38,,,,,,,,
27,2023-07-30,717195,Flyout,field_out,True,641355,571927,Cody Bellinger,Steven Matz,0,0,0,5023a073-2e42-497d-b440-e5851fd79816,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,
28,2023-07-30,717195,Pop Out,field_out,True,543228,571927,Yan Gomes,Steven Matz,1,0,0,fd60d9ff-461e-4d48-91cd-4382af1441d6,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,
29,2023-07-30,717195,Strikeout,strikeout,True,621020,571927,Dansby Swanson,Steven Matz,0,0,0,03f21277-621e-48b8-8ebd-eedd11c1c18e,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,
30,2023-07-30,717195,Single,single,True,668800,543294,Andrew Knizner,Kyle Hendricks,0,0,1,30af6d72-4d22-4f26-bab6-86569437c7a5,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,72.0,110.0,99.0,,,,0.349,,0.035,0.41100000000000003,0.04,,0.0,1.43,87.5,,73.3,0.318,0.18,0.25,,67.0,100.0,93.0,0.205,-1.61,87.8,0.38,,,,,,,,
31,2023-07-30,717195,Flyout,field_out,True,657557,543294,Paul DeJong,Kyle Hendricks,0,0,0,0655e855-a978-4464-bf19-911ea035967b,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,72.0,110.0,99.0,,,,0.349,,0.035,0.41100000000000003,0.04,,0.0,1.43,87.5,,73.3,0.318,0.18,0.25,,67.0,100.0,93.0,0.205,-1.61,87.8,0.38,,,,,,,,
32,2023-07-30,717195,Groundout,field_out,True,663457,543294,Lars Nootbaar,Kyle Hendricks,0,0,0,76a62afe-83c5-47ba-93bd-59a554dac92f,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,72.0,110.0,99.0,,,,0.349,,0.035,0.41100000000000003,0.04,,0.0,1.43,87.5,,73.3,0.318,0.18,0.25,,67.0,100.0,93.0,0.205,-1.61,87.8,0.38,,,,,,,,
33,2023-07-30,717195,Strikeout,strikeout,True,666624,571927,Christopher Morel,Steven Matz,0,0,0,e4f1887b-9ef6-48ca-89b8-e81fedbb4a2f,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,
34,2023-07-30,717195,Pop Out,field_out,True,641820,571927,Trey Mancini,Steven Matz,1,0,0,e7e54546-a0ea-47e2-8e94-0dc4904bdf34,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,
35,2023-07-30,717195,Single,single,False,665804,571927,Miguel Amaya,Steven Matz,0,0,0,bb495c1e-fab2-42eb-8a6a-c01c4034b2ba,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,
36,2023-07-30,717195,Groundout,field_out,True,663611,571927,Nick Madrigal,Steven Matz,0,0,0,85a33f16-a59c-4bcb-ab5a-756dfa18cf32,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,
37,2023-07-30,717195,Flyout,field_out,True,502671,543294,Paul Goldschmidt,Kyle Hendricks,1,1,0,9857b3e0-4ee7-41ec-8a43-3764ee2b5466,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,72.0,110.0,99.0,,,,0.349,,0.035,0.41100000000000003,0.04,,0.0,1.43,87.5,,73.3,0.318,0.18,0.25,,67.0,100.0,93.0,0.205,-1.61,87.8,0.38,,,,,,,,
38,2023-07-30,717195,Flyout,field_out,True,571448,543294,Nolan Arenado,Kyle Hendricks,0,0,0,05d2936a-b58a-45ef-b4d9-dc42a6756fa1,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,72.0,110.0,99.0,,,,0.349,,0.035,0.41100000000000003,0.04,,0.0,1.43,87.5,,73.3,0.318,0.18,0.25,,67.0,100.0,93.0,0.205,-1.61,87.8,0.38,,,,,,,,
39,2023-07-30,717195,Groundout,field_out,True,641933,543294,Tyler O'Neill,Kyle Hendricks,0,0,0,dbb0c92d-6dd7-4bee-8bb3-afcfe4490c7a,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,72.0,110.0,99.0,,,,0.349,,0.035,0.41100000000000003,0.04,,0.0,1.43,87.5,,73.3,0.318,0.18,0.25,,67.0,100.0,93.0,0.205,-1.61,87.8,0.38,,,,,,,,
