,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CH_ba,ST_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,FC_ba,SL_ba,FO%,wFO/C,vFO,FS_ba,SV_ba
19,2023-06-21,717669,Lineout,field_out,True,571912,666154,Luke Maile,Karl Kauffmann,0,0,0,3d06f63a-1cb4-4544-a9aa-53ad7dbd3a43,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,,,,67.0,89.0,78.0,73.0,105.0,100.0,0.175,0.168,,0.201,-3.86,-0.34,,0.6,90.3,83.8,,0.333,0.323,,,74.0,92.0,81.0,86.0,113.0,100.0,0.345,0.11,0.4,-1.14,88.2,90.1,0.357,0.188,0.28,,,,,
20,2023-06-21,717669,Strikeout,strikeout,True,670770,666154,TJ Friedl,Karl Kauffmann,0,0,0,e7be477b-f435-4437-ad66-d7b45df7d87b,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,,,,67.0,89.0,78.0,73.0,105.0,100.0,0.175,0.168,,0.201,-3.86,-0.34,,0.6,90.3,83.8,,0.333,0.323,,,74.0,92.0,81.0,86.0,113.0,100.0,0.345,0.11,0.4,-1.14,88.2,90.1,0.357,0.188,0.28,,,,,
21,2023-06-21,717669,Lineout,field_out,True,668715,666154,Spencer Steer,Karl Kauffmann,0,0,0,00026cc6-aaab-40a2-95e5-c4f2ed8c80d4,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,,,,67.0,89.0,78.0,73.0,105.0,100.0,0.175,0.168,,0.201,-3.86,-0.34,,0.6,90.3,83.8,,0.333,0.323,,,74.0,92.0,81.0,86.0,113.0,100.0,0.345,0.11,0.4,-1.14,88.2,90.1,0.357,0.188,0.28,,,,,
22,2023-06-21,717669,Strikeout,strikeout,True,641857,671096,Ryan McMahon,Andrew Abbott,0,0,0,f24c82b7-dbc7-4e78-b4c5-9b41bacae605,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,
23,2023-06-21,717669,Home Run,home_run,False,545341,671096,Randal Grichuk,Andrew Abbott,0,0,0,d4eabfa9-7b05-483c-8141-7e8e5b44ad87,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,
24,2023-06-21,717669,Strikeout,strikeout,True,595751,671096,Jorge Alfaro,Andrew Abbott,0,0,0,7ea43ee8-3341-4cd9-be66-09d7e225728e,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,
25,2023-06-21,717669,Strikeout,strikeout,True,660707,671096,Elehuris Montero,Andrew Abbott,0,0,0,f54c6800-bdd2-461b-9c05-22fcc4754c28,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,
26,2023-06-21,717669,Walk,walk,False,663697,666154,Jonathan India,Karl Kauffmann,1,0,0,dfaf7d2d-ebd5-4e4f-b33b-beffb07bb11a,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,,,,67.0,89.0,78.0,73.0,105.0,100.0,0.175,0.168,,0.201,-3.86,-0.34,,0.6,90.3,83.8,,0.333,0.323,,,74.0,92.0,81.0,86.0,113.0,100.0,0.345,0.11,0.4,-1.14,88.2,90.1,0.357,0.188,0.28,,,,,
27,2023-06-21,717669,Grounded Into DP,grounded_into_double_play,True,682829,666154,Elly De La Cruz,Karl Kauffmann,0,0,1,1d39b274-9034-4c26-b12a-5107ef64f698,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,,,,67.0,89.0,78.0,73.0,105.0,100.0,0.175,0.168,,0.201,-3.86,-0.34,,0.6,90.3,83.8,,0.333,0.323,,,74.0,92.0,81.0,86.0,113.0,100.0,0.345,0.11,0.4,-1.14,88.2,90.1,0.357,0.188,0.28,,,,,
28,2023-06-21,717669,Flyout,field_out,True,641584,666154,Jake Fraley,Karl Kauffmann,0,0,0,28445e50-7d09-40ec-a85a-5d28c6beebe4,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,,,,67.0,89.0,78.0,73.0,105.0,100.0,0.175,0.168,,0.201,-3.86,-0.34,,0.6,90.3,83.8,,0.333,0.323,,,74.0,92.0,81.0,86.0,113.0,100.0,0.345,0.11,0.4,-1.14,88.2,90.1,0.357,0.188,0.28,,,,,
29,2023-06-21,717669,Flyout,field_out,True,663796,671096,Coco Montes,Andrew Abbott,0,0,0,fbce83b9-ca7e-4440-9937-87f67e02869c,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,
30,2023-06-21,717669,Pop Out,field_out,True,642851,671096,Austin Wynns,Andrew Abbott,1,0,0,b94bc67b-41f9-4f15-ac03-7b94fb7e948d,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,
31,2023-06-21,717669,Strikeout,strikeout,True,663731,671096,Connor Kaiser,Andrew Abbott,0,0,0,358a9ce9-43d7-46d3-8538-3fda24a9eec8,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,
32,2023-06-21,717669,Hit By Pitch,hit_by_pitch,False,458015,666154,Joey Votto,Karl Kauffmann,1,1,0,57e5519e-054d-4df8-95b5-fd4bd5c10062,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,,,,67.0,89.0,78.0,73.0,105.0,100.0,0.175,0.168,,0.201,-3.86,-0.34,,0.6,90.3,83.8,,0.333,0.323,,,74.0,92.0,81.0,86.0,113.0,100.0,0.345,0.11,0.4,-1.14,88.2,90.1,0.357,0.188,0.28,,,,,
33,2023-06-21,717669,Single,single,False,663886,666154,Tyler Stephenson,Karl Kauffmann,1,1,1,001b7047-1bd9-46d0-bb60-1147590f9cca,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,,,,67.0,89.0,78.0,73.0,105.0,100.0,0.175,0.168,,0.201,-3.86,-0.34,,0.6,90.3,83.8,,0.333,0.323,,,74.0,92.0,81.0,86.0,113.0,100.0,0.345,0.11,0.4,-1.14,88.2,90.1,0.357,0.188,0.28,,,,,
34,2023-06-21,717669,Walk,walk,False,666181,666154,Will Benson,Karl Kauffmann,1,0,1,119dd147-890d-446f-8e75-4d1619ef26d7,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,,,,67.0,89.0,78.0,73.0,105.0,100.0,0.175,0.168,,0.201,-3.86,-0.34,,0.6,90.3,83.8,,0.333,0.323,,,74.0,92.0,81.0,86.0,113.0,100.0,0.345,0.11,0.4,-1.14,88.2,90.1,0.357,0.188,0.28,,,,,
35,2023-06-21,717669,Single,single,False,571912,571539,Luke Maile,Matt Carasiti,1,0,1,2a21ec05-d5d7-4dec-a85c-3ca68d8f1ab1,571539.0,mattcarasiti,Carasiti,Right,Matt Carasiti,6.29,5.3,24.1,96.0,84.0,92.0,0.769,5.92,4.07,10.36,1.11,2.42,0.207,0.415,0.061,0.28,0.44799999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,96.0,86.0,78.0,111.0,105.0,0.652,0.071,-5.93,0.15,91.5,95.3,0.274,0.5,,0.27699999999999997,-1.32,81.4,0.296,
36,2023-06-21,717669,Single,single,False,670770,571539,TJ Friedl,Matt Carasiti,0,0,1,c12386ba-3680-4a62-9e0e-d02319b5c5aa,571539.0,mattcarasiti,Carasiti,Right,Matt Carasiti,6.29,5.3,24.1,96.0,84.0,92.0,0.769,5.92,4.07,10.36,1.11,2.42,0.207,0.415,0.061,0.28,0.44799999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,96.0,86.0,78.0,111.0,105.0,0.652,0.071,-5.93,0.15,91.5,95.3,0.274,0.5,,0.27699999999999997,-1.32,81.4,0.296,
37,2023-06-21,717669,Strikeout,strikeout,True,668715,571539,Spencer Steer,Matt Carasiti,0,0,0,762bd7eb-47e4-459c-8c7e-1f5ca514b3a3,571539.0,mattcarasiti,Carasiti,Right,Matt Carasiti,6.29,5.3,24.1,96.0,84.0,92.0,0.769,5.92,4.07,10.36,1.11,2.42,0.207,0.415,0.061,0.28,0.44799999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,96.0,86.0,78.0,111.0,105.0,0.652,0.071,-5.93,0.15,91.5,95.3,0.274,0.5,,0.27699999999999997,-1.32,81.4,0.296,
38,2023-06-21,717669,Strikeout Double Play,strikeout_double_play,True,663697,571539,Jonathan India,Matt Carasiti,0,0,1,a876f727-2ce7-4243-aee7-b20535220965,571539.0,mattcarasiti,Carasiti,Right,Matt Carasiti,6.29,5.3,24.1,96.0,84.0,92.0,0.769,5.92,4.07,10.36,1.11,2.42,0.207,0.415,0.061,0.28,0.44799999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,96.0,86.0,78.0,111.0,105.0,0.652,0.071,-5.93,0.15,91.5,95.3,0.274,0.5,,0.27699999999999997,-1.32,81.4,0.296,
