,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,SL_ba,SI_ba,FF_ba,CH_ba,CU_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SV_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
36,2023-06-20,717688,Single,single,False,593428,543101,Xander Bogaerts,Anthony DeSclafani,0,0,1,66f68901-8f6a-442c-9384-91779bd22b23,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,86.0,88.0,84.0,90.0,106.0,99.0,101.0,97.0,101.0,106.0,109.0,109.0,0.27699999999999997,0.126,0.44799999999999995,0.05,0.098,-1.8,-0.66,0.88,-0.59,-1.71,93.1,93.1,87.4,82.2,0.257,0.283,0.306,0.344,0.16,,,,,,,,,,,,,,,
37,2023-06-20,717688,Strikeout,strikeout,True,630105,543101,Jake Cronenworth,Anthony DeSclafani,0,0,0,14f8f497-b36b-4633-bb4b-26e3d175dbee,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,86.0,88.0,84.0,90.0,106.0,99.0,101.0,97.0,101.0,106.0,109.0,109.0,0.27699999999999997,0.126,0.44799999999999995,0.05,0.098,-1.8,-0.66,0.88,-0.59,-1.71,93.1,93.1,87.4,82.2,0.257,0.283,0.306,0.344,0.16,,,,,,,,,,,,,,,
38,2023-06-20,717688,Groundout,field_out,True,596059,543101,Rougned Odor,Anthony DeSclafani,0,0,0,0e2d2e3d-6c57-45da-a5b0-48948878686e,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,86.0,88.0,84.0,90.0,106.0,99.0,101.0,97.0,101.0,106.0,109.0,109.0,0.27699999999999997,0.126,0.44799999999999995,0.05,0.098,-1.8,-0.66,0.88,-0.59,-1.71,93.1,93.1,87.4,82.2,0.257,0.283,0.306,0.344,0.16,,,,,,,,,,,,,,,
39,2023-06-20,717688,Flyout,field_out,True,672275,607625,Patrick Bailey,Seth Lugo,0,0,0,c9bd6ead-5b73-4bde-a36c-2f447d1626a2,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,,,,0.19899999999999998,0.318,0.111,,0.059000000000000004,0.36,1.87,-0.6,,-2.89,93.4,93.2,85.2,,0.303,0.208,0.246,0.303,0.287,122.0,100.0,105.0,0.313,0.26,79.6,0.0,0.25,,,,,,,
40,2023-06-20,717688,Groundout,field_out,True,543063,607625,Brandon Crawford,Seth Lugo,1,0,0,b366f7b1-f7fb-46ea-9154-43499b6edb8d,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,,,,0.19899999999999998,0.318,0.111,,0.059000000000000004,0.36,1.87,-0.6,,-2.89,93.4,93.2,85.2,,0.303,0.208,0.246,0.303,0.287,122.0,100.0,105.0,0.313,0.26,79.6,0.0,0.25,,,,,,,
41,2023-06-20,717688,Flyout,field_out,True,681584,607625,David Villar,Seth Lugo,0,0,0,c5a18940-25df-43b4-ae19-eaa31fc4d7e2,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,,,,0.19899999999999998,0.318,0.111,,0.059000000000000004,0.36,1.87,-0.6,,-2.89,93.4,93.2,85.2,,0.303,0.208,0.246,0.303,0.287,122.0,100.0,105.0,0.313,0.26,79.6,0.0,0.25,,,,,,,
42,2023-06-20,717688,Flyout,field_out,True,673490,663941,Ha-Seong Kim,Tristan Beck,0,0,0,9d947a40-aa3c-4f5b-924d-1a6be406f6b8,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,,,,118.0,102.0,108.0,,,,,0.36700000000000005,0.55,,0.004,3.24,,-0.35,,-2.94,94.7,,85.5,,0.309,,0.17,,0.385,88.0,97.0,98.0,0.079,-2.73,79.2,,0.25,,,,,,,
43,2023-06-20,717688,Groundout,field_out,True,663757,663941,Trent Grisham,Tristan Beck,0,0,0,462249a4-ea9f-4905-9f1b-35ef83cef7ed,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,,,,118.0,102.0,108.0,,,,,0.36700000000000005,0.55,,0.004,3.24,,-0.35,,-2.94,94.7,,85.5,,0.309,,0.17,,0.385,88.0,97.0,98.0,0.079,-2.73,79.2,,0.25,,,,,,,
44,2023-06-20,717688,Flyout,field_out,True,543592,663941,Austin Nola,Tristan Beck,1,0,0,00c61e4c-ad80-403a-9491-085244fc1637,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,,,,118.0,102.0,108.0,,,,,0.36700000000000005,0.55,,0.004,3.24,,-0.35,,-2.94,94.7,,85.5,,0.309,,0.17,,0.385,88.0,97.0,98.0,0.079,-2.73,79.2,,0.25,,,,,,,
45,2023-06-20,717688,Flyout,field_out,True,592626,621051,Joc Pederson,Steven Wilson,0,0,0,74354a23-7c0c-4421-a1a0-fb59a463648c,621051.0,stevenwilson,"Wilson, S",Right,Steven Wilson,3.91,3.38,53.0,99.0,126.0,106.0,0.758,9.68,4.58,5.94,1.19,0.43,0.295,0.447,0.235,0.235,0.415,84.9,98.0,92.0,96.0,122.0,96.0,97.0,,,,129.0,102.0,112.0,,,,,0.364,0.596,,0.032,0.22,,1.51,,-6.09,94.4,,81.0,,,,0.179,0.4,,,,,,,,,0.168,132.0,94.0,90.0,0.009000000000000001,-1.63,87.6,0.25
46,2023-06-20,717688,Pop Out,field_out,True,642731,621051,Thairo Estrada,Steven Wilson,0,0,0,e3581659-1674-424f-ab54-fc54366979cb,621051.0,stevenwilson,"Wilson, S",Right,Steven Wilson,3.91,3.38,53.0,99.0,126.0,106.0,0.758,9.68,4.58,5.94,1.19,0.43,0.295,0.447,0.235,0.235,0.415,84.9,98.0,92.0,96.0,122.0,96.0,97.0,,,,129.0,102.0,112.0,,,,,0.364,0.596,,0.032,0.22,,1.51,,-6.09,94.4,,81.0,,,,0.179,0.4,,,,,,,,,0.168,132.0,94.0,90.0,0.009000000000000001,-1.63,87.6,0.25
47,2023-06-20,717688,Groundout,field_out,True,605204,621051,J.D. Davis,Steven Wilson,0,0,0,6bf773a1-c396-4141-a541-abb5d2fbee24,621051.0,stevenwilson,"Wilson, S",Right,Steven Wilson,3.91,3.38,53.0,99.0,126.0,106.0,0.758,9.68,4.58,5.94,1.19,0.43,0.295,0.447,0.235,0.235,0.415,84.9,98.0,92.0,96.0,122.0,96.0,97.0,,,,129.0,102.0,112.0,,,,,0.364,0.596,,0.032,0.22,,1.51,,-6.09,94.4,,81.0,,,,0.179,0.4,,,,,,,,,0.168,132.0,94.0,90.0,0.009000000000000001,-1.63,87.6,0.25
48,2023-06-20,717688,Strikeout,strikeout,True,665487,663941,Fernando Tatis Jr.,Tristan Beck,0,0,0,d9c95db1-7061-4cc0-8906-afdddf51689e,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,,,,118.0,102.0,108.0,,,,,0.36700000000000005,0.55,,0.004,3.24,,-0.35,,-2.94,94.7,,85.5,,0.309,,0.17,,0.385,88.0,97.0,98.0,0.079,-2.73,79.2,,0.25,,,,,,,
49,2023-06-20,717688,Flyout,field_out,True,665742,663941,Juan Soto,Tristan Beck,0,0,0,8372cbec-289b-4f87-918e-d5aee5ac20b2,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,,,,118.0,102.0,108.0,,,,,0.36700000000000005,0.55,,0.004,3.24,,-0.35,,-2.94,94.7,,85.5,,0.309,,0.17,,0.385,88.0,97.0,98.0,0.079,-2.73,79.2,,0.25,,,,,,,
50,2023-06-20,717688,Single,single,False,592518,663941,Manny Machado,Tristan Beck,0,0,0,32ed6d50-82fc-4156-afe7-29d621c5451f,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,,,,118.0,102.0,108.0,,,,,0.36700000000000005,0.55,,0.004,3.24,,-0.35,,-2.94,94.7,,85.5,,0.309,,0.17,,0.385,88.0,97.0,98.0,0.079,-2.73,79.2,,0.25,,,,,,,
51,2023-06-20,717688,Forceout,force_out,True,593428,663941,Xander Bogaerts,Tristan Beck,0,0,1,a589eb20-00ba-401f-8792-a7c3d59809d8,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,,,,118.0,102.0,108.0,,,,,0.36700000000000005,0.55,,0.004,3.24,,-0.35,,-2.94,94.7,,85.5,,0.309,,0.17,,0.385,88.0,97.0,98.0,0.079,-2.73,79.2,,0.25,,,,,,,
52,2023-06-20,717688,Walk,walk,False,596103,657612,Austin Slater,Tim Hill,0,0,0,16a7fbd4-2785-4386-be40-49e0ff7fd274,657612.0,timhill,"Hill, T",Left,Tim Hill,5.48,5.03,44.1,102.0,94.0,101.0,0.8640000000000001,5.28,2.84,11.98,1.42,2.66,0.34,0.321,0.16699999999999998,0.26899999999999996,0.46299999999999997,,,,,101.0,102.0,100.0,90.0,102.0,104.0,65.0,120.0,98.0,,,,0.42,0.48200000000000004,0.053,,,-0.91,-0.55,-6.05,,,90.6,88.6,83.3,,0.364,0.366,0.267,,,,,,,,,,,92.0,96.0,94.0,0.045,-11.29,87.9,0.5
53,2023-06-20,717688,Single,single,False,573262,657612,Mike Yastrzemski,Tim Hill,0,0,1,7759aca4-2cc3-4257-b7ed-c5f8b0932be6,657612.0,timhill,"Hill, T",Left,Tim Hill,5.48,5.03,44.1,102.0,94.0,101.0,0.8640000000000001,5.28,2.84,11.98,1.42,2.66,0.34,0.321,0.16699999999999998,0.26899999999999996,0.46299999999999997,,,,,101.0,102.0,100.0,90.0,102.0,104.0,65.0,120.0,98.0,,,,0.42,0.48200000000000004,0.053,,,-0.91,-0.55,-6.05,,,90.6,88.6,83.3,,0.364,0.366,0.267,,,,,,,,,,,92.0,96.0,94.0,0.045,-11.29,87.9,0.5
54,2023-06-20,717688,Single,single,False,682641,657612,Luis Matos,Tim Hill,0,0,1,7aa4306d-4fd6-4878-9617-2297a5534b59,657612.0,timhill,"Hill, T",Left,Tim Hill,5.48,5.03,44.1,102.0,94.0,101.0,0.8640000000000001,5.28,2.84,11.98,1.42,2.66,0.34,0.321,0.16699999999999998,0.26899999999999996,0.46299999999999997,,,,,101.0,102.0,100.0,90.0,102.0,104.0,65.0,120.0,98.0,,,,0.42,0.48200000000000004,0.053,,,-0.91,-0.55,-6.05,,,90.6,88.6,83.3,,0.364,0.366,0.267,,,,,,,,,,,92.0,96.0,94.0,0.045,-11.29,87.9,0.5
55,2023-06-20,717688,Double Play,double_play,True,672275,657612,Patrick Bailey,Tim Hill,0,0,1,04e987fe-12b6-4101-a705-cf230dc91c10,657612.0,timhill,"Hill, T",Left,Tim Hill,5.48,5.03,44.1,102.0,94.0,101.0,0.8640000000000001,5.28,2.84,11.98,1.42,2.66,0.34,0.321,0.16699999999999998,0.26899999999999996,0.46299999999999997,,,,,101.0,102.0,100.0,90.0,102.0,104.0,65.0,120.0,98.0,,,,0.42,0.48200000000000004,0.053,,,-0.91,-0.55,-6.05,,,90.6,88.6,83.3,,0.364,0.366,0.267,,,,,,,,,,,92.0,96.0,94.0,0.045,-11.29,87.9,0.5
56,2023-06-20,717688,Single,single,False,543063,657612,Brandon Crawford,Tim Hill,0,0,1,43d73b2f-68b0-41ba-94b6-398b62f6d11a,657612.0,timhill,"Hill, T",Left,Tim Hill,5.48,5.03,44.1,102.0,94.0,101.0,0.8640000000000001,5.28,2.84,11.98,1.42,2.66,0.34,0.321,0.16699999999999998,0.26899999999999996,0.46299999999999997,,,,,101.0,102.0,100.0,90.0,102.0,104.0,65.0,120.0,98.0,,,,0.42,0.48200000000000004,0.053,,,-0.91,-0.55,-6.05,,,90.6,88.6,83.3,,0.364,0.366,0.267,,,,,,,,,,,92.0,96.0,94.0,0.045,-11.29,87.9,0.5
57,2023-06-20,717688,Flyout,field_out,True,681584,607259,David Villar,Nick Martinez,0,0,0,3239d229-808e-47aa-ad3b-589241f217f6,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,92.0,100.0,98.0,87.0,108.0,101.0,,,,,,,0.22399999999999998,0.13,0.002,,0.28800000000000003,-0.91,1.23,-4.18,,2.41,93.3,92.9,84.5,,,0.293,0.25,0.158,0.164,88.0,97.0,100.0,0.191,0.59,81.8,,,96.0,102.0,96.0,0.16399999999999998,-1.99,89.5,0.382
58,2023-06-20,717688,Walk,walk,False,630105,663941,Jake Cronenworth,Tristan Beck,0,0,0,301899c9-db0d-47f2-8e7d-6309d8b07c8c,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,,,,118.0,102.0,108.0,,,,,0.36700000000000005,0.55,,0.004,3.24,,-0.35,,-2.94,94.7,,85.5,,0.309,,0.17,,0.385,88.0,97.0,98.0,0.079,-2.73,79.2,,0.25,,,,,,,
59,2023-06-20,717688,Lineout,field_out,True,596059,663941,Rougned Odor,Tristan Beck,0,0,0,bf32b896-5f0a-42ea-8a00-69d922209d31,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,,,,118.0,102.0,108.0,,,,,0.36700000000000005,0.55,,0.004,3.24,,-0.35,,-2.94,94.7,,85.5,,0.309,,0.17,,0.385,88.0,97.0,98.0,0.079,-2.73,79.2,,0.25,,,,,,,
60,2023-06-20,717688,Flyout,field_out,True,673490,663941,Ha-Seong Kim,Tristan Beck,0,0,0,622599b0-f314-4a65-8a65-e47d02bdb0d4,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,,,,118.0,102.0,108.0,,,,,0.36700000000000005,0.55,,0.004,3.24,,-0.35,,-2.94,94.7,,85.5,,0.309,,0.17,,0.385,88.0,97.0,98.0,0.079,-2.73,79.2,,0.25,,,,,,,
61,2023-06-20,717688,Strikeout,strikeout,True,663757,663941,Trent Grisham,Tristan Beck,0,0,0,8511e6e7-648d-4fca-8ac1-ce0520ddb8a7,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,85.0,96.0,93.0,,,,118.0,102.0,108.0,,,,,0.36700000000000005,0.55,,0.004,3.24,,-0.35,,-2.94,94.7,,85.5,,0.309,,0.17,,0.385,88.0,97.0,98.0,0.079,-2.73,79.2,,0.25,,,,,,,
62,2023-06-20,717688,Home Run,home_run,False,592626,607259,Joc Pederson,Nick Martinez,0,0,0,1d253388-a702-49f7-a36f-92caec08b41e,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,92.0,100.0,98.0,87.0,108.0,101.0,,,,,,,0.22399999999999998,0.13,0.002,,0.28800000000000003,-0.91,1.23,-4.18,,2.41,93.3,92.9,84.5,,,0.293,0.25,0.158,0.164,88.0,97.0,100.0,0.191,0.59,81.8,,,96.0,102.0,96.0,0.16399999999999998,-1.99,89.5,0.382
63,2023-06-20,717688,Groundout,field_out,True,642731,607259,Thairo Estrada,Nick Martinez,0,0,0,4dc48a0f-72aa-43fd-b3e8-fa7c73e94292,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,92.0,100.0,98.0,87.0,108.0,101.0,,,,,,,0.22399999999999998,0.13,0.002,,0.28800000000000003,-0.91,1.23,-4.18,,2.41,93.3,92.9,84.5,,,0.293,0.25,0.158,0.164,88.0,97.0,100.0,0.191,0.59,81.8,,,96.0,102.0,96.0,0.16399999999999998,-1.99,89.5,0.382
64,2023-06-20,717688,Flyout,field_out,True,605204,607259,J.D. Davis,Nick Martinez,0,0,0,d01dbe8e-06d1-4e2b-8362-e8f1c50a005a,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,92.0,100.0,98.0,87.0,108.0,101.0,,,,,,,0.22399999999999998,0.13,0.002,,0.28800000000000003,-0.91,1.23,-4.18,,2.41,93.3,92.9,84.5,,,0.293,0.25,0.158,0.164,88.0,97.0,100.0,0.191,0.59,81.8,,,96.0,102.0,96.0,0.16399999999999998,-1.99,89.5,0.382
65,2023-06-20,717688,Groundout,field_out,True,596103,607259,Austin Slater,Nick Martinez,0,0,0,daf9ac69-abc0-4622-a61c-a625e98997de,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,92.0,100.0,98.0,87.0,108.0,101.0,,,,,,,0.22399999999999998,0.13,0.002,,0.28800000000000003,-0.91,1.23,-4.18,,2.41,93.3,92.9,84.5,,,0.293,0.25,0.158,0.164,88.0,97.0,100.0,0.191,0.59,81.8,,,96.0,102.0,96.0,0.16399999999999998,-1.99,89.5,0.382
66,2023-06-20,717688,Strikeout,strikeout,True,572761,643511,Matt Carpenter,Tyler Rogers,0,0,0,19dc10ec-c9d1-420d-a8e9-064a5a93b204,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,3.04,2.73,74.0,100.0,122.0,110.0,0.792,7.3,2.31,8.03,0.85,1.56,0.32,0.369,0.276,0.213,0.466,,,,,,,,113.0,106.0,105.0,130.0,95.0,114.0,,,,0.512,,0.488,,,,0.52,0.92,,,,82.8,72.9,,0.187,0.284,,,,,,,,,,,,,,,,,,
67,2023-06-20,717688,Lineout,field_out,True,665487,643511,Fernando Tatis Jr.,Tyler Rogers,0,0,0,a1b0827c-abdd-42a1-8d9b-185332146f67,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,3.04,2.73,74.0,100.0,122.0,110.0,0.792,7.3,2.31,8.03,0.85,1.56,0.32,0.369,0.276,0.213,0.466,,,,,,,,113.0,106.0,105.0,130.0,95.0,114.0,,,,0.512,,0.488,,,,0.52,0.92,,,,82.8,72.9,,0.187,0.284,,,,,,,,,,,,,,,,,,
68,2023-06-20,717688,Single,single,False,665742,643511,Juan Soto,Tyler Rogers,0,0,0,d00ab0ce-bf87-4534-a485-f71f826904e5,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,3.04,2.73,74.0,100.0,122.0,110.0,0.792,7.3,2.31,8.03,0.85,1.56,0.32,0.369,0.276,0.213,0.466,,,,,,,,113.0,106.0,105.0,130.0,95.0,114.0,,,,0.512,,0.488,,,,0.52,0.92,,,,82.8,72.9,,0.187,0.284,,,,,,,,,,,,,,,,,,
69,2023-06-20,717688,Field Error,field_error,False,592518,643511,Manny Machado,Tyler Rogers,1,0,1,16fb135e-5743-4ba3-87b2-4117d61fe79f,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,3.04,2.73,74.0,100.0,122.0,110.0,0.792,7.3,2.31,8.03,0.85,1.56,0.32,0.369,0.276,0.213,0.466,,,,,,,,113.0,106.0,105.0,130.0,95.0,114.0,,,,0.512,,0.488,,,,0.52,0.92,,,,82.8,72.9,,0.187,0.284,,,,,,,,,,,,,,,,,,
70,2023-06-20,717688,Groundout,field_out,True,593428,643511,Xander Bogaerts,Tyler Rogers,1,1,0,22a2b7f8-4c5d-4cb7-b96f-6fbe2029d9fe,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,3.04,2.73,74.0,100.0,122.0,110.0,0.792,7.3,2.31,8.03,0.85,1.56,0.32,0.369,0.276,0.213,0.466,,,,,,,,113.0,106.0,105.0,130.0,95.0,114.0,,,,0.512,,0.488,,,,0.52,0.92,,,,82.8,72.9,,0.187,0.284,,,,,,,,,,,,,,,,,,
71,2023-06-20,717688,Flyout,field_out,True,573262,607259,Mike Yastrzemski,Nick Martinez,1,0,0,c2d12e15-777f-476d-8f25-20b4b82f5caa,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,92.0,100.0,98.0,87.0,108.0,101.0,,,,,,,0.22399999999999998,0.13,0.002,,0.28800000000000003,-0.91,1.23,-4.18,,2.41,93.3,92.9,84.5,,,0.293,0.25,0.158,0.164,88.0,97.0,100.0,0.191,0.59,81.8,,,96.0,102.0,96.0,0.16399999999999998,-1.99,89.5,0.382
72,2023-06-20,717688,Walk,walk,False,682641,607259,Luis Matos,Nick Martinez,1,0,0,93c5f440-ba88-44e1-b586-237da526f348,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,92.0,100.0,98.0,87.0,108.0,101.0,,,,,,,0.22399999999999998,0.13,0.002,,0.28800000000000003,-0.91,1.23,-4.18,,2.41,93.3,92.9,84.5,,,0.293,0.25,0.158,0.164,88.0,97.0,100.0,0.191,0.59,81.8,,,96.0,102.0,96.0,0.16399999999999998,-1.99,89.5,0.382
73,2023-06-20,717688,Single,single,False,672275,607259,Patrick Bailey,Nick Martinez,0,0,1,333569c4-3a8f-4a04-b3b9-e353b0f216a6,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,92.0,100.0,98.0,87.0,108.0,101.0,,,,,,,0.22399999999999998,0.13,0.002,,0.28800000000000003,-0.91,1.23,-4.18,,2.41,93.3,92.9,84.5,,,0.293,0.25,0.158,0.164,88.0,97.0,100.0,0.191,0.59,81.8,,,96.0,102.0,96.0,0.16399999999999998,-1.99,89.5,0.382
74,2023-06-20,717688,Walk,walk,False,669477,623352,Casey Schmitt,Josh Hader,1,0,1,31e601f7-f1be-401f-8d25-45b768f95f39,623352.0,joshhader,Hader,Left,Josh Hader,1.28,2.34,56.1,95.0,112.0,107.0,0.6829999999999999,13.58,4.79,5.11,0.48,0.75,0.319,0.327,0.221,0.248,0.371,88.5,69.0,100.0,88.0,,,,115.0,95.0,110.0,109.0,95.0,103.0,,,,0.7340000000000001,,0.23199999999999998,,0.034,,1.37,2.69,,0.91,,96.1,85.7,,0.1,0.19,,0.111,,,,,,,,,,,,,,,,
75,2023-06-20,717688,Strikeout,strikeout,True,681584,623352,David Villar,Josh Hader,0,0,0,85fdf4cd-7bec-485d-903d-cfeb0badade1,623352.0,joshhader,Hader,Left,Josh Hader,1.28,2.34,56.1,95.0,112.0,107.0,0.6829999999999999,13.58,4.79,5.11,0.48,0.75,0.319,0.327,0.221,0.248,0.371,88.5,69.0,100.0,88.0,,,,115.0,95.0,110.0,109.0,95.0,103.0,,,,0.7340000000000001,,0.23199999999999998,,0.034,,1.37,2.69,,0.91,,96.1,85.7,,0.1,0.19,,0.111,,,,,,,,,,,,,,,,
76,2023-06-20,717688,Walk,walk,False,592626,623352,Joc Pederson,Josh Hader,1,0,1,8e2a6700-5bb9-4f3a-a470-d43b750e160d,623352.0,joshhader,Hader,Left,Josh Hader,1.28,2.34,56.1,95.0,112.0,107.0,0.6829999999999999,13.58,4.79,5.11,0.48,0.75,0.319,0.327,0.221,0.248,0.371,88.5,69.0,100.0,88.0,,,,115.0,95.0,110.0,109.0,95.0,103.0,,,,0.7340000000000001,,0.23199999999999998,,0.034,,1.37,2.69,,0.91,,96.1,85.7,,0.1,0.19,,0.111,,,,,,,,,,,,,,,,
