,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SL_ba,FF_ba,CH_ba,CU_ba,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,EP%,wEP/C,vEP
17,2023-09-15,716570,Strikeout,strikeout,True,545341,669373,Randal Grichuk,Tarik Skubal,0,0,0,144f9db0-dbcf-4a1b-8d51-9236001996a5,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,0.122,0.36,0.207,,0.244,2.49,2.7,-0.49,,3.25,95.8,95.9,87.6,,0.224,0.206,0.167,0.143,0.229,81.0,90.0,93.0,0.068,0.54,76.4,,,,,,,,,,
18,2023-09-15,716570,Flyout,field_out,True,408234,656288,Miguel Cabrera,Griffin Canning,0,0,0,dc1ec138-944e-48ca-ab18-59ec7dccbca4,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,,,,,,,,,,
19,2023-09-15,716570,Flyout,field_out,True,686531,656288,Andre Lipcius,Griffin Canning,1,0,0,8084302d-080b-467d-bffd-53c65c47ccf6,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,,,,,,,,,,
20,2023-09-15,716570,Strikeout,strikeout,True,656716,656288,Zach McKinstry,Griffin Canning,0,0,0,01a19b2a-a6ca-42a7-afee-e9a2ed15fcf7,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,,,,,,,,,,
21,2023-09-15,716570,Groundout,field_out,True,664058,669373,David Fletcher,Tarik Skubal,0,0,0,90a59a6c-6712-47cb-ad80-e655786263b1,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,0.122,0.36,0.207,,0.244,2.49,2.7,-0.49,,3.25,95.8,95.9,87.6,,0.224,0.206,0.167,0.143,0.229,81.0,90.0,93.0,0.068,0.54,76.4,,,,,,,,,,
22,2023-09-15,716570,Strikeout,strikeout,True,677941,669373,Jordyn Adams,Tarik Skubal,0,0,0,3bb8478a-864e-4792-9a43-769f63755522,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,0.122,0.36,0.207,,0.244,2.49,2.7,-0.49,,3.25,95.8,95.9,87.6,,0.224,0.206,0.167,0.143,0.229,81.0,90.0,93.0,0.068,0.54,76.4,,,,,,,,,,
23,2023-09-15,716570,Strikeout,strikeout,True,621433,669373,Brett Phillips,Tarik Skubal,0,0,0,9745a9a1-c93c-4a8b-bb64-4b6021323d94,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,0.122,0.36,0.207,,0.244,2.49,2.7,-0.49,,3.25,95.8,95.9,87.6,,0.224,0.206,0.167,0.143,0.229,81.0,90.0,93.0,0.068,0.54,76.4,,,,,,,,,,
24,2023-09-15,716570,Home Run,home_run,False,595879,656288,Javier Báez,Griffin Canning,0,0,0,0392057c-9784-483f-8dbc-612f32ad3ce7,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,,,,,,,,,,
25,2023-09-15,716570,Flyout,field_out,True,668670,656288,Jake Rogers,Griffin Canning,0,0,0,ac9000a8-926f-4eba-8f2d-70a4096c8b30,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,,,,,,,,,,
26,2023-09-15,716570,Single,single,False,678009,656288,Parker Meadows,Griffin Canning,1,0,0,7c9e43b4-8e47-40df-90e6-b7a8fa0bf48b,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,,,,,,,,,,
27,2023-09-15,716570,Flyout,field_out,True,663837,656288,Matt Vierling,Griffin Canning,1,0,0,05c78b32-8f79-4e40-9bf9-751892235d26,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,,,,,,,,,,
28,2023-09-15,716570,Groundout,field_out,True,679529,656288,Spencer Torkelson,Griffin Canning,1,0,0,a07a37e2-bd3e-4853-8ccc-ff35c939695f,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,,,,,,,,,,
29,2023-09-15,716570,Single,single,False,677347,669373,Kyren Paris,Tarik Skubal,0,0,0,88ee1c1a-7e64-4146-a019-249d8bcce828,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,0.122,0.36,0.207,,0.244,2.49,2.7,-0.49,,3.25,95.8,95.9,87.6,,0.224,0.206,0.167,0.143,0.229,81.0,90.0,93.0,0.068,0.54,76.4,,,,,,,,,,
30,2023-09-15,716570,Pop Out,field_out,True,687263,669373,Zach Neto,Tarik Skubal,0,0,0,a8919225-ffbd-4e90-9ee3-a9a613f0b7b9,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,0.122,0.36,0.207,,0.244,2.49,2.7,-0.49,,3.25,95.8,95.9,87.6,,0.224,0.206,0.167,0.143,0.229,81.0,90.0,93.0,0.068,0.54,76.4,,,,,,,,,,
31,2023-09-15,716570,Groundout,field_out,True,592273,669373,Brandon Drury,Tarik Skubal,1,0,1,d4469540-7746-4fbb-aa7d-fbae750bb238,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,0.122,0.36,0.207,,0.244,2.49,2.7,-0.49,,3.25,95.8,95.9,87.6,,0.224,0.206,0.167,0.143,0.229,81.0,90.0,93.0,0.068,0.54,76.4,,,,,,,,,,
32,2023-09-15,716570,Strikeout,strikeout,False,681351,669373,Logan O'Hoppe,Tarik Skubal,0,0,1,5083addf-b443-42ff-88e5-b10782582e57,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,0.122,0.36,0.207,,0.244,2.49,2.7,-0.49,,3.25,95.8,95.9,87.6,,0.224,0.206,0.167,0.143,0.229,81.0,90.0,93.0,0.068,0.54,76.4,,,,,,,,,,
33,2023-09-15,716570,Forceout,force_out,True,500871,669373,Eduardo Escobar,Tarik Skubal,0,0,1,ec372f50-c5cd-425b-b871-7f1f3f89df3c,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,0.122,0.36,0.207,,0.244,2.49,2.7,-0.49,,3.25,95.8,95.9,87.6,,0.224,0.206,0.167,0.143,0.229,81.0,90.0,93.0,0.068,0.54,76.4,,,,,,,,,,
34,2023-09-15,716570,Groundout,field_out,True,681481,656288,Kerry Carpenter,Griffin Canning,0,0,0,f761e904-b3a7-4069-a8ef-259a1ab61173,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,,,,,,,,,,
35,2023-09-15,716570,Groundout,field_out,True,408234,656288,Miguel Cabrera,Griffin Canning,1,0,0,c8671f12-5c06-4761-8db8-414aa93b62b5,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,,,,,,,,,,
36,2023-09-15,716570,Groundout,field_out,True,686531,656288,Andre Lipcius,Griffin Canning,0,0,0,b536f5ab-ebe8-415d-bc0b-b545348be05a,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,,,,,,,,,,
37,2023-09-15,716570,Single,single,False,545341,669373,Randal Grichuk,Tarik Skubal,0,0,0,1b51b0cb-3576-49df-95fe-4fec038c7652,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,0.122,0.36,0.207,,0.244,2.49,2.7,-0.49,,3.25,95.8,95.9,87.6,,0.224,0.206,0.167,0.143,0.229,81.0,90.0,93.0,0.068,0.54,76.4,,,,,,,,,,
