,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,ST_ba,FF_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
14,2023-09-09,716659,Groundout,field_out,True,668930,650633,Brice Turang,Michael King,0,0,0,c887bd08-dc96-4be0-808a-7f934831f3a1,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-09-09,716659,Strikeout,strikeout,True,621438,650633,Tyrone Taylor,Michael King,0,0,0,35f76af8-18dc-4a0e-8a5f-8102d33c5946,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-09-09,716659,Single,single,False,686217,650633,Sal Frelick,Michael King,1,0,0,f6bcb8ee-256b-4732-aa34-2693c8920682,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-09-09,716659,Flyout,field_out,True,661388,650633,William Contreras,Michael King,0,0,0,feb9576f-efbf-4fc6-8960-5c52e8fd03be,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-09-09,716659,Strikeout,strikeout,True,677592,489119,Everson Pereira,Wade Miley,0,0,0,79ee0626-8810-4729-8210-2f3f7ec48fa0,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,0.046,0.195,0.049,0.24600000000000002,0.46,-2.53,0.62,0.6,90.4,90.7,79.1,0.333,,0.198,0.219,79.0,99.0,98.0,101.0,103.0,101.0,0.44299999999999995,0.022000000000000002,1.07,2.01,87.1,75.8,0.232,0.192,,,,,,,,,,,,,
19,2023-09-09,716659,Groundout,field_out,True,672724,489119,Oswald Peraza,Wade Miley,0,0,0,daf17ba2-aa8d-428d-bfd4-944edf92f788,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,0.046,0.195,0.049,0.24600000000000002,0.46,-2.53,0.62,0.6,90.4,90.7,79.1,0.333,,0.198,0.219,79.0,99.0,98.0,101.0,103.0,101.0,0.44299999999999995,0.022000000000000002,1.07,2.01,87.1,75.8,0.232,0.192,,,,,,,,,,,,,
20,2023-09-09,716659,Field Error,field_error,False,518934,489119,DJ LeMahieu,Wade Miley,1,0,0,3fb411a1-39bf-4f2d-a698-0000ef3a788d,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,0.046,0.195,0.049,0.24600000000000002,0.46,-2.53,0.62,0.6,90.4,90.7,79.1,0.333,,0.198,0.219,79.0,99.0,98.0,101.0,103.0,101.0,0.44299999999999995,0.022000000000000002,1.07,2.01,87.1,75.8,0.232,0.192,,,,,,,,,,,,,
21,2023-09-09,716659,Flyout,field_out,True,592450,489119,Aaron Judge,Wade Miley,0,0,0,385cd4f2-700f-4a1a-ad95-ae8b68dde583,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,0.046,0.195,0.049,0.24600000000000002,0.46,-2.53,0.62,0.6,90.4,90.7,79.1,0.333,,0.198,0.219,79.0,99.0,98.0,101.0,103.0,101.0,0.44299999999999995,0.022000000000000002,1.07,2.01,87.1,75.8,0.232,0.192,,,,,,,,,,,,,
22,2023-09-09,716659,Groundout,field_out,True,467793,650633,Carlos Santana,Michael King,0,0,0,9f1cf210-66f2-4a0d-aea2-81ecf6dd82f1,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-09-09,716659,Single,single,False,592192,650633,Mark Canha,Michael King,1,0,0,4f72c08e-76fb-42ce-ab02-117b86483657,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-09-09,716659,Triple,triple,False,642715,650633,Willy Adames,Michael King,0,0,1,cd1fc8d1-b71d-4da8-a27e-cdcb6a10bf6c,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-09-09,716659,Strikeout,strikeout,True,642133,650633,Rowdy Tellez,Michael King,0,0,0,2fd248db-47ed-42de-81ca-be38a87d197c,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-09-09,716659,Strikeout,strikeout,True,655316,650633,Andruw Monasterio,Michael King,0,0,0,a1407061-54ac-4378-b6aa-c128f7c48523,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-09-09,716659,Groundout,field_out,True,691176,489119,Jasson Domínguez,Wade Miley,0,0,0,89e078d0-977c-43b2-9480-6ee416298414,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,0.046,0.195,0.049,0.24600000000000002,0.46,-2.53,0.62,0.6,90.4,90.7,79.1,0.333,,0.198,0.219,79.0,99.0,98.0,101.0,103.0,101.0,0.44299999999999995,0.022000000000000002,1.07,2.01,87.1,75.8,0.232,0.192,,,,,,,,,,,,,
28,2023-09-09,716659,Walk,walk,False,650402,489119,Gleyber Torres,Wade Miley,0,0,0,5e2de70d-0065-4683-8ad1-602b52e15139,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,0.046,0.195,0.049,0.24600000000000002,0.46,-2.53,0.62,0.6,90.4,90.7,79.1,0.333,,0.198,0.219,79.0,99.0,98.0,101.0,103.0,101.0,0.44299999999999995,0.022000000000000002,1.07,2.01,87.1,75.8,0.232,0.192,,,,,,,,,,,,,
29,2023-09-09,716659,Field Error,field_error,False,519317,489119,Giancarlo Stanton,Wade Miley,1,1,1,c847366e-9a87-45a4-bd47-5579e3e3b667,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,0.046,0.195,0.049,0.24600000000000002,0.46,-2.53,0.62,0.6,90.4,90.7,79.1,0.333,,0.198,0.219,79.0,99.0,98.0,101.0,103.0,101.0,0.44299999999999995,0.022000000000000002,1.07,2.01,87.1,75.8,0.232,0.192,,,,,,,,,,,,,
30,2023-09-09,716659,Single,single,False,683011,489119,Anthony Volpe,Wade Miley,0,0,1,be88c1ca-2b1c-4f1a-b102-5f318dc64cf6,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,0.046,0.195,0.049,0.24600000000000002,0.46,-2.53,0.62,0.6,90.4,90.7,79.1,0.333,,0.198,0.219,79.0,99.0,98.0,101.0,103.0,101.0,0.44299999999999995,0.022000000000000002,1.07,2.01,87.1,75.8,0.232,0.192,,,,,,,,,,,,,
31,2023-09-09,716659,Flyout,field_out,True,669224,489119,Austin Wells,Wade Miley,0,0,0,a3f985f7-6dcb-403f-b97e-e025ee92fd4d,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,0.046,0.195,0.049,0.24600000000000002,0.46,-2.53,0.62,0.6,90.4,90.7,79.1,0.333,,0.198,0.219,79.0,99.0,98.0,101.0,103.0,101.0,0.44299999999999995,0.022000000000000002,1.07,2.01,87.1,75.8,0.232,0.192,,,,,,,,,,,,,
32,2023-09-09,716659,Walk,walk,False,677592,489119,Everson Pereira,Wade Miley,1,0,1,cf9a99fd-6fc7-4a1b-a2c2-781898e644c6,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,0.046,0.195,0.049,0.24600000000000002,0.46,-2.53,0.62,0.6,90.4,90.7,79.1,0.333,,0.198,0.219,79.0,99.0,98.0,101.0,103.0,101.0,0.44299999999999995,0.022000000000000002,1.07,2.01,87.1,75.8,0.232,0.192,,,,,,,,,,,,,
33,2023-09-09,716659,Fielders Choice,fielders_choice,False,672724,489119,Oswald Peraza,Wade Miley,0,0,1,bd0a65e4-8a72-42f9-b69d-fad95919ec38,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,0.046,0.195,0.049,0.24600000000000002,0.46,-2.53,0.62,0.6,90.4,90.7,79.1,0.333,,0.198,0.219,79.0,99.0,98.0,101.0,103.0,101.0,0.44299999999999995,0.022000000000000002,1.07,2.01,87.1,75.8,0.232,0.192,,,,,,,,,,,,,
34,2023-09-09,716659,Groundout,field_out,True,518934,665625,DJ LeMahieu,Elvis Peguero,0,0,0,28cbdb49-4a21-472b-b5b3-d79317330003,665625.0,elvispeguero,"Peguero, E",Right,Elvis Peguero,3.38,3.79,61.1,97.0,97.0,97.0,0.715,7.92,3.82,7.19,0.59,2.24,0.161,0.47600000000000003,0.17300000000000001,0.28,0.348,,,,,,,,94.0,94.0,92.0,100.0,100.0,102.0,0.491,,0.509,,,1.48,0.97,,,96.0,90.6,0.234,,,,,,,,,,,,,,,,,0.209,,,,,,,,,,,,,
35,2023-09-09,716659,Single,single,False,668930,650633,Brice Turang,Michael King,1,0,0,ad65926f-28c7-42f0-961c-23f4ef0743cb,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-09-09,716659,Flyout,field_out,True,621438,650633,Tyrone Taylor,Michael King,1,0,1,05c9e5a2-e2f5-4efc-8d41-898facd0d9e9,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,
