,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,FO%,SL%,CU%,wFA/C,wFC/C,wFO/C,wSL/C,wCU/C,vFA,vFC,vFO,vSL,vCU,FF_ba,FC_ba,FS_ba,SL_ba,ST_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vSI,CH_ba,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
37,2023-08-25,716855,Groundout,field_out,True,592273,673540,Brandon Drury,Kodai Senga,0,0,1,052e7645-1606-4ecf-a125-a6210f3bbb29,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
38,2023-08-25,716855,Strikeout,strikeout,True,519058,673540,Mike Moustakas,Kodai Senga,0,0,0,5fb71695-fa58-45d4-9110-60ead23e71b7,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
39,2023-08-25,716855,Strikeout,strikeout,True,641796,663776,Tim Locastro,Patrick Sandoval,0,0,0,32ac9bb3-8dbe-44bc-b56e-f31b37d1bc7f,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,0.256,,,0.285,0.09,-1.22,,,0.02,0.27,93.0,,,86.5,76.5,0.336,,,0.267,0.2,0.286,83.0,99.0,98.0,100.0,69.0,97.0,86.0,0.111,0.258,0.36,0.3,93.2,0.184,0.269,,,,,,
40,2023-08-25,716855,Flyout,field_out,True,607043,663776,Brandon Nimmo,Patrick Sandoval,1,1,0,727514cd-dacd-4fc4-b45a-9277008c89de,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,0.256,,,0.285,0.09,-1.22,,,0.02,0.27,93.0,,,86.5,76.5,0.336,,,0.267,0.2,0.286,83.0,99.0,98.0,100.0,69.0,97.0,86.0,0.111,0.258,0.36,0.3,93.2,0.184,0.269,,,,,,
41,2023-08-25,716855,Groundout,field_out,True,596019,663776,Francisco Lindor,Patrick Sandoval,1,0,0,0f206402-44b3-40fd-9136-757198436c52,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,0.256,,,0.285,0.09,-1.22,,,0.02,0.27,93.0,,,86.5,76.5,0.336,,,0.267,0.2,0.286,83.0,99.0,98.0,100.0,69.0,97.0,86.0,0.111,0.258,0.36,0.3,93.2,0.184,0.269,,,,,,
42,2023-08-25,716855,Flyout,field_out,True,650859,673540,Luis Rengifo,Kodai Senga,0,0,0,272b3cd8-b6d4-4e9b-a3b5-3142954ad5c9,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
43,2023-08-25,716855,Walk,walk,False,681351,673540,Logan O'Hoppe,Kodai Senga,1,0,0,86fca1a7-1fc3-498d-9d89-ac9ad2dd7d92,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
44,2023-08-25,716855,Grounded Into DP,grounded_into_double_play,True,592669,673540,Hunter Renfroe,Kodai Senga,0,0,1,2ce22fc7-9c0f-4ec5-9fca-a0f489e0a272,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
45,2023-08-25,716855,Pop Out,field_out,True,643446,663776,Jeff McNeil,Patrick Sandoval,1,0,0,00a28136-5f21-493e-9a22-d25adf1329c7,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,0.256,,,0.285,0.09,-1.22,,,0.02,0.27,93.0,,,86.5,76.5,0.336,,,0.267,0.2,0.286,83.0,99.0,98.0,100.0,69.0,97.0,86.0,0.111,0.258,0.36,0.3,93.2,0.184,0.269,,,,,,
46,2023-08-25,716855,Walk,walk,False,624413,663776,Pete Alonso,Patrick Sandoval,1,0,0,0d54d9b1-9f1e-46c0-94f5-14baa9bb65b1,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,0.256,,,0.285,0.09,-1.22,,,0.02,0.27,93.0,,,86.5,76.5,0.336,,,0.267,0.2,0.286,83.0,99.0,98.0,100.0,69.0,97.0,86.0,0.111,0.258,0.36,0.3,93.2,0.184,0.269,,,,,,
47,2023-08-25,716855,Lineout,field_out,True,682626,663776,Francisco Alvarez,Patrick Sandoval,1,0,0,9cfc2b7d-0372-43c8-97b0-e35de9134edb,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,0.256,,,0.285,0.09,-1.22,,,0.02,0.27,93.0,,,86.5,76.5,0.336,,,0.267,0.2,0.286,83.0,99.0,98.0,100.0,69.0,97.0,86.0,0.111,0.258,0.36,0.3,93.2,0.184,0.269,,,,,,
48,2023-08-25,716855,Strikeout,strikeout,True,621466,663776,DJ Stewart,Patrick Sandoval,0,0,0,51c0bd29-5b39-4ec2-a0fa-1ec44076c24b,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,0.256,,,0.285,0.09,-1.22,,,0.02,0.27,93.0,,,86.5,76.5,0.336,,,0.267,0.2,0.286,83.0,99.0,98.0,100.0,69.0,97.0,86.0,0.111,0.258,0.36,0.3,93.2,0.184,0.269,,,,,,
49,2023-08-25,716855,Strikeout,strikeout,True,666160,673540,Mickey Moniak,Kodai Senga,0,0,0,fcbacf95-8566-4953-a5b5-d639e06ad89a,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
50,2023-08-25,716855,Strikeout,strikeout,True,545341,673540,Randal Grichuk,Kodai Senga,0,0,0,59a9c217-3182-4dff-a175-6acb2e0d4297,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
51,2023-08-25,716855,Strikeout,strikeout,True,694384,592473,Nolan Schanuel,Adam Kolarek,0,0,0,d5600706-0306-491a-afc6-8a1720711a94,592473.0,adamkolarek,Kolarek,Left,Adam Kolarek,0.0,1.73,6.0,106.0,98.0,101.0,0.794,10.5,1.5,3.0,0.0,2.67,0.154,0.462,0.308,0.0,0.42200000000000004,,,,,,,101.0,115.0,126.0,,,,,,,0.22899999999999998,,,,,6.32,,,,,77.4,,,,,0.0,,,,,,,98.0,103.0,94.0,0.7709999999999999,,2.57,,88.4,,0.182,,,,,,
52,2023-08-25,716855,Double,double,False,664901,519043,Danny Mendick,Matt Moore,1,1,0,6cdae467-616c-44b5-ba42-3b2e5d2c9abe,519043.0,mattmoore,Moore,Left,Matt Moore,2.56,3.3,52.2,99.0,101.0,101.0,0.74,10.25,2.56,7.86,1.2,0.77,0.23600000000000002,0.35700000000000004,0.157,0.293,0.436,,,,97.0,101.0,97.0,,,,,,,0.48,,,,,0.24,,,,,94.0,,,,,0.259,,,,,0.323,84.2,95.0,98.0,108.0,,,,,0.313,,3.47,,0.163,,119.0,94.0,100.0,0.207,-1.37,84.3
53,2023-08-25,716855,Sac Bunt,sac_bunt,False,660620,519043,Jonathan Araúz,Matt Moore,0,0,1,080f50ef-6801-4a7d-8d1b-d3899d340d15,519043.0,mattmoore,Moore,Left,Matt Moore,2.56,3.3,52.2,99.0,101.0,101.0,0.74,10.25,2.56,7.86,1.2,0.77,0.23600000000000002,0.35700000000000004,0.157,0.293,0.436,,,,97.0,101.0,97.0,,,,,,,0.48,,,,,0.24,,,,,94.0,,,,,0.259,,,,,0.323,84.2,95.0,98.0,108.0,,,,,0.313,,3.47,,0.163,,119.0,94.0,100.0,0.207,-1.37,84.3
54,2023-08-25,716855,Strikeout,strikeout,True,641796,519043,Tim Locastro,Matt Moore,0,0,0,49d18a81-7369-4f36-9b3f-d0340e9c4671,519043.0,mattmoore,Moore,Left,Matt Moore,2.56,3.3,52.2,99.0,101.0,101.0,0.74,10.25,2.56,7.86,1.2,0.77,0.23600000000000002,0.35700000000000004,0.157,0.293,0.436,,,,97.0,101.0,97.0,,,,,,,0.48,,,,,0.24,,,,,94.0,,,,,0.259,,,,,0.323,84.2,95.0,98.0,108.0,,,,,0.313,,3.47,,0.163,,119.0,94.0,100.0,0.207,-1.37,84.3
55,2023-08-25,716855,Double Play,double_play,True,607043,519043,Brandon Nimmo,Matt Moore,0,0,1,f3e7e415-44b1-4ce3-a01c-6b1cc069b300,519043.0,mattmoore,Moore,Left,Matt Moore,2.56,3.3,52.2,99.0,101.0,101.0,0.74,10.25,2.56,7.86,1.2,0.77,0.23600000000000002,0.35700000000000004,0.157,0.293,0.436,,,,97.0,101.0,97.0,,,,,,,0.48,,,,,0.24,,,,,94.0,,,,,0.259,,,,,0.323,84.2,95.0,98.0,108.0,,,,,0.313,,3.47,,0.163,,119.0,94.0,100.0,0.207,-1.37,84.3
56,2023-08-25,716855,Groundout,field_out,True,660271,592473,Shohei Ohtani,Adam Kolarek,0,0,0,82f9d24a-300c-4cb6-823a-978376c2657d,592473.0,adamkolarek,Kolarek,Left,Adam Kolarek,0.0,1.73,6.0,106.0,98.0,101.0,0.794,10.5,1.5,3.0,0.0,2.67,0.154,0.462,0.308,0.0,0.42200000000000004,,,,,,,101.0,115.0,126.0,,,,,,,0.22899999999999998,,,,,6.32,,,,,77.4,,,,,0.0,,,,,,,98.0,103.0,94.0,0.7709999999999999,,2.57,,88.4,,0.182,,,,,,
57,2023-08-25,716855,Single,single,False,592273,592473,Brandon Drury,Adam Kolarek,0,0,0,73ca0918-9efa-47e6-9997-a2f80e960825,592473.0,adamkolarek,Kolarek,Left,Adam Kolarek,0.0,1.73,6.0,106.0,98.0,101.0,0.794,10.5,1.5,3.0,0.0,2.67,0.154,0.462,0.308,0.0,0.42200000000000004,,,,,,,101.0,115.0,126.0,,,,,,,0.22899999999999998,,,,,6.32,,,,,77.4,,,,,0.0,,,,,,,98.0,103.0,94.0,0.7709999999999999,,2.57,,88.4,,0.182,,,,,,
58,2023-08-25,716855,Strikeout,strikeout,True,519058,592473,Mike Moustakas,Adam Kolarek,0,0,1,43cf2483-9828-4b14-a0df-650ff445c6cc,592473.0,adamkolarek,Kolarek,Left,Adam Kolarek,0.0,1.73,6.0,106.0,98.0,101.0,0.794,10.5,1.5,3.0,0.0,2.67,0.154,0.462,0.308,0.0,0.42200000000000004,,,,,,,101.0,115.0,126.0,,,,,,,0.22899999999999998,,,,,6.32,,,,,77.4,,,,,0.0,,,,,,,98.0,103.0,94.0,0.7709999999999999,,2.57,,88.4,,0.182,,,,,,
59,2023-08-25,716855,Strikeout,strikeout,True,650859,641627,Luis Rengifo,Trevor Gott,0,0,0,02be2e34-2640-49a6-8ab3-7e4f27241907,641627.0,trevorgott,Gott,Right,Trevor Gott,4.19,3.48,58.0,103.0,96.0,98.0,0.7909999999999999,9.62,2.95,9.78,0.62,1.08,0.358,0.267,0.205,0.273,0.41600000000000004,90.0,90.0,91.0,86.0,107.0,101.0,,,,102.0,105.0,100.0,0.21899999999999997,0.391,,,0.071,-0.31,0.78,,,-2.62,93.3,89.2,,,80.7,0.265,0.247,,,,0.286,87.0,66.0,91.0,88.0,102.0,101.0,94.0,0.278,0.040999999999999995,1.32,-6.25,93.8,0.444,0.268,,,,,,
60,2023-08-25,716855,Flyout,field_out,True,596019,625643,Francisco Lindor,Reynaldo López,0,0,0,58981091-0e73-44be-9674-0ffb1a60a36d,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,3.27,4.01,66.0,99.0,125.0,103.0,0.718,11.32,4.64,6.82,1.09,0.9,0.321,0.27,0.182,0.308,0.418,108.0,98.0,102.0,124.0,98.0,100.0,135.0,101.0,111.0,,,,0.644,,,0.293,0.009000000000000001,1.48,,,-0.92,-0.21,98.2,,,87.9,80.5,0.188,,,0.247,,0.333,88.5,94.0,107.0,103.0,,,,,0.054000000000000006,,0.62,,0.154,,,,,,,
61,2023-08-25,716855,Walk,walk,False,643446,625643,Jeff McNeil,Reynaldo López,1,0,0,21ca2353-146a-4b6c-8d57-fc4e8991bdc0,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,3.27,4.01,66.0,99.0,125.0,103.0,0.718,11.32,4.64,6.82,1.09,0.9,0.321,0.27,0.182,0.308,0.418,108.0,98.0,102.0,124.0,98.0,100.0,135.0,101.0,111.0,,,,0.644,,,0.293,0.009000000000000001,1.48,,,-0.92,-0.21,98.2,,,87.9,80.5,0.188,,,0.247,,0.333,88.5,94.0,107.0,103.0,,,,,0.054000000000000006,,0.62,,0.154,,,,,,,
62,2023-08-25,716855,Pop Out,field_out,True,624413,625643,Pete Alonso,Reynaldo López,1,1,0,b1eb78ad-65ec-4b31-aed0-1b213244b587,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,3.27,4.01,66.0,99.0,125.0,103.0,0.718,11.32,4.64,6.82,1.09,0.9,0.321,0.27,0.182,0.308,0.418,108.0,98.0,102.0,124.0,98.0,100.0,135.0,101.0,111.0,,,,0.644,,,0.293,0.009000000000000001,1.48,,,-0.92,-0.21,98.2,,,87.9,80.5,0.188,,,0.247,,0.333,88.5,94.0,107.0,103.0,,,,,0.054000000000000006,,0.62,,0.154,,,,,,,
63,2023-08-25,716855,Strikeout,strikeout,True,682626,625643,Francisco Alvarez,Reynaldo López,0,0,0,f9719c9b-8af7-46ac-9dcb-b5ce5ea8896b,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,3.27,4.01,66.0,99.0,125.0,103.0,0.718,11.32,4.64,6.82,1.09,0.9,0.321,0.27,0.182,0.308,0.418,108.0,98.0,102.0,124.0,98.0,100.0,135.0,101.0,111.0,,,,0.644,,,0.293,0.009000000000000001,1.48,,,-0.92,-0.21,98.2,,,87.9,80.5,0.188,,,0.247,,0.333,88.5,94.0,107.0,103.0,,,,,0.054000000000000006,,0.62,,0.154,,,,,,,
64,2023-08-25,716855,Groundout,field_out,True,681351,656322,Logan O'Hoppe,Sam Coonrod,0,0,0,4593a8b6-9b00-4052-86e7-0df746998c05,656322.0,samcoonrod,Coonrod,Right,Sam Coonrod,9.45,4.9,6.2,93.0,109.0,90.0,0.7879999999999999,8.1,10.8,6.75,0.0,3.67,0.278,0.444,0.278,0.278,0.34700000000000003,,,,102.0,85.0,98.0,118.0,103.0,102.0,95.0,99.0,91.0,0.177,0.293,,0.14300000000000002,,-0.15,2.6,,0.0,,95.8,93.4,,82.4,,0.0,0.0,,,0.333,,88.1,98.0,97.0,100.0,102.0,78.0,72.0,0.259,0.129,-1.72,-4.85,95.1,0.5,0.286,,,,,,
65,2023-08-25,716855,Walk,walk,False,592669,656322,Hunter Renfroe,Sam Coonrod,1,0,0,69a7c3e2-d9e3-4745-828e-14bd7e8988a9,656322.0,samcoonrod,Coonrod,Right,Sam Coonrod,9.45,4.9,6.2,93.0,109.0,90.0,0.7879999999999999,8.1,10.8,6.75,0.0,3.67,0.278,0.444,0.278,0.278,0.34700000000000003,,,,102.0,85.0,98.0,118.0,103.0,102.0,95.0,99.0,91.0,0.177,0.293,,0.14300000000000002,,-0.15,2.6,,0.0,,95.8,93.4,,82.4,,0.0,0.0,,,0.333,,88.1,98.0,97.0,100.0,102.0,78.0,72.0,0.259,0.129,-1.72,-4.85,95.1,0.5,0.286,,,,,,
66,2023-08-25,716855,Strikeout,strikeout,True,666160,656322,Mickey Moniak,Sam Coonrod,0,0,0,53dcf6ba-6310-4017-a850-55240e2dfb85,656322.0,samcoonrod,Coonrod,Right,Sam Coonrod,9.45,4.9,6.2,93.0,109.0,90.0,0.7879999999999999,8.1,10.8,6.75,0.0,3.67,0.278,0.444,0.278,0.278,0.34700000000000003,,,,102.0,85.0,98.0,118.0,103.0,102.0,95.0,99.0,91.0,0.177,0.293,,0.14300000000000002,,-0.15,2.6,,0.0,,95.8,93.4,,82.4,,0.0,0.0,,,0.333,,88.1,98.0,97.0,100.0,102.0,78.0,72.0,0.259,0.129,-1.72,-4.85,95.1,0.5,0.286,,,,,,
67,2023-08-25,716855,Walk,walk,False,545341,656322,Randal Grichuk,Sam Coonrod,1,0,1,ff13ea9f-a947-4f21-a976-8264a954b9dc,656322.0,samcoonrod,Coonrod,Right,Sam Coonrod,9.45,4.9,6.2,93.0,109.0,90.0,0.7879999999999999,8.1,10.8,6.75,0.0,3.67,0.278,0.444,0.278,0.278,0.34700000000000003,,,,102.0,85.0,98.0,118.0,103.0,102.0,95.0,99.0,91.0,0.177,0.293,,0.14300000000000002,,-0.15,2.6,,0.0,,95.8,93.4,,82.4,,0.0,0.0,,,0.333,,88.1,98.0,97.0,100.0,102.0,78.0,72.0,0.259,0.129,-1.72,-4.85,95.1,0.5,0.286,,,,,,
68,2023-08-25,716855,Single,single,False,694384,548384,Nolan Schanuel,Brooks Raley,1,0,1,e8f8c0de-4687-4c59-9150-04cac8af03ed,548384.0,brooksraley,"Raley, B",Left,Brooks Raley,2.8,3.35,54.2,96.0,108.0,100.0,0.726,10.04,4.12,7.24,0.66,1.11,0.201,0.486,0.174,0.23600000000000002,0.39,,,,102.0,97.0,89.0,139.0,109.0,122.0,107.0,96.0,97.0,0.006,0.23,,0.363,,-12.79,0.08,,2.3,,89.7,86.8,,81.5,,,0.258,,,0.174,,84.8,94.0,90.0,93.0,72.0,83.0,76.0,0.251,0.151,-2.16,1.18,89.9,0.105,0.385,,,,,,
69,2023-08-25,716855,Intent Walk,intent_walk,False,660271,548384,Shohei Ohtani,Brooks Raley,0,0,1,07168556-0706-1033-000c-f08cd117d70a,548384.0,brooksraley,"Raley, B",Left,Brooks Raley,2.8,3.35,54.2,96.0,108.0,100.0,0.726,10.04,4.12,7.24,0.66,1.11,0.201,0.486,0.174,0.23600000000000002,0.39,,,,102.0,97.0,89.0,139.0,109.0,122.0,107.0,96.0,97.0,0.006,0.23,,0.363,,-12.79,0.08,,2.3,,89.7,86.8,,81.5,,,0.258,,,0.174,,84.8,94.0,90.0,93.0,72.0,83.0,76.0,0.251,0.151,-2.16,1.18,89.9,0.105,0.385,,,,,,
70,2023-08-25,716855,Groundout,field_out,True,623205,548384,Andrew Velazquez,Brooks Raley,0,0,0,c572411d-408d-45f6-b74a-d25a3cd67fba,548384.0,brooksraley,"Raley, B",Left,Brooks Raley,2.8,3.35,54.2,96.0,108.0,100.0,0.726,10.04,4.12,7.24,0.66,1.11,0.201,0.486,0.174,0.23600000000000002,0.39,,,,102.0,97.0,89.0,139.0,109.0,122.0,107.0,96.0,97.0,0.006,0.23,,0.363,,-12.79,0.08,,2.3,,89.7,86.8,,81.5,,,0.258,,,0.174,,84.8,94.0,90.0,93.0,72.0,83.0,76.0,0.251,0.151,-2.16,1.18,89.9,0.105,0.385,,,,,,
71,2023-08-25,716855,Strikeout,strikeout,True,621466,608032,DJ Stewart,Carlos Estévez,0,0,0,99d3c12a-2cb4-4205-9b7b-a27a792738b5,608032.0,carlosestevez,Estévez,Right,Carlos Estévez,3.9,4.07,62.1,102.0,117.0,104.0,0.759,11.26,4.48,8.95,1.01,0.65,0.32299999999999995,0.335,0.21,0.32899999999999996,0.469,142.0,79.0,88.0,116.0,103.0,103.0,131.0,101.0,107.0,,,,0.6679999999999999,,,0.266,0.004,0.44,,,-0.18,11.36,97.1,,,88.5,83.1,0.24,,,0.3,,,89.5,67.0,96.0,94.0,,,,,0.062,,-2.81,,0.286,,,,,,,
72,2023-08-25,716855,Flyout,field_out,True,542364,608032,Rafael Ortega,Carlos Estévez,0,0,0,5ddfc1a3-a143-4f0e-96e9-364aad3a2b6e,608032.0,carlosestevez,Estévez,Right,Carlos Estévez,3.9,4.07,62.1,102.0,117.0,104.0,0.759,11.26,4.48,8.95,1.01,0.65,0.32299999999999995,0.335,0.21,0.32899999999999996,0.469,142.0,79.0,88.0,116.0,103.0,103.0,131.0,101.0,107.0,,,,0.6679999999999999,,,0.266,0.004,0.44,,,-0.18,11.36,97.1,,,88.5,83.1,0.24,,,0.3,,,89.5,67.0,96.0,94.0,,,,,0.062,,-2.81,,0.286,,,,,,,
73,2023-08-25,716855,Single,single,False,660620,608032,Jonathan Araúz,Carlos Estévez,1,0,0,1c036f0b-b4de-4b06-9e11-29597044793f,608032.0,carlosestevez,Estévez,Right,Carlos Estévez,3.9,4.07,62.1,102.0,117.0,104.0,0.759,11.26,4.48,8.95,1.01,0.65,0.32299999999999995,0.335,0.21,0.32899999999999996,0.469,142.0,79.0,88.0,116.0,103.0,103.0,131.0,101.0,107.0,,,,0.6679999999999999,,,0.266,0.004,0.44,,,-0.18,11.36,97.1,,,88.5,83.1,0.24,,,0.3,,,89.5,67.0,96.0,94.0,,,,,0.062,,-2.81,,0.286,,,,,,,
74,2023-08-25,716855,Strikeout,strikeout,True,596129,608032,Daniel Vogelbach,Carlos Estévez,0,0,1,10facf8d-e952-4e20-9797-c2cee54b54a5,608032.0,carlosestevez,Estévez,Right,Carlos Estévez,3.9,4.07,62.1,102.0,117.0,104.0,0.759,11.26,4.48,8.95,1.01,0.65,0.32299999999999995,0.335,0.21,0.32899999999999996,0.469,142.0,79.0,88.0,116.0,103.0,103.0,131.0,101.0,107.0,,,,0.6679999999999999,,,0.266,0.004,0.44,,,-0.18,11.36,97.1,,,88.5,83.1,0.24,,,0.3,,,89.5,67.0,96.0,94.0,,,,,0.062,,-2.81,,0.286,,,,,,,
