,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,CH%,wSI/C,wCU/C,wCH/C,vSI,vCU,SI_ba,CU_ba,CH_ba,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,wFA/C,wFC/C,wFS/C,wSL/C,vFA,vFC,vFS,vSL,FC_ba,ST_ba,FF_ba,SL_ba,FS_ba
20,2023-08-06,717111,Single,single,False,474832,669684,Brandon Belt,Chris Murphy,0,0,0,ee327050-d37c-4edc-8359-6ff5ee59cfb8,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,,,,,0.183,0.063,,2.77,3.21,,75.8,,0.121,0.0,96.0,92.0,88.0,104.0,96.0,102.0,,,,,,,0.387,,,0.36700000000000005,-1.49,,,-0.7,93.9,,,86.8,,0.3,0.338,0.298,
21,2023-08-06,717111,Strikeout,strikeout,True,676914,669684,Davis Schneider,Chris Murphy,0,0,0,04ba9862-a9ba-46fd-83d1-f9964a795251,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,,,,,0.183,0.063,,2.77,3.21,,75.8,,0.121,0.0,96.0,92.0,88.0,104.0,96.0,102.0,,,,,,,0.387,,,0.36700000000000005,-1.49,,,-0.7,93.9,,,86.8,,0.3,0.338,0.298,
22,2023-08-06,717111,Double,double,False,543807,669684,George Springer,Chris Murphy,1,0,1,23499053-58d0-4c0c-916f-5c1b54cd3ced,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,,,,,0.183,0.063,,2.77,3.21,,75.8,,0.121,0.0,96.0,92.0,88.0,104.0,96.0,102.0,,,,,,,0.387,,,0.36700000000000005,-1.49,,,-0.7,93.9,,,86.8,,0.3,0.338,0.298,
23,2023-08-06,717111,Double,double,False,656305,669684,Matt Chapman,Chris Murphy,0,0,1,0764b418-7526-4da3-94af-c5503a2c1e0a,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,,,,,0.183,0.063,,2.77,3.21,,75.8,,0.121,0.0,96.0,92.0,88.0,104.0,96.0,102.0,,,,,,,0.387,,,0.36700000000000005,-1.49,,,-0.7,93.9,,,86.8,,0.3,0.338,0.298,
24,2023-08-06,717111,Double,double,False,624415,669684,Cavan Biggio,Chris Murphy,0,0,1,8a568f83-8e42-43ef-84ef-e7440cb5aacc,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,,,,,0.183,0.063,,2.77,3.21,,75.8,,0.121,0.0,96.0,92.0,88.0,104.0,96.0,102.0,,,,,,,0.387,,,0.36700000000000005,-1.49,,,-0.7,93.9,,,86.8,,0.3,0.338,0.298,
25,2023-08-06,717111,Walk,walk,False,672386,669684,Alejandro Kirk,Chris Murphy,0,0,0,2c5766ba-5187-4830-9973-78f56877602e,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,,,,,0.183,0.063,,2.77,3.21,,75.8,,0.121,0.0,96.0,92.0,88.0,104.0,96.0,102.0,,,,,,,0.387,,,0.36700000000000005,-1.49,,,-0.7,93.9,,,86.8,,0.3,0.338,0.298,
26,2023-08-06,717111,Single,single,False,595281,669684,Kevin Kiermaier,Chris Murphy,1,0,1,66f5ccad-a6b2-4d5f-a6b7-f7a60db83066,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,,,,,0.183,0.063,,2.77,3.21,,75.8,,0.121,0.0,96.0,92.0,88.0,104.0,96.0,102.0,,,,,,,0.387,,,0.36700000000000005,-1.49,,,-0.7,93.9,,,86.8,,0.3,0.338,0.298,
27,2023-08-06,717111,Forceout,force_out,True,657557,669684,Paul DeJong,Chris Murphy,0,0,1,47ffda6d-3217-43a4-8c61-30a4143c9191,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,,,,,0.183,0.063,,2.77,3.21,,75.8,,0.121,0.0,96.0,92.0,88.0,104.0,96.0,102.0,,,,,,,0.387,,,0.36700000000000005,-1.49,,,-0.7,93.9,,,86.8,,0.3,0.338,0.298,
28,2023-08-06,717111,Strikeout,strikeout,True,807799,605135,Masataka Yoshida,Chris Bassitt,0,0,0,e00358ee-a73a-4787-bd7f-8f26c6750a5f,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,92.0,104.0,98.0,0.39299999999999996,0.126,0.065,2.11,0.67,1.71,91.9,70.7,0.22,0.192,0.189,74.0,106.0,98.0,106.0,93.0,102.0,95.0,105.0,102.0,78.0,84.0,84.0,0.09300000000000001,0.153,0.033,0.136,-3.9,-1.13,-3.07,-0.72,92.4,87.8,82.6,75.6,0.274,0.197,0.333,0.227,0.375
29,2023-08-06,717111,Groundout,field_out,True,457759,605135,Justin Turner,Chris Bassitt,1,1,0,34eb5f0a-d742-4344-ab33-5ebdab8d35c8,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,92.0,104.0,98.0,0.39299999999999996,0.126,0.065,2.11,0.67,1.71,91.9,70.7,0.22,0.192,0.189,74.0,106.0,98.0,106.0,93.0,102.0,95.0,105.0,102.0,78.0,84.0,84.0,0.09300000000000001,0.153,0.033,0.136,-3.9,-1.13,-3.07,-0.72,92.4,87.8,82.6,75.6,0.274,0.197,0.333,0.227,0.375
30,2023-08-06,717111,Strikeout,strikeout,True,646240,605135,Rafael Devers,Chris Bassitt,0,0,0,02826430-5d8f-4972-9dd1-358fdeb88ea8,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,92.0,104.0,98.0,0.39299999999999996,0.126,0.065,2.11,0.67,1.71,91.9,70.7,0.22,0.192,0.189,74.0,106.0,98.0,106.0,93.0,102.0,95.0,105.0,102.0,78.0,84.0,84.0,0.09300000000000001,0.153,0.033,0.136,-3.9,-1.13,-3.07,-0.72,92.4,87.8,82.6,75.6,0.274,0.197,0.333,0.227,0.375
31,2023-08-06,717111,Walk,walk,False,593160,669684,Whit Merrifield,Chris Murphy,0,0,0,711b7d10-3289-452e-a296-4b042dcca2a2,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,,,,,0.183,0.063,,2.77,3.21,,75.8,,0.121,0.0,96.0,92.0,88.0,104.0,96.0,102.0,,,,,,,0.387,,,0.36700000000000005,-1.49,,,-0.7,93.9,,,86.8,,0.3,0.338,0.298,
32,2023-08-06,717111,Strikeout,strikeout,True,474832,669684,Brandon Belt,Chris Murphy,0,0,0,8feb8fb4-158f-45fa-94b4-d4040bfc6220,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,,,,,0.183,0.063,,2.77,3.21,,75.8,,0.121,0.0,96.0,92.0,88.0,104.0,96.0,102.0,,,,,,,0.387,,,0.36700000000000005,-1.49,,,-0.7,93.9,,,86.8,,0.3,0.338,0.298,
33,2023-08-06,717111,Home Run,home_run,False,676914,669684,Davis Schneider,Chris Murphy,0,0,1,3889339e-034c-4b59-bef0-e36cf66b5122,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,,,,,0.183,0.063,,2.77,3.21,,75.8,,0.121,0.0,96.0,92.0,88.0,104.0,96.0,102.0,,,,,,,0.387,,,0.36700000000000005,-1.49,,,-0.7,93.9,,,86.8,,0.3,0.338,0.298,
34,2023-08-06,717111,Pop Out,field_out,True,543807,661440,George Springer,Mauricio Llovera,1,0,0,fe7b7558-ccb1-4ad1-b399-358ff85ce9bc,661440.0,mauriciollovera,Llovera,Right,Mauricio Llovera,4.89,4.93,35.0,104.0,112.0,106.0,0.845,7.46,3.86,9.26,0.77,1.58,0.33,0.41100000000000003,0.179,0.35700000000000004,0.45399999999999996,,,,,,,,104.0,106.0,102.0,0.631,,,1.68,,,94.5,,0.245,,,,,,129.0,104.0,116.0,95.0,64.0,72.0,,,,,0.028999999999999998,,0.34,,-10.66,,-1.27,,90.4,,82.7,0.5,,,0.279,
35,2023-08-06,717111,Flyout,field_out,True,656305,661440,Matt Chapman,Mauricio Llovera,0,0,0,f27f1ec6-d18a-4486-91a4-15ee93caf802,661440.0,mauriciollovera,Llovera,Right,Mauricio Llovera,4.89,4.93,35.0,104.0,112.0,106.0,0.845,7.46,3.86,9.26,0.77,1.58,0.33,0.41100000000000003,0.179,0.35700000000000004,0.45399999999999996,,,,,,,,104.0,106.0,102.0,0.631,,,1.68,,,94.5,,0.245,,,,,,129.0,104.0,116.0,95.0,64.0,72.0,,,,,0.028999999999999998,,0.34,,-10.66,,-1.27,,90.4,,82.7,0.5,,,0.279,
36,2023-08-06,717111,Home Run,home_run,False,671213,605135,Triston Casas,Chris Bassitt,0,0,0,28a64cb7-aa23-4420-96c2-3915d7fc6f12,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,92.0,104.0,98.0,0.39299999999999996,0.126,0.065,2.11,0.67,1.71,91.9,70.7,0.22,0.192,0.189,74.0,106.0,98.0,106.0,93.0,102.0,95.0,105.0,102.0,78.0,84.0,84.0,0.09300000000000001,0.153,0.033,0.136,-3.9,-1.13,-3.07,-0.72,92.4,87.8,82.6,75.6,0.274,0.197,0.333,0.227,0.375
