,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,FC_ba,ST_ba,SI_ba
39,2023-07-07,717464,Walk,walk,False,666624,641656,Christopher Morel,Ian Hamilton,1,0,0,271590f0-fbf1-4168-8f21-f36f652f0296,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,2.64,3.5,58.0,98.0,105.0,100.0,0.675,10.71,4.03,6.98,0.31,2.52,0.19899999999999998,0.41100000000000003,0.191,0.27699999999999997,0.387,,,,,,,,101.0,99.0,96.0,110.0,100.0,106.0,0.22399999999999998,0.542,,,0.06,2.12,,,96.2,88.1,,0.222,0.156,,,98.0,90.0,89.0,,,,0.23399999999999999,,,-0.07,,95.6,,,0.378
40,2023-07-07,717464,Grounded Into DP,grounded_into_double_play,True,641820,641656,Trey Mancini,Ian Hamilton,1,0,1,47be5f67-a719-4212-8114-1b8e7c63ec9e,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,2.64,3.5,58.0,98.0,105.0,100.0,0.675,10.71,4.03,6.98,0.31,2.52,0.19899999999999998,0.41100000000000003,0.191,0.27699999999999997,0.387,,,,,,,,101.0,99.0,96.0,110.0,100.0,106.0,0.22399999999999998,0.542,,,0.06,2.12,,,96.2,88.1,,0.222,0.156,,,98.0,90.0,89.0,,,,0.23399999999999999,,,-0.07,,95.6,,,0.378
41,2023-07-07,717464,Groundout,field_out,True,614173,592791,Franchy Cordero,Jameson Taillon,1,0,0,367bc16a-073d-46f7-8235-55d3212a3fa1,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,117.0,113.0,122.0,0.342,0.154,0.149,0.031,-0.69,0.75,-0.12,-0.22,93.7,80.9,80.5,0.261,,0.198,0.28,97.0,107.0,97.0,101.0,102.0,99.0,0.102,0.222,-0.32,0.9,88.6,93.9,0.311,0.233,0.296
42,2023-07-07,717464,Lineout,field_out,True,683011,592791,Anthony Volpe,Jameson Taillon,0,0,0,8a32fcf9-491d-4106-af15-52e76a13c02a,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,117.0,113.0,122.0,0.342,0.154,0.149,0.031,-0.69,0.75,-0.12,-0.22,93.7,80.9,80.5,0.261,,0.198,0.28,97.0,107.0,97.0,101.0,102.0,99.0,0.102,0.222,-0.32,0.9,88.6,93.9,0.311,0.233,0.296
43,2023-07-07,717464,Flyout,field_out,True,650402,592791,Gleyber Torres,Jameson Taillon,0,0,0,5c237991-b713-45f4-b42c-f6ffa26c4fbd,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,117.0,113.0,122.0,0.342,0.154,0.149,0.031,-0.69,0.75,-0.12,-0.22,93.7,80.9,80.5,0.261,,0.198,0.28,97.0,107.0,97.0,101.0,102.0,99.0,0.102,0.222,-0.32,0.9,88.6,93.9,0.311,0.233,0.296
44,2023-07-07,717464,Single,single,False,641355,676760,Cody Bellinger,Ron Marinaccio,1,0,0,012f4251-49df-41b3-978e-7a3bc2cf86a8,676760.0,ronmarinaccio,Marinaccio,Right,Ron Marinaccio,3.99,4.36,47.1,92.0,109.0,95.0,0.763,10.65,5.13,6.65,1.14,0.86,0.132,0.447,0.132,0.325,0.36700000000000005,82.9,101.0,88.0,92.0,,,,112.0,96.0,96.0,123.0,91.0,103.0,0.518,0.11199999999999999,,0.371,1.23,-0.39,,-1.34,93.8,81.4,,0.198,,,0.227,,,,,,,,,,,,,,0.19,
45,2023-07-07,717464,Strikeout,strikeout,True,665804,676760,Miguel Amaya,Ron Marinaccio,0,0,1,d6ee2601-aba4-4150-8a19-64581772d752,676760.0,ronmarinaccio,Marinaccio,Right,Ron Marinaccio,3.99,4.36,47.1,92.0,109.0,95.0,0.763,10.65,5.13,6.65,1.14,0.86,0.132,0.447,0.132,0.325,0.36700000000000005,82.9,101.0,88.0,92.0,,,,112.0,96.0,96.0,123.0,91.0,103.0,0.518,0.11199999999999999,,0.371,1.23,-0.39,,-1.34,93.8,81.4,,0.198,,,0.227,,,,,,,,,,,,,,0.19,
46,2023-07-07,717464,Double,double,False,621550,676760,Patrick Wisdom,Ron Marinaccio,0,0,1,a9f68cac-0b22-4804-9052-dc4b958f5092,676760.0,ronmarinaccio,Marinaccio,Right,Ron Marinaccio,3.99,4.36,47.1,92.0,109.0,95.0,0.763,10.65,5.13,6.65,1.14,0.86,0.132,0.447,0.132,0.325,0.36700000000000005,82.9,101.0,88.0,92.0,,,,112.0,96.0,96.0,123.0,91.0,103.0,0.518,0.11199999999999999,,0.371,1.23,-0.39,,-1.34,93.8,81.4,,0.198,,,0.227,,,,,,,,,,,,,,0.19,
47,2023-07-07,717464,Fielders Choice Out,fielders_choice_out,True,663538,676760,Nico Hoerner,Ron Marinaccio,0,0,1,adc3c651-a6dd-45db-9dd3-e89edd936ab9,676760.0,ronmarinaccio,Marinaccio,Right,Ron Marinaccio,3.99,4.36,47.1,92.0,109.0,95.0,0.763,10.65,5.13,6.65,1.14,0.86,0.132,0.447,0.132,0.325,0.36700000000000005,82.9,101.0,88.0,92.0,,,,112.0,96.0,96.0,123.0,91.0,103.0,0.518,0.11199999999999999,,0.371,1.23,-0.39,,-1.34,93.8,81.4,,0.198,,,0.227,,,,,,,,,,,,,,0.19,
48,2023-07-07,717464,Caught Stealing 2B,caught_stealing_2b,True,673548,676760,Seiya Suzuki,Ron Marinaccio,0,0,0,f0b5887b-db8b-41ab-8399-562da7256dcb,676760.0,ronmarinaccio,Marinaccio,Right,Ron Marinaccio,3.99,4.36,47.1,92.0,109.0,95.0,0.763,10.65,5.13,6.65,1.14,0.86,0.132,0.447,0.132,0.325,0.36700000000000005,82.9,101.0,88.0,92.0,,,,112.0,96.0,96.0,123.0,91.0,103.0,0.518,0.11199999999999999,,0.371,1.23,-0.39,,-1.34,93.8,81.4,,0.198,,,0.227,,,,,,,,,,,,,,0.19,
49,2023-07-07,717464,Flyout,field_out,True,519203,592791,Anthony Rizzo,Jameson Taillon,0,0,0,8130171a-cb06-4161-b4c3-984c63688999,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,117.0,113.0,122.0,0.342,0.154,0.149,0.031,-0.69,0.75,-0.12,-0.22,93.7,80.9,80.5,0.261,,0.198,0.28,97.0,107.0,97.0,101.0,102.0,99.0,0.102,0.222,-0.32,0.9,88.6,93.9,0.311,0.233,0.296
50,2023-07-07,717464,Walk,walk,False,519317,592791,Giancarlo Stanton,Jameson Taillon,0,0,0,7367585e-331d-4015-bef8-fe27c84b524f,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,117.0,113.0,122.0,0.342,0.154,0.149,0.031,-0.69,0.75,-0.12,-0.22,93.7,80.9,80.5,0.261,,0.198,0.28,97.0,107.0,97.0,101.0,102.0,99.0,0.102,0.222,-0.32,0.9,88.6,93.9,0.311,0.233,0.296
51,2023-07-07,717464,Grounded Into DP,grounded_into_double_play,True,664056,592791,Harrison Bader,Jameson Taillon,1,0,1,82f81468-05f4-4c81-bff6-0a8ff9a44b06,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,117.0,113.0,122.0,0.342,0.154,0.149,0.031,-0.69,0.75,-0.12,-0.22,93.7,80.9,80.5,0.261,,0.198,0.28,97.0,107.0,97.0,101.0,102.0,99.0,0.102,0.222,-0.32,0.9,88.6,93.9,0.311,0.233,0.296
52,2023-07-07,717464,Single,single,False,673548,592454,Seiya Suzuki,Tommy Kahnle,0,0,0,2f8846b0-a6d4-40ed-b256-fa78bb044b80,592454.0,tommykahnle,Kahnle,Right,Tommy Kahnle,2.66,2.86,40.2,97.0,98.0,96.0,0.664,10.62,4.2,5.75,1.11,1.34,0.14400000000000002,0.515,0.165,0.258,0.38,88.8,99.0,98.0,98.0,,,,94.0,95.0,92.0,110.0,80.0,89.0,0.166,0.023,,0.758,0.58,-1.84,,1.06,95.3,85.0,,0.176,,,0.2,94.0,90.0,86.0,,,,0.053,,,4.5,,94.3,,,0.0
53,2023-07-07,717464,Flyout,field_out,True,664023,592454,Ian Happ,Tommy Kahnle,0,0,0,d817b10f-54c6-44c9-b2e5-8c2f3662000d,592454.0,tommykahnle,Kahnle,Right,Tommy Kahnle,2.66,2.86,40.2,97.0,98.0,96.0,0.664,10.62,4.2,5.75,1.11,1.34,0.14400000000000002,0.515,0.165,0.258,0.38,88.8,99.0,98.0,98.0,,,,94.0,95.0,92.0,110.0,80.0,89.0,0.166,0.023,,0.758,0.58,-1.84,,1.06,95.3,85.0,,0.176,,,0.2,94.0,90.0,86.0,,,,0.053,,,4.5,,94.3,,,0.0
54,2023-07-07,717464,Lineout,field_out,True,543228,592454,Yan Gomes,Tommy Kahnle,1,0,1,dd7786f1-6eef-42f6-aba7-ec233024357b,592454.0,tommykahnle,Kahnle,Right,Tommy Kahnle,2.66,2.86,40.2,97.0,98.0,96.0,0.664,10.62,4.2,5.75,1.11,1.34,0.14400000000000002,0.515,0.165,0.258,0.38,88.8,99.0,98.0,98.0,,,,94.0,95.0,92.0,110.0,80.0,89.0,0.166,0.023,,0.758,0.58,-1.84,,1.06,95.3,85.0,,0.176,,,0.2,94.0,90.0,86.0,,,,0.053,,,4.5,,94.3,,,0.0
55,2023-07-07,717464,Strikeout,strikeout,True,666624,592454,Christopher Morel,Tommy Kahnle,0,0,0,266096a0-b3d1-49e0-ab74-7ceac996e415,592454.0,tommykahnle,Kahnle,Right,Tommy Kahnle,2.66,2.86,40.2,97.0,98.0,96.0,0.664,10.62,4.2,5.75,1.11,1.34,0.14400000000000002,0.515,0.165,0.258,0.38,88.8,99.0,98.0,98.0,,,,94.0,95.0,92.0,110.0,80.0,89.0,0.166,0.023,,0.758,0.58,-1.84,,1.06,95.3,85.0,,0.176,,,0.2,94.0,90.0,86.0,,,,0.053,,,4.5,,94.3,,,0.0
56,2023-07-07,717464,Groundout,field_out,True,518626,592791,Josh Donaldson,Jameson Taillon,1,0,0,7f0f5fb9-8301-431e-b220-7f995e9b591f,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,117.0,113.0,122.0,0.342,0.154,0.149,0.031,-0.69,0.75,-0.12,-0.22,93.7,80.9,80.5,0.261,,0.198,0.28,97.0,107.0,97.0,101.0,102.0,99.0,0.102,0.222,-0.32,0.9,88.6,93.9,0.311,0.233,0.296
57,2023-07-07,717464,Groundout,field_out,True,641856,592791,Billy McKinney,Jameson Taillon,1,1,0,a03563a9-60f4-4391-8e92-8c73f180bb71,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,117.0,113.0,122.0,0.342,0.154,0.149,0.031,-0.69,0.75,-0.12,-0.22,93.7,80.9,80.5,0.261,,0.198,0.28,97.0,107.0,97.0,101.0,102.0,99.0,0.102,0.222,-0.32,0.9,88.6,93.9,0.311,0.233,0.296
58,2023-07-07,717464,Groundout,field_out,True,543309,592791,Kyle Higashioka,Jameson Taillon,0,0,0,ba8c2619-c7a8-47d3-8685-d1dfd427d265,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,117.0,113.0,122.0,0.342,0.154,0.149,0.031,-0.69,0.75,-0.12,-0.22,93.7,80.9,80.5,0.261,,0.198,0.28,97.0,107.0,97.0,101.0,102.0,99.0,0.102,0.222,-0.32,0.9,88.6,93.9,0.311,0.233,0.296
59,2023-07-07,717464,Strikeout,strikeout,True,641820,605280,Trey Mancini,Clay Holmes,0,0,0,f47367c2-a6d8-4403-a5ea-9856a4378117,605280.0,clayholmes,Holmes,Right,Clay Holmes,2.86,2.82,63.0,99.0,124.0,101.0,0.755,10.14,3.29,7.29,0.29,3.86,0.22399999999999998,0.41200000000000003,0.127,0.35200000000000004,0.444,,,,,,,,42.0,103.0,80.0,140.0,109.0,120.0,0.003,0.305,,,-15.42,2.59,,,94.3,86.4,,,0.128,,,119.0,95.0,93.0,,,,0.6920000000000001,,,0.64,,96.0,,0.077,0.26
60,2023-07-07,717464,Walk,walk,False,641355,605280,Cody Bellinger,Clay Holmes,0,0,0,829ba371-1657-43b5-bd31-4e48ee6a7996,605280.0,clayholmes,Holmes,Right,Clay Holmes,2.86,2.82,63.0,99.0,124.0,101.0,0.755,10.14,3.29,7.29,0.29,3.86,0.22399999999999998,0.41200000000000003,0.127,0.35200000000000004,0.444,,,,,,,,42.0,103.0,80.0,140.0,109.0,120.0,0.003,0.305,,,-15.42,2.59,,,94.3,86.4,,,0.128,,,119.0,95.0,93.0,,,,0.6920000000000001,,,0.64,,96.0,,0.077,0.26
61,2023-07-07,717464,Strikeout,strikeout,True,665804,605280,Miguel Amaya,Clay Holmes,0,0,0,28d324c2-48fa-44da-9192-5224c43e6cee,605280.0,clayholmes,Holmes,Right,Clay Holmes,2.86,2.82,63.0,99.0,124.0,101.0,0.755,10.14,3.29,7.29,0.29,3.86,0.22399999999999998,0.41200000000000003,0.127,0.35200000000000004,0.444,,,,,,,,42.0,103.0,80.0,140.0,109.0,120.0,0.003,0.305,,,-15.42,2.59,,,94.3,86.4,,,0.128,,,119.0,95.0,93.0,,,,0.6920000000000001,,,0.64,,96.0,,0.077,0.26
62,2023-07-07,717464,Strikeout,strikeout,True,621550,605280,Patrick Wisdom,Clay Holmes,0,0,0,b9231705-249a-4d58-9b7a-aa13be870336,605280.0,clayholmes,Holmes,Right,Clay Holmes,2.86,2.82,63.0,99.0,124.0,101.0,0.755,10.14,3.29,7.29,0.29,3.86,0.22399999999999998,0.41200000000000003,0.127,0.35200000000000004,0.444,,,,,,,,42.0,103.0,80.0,140.0,109.0,120.0,0.003,0.305,,,-15.42,2.59,,,94.3,86.4,,,0.128,,,119.0,95.0,93.0,,,,0.6920000000000001,,,0.64,,96.0,,0.077,0.26
63,2023-07-07,717464,Single,single,False,614173,640470,Franchy Cordero,Adbert Alzolay,0,0,0,51b4927a-d22e-4eb0-8e5a-c0ae0d67ea29,640470.0,adbertalzolay,Alzolay,Right,Adbert Alzolay,2.67,3.61,64.0,104.0,105.0,104.0,0.737,9.42,1.83,7.31,0.7,1.17,0.214,0.375,0.17300000000000001,0.304,0.449,87.9,80.0,108.0,85.0,,,,99.0,102.0,98.0,118.0,107.0,114.0,0.209,0.494,,0.005,-0.48,2.04,,-14.09,95.3,87.1,,0.302,0.194,,,92.0,99.0,93.0,93.0,106.0,104.0,0.192,0.1,0.91,1.76,91.1,95.3,0.238,0.286,0.184
64,2023-07-07,717464,Grounded Into DP,grounded_into_double_play,True,683011,640470,Anthony Volpe,Adbert Alzolay,0,0,1,9d50196f-4caf-4bef-b08f-b9659993bbe5,640470.0,adbertalzolay,Alzolay,Right,Adbert Alzolay,2.67,3.61,64.0,104.0,105.0,104.0,0.737,9.42,1.83,7.31,0.7,1.17,0.214,0.375,0.17300000000000001,0.304,0.449,87.9,80.0,108.0,85.0,,,,99.0,102.0,98.0,118.0,107.0,114.0,0.209,0.494,,0.005,-0.48,2.04,,-14.09,95.3,87.1,,0.302,0.194,,,92.0,99.0,93.0,93.0,106.0,104.0,0.192,0.1,0.91,1.76,91.1,95.3,0.238,0.286,0.184
65,2023-07-07,717464,Strikeout,strikeout,True,650402,640470,Gleyber Torres,Adbert Alzolay,0,0,0,40aefdc4-5937-4c48-b164-37f2316b8ac1,640470.0,adbertalzolay,Alzolay,Right,Adbert Alzolay,2.67,3.61,64.0,104.0,105.0,104.0,0.737,9.42,1.83,7.31,0.7,1.17,0.214,0.375,0.17300000000000001,0.304,0.449,87.9,80.0,108.0,85.0,,,,99.0,102.0,98.0,118.0,107.0,114.0,0.209,0.494,,0.005,-0.48,2.04,,-14.09,95.3,87.1,,0.302,0.194,,,92.0,99.0,93.0,93.0,106.0,104.0,0.192,0.1,0.91,1.76,91.1,95.3,0.238,0.286,0.184
