,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SV_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,FC_ba,CU_ba,SL_ba,ST_ba
41,2023-09-08,716668,Groundout,field_out,True,663898,596001,Brendan Rodgers,Jakob Junis,1,0,0,7f0cf7f6-0990-4b04-8d22-acb8b1763670,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,129.0,102.0,112.0,0.011000000000000001,0.625,,0.099,2.6,0.75,,-0.76,93.9,84.2,,,,0.273,85.0,99.0,92.0,,,,0.265,,,-2.68,,93.7,0.418,,,0.216,
42,2023-09-08,716668,Strikeout,strikeout,True,660707,596001,Elehuris Montero,Jakob Junis,0,0,0,cad2674e-083e-4532-a09c-cc2c3f9d62fb,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,129.0,102.0,112.0,0.011000000000000001,0.625,,0.099,2.6,0.75,,-0.76,93.9,84.2,,,,0.273,85.0,99.0,92.0,,,,0.265,,,-2.68,,93.7,0.418,,,0.216,
43,2023-09-08,716668,Groundout,field_out,True,696100,596001,Hunter Goodman,Jakob Junis,1,0,0,2c985e2f-6b98-4c1b-bf85-0c151f90b04a,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,129.0,102.0,112.0,0.011000000000000001,0.625,,0.099,2.6,0.75,,-0.76,93.9,84.2,,,,0.273,85.0,99.0,92.0,,,,0.265,,,-2.68,,93.7,0.418,,,0.216,
44,2023-09-08,716668,Walk,walk,False,682641,621389,Luis Matos,Ty Blach,1,0,0,d41aa965-8fa7-4ebf-8d8e-932c90e782b6,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,,,,,,,,,0.064,0.221,,,-0.44,-1.35,,,78.9,,,0.371,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,-2.26,-1.22,83.7,89.3,0.322,0.348,0.211,,
45,2023-09-08,716668,Home Run,home_run,False,527038,621389,Wilmer Flores,Ty Blach,0,0,1,57cb3714-d413-49a9-8851-7d462779c4a2,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,,,,,,,,,0.064,0.221,,,-0.44,-1.35,,,78.9,,,0.371,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,-2.26,-1.22,83.7,89.3,0.322,0.348,0.211,,
46,2023-09-08,716668,Home Run,home_run,False,571745,621389,Mitch Haniger,Ty Blach,1,0,0,daf20283-3d50-4d6e-9936-86537b002b49,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,,,,,,,,,0.064,0.221,,,-0.44,-1.35,,,78.9,,,0.371,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,-2.26,-1.22,83.7,89.3,0.322,0.348,0.211,,
47,2023-09-08,716668,Home Run,home_run,False,605204,621389,J.D. Davis,Ty Blach,0,0,0,6fae4ba6-e048-4708-9a2f-c9d92c63b7af,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,,,,,,,,,0.064,0.221,,,-0.44,-1.35,,,78.9,,,0.371,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,-2.26,-1.22,83.7,89.3,0.322,0.348,0.211,,
48,2023-09-08,716668,Pop Out,field_out,True,669477,571863,Casey Schmitt,Matt Koch,0,0,0,51f5aef5-28dc-47b3-8de4-564c3318bc3a,571863.0,mattkoch,Koch,Right,Matt Koch,5.12,4.55,38.2,99.0,86.0,94.0,0.7909999999999999,6.28,2.09,9.54,1.63,1.53,0.20800000000000002,0.392,0.136,0.408,0.467,89.4,,,,,,,83.0,100.0,91.0,111.0,89.0,100.0,0.44,0.085,,0.003,1.85,1.82,,0.73,93.8,82.4,,0.241,,,,,,85.0,99.0,95.0,,0.47100000000000003,-2.03,,89.6,,,0.305,,0.2,
49,2023-09-08,716668,Lineout,field_out,True,592626,571863,Joc Pederson,Matt Koch,0,0,0,cb3b6c35-6bd5-4bf1-be44-3801bb56aad6,571863.0,mattkoch,Koch,Right,Matt Koch,5.12,4.55,38.2,99.0,86.0,94.0,0.7909999999999999,6.28,2.09,9.54,1.63,1.53,0.20800000000000002,0.392,0.136,0.408,0.467,89.4,,,,,,,83.0,100.0,91.0,111.0,89.0,100.0,0.44,0.085,,0.003,1.85,1.82,,0.73,93.8,82.4,,0.241,,,,,,85.0,99.0,95.0,,0.47100000000000003,-2.03,,89.6,,,0.305,,0.2,
50,2023-09-08,716668,Lineout,field_out,True,657557,571863,Paul DeJong,Matt Koch,0,0,0,43bfa2b0-9ce6-41db-bed0-82f6b8ccf6cb,571863.0,mattkoch,Koch,Right,Matt Koch,5.12,4.55,38.2,99.0,86.0,94.0,0.7909999999999999,6.28,2.09,9.54,1.63,1.53,0.20800000000000002,0.392,0.136,0.408,0.467,89.4,,,,,,,83.0,100.0,91.0,111.0,89.0,100.0,0.44,0.085,,0.003,1.85,1.82,,0.73,93.8,82.4,,0.241,,,,,,85.0,99.0,95.0,,0.47100000000000003,-2.03,,89.6,,,0.305,,0.2,
51,2023-09-08,716668,Strikeout,strikeout,True,656248,596001,Sean Bouchard,Jakob Junis,0,0,0,0692c26c-cd94-4b8c-9a14-7405626345a0,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,129.0,102.0,112.0,0.011000000000000001,0.625,,0.099,2.6,0.75,,-0.76,93.9,84.2,,,,0.273,85.0,99.0,92.0,,,,0.265,,,-2.68,,93.7,0.418,,,0.216,
52,2023-09-08,716668,Single,single,False,676701,596001,Alan Trejo,Jakob Junis,0,0,0,37012416-d486-44c8-9c05-3ebf62f5fd3b,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,129.0,102.0,112.0,0.011000000000000001,0.625,,0.099,2.6,0.75,,-0.76,93.9,84.2,,,,0.273,85.0,99.0,92.0,,,,0.265,,,-2.68,,93.7,0.418,,,0.216,
53,2023-09-08,716668,Strikeout,strikeout,True,453568,573124,Charlie Blackmon,Taylor Rogers,0,0,0,3b779f13-e6ff-40e7-ba06-1e08c8756db5,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,3.83,3.58,51.2,94.0,101.0,97.0,0.7509999999999999,11.15,4.35,6.79,1.05,1.0,0.21,0.41100000000000003,0.20199999999999999,0.331,0.439,,,,,,,,,,,115.0,91.0,101.0,,0.565,,,,1.04,,,,79.4,,,,,82.0,100.0,91.0,83.0,86.0,97.0,0.414,0.02,-16.82,1.28,88.5,93.6,0.254,0.6,,,0.165
54,2023-09-08,716668,Single,single,False,678662,573124,Ezequiel Tovar,Taylor Rogers,0,0,1,8e045582-bd3a-4623-95a5-bbe4c6881a1f,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,3.83,3.58,51.2,94.0,101.0,97.0,0.7509999999999999,11.15,4.35,6.79,1.05,1.0,0.21,0.41100000000000003,0.20199999999999999,0.331,0.439,,,,,,,,,,,115.0,91.0,101.0,,0.565,,,,1.04,,,,79.4,,,,,82.0,100.0,91.0,83.0,86.0,97.0,0.414,0.02,-16.82,1.28,88.5,93.6,0.254,0.6,,,0.165
55,2023-09-08,716668,Home Run,home_run,False,553869,573124,Elias Díaz,Taylor Rogers,1,0,1,87f8e3e3-b428-40e9-8564-52021d627320,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,3.83,3.58,51.2,94.0,101.0,97.0,0.7509999999999999,11.15,4.35,6.79,1.05,1.0,0.21,0.41100000000000003,0.20199999999999999,0.331,0.439,,,,,,,,,,,115.0,91.0,101.0,,0.565,,,,1.04,,,,79.4,,,,,82.0,100.0,91.0,83.0,86.0,97.0,0.414,0.02,-16.82,1.28,88.5,93.6,0.254,0.6,,,0.165
56,2023-09-08,716668,Walk,walk,False,666134,573124,Nolan Jones,Taylor Rogers,0,0,0,b621b860-6f89-4344-8d7a-20eadc580651,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,3.83,3.58,51.2,94.0,101.0,97.0,0.7509999999999999,11.15,4.35,6.79,1.05,1.0,0.21,0.41100000000000003,0.20199999999999999,0.331,0.439,,,,,,,,,,,115.0,91.0,101.0,,0.565,,,,1.04,,,,79.4,,,,,82.0,100.0,91.0,83.0,86.0,97.0,0.414,0.02,-16.82,1.28,88.5,93.6,0.254,0.6,,,0.165
57,2023-09-08,716668,Flyout,field_out,True,663898,573124,Brendan Rodgers,Taylor Rogers,1,1,1,33ead866-ea78-4a54-888c-f00a943e9f67,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,3.83,3.58,51.2,94.0,101.0,97.0,0.7509999999999999,11.15,4.35,6.79,1.05,1.0,0.21,0.41100000000000003,0.20199999999999999,0.331,0.439,,,,,,,,,,,115.0,91.0,101.0,,0.565,,,,1.04,,,,79.4,,,,,82.0,100.0,91.0,83.0,86.0,97.0,0.414,0.02,-16.82,1.28,88.5,93.6,0.254,0.6,,,0.165
58,2023-09-08,716668,Single,single,False,573262,571863,Mike Yastrzemski,Matt Koch,0,0,0,6832ba35-35df-4e01-bd59-798d2b6c4cec,571863.0,mattkoch,Koch,Right,Matt Koch,5.12,4.55,38.2,99.0,86.0,94.0,0.7909999999999999,6.28,2.09,9.54,1.63,1.53,0.20800000000000002,0.392,0.136,0.408,0.467,89.4,,,,,,,83.0,100.0,91.0,111.0,89.0,100.0,0.44,0.085,,0.003,1.85,1.82,,0.73,93.8,82.4,,0.241,,,,,,85.0,99.0,95.0,,0.47100000000000003,-2.03,,89.6,,,0.305,,0.2,
59,2023-09-08,716668,Home Run,home_run,False,666165,571863,Blake Sabol,Matt Koch,1,0,1,0ed1ea96-a0b0-46c3-899b-9999126b9510,571863.0,mattkoch,Koch,Right,Matt Koch,5.12,4.55,38.2,99.0,86.0,94.0,0.7909999999999999,6.28,2.09,9.54,1.63,1.53,0.20800000000000002,0.392,0.136,0.408,0.467,89.4,,,,,,,83.0,100.0,91.0,111.0,89.0,100.0,0.44,0.085,,0.003,1.85,1.82,,0.73,93.8,82.4,,0.241,,,,,,85.0,99.0,95.0,,0.47100000000000003,-2.03,,89.6,,,0.305,,0.2,
60,2023-09-08,716668,Double,double,False,682641,571863,Luis Matos,Matt Koch,0,0,0,78ad18e2-0820-437b-991a-f1d889e99a26,571863.0,mattkoch,Koch,Right,Matt Koch,5.12,4.55,38.2,99.0,86.0,94.0,0.7909999999999999,6.28,2.09,9.54,1.63,1.53,0.20800000000000002,0.392,0.136,0.408,0.467,89.4,,,,,,,83.0,100.0,91.0,111.0,89.0,100.0,0.44,0.085,,0.003,1.85,1.82,,0.73,93.8,82.4,,0.241,,,,,,85.0,99.0,95.0,,0.47100000000000003,-2.03,,89.6,,,0.305,,0.2,
61,2023-09-08,716668,Lineout,field_out,True,527038,656234,Wilmer Flores,Jake Bird,1,0,0,a73f1b80-fd3b-4a3b-8007-0bdbd7ad0d6a,656234.0,jakebird,Bird,Right,Jake Bird,4.33,4.48,89.1,99.0,108.0,91.0,0.809,7.76,2.72,9.47,0.6,1.99,0.196,0.40700000000000003,0.133,0.33299999999999996,0.466,87.3,47.0,112.0,34.0,135.0,110.0,114.0,,,,105.0,98.0,103.0,,0.071,0.2,0.002,,0.95,1.82,-46.49,,86.3,81.7,,,,99.0,96.0,80.0,112.0,99.0,98.0,0.595,0.132,-1.98,-0.04,89.7,94.4,0.32,0.341,0.133,0.222,
62,2023-09-08,716668,Pop Out,field_out,True,664774,656234,LaMonte Wade Jr.,Jake Bird,0,0,0,4dc7d0b3-f158-4355-b285-f48d5b109b23,656234.0,jakebird,Bird,Right,Jake Bird,4.33,4.48,89.1,99.0,108.0,91.0,0.809,7.76,2.72,9.47,0.6,1.99,0.196,0.40700000000000003,0.133,0.33299999999999996,0.466,87.3,47.0,112.0,34.0,135.0,110.0,114.0,,,,105.0,98.0,103.0,,0.071,0.2,0.002,,0.95,1.82,-46.49,,86.3,81.7,,,,99.0,96.0,80.0,112.0,99.0,98.0,0.595,0.132,-1.98,-0.04,89.7,94.4,0.32,0.341,0.133,0.222,
63,2023-09-08,716668,Strikeout,strikeout,True,605204,656234,J.D. Davis,Jake Bird,0,0,0,8bc89e9e-7adf-4279-94af-6c82fdfdd12e,656234.0,jakebird,Bird,Right,Jake Bird,4.33,4.48,89.1,99.0,108.0,91.0,0.809,7.76,2.72,9.47,0.6,1.99,0.196,0.40700000000000003,0.133,0.33299999999999996,0.466,87.3,47.0,112.0,34.0,135.0,110.0,114.0,,,,105.0,98.0,103.0,,0.071,0.2,0.002,,0.95,1.82,-46.49,,86.3,81.7,,,,99.0,96.0,80.0,112.0,99.0,98.0,0.595,0.132,-1.98,-0.04,89.7,94.4,0.32,0.341,0.133,0.222,
64,2023-09-08,716668,Single,single,False,660707,605154,Elehuris Montero,John Brebbia,0,0,0,56053f6c-5cc5-47ed-a0cd-d5e3e5c98e04,605154.0,johnbrebbia,Brebbia,Right,John Brebbia,3.99,3.25,38.1,105.0,108.0,105.0,0.748,11.03,3.29,7.28,1.41,0.54,0.34,0.34,0.14,0.35,0.43,89.2,114.0,-42.0,-5.0,,,,107.0,104.0,104.0,108.0,107.0,107.0,0.45799999999999996,0.539,,0.003,1.09,-0.13,,6.56,94.5,82.8,,0.2,,,,,,,,,,,,,,,,,,0.227,
65,2023-09-08,716668,Strikeout,strikeout,True,696100,605154,Hunter Goodman,John Brebbia,0,0,0,86a55740-a08c-4d5c-b305-bd973d245dc5,605154.0,johnbrebbia,Brebbia,Right,John Brebbia,3.99,3.25,38.1,105.0,108.0,105.0,0.748,11.03,3.29,7.28,1.41,0.54,0.34,0.34,0.14,0.35,0.43,89.2,114.0,-42.0,-5.0,,,,107.0,104.0,104.0,108.0,107.0,107.0,0.45799999999999996,0.539,,0.003,1.09,-0.13,,6.56,94.5,82.8,,0.2,,,,,,,,,,,,,,,,,,0.227,
66,2023-09-08,716668,Groundout,field_out,True,656248,605154,Sean Bouchard,John Brebbia,0,0,1,a1dd914d-bba9-48e5-989f-c57a62714fd9,605154.0,johnbrebbia,Brebbia,Right,John Brebbia,3.99,3.25,38.1,105.0,108.0,105.0,0.748,11.03,3.29,7.28,1.41,0.54,0.34,0.34,0.14,0.35,0.43,89.2,114.0,-42.0,-5.0,,,,107.0,104.0,104.0,108.0,107.0,107.0,0.45799999999999996,0.539,,0.003,1.09,-0.13,,6.56,94.5,82.8,,0.2,,,,,,,,,,,,,,,,,,0.227,
67,2023-09-08,716668,Groundout,field_out,True,676701,605154,Alan Trejo,John Brebbia,0,0,0,4d4b64d4-b646-4626-93be-c7183c673383,605154.0,johnbrebbia,Brebbia,Right,John Brebbia,3.99,3.25,38.1,105.0,108.0,105.0,0.748,11.03,3.29,7.28,1.41,0.54,0.34,0.34,0.14,0.35,0.43,89.2,114.0,-42.0,-5.0,,,,107.0,104.0,104.0,108.0,107.0,107.0,0.45799999999999996,0.539,,0.003,1.09,-0.13,,6.56,94.5,82.8,,0.2,,,,,,,,,,,,,,,,,,0.227,
68,2023-09-08,716668,Hit By Pitch,hit_by_pitch,False,543063,656234,Brandon Crawford,Jake Bird,0,0,0,240f92b5-e9da-48ca-8cc4-a471042462e8,656234.0,jakebird,Bird,Right,Jake Bird,4.33,4.48,89.1,99.0,108.0,91.0,0.809,7.76,2.72,9.47,0.6,1.99,0.196,0.40700000000000003,0.133,0.33299999999999996,0.466,87.3,47.0,112.0,34.0,135.0,110.0,114.0,,,,105.0,98.0,103.0,,0.071,0.2,0.002,,0.95,1.82,-46.49,,86.3,81.7,,,,99.0,96.0,80.0,112.0,99.0,98.0,0.595,0.132,-1.98,-0.04,89.7,94.4,0.32,0.341,0.133,0.222,
69,2023-09-08,716668,Forceout,force_out,True,592626,656234,Joc Pederson,Jake Bird,0,0,1,b47e2e57-1d27-4f72-9ca2-1572e849b2fa,656234.0,jakebird,Bird,Right,Jake Bird,4.33,4.48,89.1,99.0,108.0,91.0,0.809,7.76,2.72,9.47,0.6,1.99,0.196,0.40700000000000003,0.133,0.33299999999999996,0.466,87.3,47.0,112.0,34.0,135.0,110.0,114.0,,,,105.0,98.0,103.0,,0.071,0.2,0.002,,0.95,1.82,-46.49,,86.3,81.7,,,,99.0,96.0,80.0,112.0,99.0,98.0,0.595,0.132,-1.98,-0.04,89.7,94.4,0.32,0.341,0.133,0.222,
70,2023-09-08,716668,Single,single,False,657557,656234,Paul DeJong,Jake Bird,0,0,1,98c0e810-f745-4ce2-b8c9-9e681fe54287,656234.0,jakebird,Bird,Right,Jake Bird,4.33,4.48,89.1,99.0,108.0,91.0,0.809,7.76,2.72,9.47,0.6,1.99,0.196,0.40700000000000003,0.133,0.33299999999999996,0.466,87.3,47.0,112.0,34.0,135.0,110.0,114.0,,,,105.0,98.0,103.0,,0.071,0.2,0.002,,0.95,1.82,-46.49,,86.3,81.7,,,,99.0,96.0,80.0,112.0,99.0,98.0,0.595,0.132,-1.98,-0.04,89.7,94.4,0.32,0.341,0.133,0.222,
71,2023-09-08,716668,Single,single,False,573262,656234,Mike Yastrzemski,Jake Bird,0,0,1,003b762d-bd71-43a5-8395-3dce7eda1e96,656234.0,jakebird,Bird,Right,Jake Bird,4.33,4.48,89.1,99.0,108.0,91.0,0.809,7.76,2.72,9.47,0.6,1.99,0.196,0.40700000000000003,0.133,0.33299999999999996,0.466,87.3,47.0,112.0,34.0,135.0,110.0,114.0,,,,105.0,98.0,103.0,,0.071,0.2,0.002,,0.95,1.82,-46.49,,86.3,81.7,,,,99.0,96.0,80.0,112.0,99.0,98.0,0.595,0.132,-1.98,-0.04,89.7,94.4,0.32,0.341,0.133,0.222,
72,2023-09-08,716668,Hit By Pitch,hit_by_pitch,False,666165,687145,Blake Sabol,Evan Justice,0,0,1,ceb535aa-4f32-489b-ad90-32d55d80a3b9,687145.0,evanjustice,Justice,Left,Evan Justice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,,,,,,0.0,
73,2023-09-08,716668,Strikeout,strikeout,True,682641,687145,Luis Matos,Evan Justice,0,0,0,b71c408f-a2d0-40dd-829c-236128e30dd6,687145.0,evanjustice,Justice,Left,Evan Justice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,,,,,,0.0,
74,2023-09-08,716668,Walk,walk,False,527038,687145,Wilmer Flores,Evan Justice,1,0,1,df082a62-0ea6-4ef4-8428-30dd490a29ef,687145.0,evanjustice,Justice,Left,Evan Justice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,,,,,,0.0,
75,2023-09-08,716668,Walk,walk,False,664774,687145,LaMonte Wade Jr.,Evan Justice,0,0,1,fda60dcd-09d9-44c9-ae3f-6f45327d4ca9,687145.0,evanjustice,Justice,Left,Evan Justice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,,,,,,0.0,
76,2023-09-08,716668,Groundout,field_out,True,605204,664875,J.D. Davis,Justin Lawrence,0,0,0,5908663e-e7ef-4416-be30-16c93ba4d6d9,664875.0,justinlawrence,"Lawrence, J",Right,Justin Lawrence,3.72,3.74,75.0,97.0,95.0,103.0,0.764,9.36,4.32,7.8,0.6,1.56,0.298,0.35600000000000004,0.151,0.337,0.45399999999999996,,,,,,,,,,,124.0,100.0,116.0,,0.48700000000000004,,,,1.69,,,,83.8,,,,,65.0,95.0,88.0,,,,0.513,,,-0.52,,95.4,0.333,,,,0.149
77,2023-09-08,716668,Single,single,False,453568,666808,Charlie Blackmon,Camilo Doval,1,0,0,4e358816-e24f-4dff-9872-26cd151d69a9,666808.0,camilodoval,Doval,Right,Camilo Doval,2.93,2.91,67.2,100.0,115.0,99.0,0.6859999999999999,11.57,3.46,6.78,0.4,1.73,0.188,0.494,0.20800000000000002,0.33299999999999996,0.397,,,,,,,,,,,128.0,96.0,105.0,,0.36200000000000004,,,,0.98,,,,88.9,,,,,101.0,99.0,92.0,116.0,107.0,98.0,0.3,0.33799999999999997,1.54,1.21,99.8,97.9,0.303,0.175,,0.173,
78,2023-09-08,716668,Forceout,force_out,True,678662,666808,Ezequiel Tovar,Camilo Doval,1,0,1,bac2888c-82de-4051-bcf1-f5f4df3a6945,666808.0,camilodoval,Doval,Right,Camilo Doval,2.93,2.91,67.2,100.0,115.0,99.0,0.6859999999999999,11.57,3.46,6.78,0.4,1.73,0.188,0.494,0.20800000000000002,0.33299999999999996,0.397,,,,,,,,,,,128.0,96.0,105.0,,0.36200000000000004,,,,0.98,,,,88.9,,,,,101.0,99.0,92.0,116.0,107.0,98.0,0.3,0.33799999999999997,1.54,1.21,99.8,97.9,0.303,0.175,,0.173,
79,2023-09-08,716668,Strikeout,strikeout,True,553869,666808,Elias Díaz,Camilo Doval,0,0,1,264686b5-59a8-4a99-bdda-9994879647fd,666808.0,camilodoval,Doval,Right,Camilo Doval,2.93,2.91,67.2,100.0,115.0,99.0,0.6859999999999999,11.57,3.46,6.78,0.4,1.73,0.188,0.494,0.20800000000000002,0.33299999999999996,0.397,,,,,,,,,,,128.0,96.0,105.0,,0.36200000000000004,,,,0.98,,,,88.9,,,,,101.0,99.0,92.0,116.0,107.0,98.0,0.3,0.33799999999999997,1.54,1.21,99.8,97.9,0.303,0.175,,0.173,
80,2023-09-08,716668,Double,double,False,666134,666808,Nolan Jones,Camilo Doval,1,0,1,f300965c-4fcd-4feb-b8d3-9594cff94427,666808.0,camilodoval,Doval,Right,Camilo Doval,2.93,2.91,67.2,100.0,115.0,99.0,0.6859999999999999,11.57,3.46,6.78,0.4,1.73,0.188,0.494,0.20800000000000002,0.33299999999999996,0.397,,,,,,,,,,,128.0,96.0,105.0,,0.36200000000000004,,,,0.98,,,,88.9,,,,,101.0,99.0,92.0,116.0,107.0,98.0,0.3,0.33799999999999997,1.54,1.21,99.8,97.9,0.303,0.175,,0.173,
81,2023-09-08,716668,Groundout,field_out,True,663898,666808,Brendan Rodgers,Camilo Doval,0,0,0,a72b8077-04e0-4b9a-9d07-f84634012155,666808.0,camilodoval,Doval,Right,Camilo Doval,2.93,2.91,67.2,100.0,115.0,99.0,0.6859999999999999,11.57,3.46,6.78,0.4,1.73,0.188,0.494,0.20800000000000002,0.33299999999999996,0.397,,,,,,,,,,,128.0,96.0,105.0,,0.36200000000000004,,,,0.98,,,,88.9,,,,,101.0,99.0,92.0,116.0,107.0,98.0,0.3,0.33799999999999997,1.54,1.21,99.8,97.9,0.303,0.175,,0.173,
