,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,FF_ba,SL_ba,CU_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba
38,2023-04-10,718629,Groundout,field_out,True,592178,571927,Kris Bryant,Steven Matz,0,0,0,3176dff5-ca56-4738-b145-a17e9052ab3d,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,,0.5,0.259,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.291,,,,,,,,
39,2023-04-10,718629,Field Error,field_error,False,680977,608718,Brendan Donovan,Brent Suter,1,1,1,3171884f-c0ee-4ed8-9d3b-f9680b48f57d,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,,,,0.304,0.306,0.10800000000000001,,0.28300000000000003,1.16,-0.95,-0.99,,1.82,86.0,88.1,76.7,,0.259,0.143,,0.342,,,,,,,0.171,,,,,,,,
40,2023-04-10,718629,Groundout,field_out,True,676475,608718,Alec Burleson,Brent Suter,0,0,1,6f1c12da-30d0-4ec5-b525-cd6b57724299,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,,,,0.304,0.306,0.10800000000000001,,0.28300000000000003,1.16,-0.95,-0.99,,1.82,86.0,88.1,76.7,,0.259,0.143,,0.342,,,,,,,0.171,,,,,,,,
41,2023-04-10,718629,Single,single,False,502671,608718,Paul Goldschmidt,Brent Suter,0,0,1,c5949cc0-fafd-4296-ba69-294e6d5367f0,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,,,,0.304,0.306,0.10800000000000001,,0.28300000000000003,1.16,-0.95,-0.99,,1.82,86.0,88.1,76.7,,0.259,0.143,,0.342,,,,,,,0.171,,,,,,,,
42,2023-04-10,718629,Grounded Into DP,grounded_into_double_play,True,571448,608718,Nolan Arenado,Brent Suter,0,0,1,0b8b3cfe-bea2-426c-a636-8cae200f5c34,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,,,,0.304,0.306,0.10800000000000001,,0.28300000000000003,1.16,-0.95,-0.99,,1.82,86.0,88.1,76.7,,0.259,0.143,,0.342,,,,,,,0.171,,,,,,,,
43,2023-04-10,718629,Strikeout,strikeout,True,543068,571927,C.J. Cron,Steven Matz,0,0,0,e64aa273-ffc9-4a4a-b468-b6df35423ff0,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,,0.5,0.259,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.291,,,,,,,,
44,2023-04-10,718629,Single,single,False,553869,571927,Elias Díaz,Steven Matz,1,0,0,6034ed2b-7fdf-4e5a-9712-2723a3547fc3,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,,0.5,0.259,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.291,,,,,,,,
45,2023-04-10,718629,Single,single,False,660707,571927,Elehuris Montero,Steven Matz,1,0,1,e4c960a7-5924-4208-85fe-d590406d8ee0,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,,0.5,0.259,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.291,,,,,,,,
46,2023-04-10,718629,Flyout,field_out,True,602074,571927,Yonathan Daza,Steven Matz,0,0,1,41796c3c-320a-4194-9f0d-3dfe1a2c8cb0,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,,0.5,0.259,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.291,,,,,,,,
47,2023-04-10,718629,Single,single,False,676701,571927,Alan Trejo,Steven Matz,1,0,1,8b21ea53-4680-4238-b874-021e06293bdd,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,,0.5,0.259,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.291,,,,,,,,
48,2023-04-10,718629,Double,double,False,678662,668868,Ezequiel Tovar,Zack Thompson,0,0,1,80c78f32-7aa1-454c-8b02-66501add2520,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,87.0,102.0,89.0,,,,,,,,,,,0.537,0.17,0.002,0.021,-0.44,,0.82,-21.02,-2.61,93.6,,85.7,62.4,0.327,0.205,0.185,,65.0,102.0,108.0,0.271,0.67,75.5,0.25,,,,,,,,
49,2023-04-10,718629,Flyout,field_out,True,595777,668868,Jurickson Profar,Zack Thompson,0,0,0,10cdd115-e9d6-4571-8b5b-7c3928e0352a,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,87.0,102.0,89.0,,,,,,,,,,,0.537,0.17,0.002,0.021,-0.44,,0.82,-21.02,-2.61,93.6,,85.7,62.4,0.327,0.205,0.185,,65.0,102.0,108.0,0.271,0.67,75.5,0.25,,,,,,,,
50,2023-04-10,718629,Strikeout,strikeout,True,575929,608718,Willson Contreras,Brent Suter,0,0,0,cfe38a47-279a-46aa-8e21-5e78ef31d83a,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,,,,0.304,0.306,0.10800000000000001,,0.28300000000000003,1.16,-0.95,-0.99,,1.82,86.0,88.1,76.7,,0.259,0.143,,0.342,,,,,,,0.171,,,,,,,,
51,2023-04-10,718629,Flyout,field_out,True,669357,608718,Nolan Gorman,Brent Suter,1,0,0,ac4fb4b7-863a-49e3-ac76-62965b979550,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,,,,0.304,0.306,0.10800000000000001,,0.28300000000000003,1.16,-0.95,-0.99,,1.82,86.0,88.1,76.7,,0.259,0.143,,0.342,,,,,,,0.171,,,,,,,,
52,2023-04-10,718629,Single,single,False,691023,608718,Jordan Walker,Brent Suter,0,0,0,9985b93b-21ef-40d5-bedb-fdb38455da4e,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,,,,0.304,0.306,0.10800000000000001,,0.28300000000000003,1.16,-0.95,-0.99,,1.82,86.0,88.1,76.7,,0.259,0.143,,0.342,,,,,,,0.171,,,,,,,,
53,2023-04-10,718629,Groundout,field_out,True,666185,608718,Dylan Carlson,Brent Suter,1,0,0,59ee0fd0-42b1-4f16-b004-411a21489e16,608718.0,brentsuter,Suter,Left,Brent Suter,3.38,3.23,69.1,95.0,75.0,92.0,0.7879999999999999,7.14,3.25,8.44,0.39,1.4,0.278,0.325,0.23,0.215,0.409,76.2,45.0,91.0,85.0,100.0,97.0,99.0,68.0,97.0,91.0,99.0,93.0,96.0,,,,0.304,0.306,0.10800000000000001,,0.28300000000000003,1.16,-0.95,-0.99,,1.82,86.0,88.1,76.7,,0.259,0.143,,0.342,,,,,,,0.171,,,,,,,,
54,2023-04-10,718629,Single,single,False,453568,668868,Charlie Blackmon,Zack Thompson,0,0,0,c5dc972e-55f1-4573-97ba-46d06fe1b1ba,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,87.0,102.0,89.0,,,,,,,,,,,0.537,0.17,0.002,0.021,-0.44,,0.82,-21.02,-2.61,93.6,,85.7,62.4,0.327,0.205,0.185,,65.0,102.0,108.0,0.271,0.67,75.5,0.25,,,,,,,,
55,2023-04-10,718629,Single,single,False,592178,572403,Kris Bryant,Drew VerHagen,0,0,1,c48f18e6-99a5-4003-a26b-ff3ba7f89759,572403.0,drewverhagen,VerHagen,Right,Drew VerHagen,3.98,4.01,61.0,96.0,92.0,94.0,0.72,8.85,3.84,7.67,1.33,0.96,0.237,0.491,0.15,0.289,0.419,88.5,70.0,88.0,89.0,76.0,99.0,93.0,90.0,90.0,81.0,112.0,100.0,103.0,,,,0.172,0.27899999999999997,0.311,,0.11199999999999999,-0.91,-1.61,2.68,,2.48,93.4,92.7,81.3,,0.264,,,0.273,,,,,,,0.125,107.0,100.0,97.0,0.126,-3.65,88.2,0.128,0.478
56,2023-04-10,718629,Strikeout,strikeout,True,543068,572403,C.J. Cron,Drew VerHagen,0,0,0,ce979698-a309-48e8-86df-8da47028f7ba,572403.0,drewverhagen,VerHagen,Right,Drew VerHagen,3.98,4.01,61.0,96.0,92.0,94.0,0.72,8.85,3.84,7.67,1.33,0.96,0.237,0.491,0.15,0.289,0.419,88.5,70.0,88.0,89.0,76.0,99.0,93.0,90.0,90.0,81.0,112.0,100.0,103.0,,,,0.172,0.27899999999999997,0.311,,0.11199999999999999,-0.91,-1.61,2.68,,2.48,93.4,92.7,81.3,,0.264,,,0.273,,,,,,,0.125,107.0,100.0,97.0,0.126,-3.65,88.2,0.128,0.478
57,2023-04-10,718629,Strikeout,strikeout,True,553869,572403,Elias Díaz,Drew VerHagen,0,0,0,6816d206-87e5-4b6d-a06d-09e7ca8e7741,572403.0,drewverhagen,VerHagen,Right,Drew VerHagen,3.98,4.01,61.0,96.0,92.0,94.0,0.72,8.85,3.84,7.67,1.33,0.96,0.237,0.491,0.15,0.289,0.419,88.5,70.0,88.0,89.0,76.0,99.0,93.0,90.0,90.0,81.0,112.0,100.0,103.0,,,,0.172,0.27899999999999997,0.311,,0.11199999999999999,-0.91,-1.61,2.68,,2.48,93.4,92.7,81.3,,0.264,,,0.273,,,,,,,0.125,107.0,100.0,97.0,0.126,-3.65,88.2,0.128,0.478
58,2023-04-10,718629,Field Error,field_error,False,660707,572403,Elehuris Montero,Drew VerHagen,0,0,1,3ed6974a-3665-42d2-87d4-58479f1da5ba,572403.0,drewverhagen,VerHagen,Right,Drew VerHagen,3.98,4.01,61.0,96.0,92.0,94.0,0.72,8.85,3.84,7.67,1.33,0.96,0.237,0.491,0.15,0.289,0.419,88.5,70.0,88.0,89.0,76.0,99.0,93.0,90.0,90.0,81.0,112.0,100.0,103.0,,,,0.172,0.27899999999999997,0.311,,0.11199999999999999,-0.91,-1.61,2.68,,2.48,93.4,92.7,81.3,,0.264,,,0.273,,,,,,,0.125,107.0,100.0,97.0,0.126,-3.65,88.2,0.128,0.478
59,2023-04-10,718629,Single,single,False,602074,572403,Yonathan Daza,Drew VerHagen,0,0,1,90dc51a1-7536-4b7c-bad5-37f9b0158bb7,572403.0,drewverhagen,VerHagen,Right,Drew VerHagen,3.98,4.01,61.0,96.0,92.0,94.0,0.72,8.85,3.84,7.67,1.33,0.96,0.237,0.491,0.15,0.289,0.419,88.5,70.0,88.0,89.0,76.0,99.0,93.0,90.0,90.0,81.0,112.0,100.0,103.0,,,,0.172,0.27899999999999997,0.311,,0.11199999999999999,-0.91,-1.61,2.68,,2.48,93.4,92.7,81.3,,0.264,,,0.273,,,,,,,0.125,107.0,100.0,97.0,0.126,-3.65,88.2,0.128,0.478
60,2023-04-10,718629,Forceout,force_out,True,676701,572403,Alan Trejo,Drew VerHagen,0,0,1,a408abf1-893b-4312-a972-4dee88ae668b,572403.0,drewverhagen,VerHagen,Right,Drew VerHagen,3.98,4.01,61.0,96.0,92.0,94.0,0.72,8.85,3.84,7.67,1.33,0.96,0.237,0.491,0.15,0.289,0.419,88.5,70.0,88.0,89.0,76.0,99.0,93.0,90.0,90.0,81.0,112.0,100.0,103.0,,,,0.172,0.27899999999999997,0.311,,0.11199999999999999,-0.91,-1.61,2.68,,2.48,93.4,92.7,81.3,,0.264,,,0.273,,,,,,,0.125,107.0,100.0,97.0,0.126,-3.65,88.2,0.128,0.478
61,2023-04-10,718629,Walk,walk,False,669242,664875,Tommy Edman,Justin Lawrence,0,0,0,af7a1eab-0ae2-4315-aedc-a6d6b4cc95ee,664875.0,justinlawrence,"Lawrence, J",Right,Justin Lawrence,3.72,3.74,75.0,97.0,95.0,103.0,0.764,9.36,4.32,7.8,0.6,1.56,0.298,0.35600000000000004,0.151,0.337,0.45399999999999996,,,,,,,,65.0,95.0,88.0,124.0,100.0,116.0,,,,0.513,,0.48700000000000004,,,,-0.52,1.69,,,,95.4,83.8,,,,,0.333,,,,,,,,,,,,,,0.149,
62,2023-04-10,718629,Flyout,field_out,True,680977,664875,Brendan Donovan,Justin Lawrence,0,0,0,ed098904-9323-45a9-994a-5985b5ed8d99,664875.0,justinlawrence,"Lawrence, J",Right,Justin Lawrence,3.72,3.74,75.0,97.0,95.0,103.0,0.764,9.36,4.32,7.8,0.6,1.56,0.298,0.35600000000000004,0.151,0.337,0.45399999999999996,,,,,,,,65.0,95.0,88.0,124.0,100.0,116.0,,,,0.513,,0.48700000000000004,,,,-0.52,1.69,,,,95.4,83.8,,,,,0.333,,,,,,,,,,,,,,0.149,
63,2023-04-10,718629,Grounded Into DP,grounded_into_double_play,True,676475,664875,Alec Burleson,Justin Lawrence,0,0,1,df4dda12-b097-4e52-96c2-6017d122711c,664875.0,justinlawrence,"Lawrence, J",Right,Justin Lawrence,3.72,3.74,75.0,97.0,95.0,103.0,0.764,9.36,4.32,7.8,0.6,1.56,0.298,0.35600000000000004,0.151,0.337,0.45399999999999996,,,,,,,,65.0,95.0,88.0,124.0,100.0,116.0,,,,0.513,,0.48700000000000004,,,,-0.52,1.69,,,,95.4,83.8,,,,,0.333,,,,,,,,,,,,,,0.149,
64,2023-04-10,718629,Groundout,field_out,True,678662,608717,Ezequiel Tovar,Chris Stratton,1,0,0,7b93318c-9e8e-4b03-9601-2a3b10f71474,608717.0,chrisstratton,"Stratton, C",Right,Chris Stratton,3.92,3.58,82.2,104.0,108.0,106.0,0.805,8.82,2.72,7.51,0.87,0.85,0.361,0.335,0.139,0.335,0.43200000000000005,86.8,103.0,104.0,109.0,104.0,105.0,103.0,,,,105.0,103.0,111.0,,,,,0.547,0.193,,0.07200000000000001,1.96,,-0.54,,0.46,93.1,,86.9,,0.188,0.246,0.323,,128.0,105.0,110.0,0.188,-1.19,80.8,0.158,,,,,,,,
65,2023-04-10,718629,Groundout,field_out,True,595777,608717,Jurickson Profar,Chris Stratton,0,0,0,f3276f2f-76fa-48e9-89ab-55e82ae2a9e0,608717.0,chrisstratton,"Stratton, C",Right,Chris Stratton,3.92,3.58,82.2,104.0,108.0,106.0,0.805,8.82,2.72,7.51,0.87,0.85,0.361,0.335,0.139,0.335,0.43200000000000005,86.8,103.0,104.0,109.0,104.0,105.0,103.0,,,,105.0,103.0,111.0,,,,,0.547,0.193,,0.07200000000000001,1.96,,-0.54,,0.46,93.1,,86.9,,0.188,0.246,0.323,,128.0,105.0,110.0,0.188,-1.19,80.8,0.158,,,,,,,,
66,2023-04-10,718629,Strikeout,strikeout,True,453568,608717,Charlie Blackmon,Chris Stratton,0,0,0,d449c770-3a01-4d1b-8744-04978bcdfa63,608717.0,chrisstratton,"Stratton, C",Right,Chris Stratton,3.92,3.58,82.2,104.0,108.0,106.0,0.805,8.82,2.72,7.51,0.87,0.85,0.361,0.335,0.139,0.335,0.43200000000000005,86.8,103.0,104.0,109.0,104.0,105.0,103.0,,,,105.0,103.0,111.0,,,,,0.547,0.193,,0.07200000000000001,1.96,,-0.54,,0.46,93.1,,86.9,,0.188,0.246,0.323,,128.0,105.0,110.0,0.188,-1.19,80.8,0.158,,,,,,,,
67,2023-04-10,718629,Walk,walk,False,502671,664875,Paul Goldschmidt,Justin Lawrence,1,0,0,03db9b2a-3f44-4962-8583-2db6a4f33991,664875.0,justinlawrence,"Lawrence, J",Right,Justin Lawrence,3.72,3.74,75.0,97.0,95.0,103.0,0.764,9.36,4.32,7.8,0.6,1.56,0.298,0.35600000000000004,0.151,0.337,0.45399999999999996,,,,,,,,65.0,95.0,88.0,124.0,100.0,116.0,,,,0.513,,0.48700000000000004,,,,-0.52,1.69,,,,95.4,83.8,,,,,0.333,,,,,,,,,,,,,,0.149,
68,2023-04-10,718629,Pop Out,field_out,True,571448,664875,Nolan Arenado,Justin Lawrence,0,0,0,269dde78-8568-4edc-800e-065af498c5ed,664875.0,justinlawrence,"Lawrence, J",Right,Justin Lawrence,3.72,3.74,75.0,97.0,95.0,103.0,0.764,9.36,4.32,7.8,0.6,1.56,0.298,0.35600000000000004,0.151,0.337,0.45399999999999996,,,,,,,,65.0,95.0,88.0,124.0,100.0,116.0,,,,0.513,,0.48700000000000004,,,,-0.52,1.69,,,,95.4,83.8,,,,,0.333,,,,,,,,,,,,,,0.149,
69,2023-04-10,718629,Flyout,field_out,True,575929,664875,Willson Contreras,Justin Lawrence,1,0,0,f315e439-9454-46e3-8d18-09064d624ee6,664875.0,justinlawrence,"Lawrence, J",Right,Justin Lawrence,3.72,3.74,75.0,97.0,95.0,103.0,0.764,9.36,4.32,7.8,0.6,1.56,0.298,0.35600000000000004,0.151,0.337,0.45399999999999996,,,,,,,,65.0,95.0,88.0,124.0,100.0,116.0,,,,0.513,,0.48700000000000004,,,,-0.52,1.69,,,,95.4,83.8,,,,,0.333,,,,,,,,,,,,,,0.149,
70,2023-04-10,718629,Double,double,False,669357,664875,Nolan Gorman,Justin Lawrence,1,0,1,2fa3f1c7-e452-460f-ba1a-b1794f39a8b8,664875.0,justinlawrence,"Lawrence, J",Right,Justin Lawrence,3.72,3.74,75.0,97.0,95.0,103.0,0.764,9.36,4.32,7.8,0.6,1.56,0.298,0.35600000000000004,0.151,0.337,0.45399999999999996,,,,,,,,65.0,95.0,88.0,124.0,100.0,116.0,,,,0.513,,0.48700000000000004,,,,-0.52,1.69,,,,95.4,83.8,,,,,0.333,,,,,,,,,,,,,,0.149,
71,2023-04-10,718629,Strikeout,strikeout,True,691023,664875,Jordan Walker,Justin Lawrence,0,0,0,ce260c9d-ccfe-44a2-84c2-0ce1272722a8,664875.0,justinlawrence,"Lawrence, J",Right,Justin Lawrence,3.72,3.74,75.0,97.0,95.0,103.0,0.764,9.36,4.32,7.8,0.6,1.56,0.298,0.35600000000000004,0.151,0.337,0.45399999999999996,,,,,,,,65.0,95.0,88.0,124.0,100.0,116.0,,,,0.513,,0.48700000000000004,,,,-0.52,1.69,,,,95.4,83.8,,,,,0.333,,,,,,,,,,,,,,0.149,
