,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vSI,vSL,FC_ba,SL_ba,SI_ba,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CH_ba,CU_ba,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
39,2023-07-14,717412,Grounded Into DP,grounded_into_double_play,True,661388,668933,William Contreras,Graham Ashcraft,0,0,1,b7f76b07-4f97-4083-926a-77aa1ee99c42,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,
40,2023-07-14,717412,Strikeout,strikeout,True,641584,669203,Jake Fraley,Corbin Burnes,0,0,0,08d6792d-74d1-48d2-8253-22c079e65953,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.11199999999999999,1.51,-2.42,1.12,1.07,94.4,95.3,86.0,0.209,0.159,0.291,82.0,105.0,112.0,160.0,104.0,113.0,0.171,1.35,79.8,0.204,0.133,,,,,,,,,,,,,,
41,2023-07-14,717412,Strikeout,strikeout,True,682829,669203,Elly De La Cruz,Corbin Burnes,0,0,0,4db7693b-ed67-42ed-957e-545b0d950751,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.11199999999999999,1.51,-2.42,1.12,1.07,94.4,95.3,86.0,0.209,0.159,0.291,82.0,105.0,112.0,160.0,104.0,113.0,0.171,1.35,79.8,0.204,0.133,,,,,,,,,,,,,,
42,2023-07-14,717412,Strikeout,strikeout,True,663697,669203,Jonathan India,Corbin Burnes,0,0,0,8c8c5c73-dbfe-418a-af7e-4723dee99dff,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.11199999999999999,1.51,-2.42,1.12,1.07,94.4,95.3,86.0,0.209,0.159,0.291,82.0,105.0,112.0,160.0,104.0,113.0,0.171,1.35,79.8,0.204,0.133,,,,,,,,,,,,,,
43,2023-07-14,717412,Double,double,False,642715,668933,Willy Adames,Graham Ashcraft,1,0,0,1a146ec6-2c1b-4343-9199-8f63bef03d35,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,
44,2023-07-14,717412,Single,single,False,680911,668933,Owen Miller,Graham Ashcraft,1,0,1,62f11749-14e9-4992-b9c9-e724883ba448,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,
45,2023-07-14,717412,Single,single,False,605170,608371,Victor Caratini,Lucas Sims,0,0,1,a52b066a-f26e-4a8a-acbc-cf0a62c35a30,608371.0,lucassims,Sims,Right,Lucas Sims,3.1,3.82,61.0,95.0,131.0,104.0,0.6890000000000001,10.62,5.75,4.87,0.74,0.38,0.27,0.37200000000000005,0.23399999999999999,0.263,0.389,,,,,149.0,98.0,112.0,,,,0.005,,0.503,,,-0.92,1.54,,,91.3,83.8,,0.147,,,,,93.0,83.0,86.0,0.057999999999999996,-1.34,78.1,,0.0,116.0,94.0,97.0,0.434,0.09,94.2,0.191,,,,,,,
46,2023-07-14,717412,Strikeout,strikeout,True,655316,608371,Andruw Monasterio,Lucas Sims,0,0,0,63306fe4-7dc5-468d-a1ca-fdc9a55affdc,608371.0,lucassims,Sims,Right,Lucas Sims,3.1,3.82,61.0,95.0,131.0,104.0,0.6890000000000001,10.62,5.75,4.87,0.74,0.38,0.27,0.37200000000000005,0.23399999999999999,0.263,0.389,,,,,149.0,98.0,112.0,,,,0.005,,0.503,,,-0.92,1.54,,,91.3,83.8,,0.147,,,,,93.0,83.0,86.0,0.057999999999999996,-1.34,78.1,,0.0,116.0,94.0,97.0,0.434,0.09,94.2,0.191,,,,,,,
47,2023-07-14,717412,Strikeout,strikeout,True,668930,608371,Brice Turang,Lucas Sims,0,0,0,3da17926-0af6-411d-b5d0-a52338f535ca,608371.0,lucassims,Sims,Right,Lucas Sims,3.1,3.82,61.0,95.0,131.0,104.0,0.6890000000000001,10.62,5.75,4.87,0.74,0.38,0.27,0.37200000000000005,0.23399999999999999,0.263,0.389,,,,,149.0,98.0,112.0,,,,0.005,,0.503,,,-0.92,1.54,,,91.3,83.8,,0.147,,,,,93.0,83.0,86.0,0.057999999999999996,-1.34,78.1,,0.0,116.0,94.0,97.0,0.434,0.09,94.2,0.191,,,,,,,
48,2023-07-14,717412,Walk,walk,False,608385,608371,Jesse Winker,Lucas Sims,0,0,1,75f52073-e3ed-42cb-9b24-8d51d275da6a,608371.0,lucassims,Sims,Right,Lucas Sims,3.1,3.82,61.0,95.0,131.0,104.0,0.6890000000000001,10.62,5.75,4.87,0.74,0.38,0.27,0.37200000000000005,0.23399999999999999,0.263,0.389,,,,,149.0,98.0,112.0,,,,0.005,,0.503,,,-0.92,1.54,,,91.3,83.8,,0.147,,,,,93.0,83.0,86.0,0.057999999999999996,-1.34,78.1,,0.0,116.0,94.0,97.0,0.434,0.09,94.2,0.191,,,,,,,
49,2023-07-14,717412,Pop Out,field_out,True,686894,608371,Joey Wiemer,Lucas Sims,0,0,0,37f1fd8f-2f68-414f-8095-a087b197656a,608371.0,lucassims,Sims,Right,Lucas Sims,3.1,3.82,61.0,95.0,131.0,104.0,0.6890000000000001,10.62,5.75,4.87,0.74,0.38,0.27,0.37200000000000005,0.23399999999999999,0.263,0.389,,,,,149.0,98.0,112.0,,,,0.005,,0.503,,,-0.92,1.54,,,91.3,83.8,,0.147,,,,,93.0,83.0,86.0,0.057999999999999996,-1.34,78.1,,0.0,116.0,94.0,97.0,0.434,0.09,94.2,0.191,,,,,,,
50,2023-07-14,717412,Groundout,field_out,True,458015,665625,Joey Votto,Elvis Peguero,1,0,0,5b291e1f-59fd-4ced-aa60-f410cec087bf,665625.0,elvispeguero,"Peguero, E",Right,Elvis Peguero,3.38,3.79,61.1,97.0,97.0,97.0,0.715,7.92,3.82,7.19,0.59,2.24,0.161,0.47600000000000003,0.17300000000000001,0.28,0.348,,94.0,94.0,92.0,100.0,100.0,102.0,,,,0.491,,0.509,,,1.48,0.97,,,96.0,90.6,,0.209,0.234,,,,,,,,,,,,,,,,,,,,,,,,,
51,2023-07-14,717412,Groundout,field_out,True,668715,665625,Spencer Steer,Elvis Peguero,0,0,0,996c6a9d-fb78-4742-81d0-fe51a1094abe,665625.0,elvispeguero,"Peguero, E",Right,Elvis Peguero,3.38,3.79,61.1,97.0,97.0,97.0,0.715,7.92,3.82,7.19,0.59,2.24,0.161,0.47600000000000003,0.17300000000000001,0.28,0.348,,94.0,94.0,92.0,100.0,100.0,102.0,,,,0.491,,0.509,,,1.48,0.97,,,96.0,90.6,,0.209,0.234,,,,,,,,,,,,,,,,,,,,,,,,,
52,2023-07-14,717412,Strikeout,strikeout,True,663886,665625,Tyler Stephenson,Elvis Peguero,0,0,0,d4429a9f-cbe1-445b-92f8-6c08731409bb,665625.0,elvispeguero,"Peguero, E",Right,Elvis Peguero,3.38,3.79,61.1,97.0,97.0,97.0,0.715,7.92,3.82,7.19,0.59,2.24,0.161,0.47600000000000003,0.17300000000000001,0.28,0.348,,94.0,94.0,92.0,100.0,100.0,102.0,,,,0.491,,0.509,,,1.48,0.97,,,96.0,90.6,,0.209,0.234,,,,,,,,,,,,,,,,,,,,,,,,,
53,2023-07-14,717412,Pop Out,field_out,True,592885,571882,Christian Yelich,Derek Law,0,0,0,3dfd96f0-3ef3-4a95-92c4-3c22d2ce5245,571882.0,dereklaw,"Law, D",Right,Derek Law,3.6,4.77,55.0,100.0,101.0,97.0,0.76,7.36,4.25,8.18,0.98,1.08,0.27699999999999997,0.38,0.18100000000000002,0.259,0.401,88.7,95.0,101.0,93.0,118.0,103.0,106.0,104.0,94.0,94.0,0.121,0.365,0.17300000000000001,0.048,0.58,0.69,1.87,-2.28,92.1,95.1,86.5,0.254,0.22,0.241,78.0,96.0,91.0,116.0,104.0,100.0,0.10400000000000001,0.16,78.7,0.167,0.222,83.0,110.0,101.0,0.18899999999999997,-0.99,95.5,0.262,,,,,,,
54,2023-07-14,717412,Groundout,field_out,True,661388,571882,William Contreras,Derek Law,1,1,0,3a09e93c-b83f-4aaa-b6c1-7f285f60712b,571882.0,dereklaw,"Law, D",Right,Derek Law,3.6,4.77,55.0,100.0,101.0,97.0,0.76,7.36,4.25,8.18,0.98,1.08,0.27699999999999997,0.38,0.18100000000000002,0.259,0.401,88.7,95.0,101.0,93.0,118.0,103.0,106.0,104.0,94.0,94.0,0.121,0.365,0.17300000000000001,0.048,0.58,0.69,1.87,-2.28,92.1,95.1,86.5,0.254,0.22,0.241,78.0,96.0,91.0,116.0,104.0,100.0,0.10400000000000001,0.16,78.7,0.167,0.222,83.0,110.0,101.0,0.18899999999999997,-0.99,95.5,0.262,,,,,,,
55,2023-07-14,717412,Strikeout,strikeout,True,642715,571882,Willy Adames,Derek Law,0,0,0,233f1c69-262c-4afd-ae1a-7a33b4977d52,571882.0,dereklaw,"Law, D",Right,Derek Law,3.6,4.77,55.0,100.0,101.0,97.0,0.76,7.36,4.25,8.18,0.98,1.08,0.27699999999999997,0.38,0.18100000000000002,0.259,0.401,88.7,95.0,101.0,93.0,118.0,103.0,106.0,104.0,94.0,94.0,0.121,0.365,0.17300000000000001,0.048,0.58,0.69,1.87,-2.28,92.1,95.1,86.5,0.254,0.22,0.241,78.0,96.0,91.0,116.0,104.0,100.0,0.10400000000000001,0.16,78.7,0.167,0.222,83.0,110.0,101.0,0.18899999999999997,-0.99,95.5,0.262,,,,,,,
56,2023-07-14,717412,Flyout,field_out,True,666181,606303,Will Benson,Joel Payamps,0,0,0,613cb501-022d-4e61-99c4-28f200e3737a,606303.0,joelpayamps,Payamps,Right,Joel Payamps,2.55,3.23,70.2,100.0,106.0,103.0,0.748,9.81,2.17,7.26,1.02,1.21,0.273,0.364,0.198,0.251,0.409,89.1,101.0,99.0,99.0,114.0,100.0,107.0,,,,0.221,,0.43799999999999994,0.122,,0.81,0.42,-0.25,,95.3,84.2,,0.192,0.322,95.0,92.0,97.0,,,,,,,0.345,,101.0,106.0,102.0,0.21899999999999997,3.4,95.4,0.118,,,,,,,
57,2023-07-14,717412,Strikeout,strikeout,True,670770,606303,TJ Friedl,Joel Payamps,0,0,0,44d2a301-bde1-4efd-91ee-16b14861160b,606303.0,joelpayamps,Payamps,Right,Joel Payamps,2.55,3.23,70.2,100.0,106.0,103.0,0.748,9.81,2.17,7.26,1.02,1.21,0.273,0.364,0.198,0.251,0.409,89.1,101.0,99.0,99.0,114.0,100.0,107.0,,,,0.221,,0.43799999999999994,0.122,,0.81,0.42,-0.25,,95.3,84.2,,0.192,0.322,95.0,92.0,97.0,,,,,,,0.345,,101.0,106.0,102.0,0.21899999999999997,3.4,95.4,0.118,,,,,,,
58,2023-07-14,717412,Strikeout,strikeout,True,680574,606303,Matt McLain,Joel Payamps,0,0,0,a95f8ee2-2c01-4c14-a473-00e1fe0fe5a5,606303.0,joelpayamps,Payamps,Right,Joel Payamps,2.55,3.23,70.2,100.0,106.0,103.0,0.748,9.81,2.17,7.26,1.02,1.21,0.273,0.364,0.198,0.251,0.409,89.1,101.0,99.0,99.0,114.0,100.0,107.0,,,,0.221,,0.43799999999999994,0.122,,0.81,0.42,-0.25,,95.3,84.2,,0.192,0.322,95.0,92.0,97.0,,,,,,,0.345,,101.0,106.0,102.0,0.21899999999999997,3.4,95.4,0.118,,,,,,,
59,2023-07-14,717412,Strikeout,strikeout,True,680911,518585,Owen Miller,Fernando Cruz,0,0,0,b89dcf91-1c4e-4348-9e97-0b4ef59aae47,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,4.91,3.45,66.0,94.0,93.0,98.0,0.664,13.36,3.82,7.09,0.82,0.64,0.253,0.45299999999999996,0.16699999999999998,0.36,0.39299999999999996,84.1,110.0,83.0,96.0,95.0,82.0,93.0,87.0,91.0,92.0,0.004,0.24,0.045,0.001,-1.76,-3.09,2.96,5.63,87.9,93.8,83.3,0.39,0.125,,,,,,,,,,,,,95.0,94.0,90.0,0.35100000000000003,-0.18,94.3,0.3,94.0,98.0,110.0,0.358,2.89,81.4,0.094
60,2023-07-14,717412,Groundout,field_out,True,605170,518585,Victor Caratini,Fernando Cruz,0,0,0,a6920c5d-ef8d-4e47-8d99-524e84258e70,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,4.91,3.45,66.0,94.0,93.0,98.0,0.664,13.36,3.82,7.09,0.82,0.64,0.253,0.45299999999999996,0.16699999999999998,0.36,0.39299999999999996,84.1,110.0,83.0,96.0,95.0,82.0,93.0,87.0,91.0,92.0,0.004,0.24,0.045,0.001,-1.76,-3.09,2.96,5.63,87.9,93.8,83.3,0.39,0.125,,,,,,,,,,,,,95.0,94.0,90.0,0.35100000000000003,-0.18,94.3,0.3,94.0,98.0,110.0,0.358,2.89,81.4,0.094
61,2023-07-14,717412,Groundout,field_out,True,655316,518585,Andruw Monasterio,Fernando Cruz,1,0,0,09fb31a3-c313-4506-95f7-0b618b4b04c7,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,4.91,3.45,66.0,94.0,93.0,98.0,0.664,13.36,3.82,7.09,0.82,0.64,0.253,0.45299999999999996,0.16699999999999998,0.36,0.39299999999999996,84.1,110.0,83.0,96.0,95.0,82.0,93.0,87.0,91.0,92.0,0.004,0.24,0.045,0.001,-1.76,-3.09,2.96,5.63,87.9,93.8,83.3,0.39,0.125,,,,,,,,,,,,,95.0,94.0,90.0,0.35100000000000003,-0.18,94.3,0.3,94.0,98.0,110.0,0.358,2.89,81.4,0.094
62,2023-07-14,717412,Strikeout,strikeout,True,641584,642207,Jake Fraley,Devin Williams,0,0,0,b62c7eed-292e-4a72-bb28-b77d5ddd63d6,642207.0,devinwilliams,"Williams, D",Right,Devin Williams,1.53,2.67,58.2,100.0,114.0,109.0,0.617,13.35,4.3,3.99,0.61,1.53,0.235,0.461,0.139,0.287,0.35200000000000004,83.8,,,,,,,82.0,110.0,109.0,,0.031,,0.579,0.55,,,2.71,90.7,,,0.333,,,117.0,100.0,114.0,,,,,,,0.097,,112.0,99.0,101.0,0.39,1.04,94.2,0.177,,,,,,,
63,2023-07-14,717412,Lineout,field_out,True,682829,642207,Elly De La Cruz,Devin Williams,0,0,0,7b1832a2-cf79-437d-874c-b5f93d00a417,642207.0,devinwilliams,"Williams, D",Right,Devin Williams,1.53,2.67,58.2,100.0,114.0,109.0,0.617,13.35,4.3,3.99,0.61,1.53,0.235,0.461,0.139,0.287,0.35200000000000004,83.8,,,,,,,82.0,110.0,109.0,,0.031,,0.579,0.55,,,2.71,90.7,,,0.333,,,117.0,100.0,114.0,,,,,,,0.097,,112.0,99.0,101.0,0.39,1.04,94.2,0.177,,,,,,,
64,2023-07-14,717412,Strikeout,strikeout,True,663697,642207,Jonathan India,Devin Williams,0,0,0,2877a581-3f3b-4258-b43b-d8ebccafd1d3,642207.0,devinwilliams,"Williams, D",Right,Devin Williams,1.53,2.67,58.2,100.0,114.0,109.0,0.617,13.35,4.3,3.99,0.61,1.53,0.235,0.461,0.139,0.287,0.35200000000000004,83.8,,,,,,,82.0,110.0,109.0,,0.031,,0.579,0.55,,,2.71,90.7,,,0.333,,,117.0,100.0,114.0,,,,,,,0.097,,112.0,99.0,101.0,0.39,1.04,94.2,0.177,,,,,,,
