,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,CH_ba,SI_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,FO%,CU%,wFC/C,wFO/C,wCU/C,vFC,vFO,vCU,FC_ba,FS_ba,ST_ba,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC
26,2023-04-02,718741,Single,single,False,592192,669432,Mark Canha,Trevor Rogers,1,0,0,02b059e8-01dd-4440-9682-e4b67ffbda4c,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,85.7,111.0,110.0,117.0,89.0,106.0,102.0,100.0,106.0,109.0,88.0,99.0,95.0,0.188,0.43,0.127,0.255,0.64,4.0,0.06,-2.86,93.2,92.6,82.6,0.217,0.32,0.133,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-04-02,718741,Flyout,field_out,True,643446,669432,Jeff McNeil,Trevor Rogers,0,0,0,706e57fd-9f24-493d-809e-b4bdb36bb5c7,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,85.7,111.0,110.0,117.0,89.0,106.0,102.0,100.0,106.0,109.0,88.0,99.0,95.0,0.188,0.43,0.127,0.255,0.64,4.0,0.06,-2.86,93.2,92.6,82.6,0.217,0.32,0.133,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-04-02,718741,Strikeout,strikeout,True,500871,669432,Eduardo Escobar,Trevor Rogers,0,0,0,c8e5c75f-eb26-47b8-bde9-ad1ebe9de1af,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,85.7,111.0,110.0,117.0,89.0,106.0,102.0,100.0,106.0,109.0,88.0,99.0,95.0,0.188,0.43,0.127,0.255,0.64,4.0,0.06,-2.86,93.2,92.6,82.6,0.217,0.32,0.133,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-04-02,718741,Forceout,force_out,True,621512,669432,Tomás Nido,Trevor Rogers,0,0,1,4bedb29b-2d9c-4173-b5ae-59c72bf29d6d,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,85.7,111.0,110.0,117.0,89.0,106.0,102.0,100.0,106.0,109.0,88.0,99.0,95.0,0.188,0.43,0.127,0.255,0.64,4.0,0.06,-2.86,93.2,92.6,82.6,0.217,0.32,0.133,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-04-02,718741,Groundout,field_out,True,493329,673540,Yuli Gurriel,Kodai Senga,0,0,0,8cff2743-e4ec-45d2-9b0d-4d8cd607693a,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,109.0,97.0,97.0,,,,100.0,93.0,102.0,,0.37,0.11599999999999999,,0.17,,-0.96,,95.7,,82.7,0.244,,,0.219,91.0,90.0,87.0,93.0,95.0,93.0,0.25,0.237,0.027000000000000003,2.52,0.95,-0.23,90.8,83.2,72.8,0.244,0.11,0.333,0.125,,,,,,,,,,,,
31,2023-04-02,718741,Strikeout,strikeout,True,660821,673540,Jesús Sánchez,Kodai Senga,0,0,0,5c25a676-e763-4579-8125-c5d1fc88dc03,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,109.0,97.0,97.0,,,,100.0,93.0,102.0,,0.37,0.11599999999999999,,0.17,,-0.96,,95.7,,82.7,0.244,,,0.219,91.0,90.0,87.0,93.0,95.0,93.0,0.25,0.237,0.027000000000000003,2.52,0.95,-0.23,90.8,83.2,72.8,0.244,0.11,0.333,0.125,,,,,,,,,,,,
32,2023-04-02,718741,Groundout,field_out,True,542932,673540,Jon Berti,Kodai Senga,1,0,0,6403d741-b3e6-42f2-afae-17adf72afcf7,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,109.0,97.0,97.0,,,,100.0,93.0,102.0,,0.37,0.11599999999999999,,0.17,,-0.96,,95.7,,82.7,0.244,,,0.219,91.0,90.0,87.0,93.0,95.0,93.0,0.25,0.237,0.027000000000000003,2.52,0.95,-0.23,90.8,83.2,72.8,0.244,0.11,0.333,0.125,,,,,,,,,,,,
33,2023-04-02,718741,Hit By Pitch,hit_by_pitch,False,641796,669432,Tim Locastro,Trevor Rogers,1,0,0,722a337e-4fc9-4c56-bead-dfc6b4a963d2,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,85.7,111.0,110.0,117.0,89.0,106.0,102.0,100.0,106.0,109.0,88.0,99.0,95.0,0.188,0.43,0.127,0.255,0.64,4.0,0.06,-2.86,93.2,92.6,82.6,0.217,0.32,0.133,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-04-02,718741,Home Run,home_run,False,502054,669432,Tommy Pham,Trevor Rogers,0,0,1,248fd38d-e031-4dfc-a761-11d6ce94b1f5,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,85.7,111.0,110.0,117.0,89.0,106.0,102.0,100.0,106.0,109.0,88.0,99.0,95.0,0.188,0.43,0.127,0.255,0.64,4.0,0.06,-2.86,93.2,92.6,82.6,0.217,0.32,0.133,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-04-02,718741,Strikeout,strikeout,True,516782,669432,Starling Marte,Trevor Rogers,0,0,0,d13066aa-4a17-418a-9015-2360b2b6affe,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,85.7,111.0,110.0,117.0,89.0,106.0,102.0,100.0,106.0,109.0,88.0,99.0,95.0,0.188,0.43,0.127,0.255,0.64,4.0,0.06,-2.86,93.2,92.6,82.6,0.217,0.32,0.133,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-04-02,718741,Hit By Pitch,hit_by_pitch,False,596019,669432,Francisco Lindor,Trevor Rogers,0,0,0,d157f508-f587-4108-a79c-30379b1d9b65,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.5489999999999999,0.17600000000000002,0.294,0.379,85.7,111.0,110.0,117.0,89.0,106.0,102.0,100.0,106.0,109.0,88.0,99.0,95.0,0.188,0.43,0.127,0.255,0.64,4.0,0.06,-2.86,93.2,92.6,82.6,0.217,0.32,0.133,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
