,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FF_ba,CH_ba,ST_ba,CU_ba,FC_ba,SI%,wSI/C,vSI,SL_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
37,2023-09-16,716561,Strikeout,strikeout,True,678545,680570,Osleivis Basabe,Grayson Rodriguez,0,0,0,e97f47c2-034e-4b7e-b14f-e86cc57f827b,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
38,2023-09-16,716561,Groundout,field_out,True,650907,680570,René Pinto,Grayson Rodriguez,0,0,0,c3d605a7-5309-48d2-bfec-16c5b20ea150,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
39,2023-09-16,716561,Single,single,False,656811,541640,Ryan O'Hearn,Erasmo Ramírez,0,0,0,0b5645dc-5944-4993-bd12-a91287acc58b,541640.0,erasmoramirez,"Ramírez, E",Right,Erasmo Ramírez,6.41,5.34,60.1,104.0,94.0,99.0,0.809,6.41,1.94,12.23,1.64,1.23,0.22899999999999998,0.41600000000000004,0.11199999999999999,0.34600000000000003,0.45399999999999996,84.4,86.0,85.0,80.0,78.0,103.0,98.0,79.0,120.0,107.0,91.0,122.0,115.0,101.0,105.0,99.0,0.051,0.43200000000000005,0.07,0.077,0.079,-0.75,-1.25,-0.64,2.35,-0.75,91.7,88.7,81.2,79.9,0.222,0.267,,0.16,0.354,0.293,-2.98,91.5,0.154,97.0,105.0,102.0,0.379,,,,,,
40,2023-09-16,716561,Flyout,field_out,True,669720,541640,Austin Hays,Erasmo Ramírez,0,0,0,4830de38-57f7-44b1-979a-fc1105831f70,541640.0,erasmoramirez,"Ramírez, E",Right,Erasmo Ramírez,6.41,5.34,60.1,104.0,94.0,99.0,0.809,6.41,1.94,12.23,1.64,1.23,0.22899999999999998,0.41600000000000004,0.11199999999999999,0.34600000000000003,0.45399999999999996,84.4,86.0,85.0,80.0,78.0,103.0,98.0,79.0,120.0,107.0,91.0,122.0,115.0,101.0,105.0,99.0,0.051,0.43200000000000005,0.07,0.077,0.079,-0.75,-1.25,-0.64,2.35,-0.75,91.7,88.7,81.2,79.9,0.222,0.267,,0.16,0.354,0.293,-2.98,91.5,0.154,97.0,105.0,102.0,0.379,,,,,,
41,2023-09-16,716561,Single,single,False,543305,541640,Aaron Hicks,Erasmo Ramírez,0,0,1,364d12a5-3d6f-4c53-a578-eaf3627b3ae5,541640.0,erasmoramirez,"Ramírez, E",Right,Erasmo Ramírez,6.41,5.34,60.1,104.0,94.0,99.0,0.809,6.41,1.94,12.23,1.64,1.23,0.22899999999999998,0.41600000000000004,0.11199999999999999,0.34600000000000003,0.45399999999999996,84.4,86.0,85.0,80.0,78.0,103.0,98.0,79.0,120.0,107.0,91.0,122.0,115.0,101.0,105.0,99.0,0.051,0.43200000000000005,0.07,0.077,0.079,-0.75,-1.25,-0.64,2.35,-0.75,91.7,88.7,81.2,79.9,0.222,0.267,,0.16,0.354,0.293,-2.98,91.5,0.154,97.0,105.0,102.0,0.379,,,,,,
42,2023-09-16,716561,Single,single,False,656775,541640,Cedric Mullins,Erasmo Ramírez,1,0,1,3c968694-3f9c-49d0-aea9-795ecd6ca664,541640.0,erasmoramirez,"Ramírez, E",Right,Erasmo Ramírez,6.41,5.34,60.1,104.0,94.0,99.0,0.809,6.41,1.94,12.23,1.64,1.23,0.22899999999999998,0.41600000000000004,0.11199999999999999,0.34600000000000003,0.45399999999999996,84.4,86.0,85.0,80.0,78.0,103.0,98.0,79.0,120.0,107.0,91.0,122.0,115.0,101.0,105.0,99.0,0.051,0.43200000000000005,0.07,0.077,0.079,-0.75,-1.25,-0.64,2.35,-0.75,91.7,88.7,81.2,79.9,0.222,0.267,,0.16,0.354,0.293,-2.98,91.5,0.154,97.0,105.0,102.0,0.379,,,,,,
43,2023-09-16,716561,Single,single,False,602104,541640,Ramón Urías,Erasmo Ramírez,0,0,1,be57a404-00f7-4abe-b28e-2d2f9ea1eeaa,541640.0,erasmoramirez,"Ramírez, E",Right,Erasmo Ramírez,6.41,5.34,60.1,104.0,94.0,99.0,0.809,6.41,1.94,12.23,1.64,1.23,0.22899999999999998,0.41600000000000004,0.11199999999999999,0.34600000000000003,0.45399999999999996,84.4,86.0,85.0,80.0,78.0,103.0,98.0,79.0,120.0,107.0,91.0,122.0,115.0,101.0,105.0,99.0,0.051,0.43200000000000005,0.07,0.077,0.079,-0.75,-1.25,-0.64,2.35,-0.75,91.7,88.7,81.2,79.9,0.222,0.267,,0.16,0.354,0.293,-2.98,91.5,0.154,97.0,105.0,102.0,0.379,,,,,,
44,2023-09-16,716561,Grounded Into DP,grounded_into_double_play,True,624428,541640,Adam Frazier,Erasmo Ramírez,0,0,1,c8c81605-31dc-444a-a84c-c00f2cb4bbdd,541640.0,erasmoramirez,"Ramírez, E",Right,Erasmo Ramírez,6.41,5.34,60.1,104.0,94.0,99.0,0.809,6.41,1.94,12.23,1.64,1.23,0.22899999999999998,0.41600000000000004,0.11199999999999999,0.34600000000000003,0.45399999999999996,84.4,86.0,85.0,80.0,78.0,103.0,98.0,79.0,120.0,107.0,91.0,122.0,115.0,101.0,105.0,99.0,0.051,0.43200000000000005,0.07,0.077,0.079,-0.75,-1.25,-0.64,2.35,-0.75,91.7,88.7,81.2,79.9,0.222,0.267,,0.16,0.354,0.293,-2.98,91.5,0.154,97.0,105.0,102.0,0.379,,,,,,
45,2023-09-16,716561,Groundout,field_out,True,650490,680570,Yandy Díaz,Grayson Rodriguez,1,0,0,31dff69f-c9d9-443a-8f34-c378d92478b9,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
46,2023-09-16,716561,Groundout,field_out,True,664040,680570,Brandon Lowe,Grayson Rodriguez,0,0,0,e02ae470-f699-478d-bcfa-6f6b45ff2b39,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
47,2023-09-16,716561,Field Error,field_error,False,668227,680570,Randy Arozarena,Grayson Rodriguez,1,0,0,a9fea274-61d4-4e02-a0b4-c837efa8916a,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
48,2023-09-16,716561,Single,single,False,666139,680570,Josh Lowe,Grayson Rodriguez,0,0,1,d8b42332-b15c-4347-b614-f75b6cc617f9,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
49,2023-09-16,716561,Groundout,field_out,True,622534,680570,Manuel Margot,Grayson Rodriguez,0,0,0,3ac0d30d-737a-4aa3-86f3-ba0c8f64a2dd,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
50,2023-09-16,716561,Strikeout,strikeout,True,683002,541640,Gunnar Henderson,Erasmo Ramírez,0,0,0,9fc07826-1b0a-4bbe-9050-e56512c51635,541640.0,erasmoramirez,"Ramírez, E",Right,Erasmo Ramírez,6.41,5.34,60.1,104.0,94.0,99.0,0.809,6.41,1.94,12.23,1.64,1.23,0.22899999999999998,0.41600000000000004,0.11199999999999999,0.34600000000000003,0.45399999999999996,84.4,86.0,85.0,80.0,78.0,103.0,98.0,79.0,120.0,107.0,91.0,122.0,115.0,101.0,105.0,99.0,0.051,0.43200000000000005,0.07,0.077,0.079,-0.75,-1.25,-0.64,2.35,-0.75,91.7,88.7,81.2,79.9,0.222,0.267,,0.16,0.354,0.293,-2.98,91.5,0.154,97.0,105.0,102.0,0.379,,,,,,
51,2023-09-16,716561,Strikeout,strikeout,True,668939,541640,Adley Rutschman,Erasmo Ramírez,0,0,0,a84b1bec-aedf-4d79-8885-4b8360cf35d9,541640.0,erasmoramirez,"Ramírez, E",Right,Erasmo Ramírez,6.41,5.34,60.1,104.0,94.0,99.0,0.809,6.41,1.94,12.23,1.64,1.23,0.22899999999999998,0.41600000000000004,0.11199999999999999,0.34600000000000003,0.45399999999999996,84.4,86.0,85.0,80.0,78.0,103.0,98.0,79.0,120.0,107.0,91.0,122.0,115.0,101.0,105.0,99.0,0.051,0.43200000000000005,0.07,0.077,0.079,-0.75,-1.25,-0.64,2.35,-0.75,91.7,88.7,81.2,79.9,0.222,0.267,,0.16,0.354,0.293,-2.98,91.5,0.154,97.0,105.0,102.0,0.379,,,,,,
52,2023-09-16,716561,Strikeout,strikeout,True,623993,541640,Anthony Santander,Erasmo Ramírez,0,0,0,d2bceb25-b02c-4f2c-a22d-de1622e619b6,541640.0,erasmoramirez,"Ramírez, E",Right,Erasmo Ramírez,6.41,5.34,60.1,104.0,94.0,99.0,0.809,6.41,1.94,12.23,1.64,1.23,0.22899999999999998,0.41600000000000004,0.11199999999999999,0.34600000000000003,0.45399999999999996,84.4,86.0,85.0,80.0,78.0,103.0,98.0,79.0,120.0,107.0,91.0,122.0,115.0,101.0,105.0,99.0,0.051,0.43200000000000005,0.07,0.077,0.079,-0.75,-1.25,-0.64,2.35,-0.75,91.7,88.7,81.2,79.9,0.222,0.267,,0.16,0.354,0.293,-2.98,91.5,0.154,97.0,105.0,102.0,0.379,,,,,,
53,2023-09-16,716561,Groundout,field_out,True,678554,680570,Curtis Mead,Grayson Rodriguez,0,0,0,128cbbd3-7b01-48f6-99f7-5d268e54608d,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
54,2023-09-16,716561,Groundout,field_out,True,666018,680570,Jonathan Aranda,Grayson Rodriguez,1,0,0,77d75e65-7023-4f21-aa0c-6127140c2cb3,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
55,2023-09-16,716561,Lineout,field_out,True,678545,680570,Osleivis Basabe,Grayson Rodriguez,0,0,0,6b2cbdda-fc91-4101-a980-b6d2db99cd1b,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
56,2023-09-16,716561,Strikeout,strikeout,True,656811,541640,Ryan O'Hearn,Erasmo Ramírez,0,0,0,b437bb12-3cb4-4660-96c4-ef9815df8b3a,541640.0,erasmoramirez,"Ramírez, E",Right,Erasmo Ramírez,6.41,5.34,60.1,104.0,94.0,99.0,0.809,6.41,1.94,12.23,1.64,1.23,0.22899999999999998,0.41600000000000004,0.11199999999999999,0.34600000000000003,0.45399999999999996,84.4,86.0,85.0,80.0,78.0,103.0,98.0,79.0,120.0,107.0,91.0,122.0,115.0,101.0,105.0,99.0,0.051,0.43200000000000005,0.07,0.077,0.079,-0.75,-1.25,-0.64,2.35,-0.75,91.7,88.7,81.2,79.9,0.222,0.267,,0.16,0.354,0.293,-2.98,91.5,0.154,97.0,105.0,102.0,0.379,,,,,,
57,2023-09-16,716561,Flyout,field_out,True,669720,541640,Austin Hays,Erasmo Ramírez,0,0,0,8462bde0-f28a-4213-8fad-0b860feb6507,541640.0,erasmoramirez,"Ramírez, E",Right,Erasmo Ramírez,6.41,5.34,60.1,104.0,94.0,99.0,0.809,6.41,1.94,12.23,1.64,1.23,0.22899999999999998,0.41600000000000004,0.11199999999999999,0.34600000000000003,0.45399999999999996,84.4,86.0,85.0,80.0,78.0,103.0,98.0,79.0,120.0,107.0,91.0,122.0,115.0,101.0,105.0,99.0,0.051,0.43200000000000005,0.07,0.077,0.079,-0.75,-1.25,-0.64,2.35,-0.75,91.7,88.7,81.2,79.9,0.222,0.267,,0.16,0.354,0.293,-2.98,91.5,0.154,97.0,105.0,102.0,0.379,,,,,,
58,2023-09-16,716561,Walk,walk,False,543305,541640,Aaron Hicks,Erasmo Ramírez,1,0,0,fd5a8f51-53bf-410e-ba89-b18ec776b7c8,541640.0,erasmoramirez,"Ramírez, E",Right,Erasmo Ramírez,6.41,5.34,60.1,104.0,94.0,99.0,0.809,6.41,1.94,12.23,1.64,1.23,0.22899999999999998,0.41600000000000004,0.11199999999999999,0.34600000000000003,0.45399999999999996,84.4,86.0,85.0,80.0,78.0,103.0,98.0,79.0,120.0,107.0,91.0,122.0,115.0,101.0,105.0,99.0,0.051,0.43200000000000005,0.07,0.077,0.079,-0.75,-1.25,-0.64,2.35,-0.75,91.7,88.7,81.2,79.9,0.222,0.267,,0.16,0.354,0.293,-2.98,91.5,0.154,97.0,105.0,102.0,0.379,,,,,,
59,2023-09-16,716561,Strikeout,strikeout,True,656775,541640,Cedric Mullins,Erasmo Ramírez,0,0,0,9470db03-ef7d-4350-8ade-32a540868ee2,541640.0,erasmoramirez,"Ramírez, E",Right,Erasmo Ramírez,6.41,5.34,60.1,104.0,94.0,99.0,0.809,6.41,1.94,12.23,1.64,1.23,0.22899999999999998,0.41600000000000004,0.11199999999999999,0.34600000000000003,0.45399999999999996,84.4,86.0,85.0,80.0,78.0,103.0,98.0,79.0,120.0,107.0,91.0,122.0,115.0,101.0,105.0,99.0,0.051,0.43200000000000005,0.07,0.077,0.079,-0.75,-1.25,-0.64,2.35,-0.75,91.7,88.7,81.2,79.9,0.222,0.267,,0.16,0.354,0.293,-2.98,91.5,0.154,97.0,105.0,102.0,0.379,,,,,,
60,2023-09-16,716561,Strikeout,strikeout,True,650907,680570,René Pinto,Grayson Rodriguez,0,0,0,8c377f5f-bed5-4a46-97fa-fb1ffea876ea,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
61,2023-09-16,716561,Pop Out,field_out,True,656484,680570,Tristan Gray,Grayson Rodriguez,0,0,0,fbcff719-f207-4ea5-9c53-6c769ec2b3ec,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
62,2023-09-16,716561,Strikeout,strikeout,True,664040,680570,Brandon Lowe,Grayson Rodriguez,0,0,0,f31369ff-8f66-4072-9360-282400ebd3a6,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,
63,2023-09-16,716561,Groundout,field_out,True,602104,552640,Ramón Urías,Andrew Kittredge,0,0,0,13294266-c6f3-4ab4-aafd-10ef01fb739f,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,3.09,3.9,11.2,113.0,116.0,117.0,0.841,7.71,1.54,9.26,0.77,1.08,0.18899999999999997,0.35100000000000003,0.162,0.27,0.462,,,,,,,,112.0,115.0,122.0,124.0,122.0,127.0,,,,0.14,,0.376,,,-0.7,,3.21,,,93.6,,88.5,,0.333,,,,,0.484,-1.06,94.6,0.174,111.0,106.0,107.0,0.333,,,,,,
64,2023-09-16,716561,Lineout,field_out,True,624428,552640,Adam Frazier,Andrew Kittredge,1,0,0,aa8aa49c-7920-4eae-b69a-ec92807e1cac,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,3.09,3.9,11.2,113.0,116.0,117.0,0.841,7.71,1.54,9.26,0.77,1.08,0.18899999999999997,0.35100000000000003,0.162,0.27,0.462,,,,,,,,112.0,115.0,122.0,124.0,122.0,127.0,,,,0.14,,0.376,,,-0.7,,3.21,,,93.6,,88.5,,0.333,,,,,0.484,-1.06,94.6,0.174,111.0,106.0,107.0,0.333,,,,,,
65,2023-09-16,716561,Pop Out,field_out,True,683002,552640,Gunnar Henderson,Andrew Kittredge,0,0,0,26a3cf64-35bb-4ec2-99e3-19537229d5e5,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,3.09,3.9,11.2,113.0,116.0,117.0,0.841,7.71,1.54,9.26,0.77,1.08,0.18899999999999997,0.35100000000000003,0.162,0.27,0.462,,,,,,,,112.0,115.0,122.0,124.0,122.0,127.0,,,,0.14,,0.376,,,-0.7,,3.21,,,93.6,,88.5,,0.333,,,,,0.484,-1.06,94.6,0.174,111.0,106.0,107.0,0.333,,,,,,
66,2023-09-16,716561,Walk,walk,False,668227,657508,Randy Arozarena,Mike Baumann,1,0,0,16c5c56c-3ef8-4c22-9c05-613e4a86ad64,657508.0,mikebaumann,Baumann,Right,Mike Baumann,3.76,5.37,64.2,98.0,114.0,101.0,0.779,8.49,4.59,7.24,0.97,1.04,0.28800000000000003,0.305,0.13,0.316,0.43,88.7,86.0,90.0,88.0,,,,115.0,99.0,98.0,102.0,91.0,92.0,,,,0.514,,0.209,,0.024,0.35,,1.44,,-3.93,96.4,,91.7,,0.225,0.4,,0.192,,,,,0.24,,,,,123.0,103.0,114.0,0.253,0.63,87.4
67,2023-09-16,716561,Groundout,field_out,True,666139,657508,Josh Lowe,Mike Baumann,1,0,0,4052c6b5-fe0d-4441-ab29-b8a6bd33f18b,657508.0,mikebaumann,Baumann,Right,Mike Baumann,3.76,5.37,64.2,98.0,114.0,101.0,0.779,8.49,4.59,7.24,0.97,1.04,0.28800000000000003,0.305,0.13,0.316,0.43,88.7,86.0,90.0,88.0,,,,115.0,99.0,98.0,102.0,91.0,92.0,,,,0.514,,0.209,,0.024,0.35,,1.44,,-3.93,96.4,,91.7,,0.225,0.4,,0.192,,,,,0.24,,,,,123.0,103.0,114.0,0.253,0.63,87.4
68,2023-09-16,716561,Forceout,force_out,True,622534,657508,Manuel Margot,Mike Baumann,0,0,1,66a51e39-15d3-421e-9cb1-ce0d6965ba89,657508.0,mikebaumann,Baumann,Right,Mike Baumann,3.76,5.37,64.2,98.0,114.0,101.0,0.779,8.49,4.59,7.24,0.97,1.04,0.28800000000000003,0.305,0.13,0.316,0.43,88.7,86.0,90.0,88.0,,,,115.0,99.0,98.0,102.0,91.0,92.0,,,,0.514,,0.209,,0.024,0.35,,1.44,,-3.93,96.4,,91.7,,0.225,0.4,,0.192,,,,,0.24,,,,,123.0,103.0,114.0,0.253,0.63,87.4
69,2023-09-16,716561,Strikeout,strikeout,True,678554,657508,Curtis Mead,Mike Baumann,0,0,0,9feb8d44-c545-46a7-8947-3c9336639795,657508.0,mikebaumann,Baumann,Right,Mike Baumann,3.76,5.37,64.2,98.0,114.0,101.0,0.779,8.49,4.59,7.24,0.97,1.04,0.28800000000000003,0.305,0.13,0.316,0.43,88.7,86.0,90.0,88.0,,,,115.0,99.0,98.0,102.0,91.0,92.0,,,,0.514,,0.209,,0.024,0.35,,1.44,,-3.93,96.4,,91.7,,0.225,0.4,,0.192,,,,,0.24,,,,,123.0,103.0,114.0,0.253,0.63,87.4
