,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,SI_ba,CH_ba,ST_ba,FC_ba,FF_ba,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,SL_ba
38,2023-09-13,716604,Strikeout,strikeout,True,502671,502043,Paul Goldschmidt,Kyle Gibson,0,0,0,1d80e765-44cb-47d5-835d-4b85a0908ff2,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,
39,2023-09-13,716604,Lineout,field_out,True,676475,502043,Alec Burleson,Kyle Gibson,0,0,0,6035f681-0207-49ca-9920-d97d16673a2c,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,
40,2023-09-13,716604,Strikeout,strikeout,True,641933,502043,Tyler O'Neill,Kyle Gibson,0,0,0,348e851c-847d-46cb-a854-aee47234986e,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,
41,2023-09-13,716604,Strikeout,strikeout,True,602104,680723,Ramón Urías,Drew Rom,0,0,0,efe80a71-8bf5-4897-9142-3bfbd70b04e2,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,,,,,,,,81.0,105.0,98.0,64.0,98.0,87.0,97.0,88.0,89.0,,,,0.24100000000000002,0.44299999999999995,,0.237,,,-2.41,,-2.11,-2.48,,,90.6,,87.4,79.4,,0.351,,0.289,,0.333,,85.0,83.0,71.0,0.079,-5.66,83.6,0.467,
42,2023-09-13,716604,Double,double,False,623993,680723,Anthony Santander,Drew Rom,1,0,0,afd1956a-7bcf-4bb0-9418-5ae24ae535d9,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,,,,,,,,81.0,105.0,98.0,64.0,98.0,87.0,97.0,88.0,89.0,,,,0.24100000000000002,0.44299999999999995,,0.237,,,-2.41,,-2.11,-2.48,,,90.6,,87.4,79.4,,0.351,,0.289,,0.333,,85.0,83.0,71.0,0.079,-5.66,83.6,0.467,
43,2023-09-13,716604,Walk,walk,False,669720,596271,Austin Hays,Casey Lawrence,1,0,0,1d0665af-1345-474d-85c5-24c87da9dc73,596271.0,caseylawrence,"Lawrence, C",Right,Casey Lawrence,6.59,4.42,27.1,101.0,87.0,97.0,0.8,6.59,3.29,10.54,2.3,0.62,0.18899999999999997,0.467,0.156,0.3,0.39799999999999996,82.8,64.0,109.0,101.0,93.0,114.0,115.0,84.0,108.0,105.0,73.0,97.0,86.0,110.0,108.0,112.0,124.0,92.0,100.0,0.33799999999999997,0.154,0.004,0.369,0.004,0.13,-0.04,18.0,-0.1,-2.27,3.36,-4.16,89.7,84.8,89.3,80.6,77.3,0.36,0.381,0.158,,0.222,,,,,,,,,0.364
44,2023-09-13,716604,Lineout,field_out,True,676059,596271,Jordan Westburg,Casey Lawrence,0,0,0,1ed849b2-9ac0-4073-8ae3-2ed96faf8a35,596271.0,caseylawrence,"Lawrence, C",Right,Casey Lawrence,6.59,4.42,27.1,101.0,87.0,97.0,0.8,6.59,3.29,10.54,2.3,0.62,0.18899999999999997,0.467,0.156,0.3,0.39799999999999996,82.8,64.0,109.0,101.0,93.0,114.0,115.0,84.0,108.0,105.0,73.0,97.0,86.0,110.0,108.0,112.0,124.0,92.0,100.0,0.33799999999999997,0.154,0.004,0.369,0.004,0.13,-0.04,18.0,-0.1,-2.27,3.36,-4.16,89.7,84.8,89.3,80.6,77.3,0.36,0.381,0.158,,0.222,,,,,,,,,0.364
45,2023-09-13,716604,Flyout,field_out,True,683002,596271,Gunnar Henderson,Casey Lawrence,0,0,0,72130173-4b4c-4135-8674-5de4fbcd742d,596271.0,caseylawrence,"Lawrence, C",Right,Casey Lawrence,6.59,4.42,27.1,101.0,87.0,97.0,0.8,6.59,3.29,10.54,2.3,0.62,0.18899999999999997,0.467,0.156,0.3,0.39799999999999996,82.8,64.0,109.0,101.0,93.0,114.0,115.0,84.0,108.0,105.0,73.0,97.0,86.0,110.0,108.0,112.0,124.0,92.0,100.0,0.33799999999999997,0.154,0.004,0.369,0.004,0.13,-0.04,18.0,-0.1,-2.27,3.36,-4.16,89.7,84.8,89.3,80.6,77.3,0.36,0.381,0.158,,0.222,,,,,,,,,0.364
46,2023-09-13,716604,Groundout,field_out,True,680700,502043,Richie Palacios,Kyle Gibson,0,0,0,f56834cc-8b13-4385-a5ac-d7da42a70447,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,
47,2023-09-13,716604,Lineout,field_out,True,691023,502043,Jordan Walker,Kyle Gibson,0,0,0,e70dad14-810a-4ed4-b495-2ad75f47af1c,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,
48,2023-09-13,716604,Double,double,False,668800,502043,Andrew Knizner,Kyle Gibson,0,0,0,d96045af-2ebc-41ab-a006-e31eeb015f75,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,
49,2023-09-13,716604,Strikeout,strikeout,True,665877,657097,José Fermín,Jacob Webb,0,0,0,9eddddd9-36e1-4ad4-a062-0e0cade856d4,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,3.69,3.82,53.2,100.0,115.0,105.0,0.705,9.56,5.03,6.54,1.01,0.88,0.298,0.34,0.19899999999999998,0.255,0.42100000000000004,85.9,86.0,99.0,98.0,,,,132.0,100.0,107.0,,,,114.0,102.0,109.0,,,,,0.488,,0.23399999999999999,,0.278,1.37,,,-0.19,,0.0,94.9,,,84.0,,,0.17,0.255,,0.185,,,,,,,,,
50,2023-09-13,716604,Flyout,field_out,True,543305,606149,Aaron Hicks,Giovanny Gallegos,0,0,0,337b0c14-094f-41a2-9f63-73c2e911a50d,606149.0,giovannygallegos,Gallegos,Right,Giovanny Gallegos,4.42,4.16,55.0,100.0,101.0,100.0,0.662,9.65,1.96,8.84,1.8,0.76,0.272,0.418,0.158,0.405,0.39899999999999997,87.5,74.0,95.0,90.0,,,,78.0,100.0,90.0,,,,129.0,101.0,111.0,,,,,0.502,,0.46299999999999997,,0.035,0.42,,,0.05,,-7.01,93.7,,,85.0,,,0.667,,,0.267,,,,,,,,,0.214
51,2023-09-13,716604,Strikeout,strikeout,True,543510,606149,James McCann,Giovanny Gallegos,0,0,0,8a905ceb-27f7-4efd-ba1b-737e59f653d1,606149.0,giovannygallegos,Gallegos,Right,Giovanny Gallegos,4.42,4.16,55.0,100.0,101.0,100.0,0.662,9.65,1.96,8.84,1.8,0.76,0.272,0.418,0.158,0.405,0.39899999999999997,87.5,74.0,95.0,90.0,,,,78.0,100.0,90.0,,,,129.0,101.0,111.0,,,,,0.502,,0.46299999999999997,,0.035,0.42,,,0.05,,-7.01,93.7,,,85.0,,,0.667,,,0.267,,,,,,,,,0.214
52,2023-09-13,716604,Strikeout,strikeout,True,656811,606149,Ryan O'Hearn,Giovanny Gallegos,0,0,0,3c4b7a66-c95d-4cbe-acac-06d456f5878d,606149.0,giovannygallegos,Gallegos,Right,Giovanny Gallegos,4.42,4.16,55.0,100.0,101.0,100.0,0.662,9.65,1.96,8.84,1.8,0.76,0.272,0.418,0.158,0.405,0.39899999999999997,87.5,74.0,95.0,90.0,,,,78.0,100.0,90.0,,,,129.0,101.0,111.0,,,,,0.502,,0.46299999999999997,,0.035,0.42,,,0.05,,-7.01,93.7,,,85.0,,,0.667,,,0.267,,,,,,,,,0.214
53,2023-09-13,716604,Groundout,field_out,True,691026,657097,Masyn Winn,Jacob Webb,1,0,0,75f0956d-930c-4941-91d6-e4eb935b1117,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,3.69,3.82,53.2,100.0,115.0,105.0,0.705,9.56,5.03,6.54,1.01,0.88,0.298,0.34,0.19899999999999998,0.255,0.42100000000000004,85.9,86.0,99.0,98.0,,,,132.0,100.0,107.0,,,,114.0,102.0,109.0,,,,,0.488,,0.23399999999999999,,0.278,1.37,,,-0.19,,0.0,94.9,,,84.0,,,0.17,0.255,,0.185,,,,,,,,,
54,2023-09-13,716604,Groundout,field_out,True,663457,657097,Lars Nootbaar,Jacob Webb,0,0,0,b0154ace-6399-4fae-a1b4-4a071edb05c6,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,3.69,3.82,53.2,100.0,115.0,105.0,0.705,9.56,5.03,6.54,1.01,0.88,0.298,0.34,0.19899999999999998,0.255,0.42100000000000004,85.9,86.0,99.0,98.0,,,,132.0,100.0,107.0,,,,114.0,102.0,109.0,,,,,0.488,,0.23399999999999999,,0.278,1.37,,,-0.19,,0.0,94.9,,,84.0,,,0.17,0.255,,0.185,,,,,,,,,
55,2023-09-13,716604,Walk,walk,False,502671,657097,Paul Goldschmidt,Jacob Webb,0,0,0,d92aebb9-0d3f-4165-bebf-9d6eed05b1a0,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,3.69,3.82,53.2,100.0,115.0,105.0,0.705,9.56,5.03,6.54,1.01,0.88,0.298,0.34,0.19899999999999998,0.255,0.42100000000000004,85.9,86.0,99.0,98.0,,,,132.0,100.0,107.0,,,,114.0,102.0,109.0,,,,,0.488,,0.23399999999999999,,0.278,1.37,,,-0.19,,0.0,94.9,,,84.0,,,0.17,0.255,,0.185,,,,,,,,,
56,2023-09-13,716604,Single,single,False,676475,669084,Alec Burleson,DL Hall,1,0,1,d9ca2342-b66b-40d1-aee5-f88b5f8d12ed,669084.0,dlhall,"Hall, DL",Left,DL Hall,3.26,2.95,19.1,106.0,104.0,111.0,0.713,10.71,2.33,8.38,0.93,1.47,0.245,0.415,0.226,0.245,0.439,84.5,75.0,101.0,113.0,96.0,131.0,135.0,101.0,108.0,111.0,,,,129.0,102.0,109.0,,,,,0.536,,0.253,0.046,0.16399999999999998,1.37,,,-0.49,4.6,-2.53,95.6,,,87.5,81.0,,0.294,,,0.2,0.0,,,,,,,,0.3
57,2023-09-13,716604,Strikeout,strikeout,True,641933,669084,Tyler O'Neill,DL Hall,0,0,0,c628ba96-42fa-436f-95e1-ec2c39ab4273,669084.0,dlhall,"Hall, DL",Left,DL Hall,3.26,2.95,19.1,106.0,104.0,111.0,0.713,10.71,2.33,8.38,0.93,1.47,0.245,0.415,0.226,0.245,0.439,84.5,75.0,101.0,113.0,96.0,131.0,135.0,101.0,108.0,111.0,,,,129.0,102.0,109.0,,,,,0.536,,0.253,0.046,0.16399999999999998,1.37,,,-0.49,4.6,-2.53,95.6,,,87.5,81.0,,0.294,,,0.2,0.0,,,,,,,,0.3
58,2023-09-13,716604,Groundout,field_out,True,668939,667463,Adley Rutschman,John King,1,0,0,e4a70822-7ba1-43f3-8ac1-ef407ad793a4,667463.0,johnking,King,Left,John King,3.62,4.45,37.1,104.0,94.0,99.0,0.81,4.82,2.41,10.85,0.48,3.95,0.213,0.47200000000000003,0.15,0.29100000000000004,0.402,84.1,98.0,104.0,103.0,,,,6.0,55.0,51.0,90.0,104.0,96.0,102.0,99.0,102.0,,,,0.5429999999999999,0.004,,0.08199999999999999,,0.37200000000000005,-2.3,,0.68,1.01,,0.18,93.7,,93.7,85.1,,0.316,0.308,,,,,,,,,,,,0.286
59,2023-09-13,716604,Walk,walk,False,602104,667463,Ramón Urías,John King,0,0,0,0fd52e3a-cf6f-4789-aa06-8e85f0b9b324,667463.0,johnking,King,Left,John King,3.62,4.45,37.1,104.0,94.0,99.0,0.81,4.82,2.41,10.85,0.48,3.95,0.213,0.47200000000000003,0.15,0.29100000000000004,0.402,84.1,98.0,104.0,103.0,,,,6.0,55.0,51.0,90.0,104.0,96.0,102.0,99.0,102.0,,,,0.5429999999999999,0.004,,0.08199999999999999,,0.37200000000000005,-2.3,,0.68,1.01,,0.18,93.7,,93.7,85.1,,0.316,0.308,,,,,,,,,,,,0.286
60,2023-09-13,716604,Grounded Into DP,grounded_into_double_play,True,623993,667463,Anthony Santander,John King,1,0,1,a6b260aa-28f4-4e18-81b1-d549d7712369,667463.0,johnking,King,Left,John King,3.62,4.45,37.1,104.0,94.0,99.0,0.81,4.82,2.41,10.85,0.48,3.95,0.213,0.47200000000000003,0.15,0.29100000000000004,0.402,84.1,98.0,104.0,103.0,,,,6.0,55.0,51.0,90.0,104.0,96.0,102.0,99.0,102.0,,,,0.5429999999999999,0.004,,0.08199999999999999,,0.37200000000000005,-2.3,,0.68,1.01,,0.18,93.7,,93.7,85.1,,0.316,0.308,,,,,,,,,,,,0.286
61,2023-09-13,716604,Lineout,field_out,True,680700,660261,Richie Palacios,Shintaro Fujinami,1,0,0,80e55210-152d-46ad-9bfd-82848c6de8cb,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,,,,,-279.0,111.0,65.0,107.0,90.0,91.0,,,,118.0,92.0,105.0,94.0,92.0,93.0,,0.5660000000000001,0.162,0.073,0.001,,0.08,1.27,,-1.47,-81.55,,98.4,88.3,,84.4,75.7,,,0.235,0.171,0.243,,138.0,95.0,100.0,0.19899999999999998,-1.4,92.8,0.243,0.75
62,2023-09-13,716604,Groundout,field_out,True,691023,660261,Jordan Walker,Shintaro Fujinami,0,0,0,0ad49bfa-1dc0-4418-84f4-f521c1c73499,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,,,,,-279.0,111.0,65.0,107.0,90.0,91.0,,,,118.0,92.0,105.0,94.0,92.0,93.0,,0.5660000000000001,0.162,0.073,0.001,,0.08,1.27,,-1.47,-81.55,,98.4,88.3,,84.4,75.7,,,0.235,0.171,0.243,,138.0,95.0,100.0,0.19899999999999998,-1.4,92.8,0.243,0.75
63,2023-09-13,716604,Strikeout,strikeout,True,668800,660261,Andrew Knizner,Shintaro Fujinami,0,0,0,dfc71e0a-caf1-40e5-97e1-7ec2bdc53530,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,,,,,-279.0,111.0,65.0,107.0,90.0,91.0,,,,118.0,92.0,105.0,94.0,92.0,93.0,,0.5660000000000001,0.162,0.073,0.001,,0.08,1.27,,-1.47,-81.55,,98.4,88.3,,84.4,75.7,,,0.235,0.171,0.243,,138.0,95.0,100.0,0.19899999999999998,-1.4,92.8,0.243,0.75
64,2023-09-13,716604,Strikeout,strikeout,True,669720,664854,Austin Hays,Ryan Helsley,0,0,0,e3cc10ec-e265-4dd0-ac81-6b3c30c20732,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,2.45,2.25,36.2,101.0,155.0,114.0,0.68,12.76,4.17,5.4,0.25,1.03,0.21100000000000002,0.303,0.19699999999999998,0.316,0.425,,,,,117.0,88.0,98.0,161.0,98.0,110.0,,,,154.0,106.0,124.0,,,,,0.562,,0.36700000000000005,0.071,,0.88,,,3.11,-0.7,,99.7,,,89.0,82.1,,,,,0.224,0.2,,,,,,,,0.113
65,2023-09-13,716604,Strikeout,strikeout,True,656775,664854,Cedric Mullins,Ryan Helsley,0,0,0,fe30b4fe-120e-4f6c-a258-a624bc52452f,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,2.45,2.25,36.2,101.0,155.0,114.0,0.68,12.76,4.17,5.4,0.25,1.03,0.21100000000000002,0.303,0.19699999999999998,0.316,0.425,,,,,117.0,88.0,98.0,161.0,98.0,110.0,,,,154.0,106.0,124.0,,,,,0.562,,0.36700000000000005,0.071,,0.88,,,3.11,-0.7,,99.7,,,89.0,82.1,,,,,0.224,0.2,,,,,,,,0.113
66,2023-09-13,716604,Triple,triple,False,683002,664854,Gunnar Henderson,Ryan Helsley,0,0,0,2bfc0e4b-c0d2-4717-8e31-6536d193942b,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,2.45,2.25,36.2,101.0,155.0,114.0,0.68,12.76,4.17,5.4,0.25,1.03,0.21100000000000002,0.303,0.19699999999999998,0.316,0.425,,,,,117.0,88.0,98.0,161.0,98.0,110.0,,,,154.0,106.0,124.0,,,,,0.562,,0.36700000000000005,0.071,,0.88,,,3.11,-0.7,,99.7,,,89.0,82.1,,,,,0.224,0.2,,,,,,,,0.113
67,2023-09-13,716604,Pop Out,field_out,True,543305,664854,Aaron Hicks,Ryan Helsley,1,0,0,e5290edc-a685-4292-9648-dbb973416b7e,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,2.45,2.25,36.2,101.0,155.0,114.0,0.68,12.76,4.17,5.4,0.25,1.03,0.21100000000000002,0.303,0.19699999999999998,0.316,0.425,,,,,117.0,88.0,98.0,161.0,98.0,110.0,,,,154.0,106.0,124.0,,,,,0.562,,0.36700000000000005,0.071,,0.88,,,3.11,-0.7,,99.7,,,89.0,82.1,,,,,0.224,0.2,,,,,,,,0.113
