,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,CH_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SV_ba,SL_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,CU_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
40,2023-08-18,716954,Strikeout,strikeout,True,656305,571656,Matt Chapman,Buck Farmer,0,0,0,6a0cc53e-3cee-4e79-b653-6edcaaf7ab2f,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,4.2,4.07,75.0,99.0,97.0,98.0,0.713,8.4,3.48,6.96,1.32,0.69,0.248,0.413,0.218,0.306,0.39299999999999996,87.8,98.0,95.0,91.0,79.0,99.0,91.0,,,,120.0,103.0,113.0,,0.43,0.33899999999999997,0.231,-0.17,,1.95,-0.83,93.9,,83.1,0.242,0.222,,,,,,,,,0.158,,,,,,,,,,,,,,,,
41,2023-08-18,716954,Pop Out,field_out,True,670770,621244,TJ Friedl,José Berríos,0,0,0,2b6040dc-5a80-439d-9716-c62181fb0e81,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,0.185,0.72,0.61,,-0.38,94.3,93.8,,0.254,0.245,0.255,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,,,,,
42,2023-08-18,716954,Single,single,False,680574,621244,Matt McLain,José Berríos,1,0,0,24401092-592d-42d2-b810-ab1b47c44b4b,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,0.185,0.72,0.61,,-0.38,94.3,93.8,,0.254,0.245,0.255,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,,,,,
43,2023-08-18,716954,Walk,walk,False,682829,621244,Elly De La Cruz,José Berríos,0,0,1,93ffa73e-2069-41bc-9a66-079e5a5806db,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,0.185,0.72,0.61,,-0.38,94.3,93.8,,0.254,0.245,0.255,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,,,,,
44,2023-08-18,716954,Forceout,force_out,True,668715,621244,Spencer Steer,José Berríos,0,0,1,4d89ecdb-fac6-44f6-ba54-db7b18600caf,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,0.185,0.72,0.61,,-0.38,94.3,93.8,,0.254,0.245,0.255,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,,,,,
45,2023-08-18,716954,Groundout,field_out,True,458015,650893,Joey Votto,Génesis Cabrera,0,0,0,794fabc6-4106-4251-8399-f73b3b090cd5,650893.0,genesiscabrera,"Cabrera, G",Left,Génesis Cabrera,4.04,4.18,55.2,101.0,96.0,98.0,0.73,9.38,3.88,7.92,1.29,0.88,0.245,0.413,0.135,0.368,0.413,88.8,71.0,87.0,85.0,110.0,101.0,102.0,93.0,90.0,82.0,,,,0.142,0.363,,0.040999999999999995,0.12,1.92,,-4.88,96.0,95.4,,0.224,0.286,0.194,97.0,97.0,98.0,0.133,1.13,79.6,,,76.0,106.0,96.0,0.321,-0.27,89.6,0.247,0.267,,,,,,,,
46,2023-08-18,716954,Flyout,field_out,True,672386,664139,Alejandro Kirk,Ian Gibaut,1,0,0,6603075d-7adc-4af8-a353-9aa4b19ca219,664139.0,iangibaut,Gibaut,Right,Ian Gibaut,3.33,3.74,75.2,106.0,106.0,107.0,0.76,8.21,3.33,8.21,0.95,1.06,0.33299999999999996,0.33299999999999996,0.134,0.292,0.45299999999999996,86.0,96.0,104.0,104.0,102.0,108.0,106.0,,,,126.0,104.0,113.0,,0.44,0.20800000000000002,0.081,1.43,,1.39,-7.1,95.2,,84.2,0.195,0.524,,,,,,,,,,98.0,104.0,104.0,0.271,0.46,91.6,0.29,,0.203,,,,,,,
47,2023-08-18,716954,Flyout,field_out,True,662139,664139,Daulton Varsho,Ian Gibaut,0,0,0,84d27751-a753-402a-959d-8ef49d4b054c,664139.0,iangibaut,Gibaut,Right,Ian Gibaut,3.33,3.74,75.2,106.0,106.0,107.0,0.76,8.21,3.33,8.21,0.95,1.06,0.33299999999999996,0.33299999999999996,0.134,0.292,0.45299999999999996,86.0,96.0,104.0,104.0,102.0,108.0,106.0,,,,126.0,104.0,113.0,,0.44,0.20800000000000002,0.081,1.43,,1.39,-7.1,95.2,,84.2,0.195,0.524,,,,,,,,,,98.0,104.0,104.0,0.271,0.46,91.6,0.29,,0.203,,,,,,,
48,2023-08-18,716954,Flyout,field_out,True,669289,664139,Santiago Espinal,Ian Gibaut,0,0,0,0c4092fd-60b2-484c-80b5-307c479e8898,664139.0,iangibaut,Gibaut,Right,Ian Gibaut,3.33,3.74,75.2,106.0,106.0,107.0,0.76,8.21,3.33,8.21,0.95,1.06,0.33299999999999996,0.33299999999999996,0.134,0.292,0.45299999999999996,86.0,96.0,104.0,104.0,102.0,108.0,106.0,,,,126.0,104.0,113.0,,0.44,0.20800000000000002,0.081,1.43,,1.39,-7.1,95.2,,84.2,0.195,0.524,,,,,,,,,,98.0,104.0,104.0,0.271,0.46,91.6,0.29,,0.203,,,,,,,
49,2023-08-18,716954,Groundout,field_out,True,687952,554340,Christian Encarnacion-Strand,Yimi García,0,0,0,55d266b0-e33b-494a-aab3-9cb60b42f3a2,554340.0,yimigarcia,"García, Y",Right,Yimi García,4.09,3.48,66.0,101.0,112.0,105.0,0.722,10.77,2.05,9.14,1.09,1.53,0.231,0.401,0.198,0.297,0.406,88.5,85.0,100.0,99.0,122.0,105.0,105.0,106.0,101.0,99.0,96.0,92.0,101.0,0.158,0.331,0.111,0.073,-0.16,1.04,0.24,-1.2,96.0,95.5,89.7,0.256,0.292,0.378,116.0,97.0,108.0,0.327,0.61,83.6,,0.25,,,,,,,,0.178,,,,,,,,
50,2023-08-18,716954,Single,single,False,663886,554340,Tyler Stephenson,Yimi García,0,0,0,cac2af5b-99fc-41e1-93cf-cdc6452df252,554340.0,yimigarcia,"García, Y",Right,Yimi García,4.09,3.48,66.0,101.0,112.0,105.0,0.722,10.77,2.05,9.14,1.09,1.53,0.231,0.401,0.198,0.297,0.406,88.5,85.0,100.0,99.0,122.0,105.0,105.0,106.0,101.0,99.0,96.0,92.0,101.0,0.158,0.331,0.111,0.073,-0.16,1.04,0.24,-1.2,96.0,95.5,89.7,0.256,0.292,0.378,116.0,97.0,108.0,0.327,0.61,83.6,,0.25,,,,,,,,0.178,,,,,,,,
51,2023-08-18,716954,Grounded Into DP,grounded_into_double_play,True,666181,554340,Will Benson,Yimi García,0,0,1,3925a92b-81db-4add-a013-b188374f7094,554340.0,yimigarcia,"García, Y",Right,Yimi García,4.09,3.48,66.0,101.0,112.0,105.0,0.722,10.77,2.05,9.14,1.09,1.53,0.231,0.401,0.198,0.297,0.406,88.5,85.0,100.0,99.0,122.0,105.0,105.0,106.0,101.0,99.0,96.0,92.0,101.0,0.158,0.331,0.111,0.073,-0.16,1.04,0.24,-1.2,96.0,95.5,89.7,0.256,0.292,0.378,116.0,97.0,108.0,0.327,0.61,83.6,,0.25,,,,,,,,0.178,,,,,,,,
52,2023-08-18,716954,Strikeout,strikeout,True,595281,608371,Kevin Kiermaier,Lucas Sims,0,0,0,173daa70-bcde-4d69-923e-e067d59332cd,608371.0,lucassims,Sims,Right,Lucas Sims,3.1,3.82,61.0,95.0,131.0,104.0,0.6890000000000001,10.62,5.75,4.87,0.74,0.38,0.27,0.37200000000000005,0.23399999999999999,0.263,0.389,,,,,116.0,94.0,97.0,,,,149.0,98.0,112.0,0.005,0.434,0.503,,0.09,-0.92,1.54,,94.2,91.3,83.8,0.191,,,93.0,83.0,86.0,0.057999999999999996,-1.34,78.1,,0.147,,,,,,,,0.0,,,,,,,,
53,2023-08-18,716954,Strikeout,strikeout,True,593160,608371,Whit Merrifield,Lucas Sims,0,0,0,e13649e0-2b56-4146-9392-f300d9885f9a,608371.0,lucassims,Sims,Right,Lucas Sims,3.1,3.82,61.0,95.0,131.0,104.0,0.6890000000000001,10.62,5.75,4.87,0.74,0.38,0.27,0.37200000000000005,0.23399999999999999,0.263,0.389,,,,,116.0,94.0,97.0,,,,149.0,98.0,112.0,0.005,0.434,0.503,,0.09,-0.92,1.54,,94.2,91.3,83.8,0.191,,,93.0,83.0,86.0,0.057999999999999996,-1.34,78.1,,0.147,,,,,,,,0.0,,,,,,,,
54,2023-08-18,716954,Walk,walk,False,474832,608371,Brandon Belt,Lucas Sims,1,0,0,88dc2924-a521-41e0-b362-8b956b9af9f5,608371.0,lucassims,Sims,Right,Lucas Sims,3.1,3.82,61.0,95.0,131.0,104.0,0.6890000000000001,10.62,5.75,4.87,0.74,0.38,0.27,0.37200000000000005,0.23399999999999999,0.263,0.389,,,,,116.0,94.0,97.0,,,,149.0,98.0,112.0,0.005,0.434,0.503,,0.09,-0.92,1.54,,94.2,91.3,83.8,0.191,,,93.0,83.0,86.0,0.057999999999999996,-1.34,78.1,,0.147,,,,,,,,0.0,,,,,,,,
55,2023-08-18,716954,Pop Out,field_out,True,665489,608371,Vladimir Guerrero Jr.,Lucas Sims,0,0,0,e878069d-a266-42f0-9742-83ea33d4d99b,608371.0,lucassims,Sims,Right,Lucas Sims,3.1,3.82,61.0,95.0,131.0,104.0,0.6890000000000001,10.62,5.75,4.87,0.74,0.38,0.27,0.37200000000000005,0.23399999999999999,0.263,0.389,,,,,116.0,94.0,97.0,,,,149.0,98.0,112.0,0.005,0.434,0.503,,0.09,-0.92,1.54,,94.2,91.3,83.8,0.191,,,93.0,83.0,86.0,0.057999999999999996,-1.34,78.1,,0.147,,,,,,,,0.0,,,,,,,,
56,2023-08-18,716954,Strikeout,strikeout,True,656413,657024,Stuart Fairchild,Erik Swanson,0,0,0,8a5f8b4e-6384-4fe5-8aba-50f07d3d363d,657024.0,erikswanson,"Swanson, E",Right,Erik Swanson,2.97,3.04,66.2,98.0,99.0,102.0,0.691,10.13,2.84,7.02,1.08,0.87,0.24100000000000002,0.428,0.127,0.325,0.40399999999999997,,,,,87.0,98.0,94.0,,,,89.0,93.0,95.0,,0.34600000000000003,0.179,,-0.4,,-0.56,,93.7,,86.6,0.267,,,,,,,,,,0.423,,,,,,,,,,111.0,100.0,109.0,0.475,3.04,85.1,0.162
57,2023-08-18,716954,Flyout,field_out,True,670770,657024,TJ Friedl,Erik Swanson,1,0,0,75a49223-c6ea-44f3-b8a5-e4628f0f42c9,657024.0,erikswanson,"Swanson, E",Right,Erik Swanson,2.97,3.04,66.2,98.0,99.0,102.0,0.691,10.13,2.84,7.02,1.08,0.87,0.24100000000000002,0.428,0.127,0.325,0.40399999999999997,,,,,87.0,98.0,94.0,,,,89.0,93.0,95.0,,0.34600000000000003,0.179,,-0.4,,-0.56,,93.7,,86.6,0.267,,,,,,,,,,0.423,,,,,,,,,,111.0,100.0,109.0,0.475,3.04,85.1,0.162
58,2023-08-18,716954,Single,single,False,680574,657024,Matt McLain,Erik Swanson,1,0,0,89acd8de-0482-47d1-976f-7e382f48e011,657024.0,erikswanson,"Swanson, E",Right,Erik Swanson,2.97,3.04,66.2,98.0,99.0,102.0,0.691,10.13,2.84,7.02,1.08,0.87,0.24100000000000002,0.428,0.127,0.325,0.40399999999999997,,,,,87.0,98.0,94.0,,,,89.0,93.0,95.0,,0.34600000000000003,0.179,,-0.4,,-0.56,,93.7,,86.6,0.267,,,,,,,,,,0.423,,,,,,,,,,111.0,100.0,109.0,0.475,3.04,85.1,0.162
59,2023-08-18,716954,Walk,walk,False,682829,657024,Elly De La Cruz,Erik Swanson,1,0,1,d8302393-c70d-4563-928a-b39c025a99ae,657024.0,erikswanson,"Swanson, E",Right,Erik Swanson,2.97,3.04,66.2,98.0,99.0,102.0,0.691,10.13,2.84,7.02,1.08,0.87,0.24100000000000002,0.428,0.127,0.325,0.40399999999999997,,,,,87.0,98.0,94.0,,,,89.0,93.0,95.0,,0.34600000000000003,0.179,,-0.4,,-0.56,,93.7,,86.6,0.267,,,,,,,,,,0.423,,,,,,,,,,111.0,100.0,109.0,0.475,3.04,85.1,0.162
60,2023-08-18,716954,Strikeout,strikeout,True,668715,657024,Spencer Steer,Erik Swanson,0,0,0,9e6d0cec-de12-4247-b923-ef0445858d7f,657024.0,erikswanson,"Swanson, E",Right,Erik Swanson,2.97,3.04,66.2,98.0,99.0,102.0,0.691,10.13,2.84,7.02,1.08,0.87,0.24100000000000002,0.428,0.127,0.325,0.40399999999999997,,,,,87.0,98.0,94.0,,,,89.0,93.0,95.0,,0.34600000000000003,0.179,,-0.4,,-0.56,,93.7,,86.6,0.267,,,,,,,,,,0.423,,,,,,,,,,111.0,100.0,109.0,0.475,3.04,85.1,0.162
61,2023-08-18,716954,Strikeout,strikeout,True,624415,664747,Cavan Biggio,Alexis Díaz,0,0,0,f3a5276a-f624-44cb-94cf-6fdf57aa1bb0,664747.0,alexisdiaz,"Díaz, A",Right,Alexis Díaz,3.07,3.4,67.1,89.0,94.0,96.0,0.684,11.5,4.81,5.88,0.53,0.97,0.247,0.38299999999999995,0.182,0.305,0.384,,,,,114.0,86.0,97.0,,,,76.0,93.0,96.0,,0.485,0.515,,-0.32,,2.1,,94.5,,87.5,0.239,,,,,,,,,,0.153,,,,,,,,,,,,,,,,
62,2023-08-18,716954,Pop Out,field_out,True,656305,664747,Matt Chapman,Alexis Díaz,0,0,0,50347a3a-cbc8-4935-8761-26dcb76e8632,664747.0,alexisdiaz,"Díaz, A",Right,Alexis Díaz,3.07,3.4,67.1,89.0,94.0,96.0,0.684,11.5,4.81,5.88,0.53,0.97,0.247,0.38299999999999995,0.182,0.305,0.384,,,,,114.0,86.0,97.0,,,,76.0,93.0,96.0,,0.485,0.515,,-0.32,,2.1,,94.5,,87.5,0.239,,,,,,,,,,0.153,,,,,,,,,,,,,,,,
63,2023-08-18,716954,Flyout,field_out,True,672386,664747,Alejandro Kirk,Alexis Díaz,1,1,0,f3fbaca1-1ac1-40c0-bbec-dfa68b1fd1d2,664747.0,alexisdiaz,"Díaz, A",Right,Alexis Díaz,3.07,3.4,67.1,89.0,94.0,96.0,0.684,11.5,4.81,5.88,0.53,0.97,0.247,0.38299999999999995,0.182,0.305,0.384,,,,,114.0,86.0,97.0,,,,76.0,93.0,96.0,,0.485,0.515,,-0.32,,2.1,,94.5,,87.5,0.239,,,,,,,,,,0.153,,,,,,,,,,,,,,,,
64,2023-08-18,716954,Lineout,field_out,True,458015,663855,Joey Votto,Jordan Hicks,0,0,0,c3e03e61-ffe8-43cd-8097-ca0f191d7c30,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,3.29,3.33,65.2,96.0,128.0,103.0,0.741,11.1,4.39,7.81,0.55,2.65,0.226,0.369,0.22,0.256,0.42100000000000004,,,,,136.0,103.0,107.0,116.0,99.0,99.0,150.0,84.0,110.0,0.643,0.10800000000000001,0.233,,0.15,1.06,-0.51,,100.3,100.1,86.8,0.216,,0.259,,,,,,,,0.4,,,,,,,,,0.136,,,,0.016,2.32,91.4,0.0
65,2023-08-18,716954,Home Run,home_run,False,687952,663855,Christian Encarnacion-Strand,Jordan Hicks,1,0,0,f0103629-6475-4df2-a9d5-a8e35f0d07a7,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,3.29,3.33,65.2,96.0,128.0,103.0,0.741,11.1,4.39,7.81,0.55,2.65,0.226,0.369,0.22,0.256,0.42100000000000004,,,,,136.0,103.0,107.0,116.0,99.0,99.0,150.0,84.0,110.0,0.643,0.10800000000000001,0.233,,0.15,1.06,-0.51,,100.3,100.1,86.8,0.216,,0.259,,,,,,,,0.4,,,,,,,,,0.136,,,,0.016,2.32,91.4,0.0
