,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,FC_ba,SI_ba,CH_ba,CU_ba,ST_ba,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-08-04,717134,Flyout,field_out,True,607043,665152,Brandon Nimmo,Dean Kremer,1,0,0,5f6da99a-53cb-404f-802e-d095b26d5b78,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,,,,,,,
1,2023-08-04,717134,Groundout,field_out,True,682626,665152,Francisco Alvarez,Dean Kremer,1,0,0,aa22bc41-6243-444d-87d5-00e2f7db3534,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,,,,,,,
2,2023-08-04,717134,Double,double,False,596019,665152,Francisco Lindor,Dean Kremer,1,1,0,0845946c-7eec-4d45-861a-0ef478189c3f,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,,,,,,,
3,2023-08-04,717134,Caught Stealing 3B,caught_stealing_3b,True,624413,665152,Pete Alonso,Dean Kremer,0,0,0,81802abd-1dcd-4f51-a6d5-b243153ca308,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,,,,,,,
4,2023-08-04,717134,Walk,walk,False,668939,656849,Adley Rutschman,David Peterson,1,0,0,f41c5f83-0cc4-4ef1-825a-6ea406f6f49b,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,,,,0.253,0.273,,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,,0.66,-2.58,2.63,-1.35,92.7,,91.5,85.3,78.6,0.287,,0.314,0.325,0.2,,0.268,,,,,,,,,,,,,
5,2023-08-04,717134,Single,single,False,663624,656849,Ryan Mountcastle,David Peterson,0,0,1,e45d174f-c99c-44ad-a8cb-a3592cd0d2cd,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,,,,0.253,0.273,,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,,0.66,-2.58,2.63,-1.35,92.7,,91.5,85.3,78.6,0.287,,0.314,0.325,0.2,,0.268,,,,,,,,,,,,,
6,2023-08-04,717134,Flyout,field_out,True,683002,656849,Gunnar Henderson,David Peterson,1,0,0,76274ebf-efde-4d57-b13c-4df83c4f61d1,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,,,,0.253,0.273,,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,,0.66,-2.58,2.63,-1.35,92.7,,91.5,85.3,78.6,0.287,,0.314,0.325,0.2,,0.268,,,,,,,,,,,,,
7,2023-08-04,717134,Forceout,force_out,True,669720,656849,Austin Hays,David Peterson,1,0,1,a12e32bf-b724-49c4-b450-7806771e495d,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,,,,0.253,0.273,,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,,0.66,-2.58,2.63,-1.35,92.7,,91.5,85.3,78.6,0.287,,0.314,0.325,0.2,,0.268,,,,,,,,,,,,,
8,2023-08-04,717134,Walk,walk,False,676059,656849,Jordan Westburg,David Peterson,0,0,1,94973a0c-27ad-484c-84bc-f92e2d440e3d,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,,,,0.253,0.273,,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,,0.66,-2.58,2.63,-1.35,92.7,,91.5,85.3,78.6,0.287,,0.314,0.325,0.2,,0.268,,,,,,,,,,,,,
9,2023-08-04,717134,Strikeout,strikeout,True,656811,656849,Ryan O'Hearn,David Peterson,0,0,0,44191301-f2ce-4ad5-aed2-835873ce20c5,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,,,,0.253,0.273,,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,,0.66,-2.58,2.63,-1.35,92.7,,91.5,85.3,78.6,0.287,,0.314,0.325,0.2,,0.268,,,,,,,,,,,,,
10,2023-08-04,717134,Groundout,field_out,True,624413,665152,Pete Alonso,Dean Kremer,1,0,0,66ae03e5-6af3-4994-b120-c3977e86f3c9,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,,,,,,,
11,2023-08-04,717134,Groundout,field_out,True,643446,665152,Jeff McNeil,Dean Kremer,0,0,0,d01cfc52-9822-4fbc-a9b4-37e982f53822,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,,,,,,,
12,2023-08-04,717134,Strikeout,strikeout,True,516782,665152,Starling Marte,Dean Kremer,0,0,0,2359ec54-5ff1-442e-9e07-fd634c5c5740,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,,,,,,,
13,2023-08-04,717134,Groundout,field_out,True,602104,656849,Ramón Urías,David Peterson,1,0,0,9a70efae-86de-4d04-b16e-32dffd90395a,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,,,,0.253,0.273,,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,,0.66,-2.58,2.63,-1.35,92.7,,91.5,85.3,78.6,0.287,,0.314,0.325,0.2,,0.268,,,,,,,,,,,,,
14,2023-08-04,717134,Walk,walk,False,543510,656849,James McCann,David Peterson,1,0,0,3059de07-b319-49e8-9455-9deaef774559,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,,,,0.253,0.273,,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,,0.66,-2.58,2.63,-1.35,92.7,,91.5,85.3,78.6,0.287,,0.314,0.325,0.2,,0.268,,,,,,,,,,,,,
15,2023-08-04,717134,Grounded Into DP,grounded_into_double_play,True,663630,656849,Ryan McKenna,David Peterson,0,0,1,385c4efa-fee2-4771-82f0-f64030e2610c,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,,,,0.253,0.273,,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,,0.66,-2.58,2.63,-1.35,92.7,,91.5,85.3,78.6,0.287,,0.314,0.325,0.2,,0.268,,,,,,,,,,,,,
16,2023-08-04,717134,Flyout,field_out,True,683146,665152,Brett Baty,Dean Kremer,0,0,0,99767f2f-0af5-45e3-af63-f03542b4234a,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,,,,,,,
17,2023-08-04,717134,Strikeout,strikeout,True,668901,665152,Mark Vientos,Dean Kremer,0,0,0,e166fe58-f782-45ed-82e9-e90f67abc4d9,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,,,,,,,
18,2023-08-04,717134,Strikeout,strikeout,True,542364,665152,Rafael Ortega,Dean Kremer,0,0,0,8f436fd0-495c-4369-b50c-d7af74e74616,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,,,,,,,
19,2023-08-04,717134,Groundout,field_out,True,668939,656849,Adley Rutschman,David Peterson,0,0,0,189d2bf3-9a90-4667-baed-a5355eabb99a,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,,,,0.253,0.273,,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,,0.66,-2.58,2.63,-1.35,92.7,,91.5,85.3,78.6,0.287,,0.314,0.325,0.2,,0.268,,,,,,,,,,,,,
20,2023-08-04,717134,Groundout,field_out,True,663624,656849,Ryan Mountcastle,David Peterson,0,0,0,70b04dd3-682b-4990-ace5-0bf77c23a909,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,,,,0.253,0.273,,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,,0.66,-2.58,2.63,-1.35,92.7,,91.5,85.3,78.6,0.287,,0.314,0.325,0.2,,0.268,,,,,,,,,,,,,
21,2023-08-04,717134,Flyout,field_out,True,683002,656849,Gunnar Henderson,David Peterson,1,0,0,17fcdaa0-d0fb-4930-9564-ac03da51bab1,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,,,,0.253,0.273,,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,,0.66,-2.58,2.63,-1.35,92.7,,91.5,85.3,78.6,0.287,,0.314,0.325,0.2,,0.268,,,,,,,,,,,,,
22,2023-08-04,717134,Walk,walk,False,607043,665152,Brandon Nimmo,Dean Kremer,0,0,0,28ee5c33-c2b0-4655-bc2e-60be2a1f4038,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,,,,,,,
23,2023-08-04,717134,Flyout,field_out,True,682626,665152,Francisco Alvarez,Dean Kremer,1,0,0,0137386e-d09b-4ea7-856f-9f18f64896f9,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,,,,,,,
24,2023-08-04,717134,Flyout,field_out,True,596019,665152,Francisco Lindor,Dean Kremer,1,0,0,b8d4da82-e59f-47cd-a147-8ac1797b1011,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,,,,,,,
25,2023-08-04,717134,Flyout,field_out,True,624413,665152,Pete Alonso,Dean Kremer,1,0,0,85b21527-34ed-4ae6-a646-8a3f43e0b72f,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,,,,,,,
26,2023-08-04,717134,Walk,walk,False,669720,595928,Austin Hays,John Curtiss,1,0,0,40bab36f-de39-4152-90f1-5cac184100e4,595928.0,johncurtiss,Curtiss,Right,John Curtiss,4.58,3.23,19.2,95.0,93.0,93.0,0.7879999999999999,7.32,3.66,7.78,1.37,0.92,0.35100000000000003,0.368,0.07,0.298,0.405,87.0,46.0,56.0,68.0,,,,86.0,96.0,89.0,,,,105.0,95.0,99.0,,,,,0.5579999999999999,,0.425,,0.017,0.65,,,-0.31,,6.85,93.6,,,86.4,,0.222,,,,,,0.269,,,,,,,,,,,,,
27,2023-08-04,717134,Single,single,False,676059,595928,Jordan Westburg,John Curtiss,0,0,1,0257cf12-c003-4d30-883d-4080c281ecb1,595928.0,johncurtiss,Curtiss,Right,John Curtiss,4.58,3.23,19.2,95.0,93.0,93.0,0.7879999999999999,7.32,3.66,7.78,1.37,0.92,0.35100000000000003,0.368,0.07,0.298,0.405,87.0,46.0,56.0,68.0,,,,86.0,96.0,89.0,,,,105.0,95.0,99.0,,,,,0.5579999999999999,,0.425,,0.017,0.65,,,-0.31,,6.85,93.6,,,86.4,,0.222,,,,,,0.269,,,,,,,,,,,,,
28,2023-08-04,717134,Forceout,force_out,True,656811,595928,Ryan O'Hearn,John Curtiss,1,0,1,4814e465-6b60-4913-9e3f-6cbe2a0a2711,595928.0,johncurtiss,Curtiss,Right,John Curtiss,4.58,3.23,19.2,95.0,93.0,93.0,0.7879999999999999,7.32,3.66,7.78,1.37,0.92,0.35100000000000003,0.368,0.07,0.298,0.405,87.0,46.0,56.0,68.0,,,,86.0,96.0,89.0,,,,105.0,95.0,99.0,,,,,0.5579999999999999,,0.425,,0.017,0.65,,,-0.31,,6.85,93.6,,,86.4,,0.222,,,,,,0.269,,,,,,,,,,,,,
29,2023-08-04,717134,Strikeout,strikeout,True,602104,595928,Ramón Urías,John Curtiss,0,0,1,0462616e-717f-4c55-92c4-f6ffc826c432,595928.0,johncurtiss,Curtiss,Right,John Curtiss,4.58,3.23,19.2,95.0,93.0,93.0,0.7879999999999999,7.32,3.66,7.78,1.37,0.92,0.35100000000000003,0.368,0.07,0.298,0.405,87.0,46.0,56.0,68.0,,,,86.0,96.0,89.0,,,,105.0,95.0,99.0,,,,,0.5579999999999999,,0.425,,0.017,0.65,,,-0.31,,6.85,93.6,,,86.4,,0.222,,,,,,0.269,,,,,,,,,,,,,
30,2023-08-04,717134,Single,single,False,543510,595928,James McCann,John Curtiss,0,0,1,2f308847-4e33-4957-831c-9c768f8fce76,595928.0,johncurtiss,Curtiss,Right,John Curtiss,4.58,3.23,19.2,95.0,93.0,93.0,0.7879999999999999,7.32,3.66,7.78,1.37,0.92,0.35100000000000003,0.368,0.07,0.298,0.405,87.0,46.0,56.0,68.0,,,,86.0,96.0,89.0,,,,105.0,95.0,99.0,,,,,0.5579999999999999,,0.425,,0.017,0.65,,,-0.31,,6.85,93.6,,,86.4,,0.222,,,,,,0.269,,,,,,,,,,,,,
31,2023-08-04,717134,Strikeout,strikeout,True,663630,595928,Ryan McKenna,John Curtiss,0,0,0,5d2179b8-03a6-49e5-b7dc-d2efe7560b9c,595928.0,johncurtiss,Curtiss,Right,John Curtiss,4.58,3.23,19.2,95.0,93.0,93.0,0.7879999999999999,7.32,3.66,7.78,1.37,0.92,0.35100000000000003,0.368,0.07,0.298,0.405,87.0,46.0,56.0,68.0,,,,86.0,96.0,89.0,,,,105.0,95.0,99.0,,,,,0.5579999999999999,,0.425,,0.017,0.65,,,-0.31,,6.85,93.6,,,86.4,,0.222,,,,,,0.269,,,,,,,,,,,,,
32,2023-08-04,717134,Lineout,field_out,True,643446,665152,Jeff McNeil,Dean Kremer,0,0,0,a70a4056-a506-4de8-bcbd-d06743cfec2c,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,,,,,,,
33,2023-08-04,717134,Groundout,field_out,True,516782,665152,Starling Marte,Dean Kremer,1,0,0,9b205617-51ee-4e04-a094-be38947e49e3,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,,,,,,,
34,2023-08-04,717134,Groundout,field_out,True,683146,665152,Brett Baty,Dean Kremer,1,0,0,fde008de-b21d-498f-ad70-36cdfc279db8,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,,,,,,,
35,2023-08-04,717134,Groundout,field_out,True,668939,677020,Adley Rutschman,Josh Walker,0,0,0,439b8543-664d-4908-a293-a68b131147c9,677020.0,joshwalker,"Walker, J",Left,Josh Walker,8.1,4.83,10.0,97.0,97.0,95.0,0.731,10.8,5.4,10.8,1.8,0.47,0.33299999999999996,0.33299999999999996,0.1,0.33299999999999996,0.406,87.3,34.0,76.0,53.0,95.0,89.0,83.0,99.0,102.0,102.0,,,,,,,,,,,0.653,,,0.32899999999999996,0.018000000000000002,-0.7,,,,0.42,-4.52,94.6,,,,83.0,0.346,,,,0.188,,,,,,,,,,,,,,,
