,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,CH_ba,SI_ba,SL_ba,CU_ba,ST_ba,FC%,wFC/C,vFC,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
25,2023-07-07,717465,Flyout,field_out,True,641680,592866,Jonah Heim,Trevor Williams,1,0,0,dbff4256-18c6-4b08-9c67-fe3ef5009658,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,
26,2023-07-07,717465,Groundout,field_out,True,608671,592866,Travis Jankowski,Trevor Williams,1,0,0,952c2cfd-47bf-4d16-a891-437f59b93c84,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,
27,2023-07-07,717465,Double,double,False,677649,592866,Ezequiel Duran,Trevor Williams,0,0,0,976c827c-4348-435b-b654-3f3d3fa030b1,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,
28,2023-07-07,717465,Groundout,field_out,True,665750,592866,Leody Taveras,Trevor Williams,1,0,0,c1075581-f7b0-442a-8e4e-d1efbd695824,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,
29,2023-07-07,717465,Groundout,field_out,True,608841,674003,Joey Meneses,Cody Bradford,1,1,0,74bc99da-3f73-4166-9db7-5ebfa830f7b7,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.26,0.2,,0.5,,,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,
30,2023-07-07,717465,Strikeout,strikeout,True,656448,674003,Stone Garrett,Cody Bradford,0,0,0,c69d3a47-4e2e-4e1b-8189-0b28111fca8b,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.26,0.2,,0.5,,,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,
31,2023-07-07,717465,Single,single,False,545121,674003,Ildemaro Vargas,Cody Bradford,1,0,0,487acd8c-32a3-4418-b5e6-04e1c3f8d824,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.26,0.2,,0.5,,,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,
32,2023-07-07,717465,Single,single,False,642086,674003,Dominic Smith,Cody Bradford,1,1,1,47162397-7b33-4788-a7b8-4cf37eede665,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.26,0.2,,0.5,,,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,
33,2023-07-07,717465,Flyout,field_out,True,656180,674003,Riley Adams,Cody Bradford,1,0,0,07e2a368-b6d2-41a8-8a7b-98a25a8c2e0c,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.26,0.2,,0.5,,,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,
34,2023-07-07,717465,Groundout,field_out,True,543760,592866,Marcus Semien,Trevor Williams,0,0,0,1ed014eb-b74c-4c49-b0af-9ce6dce1a20d,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,
35,2023-07-07,717465,Strikeout,strikeout,True,608369,592866,Corey Seager,Trevor Williams,0,0,0,f88e1373-f5ba-4771-98ed-f3fb124fdf6d,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,
36,2023-07-07,717465,Single,single,False,663993,592866,Nathaniel Lowe,Trevor Williams,0,0,0,67c643cd-fb4e-480f-a9b8-57ae8683d8ef,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,
37,2023-07-07,717465,Double,double,False,666969,592866,Adolis García,Trevor Williams,0,0,1,c617eb0a-23c0-430e-af00-a75482c288a2,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,
38,2023-07-07,717465,Single,single,False,673962,592866,Josh Jung,Trevor Williams,1,0,1,c32a4f9f-7351-4e78-9cde-1f1621b55f5c,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,,,,
