,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CU_ba,CH_ba,SL_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,FC_ba,SI_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
38,2023-08-16,716965,Groundout,field_out,True,665742,665152,Juan Soto,Dean Kremer,0,0,0,1651e950-7b71-45b1-acf8-4448cff9867c,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,116.0,98.0,105.0,0.371,0.033,0.08900000000000001,0.12300000000000001,0.43,-1.43,-2.29,-1.4,94.6,82.8,78.1,0.252,0.347,0.26,,84.0,106.0,99.0,104.0,106.0,102.0,0.145,0.239,0.02,1.81,88.8,91.9,0.222,0.269,0.25,,,,,,,
39,2023-08-16,716965,Flyout,field_out,True,592518,665152,Manny Machado,Dean Kremer,0,0,0,d38068f2-52b5-4ace-be07-bf62ca00df7e,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,116.0,98.0,105.0,0.371,0.033,0.08900000000000001,0.12300000000000001,0.43,-1.43,-2.29,-1.4,94.6,82.8,78.1,0.252,0.347,0.26,,84.0,106.0,99.0,104.0,106.0,102.0,0.145,0.239,0.02,1.81,88.8,91.9,0.222,0.269,0.25,,,,,,,
40,2023-08-16,716965,Flyout,field_out,True,668939,605483,Adley Rutschman,Blake Snell,0,0,0,34e98263-012e-4790-9243-ddded6f69bf5,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
41,2023-08-16,716965,Home Run,home_run,False,663624,605483,Ryan Mountcastle,Blake Snell,1,0,0,0860fbbd-6d41-41c7-b8f8-9951380934a7,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
42,2023-08-16,716965,Groundout,field_out,True,623993,605483,Anthony Santander,Blake Snell,0,0,0,561e0194-0b82-4aa4-9179-c29bf94fd8dd,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
43,2023-08-16,716965,Strikeout,strikeout,True,683002,605483,Gunnar Henderson,Blake Snell,0,0,0,5b608ba7-55b5-46db-a3fe-a429d71e8809,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
44,2023-08-16,716965,Groundout,field_out,True,593428,665152,Xander Bogaerts,Dean Kremer,1,0,0,ed9ea784-88dc-44f8-b518-88ae4aa83554,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,116.0,98.0,105.0,0.371,0.033,0.08900000000000001,0.12300000000000001,0.43,-1.43,-2.29,-1.4,94.6,82.8,78.1,0.252,0.347,0.26,,84.0,106.0,99.0,104.0,106.0,102.0,0.145,0.239,0.02,1.81,88.8,91.9,0.222,0.269,0.25,,,,,,,
45,2023-08-16,716965,Groundout,field_out,True,630105,665152,Jake Cronenworth,Dean Kremer,0,0,0,36b8c843-29bd-45d8-967f-c2072de9fb82,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,116.0,98.0,105.0,0.371,0.033,0.08900000000000001,0.12300000000000001,0.43,-1.43,-2.29,-1.4,94.6,82.8,78.1,0.252,0.347,0.26,,84.0,106.0,99.0,104.0,106.0,102.0,0.145,0.239,0.02,1.81,88.8,91.9,0.222,0.269,0.25,,,,,,,
46,2023-08-16,716965,Strikeout,strikeout,True,596142,665152,Gary Sánchez,Dean Kremer,0,0,0,668f16a2-ff9d-486a-b67d-6b2f57a32378,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,116.0,98.0,105.0,0.371,0.033,0.08900000000000001,0.12300000000000001,0.43,-1.43,-2.29,-1.4,94.6,82.8,78.1,0.252,0.347,0.26,,84.0,106.0,99.0,104.0,106.0,102.0,0.145,0.239,0.02,1.81,88.8,91.9,0.222,0.269,0.25,,,,,,,
47,2023-08-16,716965,Lineout,field_out,True,676059,607259,Jordan Westburg,Nick Martinez,0,0,0,e83fd34a-04ed-48a9-9f19-cd450eb86ead,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,88.0,97.0,100.0,92.0,100.0,98.0,,,,0.13,0.002,0.191,0.28800000000000003,-0.91,-4.18,0.59,2.41,93.3,84.5,81.8,0.25,0.164,0.158,,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.16399999999999998,-1.99,1.23,89.5,92.9,0.382,0.293,,,,,,,,
48,2023-08-16,716965,Groundout,field_out,True,669720,607259,Austin Hays,Nick Martinez,1,0,0,86cbb5d3-5c39-432e-9dda-ecb6960eacf4,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,88.0,97.0,100.0,92.0,100.0,98.0,,,,0.13,0.002,0.191,0.28800000000000003,-0.91,-4.18,0.59,2.41,93.3,84.5,81.8,0.25,0.164,0.158,,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.16399999999999998,-1.99,1.23,89.5,92.9,0.382,0.293,,,,,,,,
49,2023-08-16,716965,Strikeout,strikeout,True,656775,607259,Cedric Mullins,Nick Martinez,0,0,0,dd3f78e6-8db0-4ab3-9f63-eed93ce8a381,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,88.0,97.0,100.0,92.0,100.0,98.0,,,,0.13,0.002,0.191,0.28800000000000003,-0.91,-4.18,0.59,2.41,93.3,84.5,81.8,0.25,0.164,0.158,,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.16399999999999998,-1.99,1.23,89.5,92.9,0.382,0.293,,,,,,,,
50,2023-08-16,716965,Flyout,field_out,True,592325,660261,Ben Gamel,Shintaro Fujinami,0,0,0,08cb708a-7767-4f3d-81fa-3d3e244f28a8,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,,,,,-279.0,111.0,65.0,107.0,90.0,91.0,118.0,92.0,105.0,0.5660000000000001,0.073,0.001,,0.08,-1.47,-81.55,,98.4,84.4,75.7,0.243,,,0.75,,,,94.0,92.0,93.0,,0.162,1.27,,88.3,,0.171,,0.235,138.0,95.0,100.0,0.19899999999999998,-1.4,92.8,0.243
51,2023-08-16,716965,Home Run,home_run,False,663757,660261,Trent Grisham,Shintaro Fujinami,1,0,0,bd9d0bf4-dfe2-4d6d-a790-96da3fdefeca,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,,,,,-279.0,111.0,65.0,107.0,90.0,91.0,118.0,92.0,105.0,0.5660000000000001,0.073,0.001,,0.08,-1.47,-81.55,,98.4,84.4,75.7,0.243,,,0.75,,,,94.0,92.0,93.0,,0.162,1.27,,88.3,,0.171,,0.235,138.0,95.0,100.0,0.19899999999999998,-1.4,92.8,0.243
52,2023-08-16,716965,Groundout,field_out,True,673490,660261,Ha-Seong Kim,Shintaro Fujinami,0,0,0,3015459b-781d-4397-8efb-742365964011,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,,,,,-279.0,111.0,65.0,107.0,90.0,91.0,118.0,92.0,105.0,0.5660000000000001,0.073,0.001,,0.08,-1.47,-81.55,,98.4,84.4,75.7,0.243,,,0.75,,,,94.0,92.0,93.0,,0.162,1.27,,88.3,,0.171,,0.235,138.0,95.0,100.0,0.19899999999999998,-1.4,92.8,0.243
53,2023-08-16,716965,Single,single,False,665487,660261,Fernando Tatis Jr.,Shintaro Fujinami,0,0,0,7f0c455f-eb93-4073-a2b2-d15ab85fdbc7,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,,,,,-279.0,111.0,65.0,107.0,90.0,91.0,118.0,92.0,105.0,0.5660000000000001,0.073,0.001,,0.08,-1.47,-81.55,,98.4,84.4,75.7,0.243,,,0.75,,,,94.0,92.0,93.0,,0.162,1.27,,88.3,,0.171,,0.235,138.0,95.0,100.0,0.19899999999999998,-1.4,92.8,0.243
54,2023-08-16,716965,Single,single,False,665742,672335,Juan Soto,Cionel Pérez,1,0,1,60040991-3517-46ff-97be-718ab0af2fb6,672335.0,cionelperez,"Pérez, C",Left,Cionel Pérez,3.54,3.79,53.1,98.0,107.0,98.0,0.815,7.43,4.56,9.45,0.34,2.68,0.285,0.384,0.18600000000000003,0.308,0.43,,,,,101.0,101.0,102.0,106.0,98.0,96.0,105.0,100.0,107.0,0.265,0.3,0.065,,-0.6,1.64,-5.17,,96.8,83.9,83.5,0.321,0.3,,0.167,109.0,93.0,90.0,,,,0.371,,,0.16,,96.3,,0.291,,,,,,,,
55,2023-08-16,716965,Caught Stealing 2B,caught_stealing_2b,True,592518,672335,Manny Machado,Cionel Pérez,0,0,0,af354eaf-f473-4e38-bb23-ce909a54a09a,672335.0,cionelperez,"Pérez, C",Left,Cionel Pérez,3.54,3.79,53.1,98.0,107.0,98.0,0.815,7.43,4.56,9.45,0.34,2.68,0.285,0.384,0.18600000000000003,0.308,0.43,,,,,101.0,101.0,102.0,106.0,98.0,96.0,105.0,100.0,107.0,0.265,0.3,0.065,,-0.6,1.64,-5.17,,96.8,83.9,83.5,0.321,0.3,,0.167,109.0,93.0,90.0,,,,0.371,,,0.16,,96.3,,0.291,,,,,,,,
56,2023-08-16,716965,Single,single,False,543510,663158,James McCann,Robert Suarez,0,0,0,0f943572-7b6e-44d4-8340-3a6e9046ae83,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,4.23,3.23,27.2,105.0,119.0,109.0,0.7559999999999999,7.81,3.25,4.88,1.3,1.64,0.284,0.392,0.135,0.284,0.465,89.7,111.0,102.0,112.0,,,,129.0,109.0,111.0,113.0,106.0,102.0,0.381,0.045,,0.336,1.19,-10.77,,1.65,97.7,86.7,,0.211,,0.08,0.5,118.0,106.0,104.0,104.0,129.0,129.0,0.22899999999999998,0.009000000000000001,-5.0,4.48,89.6,97.3,,0.1,,,,,,,,
57,2023-08-16,716965,Lineout,field_out,True,624428,663158,Adam Frazier,Robert Suarez,0,0,0,0638fbae-fbdb-4da6-9ce6-b24959cbb505,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,4.23,3.23,27.2,105.0,119.0,109.0,0.7559999999999999,7.81,3.25,4.88,1.3,1.64,0.284,0.392,0.135,0.284,0.465,89.7,111.0,102.0,112.0,,,,129.0,109.0,111.0,113.0,106.0,102.0,0.381,0.045,,0.336,1.19,-10.77,,1.65,97.7,86.7,,0.211,,0.08,0.5,118.0,106.0,104.0,104.0,129.0,129.0,0.22899999999999998,0.009000000000000001,-5.0,4.48,89.6,97.3,,0.1,,,,,,,,
58,2023-08-16,716965,Lineout,field_out,True,668939,663158,Adley Rutschman,Robert Suarez,1,0,0,53c228eb-536a-45ef-bee7-80dcc9233b9b,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,4.23,3.23,27.2,105.0,119.0,109.0,0.7559999999999999,7.81,3.25,4.88,1.3,1.64,0.284,0.392,0.135,0.284,0.465,89.7,111.0,102.0,112.0,,,,129.0,109.0,111.0,113.0,106.0,102.0,0.381,0.045,,0.336,1.19,-10.77,,1.65,97.7,86.7,,0.211,,0.08,0.5,118.0,106.0,104.0,104.0,129.0,129.0,0.22899999999999998,0.009000000000000001,-5.0,4.48,89.6,97.3,,0.1,,,,,,,,
59,2023-08-16,716965,Forceout,force_out,True,663624,663158,Ryan Mountcastle,Robert Suarez,1,0,1,d19d9bbb-3daa-4a7b-b6c6-58b8d8e379a3,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,4.23,3.23,27.2,105.0,119.0,109.0,0.7559999999999999,7.81,3.25,4.88,1.3,1.64,0.284,0.392,0.135,0.284,0.465,89.7,111.0,102.0,112.0,,,,129.0,109.0,111.0,113.0,106.0,102.0,0.381,0.045,,0.336,1.19,-10.77,,1.65,97.7,86.7,,0.211,,0.08,0.5,118.0,106.0,104.0,104.0,129.0,129.0,0.22899999999999998,0.009000000000000001,-5.0,4.48,89.6,97.3,,0.1,,,,,,,,
60,2023-08-16,716965,Pop Out,field_out,True,592518,657097,Manny Machado,Jacob Webb,0,0,0,cbf2f78c-3c6c-4090-9928-450a34d4be66,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,3.69,3.82,53.2,100.0,115.0,105.0,0.705,9.56,5.03,6.54,1.01,0.88,0.298,0.34,0.19899999999999998,0.255,0.42100000000000004,85.9,86.0,99.0,98.0,,,,132.0,100.0,107.0,114.0,102.0,109.0,0.488,0.23399999999999999,,0.278,1.37,-0.19,,0.0,94.9,84.0,,0.185,,0.17,,,,,,,,,,,,,,,,0.255,,,,,,,
61,2023-08-16,716965,Flyout,field_out,True,593428,657097,Xander Bogaerts,Jacob Webb,1,0,0,5b40f6e4-64c5-4be9-a6da-0429a5a8484f,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,3.69,3.82,53.2,100.0,115.0,105.0,0.705,9.56,5.03,6.54,1.01,0.88,0.298,0.34,0.19899999999999998,0.255,0.42100000000000004,85.9,86.0,99.0,98.0,,,,132.0,100.0,107.0,114.0,102.0,109.0,0.488,0.23399999999999999,,0.278,1.37,-0.19,,0.0,94.9,84.0,,0.185,,0.17,,,,,,,,,,,,,,,,0.255,,,,,,,
62,2023-08-16,716965,Groundout,field_out,True,630105,657097,Jake Cronenworth,Jacob Webb,1,0,0,87932794-8114-48b9-a127-8ae7bac702e2,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,3.69,3.82,53.2,100.0,115.0,105.0,0.705,9.56,5.03,6.54,1.01,0.88,0.298,0.34,0.19899999999999998,0.255,0.42100000000000004,85.9,86.0,99.0,98.0,,,,132.0,100.0,107.0,114.0,102.0,109.0,0.488,0.23399999999999999,,0.278,1.37,-0.19,,0.0,94.9,84.0,,0.185,,0.17,,,,,,,,,,,,,,,,0.255,,,,,,,
63,2023-08-16,716965,Strikeout,strikeout,True,623993,623352,Anthony Santander,Josh Hader,0,0,0,6b55d58b-4d7b-4150-a8f5-3128bbc8eea9,623352.0,joshhader,Hader,Left,Josh Hader,1.28,2.34,56.1,95.0,112.0,107.0,0.6829999999999999,13.58,4.79,5.11,0.48,0.75,0.319,0.327,0.221,0.248,0.371,88.5,69.0,100.0,88.0,,,,,,,109.0,95.0,103.0,,0.23199999999999998,,0.034,,2.69,,0.91,,85.7,,,,0.111,0.1,115.0,95.0,110.0,,,,0.7340000000000001,,,1.37,,96.1,,0.19,,,,,,,,
64,2023-08-16,716965,Single,single,False,683002,623352,Gunnar Henderson,Josh Hader,0,0,0,8617c2eb-f2d7-41ed-88d5-f999e82bfe52,623352.0,joshhader,Hader,Left,Josh Hader,1.28,2.34,56.1,95.0,112.0,107.0,0.6829999999999999,13.58,4.79,5.11,0.48,0.75,0.319,0.327,0.221,0.248,0.371,88.5,69.0,100.0,88.0,,,,,,,109.0,95.0,103.0,,0.23199999999999998,,0.034,,2.69,,0.91,,85.7,,,,0.111,0.1,115.0,95.0,110.0,,,,0.7340000000000001,,,1.37,,96.1,,0.19,,,,,,,,
65,2023-08-16,716965,Flyout,field_out,True,676059,623352,Jordan Westburg,Josh Hader,0,0,0,7f5357d0-d30e-4a4a-9f57-b6cc45e58f85,623352.0,joshhader,Hader,Left,Josh Hader,1.28,2.34,56.1,95.0,112.0,107.0,0.6829999999999999,13.58,4.79,5.11,0.48,0.75,0.319,0.327,0.221,0.248,0.371,88.5,69.0,100.0,88.0,,,,,,,109.0,95.0,103.0,,0.23199999999999998,,0.034,,2.69,,0.91,,85.7,,,,0.111,0.1,115.0,95.0,110.0,,,,0.7340000000000001,,,1.37,,96.1,,0.19,,,,,,,,
66,2023-08-16,716965,Strikeout,strikeout,True,669720,623352,Austin Hays,Josh Hader,0,0,0,d07abc1b-d6dc-44cf-8da9-15d992410271,623352.0,joshhader,Hader,Left,Josh Hader,1.28,2.34,56.1,95.0,112.0,107.0,0.6829999999999999,13.58,4.79,5.11,0.48,0.75,0.319,0.327,0.221,0.248,0.371,88.5,69.0,100.0,88.0,,,,,,,109.0,95.0,103.0,,0.23199999999999998,,0.034,,2.69,,0.91,,85.7,,,,0.111,0.1,115.0,95.0,110.0,,,,0.7340000000000001,,,1.37,,96.1,,0.19,,,,,,,,
