,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FS_ba,SL_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CH%,wFC/C,wSI/C,wCH/C,vFC,vSI,FC_ba,SI_ba,CH_ba,ST_ba
37,2023-06-13,717776,Forceout,force_out,True,643217,664062,Andrew Benintendi,Tony Gonsolin,0,0,1,07d1b7a9-5086-461c-a4c5-c168261d71b7,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
38,2023-06-13,717776,Flyout,field_out,True,605141,458681,Mookie Betts,Lance Lynn,1,0,0,cf564acb-17ba-4c3f-a405-c4d286a5e3dc,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,109.0,97.0,106.0,92.0,105.0,104.0,97.0,98.0,106.0,,,,0.43700000000000006,,0.063,0.07400000000000001,-0.4,,-3.65,-2.24,92.4,,83.0,80.8,0.255,,0.286,0.208,84.9,56.0,95.0,90.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07,-0.35,1.21,-1.23,88.7,91.4,0.273,0.239,0.302,
39,2023-06-13,717776,Strikeout,strikeout,True,518692,458681,Freddie Freeman,Lance Lynn,0,0,0,d7346e45-309a-49fc-b348-f9e3a6c7c1e2,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,109.0,97.0,106.0,92.0,105.0,104.0,97.0,98.0,106.0,,,,0.43700000000000006,,0.063,0.07400000000000001,-0.4,,-3.65,-2.24,92.4,,83.0,80.8,0.255,,0.286,0.208,84.9,56.0,95.0,90.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07,-0.35,1.21,-1.23,88.7,91.4,0.273,0.239,0.302,
40,2023-06-13,717776,Flyout,field_out,True,669257,458681,Will Smith,Lance Lynn,1,0,0,df9d0271-eada-4514-8b12-98d1c605502e,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,109.0,97.0,106.0,92.0,105.0,104.0,97.0,98.0,106.0,,,,0.43700000000000006,,0.063,0.07400000000000001,-0.4,,-3.65,-2.24,92.4,,83.0,80.8,0.255,,0.286,0.208,84.9,56.0,95.0,90.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07,-0.35,1.21,-1.23,88.7,91.4,0.273,0.239,0.302,
41,2023-06-13,717776,Groundout,field_out,True,673357,664062,Luis Robert Jr.,Tony Gonsolin,1,1,0,6354a510-312b-46ee-8ab1-c674aa852cdf,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
42,2023-06-13,717776,Strikeout,strikeout,True,683734,664062,Andrew Vaughn,Tony Gonsolin,0,0,0,63426061-3944-4e4d-a919-c844a981a32e,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
43,2023-06-13,717776,Single,single,False,660162,664062,Yoán Moncada,Tony Gonsolin,1,0,0,922688d7-e3ca-437d-b97b-ed4df50535dc,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
44,2023-06-13,717776,Strikeout,strikeout,True,669394,664062,Jake Burger,Tony Gonsolin,0,0,0,f41540b4-ecf1-4a14-ad9a-a0ee5efd1011,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
45,2023-06-13,717776,Single,single,False,518792,458681,Jason Heyward,Lance Lynn,1,0,0,9dd924a8-96fa-4c56-b5bf-0deb1452a5e3,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,109.0,97.0,106.0,92.0,105.0,104.0,97.0,98.0,106.0,,,,0.43700000000000006,,0.063,0.07400000000000001,-0.4,,-3.65,-2.24,92.4,,83.0,80.8,0.255,,0.286,0.208,84.9,56.0,95.0,90.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07,-0.35,1.21,-1.23,88.7,91.4,0.273,0.239,0.302,
46,2023-06-13,717776,Walk,walk,False,502110,458681,J.D. Martinez,Lance Lynn,1,0,1,7c31971d-f99d-4ca9-897e-cd84876effe0,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,109.0,97.0,106.0,92.0,105.0,104.0,97.0,98.0,106.0,,,,0.43700000000000006,,0.063,0.07400000000000001,-0.4,,-3.65,-2.24,92.4,,83.0,80.8,0.255,,0.286,0.208,84.9,56.0,95.0,90.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.07,-0.35,1.21,-1.23,88.7,91.4,0.273,0.239,0.302,
47,2023-06-13,717776,Fielders Choice,fielders_choice,False,500743,676979,Miguel Rojas,Garrett Crochet,1,0,1,b24d9f6b-7423-4983-b4fe-b61c66c94512,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,3.55,6.48,12.2,92.0,104.0,95.0,0.78,8.53,9.24,8.53,0.71,0.63,0.395,0.395,0.158,0.342,0.397,,,,104.0,90.0,89.0,108.0,98.0,111.0,,,,0.637,,0.295,,-0.71,,-1.02,,96.3,,84.7,,0.261,,0.261,,90.8,76.0,92.0,87.0,,,,,,,,,0.068,,,-2.06,,,,,,
48,2023-06-13,717776,Sac Fly,sac_fly,True,678246,676979,Miguel Vargas,Garrett Crochet,1,0,1,221f29ed-04f1-4efd-8b53-741489e31cd4,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,3.55,6.48,12.2,92.0,104.0,95.0,0.78,8.53,9.24,8.53,0.71,0.63,0.395,0.395,0.158,0.342,0.397,,,,104.0,90.0,89.0,108.0,98.0,111.0,,,,0.637,,0.295,,-0.71,,-1.02,,96.3,,84.7,,0.261,,0.261,,90.8,76.0,92.0,87.0,,,,,,,,,0.068,,,-2.06,,,,,,
49,2023-06-13,717776,Strikeout,strikeout,True,681546,676979,James Outman,Garrett Crochet,0,0,0,125f8c4a-d942-4b3c-9d1f-dea65bb1e5b0,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,3.55,6.48,12.2,92.0,104.0,95.0,0.78,8.53,9.24,8.53,0.71,0.63,0.395,0.395,0.158,0.342,0.397,,,,104.0,90.0,89.0,108.0,98.0,111.0,,,,0.637,,0.295,,-0.71,,-1.02,,96.3,,84.7,,0.261,,0.261,,90.8,76.0,92.0,87.0,,,,,,,,,0.068,,,-2.06,,,,,,
50,2023-06-13,717776,Pop Out,field_out,True,621035,676979,Chris Taylor,Garrett Crochet,1,1,0,dcaf4a41-394c-4cc2-81ce-479ecb35a653,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,3.55,6.48,12.2,92.0,104.0,95.0,0.78,8.53,9.24,8.53,0.71,0.63,0.395,0.395,0.158,0.342,0.397,,,,104.0,90.0,89.0,108.0,98.0,111.0,,,,0.637,,0.295,,-0.71,,-1.02,,96.3,,84.7,,0.261,,0.261,,90.8,76.0,92.0,87.0,,,,,,,,,0.068,,,-2.06,,,,,,
51,2023-06-13,717776,Pop Out,field_out,True,518735,657571,Yasmani Grandal,Caleb Ferguson,0,0,0,e04f4f98-f164-4bac-96b2-c523c2977f36,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,3.43,3.85,60.1,101.0,108.0,100.0,0.767,10.44,3.43,9.55,0.6,1.84,0.29600000000000004,0.361,0.166,0.32,0.451,,,,108.0,102.0,101.0,120.0,87.0,98.0,,,,0.665,,0.027999999999999997,,0.19,,0.92,,95.8,,80.0,,0.277,,,,,,,,,,,107.0,101.0,99.0,,0.307,,-0.37,,,86.6,,0.253,,,0.25
52,2023-06-13,717776,Strikeout,strikeout,True,640449,657571,Clint Frazier,Caleb Ferguson,0,0,0,dd9f82ad-df6f-41c0-9b55-c7c1dc4d067f,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,3.43,3.85,60.1,101.0,108.0,100.0,0.767,10.44,3.43,9.55,0.6,1.84,0.29600000000000004,0.361,0.166,0.32,0.451,,,,108.0,102.0,101.0,120.0,87.0,98.0,,,,0.665,,0.027999999999999997,,0.19,,0.92,,95.8,,80.0,,0.277,,,,,,,,,,,107.0,101.0,99.0,,0.307,,-0.37,,,86.6,,0.253,,,0.25
53,2023-06-13,717776,Strikeout,strikeout,True,663853,657571,Romy Gonzalez,Caleb Ferguson,0,0,0,bd2f49fb-c3dd-47b4-b693-b2a1f68286ba,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,3.43,3.85,60.1,101.0,108.0,100.0,0.767,10.44,3.43,9.55,0.6,1.84,0.29600000000000004,0.361,0.166,0.32,0.451,,,,108.0,102.0,101.0,120.0,87.0,98.0,,,,0.665,,0.027999999999999997,,0.19,,0.92,,95.8,,80.0,,0.277,,,,,,,,,,,107.0,101.0,99.0,,0.307,,-0.37,,,86.6,,0.253,,,0.25
54,2023-06-13,717776,Double,double,False,605141,676979,Mookie Betts,Garrett Crochet,0,0,0,1d1d7e51-a63a-49b3-a6c6-095995780dc9,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,3.55,6.48,12.2,92.0,104.0,95.0,0.78,8.53,9.24,8.53,0.71,0.63,0.395,0.395,0.158,0.342,0.397,,,,104.0,90.0,89.0,108.0,98.0,111.0,,,,0.637,,0.295,,-0.71,,-1.02,,96.3,,84.7,,0.261,,0.261,,90.8,76.0,92.0,87.0,,,,,,,,,0.068,,,-2.06,,,,,,
55,2023-06-13,717776,Strikeout,strikeout,True,518692,676979,Freddie Freeman,Garrett Crochet,0,0,0,da2f8183-79a5-4bad-8e2c-a26ae7cebb8b,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,3.55,6.48,12.2,92.0,104.0,95.0,0.78,8.53,9.24,8.53,0.71,0.63,0.395,0.395,0.158,0.342,0.397,,,,104.0,90.0,89.0,108.0,98.0,111.0,,,,0.637,,0.295,,-0.71,,-1.02,,96.3,,84.7,,0.261,,0.261,,90.8,76.0,92.0,87.0,,,,,,,,,0.068,,,-2.06,,,,,,
56,2023-06-13,717776,Strikeout,strikeout,True,669257,676979,Will Smith,Garrett Crochet,0,0,0,6dc89614-8c46-4e1e-b4d8-4c7c0d8ea27e,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,3.55,6.48,12.2,92.0,104.0,95.0,0.78,8.53,9.24,8.53,0.71,0.63,0.395,0.395,0.158,0.342,0.397,,,,104.0,90.0,89.0,108.0,98.0,111.0,,,,0.637,,0.295,,-0.71,,-1.02,,96.3,,84.7,,0.261,,0.261,,90.8,76.0,92.0,87.0,,,,,,,,,0.068,,,-2.06,,,,,,
57,2023-06-13,717776,Single,single,True,676356,676979,Jonny DeLuca,Garrett Crochet,0,0,1,3c8c19d6-851d-488e-b7e4-f961b7a43c20,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,3.55,6.48,12.2,92.0,104.0,95.0,0.78,8.53,9.24,8.53,0.71,0.63,0.395,0.395,0.158,0.342,0.397,,,,104.0,90.0,89.0,108.0,98.0,111.0,,,,0.637,,0.295,,-0.71,,-1.02,,96.3,,84.7,,0.261,,0.261,,90.8,76.0,92.0,87.0,,,,,,,,,0.068,,,-2.06,,,,,,
58,2023-06-13,717776,Lineout,field_out,True,641313,623465,Tim Anderson,Evan Phillips,0,0,0,fac3c669-55db-4acf-81bb-eec312464ea9,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,2.05,3.11,61.1,103.0,121.0,108.0,0.736,9.68,1.91,5.58,0.88,1.16,0.25,0.42100000000000004,0.125,0.316,0.43,,,,109.0,103.0,102.0,139.0,105.0,117.0,,,,0.196,,0.455,,2.1,,2.88,,96.4,,85.4,,0.154,,,,,,,,104.0,100.0,95.0,104.0,100.0,105.0,0.109,0.24,,0.76,-0.56,,93.1,95.5,0.27,0.278,,0.111
59,2023-06-13,717776,Groundout,field_out,True,643217,623465,Andrew Benintendi,Evan Phillips,1,1,0,7268c9c3-bbd7-4160-ae93-34d5fdc14a1b,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,2.05,3.11,61.1,103.0,121.0,108.0,0.736,9.68,1.91,5.58,0.88,1.16,0.25,0.42100000000000004,0.125,0.316,0.43,,,,109.0,103.0,102.0,139.0,105.0,117.0,,,,0.196,,0.455,,2.1,,2.88,,96.4,,85.4,,0.154,,,,,,,,104.0,100.0,95.0,104.0,100.0,105.0,0.109,0.24,,0.76,-0.56,,93.1,95.5,0.27,0.278,,0.111
60,2023-06-13,717776,Strikeout,strikeout,True,673357,623465,Luis Robert Jr.,Evan Phillips,0,0,0,cd4f5fac-4c8d-4deb-bce9-e7cb62e7a2eb,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,2.05,3.11,61.1,103.0,121.0,108.0,0.736,9.68,1.91,5.58,0.88,1.16,0.25,0.42100000000000004,0.125,0.316,0.43,,,,109.0,103.0,102.0,139.0,105.0,117.0,,,,0.196,,0.455,,2.1,,2.88,,96.4,,85.4,,0.154,,,,,,,,104.0,100.0,95.0,104.0,100.0,105.0,0.109,0.24,,0.76,-0.56,,93.1,95.5,0.27,0.278,,0.111
61,2023-06-13,717776,Strikeout,strikeout,True,502110,621383,J.D. Martinez,Tanner Banks,0,0,0,f64e78b1-cf03-4e4c-88d7-6c61306339fe,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,113.0,106.0,109.0,75.0,102.0,99.0,106.0,100.0,102.0,,,,0.354,,0.303,0.151,-0.84,,1.17,-3.1,92.6,,86.3,80.9,0.291,,0.225,0.31,86.3,64.0,102.0,96.0,79.0,100.0,95.0,,,,0.027999999999999997,,0.165,,-1.44,2.23,,91.4,,0.5,0.162,
62,2023-06-13,717776,Flyout,field_out,True,500743,621383,Miguel Rojas,Tanner Banks,0,0,0,712bd056-3ff1-40de-8012-48b3cbc2697f,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,113.0,106.0,109.0,75.0,102.0,99.0,106.0,100.0,102.0,,,,0.354,,0.303,0.151,-0.84,,1.17,-3.1,92.6,,86.3,80.9,0.291,,0.225,0.31,86.3,64.0,102.0,96.0,79.0,100.0,95.0,,,,0.027999999999999997,,0.165,,-1.44,2.23,,91.4,,0.5,0.162,
63,2023-06-13,717776,Groundout,field_out,True,678246,621383,Miguel Vargas,Tanner Banks,1,0,0,dfebebfc-5e38-4486-9c84-1f56f7b3f233,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,113.0,106.0,109.0,75.0,102.0,99.0,106.0,100.0,102.0,,,,0.354,,0.303,0.151,-0.84,,1.17,-3.1,92.6,,86.3,80.9,0.291,,0.225,0.31,86.3,64.0,102.0,96.0,79.0,100.0,95.0,,,,0.027999999999999997,,0.165,,-1.44,2.23,,91.4,,0.5,0.162,
64,2023-06-13,717776,Double,double,False,683734,605463,Andrew Vaughn,Tayler Scott,0,0,0,f9813f0d-67e7-4f6d-8965-7f513ef529ad,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,5.6,5.16,17.2,97.0,97.0,101.0,0.7909999999999999,8.66,5.09,11.72,1.53,0.72,0.32799999999999996,0.293,0.10300000000000001,0.44799999999999995,0.391,,,,68.0,88.0,86.0,115.0,101.0,112.0,,,,0.08900000000000001,,0.473,,0.01,,-0.15,,94.0,,84.1,,0.143,,0.25,,87.3,118.0,79.0,89.0,72.0,99.0,92.0,,,,0.325,,0.11199999999999999,,-4.04,-4.09,,93.8,,0.522,0.125,
65,2023-06-13,717776,Fielders Choice,fielders_choice,False,660162,605463,Yoán Moncada,Tayler Scott,0,0,1,6ecb3dc0-1b89-4b4d-a13b-4c759ebccb71,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,5.6,5.16,17.2,97.0,97.0,101.0,0.7909999999999999,8.66,5.09,11.72,1.53,0.72,0.32799999999999996,0.293,0.10300000000000001,0.44799999999999995,0.391,,,,68.0,88.0,86.0,115.0,101.0,112.0,,,,0.08900000000000001,,0.473,,0.01,,-0.15,,94.0,,84.1,,0.143,,0.25,,87.3,118.0,79.0,89.0,72.0,99.0,92.0,,,,0.325,,0.11199999999999999,,-4.04,-4.09,,93.8,,0.522,0.125,
66,2023-06-13,717776,Strikeout,strikeout,True,669394,605463,Jake Burger,Tayler Scott,0,0,0,fc66885a-dc9e-4969-9920-6c4c0663f741,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,5.6,5.16,17.2,97.0,97.0,101.0,0.7909999999999999,8.66,5.09,11.72,1.53,0.72,0.32799999999999996,0.293,0.10300000000000001,0.44799999999999995,0.391,,,,68.0,88.0,86.0,115.0,101.0,112.0,,,,0.08900000000000001,,0.473,,0.01,,-0.15,,94.0,,84.1,,0.143,,0.25,,87.3,118.0,79.0,89.0,72.0,99.0,92.0,,,,0.325,,0.11199999999999999,,-4.04,-4.09,,93.8,,0.522,0.125,
67,2023-06-13,717776,Sac Fly,sac_fly,True,518735,660813,Yasmani Grandal,Brusdar Graterol,0,0,1,8cbf33ff-b491-4cf8-a319-f905d78313bc,660813.0,brusdargraterol,Graterol,Right,Brusdar Graterol,1.2,3.04,67.1,107.0,119.0,109.0,0.846,6.42,1.6,7.08,0.4,2.8,0.309,0.289,0.20600000000000002,0.273,0.456,,,,87.0,105.0,94.0,138.0,114.0,123.0,,,,0.102,,0.243,,1.14,,-0.24,,98.3,,88.7,,0.2,,0.214,,,,,,132.0,111.0,110.0,91.0,91.0,99.0,0.436,0.21899999999999997,,1.66,3.37,,95.6,98.6,0.233,0.224,,
68,2023-06-13,717776,Groundout,field_out,True,640449,660813,Clint Frazier,Brusdar Graterol,0,0,0,32748b38-b9ff-47b7-90a3-b14d3965b40a,660813.0,brusdargraterol,Graterol,Right,Brusdar Graterol,1.2,3.04,67.1,107.0,119.0,109.0,0.846,6.42,1.6,7.08,0.4,2.8,0.309,0.289,0.20600000000000002,0.273,0.456,,,,87.0,105.0,94.0,138.0,114.0,123.0,,,,0.102,,0.243,,1.14,,-0.24,,98.3,,88.7,,0.2,,0.214,,,,,,132.0,111.0,110.0,91.0,91.0,99.0,0.436,0.21899999999999997,,1.66,3.37,,95.6,98.6,0.233,0.224,,
