,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CH_ba,ST_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,KC%,wFS/C,wSI/C,wKC/C,vFS,vSI,vKC,FS_ba,SI_ba,SL_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
37,2023-07-20,717334,Flyout,field_out,True,668715,502171,Spencer Steer,Alex Cobb,1,0,0,4e446438-4228-43d4-b899-66c49fc50630,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,,-3.47,-1.31,,,95.8,86.2,,,,,0.379,92.0,103.0,96.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.38799999999999996,0.162,0.2,0.33,-1.38,89.5,94.5,83.6,0.239,0.28,0.333,,,,,,,
38,2023-07-20,717334,Double,double,False,641584,502171,Jake Fraley,Alex Cobb,0,0,0,b97c7e74-1b9b-490c-bebf-95d3805d3ba2,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,,-3.47,-1.31,,,95.8,86.2,,,,,0.379,92.0,103.0,96.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.38799999999999996,0.162,0.2,0.33,-1.38,89.5,94.5,83.6,0.239,0.28,0.333,,,,,,,
39,2023-07-20,717334,Single,single,False,663697,502171,Jonathan India,Alex Cobb,0,0,1,7515d3cb-062f-4dc1-9e63-51b237ee6727,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,,-3.47,-1.31,,,95.8,86.2,,,,,0.379,92.0,103.0,96.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.38799999999999996,0.162,0.2,0.33,-1.38,89.5,94.5,83.6,0.239,0.28,0.333,,,,,,,
40,2023-07-20,717334,Walk,walk,False,458015,502171,Joey Votto,Alex Cobb,1,0,1,fc63bcc2-ef7c-4cd8-88de-202a40254d81,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,,-3.47,-1.31,,,95.8,86.2,,,,,0.379,92.0,103.0,96.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.38799999999999996,0.162,0.2,0.33,-1.38,89.5,94.5,83.6,0.239,0.28,0.333,,,,,,,
41,2023-07-20,717334,Groundout,field_out,True,687952,596001,Christian Encarnacion-Strand,Jakob Junis,1,0,1,f6f5f37b-8d2b-4178-bf61-a3f628a143c6,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,129.0,102.0,112.0,0.011000000000000001,0.625,,0.099,2.6,0.75,,-0.76,93.9,84.2,,,0.273,,,85.0,99.0,92.0,,,,,,,0.265,,,,-2.68,,,93.7,,,0.418,0.216,,,,,,,
42,2023-07-20,717334,Strikeout,strikeout,True,689172,671096,Brett Wisely,Andrew Abbott,0,0,0,f669a26b-0dff-4dbc-b9d7-4413e5ef91cc,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2023-07-20,717334,Flyout,field_out,True,596103,671096,Austin Slater,Andrew Abbott,0,0,0,a0214476-3f9e-4613-ba74-922b4a0a8b80,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2023-07-20,717334,Pop Out,field_out,True,527038,671096,Wilmer Flores,Andrew Abbott,1,0,0,bca33ec4-0108-455c-9bff-d837245a18df,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2023-07-20,717334,Double,double,False,666181,596001,Will Benson,Jakob Junis,0,0,0,7404b7c7-13b7-404a-93f2-33cd6d198685,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,129.0,102.0,112.0,0.011000000000000001,0.625,,0.099,2.6,0.75,,-0.76,93.9,84.2,,,0.273,,,85.0,99.0,92.0,,,,,,,0.265,,,,-2.68,,,93.7,,,0.418,0.216,,,,,,,
46,2023-07-20,717334,Lineout,field_out,True,571912,596001,Luke Maile,Jakob Junis,0,0,0,dda1b88d-030c-481e-a118-7d117530da1a,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,129.0,102.0,112.0,0.011000000000000001,0.625,,0.099,2.6,0.75,,-0.76,93.9,84.2,,,0.273,,,85.0,99.0,92.0,,,,,,,0.265,,,,-2.68,,,93.7,,,0.418,0.216,,,,,,,
47,2023-07-20,717334,Strikeout,strikeout,True,682829,596001,Elly De La Cruz,Jakob Junis,0,0,1,9237119c-6ce0-4862-8c21-0db4d1b18b32,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,129.0,102.0,112.0,0.011000000000000001,0.625,,0.099,2.6,0.75,,-0.76,93.9,84.2,,,0.273,,,85.0,99.0,92.0,,,,,,,0.265,,,,-2.68,,,93.7,,,0.418,0.216,,,,,,,
48,2023-07-20,717334,Strikeout,strikeout,True,670770,596001,TJ Friedl,Jakob Junis,0,0,0,b3fa467e-6b3f-4c62-b8a9-990ceba31b22,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,129.0,102.0,112.0,0.011000000000000001,0.625,,0.099,2.6,0.75,,-0.76,93.9,84.2,,,0.273,,,85.0,99.0,92.0,,,,,,,0.265,,,,-2.68,,,93.7,,,0.418,0.216,,,,,,,
49,2023-07-20,717334,Flyout,field_out,True,573262,671096,Mike Yastrzemski,Andrew Abbott,0,0,0,8fdad6a3-db1e-40bd-813c-d52d786b5f18,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2023-07-20,717334,Strikeout,strikeout,True,672275,671096,Patrick Bailey,Andrew Abbott,0,0,0,1bfbb663-1596-42e4-8cc0-dddea9d11b94,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2023-07-20,717334,Groundout,field_out,True,682641,671096,Luis Matos,Andrew Abbott,0,0,0,b316a6a9-61ce-442b-9ef8-f410bad38c6d,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2023-07-20,717334,Flyout,field_out,True,668715,596001,Spencer Steer,Jakob Junis,0,0,0,36561b38-6e04-4992-8202-ce12ce5afc98,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,129.0,102.0,112.0,0.011000000000000001,0.625,,0.099,2.6,0.75,,-0.76,93.9,84.2,,,0.273,,,85.0,99.0,92.0,,,,,,,0.265,,,,-2.68,,,93.7,,,0.418,0.216,,,,,,,
53,2023-07-20,717334,Single,single,False,641584,596001,Jake Fraley,Jakob Junis,1,0,0,9f1a1053-ee35-48e1-a876-a8d407267a8e,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,129.0,102.0,112.0,0.011000000000000001,0.625,,0.099,2.6,0.75,,-0.76,93.9,84.2,,,0.273,,,85.0,99.0,92.0,,,,,,,0.265,,,,-2.68,,,93.7,,,0.418,0.216,,,,,,,
54,2023-07-20,717334,Strikeout,strikeout,True,663697,596001,Jonathan India,Jakob Junis,0,0,0,ab0c2f80-db6b-45e4-aed7-45ac52cda3e4,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,129.0,102.0,112.0,0.011000000000000001,0.625,,0.099,2.6,0.75,,-0.76,93.9,84.2,,,0.273,,,85.0,99.0,92.0,,,,,,,0.265,,,,-2.68,,,93.7,,,0.418,0.216,,,,,,,
55,2023-07-20,717334,Strikeout,strikeout,True,458015,596001,Joey Votto,Jakob Junis,0,0,0,939f046d-9780-422b-920f-cb8079cef87e,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,129.0,102.0,112.0,0.011000000000000001,0.625,,0.099,2.6,0.75,,-0.76,93.9,84.2,,,0.273,,,85.0,99.0,92.0,,,,,,,0.265,,,,-2.68,,,93.7,,,0.418,0.216,,,,,,,
56,2023-07-20,717334,Strikeout,strikeout,True,592626,671096,Joc Pederson,Andrew Abbott,0,0,0,812ff879-d818-46aa-93bd-f44192f9af35,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2023-07-20,717334,Groundout,field_out,True,681584,671096,David Villar,Andrew Abbott,0,0,0,66eb1374-3cf8-4bab-bfbd-fe36872fa4e6,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2023-07-20,717334,Groundout,field_out,True,669477,671096,Casey Schmitt,Andrew Abbott,0,0,0,07a6453d-f778-4692-b831-f1160a156fba,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.34700000000000003,0.40399999999999997,86.6,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,82.9,80.9,0.249,0.203,0.174,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2023-07-20,717334,Strikeout,strikeout,True,687952,661440,Christian Encarnacion-Strand,Mauricio Llovera,0,0,0,51d0af5d-76ff-4dd2-a969-7ce572a08002,661440.0,mauriciollovera,Llovera,Right,Mauricio Llovera,4.89,4.93,35.0,104.0,112.0,106.0,0.845,7.46,3.86,9.26,0.77,1.58,0.33,0.41100000000000003,0.179,0.35700000000000004,0.45399999999999996,,,,,,,,,,,129.0,104.0,116.0,,0.34,,,,-1.27,,,,82.7,,,,,,104.0,106.0,102.0,,,,,,,0.631,,,,1.68,,,94.5,,,0.245,0.279,95.0,64.0,72.0,0.028999999999999998,-10.66,90.4,0.5
60,2023-07-20,717334,Strikeout,strikeout,True,666181,661440,Will Benson,Mauricio Llovera,0,0,0,5b880536-e135-428b-9e66-ae0ae00f06ec,661440.0,mauriciollovera,Llovera,Right,Mauricio Llovera,4.89,4.93,35.0,104.0,112.0,106.0,0.845,7.46,3.86,9.26,0.77,1.58,0.33,0.41100000000000003,0.179,0.35700000000000004,0.45399999999999996,,,,,,,,,,,129.0,104.0,116.0,,0.34,,,,-1.27,,,,82.7,,,,,,104.0,106.0,102.0,,,,,,,0.631,,,,1.68,,,94.5,,,0.245,0.279,95.0,64.0,72.0,0.028999999999999998,-10.66,90.4,0.5
61,2023-07-20,717334,Single,single,False,571912,661440,Luke Maile,Mauricio Llovera,1,1,0,777b433c-fe7d-425c-bf29-ccf335a13d2f,661440.0,mauriciollovera,Llovera,Right,Mauricio Llovera,4.89,4.93,35.0,104.0,112.0,106.0,0.845,7.46,3.86,9.26,0.77,1.58,0.33,0.41100000000000003,0.179,0.35700000000000004,0.45399999999999996,,,,,,,,,,,129.0,104.0,116.0,,0.34,,,,-1.27,,,,82.7,,,,,,104.0,106.0,102.0,,,,,,,0.631,,,,1.68,,,94.5,,,0.245,0.279,95.0,64.0,72.0,0.028999999999999998,-10.66,90.4,0.5
62,2023-07-20,717334,Forceout,force_out,True,682829,661440,Elly De La Cruz,Mauricio Llovera,0,0,1,6942e09c-e2cf-486f-ab78-e0f2bd54b827,661440.0,mauriciollovera,Llovera,Right,Mauricio Llovera,4.89,4.93,35.0,104.0,112.0,106.0,0.845,7.46,3.86,9.26,0.77,1.58,0.33,0.41100000000000003,0.179,0.35700000000000004,0.45399999999999996,,,,,,,,,,,129.0,104.0,116.0,,0.34,,,,-1.27,,,,82.7,,,,,,104.0,106.0,102.0,,,,,,,0.631,,,,1.68,,,94.5,,,0.245,0.279,95.0,64.0,72.0,0.028999999999999998,-10.66,90.4,0.5
63,2023-07-20,717334,Strikeout,strikeout,True,689172,571882,Brett Wisely,Derek Law,0,0,0,23da02b9-1c84-4922-93c0-b13f741cdcc6,571882.0,dereklaw,"Law, D",Right,Derek Law,3.6,4.77,55.0,100.0,101.0,97.0,0.76,7.36,4.25,8.18,0.98,1.08,0.27699999999999997,0.38,0.18100000000000002,0.259,0.401,88.7,78.0,96.0,91.0,116.0,104.0,100.0,83.0,110.0,101.0,118.0,103.0,106.0,0.18899999999999997,0.17300000000000001,0.10400000000000001,0.048,-0.99,1.87,0.16,-2.28,95.5,86.5,78.7,0.262,0.167,,0.222,95.0,101.0,93.0,,,,,,,0.121,,,,0.69,,,95.1,,,0.241,0.22,104.0,94.0,94.0,0.365,0.58,92.1,0.254
64,2023-07-20,717334,Flyout,field_out,True,596103,571882,Austin Slater,Derek Law,0,0,0,2bdffc2d-aab4-4768-9432-bce26caef69e,571882.0,dereklaw,"Law, D",Right,Derek Law,3.6,4.77,55.0,100.0,101.0,97.0,0.76,7.36,4.25,8.18,0.98,1.08,0.27699999999999997,0.38,0.18100000000000002,0.259,0.401,88.7,78.0,96.0,91.0,116.0,104.0,100.0,83.0,110.0,101.0,118.0,103.0,106.0,0.18899999999999997,0.17300000000000001,0.10400000000000001,0.048,-0.99,1.87,0.16,-2.28,95.5,86.5,78.7,0.262,0.167,,0.222,95.0,101.0,93.0,,,,,,,0.121,,,,0.69,,,95.1,,,0.241,0.22,104.0,94.0,94.0,0.365,0.58,92.1,0.254
65,2023-07-20,717334,Home Run,home_run,False,527038,571882,Wilmer Flores,Derek Law,0,0,0,39e42db4-7b32-485f-90f3-0440c789f624,571882.0,dereklaw,"Law, D",Right,Derek Law,3.6,4.77,55.0,100.0,101.0,97.0,0.76,7.36,4.25,8.18,0.98,1.08,0.27699999999999997,0.38,0.18100000000000002,0.259,0.401,88.7,78.0,96.0,91.0,116.0,104.0,100.0,83.0,110.0,101.0,118.0,103.0,106.0,0.18899999999999997,0.17300000000000001,0.10400000000000001,0.048,-0.99,1.87,0.16,-2.28,95.5,86.5,78.7,0.262,0.167,,0.222,95.0,101.0,93.0,,,,,,,0.121,,,,0.69,,,95.1,,,0.241,0.22,104.0,94.0,94.0,0.365,0.58,92.1,0.254
66,2023-07-20,717334,Strikeout,strikeout,True,573262,571882,Mike Yastrzemski,Derek Law,0,0,0,0d65254d-e819-49d2-a69e-573a694f8f9d,571882.0,dereklaw,"Law, D",Right,Derek Law,3.6,4.77,55.0,100.0,101.0,97.0,0.76,7.36,4.25,8.18,0.98,1.08,0.27699999999999997,0.38,0.18100000000000002,0.259,0.401,88.7,78.0,96.0,91.0,116.0,104.0,100.0,83.0,110.0,101.0,118.0,103.0,106.0,0.18899999999999997,0.17300000000000001,0.10400000000000001,0.048,-0.99,1.87,0.16,-2.28,95.5,86.5,78.7,0.262,0.167,,0.222,95.0,101.0,93.0,,,,,,,0.121,,,,0.69,,,95.1,,,0.241,0.22,104.0,94.0,94.0,0.365,0.58,92.1,0.254
