,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,SL_ba,CH_ba,SI_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,CU_ba,FS_ba
39,2023-04-17,718544,Groundout,field_out,True,641658,657277,Garrett Hampson,Logan Webb,0,0,0,67e4f9bd-0d66-4e63-aece-58852788eb93,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,0.41600000000000004,-1.37,,0.31,0.11,2.18,92.6,,92.3,84.3,0.226,,0.225,0.313,0.208,,,,,,,,,,,,,,
40,2023-04-17,718544,Groundout,field_out,True,681584,677053,David Villar,Andrew Nardi,0,0,0,7ca631dd-6381-4b8f-b7cd-34048a416f92,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,2.67,2.77,57.1,104.0,112.0,108.0,0.733,11.46,3.3,7.06,1.1,1.2,0.309,0.33799999999999997,0.252,0.252,0.433,90.0,71.0,82.0,86.0,109.0,102.0,104.0,,,,116.0,107.0,113.0,,,,,0.613,,0.37799999999999995,0.009000000000000001,1.19,,,-0.01,0.87,94.6,,,82.7,0.224,0.2,,,,,,,,,,,,,,,,,
41,2023-04-17,718544,Strikeout,strikeout,True,573262,677053,Mike Yastrzemski,Andrew Nardi,0,0,0,e2940953-f958-4240-8e99-4e6f8c485200,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,2.67,2.77,57.1,104.0,112.0,108.0,0.733,11.46,3.3,7.06,1.1,1.2,0.309,0.33799999999999997,0.252,0.252,0.433,90.0,71.0,82.0,86.0,109.0,102.0,104.0,,,,116.0,107.0,113.0,,,,,0.613,,0.37799999999999995,0.009000000000000001,1.19,,,-0.01,0.87,94.6,,,82.7,0.224,0.2,,,,,,,,,,,,,,,,,
42,2023-04-17,718544,Groundout,field_out,True,663698,677053,Joey Bart,Andrew Nardi,0,0,0,fee63a6f-7316-49db-9b36-89ad920d5efc,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,2.67,2.77,57.1,104.0,112.0,108.0,0.733,11.46,3.3,7.06,1.1,1.2,0.309,0.33799999999999997,0.252,0.252,0.433,90.0,71.0,82.0,86.0,109.0,102.0,104.0,,,,116.0,107.0,113.0,,,,,0.613,,0.37799999999999995,0.009000000000000001,1.19,,,-0.01,0.87,94.6,,,82.7,0.224,0.2,,,,,,,,,,,,,,,,,
43,2023-04-17,718544,Single,single,False,665862,657277,Jazz Chisholm Jr.,Logan Webb,1,1,0,e1e045fd-ee6c-493b-910e-77d1c34c83cb,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,0.41600000000000004,-1.37,,0.31,0.11,2.18,92.6,,92.3,84.3,0.226,,0.225,0.313,0.208,,,,,,,,,,,,,,
44,2023-04-17,718544,Groundout,field_out,True,643265,657277,Garrett Cooper,Logan Webb,0,0,1,1b7d65d4-3979-4d20-a05d-b37aad3f9f97,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,0.41600000000000004,-1.37,,0.31,0.11,2.18,92.6,,92.3,84.3,0.226,,0.225,0.313,0.208,,,,,,,,,,,,,,
45,2023-04-17,718544,Single,single,False,650333,657277,Luis Arraez,Logan Webb,1,0,1,41d88922-8f5e-42f2-85d8-e22dcbc75149,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,0.41600000000000004,-1.37,,0.31,0.11,2.18,92.6,,92.3,84.3,0.226,,0.225,0.313,0.208,,,,,,,,,,,,,,
46,2023-04-17,718544,Strikeout,strikeout,True,650559,657277,Bryan De La Cruz,Logan Webb,0,0,0,a212cced-b9c6-4cfd-a1db-0e3805bc0bf0,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,0.41600000000000004,-1.37,,0.31,0.11,2.18,92.6,,92.3,84.3,0.226,,0.225,0.313,0.208,,,,,,,,,,,,,,
47,2023-04-17,718544,Strikeout,strikeout,True,493329,657277,Yuli Gurriel,Logan Webb,0,0,0,bb3076b3-d93b-4d5d-8168-26a814ce7530,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,0.41600000000000004,-1.37,,0.31,0.11,2.18,92.6,,92.3,84.3,0.226,,0.225,0.313,0.208,,,,,,,,,,,,,,
48,2023-04-17,718544,Walk,walk,False,664774,598264,LaMonte Wade Jr.,Matt Barnes,1,0,0,b0f36930-87db-471b-8344-02b5864ad552,598264.0,mattbarnes,"Barnes, M",Right,Matt Barnes,5.48,4.73,21.1,96.0,101.0,96.0,0.805,8.44,4.22,10.55,0.84,1.74,0.20600000000000002,0.441,0.11800000000000001,0.27899999999999997,0.358,,,,,86.0,90.0,84.0,,,,,,,,,,,0.455,,,,-2.58,,,,,93.4,,,,0.395,,,,,102.0,100.0,105.0,194.0,109.0,118.0,0.06,0.485,1.32,2.23,87.9,83.4,0.205,0.167
49,2023-04-17,718544,Groundout,field_out,True,543063,598264,Brandon Crawford,Matt Barnes,0,0,1,3d27c7f9-91f9-4011-850a-35684bb52671,598264.0,mattbarnes,"Barnes, M",Right,Matt Barnes,5.48,4.73,21.1,96.0,101.0,96.0,0.805,8.44,4.22,10.55,0.84,1.74,0.20600000000000002,0.441,0.11800000000000001,0.27899999999999997,0.358,,,,,86.0,90.0,84.0,,,,,,,,,,,0.455,,,,-2.58,,,,,93.4,,,,0.395,,,,,102.0,100.0,105.0,194.0,109.0,118.0,0.06,0.485,1.32,2.23,87.9,83.4,0.205,0.167
50,2023-04-17,718544,Hit By Pitch,hit_by_pitch,False,642731,598264,Thairo Estrada,Matt Barnes,1,0,0,a22108d0-7893-41ac-b50f-9764a8873596,598264.0,mattbarnes,"Barnes, M",Right,Matt Barnes,5.48,4.73,21.1,96.0,101.0,96.0,0.805,8.44,4.22,10.55,0.84,1.74,0.20600000000000002,0.441,0.11800000000000001,0.27899999999999997,0.358,,,,,86.0,90.0,84.0,,,,,,,,,,,0.455,,,,-2.58,,,,,93.4,,,,0.395,,,,,102.0,100.0,105.0,194.0,109.0,118.0,0.06,0.485,1.32,2.23,87.9,83.4,0.205,0.167
51,2023-04-17,718544,Forceout,force_out,True,527038,598264,Wilmer Flores,Matt Barnes,0,0,1,f67793eb-fd5a-4d22-a251-cbfbc538e3e4,598264.0,mattbarnes,"Barnes, M",Right,Matt Barnes,5.48,4.73,21.1,96.0,101.0,96.0,0.805,8.44,4.22,10.55,0.84,1.74,0.20600000000000002,0.441,0.11800000000000001,0.27899999999999997,0.358,,,,,86.0,90.0,84.0,,,,,,,,,,,0.455,,,,-2.58,,,,,93.4,,,,0.395,,,,,102.0,100.0,105.0,194.0,109.0,118.0,0.06,0.485,1.32,2.23,87.9,83.4,0.205,0.167
52,2023-04-17,718544,Strikeout,strikeout,True,607461,598264,Matt Beaty,Matt Barnes,0,0,0,2d2c9cfb-6416-4183-863c-91d4afb00cad,598264.0,mattbarnes,"Barnes, M",Right,Matt Barnes,5.48,4.73,21.1,96.0,101.0,96.0,0.805,8.44,4.22,10.55,0.84,1.74,0.20600000000000002,0.441,0.11800000000000001,0.27899999999999997,0.358,,,,,86.0,90.0,84.0,,,,,,,,,,,0.455,,,,-2.58,,,,,93.4,,,,0.395,,,,,102.0,100.0,105.0,194.0,109.0,118.0,0.06,0.485,1.32,2.23,87.9,83.4,0.205,0.167
53,2023-04-17,718544,Single,single,False,516416,657277,Jean Segura,Logan Webb,1,0,0,7686b0fe-28c9-4c7e-ba5b-cfdce7153a74,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,0.41600000000000004,-1.37,,0.31,0.11,2.18,92.6,,92.3,84.3,0.226,,0.225,0.313,0.208,,,,,,,,,,,,,,
54,2023-04-17,718544,Single,single,False,660821,657277,Jesús Sánchez,Logan Webb,1,0,1,582ab31e-5e57-4188-8b8b-21b3ef28ff90,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,0.41600000000000004,-1.37,,0.31,0.11,2.18,92.6,,92.3,84.3,0.226,,0.225,0.313,0.208,,,,,,,,,,,,,,
55,2023-04-17,718544,Grounded Into DP,grounded_into_double_play,True,663743,657277,Nick Fortes,Logan Webb,1,0,1,fd36142c-a698-4232-a5e5-7b748204c135,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,0.41600000000000004,-1.37,,0.31,0.11,2.18,92.6,,92.3,84.3,0.226,,0.225,0.313,0.208,,,,,,,,,,,,,,
56,2023-04-17,718544,Home Run,home_run,False,624585,657277,Jorge Soler,Logan Webb,0,0,1,9dbc7eae-0a25-4bbb-8b4e-50a777768a34,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,0.41600000000000004,-1.37,,0.31,0.11,2.18,92.6,,92.3,84.3,0.226,,0.225,0.313,0.208,,,,,,,,,,,,,,
57,2023-04-17,718544,Groundout,field_out,True,665862,518397,Jazz Chisholm Jr.,Scott Alexander,0,0,0,c881e9e9-f6e7-4c73-988c-955c6ba23d18,518397.0,scottalexander,Alexander,Left,Scott Alexander,4.66,3.61,48.1,101.0,87.0,97.0,0.82,5.77,2.05,10.24,0.37,3.19,0.17600000000000002,0.43,0.158,0.33299999999999996,0.465,85.9,68.0,92.0,87.0,,,,84.0,101.0,97.0,110.0,103.0,103.0,,,,0.758,,,0.16,0.08199999999999999,,,0.64,1.06,0.57,,,92.8,83.0,,0.192,0.167,0.306,,,,,,,,,,,,,,,
58,2023-04-17,718544,Lineout,field_out,True,605204,571670,J.D. Davis,Dylan Floro,0,0,0,74b1f6df-f1af-422b-949a-fa3da252e623,571670.0,dylanfloro,Floro,Right,Dylan Floro,4.76,3.35,56.2,103.0,97.0,97.0,0.807,9.21,2.7,11.12,0.48,2.63,0.271,0.282,0.124,0.265,0.40299999999999997,85.6,90.0,102.0,100.0,68.0,107.0,98.0,114.0,103.0,96.0,120.0,93.0,96.0,,,,0.318,0.341,,0.222,0.11900000000000001,-0.15,,0.4,0.78,-1.13,92.3,,92.7,84.1,0.271,0.262,0.333,0.344,,,,,,,,,,,,,,,
59,2023-04-17,718544,Strikeout,strikeout,True,681584,571670,David Villar,Dylan Floro,0,0,0,b41daf7c-4120-4db8-bae8-f862a465f0bd,571670.0,dylanfloro,Floro,Right,Dylan Floro,4.76,3.35,56.2,103.0,97.0,97.0,0.807,9.21,2.7,11.12,0.48,2.63,0.271,0.282,0.124,0.265,0.40299999999999997,85.6,90.0,102.0,100.0,68.0,107.0,98.0,114.0,103.0,96.0,120.0,93.0,96.0,,,,0.318,0.341,,0.222,0.11900000000000001,-0.15,,0.4,0.78,-1.13,92.3,,92.7,84.1,0.271,0.262,0.333,0.344,,,,,,,,,,,,,,,
60,2023-04-17,718544,Groundout,field_out,True,573262,571670,Mike Yastrzemski,Dylan Floro,0,0,0,a904b1c4-77b1-4b6a-b1b2-714533f71e0c,571670.0,dylanfloro,Floro,Right,Dylan Floro,4.76,3.35,56.2,103.0,97.0,97.0,0.807,9.21,2.7,11.12,0.48,2.63,0.271,0.282,0.124,0.265,0.40299999999999997,85.6,90.0,102.0,100.0,68.0,107.0,98.0,114.0,103.0,96.0,120.0,93.0,96.0,,,,0.318,0.341,,0.222,0.11900000000000001,-0.15,,0.4,0.78,-1.13,92.3,,92.7,84.1,0.271,0.262,0.333,0.344,,,,,,,,,,,,,,,
61,2023-04-17,718544,Single,single,False,643265,518397,Garrett Cooper,Scott Alexander,1,0,0,0a0400e5-bfe4-4261-913b-d0b7045e6f68,518397.0,scottalexander,Alexander,Left,Scott Alexander,4.66,3.61,48.1,101.0,87.0,97.0,0.82,5.77,2.05,10.24,0.37,3.19,0.17600000000000002,0.43,0.158,0.33299999999999996,0.465,85.9,68.0,92.0,87.0,,,,84.0,101.0,97.0,110.0,103.0,103.0,,,,0.758,,,0.16,0.08199999999999999,,,0.64,1.06,0.57,,,92.8,83.0,,0.192,0.167,0.306,,,,,,,,,,,,,,,
62,2023-04-17,718544,Lineout,field_out,True,650333,518397,Luis Arraez,Scott Alexander,0,0,0,9dceff90-f8fd-4bce-8bd5-98de66c5da98,518397.0,scottalexander,Alexander,Left,Scott Alexander,4.66,3.61,48.1,101.0,87.0,97.0,0.82,5.77,2.05,10.24,0.37,3.19,0.17600000000000002,0.43,0.158,0.33299999999999996,0.465,85.9,68.0,92.0,87.0,,,,84.0,101.0,97.0,110.0,103.0,103.0,,,,0.758,,,0.16,0.08199999999999999,,,0.64,1.06,0.57,,,92.8,83.0,,0.192,0.167,0.306,,,,,,,,,,,,,,,
63,2023-04-17,718544,Flyout,field_out,True,650559,518397,Bryan De La Cruz,Scott Alexander,0,0,0,e708a437-5c3f-45bd-9ee4-af8bd56acf71,518397.0,scottalexander,Alexander,Left,Scott Alexander,4.66,3.61,48.1,101.0,87.0,97.0,0.82,5.77,2.05,10.24,0.37,3.19,0.17600000000000002,0.43,0.158,0.33299999999999996,0.465,85.9,68.0,92.0,87.0,,,,84.0,101.0,97.0,110.0,103.0,103.0,,,,0.758,,,0.16,0.08199999999999999,,,0.64,1.06,0.57,,,92.8,83.0,,0.192,0.167,0.306,,,,,,,,,,,,,,,
64,2023-04-17,718544,Forceout,force_out,True,493329,518397,Yuli Gurriel,Scott Alexander,0,0,1,453262f1-fd0b-4ffc-9205-52c64d022eba,518397.0,scottalexander,Alexander,Left,Scott Alexander,4.66,3.61,48.1,101.0,87.0,97.0,0.82,5.77,2.05,10.24,0.37,3.19,0.17600000000000002,0.43,0.158,0.33299999999999996,0.465,85.9,68.0,92.0,87.0,,,,84.0,101.0,97.0,110.0,103.0,103.0,,,,0.758,,,0.16,0.08199999999999999,,,0.64,1.06,0.57,,,92.8,83.0,,0.192,0.167,0.306,,,,,,,,,,,,,,,
65,2023-04-17,718544,Single,single,False,663698,640462,Joey Bart,A.J. Puk,0,0,0,3971fd32-fb6c-4639-b2bd-102590e38ca9,640462.0,ajpuk,Puk,Left,A.J. Puk,3.97,3.06,56.2,103.0,115.0,109.0,0.685,12.39,2.06,8.58,1.59,1.1,0.302,0.423,0.242,0.322,0.486,87.8,102.0,110.0,98.0,108.0,104.0,108.0,111.0,98.0,101.0,124.0,102.0,112.0,,,,0.051,0.511,,0.426,0.008,0.74,,1.68,-0.59,-5.52,95.8,,95.3,84.0,0.238,,,0.273,0.241,,,,,,,0.004,,9.71,,86.3,,,
66,2023-04-17,718544,Sac Bunt,sac_bunt,True,664774,640462,LaMonte Wade Jr.,A.J. Puk,0,0,1,5b050cbb-5964-49e8-88c2-7096a9274948,640462.0,ajpuk,Puk,Left,A.J. Puk,3.97,3.06,56.2,103.0,115.0,109.0,0.685,12.39,2.06,8.58,1.59,1.1,0.302,0.423,0.242,0.322,0.486,87.8,102.0,110.0,98.0,108.0,104.0,108.0,111.0,98.0,101.0,124.0,102.0,112.0,,,,0.051,0.511,,0.426,0.008,0.74,,1.68,-0.59,-5.52,95.8,,95.3,84.0,0.238,,,0.273,0.241,,,,,,,0.004,,9.71,,86.3,,,
67,2023-04-17,718544,Groundout,field_out,True,543063,640462,Brandon Crawford,A.J. Puk,1,0,1,cc0b1572-a6f4-49b4-812f-cf0f637e63f0,640462.0,ajpuk,Puk,Left,A.J. Puk,3.97,3.06,56.2,103.0,115.0,109.0,0.685,12.39,2.06,8.58,1.59,1.1,0.302,0.423,0.242,0.322,0.486,87.8,102.0,110.0,98.0,108.0,104.0,108.0,111.0,98.0,101.0,124.0,102.0,112.0,,,,0.051,0.511,,0.426,0.008,0.74,,1.68,-0.59,-5.52,95.8,,95.3,84.0,0.238,,,0.273,0.241,,,,,,,0.004,,9.71,,86.3,,,
68,2023-04-17,718544,Flyout,field_out,True,642731,640462,Thairo Estrada,A.J. Puk,0,0,0,afec5154-94d8-48f8-b454-c5c86006a060,640462.0,ajpuk,Puk,Left,A.J. Puk,3.97,3.06,56.2,103.0,115.0,109.0,0.685,12.39,2.06,8.58,1.59,1.1,0.302,0.423,0.242,0.322,0.486,87.8,102.0,110.0,98.0,108.0,104.0,108.0,111.0,98.0,101.0,124.0,102.0,112.0,,,,0.051,0.511,,0.426,0.008,0.74,,1.68,-0.59,-5.52,95.8,,95.3,84.0,0.238,,,0.273,0.241,,,,,,,0.004,,9.71,,86.3,,,
