,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,SI_ba,FF_ba,CU_ba,FS_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,KC%,CH%,wKC/C,wCH/C,vKC,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba
36,2023-07-08,717445,Pop Out,field_out,True,693049,571945,Oscar Colás,Miles Mikolas,0,0,0,c51dbec1-c9ba-4525-9785-7f7eab0964ba,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.198,-0.19,,-1.61,0.62,-0.92,93.3,,92.7,86.4,75.9,0.34,0.29,0.261,,0.245,84.4,58.0,96.0,93.0,0.002,0.054000000000000006,-0.89,2.68,68.1,0.182,,,,,,,,
37,2023-07-08,717445,Flyout,field_out,True,664874,571945,Seby Zavala,Miles Mikolas,1,0,0,97671948-57aa-47bd-bbcb-c1b1cb63f95c,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.198,-0.19,,-1.61,0.62,-0.92,93.3,,92.7,86.4,75.9,0.34,0.29,0.261,,0.245,84.4,58.0,96.0,93.0,0.002,0.054000000000000006,-0.89,2.68,68.1,0.182,,,,,,,,
38,2023-07-08,717445,Strikeout,strikeout,True,663457,607481,Lars Nootbaar,Aaron Bummer,0,0,0,f61ea028-5089-455c-a5e6-060f553b0ac6,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,6.79,3.58,58.1,95.0,103.0,97.0,0.703,12.03,5.55,8.18,0.62,2.93,0.324,0.311,0.182,0.23600000000000002,0.402,,,,93.0,90.0,91.0,81.0,95.0,88.0,132.0,98.0,110.0,,,,0.45299999999999996,0.055999999999999994,,0.38,,-0.12,,-0.4,1.18,,94.7,,94.3,82.5,,0.323,0.214,,,,88.1,90.0,108.0,118.0,,0.005,,-4.1,,0.333,96.0,82.0,93.0,0.106,-0.84,87.2,0.16,0.222
39,2023-07-08,717445,Single,single,False,571448,607481,Nolan Arenado,Aaron Bummer,1,1,0,272dbb76-f97f-4cdd-abb1-271ee6a3ece8,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,6.79,3.58,58.1,95.0,103.0,97.0,0.703,12.03,5.55,8.18,0.62,2.93,0.324,0.311,0.182,0.23600000000000002,0.402,,,,93.0,90.0,91.0,81.0,95.0,88.0,132.0,98.0,110.0,,,,0.45299999999999996,0.055999999999999994,,0.38,,-0.12,,-0.4,1.18,,94.7,,94.3,82.5,,0.323,0.214,,,,88.1,90.0,108.0,118.0,,0.005,,-4.1,,0.333,96.0,82.0,93.0,0.106,-0.84,87.2,0.16,0.222
40,2023-07-08,717445,Strikeout,strikeout,True,669357,607481,Nolan Gorman,Aaron Bummer,0,0,0,9af8e22f-8de4-4dd0-9117-64054b665cba,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,6.79,3.58,58.1,95.0,103.0,97.0,0.703,12.03,5.55,8.18,0.62,2.93,0.324,0.311,0.182,0.23600000000000002,0.402,,,,93.0,90.0,91.0,81.0,95.0,88.0,132.0,98.0,110.0,,,,0.45299999999999996,0.055999999999999994,,0.38,,-0.12,,-0.4,1.18,,94.7,,94.3,82.5,,0.323,0.214,,,,88.1,90.0,108.0,118.0,,0.005,,-4.1,,0.333,96.0,82.0,93.0,0.106,-0.84,87.2,0.16,0.222
41,2023-07-08,717445,Strikeout,strikeout,True,691023,607481,Jordan Walker,Aaron Bummer,0,0,0,234f332e-d1ba-4918-a246-66806272cdbd,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,6.79,3.58,58.1,95.0,103.0,97.0,0.703,12.03,5.55,8.18,0.62,2.93,0.324,0.311,0.182,0.23600000000000002,0.402,,,,93.0,90.0,91.0,81.0,95.0,88.0,132.0,98.0,110.0,,,,0.45299999999999996,0.055999999999999994,,0.38,,-0.12,,-0.4,1.18,,94.7,,94.3,82.5,,0.323,0.214,,,,88.1,90.0,108.0,118.0,,0.005,,-4.1,,0.333,96.0,82.0,93.0,0.106,-0.84,87.2,0.16,0.222
42,2023-07-08,717445,Strikeout,strikeout,True,621545,571945,Zach Remillard,Miles Mikolas,0,0,0,70f97017-7646-4d62-8e16-06f60ad54413,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.198,-0.19,,-1.61,0.62,-0.92,93.3,,92.7,86.4,75.9,0.34,0.29,0.261,,0.245,84.4,58.0,96.0,93.0,0.002,0.054000000000000006,-0.89,2.68,68.1,0.182,,,,,,,,
43,2023-07-08,717445,Groundout,field_out,True,641313,571945,Tim Anderson,Miles Mikolas,1,0,0,525484ee-be66-46cd-9d8b-8d2a0ba76347,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.198,-0.19,,-1.61,0.62,-0.92,93.3,,92.7,86.4,75.9,0.34,0.29,0.261,,0.245,84.4,58.0,96.0,93.0,0.002,0.054000000000000006,-0.89,2.68,68.1,0.182,,,,,,,,
44,2023-07-08,717445,Flyout,field_out,True,673357,571945,Luis Robert Jr.,Miles Mikolas,0,0,0,271a23a8-1327-4f7a-ac27-7f3a6bbb760d,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.198,-0.19,,-1.61,0.62,-0.92,93.3,,92.7,86.4,75.9,0.34,0.29,0.261,,0.245,84.4,58.0,96.0,93.0,0.002,0.054000000000000006,-0.89,2.68,68.1,0.182,,,,,,,,
45,2023-07-08,717445,Strikeout,strikeout,True,657557,625643,Paul DeJong,Reynaldo López,0,0,0,81be2ba5-ab0b-4feb-9ca1-d18015a0f50d,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,3.27,4.01,66.0,99.0,125.0,103.0,0.718,11.32,4.64,6.82,1.09,0.9,0.321,0.27,0.182,0.308,0.418,108.0,98.0,102.0,124.0,98.0,100.0,,,,135.0,101.0,111.0,,,,,0.644,,0.293,0.009000000000000001,1.48,,,-0.92,-0.21,98.2,,,87.9,80.5,,0.188,0.333,,0.247,88.5,94.0,107.0,103.0,,0.054000000000000006,,0.62,,0.154,,,,,,,,
46,2023-07-08,717445,Strikeout,strikeout,True,671056,625643,Iván Herrera,Reynaldo López,0,0,0,611faabf-d96a-44b9-b667-d28a6d586702,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,3.27,4.01,66.0,99.0,125.0,103.0,0.718,11.32,4.64,6.82,1.09,0.9,0.321,0.27,0.182,0.308,0.418,108.0,98.0,102.0,124.0,98.0,100.0,,,,135.0,101.0,111.0,,,,,0.644,,0.293,0.009000000000000001,1.48,,,-0.92,-0.21,98.2,,,87.9,80.5,,0.188,0.333,,0.247,88.5,94.0,107.0,103.0,,0.054000000000000006,,0.62,,0.154,,,,,,,,
47,2023-07-08,717445,Walk,walk,False,666185,625643,Dylan Carlson,Reynaldo López,1,0,0,97978218-5363-48ba-8528-835b1c22b3e1,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,3.27,4.01,66.0,99.0,125.0,103.0,0.718,11.32,4.64,6.82,1.09,0.9,0.321,0.27,0.182,0.308,0.418,108.0,98.0,102.0,124.0,98.0,100.0,,,,135.0,101.0,111.0,,,,,0.644,,0.293,0.009000000000000001,1.48,,,-0.92,-0.21,98.2,,,87.9,80.5,,0.188,0.333,,0.247,88.5,94.0,107.0,103.0,,0.054000000000000006,,0.62,,0.154,,,,,,,,
48,2023-07-08,717445,Flyout,field_out,True,680977,625643,Brendan Donovan,Reynaldo López,0,0,0,4c6ce0d3-085f-4fe7-be66-28b2dc5d456e,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,3.27,4.01,66.0,99.0,125.0,103.0,0.718,11.32,4.64,6.82,1.09,0.9,0.321,0.27,0.182,0.308,0.418,108.0,98.0,102.0,124.0,98.0,100.0,,,,135.0,101.0,111.0,,,,,0.644,,0.293,0.009000000000000001,1.48,,,-0.92,-0.21,98.2,,,87.9,80.5,,0.188,0.333,,0.247,88.5,94.0,107.0,103.0,,0.054000000000000006,,0.62,,0.154,,,,,,,,
49,2023-07-08,717445,Groundout,field_out,True,650391,571945,Eloy Jiménez,Miles Mikolas,0,0,0,7cf3c1cc-36bb-4894-878f-eef9a5b1cbdd,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.198,-0.19,,-1.61,0.62,-0.92,93.3,,92.7,86.4,75.9,0.34,0.29,0.261,,0.245,84.4,58.0,96.0,93.0,0.002,0.054000000000000006,-0.89,2.68,68.1,0.182,,,,,,,,
50,2023-07-08,717445,Single,single,False,683734,571945,Andrew Vaughn,Miles Mikolas,1,0,0,90221f48-f561-4f5c-b02c-1addbf528531,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.198,-0.19,,-1.61,0.62,-0.92,93.3,,92.7,86.4,75.9,0.34,0.29,0.261,,0.245,84.4,58.0,96.0,93.0,0.002,0.054000000000000006,-0.89,2.68,68.1,0.182,,,,,,,,
51,2023-07-08,717445,Strikeout,strikeout,True,669394,571945,Jake Burger,Miles Mikolas,0,0,0,143b470b-61ec-4b6b-a633-ce0654a50a07,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.198,-0.19,,-1.61,0.62,-0.92,93.3,,92.7,86.4,75.9,0.34,0.29,0.261,,0.245,84.4,58.0,96.0,93.0,0.002,0.054000000000000006,-0.89,2.68,68.1,0.182,,,,,,,,
52,2023-07-08,717445,Strikeout,strikeout,True,657757,571945,Gavin Sheets,Miles Mikolas,0,0,0,d1fb3ece-b9e9-4188-98c7-3f97d550d482,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.198,-0.19,,-1.61,0.62,-0.92,93.3,,92.7,86.4,75.9,0.34,0.29,0.261,,0.245,84.4,58.0,96.0,93.0,0.002,0.054000000000000006,-0.89,2.68,68.1,0.182,,,,,,,,
53,2023-07-08,717445,Single,single,False,502671,625643,Paul Goldschmidt,Reynaldo López,0,0,0,eeaae8c0-113f-4f06-8786-62b1db849fee,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,3.27,4.01,66.0,99.0,125.0,103.0,0.718,11.32,4.64,6.82,1.09,0.9,0.321,0.27,0.182,0.308,0.418,108.0,98.0,102.0,124.0,98.0,100.0,,,,135.0,101.0,111.0,,,,,0.644,,0.293,0.009000000000000001,1.48,,,-0.92,-0.21,98.2,,,87.9,80.5,,0.188,0.333,,0.247,88.5,94.0,107.0,103.0,,0.054000000000000006,,0.62,,0.154,,,,,,,,
54,2023-07-08,717445,Strikeout,strikeout,True,663457,621383,Lars Nootbaar,Tanner Banks,0,0,0,2dd5185a-5f41-4fc8-a9d9-11abe318c8d9,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,113.0,106.0,109.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,,,,0.027999999999999997,0.354,,0.303,0.151,-0.84,,-1.44,1.17,-3.1,92.6,,91.4,86.3,80.9,0.5,0.291,0.31,,0.225,86.3,64.0,102.0,96.0,,0.165,,2.23,,0.162,,,,,,,,
55,2023-07-08,717445,Pop Out,field_out,True,571448,621383,Nolan Arenado,Tanner Banks,1,1,0,fc72adc3-dc94-4499-b4c1-9e8a018ba1fa,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,113.0,106.0,109.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,,,,0.027999999999999997,0.354,,0.303,0.151,-0.84,,-1.44,1.17,-3.1,92.6,,91.4,86.3,80.9,0.5,0.291,0.31,,0.225,86.3,64.0,102.0,96.0,,0.165,,2.23,,0.162,,,,,,,,
56,2023-07-08,717445,Strikeout,strikeout,True,669357,621383,Nolan Gorman,Tanner Banks,0,0,0,562f7401-96c1-4597-84f1-44c947a9d1b4,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,113.0,106.0,109.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,,,,0.027999999999999997,0.354,,0.303,0.151,-0.84,,-1.44,1.17,-3.1,92.6,,91.4,86.3,80.9,0.5,0.291,0.31,,0.225,86.3,64.0,102.0,96.0,,0.165,,2.23,,0.162,,,,,,,,
57,2023-07-08,717445,Single,single,False,693049,606149,Oscar Colás,Giovanny Gallegos,0,0,0,7d741617-ee13-4613-9783-3e7e3a3f1f6c,606149.0,giovannygallegos,Gallegos,Right,Giovanny Gallegos,4.42,4.16,55.0,100.0,101.0,100.0,0.662,9.65,1.96,8.84,1.8,0.76,0.272,0.418,0.158,0.405,0.39899999999999997,,,,78.0,100.0,90.0,,,,129.0,101.0,111.0,,,,,0.502,,0.46299999999999997,,0.42,,,0.05,,93.7,,,85.0,,,0.267,,,0.214,87.5,74.0,95.0,90.0,,0.035,,-7.01,,0.667,,,,,,,,
58,2023-07-08,717445,Strikeout,strikeout,True,518735,606149,Yasmani Grandal,Giovanny Gallegos,0,0,0,89fbd39e-ebbc-4f3d-96c4-8c1a7e31f342,606149.0,giovannygallegos,Gallegos,Right,Giovanny Gallegos,4.42,4.16,55.0,100.0,101.0,100.0,0.662,9.65,1.96,8.84,1.8,0.76,0.272,0.418,0.158,0.405,0.39899999999999997,,,,78.0,100.0,90.0,,,,129.0,101.0,111.0,,,,,0.502,,0.46299999999999997,,0.42,,,0.05,,93.7,,,85.0,,,0.267,,,0.214,87.5,74.0,95.0,90.0,,0.035,,-7.01,,0.667,,,,,,,,
59,2023-07-08,717445,Strikeout,strikeout,True,621545,606149,Zach Remillard,Giovanny Gallegos,0,0,0,407d8aa5-185b-4e93-944d-fee450f9b2ca,606149.0,giovannygallegos,Gallegos,Right,Giovanny Gallegos,4.42,4.16,55.0,100.0,101.0,100.0,0.662,9.65,1.96,8.84,1.8,0.76,0.272,0.418,0.158,0.405,0.39899999999999997,,,,78.0,100.0,90.0,,,,129.0,101.0,111.0,,,,,0.502,,0.46299999999999997,,0.42,,,0.05,,93.7,,,85.0,,,0.267,,,0.214,87.5,74.0,95.0,90.0,,0.035,,-7.01,,0.667,,,,,,,,
60,2023-07-08,717445,Groundout,field_out,True,641313,606149,Tim Anderson,Giovanny Gallegos,1,0,0,5ae47f00-ab63-406b-90d9-4dd9f76ab084,606149.0,giovannygallegos,Gallegos,Right,Giovanny Gallegos,4.42,4.16,55.0,100.0,101.0,100.0,0.662,9.65,1.96,8.84,1.8,0.76,0.272,0.418,0.158,0.405,0.39899999999999997,,,,78.0,100.0,90.0,,,,129.0,101.0,111.0,,,,,0.502,,0.46299999999999997,,0.42,,,0.05,,93.7,,,85.0,,,0.267,,,0.214,87.5,74.0,95.0,90.0,,0.035,,-7.01,,0.667,,,,,,,,
61,2023-07-08,717445,Home Run,home_run,False,691023,621383,Jordan Walker,Tanner Banks,0,0,0,688e46e9-ae1c-4b0b-9083-3bf222a6136c,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,113.0,106.0,109.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,,,,0.027999999999999997,0.354,,0.303,0.151,-0.84,,-1.44,1.17,-3.1,92.6,,91.4,86.3,80.9,0.5,0.291,0.31,,0.225,86.3,64.0,102.0,96.0,,0.165,,2.23,,0.162,,,,,,,,
62,2023-07-08,717445,Pop Out,field_out,True,657557,621383,Paul DeJong,Tanner Banks,1,0,0,7ed8e23f-302a-4ecd-8bae-6648ee6074e0,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,113.0,106.0,109.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,,,,0.027999999999999997,0.354,,0.303,0.151,-0.84,,-1.44,1.17,-3.1,92.6,,91.4,86.3,80.9,0.5,0.291,0.31,,0.225,86.3,64.0,102.0,96.0,,0.165,,2.23,,0.162,,,,,,,,
63,2023-07-08,717445,Strikeout,strikeout,True,671056,621383,Iván Herrera,Tanner Banks,0,0,0,5ce9fc95-7b5d-4011-b829-0bdc271e0fb3,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,113.0,106.0,109.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,,,,0.027999999999999997,0.354,,0.303,0.151,-0.84,,-1.44,1.17,-3.1,92.6,,91.4,86.3,80.9,0.5,0.291,0.31,,0.225,86.3,64.0,102.0,96.0,,0.165,,2.23,,0.162,,,,,,,,
64,2023-07-08,717445,Walk,walk,False,666185,621383,Dylan Carlson,Tanner Banks,1,0,0,3ebedc00-3a90-4b17-92f2-73a5200bba7d,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,113.0,106.0,109.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,,,,0.027999999999999997,0.354,,0.303,0.151,-0.84,,-1.44,1.17,-3.1,92.6,,91.4,86.3,80.9,0.5,0.291,0.31,,0.225,86.3,64.0,102.0,96.0,,0.165,,2.23,,0.162,,,,,,,,
65,2023-07-08,717445,Strikeout,strikeout,True,680977,621383,Brendan Donovan,Tanner Banks,0,0,0,970b0780-66fc-4930-8945-c2bcfc808dc9,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,113.0,106.0,109.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,,,,0.027999999999999997,0.354,,0.303,0.151,-0.84,,-1.44,1.17,-3.1,92.6,,91.4,86.3,80.9,0.5,0.291,0.31,,0.225,86.3,64.0,102.0,96.0,,0.165,,2.23,,0.162,,,,,,,,
66,2023-07-08,717445,Flyout,field_out,True,673357,663855,Luis Robert Jr.,Jordan Hicks,0,0,0,f1212cdc-2c1a-44af-959c-501a9d172a3b,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,3.29,3.33,65.2,96.0,128.0,103.0,0.741,11.1,4.39,7.81,0.55,2.65,0.226,0.369,0.22,0.256,0.42100000000000004,,,,136.0,103.0,107.0,116.0,99.0,99.0,150.0,84.0,110.0,,,,0.643,0.10800000000000001,0.016,0.233,,0.15,2.32,1.06,-0.51,,100.3,91.4,100.1,86.8,,0.259,0.216,,0.0,0.4,,,,,,,,,,,,,,,,,0.136,
67,2023-07-08,717445,Single,single,False,650391,663855,Eloy Jiménez,Jordan Hicks,1,0,0,dcae4538-6e0d-40db-a264-d646de9fcba9,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,3.29,3.33,65.2,96.0,128.0,103.0,0.741,11.1,4.39,7.81,0.55,2.65,0.226,0.369,0.22,0.256,0.42100000000000004,,,,136.0,103.0,107.0,116.0,99.0,99.0,150.0,84.0,110.0,,,,0.643,0.10800000000000001,0.016,0.233,,0.15,2.32,1.06,-0.51,,100.3,91.4,100.1,86.8,,0.259,0.216,,0.0,0.4,,,,,,,,,,,,,,,,,0.136,
68,2023-07-08,717445,Single,single,False,683734,663855,Andrew Vaughn,Jordan Hicks,1,0,1,3613dc84-879e-494c-b7b2-993295ba8ca0,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,3.29,3.33,65.2,96.0,128.0,103.0,0.741,11.1,4.39,7.81,0.55,2.65,0.226,0.369,0.22,0.256,0.42100000000000004,,,,136.0,103.0,107.0,116.0,99.0,99.0,150.0,84.0,110.0,,,,0.643,0.10800000000000001,0.016,0.233,,0.15,2.32,1.06,-0.51,,100.3,91.4,100.1,86.8,,0.259,0.216,,0.0,0.4,,,,,,,,,,,,,,,,,0.136,
69,2023-07-08,717445,Strikeout,strikeout,True,669394,663855,Jake Burger,Jordan Hicks,0,0,0,a4685b15-ff16-46ad-865c-a280348b036b,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,3.29,3.33,65.2,96.0,128.0,103.0,0.741,11.1,4.39,7.81,0.55,2.65,0.226,0.369,0.22,0.256,0.42100000000000004,,,,136.0,103.0,107.0,116.0,99.0,99.0,150.0,84.0,110.0,,,,0.643,0.10800000000000001,0.016,0.233,,0.15,2.32,1.06,-0.51,,100.3,91.4,100.1,86.8,,0.259,0.216,,0.0,0.4,,,,,,,,,,,,,,,,,0.136,
70,2023-07-08,717445,Lineout,field_out,True,657757,663855,Gavin Sheets,Jordan Hicks,1,0,0,d9a153a4-3a68-4992-b59a-4a285c63a006,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,3.29,3.33,65.2,96.0,128.0,103.0,0.741,11.1,4.39,7.81,0.55,2.65,0.226,0.369,0.22,0.256,0.42100000000000004,,,,136.0,103.0,107.0,116.0,99.0,99.0,150.0,84.0,110.0,,,,0.643,0.10800000000000001,0.016,0.233,,0.15,2.32,1.06,-0.51,,100.3,91.4,100.1,86.8,,0.259,0.216,,0.0,0.4,,,,,,,,,,,,,,,,,0.136,
