,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),vKN (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,CH%,KN%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,wCH/C,wKN/C,vFA,vFS,vSI,vSL,vKC,FF_ba,SI_ba,SL_ba,CU_ba,FS_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba
35,2023-04-21,718481,Flyout,field_out,True,641487,571927,J.P. Crawford,Steven Matz,0,0,0,c0b2765f-a778-4e3d-a557-36a494cc2b47,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,,0.018000000000000002,,0.27399999999999997,,,,0.41,-1.27,,-0.09,,,,94.1,88.9,,,0.24,0.5,0.259,,0.291,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,
36,2023-04-21,718481,Strikeout,strikeout,True,680977,669923,Brendan Donovan,George Kirby,0,0,0,b9114a69-b59c-4b2a-9758-84e76f19d7e8,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,
37,2023-04-21,718481,Single,single,False,676475,669923,Alec Burleson,George Kirby,0,0,0,47352b78-ad15-40a1-8e3a-86e9b6861c95,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,
38,2023-04-21,718481,Lineout,field_out,True,502671,669923,Paul Goldschmidt,George Kirby,0,0,0,e97e0801-5d5a-4ca9-bcf4-85185125c16f,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,
39,2023-04-21,718481,Groundout,field_out,True,571448,669923,Nolan Arenado,George Kirby,0,0,0,05163c1e-75d1-4cf9-a2f8-5cf0d34272ee,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,
40,2023-04-21,718481,Walk,walk,False,677594,571927,Julio Rodríguez,Steven Matz,1,0,0,05b1517d-4650-47c1-b126-5d070b5bd49f,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,,0.018000000000000002,,0.27399999999999997,,,,0.41,-1.27,,-0.09,,,,94.1,88.9,,,0.24,0.5,0.259,,0.291,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,
41,2023-04-21,718481,Flyout,field_out,True,664034,571927,Ty France,Steven Matz,0,0,0,35f2093e-d227-489b-8f48-9060f75cd295,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,,0.018000000000000002,,0.27399999999999997,,,,0.41,-1.27,,-0.09,,,,94.1,88.9,,,0.24,0.5,0.259,,0.291,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,
42,2023-04-21,718481,Walk,walk,False,553993,571927,Eugenio Suárez,Steven Matz,1,0,1,7003f0df-e6cf-42b2-b78a-49cd48e4b83b,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,,0.018000000000000002,,0.27399999999999997,,,,0.41,-1.27,,-0.09,,,,94.1,88.9,,,0.24,0.5,0.259,,0.291,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,
43,2023-04-21,718481,Strikeout,strikeout,False,606192,572403,Teoscar Hernández,Drew VerHagen,0,0,1,9b69d71a-5ffd-4130-94fb-5d40f24dd531,572403.0,drewverhagen,VerHagen,Right,Drew VerHagen,3.98,4.01,61.0,96.0,92.0,94.0,0.72,8.85,3.84,7.67,1.33,0.96,0.237,0.491,0.15,0.289,0.419,88.5,,70.0,88.0,89.0,76.0,99.0,93.0,90.0,90.0,81.0,112.0,100.0,103.0,,,,0.172,0.27899999999999997,,0.311,,0.11199999999999999,,-0.91,,-1.61,2.68,,2.48,,93.4,,92.7,81.3,,0.264,0.273,,,,0.125,,,,,,,107.0,100.0,97.0,0.126,-3.65,88.2,0.128,0.478
44,2023-04-21,718481,Double,double,False,572041,572403,AJ Pollock,Drew VerHagen,0,0,1,53008f63-f625-425d-abd6-010c7d38a1dc,572403.0,drewverhagen,VerHagen,Right,Drew VerHagen,3.98,4.01,61.0,96.0,92.0,94.0,0.72,8.85,3.84,7.67,1.33,0.96,0.237,0.491,0.15,0.289,0.419,88.5,,70.0,88.0,89.0,76.0,99.0,93.0,90.0,90.0,81.0,112.0,100.0,103.0,,,,0.172,0.27899999999999997,,0.311,,0.11199999999999999,,-0.91,,-1.61,2.68,,2.48,,93.4,,92.7,81.3,,0.264,0.273,,,,0.125,,,,,,,107.0,100.0,97.0,0.126,-3.65,88.2,0.128,0.478
45,2023-04-21,718481,Sac Fly,sac_fly,True,672284,572403,Jarred Kelenic,Drew VerHagen,0,0,1,469f9c76-cad0-44f4-8e41-509a71321162,572403.0,drewverhagen,VerHagen,Right,Drew VerHagen,3.98,4.01,61.0,96.0,92.0,94.0,0.72,8.85,3.84,7.67,1.33,0.96,0.237,0.491,0.15,0.289,0.419,88.5,,70.0,88.0,89.0,76.0,99.0,93.0,90.0,90.0,81.0,112.0,100.0,103.0,,,,0.172,0.27899999999999997,,0.311,,0.11199999999999999,,-0.91,,-1.61,2.68,,2.48,,93.4,,92.7,81.3,,0.264,0.273,,,,0.125,,,,,,,107.0,100.0,97.0,0.126,-3.65,88.2,0.128,0.478
46,2023-04-21,718481,Flyout,field_out,True,608596,572403,Tom Murphy,Drew VerHagen,0,0,0,a530ff42-d933-4391-8028-035d1504bbee,572403.0,drewverhagen,VerHagen,Right,Drew VerHagen,3.98,4.01,61.0,96.0,92.0,94.0,0.72,8.85,3.84,7.67,1.33,0.96,0.237,0.491,0.15,0.289,0.419,88.5,,70.0,88.0,89.0,76.0,99.0,93.0,90.0,90.0,81.0,112.0,100.0,103.0,,,,0.172,0.27899999999999997,,0.311,,0.11199999999999999,,-0.91,,-1.61,2.68,,2.48,,93.4,,92.7,81.3,,0.264,0.273,,,,0.125,,,,,,,107.0,100.0,97.0,0.126,-3.65,88.2,0.128,0.478
47,2023-04-21,718481,Groundout,field_out,True,575929,641627,Willson Contreras,Trevor Gott,0,0,0,e0cb6cce-e2f0-4dd1-9310-c2068d2a5f6e,641627.0,trevorgott,Gott,Right,Trevor Gott,4.19,3.48,58.0,103.0,96.0,98.0,0.7909999999999999,9.62,2.95,9.78,0.62,1.08,0.358,0.267,0.205,0.273,0.41600000000000004,87.0,,66.0,91.0,88.0,86.0,107.0,101.0,102.0,101.0,94.0,,,,,,,0.278,0.21899999999999997,,,,0.040999999999999995,,-0.31,,1.32,,,-6.25,,93.3,,93.8,,,0.265,0.268,,0.286,,0.444,90.0,90.0,91.0,0.071,-2.62,80.7,102.0,105.0,100.0,0.391,0.78,89.2,,0.247
48,2023-04-21,718481,Pop Out,field_out,True,669357,641627,Nolan Gorman,Trevor Gott,0,0,0,63e13e97-ef28-47fe-8dd4-6c3b022620ef,641627.0,trevorgott,Gott,Right,Trevor Gott,4.19,3.48,58.0,103.0,96.0,98.0,0.7909999999999999,9.62,2.95,9.78,0.62,1.08,0.358,0.267,0.205,0.273,0.41600000000000004,87.0,,66.0,91.0,88.0,86.0,107.0,101.0,102.0,101.0,94.0,,,,,,,0.278,0.21899999999999997,,,,0.040999999999999995,,-0.31,,1.32,,,-6.25,,93.3,,93.8,,,0.265,0.268,,0.286,,0.444,90.0,90.0,91.0,0.071,-2.62,80.7,102.0,105.0,100.0,0.391,0.78,89.2,,0.247
49,2023-04-21,718481,Lineout,field_out,True,663457,641627,Lars Nootbaar,Trevor Gott,0,0,0,d9d7ae92-593b-4e9f-95ca-50599c67926c,641627.0,trevorgott,Gott,Right,Trevor Gott,4.19,3.48,58.0,103.0,96.0,98.0,0.7909999999999999,9.62,2.95,9.78,0.62,1.08,0.358,0.267,0.205,0.273,0.41600000000000004,87.0,,66.0,91.0,88.0,86.0,107.0,101.0,102.0,101.0,94.0,,,,,,,0.278,0.21899999999999997,,,,0.040999999999999995,,-0.31,,1.32,,,-6.25,,93.3,,93.8,,,0.265,0.268,,0.286,,0.444,90.0,90.0,91.0,0.071,-2.62,80.7,102.0,105.0,100.0,0.391,0.78,89.2,,0.247
50,2023-04-21,718481,Single,single,False,676609,572403,José Caballero,Drew VerHagen,1,0,0,ec2958a0-f1b5-4296-9bdf-b371e0236de3,572403.0,drewverhagen,VerHagen,Right,Drew VerHagen,3.98,4.01,61.0,96.0,92.0,94.0,0.72,8.85,3.84,7.67,1.33,0.96,0.237,0.491,0.15,0.289,0.419,88.5,,70.0,88.0,89.0,76.0,99.0,93.0,90.0,90.0,81.0,112.0,100.0,103.0,,,,0.172,0.27899999999999997,,0.311,,0.11199999999999999,,-0.91,,-1.61,2.68,,2.48,,93.4,,92.7,81.3,,0.264,0.273,,,,0.125,,,,,,,107.0,100.0,97.0,0.126,-3.65,88.2,0.128,0.478
51,2023-04-21,718481,Walk,walk,False,641487,668941,J.P. Crawford,JoJo Romero,1,0,1,24b5a235-226d-407e-b1e5-336048373f27,668941.0,jojoromero,"Romero, J",Left,JoJo Romero,3.68,2.82,36.2,101.0,84.0,96.0,0.688,10.31,2.45,7.12,0.25,3.06,0.223,0.479,0.191,0.27699999999999997,0.462,85.9,,61.0,104.0,94.0,64.0,92.0,85.0,85.0,102.0,92.0,123.0,104.0,112.0,,,,0.33799999999999997,0.154,,0.22699999999999998,,0.27899999999999997,,-1.51,,2.11,3.5,,1.62,,95.1,,94.6,84.3,,0.286,0.22,0.1,,,0.282,,,,,,,55.0,116.0,172.0,0.002,23.86,87.6,,
52,2023-04-21,718481,Forceout,force_out,True,677594,668941,Julio Rodríguez,JoJo Romero,0,0,1,d634f5fb-ed5c-4d6f-9961-08589c4fe394,668941.0,jojoromero,"Romero, J",Left,JoJo Romero,3.68,2.82,36.2,101.0,84.0,96.0,0.688,10.31,2.45,7.12,0.25,3.06,0.223,0.479,0.191,0.27699999999999997,0.462,85.9,,61.0,104.0,94.0,64.0,92.0,85.0,85.0,102.0,92.0,123.0,104.0,112.0,,,,0.33799999999999997,0.154,,0.22699999999999998,,0.27899999999999997,,-1.51,,2.11,3.5,,1.62,,95.1,,94.6,84.3,,0.286,0.22,0.1,,,0.282,,,,,,,55.0,116.0,172.0,0.002,23.86,87.6,,
53,2023-04-21,718481,Grounded Into DP,grounded_into_double_play,True,664034,668941,Ty France,JoJo Romero,0,0,1,c107c853-76aa-4080-bcd8-5f7fd31f2119,668941.0,jojoromero,"Romero, J",Left,JoJo Romero,3.68,2.82,36.2,101.0,84.0,96.0,0.688,10.31,2.45,7.12,0.25,3.06,0.223,0.479,0.191,0.27699999999999997,0.462,85.9,,61.0,104.0,94.0,64.0,92.0,85.0,85.0,102.0,92.0,123.0,104.0,112.0,,,,0.33799999999999997,0.154,,0.22699999999999998,,0.27899999999999997,,-1.51,,2.11,3.5,,1.62,,95.1,,94.6,84.3,,0.286,0.22,0.1,,,0.282,,,,,,,55.0,116.0,172.0,0.002,23.86,87.6,,
54,2023-04-21,718481,Strikeout,strikeout,True,691023,623437,Jordan Walker,Justin Topa,0,0,0,d47ae93a-019f-46ae-896a-33d0ca35a4a4,623437.0,justintopa,Topa,Right,Justin Topa,2.61,2.97,69.0,105.0,101.0,105.0,0.8170000000000001,7.96,2.35,7.96,0.52,2.29,0.218,0.401,0.218,0.239,0.46299999999999997,86.8,,82.0,104.0,99.0,,,,84.0,110.0,104.0,129.0,99.0,113.0,,,,0.446,,,0.3,,0.068,,,,1.84,0.65,,1.29,,,,95.0,82.8,,,0.263,0.237,,,0.19,,,,,,,106.0,104.0,99.0,0.185,0.48,92.4,,0.189
55,2023-04-21,718481,Groundout,field_out,True,669242,623437,Tommy Edman,Justin Topa,0,0,0,cf8edbd5-7555-4431-b9b2-5415b089edc0,623437.0,justintopa,Topa,Right,Justin Topa,2.61,2.97,69.0,105.0,101.0,105.0,0.8170000000000001,7.96,2.35,7.96,0.52,2.29,0.218,0.401,0.218,0.239,0.46299999999999997,86.8,,82.0,104.0,99.0,,,,84.0,110.0,104.0,129.0,99.0,113.0,,,,0.446,,,0.3,,0.068,,,,1.84,0.65,,1.29,,,,95.0,82.8,,,0.263,0.237,,,0.19,,,,,,,106.0,104.0,99.0,0.185,0.48,92.4,,0.189
56,2023-04-21,718481,Strikeout,strikeout,True,680977,623437,Brendan Donovan,Justin Topa,0,0,0,5e8f1f74-90a8-4278-a198-6bff58820709,623437.0,justintopa,Topa,Right,Justin Topa,2.61,2.97,69.0,105.0,101.0,105.0,0.8170000000000001,7.96,2.35,7.96,0.52,2.29,0.218,0.401,0.218,0.239,0.46299999999999997,86.8,,82.0,104.0,99.0,,,,84.0,110.0,104.0,129.0,99.0,113.0,,,,0.446,,,0.3,,0.068,,,,1.84,0.65,,1.29,,,,95.0,82.8,,,0.263,0.237,,,0.19,,,,,,,106.0,104.0,99.0,0.185,0.48,92.4,,0.189
57,2023-04-21,718481,Groundout,field_out,True,553993,608717,Eugenio Suárez,Chris Stratton,0,0,0,1d77d385-5230-4ed9-a74e-df23946a1d89,608717.0,chrisstratton,"Stratton, C",Right,Chris Stratton,3.92,3.58,82.2,104.0,108.0,106.0,0.805,8.82,2.72,7.51,0.87,0.85,0.361,0.335,0.139,0.335,0.43200000000000005,86.8,,103.0,104.0,109.0,104.0,105.0,103.0,,,,105.0,103.0,111.0,,,,,0.547,,0.193,,0.07200000000000001,,1.96,,,-0.54,,0.46,,93.1,,,86.9,,0.188,,0.246,0.323,,0.158,128.0,105.0,110.0,0.188,-1.19,80.8,,,,,,,,
58,2023-04-21,718481,Walk,walk,False,606192,608717,Teoscar Hernández,Chris Stratton,1,0,0,bf80c921-f4d1-49bf-93d9-d050362f842b,608717.0,chrisstratton,"Stratton, C",Right,Chris Stratton,3.92,3.58,82.2,104.0,108.0,106.0,0.805,8.82,2.72,7.51,0.87,0.85,0.361,0.335,0.139,0.335,0.43200000000000005,86.8,,103.0,104.0,109.0,104.0,105.0,103.0,,,,105.0,103.0,111.0,,,,,0.547,,0.193,,0.07200000000000001,,1.96,,,-0.54,,0.46,,93.1,,,86.9,,0.188,,0.246,0.323,,0.158,128.0,105.0,110.0,0.188,-1.19,80.8,,,,,,,,
59,2023-04-21,718481,Strikeout,strikeout,True,572041,608717,AJ Pollock,Chris Stratton,0,0,0,904a1404-8b30-4244-a732-b2a968e1dd52,608717.0,chrisstratton,"Stratton, C",Right,Chris Stratton,3.92,3.58,82.2,104.0,108.0,106.0,0.805,8.82,2.72,7.51,0.87,0.85,0.361,0.335,0.139,0.335,0.43200000000000005,86.8,,103.0,104.0,109.0,104.0,105.0,103.0,,,,105.0,103.0,111.0,,,,,0.547,,0.193,,0.07200000000000001,,1.96,,,-0.54,,0.46,,93.1,,,86.9,,0.188,,0.246,0.323,,0.158,128.0,105.0,110.0,0.188,-1.19,80.8,,,,,,,,
60,2023-04-21,718481,Strikeout,strikeout,True,672284,608717,Jarred Kelenic,Chris Stratton,0,0,0,33916371-eaba-43a7-8e71-5fdf74969582,608717.0,chrisstratton,"Stratton, C",Right,Chris Stratton,3.92,3.58,82.2,104.0,108.0,106.0,0.805,8.82,2.72,7.51,0.87,0.85,0.361,0.335,0.139,0.335,0.43200000000000005,86.8,,103.0,104.0,109.0,104.0,105.0,103.0,,,,105.0,103.0,111.0,,,,,0.547,,0.193,,0.07200000000000001,,1.96,,,-0.54,,0.46,,93.1,,,86.9,,0.188,,0.246,0.323,,0.158,128.0,105.0,110.0,0.188,-1.19,80.8,,,,,,,,
61,2023-04-21,718481,Lineout,field_out,True,676475,623149,Alec Burleson,Paul Sewald,1,0,0,76baa3e9-f0e0-424b-8cd2-4f483ea8ad82,623149.0,paulsewald,Sewald,Right,Paul Sewald,3.12,2.75,60.2,102.0,136.0,114.0,0.728,11.87,3.56,6.82,1.19,0.64,0.243,0.41700000000000004,0.19399999999999998,0.278,0.46399999999999997,,,,,,134.0,107.0,118.0,,,,139.0,96.0,109.0,,,,,0.5720000000000001,,0.428,,,,1.72,,,-0.19,,,,92.2,,,83.8,,0.22,,,,,,,,,,,,,,,,,,0.191,
62,2023-04-21,718481,Pop Out,field_out,True,502671,623149,Paul Goldschmidt,Paul Sewald,1,0,0,870ed69b-2303-4a33-bac8-69d956691d3f,623149.0,paulsewald,Sewald,Right,Paul Sewald,3.12,2.75,60.2,102.0,136.0,114.0,0.728,11.87,3.56,6.82,1.19,0.64,0.243,0.41700000000000004,0.19399999999999998,0.278,0.46399999999999997,,,,,,134.0,107.0,118.0,,,,139.0,96.0,109.0,,,,,0.5720000000000001,,0.428,,,,1.72,,,-0.19,,,,92.2,,,83.8,,0.22,,,,,,,,,,,,,,,,,,0.191,
63,2023-04-21,718481,Groundout,field_out,True,571448,623149,Nolan Arenado,Paul Sewald,0,0,0,ae5a88d1-2e8c-49ba-b98c-db27a0b554d6,623149.0,paulsewald,Sewald,Right,Paul Sewald,3.12,2.75,60.2,102.0,136.0,114.0,0.728,11.87,3.56,6.82,1.19,0.64,0.243,0.41700000000000004,0.19399999999999998,0.278,0.46399999999999997,,,,,,134.0,107.0,118.0,,,,139.0,96.0,109.0,,,,,0.5720000000000001,,0.428,,,,1.72,,,-0.19,,,,92.2,,,83.8,,0.22,,,,,,,,,,,,,,,,,,0.191,
