,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,FC_ba,SI_ba,FS_ba,ST_ba
24,2023-07-30,717204,Single,single,False,641313,650644,Tim Anderson,Aaron Civale,1,0,0,12d70a4e-3b70-4304-b16f-9c988f3146b8,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,128.0,111.0,116.0,0.12300000000000001,0.057999999999999996,0.244,,-0.65,0.15,0.77,,91.8,82.5,78.1,0.359,0.172,,0.188,75.0,101.0,89.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.37200000000000005,0.017,1.13,-6.33,1.59,87.7,85.2,92.4,0.261,0.202,0.5,
25,2023-07-30,717204,Flyout,field_out,True,660162,650644,Yoán Moncada,Aaron Civale,0,0,0,7d3d276e-b362-4400-97f2-d34a35cbe83e,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,128.0,111.0,116.0,0.12300000000000001,0.057999999999999996,0.244,,-0.65,0.15,0.77,,91.8,82.5,78.1,0.359,0.172,,0.188,75.0,101.0,89.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.37200000000000005,0.017,1.13,-6.33,1.59,87.7,85.2,92.4,0.261,0.202,0.5,
26,2023-07-30,717204,Single,single,False,686823,656629,Will Brennan,Michael Kopech,1,0,0,f86bb1c9-7652-4eca-b813-a8aee9699673,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
27,2023-07-30,717204,Grounded Into DP,grounded_into_double_play,True,672356,656629,Gabriel Arias,Michael Kopech,0,0,1,3c49d4f5-0995-422e-b6e5-5081efe3c99a,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
28,2023-07-30,717204,Flyout,field_out,True,595956,656629,Cam Gallagher,Michael Kopech,0,0,0,bdb06d51-1496-47e0-bc92-176311f6a773,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
29,2023-07-30,717204,Groundout,field_out,True,673357,650644,Luis Robert Jr.,Aaron Civale,0,0,0,dae0d1ad-6d57-4761-878a-d0e686ddc644,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,128.0,111.0,116.0,0.12300000000000001,0.057999999999999996,0.244,,-0.65,0.15,0.77,,91.8,82.5,78.1,0.359,0.172,,0.188,75.0,101.0,89.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.37200000000000005,0.017,1.13,-6.33,1.59,87.7,85.2,92.4,0.261,0.202,0.5,
30,2023-07-30,717204,Single,single,False,683734,650644,Andrew Vaughn,Aaron Civale,0,0,0,4ee1aaa9-95f6-4425-b189-7824dd345c96,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,128.0,111.0,116.0,0.12300000000000001,0.057999999999999996,0.244,,-0.65,0.15,0.77,,91.8,82.5,78.1,0.359,0.172,,0.188,75.0,101.0,89.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.37200000000000005,0.017,1.13,-6.33,1.59,87.7,85.2,92.4,0.261,0.202,0.5,
31,2023-07-30,717204,Grounded Into DP,grounded_into_double_play,True,643217,650644,Andrew Benintendi,Aaron Civale,0,0,1,f818f0f7-9124-4591-8ee4-3bfcc637b8d5,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,128.0,111.0,116.0,0.12300000000000001,0.057999999999999996,0.244,,-0.65,0.15,0.77,,91.8,82.5,78.1,0.359,0.172,,0.188,75.0,101.0,89.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.37200000000000005,0.017,1.13,-6.33,1.59,87.7,85.2,92.4,0.261,0.202,0.5,
32,2023-07-30,717204,Home Run,home_run,False,680757,656629,Steven Kwan,Michael Kopech,1,0,0,53de80a7-e86b-4a50-bc71-0825deffb16a,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
33,2023-07-30,717204,Strikeout,strikeout,True,665926,656629,Andrés Giménez,Michael Kopech,0,0,0,deeec1f4-4b74-4b4c-8560-271a1d800023,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
34,2023-07-30,717204,Home Run,home_run,False,608070,656629,José Ramírez,Michael Kopech,0,0,0,5a2c651c-fffc-4f9a-a218-62cd9ba7020f,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
35,2023-07-30,717204,Flyout,field_out,True,647304,656629,Josh Naylor,Michael Kopech,0,0,0,a1061b9a-41b1-4023-973b-8cd47f8dd418,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
36,2023-07-30,717204,Groundout,field_out,True,605137,656629,Josh Bell,Michael Kopech,0,0,0,0b36ed11-7a6c-43e1-ae95-d5ae0ba8548c,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
