,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,FF_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,KC%,wFC/C,wSI/C,wCU/C,wKC/C,vFC,vSI,vCU,vKC,ST_ba,SI_ba,CU_ba,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
14,2023-06-26,717609,Strikeout,strikeout,True,542303,543243,Marcell Ozuna,Sonny Gray,0,0,1,6b73aa50-e8a6-4647-8a53-597fbadb8f08,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,0.271,0.205,0.067,0.61,3.25,-0.63,92.9,84.3,0.301,,0.27,91.0,98.0,101.0,82.0,99.0,94.0,118.0,102.0,102.0,0.157,0.131,0.168,0.001,1.3,-0.46,0.87,-0.41,87.6,92.8,79.6,72.9,0.096,0.275,0.257,0.265,,,,,,,
15,2023-06-26,717609,Strikeout,strikeout,True,666397,675911,Edouard Julien,Spencer Strider,0,0,0,76e442b7-51bc-427c-b1b2-fc6ffed74fd4,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-06-26,717609,Single,single,False,666135,675911,Alex Kirilloff,Spencer Strider,0,0,0,de9a18fb-fec4-43a1-9fd3-4a16a7d5f4ef,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-06-26,717609,Flyout,field_out,True,596146,675911,Max Kepler,Spencer Strider,0,0,0,44dee5a7-d322-446f-b1c8-3b15a8795bb1,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-06-26,717609,Strikeout,strikeout,True,621043,675911,Carlos Correa,Spencer Strider,0,0,0,505aa3f9-5481-493f-a31b-bc1002607b64,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-06-26,717609,Strikeout,strikeout,True,592696,543243,Eddie Rosario,Sonny Gray,0,0,0,fa8764ee-5b03-4281-804a-271f95be96bf,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,0.271,0.205,0.067,0.61,3.25,-0.63,92.9,84.3,0.301,,0.27,91.0,98.0,101.0,82.0,99.0,94.0,118.0,102.0,102.0,0.157,0.131,0.168,0.001,1.3,-0.46,0.87,-0.41,87.6,92.8,79.6,72.9,0.096,0.275,0.257,0.265,,,,,,,
20,2023-06-26,717609,Lineout,field_out,True,606115,543243,Orlando Arcia,Sonny Gray,0,0,0,c5ae64bc-e08d-4abc-913a-271df83d9354,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,0.271,0.205,0.067,0.61,3.25,-0.63,92.9,84.3,0.301,,0.27,91.0,98.0,101.0,82.0,99.0,94.0,118.0,102.0,102.0,0.157,0.131,0.168,0.001,1.3,-0.46,0.87,-0.41,87.6,92.8,79.6,72.9,0.096,0.275,0.257,0.265,,,,,,,
21,2023-06-26,717609,Double,double,False,671739,543243,Michael Harris II,Sonny Gray,1,0,0,e247d8f5-c93c-4c73-a68f-c6d97fd4c472,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,0.271,0.205,0.067,0.61,3.25,-0.63,92.9,84.3,0.301,,0.27,91.0,98.0,101.0,82.0,99.0,94.0,118.0,102.0,102.0,0.157,0.131,0.168,0.001,1.3,-0.46,0.87,-0.41,87.6,92.8,79.6,72.9,0.096,0.275,0.257,0.265,,,,,,,
22,2023-06-26,717609,Groundout,field_out,True,660670,543243,Ronald Acuña Jr.,Sonny Gray,1,0,0,10a9317d-94c0-4b62-8920-bf78db62134d,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,0.271,0.205,0.067,0.61,3.25,-0.63,92.9,84.3,0.301,,0.27,91.0,98.0,101.0,82.0,99.0,94.0,118.0,102.0,102.0,0.157,0.131,0.168,0.001,1.3,-0.46,0.87,-0.41,87.6,92.8,79.6,72.9,0.096,0.275,0.257,0.265,,,,,,,
23,2023-06-26,717609,Flyout,field_out,True,650489,675911,Willi Castro,Spencer Strider,0,0,0,d7777e5a-1e60-4109-bf9a-783ff2b7b3c7,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-06-26,717609,Strikeout,strikeout,True,456781,675911,Donovan Solano,Spencer Strider,0,0,0,52b34b41-c966-4245-b160-7a767a12dd31,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-06-26,717609,Strikeout,strikeout,True,608336,675911,Joey Gallo,Spencer Strider,0,0,0,252a1f29-3eb1-410f-a8af-4cf13b49e7da,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-06-26,717609,Groundout,field_out,True,645277,543243,Ozzie Albies,Sonny Gray,0,0,0,4cf21e6f-72bf-413a-bd95-1327ad9ea2bf,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,0.271,0.205,0.067,0.61,3.25,-0.63,92.9,84.3,0.301,,0.27,91.0,98.0,101.0,82.0,99.0,94.0,118.0,102.0,102.0,0.157,0.131,0.168,0.001,1.3,-0.46,0.87,-0.41,87.6,92.8,79.6,72.9,0.096,0.275,0.257,0.265,,,,,,,
27,2023-06-26,717609,Single,single,False,663586,543243,Austin Riley,Sonny Gray,0,0,0,31b1daed-ea7e-4f64-9894-252f3a222bc7,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,0.271,0.205,0.067,0.61,3.25,-0.63,92.9,84.3,0.301,,0.27,91.0,98.0,101.0,82.0,99.0,94.0,118.0,102.0,102.0,0.157,0.131,0.168,0.001,1.3,-0.46,0.87,-0.41,87.6,92.8,79.6,72.9,0.096,0.275,0.257,0.265,,,,,,,
28,2023-06-26,717609,Single,single,False,621566,543243,Matt Olson,Sonny Gray,0,0,1,296ddc62-d921-4649-a18c-3347f69cbf4e,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,0.271,0.205,0.067,0.61,3.25,-0.63,92.9,84.3,0.301,,0.27,91.0,98.0,101.0,82.0,99.0,94.0,118.0,102.0,102.0,0.157,0.131,0.168,0.001,1.3,-0.46,0.87,-0.41,87.6,92.8,79.6,72.9,0.096,0.275,0.257,0.265,,,,,,,
29,2023-06-26,717609,Forceout,force_out,True,518595,543243,Travis d'Arnaud,Sonny Gray,0,0,1,2806cb92-7c35-47e7-9db5-e0c21698b3e3,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,0.271,0.205,0.067,0.61,3.25,-0.63,92.9,84.3,0.301,,0.27,91.0,98.0,101.0,82.0,99.0,94.0,118.0,102.0,102.0,0.157,0.131,0.168,0.001,1.3,-0.46,0.87,-0.41,87.6,92.8,79.6,72.9,0.096,0.275,0.257,0.265,,,,,,,
30,2023-06-26,717609,Lineout,field_out,True,542303,543243,Marcell Ozuna,Sonny Gray,0,0,0,fb39592c-3c96-469c-b582-c114d9ef2467,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,0.271,0.205,0.067,0.61,3.25,-0.63,92.9,84.3,0.301,,0.27,91.0,98.0,101.0,82.0,99.0,94.0,118.0,102.0,102.0,0.157,0.131,0.168,0.001,1.3,-0.46,0.87,-0.41,87.6,92.8,79.6,72.9,0.096,0.275,0.257,0.265,,,,,,,
31,2023-06-26,717609,Strikeout,strikeout,True,571657,675911,Kyle Farmer,Spencer Strider,0,0,0,35d3c3d5-a73c-4af0-b7ea-8ce4f92f3873,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-06-26,717609,Flyout,field_out,True,680777,675911,Ryan Jeffers,Spencer Strider,1,0,0,69d9c46a-35c1-434c-a0b6-cf9f9f260bce,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-06-26,717609,Strikeout,strikeout,True,666397,675911,Edouard Julien,Spencer Strider,0,0,0,13be1897-ba4d-421f-a5ec-b2e7daf5bfde,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-06-26,717609,Groundout,field_out,True,592696,543243,Eddie Rosario,Sonny Gray,1,0,0,a8cf99d2-868a-498b-bfba-df64ecc2cd83,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,0.271,0.205,0.067,0.61,3.25,-0.63,92.9,84.3,0.301,,0.27,91.0,98.0,101.0,82.0,99.0,94.0,118.0,102.0,102.0,0.157,0.131,0.168,0.001,1.3,-0.46,0.87,-0.41,87.6,92.8,79.6,72.9,0.096,0.275,0.257,0.265,,,,,,,
35,2023-06-26,717609,Strikeout,strikeout,True,606115,543243,Orlando Arcia,Sonny Gray,0,0,0,4ea9093a-4f66-464c-bf8b-eb9eb5317f79,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,0.271,0.205,0.067,0.61,3.25,-0.63,92.9,84.3,0.301,,0.27,91.0,98.0,101.0,82.0,99.0,94.0,118.0,102.0,102.0,0.157,0.131,0.168,0.001,1.3,-0.46,0.87,-0.41,87.6,92.8,79.6,72.9,0.096,0.275,0.257,0.265,,,,,,,
36,2023-06-26,717609,Single,single,False,671739,543243,Michael Harris II,Sonny Gray,0,0,0,a94005a5-5b49-4b58-a9a9-07193826afd3,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,0.271,0.205,0.067,0.61,3.25,-0.63,92.9,84.3,0.301,,0.27,91.0,98.0,101.0,82.0,99.0,94.0,118.0,102.0,102.0,0.157,0.131,0.168,0.001,1.3,-0.46,0.87,-0.41,87.6,92.8,79.6,72.9,0.096,0.275,0.257,0.265,,,,,,,
