,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FC_ba,CU_ba,SI_ba,FF_ba,SL_ba,FS_ba,CH_ba,vCH (sc),Stf+ KC,Loc+ KC,Pit+ KC,KC%,CH%,wKC/C,wCH/C,vKC,ST_ba
46,2023-07-07,717463,Strikeout,strikeout,True,668472,650644,Nick Pratto,Aaron Civale,0,0,0,73d14016-fe8b-4d64-b428-9d49506f572b,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,
47,2023-07-07,717463,Flyout,field_out,True,658668,650644,Edward Olivares,Aaron Civale,1,1,0,d70745d2-4093-4da4-a747-3056b410d471,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,
48,2023-07-07,717463,Lineout,field_out,True,664702,672578,Myles Straw,Carlos Hernández,0,0,0,60f88bd5-e9df-496e-980e-b6ced4fcdb48,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,5.27,4.7,70.0,100.0,124.0,106.0,0.726,9.9,3.99,7.97,1.29,0.75,0.24100000000000002,0.45,0.105,0.40299999999999997,0.43,,,,134.0,99.0,105.0,145.0,87.0,126.0,118.0,103.0,112.0,,,,93.0,100.0,104.0,0.006999999999999999,0.552,0.001,0.111,0.235,0.001,0.09,-10.95,0.44,-3.63,0.71,-3.64,99.1,83.8,89.0,98.1,88.6,70.1,,0.208,,0.272,0.173,0.2,,77.7,117.0,95.0,103.0,0.09300000000000001,0.001,-0.29,-5.8,84.0,
49,2023-07-07,717463,Groundout,field_out,True,595956,672578,Cam Gallagher,Carlos Hernández,0,0,0,2febf687-6a0b-414c-8ef3-bc7e936a3965,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,5.27,4.7,70.0,100.0,124.0,106.0,0.726,9.9,3.99,7.97,1.29,0.75,0.24100000000000002,0.45,0.105,0.40299999999999997,0.43,,,,134.0,99.0,105.0,145.0,87.0,126.0,118.0,103.0,112.0,,,,93.0,100.0,104.0,0.006999999999999999,0.552,0.001,0.111,0.235,0.001,0.09,-10.95,0.44,-3.63,0.71,-3.64,99.1,83.8,89.0,98.1,88.6,70.1,,0.208,,0.272,0.173,0.2,,77.7,117.0,95.0,103.0,0.09300000000000001,0.001,-0.29,-5.8,84.0,
50,2023-07-07,717463,Strikeout,strikeout,True,680757,672578,Steven Kwan,Carlos Hernández,0,0,0,1088e839-4369-4b5d-b0e0-39854cb69470,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,5.27,4.7,70.0,100.0,124.0,106.0,0.726,9.9,3.99,7.97,1.29,0.75,0.24100000000000002,0.45,0.105,0.40299999999999997,0.43,,,,134.0,99.0,105.0,145.0,87.0,126.0,118.0,103.0,112.0,,,,93.0,100.0,104.0,0.006999999999999999,0.552,0.001,0.111,0.235,0.001,0.09,-10.95,0.44,-3.63,0.71,-3.64,99.1,83.8,89.0,98.1,88.6,70.1,,0.208,,0.272,0.173,0.2,,77.7,117.0,95.0,103.0,0.09300000000000001,0.001,-0.29,-5.8,84.0,
51,2023-07-07,717463,Strikeout,strikeout,True,669004,663986,MJ Melendez,Trevor Stephan,0,0,0,e5ad9f45-7ba9-4e8d-acd9-10021343d059,663986.0,trevorstephan,Stephan,Right,Trevor Stephan,4.06,4.51,68.2,99.0,105.0,98.0,0.7190000000000001,9.83,3.41,8.26,0.79,1.01,0.218,0.415,0.122,0.34600000000000003,0.39299999999999996,,,,98.0,100.0,94.0,,,,118.0,100.0,107.0,,,,107.0,97.0,97.0,,0.478,,0.281,0.24100000000000002,,0.55,,0.73,,-0.61,,94.9,,86.5,,85.4,,,,,0.271,0.317,0.152,,,,,,,,,,,
52,2023-07-07,717463,Groundout,field_out,True,671221,663986,Drew Waters,Trevor Stephan,1,0,0,27c62f70-93eb-486c-ad2a-c3beaa56e522,663986.0,trevorstephan,Stephan,Right,Trevor Stephan,4.06,4.51,68.2,99.0,105.0,98.0,0.7190000000000001,9.83,3.41,8.26,0.79,1.01,0.218,0.415,0.122,0.34600000000000003,0.39299999999999996,,,,98.0,100.0,94.0,,,,118.0,100.0,107.0,,,,107.0,97.0,97.0,,0.478,,0.281,0.24100000000000002,,0.55,,0.73,,-0.61,,94.9,,86.5,,85.4,,,,,0.271,0.317,0.152,,,,,,,,,,,
53,2023-07-07,717463,Groundout,field_out,True,664728,663986,Kyle Isbel,Trevor Stephan,0,0,0,a3fa9da7-95a2-4f7c-817c-9e8dec33394b,663986.0,trevorstephan,Stephan,Right,Trevor Stephan,4.06,4.51,68.2,99.0,105.0,98.0,0.7190000000000001,9.83,3.41,8.26,0.79,1.01,0.218,0.415,0.122,0.34600000000000003,0.39299999999999996,,,,98.0,100.0,94.0,,,,118.0,100.0,107.0,,,,107.0,97.0,97.0,,0.478,,0.281,0.24100000000000002,,0.55,,0.73,,-0.61,,94.9,,86.5,,85.4,,,,,0.271,0.317,0.152,,,,,,,,,,,
54,2023-07-07,717463,Groundout,field_out,True,642708,669169,Amed Rosario,Jonathan Heasley,0,0,0,b0f25c7a-145b-45b9-9a23-a29d146b1529,669169.0,jonathanheasley,Heasley,Right,Jonathan Heasley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,0.231,,,0.714,,,,,,,,,,0.286
55,2023-07-07,717463,Lineout,field_out,True,608070,669169,José Ramírez,Jonathan Heasley,0,0,0,895cf980-15f3-4a34-90ad-f4206836dbd1,669169.0,jonathanheasley,Heasley,Right,Jonathan Heasley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,0.231,,,0.714,,,,,,,,,,0.286
56,2023-07-07,717463,Groundout,field_out,True,647304,669169,Josh Naylor,Jonathan Heasley,0,0,0,7c5578ce-96b5-4c65-9802-cc4e61c1fd2a,669169.0,jonathanheasley,Heasley,Right,Jonathan Heasley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,0.231,,,0.714,,,,,,,,,,0.286
57,2023-07-07,717463,Groundout,field_out,True,686681,661403,Michael Massey,Emmanuel Clase,0,0,0,6ea421d2-c960-40d3-8963-4ccf00936721,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,3.22,3.04,72.2,104.0,154.0,117.0,0.747,7.93,1.98,8.42,0.5,2.18,0.33,0.294,0.163,0.303,0.47600000000000003,,,,132.0,110.0,120.0,,,,160.0,106.0,126.0,151.0,103.0,113.0,,,,,0.004,0.6759999999999999,,0.32,,4.05,0.76,,,1.55,,98.5,99.1,,,91.1,,0.267,,,,0.19,,,,,,,,,,,,
58,2023-07-07,717463,Walk,walk,False,672580,661403,Maikel Garcia,Emmanuel Clase,0,0,0,b54c3b2e-ba95-49af-ac67-2cef9e9883ea,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,3.22,3.04,72.2,104.0,154.0,117.0,0.747,7.93,1.98,8.42,0.5,2.18,0.33,0.294,0.163,0.303,0.47600000000000003,,,,132.0,110.0,120.0,,,,160.0,106.0,126.0,151.0,103.0,113.0,,,,,0.004,0.6759999999999999,,0.32,,4.05,0.76,,,1.55,,98.5,99.1,,,91.1,,0.267,,,,0.19,,,,,,,,,,,,
59,2023-07-07,717463,Grounded Into DP,grounded_into_double_play,True,677951,661403,Bobby Witt Jr.,Emmanuel Clase,0,0,1,214f2e53-0a9e-4554-b9bc-cfabb9fcadb4,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,3.22,3.04,72.2,104.0,154.0,117.0,0.747,7.93,1.98,8.42,0.5,2.18,0.33,0.294,0.163,0.303,0.47600000000000003,,,,132.0,110.0,120.0,,,,160.0,106.0,126.0,151.0,103.0,113.0,,,,,0.004,0.6759999999999999,,0.32,,4.05,0.76,,,1.55,,98.5,99.1,,,91.1,,0.267,,,,0.19,,,,,,,,,,,,
