,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,FF_ba,CH_ba,SL_ba,SI_ba,CU_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,CU%,wFC/C,wFS/C,wCU/C,vFC,vFS,vCU,FC_ba,FS_ba,ST_ba
11,2023-08-05,717122,Strikeout,strikeout,True,642350,669373,Jose Siri,Tarik Skubal,0,0,0,33e59167-ab9d-4354-97fd-2227f50539a4,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,,,
12,2023-08-05,717122,Pop Out,field_out,True,650907,669373,René Pinto,Tarik Skubal,0,0,0,47ef5723-f33b-41ad-ab1c-9b17829f0988,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,,,
13,2023-08-05,717122,Single,single,False,408234,650644,Miguel Cabrera,Aaron Civale,0,0,0,d4e513de-b51a-44e6-83b0-99210ca539e0,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,,,,0.185,0.12300000000000001,0.057999999999999996,,,-0.65,1.59,0.15,,,91.8,92.4,82.5,,0.359,,0.172,0.202,0.188,153.0,113.0,120.0,96.0,104.0,103.0,58.0,95.0,95.0,0.37200000000000005,0.017,0.244,1.13,-6.33,0.77,87.7,85.2,78.1,0.261,0.5,
14,2023-08-05,717122,Single,single,False,628451,650644,Andy Ibáñez,Aaron Civale,0,0,1,bd254e3c-9735-43a2-8f78-a5fb8921fa12,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,,,,0.185,0.12300000000000001,0.057999999999999996,,,-0.65,1.59,0.15,,,91.8,92.4,82.5,,0.359,,0.172,0.202,0.188,153.0,113.0,120.0,96.0,104.0,103.0,58.0,95.0,95.0,0.37200000000000005,0.017,0.244,1.13,-6.33,0.77,87.7,85.2,78.1,0.261,0.5,
15,2023-08-05,717122,Strikeout,strikeout,True,668731,650644,Akil Baddoo,Aaron Civale,0,0,0,99f98a42-b545-4e64-aaf1-9ae32f8e1e2a,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,,,,0.185,0.12300000000000001,0.057999999999999996,,,-0.65,1.59,0.15,,,91.8,92.4,82.5,,0.359,,0.172,0.202,0.188,153.0,113.0,120.0,96.0,104.0,103.0,58.0,95.0,95.0,0.37200000000000005,0.017,0.244,1.13,-6.33,0.77,87.7,85.2,78.1,0.261,0.5,
16,2023-08-05,717122,Strikeout,strikeout,True,670097,650644,Zack Short,Aaron Civale,0,0,0,a99e25d8-9b64-4de7-97e0-534511825bac,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,,,,0.185,0.12300000000000001,0.057999999999999996,,,-0.65,1.59,0.15,,,91.8,92.4,82.5,,0.359,,0.172,0.202,0.188,153.0,113.0,120.0,96.0,104.0,103.0,58.0,95.0,95.0,0.37200000000000005,0.017,0.244,1.13,-6.33,0.77,87.7,85.2,78.1,0.261,0.5,
17,2023-08-05,717122,Single,single,False,668670,650644,Jake Rogers,Aaron Civale,1,1,1,a2dd0181-4331-47bc-a543-ab655ab548f6,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,,,,0.185,0.12300000000000001,0.057999999999999996,,,-0.65,1.59,0.15,,,91.8,92.4,82.5,,0.359,,0.172,0.202,0.188,153.0,113.0,120.0,96.0,104.0,103.0,58.0,95.0,95.0,0.37200000000000005,0.017,0.244,1.13,-6.33,0.77,87.7,85.2,78.1,0.261,0.5,
18,2023-08-05,717122,Pop Out,field_out,True,663837,650644,Matt Vierling,Aaron Civale,0,0,0,fa7c5bac-edb7-481b-9db0-7d80a1a69356,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,,,,0.185,0.12300000000000001,0.057999999999999996,,,-0.65,1.59,0.15,,,91.8,92.4,82.5,,0.359,,0.172,0.202,0.188,153.0,113.0,120.0,96.0,104.0,103.0,58.0,95.0,95.0,0.37200000000000005,0.017,0.244,1.13,-6.33,0.77,87.7,85.2,78.1,0.261,0.5,
19,2023-08-05,717122,Single,single,False,650490,669373,Yandy Díaz,Tarik Skubal,0,0,0,e1a2a13f-56f0-46d6-8631-28178443321a,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,,,
20,2023-08-05,717122,Grounded Into DP,grounded_into_double_play,True,677551,669373,Wander Franco,Tarik Skubal,0,0,1,99473644-2cdd-4358-a846-4efdc90a25d2,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,,,
21,2023-08-05,717122,Flyout,field_out,True,670623,669373,Isaac Paredes,Tarik Skubal,1,0,0,d8c652ec-c8ae-4fb3-be79-6a90dcf68104,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,,,
22,2023-08-05,717122,Single,single,False,682985,650644,Riley Greene,Aaron Civale,0,0,0,4a90c355-2c56-4252-bd86-ca42fad37122,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,,,,0.185,0.12300000000000001,0.057999999999999996,,,-0.65,1.59,0.15,,,91.8,92.4,82.5,,0.359,,0.172,0.202,0.188,153.0,113.0,120.0,96.0,104.0,103.0,58.0,95.0,95.0,0.37200000000000005,0.017,0.244,1.13,-6.33,0.77,87.7,85.2,78.1,0.261,0.5,
23,2023-08-05,717122,Flyout,field_out,True,679529,650644,Spencer Torkelson,Aaron Civale,0,0,0,b6b09ebc-986c-4bb9-9cdb-e8801f0257af,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,,,,0.185,0.12300000000000001,0.057999999999999996,,,-0.65,1.59,0.15,,,91.8,92.4,82.5,,0.359,,0.172,0.202,0.188,153.0,113.0,120.0,96.0,104.0,103.0,58.0,95.0,95.0,0.37200000000000005,0.017,0.244,1.13,-6.33,0.77,87.7,85.2,78.1,0.261,0.5,
24,2023-08-05,717122,Forceout,force_out,True,681481,650644,Kerry Carpenter,Aaron Civale,0,0,1,21ca649d-7294-4ade-adfe-8aee30f822bc,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,,,,0.185,0.12300000000000001,0.057999999999999996,,,-0.65,1.59,0.15,,,91.8,92.4,82.5,,0.359,,0.172,0.202,0.188,153.0,113.0,120.0,96.0,104.0,103.0,58.0,95.0,95.0,0.37200000000000005,0.017,0.244,1.13,-6.33,0.77,87.7,85.2,78.1,0.261,0.5,
25,2023-08-05,717122,Groundout,field_out,True,408234,650644,Miguel Cabrera,Aaron Civale,1,1,0,0d62e7e7-2bc0-4b6e-9102-82584f9d55c9,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,,,,0.185,0.12300000000000001,0.057999999999999996,,,-0.65,1.59,0.15,,,91.8,92.4,82.5,,0.359,,0.172,0.202,0.188,153.0,113.0,120.0,96.0,104.0,103.0,58.0,95.0,95.0,0.37200000000000005,0.017,0.244,1.13,-6.33,0.77,87.7,85.2,78.1,0.261,0.5,
26,2023-08-05,717122,Strikeout,strikeout,True,668227,669373,Randy Arozarena,Tarik Skubal,0,0,0,27c0f918-e028-4e27-856a-936113a6a45a,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,,,
27,2023-08-05,717122,Lineout,field_out,True,623912,669373,Harold Ramírez,Tarik Skubal,1,0,0,8bb6990f-dce7-4df4-86f8-6040cf3307f7,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,,,
28,2023-08-05,717122,Strikeout,strikeout,True,678554,669373,Curtis Mead,Tarik Skubal,0,0,0,b94733f1-6f52-4867-9acc-b25d27f2121b,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,,,
29,2023-08-05,717122,Single,single,False,628451,650644,Andy Ibáñez,Aaron Civale,0,0,0,5c45b241-4b6b-4a8e-84dd-f5f5fec96968,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,,,,0.185,0.12300000000000001,0.057999999999999996,,,-0.65,1.59,0.15,,,91.8,92.4,82.5,,0.359,,0.172,0.202,0.188,153.0,113.0,120.0,96.0,104.0,103.0,58.0,95.0,95.0,0.37200000000000005,0.017,0.244,1.13,-6.33,0.77,87.7,85.2,78.1,0.261,0.5,
30,2023-08-05,717122,Double,double,False,668731,650644,Akil Baddoo,Aaron Civale,1,0,1,66753906-3a30-474b-9cea-ca795ebfff2f,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,,,,0.185,0.12300000000000001,0.057999999999999996,,,-0.65,1.59,0.15,,,91.8,92.4,82.5,,0.359,,0.172,0.202,0.188,153.0,113.0,120.0,96.0,104.0,103.0,58.0,95.0,95.0,0.37200000000000005,0.017,0.244,1.13,-6.33,0.77,87.7,85.2,78.1,0.261,0.5,
31,2023-08-05,717122,Strikeout,strikeout,True,670097,650644,Zack Short,Aaron Civale,0,0,0,dc403bbc-e75c-4e46-8d0d-6b0319849748,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,,,,0.185,0.12300000000000001,0.057999999999999996,,,-0.65,1.59,0.15,,,91.8,92.4,82.5,,0.359,,0.172,0.202,0.188,153.0,113.0,120.0,96.0,104.0,103.0,58.0,95.0,95.0,0.37200000000000005,0.017,0.244,1.13,-6.33,0.77,87.7,85.2,78.1,0.261,0.5,
32,2023-08-05,717122,Double,double,False,668670,650644,Jake Rogers,Aaron Civale,0,0,1,4906ede9-d91a-4d16-b6ce-90db633aa66b,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,,,,0.185,0.12300000000000001,0.057999999999999996,,,-0.65,1.59,0.15,,,91.8,92.4,82.5,,0.359,,0.172,0.202,0.188,153.0,113.0,120.0,96.0,104.0,103.0,58.0,95.0,95.0,0.37200000000000005,0.017,0.244,1.13,-6.33,0.77,87.7,85.2,78.1,0.261,0.5,
33,2023-08-05,717122,Groundout,field_out,True,663837,650644,Matt Vierling,Aaron Civale,1,0,0,79768b24-0d73-4163-bd37-9782c1e9ea61,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,,,,0.185,0.12300000000000001,0.057999999999999996,,,-0.65,1.59,0.15,,,91.8,92.4,82.5,,0.359,,0.172,0.202,0.188,153.0,113.0,120.0,96.0,104.0,103.0,58.0,95.0,95.0,0.37200000000000005,0.017,0.244,1.13,-6.33,0.77,87.7,85.2,78.1,0.261,0.5,
34,2023-08-05,717122,Flyout,field_out,True,682985,650644,Riley Greene,Aaron Civale,1,1,0,bc8cca49-3439-4be9-8d86-212b2b480538,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,,,,0.185,0.12300000000000001,0.057999999999999996,,,-0.65,1.59,0.15,,,91.8,92.4,82.5,,0.359,,0.172,0.202,0.188,153.0,113.0,120.0,96.0,104.0,103.0,58.0,95.0,95.0,0.37200000000000005,0.017,0.244,1.13,-6.33,0.77,87.7,85.2,78.1,0.261,0.5,
