,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vSL,FF_ba,ST_ba,CH_ba,FC_ba,SL_ba,SI%,wSI/C,vSI,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,SI_ba,FS_ba,CU%,wCU/C,vCU,Stf+ CU,Loc+ CU,Pit+ CU,CU_ba
16,2023-06-22,717660,Groundout,field_out,True,649557,671106,Aledmys Díaz,Logan Allen,1,0,0,ed37cf94-78a4-4394-83f6-113a1e4bd564,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,
17,2023-06-22,717660,Strikeout,strikeout,True,672356,676664,Gabriel Arias,JP Sears,0,0,0,0de92945-1c5d-43e9-8278-0ff8799fc579,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,,,,0.501,,0.34600000000000003,0.151,-0.84,,-0.06,0.36,93.1,,81.4,0.256,0.234,0.277,,0.21,0.001,0.63,92.1,,,,,,,,,,,,,,,,,,
18,2023-06-22,717660,Strikeout,strikeout,True,664702,676664,Myles Straw,JP Sears,0,0,0,8b2fcac1-44a2-4b30-a8e9-0986bf729a31,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,,,,0.501,,0.34600000000000003,0.151,-0.84,,-0.06,0.36,93.1,,81.4,0.256,0.234,0.277,,0.21,0.001,0.63,92.1,,,,,,,,,,,,,,,,,,
19,2023-06-22,717660,Strikeout,strikeout,True,595956,676664,Cam Gallagher,JP Sears,0,0,0,581152e5-a34c-4abc-a1a6-0e7e0a2a13e2,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,,,,0.501,,0.34600000000000003,0.151,-0.84,,-0.06,0.36,93.1,,81.4,0.256,0.234,0.277,,0.21,0.001,0.63,92.1,,,,,,,,,,,,,,,,,,
20,2023-06-22,717660,Walk,walk,False,676116,671106,Ryan Noda,Logan Allen,0,0,0,a1c0808b-80ba-46a0-83d1-959c5229b8cd,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,
21,2023-06-22,717660,Lineout,field_out,True,542208,671106,Carlos Pérez,Logan Allen,0,0,0,85032aa3-37ea-4002-8be0-b6696007cdb3,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,
22,2023-06-22,717660,Walk,walk,False,667670,671106,Brent Rooker,Logan Allen,0,0,1,2e5a2f07-0c71-44cf-b02d-d6b43e8326f6,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,
23,2023-06-22,717660,Forceout,force_out,True,607054,671106,Jace Peterson,Logan Allen,1,0,1,5c105f32-4644-479e-9a39-ff327391cbed,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,
24,2023-06-22,717660,Walk,walk,False,681146,671106,Jonah Bride,Logan Allen,1,0,1,3f75d02d-3ffb-4710-a605-88c39fa83d37,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,
25,2023-06-22,717660,Strikeout,strikeout,True,669127,671106,Shea Langeliers,Logan Allen,0,0,0,3c5606d9-2655-49fd-9df1-612add669d31,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,
26,2023-06-22,717660,Pop Out,field_out,True,680757,676664,Steven Kwan,JP Sears,1,0,0,bd7e5e3b-e561-42d9-b9f6-2bdc2dbe0733,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,,,,0.501,,0.34600000000000003,0.151,-0.84,,-0.06,0.36,93.1,,81.4,0.256,0.234,0.277,,0.21,0.001,0.63,92.1,,,,,,,,,,,,,,,,,,
27,2023-06-22,717660,Lineout,field_out,True,642708,676664,Amed Rosario,JP Sears,1,0,0,9af1e2af-e9d1-45b8-bb41-02fa659bd7ce,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,,,,0.501,,0.34600000000000003,0.151,-0.84,,-0.06,0.36,93.1,,81.4,0.256,0.234,0.277,,0.21,0.001,0.63,92.1,,,,,,,,,,,,,,,,,,
28,2023-06-22,717660,Single,single,False,608070,676664,José Ramírez,JP Sears,1,0,0,bab8a2ae-d690-4424-a928-1f958147ca5c,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,,,,0.501,,0.34600000000000003,0.151,-0.84,,-0.06,0.36,93.1,,81.4,0.256,0.234,0.277,,0.21,0.001,0.63,92.1,,,,,,,,,,,,,,,,,,
29,2023-06-22,717660,Caught Stealing 2B,caught_stealing_2b,True,647304,676664,Josh Naylor,JP Sears,0,0,0,cc20e12f-5d9b-41f7-8076-baf129379130,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,,,,0.501,,0.34600000000000003,0.151,-0.84,,-0.06,0.36,93.1,,81.4,0.256,0.234,0.277,,0.21,0.001,0.63,92.1,,,,,,,,,,,,,,,,,,
30,2023-06-22,717660,Walk,walk,False,643393,680704,Tony Kemp,Nick Sandlin,1,0,0,6d31160f-c491-4c04-b156-bb5c4acac733,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,3.75,3.93,60.0,97.0,105.0,102.0,0.705,9.9,3.6,5.7,1.8,0.92,0.293,0.483,0.19699999999999998,0.299,0.425,,,,,111.0,100.0,103.0,110.0,97.0,105.0,,,,0.27399999999999997,,0.496,,0.3,,1.0,,92.1,,79.1,0.178,,,,0.154,0.187,1.85,92.4,86.0,97.0,97.0,102.0,91.0,90.0,0.044000000000000004,-5.25,85.9,0.2,0.4,,,,,,,
31,2023-06-22,717660,Groundout,field_out,True,665923,680704,Esteury Ruiz,Nick Sandlin,0,0,1,905aa68e-a5c4-4740-b326-332c3022707b,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,3.75,3.93,60.0,97.0,105.0,102.0,0.705,9.9,3.6,5.7,1.8,0.92,0.293,0.483,0.19699999999999998,0.299,0.425,,,,,111.0,100.0,103.0,110.0,97.0,105.0,,,,0.27399999999999997,,0.496,,0.3,,1.0,,92.1,,79.1,0.178,,,,0.154,0.187,1.85,92.4,86.0,97.0,97.0,102.0,91.0,90.0,0.044000000000000004,-5.25,85.9,0.2,0.4,,,,,,,
32,2023-06-22,717660,Sac Fly,sac_fly,True,649557,680704,Aledmys Díaz,Nick Sandlin,1,0,1,f6b5e3ef-857a-4ce2-a37c-fe90a33e4894,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,3.75,3.93,60.0,97.0,105.0,102.0,0.705,9.9,3.6,5.7,1.8,0.92,0.293,0.483,0.19699999999999998,0.299,0.425,,,,,111.0,100.0,103.0,110.0,97.0,105.0,,,,0.27399999999999997,,0.496,,0.3,,1.0,,92.1,,79.1,0.178,,,,0.154,0.187,1.85,92.4,86.0,97.0,97.0,102.0,91.0,90.0,0.044000000000000004,-5.25,85.9,0.2,0.4,,,,,,,
33,2023-06-22,717660,Flyout,field_out,True,676116,680704,Ryan Noda,Nick Sandlin,0,0,0,b3a23b3a-4600-41ba-949c-65e39cd5f624,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,3.75,3.93,60.0,97.0,105.0,102.0,0.705,9.9,3.6,5.7,1.8,0.92,0.293,0.483,0.19699999999999998,0.299,0.425,,,,,111.0,100.0,103.0,110.0,97.0,105.0,,,,0.27399999999999997,,0.496,,0.3,,1.0,,92.1,,79.1,0.178,,,,0.154,0.187,1.85,92.4,86.0,97.0,97.0,102.0,91.0,90.0,0.044000000000000004,-5.25,85.9,0.2,0.4,,,,,,,
34,2023-06-22,717660,Groundout,field_out,True,647304,676664,Josh Naylor,JP Sears,0,0,0,27cd3f01-3a33-4b1f-9790-521d02f9ae32,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,,,,0.501,,0.34600000000000003,0.151,-0.84,,-0.06,0.36,93.1,,81.4,0.256,0.234,0.277,,0.21,0.001,0.63,92.1,,,,,,,,,,,,,,,,,,
35,2023-06-22,717660,Home Run,home_run,False,605137,676664,Josh Bell,JP Sears,0,0,0,0e2fd731-487d-42a0-93e8-ce05a998675f,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,,,,0.501,,0.34600000000000003,0.151,-0.84,,-0.06,0.36,93.1,,81.4,0.256,0.234,0.277,,0.21,0.001,0.63,92.1,,,,,,,,,,,,,,,,,,
36,2023-06-22,717660,Single,single,False,665926,676664,Andrés Giménez,JP Sears,0,0,0,f4dd35d7-d031-48e5-86a0-4b1ff0dba860,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,,,,0.501,,0.34600000000000003,0.151,-0.84,,-0.06,0.36,93.1,,81.4,0.256,0.234,0.277,,0.21,0.001,0.63,92.1,,,,,,,,,,,,,,,,,,
37,2023-06-22,717660,Strikeout,strikeout,True,672356,676664,Gabriel Arias,JP Sears,0,0,1,12960403-c1d1-4e0d-8da9-3f33276deb67,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,,,,0.501,,0.34600000000000003,0.151,-0.84,,-0.06,0.36,93.1,,81.4,0.256,0.234,0.277,,0.21,0.001,0.63,92.1,,,,,,,,,,,,,,,,,,
38,2023-06-22,717660,Triple,triple,False,664702,676664,Myles Straw,JP Sears,1,0,1,7bf95e33-2313-4c9b-957b-21468fd569f9,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,,,,0.501,,0.34600000000000003,0.151,-0.84,,-0.06,0.36,93.1,,81.4,0.256,0.234,0.277,,0.21,0.001,0.63,92.1,,,,,,,,,,,,,,,,,,
39,2023-06-22,717660,Strikeout,strikeout,True,595956,676664,Cam Gallagher,JP Sears,0,0,0,0eb22f39-1446-4bc1-a378-43ae54d8b93c,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,,,,0.501,,0.34600000000000003,0.151,-0.84,,-0.06,0.36,93.1,,81.4,0.256,0.234,0.277,,0.21,0.001,0.63,92.1,,,,,,,,,,,,,,,,,,
