,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,SL_ba,CH_ba,FC_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,CU_ba
23,2023-07-23,717294,Lineout,field_out,True,519317,543475,Giancarlo Stanton,Jordan Lyles,0,0,0,1ea857ea-a2e3-4291-a52d-58bebfef8662,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.109,1.11,-0.94,-0.01,-1.31,-1.66,91.2,86.8,90.5,80.2,0.227,,0.26,0.314,0.248,95.0,97.0,99.0,0.131,-1.6,79.4,0.28,0.238
24,2023-07-23,717294,Home Run,home_run,False,519203,543475,Anthony Rizzo,Jordan Lyles,1,1,0,139af3b8-771b-4b7c-a411-1f4d07c71760,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.109,1.11,-0.94,-0.01,-1.31,-1.66,91.2,86.8,90.5,80.2,0.227,,0.26,0.314,0.248,95.0,97.0,99.0,0.131,-1.6,79.4,0.28,0.238
25,2023-07-23,717294,Double,double,False,518934,543475,DJ LeMahieu,Jordan Lyles,0,0,0,e03960ab-5839-4c27-90f6-51c55e3bc706,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.109,1.11,-0.94,-0.01,-1.31,-1.66,91.2,86.8,90.5,80.2,0.227,,0.26,0.314,0.248,95.0,97.0,99.0,0.131,-1.6,79.4,0.28,0.238
26,2023-07-23,717294,Flyout,field_out,True,664056,543475,Harrison Bader,Jordan Lyles,0,0,0,52ff1d0a-81aa-400b-ad64-17350241f3b6,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.109,1.11,-0.94,-0.01,-1.31,-1.66,91.2,86.8,90.5,80.2,0.227,,0.26,0.314,0.248,95.0,97.0,99.0,0.131,-1.6,79.4,0.28,0.238
27,2023-07-23,717294,Walk,walk,False,641856,543475,Billy McKinney,Jordan Lyles,1,0,0,87fff30f-ecf7-480b-8e22-11a748333ef1,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.109,1.11,-0.94,-0.01,-1.31,-1.66,91.2,86.8,90.5,80.2,0.227,,0.26,0.314,0.248,95.0,97.0,99.0,0.131,-1.6,79.4,0.28,0.238
28,2023-07-23,717294,Strikeout,strikeout,True,672724,543475,Oswald Peraza,Jordan Lyles,0,0,0,cf0ad3fb-86f3-49af-be3d-f26a351298b4,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.109,1.11,-0.94,-0.01,-1.31,-1.66,91.2,86.8,90.5,80.2,0.227,,0.26,0.314,0.248,95.0,97.0,99.0,0.131,-1.6,79.4,0.28,0.238
29,2023-07-23,717294,Home Run,home_run,False,521692,622663,Salvador Perez,Luis Severino,0,0,0,c1afa693-e4ae-4548-956f-9a6b56f4af64,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,
30,2023-07-23,717294,Flyout,field_out,True,686681,622663,Michael Massey,Luis Severino,1,0,0,5c0bdcf2-daff-4df1-8c77-1c8a81995900,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,
31,2023-07-23,717294,Groundout,field_out,True,666023,622663,Freddy Fermin,Luis Severino,1,0,0,1e9b3cdc-f73c-4b8d-a5aa-90c87760f418,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,
32,2023-07-23,717294,Pop Out,field_out,True,668472,622663,Nick Pratto,Luis Severino,0,0,0,8384d646-36ff-4e64-8070-b7b6e50ede84,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,
33,2023-07-23,717294,Flyout,field_out,True,543309,543475,Kyle Higashioka,Jordan Lyles,0,0,0,f616282f-3663-4adf-96f5-01f7908bb31c,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.109,1.11,-0.94,-0.01,-1.31,-1.66,91.2,86.8,90.5,80.2,0.227,,0.26,0.314,0.248,95.0,97.0,99.0,0.131,-1.6,79.4,0.28,0.238
34,2023-07-23,717294,Strikeout,strikeout,True,641343,543475,Jake Bauers,Jordan Lyles,0,0,0,c8176678-4d0a-43ac-bf1d-6dc93fea6673,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.109,1.11,-0.94,-0.01,-1.31,-1.66,91.2,86.8,90.5,80.2,0.227,,0.26,0.314,0.248,95.0,97.0,99.0,0.131,-1.6,79.4,0.28,0.238
35,2023-07-23,717294,Pop Out,field_out,True,650402,543475,Gleyber Torres,Jordan Lyles,0,0,0,b29eb280-fa84-4c9a-a94a-eb1d7c6f489d,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.109,1.11,-0.94,-0.01,-1.31,-1.66,91.2,86.8,90.5,80.2,0.227,,0.26,0.314,0.248,95.0,97.0,99.0,0.131,-1.6,79.4,0.28,0.238
