,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,ST_ba,CH_ba,SI_ba,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,SL_ba
39,2023-05-14,718169,Double,double,False,642731,614179,Thairo Estrada,José Ruiz,1,0,0,a830fb99-e216-4806-bef8-49a154df3592,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,5.89,5.44,44.1,96.0,102.0,95.0,0.732,7.92,4.26,10.56,2.03,1.08,0.248,0.376,0.156,0.298,0.385,89.6,81.0,100.0,95.0,118.0,102.0,104.0,105.0,89.0,87.0,86.0,97.0,93.0,,,,0.204,0.315,,0.35,0.131,-0.74,-0.57,,-2.22,-1.19,96.5,96.2,,85.7,0.236,,0.25,0.353,0.328,,,,,,,,
40,2023-05-14,718169,Groundout,field_out,True,624424,614179,Michael Conforto,José Ruiz,0,0,1,2535547e-2a05-4f9e-b76c-5f8f9f9b809d,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,5.89,5.44,44.1,96.0,102.0,95.0,0.732,7.92,4.26,10.56,2.03,1.08,0.248,0.376,0.156,0.298,0.385,89.6,81.0,100.0,95.0,118.0,102.0,104.0,105.0,89.0,87.0,86.0,97.0,93.0,,,,0.204,0.315,,0.35,0.131,-0.74,-0.57,,-2.22,-1.19,96.5,96.2,,85.7,0.236,,0.25,0.353,0.328,,,,,,,,
41,2023-05-14,718169,Strikeout,strikeout,True,605204,614179,J.D. Davis,José Ruiz,0,0,0,6488b64e-65c8-4e0c-b353-f37c69390c4d,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,5.89,5.44,44.1,96.0,102.0,95.0,0.732,7.92,4.26,10.56,2.03,1.08,0.248,0.376,0.156,0.298,0.385,89.6,81.0,100.0,95.0,118.0,102.0,104.0,105.0,89.0,87.0,86.0,97.0,93.0,,,,0.204,0.315,,0.35,0.131,-0.74,-0.57,,-2.22,-1.19,96.5,96.2,,85.7,0.236,,0.25,0.353,0.328,,,,,,,,
42,2023-05-14,718169,Flyout,field_out,True,666165,614179,Blake Sabol,José Ruiz,0,0,0,0c32a729-d1c2-4a0c-a59a-cd7a6225859b,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,5.89,5.44,44.1,96.0,102.0,95.0,0.732,7.92,4.26,10.56,2.03,1.08,0.248,0.376,0.156,0.298,0.385,89.6,81.0,100.0,95.0,118.0,102.0,104.0,105.0,89.0,87.0,86.0,97.0,93.0,,,,0.204,0.315,,0.35,0.131,-0.74,-0.57,,-2.22,-1.19,96.5,96.2,,85.7,0.236,,0.25,0.353,0.328,,,,,,,,
43,2023-05-14,718169,Groundout,field_out,True,682998,657277,Corbin Carroll,Logan Webb,1,1,0,320e8051-a40d-4901-9dcf-ef96fd5a2dc0,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.31,0.11,,2.18,92.6,92.3,84.3,,0.226,0.208,0.225,0.313,,,,,,,,,
44,2023-05-14,718169,Lineout,field_out,True,572233,657277,Christian Walker,Logan Webb,0,0,0,ece1199c-d4c7-4cce-9ea2-fd1453e8b025,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.31,0.11,,2.18,92.6,92.3,84.3,,0.226,0.208,0.225,0.313,,,,,,,,,
45,2023-05-14,718169,Lineout,field_out,True,666971,657277,Lourdes Gurriel Jr.,Logan Webb,0,0,0,65b80892-778f-4450-ada0-295cd92f2e88,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.31,0.11,,2.18,92.6,92.3,84.3,,0.226,0.208,0.225,0.313,,,,,,,,,
46,2023-05-14,718169,Strikeout,strikeout,True,669477,614179,Casey Schmitt,José Ruiz,0,0,0,06862886-32ea-4a29-baa9-602d893e7fb3,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,5.89,5.44,44.1,96.0,102.0,95.0,0.732,7.92,4.26,10.56,2.03,1.08,0.248,0.376,0.156,0.298,0.385,89.6,81.0,100.0,95.0,118.0,102.0,104.0,105.0,89.0,87.0,86.0,97.0,93.0,,,,0.204,0.315,,0.35,0.131,-0.74,-0.57,,-2.22,-1.19,96.5,96.2,,85.7,0.236,,0.25,0.353,0.328,,,,,,,,
47,2023-05-14,718169,Strikeout,strikeout,True,543063,614179,Brandon Crawford,José Ruiz,0,0,0,7ec58429-5295-489e-b20d-b516555fd5aa,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,5.89,5.44,44.1,96.0,102.0,95.0,0.732,7.92,4.26,10.56,2.03,1.08,0.248,0.376,0.156,0.298,0.385,89.6,81.0,100.0,95.0,118.0,102.0,104.0,105.0,89.0,87.0,86.0,97.0,93.0,,,,0.204,0.315,,0.35,0.131,-0.74,-0.57,,-2.22,-1.19,96.5,96.2,,85.7,0.236,,0.25,0.353,0.328,,,,,,,,
48,2023-05-14,718169,Strikeout,strikeout,True,663698,614179,Joey Bart,José Ruiz,0,0,0,4a9b5b16-5e6f-4689-98b2-a69e8285ec20,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,5.89,5.44,44.1,96.0,102.0,95.0,0.732,7.92,4.26,10.56,2.03,1.08,0.248,0.376,0.156,0.298,0.385,89.6,81.0,100.0,95.0,118.0,102.0,104.0,105.0,89.0,87.0,86.0,97.0,93.0,,,,0.204,0.315,,0.35,0.131,-0.74,-0.57,,-2.22,-1.19,96.5,96.2,,85.7,0.236,,0.25,0.353,0.328,,,,,,,,
49,2023-05-14,718169,Groundout,field_out,True,656976,657277,Pavin Smith,Logan Webb,0,0,0,336acf05-aad7-4cbf-b939-4fcb01c49226,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.31,0.11,,2.18,92.6,92.3,84.3,,0.226,0.208,0.225,0.313,,,,,,,,,
50,2023-05-14,718169,Lineout,field_out,True,666150,657277,Dominic Fletcher,Logan Webb,0,0,0,8b856c3c-96be-4cb5-82c1-76db45e2943d,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.31,0.11,,2.18,92.6,92.3,84.3,,0.226,0.208,0.225,0.313,,,,,,,,,
51,2023-05-14,718169,Single,single,False,672515,657277,Gabriel Moreno,Logan Webb,0,0,0,20b7d779-570a-4e5b-88b8-44edd0b9f0c0,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.31,0.11,,2.18,92.6,92.3,84.3,,0.226,0.208,0.225,0.313,,,,,,,,,
52,2023-05-14,718169,Flyout,field_out,True,672695,657277,Geraldo Perdomo,Logan Webb,1,0,1,8a366bd6-7211-4e09-9394-aff9356733d9,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.31,0.11,,2.18,92.6,92.3,84.3,,0.226,0.208,0.225,0.313,,,,,,,,,
53,2023-05-14,718169,Groundout,field_out,True,689172,543518,Brett Wisely,Scott McGough,1,1,0,5b6c379c-2930-49c2-b6ae-98dc48208730,543518.0,scottmcgough,McGough,Right,Scott McGough,4.73,4.24,70.1,100.0,91.0,98.0,0.6990000000000001,11.0,3.84,7.68,1.79,1.54,0.213,0.49200000000000005,0.115,0.39299999999999996,0.418,,,,,,,,98.0,100.0,96.0,,,,117.0,100.0,102.0,0.004,0.507,0.092,,,0.13,9.06,-1.58,,,93.5,93.7,86.6,,0.239,,,,,74.0,99.0,101.0,0.397,-0.04,85.7,0.198,0.308
54,2023-05-14,718169,Strikeout,strikeout,True,664774,543518,LaMonte Wade Jr.,Scott McGough,0,0,0,5c1c6796-4a14-4285-bee7-9e9e5ed7eb1f,543518.0,scottmcgough,McGough,Right,Scott McGough,4.73,4.24,70.1,100.0,91.0,98.0,0.6990000000000001,11.0,3.84,7.68,1.79,1.54,0.213,0.49200000000000005,0.115,0.39299999999999996,0.418,,,,,,,,98.0,100.0,96.0,,,,117.0,100.0,102.0,0.004,0.507,0.092,,,0.13,9.06,-1.58,,,93.5,93.7,86.6,,0.239,,,,,74.0,99.0,101.0,0.397,-0.04,85.7,0.198,0.308
55,2023-05-14,718169,Double,double,False,642731,543518,Thairo Estrada,Scott McGough,0,0,0,c1fa82ad-e510-4850-8e0f-9d7b13726b35,543518.0,scottmcgough,McGough,Right,Scott McGough,4.73,4.24,70.1,100.0,91.0,98.0,0.6990000000000001,11.0,3.84,7.68,1.79,1.54,0.213,0.49200000000000005,0.115,0.39299999999999996,0.418,,,,,,,,98.0,100.0,96.0,,,,117.0,100.0,102.0,0.004,0.507,0.092,,,0.13,9.06,-1.58,,,93.5,93.7,86.6,,0.239,,,,,74.0,99.0,101.0,0.397,-0.04,85.7,0.198,0.308
56,2023-05-14,718169,Groundout,field_out,True,624424,543518,Michael Conforto,Scott McGough,1,0,0,1dcc9481-742f-4045-9fea-b0694e8bb300,543518.0,scottmcgough,McGough,Right,Scott McGough,4.73,4.24,70.1,100.0,91.0,98.0,0.6990000000000001,11.0,3.84,7.68,1.79,1.54,0.213,0.49200000000000005,0.115,0.39299999999999996,0.418,,,,,,,,98.0,100.0,96.0,,,,117.0,100.0,102.0,0.004,0.507,0.092,,,0.13,9.06,-1.58,,,93.5,93.7,86.6,,0.239,,,,,74.0,99.0,101.0,0.397,-0.04,85.7,0.198,0.308
57,2023-05-14,718169,Flyout,field_out,True,668942,643511,Josh Rojas,Tyler Rogers,0,0,0,2c9f500d-beea-4330-bad6-501617be9fc0,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,3.04,2.73,74.0,100.0,122.0,110.0,0.792,7.3,2.31,8.03,0.85,1.56,0.32,0.369,0.276,0.213,0.466,,,,,,,,,,,113.0,106.0,105.0,130.0,95.0,114.0,0.512,,0.488,,,,0.52,0.92,,,,82.8,72.9,,,,,0.284,,,,,,,,,0.187
58,2023-05-14,718169,Flyout,field_out,True,606466,643511,Ketel Marte,Tyler Rogers,1,0,0,3850dc29-7215-4180-8190-fac424badc0e,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,3.04,2.73,74.0,100.0,122.0,110.0,0.792,7.3,2.31,8.03,0.85,1.56,0.32,0.369,0.276,0.213,0.466,,,,,,,,,,,113.0,106.0,105.0,130.0,95.0,114.0,0.512,,0.488,,,,0.52,0.92,,,,82.8,72.9,,,,,0.284,,,,,,,,,0.187
59,2023-05-14,718169,Groundout,field_out,True,682998,643511,Corbin Carroll,Tyler Rogers,0,0,0,a4735d6b-1a05-436e-afe3-5ccac972dd39,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,3.04,2.73,74.0,100.0,122.0,110.0,0.792,7.3,2.31,8.03,0.85,1.56,0.32,0.369,0.276,0.213,0.466,,,,,,,,,,,113.0,106.0,105.0,130.0,95.0,114.0,0.512,,0.488,,,,0.52,0.92,,,,82.8,72.9,,,,,0.284,,,,,,,,,0.187
60,2023-05-14,718169,Groundout,field_out,True,605204,612434,J.D. Davis,Miguel Castro,1,0,0,ea9f8046-8e20-493f-992e-1a37ec7821c4,612434.0,miguelcastro,Castro,Right,Miguel Castro,4.31,3.82,64.2,99.0,100.0,103.0,0.747,8.35,3.48,7.1,1.11,1.28,0.239,0.39399999999999996,0.20600000000000002,0.272,0.42,91.4,84.0,96.0,92.0,,,,,,,74.0,95.0,91.0,132.0,104.0,119.0,0.425,,0.41700000000000004,,0.159,,0.79,1.27,,-0.43,,96.8,83.8,,,,0.227,0.256,,,,,,,,,0.171
61,2023-05-14,718169,Strikeout,strikeout,True,666165,612434,Blake Sabol,Miguel Castro,0,0,0,e1be7186-0c73-4658-a5c5-bd2db68e4a2d,612434.0,miguelcastro,Castro,Right,Miguel Castro,4.31,3.82,64.2,99.0,100.0,103.0,0.747,8.35,3.48,7.1,1.11,1.28,0.239,0.39399999999999996,0.20600000000000002,0.272,0.42,91.4,84.0,96.0,92.0,,,,,,,74.0,95.0,91.0,132.0,104.0,119.0,0.425,,0.41700000000000004,,0.159,,0.79,1.27,,-0.43,,96.8,83.8,,,,0.227,0.256,,,,,,,,,0.171
62,2023-05-14,718169,Strikeout,strikeout,True,669477,612434,Casey Schmitt,Miguel Castro,0,0,0,8f03d098-de77-496f-850b-2150ae9ada67,612434.0,miguelcastro,Castro,Right,Miguel Castro,4.31,3.82,64.2,99.0,100.0,103.0,0.747,8.35,3.48,7.1,1.11,1.28,0.239,0.39399999999999996,0.20600000000000002,0.272,0.42,91.4,84.0,96.0,92.0,,,,,,,74.0,95.0,91.0,132.0,104.0,119.0,0.425,,0.41700000000000004,,0.159,,0.79,1.27,,-0.43,,96.8,83.8,,,,0.227,0.256,,,,,,,,,0.171
63,2023-05-14,718169,Walk,walk,False,572233,643511,Christian Walker,Tyler Rogers,1,0,0,70279e86-da4f-444e-8400-3a586e6880b1,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,3.04,2.73,74.0,100.0,122.0,110.0,0.792,7.3,2.31,8.03,0.85,1.56,0.32,0.369,0.276,0.213,0.466,,,,,,,,,,,113.0,106.0,105.0,130.0,95.0,114.0,0.512,,0.488,,,,0.52,0.92,,,,82.8,72.9,,,,,0.284,,,,,,,,,0.187
64,2023-05-14,718169,Double,double,False,666971,643511,Lourdes Gurriel Jr.,Tyler Rogers,1,0,1,5a548a11-8153-4af7-ab22-0e990f54cb40,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,3.04,2.73,74.0,100.0,122.0,110.0,0.792,7.3,2.31,8.03,0.85,1.56,0.32,0.369,0.276,0.213,0.466,,,,,,,,,,,113.0,106.0,105.0,130.0,95.0,114.0,0.512,,0.488,,,,0.52,0.92,,,,82.8,72.9,,,,,0.284,,,,,,,,,0.187
