,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,CH_ba,CU_ba,FF_ba,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SI_ba,ST_ba
39,2023-05-23,718050,Lineout,field_out,True,677594,665622,Julio Rodríguez,Luis Medina,0,0,0,aa1e48f9-b9e1-4819-909d-5321efc572bf,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,,,,0.142,0.415,,0.11699999999999999,0.087,-0.35,,-0.8,-0.73,1.25,96.1,,95.5,79.6,0.256,0.146,0.272,,117.0,96.0,96.0,106.0,97.0,100.0,0.23800000000000002,-0.8,85.3,0.233,0.313,
40,2023-05-23,718050,Strikeout,strikeout,True,667670,594835,Brent Rooker,Marco Gonzales,0,0,0,c6ad1175-c76e-48db-a8ec-00fac9a6e884,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,
41,2023-05-23,718050,Single,single,False,657656,594835,Ramón Laureano,Marco Gonzales,0,0,0,2d81455a-0267-4989-b218-1ee69bea7e44,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,
42,2023-05-23,718050,Grounded Into DP,grounded_into_double_play,True,542583,594835,Jesús Aguilar,Marco Gonzales,0,0,1,64b0b40a-1e68-48d6-b654-51d9f85f0650,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,
43,2023-05-23,718050,Single,single,False,672284,665622,Jarred Kelenic,Luis Medina,0,0,0,76c188cc-080e-4143-863e-83598bf3fa3f,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,,,,0.142,0.415,,0.11699999999999999,0.087,-0.35,,-0.8,-0.73,1.25,96.1,,95.5,79.6,0.256,0.146,0.272,,117.0,96.0,96.0,106.0,97.0,100.0,0.23800000000000002,-0.8,85.3,0.233,0.313,
44,2023-05-23,718050,Flyout,field_out,True,553993,665622,Eugenio Suárez,Luis Medina,0,0,1,48da3163-3ec8-44d0-8943-2d02152f4016,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,,,,0.142,0.415,,0.11699999999999999,0.087,-0.35,,-0.8,-0.73,1.25,96.1,,95.5,79.6,0.256,0.146,0.272,,117.0,96.0,96.0,106.0,97.0,100.0,0.23800000000000002,-0.8,85.3,0.233,0.313,
45,2023-05-23,718050,Flyout,field_out,True,663728,643493,Cal Raleigh,Austin Pruitt,0,0,0,df95f69d-0ad9-4e3e-9ab1-1cf9af27720a,643493.0,austinpruitt,Pruitt,Right,Austin Pruitt,2.98,4.01,48.1,104.0,113.0,104.0,0.831,5.59,2.23,8.19,0.93,0.85,0.261,0.366,0.203,0.261,0.395,87.1,60.0,105.0,88.0,127.0,108.0,112.0,73.0,97.0,90.0,,,,0.14,0.26,,0.16,0.06,-1.17,,3.55,2.21,1.29,91.8,,91.3,81.2,0.308,0.143,0.344,,89.0,114.0,97.0,149.0,103.0,114.0,0.38,0.34,87.6,0.238,0.216,
46,2023-05-23,718050,Groundout,field_out,True,606192,643493,Teoscar Hernández,Austin Pruitt,1,1,0,c5efb946-4e65-4a5d-9ea8-c3ace7a4d2ed,643493.0,austinpruitt,Pruitt,Right,Austin Pruitt,2.98,4.01,48.1,104.0,113.0,104.0,0.831,5.59,2.23,8.19,0.93,0.85,0.261,0.366,0.203,0.261,0.395,87.1,60.0,105.0,88.0,127.0,108.0,112.0,73.0,97.0,90.0,,,,0.14,0.26,,0.16,0.06,-1.17,,3.55,2.21,1.29,91.8,,91.3,81.2,0.308,0.143,0.344,,89.0,114.0,97.0,149.0,103.0,114.0,0.38,0.34,87.6,0.238,0.216,
47,2023-05-23,718050,Strikeout,strikeout,True,542208,641627,Carlos Pérez,Trevor Gott,0,0,0,9b3fd181-7d51-4c39-9928-b4a16d91d2e8,641627.0,trevorgott,Gott,Right,Trevor Gott,4.19,3.48,58.0,103.0,96.0,98.0,0.7909999999999999,9.62,2.95,9.78,0.62,1.08,0.358,0.267,0.205,0.273,0.41600000000000004,87.0,66.0,91.0,88.0,90.0,90.0,91.0,86.0,107.0,101.0,102.0,105.0,100.0,0.278,0.21899999999999997,0.391,0.071,0.040999999999999995,-0.31,0.78,1.32,-2.62,-6.25,93.3,89.2,93.8,80.7,0.444,0.286,0.265,0.247,102.0,101.0,94.0,,,,,,,,0.268,
48,2023-05-23,718050,Groundout,field_out,True,649557,641627,Aledmys Díaz,Trevor Gott,1,0,0,48422948-9c79-4965-9cc1-1ab86bc0de51,641627.0,trevorgott,Gott,Right,Trevor Gott,4.19,3.48,58.0,103.0,96.0,98.0,0.7909999999999999,9.62,2.95,9.78,0.62,1.08,0.358,0.267,0.205,0.273,0.41600000000000004,87.0,66.0,91.0,88.0,90.0,90.0,91.0,86.0,107.0,101.0,102.0,105.0,100.0,0.278,0.21899999999999997,0.391,0.071,0.040999999999999995,-0.31,0.78,1.32,-2.62,-6.25,93.3,89.2,93.8,80.7,0.444,0.286,0.265,0.247,102.0,101.0,94.0,,,,,,,,0.268,
49,2023-05-23,718050,Strikeout,strikeout,True,669127,641627,Shea Langeliers,Trevor Gott,0,0,0,23e0099b-da57-4c92-b785-b9bea06528f0,641627.0,trevorgott,Gott,Right,Trevor Gott,4.19,3.48,58.0,103.0,96.0,98.0,0.7909999999999999,9.62,2.95,9.78,0.62,1.08,0.358,0.267,0.205,0.273,0.41600000000000004,87.0,66.0,91.0,88.0,90.0,90.0,91.0,86.0,107.0,101.0,102.0,105.0,100.0,0.278,0.21899999999999997,0.391,0.071,0.040999999999999995,-0.31,0.78,1.32,-2.62,-6.25,93.3,89.2,93.8,80.7,0.444,0.286,0.265,0.247,102.0,101.0,94.0,,,,,,,,0.268,
50,2023-05-23,718050,Lineout,field_out,True,543939,663992,Kolten Wong,Richard Lovelady,1,0,0,1301df28-cbba-4fe3-ab96-79ac59bf9bd1,663992.0,richardlovelady,Lovelady,Left,Richard Lovelady,4.63,3.85,23.1,100.0,91.0,98.0,0.775,9.26,3.86,5.79,1.16,1.17,0.203,0.305,0.11900000000000001,0.33899999999999997,0.474,86.1,149.0,90.0,79.0,,,,84.0,99.0,97.0,,,,0.212,0.312,,,0.011000000000000001,0.84,,2.18,,1.1,90.8,,91.0,,,,0.125,,76.0,94.0,90.0,100.0,104.0,102.0,0.466,-0.58,85.9,0.233,0.154,
51,2023-05-23,718050,Groundout,field_out,True,608596,663992,Tom Murphy,Richard Lovelady,0,0,0,c7b6a672-2b84-4ccf-b299-18a7d581a078,663992.0,richardlovelady,Lovelady,Left,Richard Lovelady,4.63,3.85,23.1,100.0,91.0,98.0,0.775,9.26,3.86,5.79,1.16,1.17,0.203,0.305,0.11900000000000001,0.33899999999999997,0.474,86.1,149.0,90.0,79.0,,,,84.0,99.0,97.0,,,,0.212,0.312,,,0.011000000000000001,0.84,,2.18,,1.1,90.8,,91.0,,,,0.125,,76.0,94.0,90.0,100.0,104.0,102.0,0.466,-0.58,85.9,0.233,0.154,
52,2023-05-23,718050,Groundout,field_out,True,641487,663992,J.P. Crawford,Richard Lovelady,0,0,0,ea4fc6cf-de70-40d7-99c4-8eb30af1e706,663992.0,richardlovelady,Lovelady,Left,Richard Lovelady,4.63,3.85,23.1,100.0,91.0,98.0,0.775,9.26,3.86,5.79,1.16,1.17,0.203,0.305,0.11900000000000001,0.33899999999999997,0.474,86.1,149.0,90.0,79.0,,,,84.0,99.0,97.0,,,,0.212,0.312,,,0.011000000000000001,0.84,,2.18,,1.1,90.8,,91.0,,,,0.125,,76.0,94.0,90.0,100.0,104.0,102.0,0.466,-0.58,85.9,0.233,0.154,
53,2023-05-23,718050,Pop Out,field_out,True,607054,623437,Jace Peterson,Justin Topa,1,0,0,b42c8cec-6a5b-4680-98c5-cd57c2e2e3b4,623437.0,justintopa,Topa,Right,Justin Topa,2.61,2.97,69.0,105.0,101.0,105.0,0.8170000000000001,7.96,2.35,7.96,0.52,2.29,0.218,0.401,0.218,0.239,0.46299999999999997,86.8,82.0,104.0,99.0,,,,,,,106.0,104.0,99.0,0.446,,0.185,,0.068,,0.48,1.84,,1.29,,92.4,95.0,,0.19,,,0.189,84.0,110.0,104.0,129.0,99.0,113.0,0.3,0.65,82.8,0.237,0.263,
54,2023-05-23,718050,Strikeout,strikeout,True,664913,623437,Seth Brown,Justin Topa,0,0,0,0f68397b-4cd5-4ac7-90f7-db88f0619490,623437.0,justintopa,Topa,Right,Justin Topa,2.61,2.97,69.0,105.0,101.0,105.0,0.8170000000000001,7.96,2.35,7.96,0.52,2.29,0.218,0.401,0.218,0.239,0.46299999999999997,86.8,82.0,104.0,99.0,,,,,,,106.0,104.0,99.0,0.446,,0.185,,0.068,,0.48,1.84,,1.29,,92.4,95.0,,0.19,,,0.189,84.0,110.0,104.0,129.0,99.0,113.0,0.3,0.65,82.8,0.237,0.263,
55,2023-05-23,718050,Groundout,field_out,True,665923,623437,Esteury Ruiz,Justin Topa,0,0,0,9b24cdff-b09c-455b-913e-7d3f02f1cfa8,623437.0,justintopa,Topa,Right,Justin Topa,2.61,2.97,69.0,105.0,101.0,105.0,0.8170000000000001,7.96,2.35,7.96,0.52,2.29,0.218,0.401,0.218,0.239,0.46299999999999997,86.8,82.0,104.0,99.0,,,,,,,106.0,104.0,99.0,0.446,,0.185,,0.068,,0.48,1.84,,1.29,,92.4,95.0,,0.19,,,0.189,84.0,110.0,104.0,129.0,99.0,113.0,0.3,0.65,82.8,0.237,0.263,
56,2023-05-23,718050,Hit By Pitch,hit_by_pitch,False,664034,543507,Ty France,Trevor May,0,0,0,880a3e5a-8327-4e85-a64b-0ec1ad9cd653,543507.0,trevormay,May,Right,Trevor May,3.28,4.58,46.2,98.0,95.0,98.0,0.767,7.71,5.59,6.75,0.77,0.68,0.226,0.444,0.21100000000000002,0.308,0.41100000000000003,87.8,76.0,100.0,100.0,,,,94.0,92.0,92.0,,,,,0.425,,,0.223,0.0,,,,1.72,94.7,,,,0.2,,0.175,,,,,109.0,105.0,107.0,0.353,0.74,83.6,0.283,,0.16
57,2023-05-23,718050,Flyout,field_out,True,677594,543507,Julio Rodríguez,Trevor May,0,0,0,39b2d6f3-bac6-40a8-895d-e929b5bd4290,543507.0,trevormay,May,Right,Trevor May,3.28,4.58,46.2,98.0,95.0,98.0,0.767,7.71,5.59,6.75,0.77,0.68,0.226,0.444,0.21100000000000002,0.308,0.41100000000000003,87.8,76.0,100.0,100.0,,,,94.0,92.0,92.0,,,,,0.425,,,0.223,0.0,,,,1.72,94.7,,,,0.2,,0.175,,,,,109.0,105.0,107.0,0.353,0.74,83.6,0.283,,0.16
58,2023-05-23,718050,Flyout,field_out,True,672284,543507,Jarred Kelenic,Trevor May,0,0,0,ced529f7-4c00-4739-9ffc-211fa086a4dd,543507.0,trevormay,May,Right,Trevor May,3.28,4.58,46.2,98.0,95.0,98.0,0.767,7.71,5.59,6.75,0.77,0.68,0.226,0.444,0.21100000000000002,0.308,0.41100000000000003,87.8,76.0,100.0,100.0,,,,94.0,92.0,92.0,,,,,0.425,,,0.223,0.0,,,,1.72,94.7,,,,0.2,,0.175,,,,,109.0,105.0,107.0,0.353,0.74,83.6,0.283,,0.16
59,2023-05-23,718050,Hit By Pitch,hit_by_pitch,False,553993,543507,Eugenio Suárez,Trevor May,1,0,1,546627dd-e137-4507-801c-a6f60e8c188b,543507.0,trevormay,May,Right,Trevor May,3.28,4.58,46.2,98.0,95.0,98.0,0.767,7.71,5.59,6.75,0.77,0.68,0.226,0.444,0.21100000000000002,0.308,0.41100000000000003,87.8,76.0,100.0,100.0,,,,94.0,92.0,92.0,,,,,0.425,,,0.223,0.0,,,,1.72,94.7,,,,0.2,,0.175,,,,,109.0,105.0,107.0,0.353,0.74,83.6,0.283,,0.16
60,2023-05-23,718050,Flyout,field_out,True,663728,543507,Cal Raleigh,Trevor May,0,0,0,19183247-d68d-4a7c-9798-64e4e910f900,543507.0,trevormay,May,Right,Trevor May,3.28,4.58,46.2,98.0,95.0,98.0,0.767,7.71,5.59,6.75,0.77,0.68,0.226,0.444,0.21100000000000002,0.308,0.41100000000000003,87.8,76.0,100.0,100.0,,,,94.0,92.0,92.0,,,,,0.425,,,0.223,0.0,,,,1.72,94.7,,,,0.2,,0.175,,,,,109.0,105.0,107.0,0.353,0.74,83.6,0.283,,0.16
61,2023-05-23,718050,Flyout,field_out,True,667670,623149,Brent Rooker,Paul Sewald,1,0,0,c99fc186-be3d-47aa-a61e-d3e1954dcef3,623149.0,paulsewald,Sewald,Right,Paul Sewald,3.12,2.75,60.2,102.0,136.0,114.0,0.728,11.87,3.56,6.82,1.19,0.64,0.243,0.41700000000000004,0.19399999999999998,0.278,0.46399999999999997,,,,,,,,134.0,107.0,118.0,,,,,0.5720000000000001,,,,1.72,,,,,92.2,,,,,,0.22,,,,,139.0,96.0,109.0,0.428,-0.19,83.8,,,0.191
62,2023-05-23,718050,Strikeout,strikeout,True,657656,623149,Ramón Laureano,Paul Sewald,0,0,0,56b252f4-71da-40bb-be9a-a60c02682503,623149.0,paulsewald,Sewald,Right,Paul Sewald,3.12,2.75,60.2,102.0,136.0,114.0,0.728,11.87,3.56,6.82,1.19,0.64,0.243,0.41700000000000004,0.19399999999999998,0.278,0.46399999999999997,,,,,,,,134.0,107.0,118.0,,,,,0.5720000000000001,,,,1.72,,,,,92.2,,,,,,0.22,,,,,139.0,96.0,109.0,0.428,-0.19,83.8,,,0.191
63,2023-05-23,718050,Strikeout,strikeout,True,676116,623149,Ryan Noda,Paul Sewald,0,0,0,f665fe58-c415-42d0-b665-c71693e0a0b9,623149.0,paulsewald,Sewald,Right,Paul Sewald,3.12,2.75,60.2,102.0,136.0,114.0,0.728,11.87,3.56,6.82,1.19,0.64,0.243,0.41700000000000004,0.19399999999999998,0.278,0.46399999999999997,,,,,,,,134.0,107.0,118.0,,,,,0.5720000000000001,,,,1.72,,,,,92.2,,,,,,0.22,,,,,139.0,96.0,109.0,0.428,-0.19,83.8,,,0.191
