,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,KC%,CH%,wFA/C,wFC/C,wSI/C,wKC/C,wCH/C,vFA,vFC,vSI,vKC,CU_ba,FF_ba,SI_ba,CH_ba,FC_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FS%,SL%,wFS/C,wSL/C,vFS,vSL,ST_ba,FS_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
12,2023-08-27,716835,Strikeout,strikeout,True,691023,605400,Jordan Walker,Aaron Nola,0,0,0,4f5b8a17-c992-4c72-a4b6-13d33d810b4e,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,,
13,2023-08-27,716835,Strikeout,strikeout,True,681082,680723,Bryson Stott,Drew Rom,0,0,0,c018200f-aa89-49b5-bfe4-e43abeebd7a7,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,,,,,81.0,105.0,98.0,64.0,98.0,87.0,,,,,,,0.24100000000000002,0.44299999999999995,,,,-2.41,,-2.11,,,90.6,,87.4,,,0.333,0.351,,,97.0,88.0,89.0,85.0,83.0,71.0,0.079,0.237,-5.66,-2.48,83.6,79.4,0.289,0.467,,,,,,,
14,2023-08-27,716835,Single,single,False,624641,680723,Edmundo Sosa,Drew Rom,1,0,0,9caafacc-81e4-4f7c-a7d9-b36bf40e4716,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,,,,,81.0,105.0,98.0,64.0,98.0,87.0,,,,,,,0.24100000000000002,0.44299999999999995,,,,-2.41,,-2.11,,,90.6,,87.4,,,0.333,0.351,,,97.0,88.0,89.0,85.0,83.0,71.0,0.079,0.237,-5.66,-2.48,83.6,79.4,0.289,0.467,,,,,,,
15,2023-08-27,716835,Single,single,False,679032,680723,Johan Rojas,Drew Rom,1,1,1,d1a462af-7a68-470a-b86c-3433ce5081c3,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,,,,,81.0,105.0,98.0,64.0,98.0,87.0,,,,,,,0.24100000000000002,0.44299999999999995,,,,-2.41,,-2.11,,,90.6,,87.4,,,0.333,0.351,,,97.0,88.0,89.0,85.0,83.0,71.0,0.079,0.237,-5.66,-2.48,83.6,79.4,0.289,0.467,,,,,,,
16,2023-08-27,716835,Strikeout,strikeout,True,656941,680723,Kyle Schwarber,Drew Rom,0,0,0,9df62fc4-5524-4205-a3a6-a02f39b758f2,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,,,,,81.0,105.0,98.0,64.0,98.0,87.0,,,,,,,0.24100000000000002,0.44299999999999995,,,,-2.41,,-2.11,,,90.6,,87.4,,,0.333,0.351,,,97.0,88.0,89.0,85.0,83.0,71.0,0.079,0.237,-5.66,-2.48,83.6,79.4,0.289,0.467,,,,,,,
17,2023-08-27,716835,Groundout,field_out,True,607208,680723,Trea Turner,Drew Rom,0,0,0,1ff72b23-5cdd-48a0-a403-d06899a01ea4,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,,,,,81.0,105.0,98.0,64.0,98.0,87.0,,,,,,,0.24100000000000002,0.44299999999999995,,,,-2.41,,-2.11,,,90.6,,87.4,,,0.333,0.351,,,97.0,88.0,89.0,85.0,83.0,71.0,0.079,0.237,-5.66,-2.48,83.6,79.4,0.289,0.467,,,,,,,
18,2023-08-27,716835,Groundout,field_out,True,680700,605400,Richie Palacios,Aaron Nola,1,0,0,73747683-011a-403c-b22b-7c271274c8c4,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,,
19,2023-08-27,716835,Pop Out,field_out,True,600301,605400,Taylor Motter,Aaron Nola,0,0,0,962087ff-9f9a-46d0-a720-cebeb5e60717,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,,
20,2023-08-27,716835,Flyout,field_out,True,669242,605400,Tommy Edman,Aaron Nola,1,0,0,ff32158d-2bda-4b2d-8c94-0d9d9eeac8b3,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,,
21,2023-08-27,716835,Flyout,field_out,True,592206,680723,Nick Castellanos,Drew Rom,0,0,0,113db6b5-34aa-446c-a094-9b842bc7d934,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,,,,,81.0,105.0,98.0,64.0,98.0,87.0,,,,,,,0.24100000000000002,0.44299999999999995,,,,-2.41,,-2.11,,,90.6,,87.4,,,0.333,0.351,,,97.0,88.0,89.0,85.0,83.0,71.0,0.079,0.237,-5.66,-2.48,83.6,79.4,0.289,0.467,,,,,,,
22,2023-08-27,716835,Pop Out,field_out,True,547180,680723,Bryce Harper,Drew Rom,0,0,0,308b4265-5285-4ba1-a725-c6342c78c1df,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,,,,,81.0,105.0,98.0,64.0,98.0,87.0,,,,,,,0.24100000000000002,0.44299999999999995,,,,-2.41,,-2.11,,,90.6,,87.4,,,0.333,0.351,,,97.0,88.0,89.0,85.0,83.0,71.0,0.079,0.237,-5.66,-2.48,83.6,79.4,0.289,0.467,,,,,,,
23,2023-08-27,716835,Flyout,field_out,True,664761,680723,Alec Bohm,Drew Rom,1,1,0,4be66d13-6926-4e6e-9c85-57cd9a5ad5c2,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,,,,,81.0,105.0,98.0,64.0,98.0,87.0,,,,,,,0.24100000000000002,0.44299999999999995,,,,-2.41,,-2.11,,,90.6,,87.4,,,0.333,0.351,,,97.0,88.0,89.0,85.0,83.0,71.0,0.079,0.237,-5.66,-2.48,83.6,79.4,0.289,0.467,,,,,,,
24,2023-08-27,716835,Groundout,field_out,True,676475,605400,Alec Burleson,Aaron Nola,1,0,0,b40a7a66-f97b-4e76-acb3-061217250d5f,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,,
25,2023-08-27,716835,Strikeout,strikeout,True,502671,605400,Paul Goldschmidt,Aaron Nola,0,0,0,765e26ec-6ff6-4a24-833d-a82ebc5b7102,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,,
26,2023-08-27,716835,Strikeout,strikeout,True,571448,605400,Nolan Arenado,Aaron Nola,0,0,0,3ef3933c-9f7e-4f8b-b526-35a1922c25f6,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,,
27,2023-08-27,716835,Strikeout,strikeout,True,592663,680723,J.T. Realmuto,Drew Rom,0,0,0,e6f919f5-7fda-49ef-8e69-4995829d7030,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,,,,,81.0,105.0,98.0,64.0,98.0,87.0,,,,,,,0.24100000000000002,0.44299999999999995,,,,-2.41,,-2.11,,,90.6,,87.4,,,0.333,0.351,,,97.0,88.0,89.0,85.0,83.0,71.0,0.079,0.237,-5.66,-2.48,83.6,79.4,0.289,0.467,,,,,,,
28,2023-08-27,716835,Groundout,field_out,True,681082,680723,Bryson Stott,Drew Rom,1,0,0,293cba6c-3132-44f3-ba82-4d58dd142a1e,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,,,,,81.0,105.0,98.0,64.0,98.0,87.0,,,,,,,0.24100000000000002,0.44299999999999995,,,,-2.41,,-2.11,,,90.6,,87.4,,,0.333,0.351,,,97.0,88.0,89.0,85.0,83.0,71.0,0.079,0.237,-5.66,-2.48,83.6,79.4,0.289,0.467,,,,,,,
29,2023-08-27,716835,Pop Out,field_out,True,624641,680723,Edmundo Sosa,Drew Rom,1,0,0,09da7868-b2fb-4497-b597-0387c90de494,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,,,,,81.0,105.0,98.0,64.0,98.0,87.0,,,,,,,0.24100000000000002,0.44299999999999995,,,,-2.41,,-2.11,,,90.6,,87.4,,,0.333,0.351,,,97.0,88.0,89.0,85.0,83.0,71.0,0.079,0.237,-5.66,-2.48,83.6,79.4,0.289,0.467,,,,,,,
30,2023-08-27,716835,Pop Out,field_out,True,575929,605400,Willson Contreras,Aaron Nola,1,0,0,a2f61a79-3fcb-44eb-b3ed-360e4a185bc5,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,,
31,2023-08-27,716835,Walk,walk,False,669357,605400,Nolan Gorman,Aaron Nola,1,0,0,9ed49efa-28cc-4d8d-9420-3ade06f296f4,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,,
32,2023-08-27,716835,Strikeout,strikeout,True,691023,605400,Jordan Walker,Aaron Nola,0,0,0,ed42e942-b185-4d70-a935-74bb01d459f4,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,,
33,2023-08-27,716835,Flyout,field_out,True,680700,605400,Richie Palacios,Aaron Nola,0,0,0,6c738e4d-38ab-427b-8578-4519ae731d6e,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,,
34,2023-08-27,716835,Double,double,False,679032,680723,Johan Rojas,Drew Rom,1,1,0,100104ed-43a1-491d-89c3-c98a1533ef3c,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,,,,,81.0,105.0,98.0,64.0,98.0,87.0,,,,,,,0.24100000000000002,0.44299999999999995,,,,-2.41,,-2.11,,,90.6,,87.4,,,0.333,0.351,,,97.0,88.0,89.0,85.0,83.0,71.0,0.079,0.237,-5.66,-2.48,83.6,79.4,0.289,0.467,,,,,,,
35,2023-08-27,716835,Groundout,field_out,True,656941,680723,Kyle Schwarber,Drew Rom,0,0,1,2a141842-434d-4716-9238-54d06fab9e6f,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,,,,,81.0,105.0,98.0,64.0,98.0,87.0,,,,,,,0.24100000000000002,0.44299999999999995,,,,-2.41,,-2.11,,,90.6,,87.4,,,0.333,0.351,,,97.0,88.0,89.0,85.0,83.0,71.0,0.079,0.237,-5.66,-2.48,83.6,79.4,0.289,0.467,,,,,,,
36,2023-08-27,716835,Sac Fly,sac_fly,True,607208,680723,Trea Turner,Drew Rom,1,1,1,24848123-aee8-44b2-9482-d2f7d88ae2f2,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,,,,,81.0,105.0,98.0,64.0,98.0,87.0,,,,,,,0.24100000000000002,0.44299999999999995,,,,-2.41,,-2.11,,,90.6,,87.4,,,0.333,0.351,,,97.0,88.0,89.0,85.0,83.0,71.0,0.079,0.237,-5.66,-2.48,83.6,79.4,0.289,0.467,,,,,,,
37,2023-08-27,716835,Flyout,field_out,True,592206,680723,Nick Castellanos,Drew Rom,1,0,0,f9825cc9-8b92-4975-8c02-5e95967c0c91,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,,,,,81.0,105.0,98.0,64.0,98.0,87.0,,,,,,,0.24100000000000002,0.44299999999999995,,,,-2.41,,-2.11,,,90.6,,87.4,,,0.333,0.351,,,97.0,88.0,89.0,85.0,83.0,71.0,0.079,0.237,-5.66,-2.48,83.6,79.4,0.289,0.467,,,,,,,
