,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,FC%,wFC/C,vFC,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba
39,2023-07-01,717535,Lineout,field_out,True,527038,434378,Wilmer Flores,Justin Verlander,0,0,0,cda70c9c-e765-4296-a732-1526038af3ac,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
40,2023-07-01,717535,Lineout,field_out,True,643446,640455,Jeff McNeil,Sean Manaea,1,1,0,1ea2c638-2995-4ee5-acee-6e7715016f99,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,,0.17,0.91,-0.93,,1.06,93.6,82.3,,0.235,0.317,,0.224,121.0,109.0,108.0,,,,0.008,,-6.19,,94.0,,0.4,0.0,-5.8,90.3,0.122,,,,
41,2023-07-01,717535,Strikeout,strikeout,True,624413,640455,Pete Alonso,Sean Manaea,0,0,0,4e1470eb-9529-4f37-a763-445a84ed2f06,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,,0.17,0.91,-0.93,,1.06,93.6,82.3,,0.235,0.317,,0.224,121.0,109.0,108.0,,,,0.008,,-6.19,,94.0,,0.4,0.0,-5.8,90.3,0.122,,,,
42,2023-07-01,717535,Groundout,field_out,True,596129,640455,Daniel Vogelbach,Sean Manaea,1,0,0,a4f3904d-8b69-492e-8fb1-b73acdc9863d,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,,0.17,0.91,-0.93,,1.06,93.6,82.3,,0.235,0.317,,0.224,121.0,109.0,108.0,,,,0.008,,-6.19,,94.0,,0.4,0.0,-5.8,90.3,0.122,,,,
43,2023-07-01,717535,Single,single,False,605204,434378,J.D. Davis,Justin Verlander,1,0,0,6f68c8a4-e42a-4bb2-bc41-70c5cf6bcd09,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
44,2023-07-01,717535,Fielders Choice,fielders_choice,False,672275,434378,Patrick Bailey,Justin Verlander,1,0,1,c42d6729-9a9b-4691-8271-da8c4ff0ec57,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
45,2023-07-01,717535,Grounded Into DP,grounded_into_double_play,True,642731,434378,Thairo Estrada,Justin Verlander,0,0,1,46200b00-d42f-4d8d-be16-8ba22e7f60fe,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
46,2023-07-01,717535,Double,double,False,666165,434378,Blake Sabol,Justin Verlander,1,0,0,e37f2143-f13d-42ad-ab2c-92c26fcbf9c3,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
47,2023-07-01,717535,Walk,walk,False,596103,434378,Austin Slater,Justin Verlander,1,0,0,515e5d75-09cd-4796-abb0-7104ba413b74,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
48,2023-07-01,717535,Strikeout,strikeout,True,543063,434378,Brandon Crawford,Justin Verlander,0,0,0,62385234-60fb-4d3f-9103-627e48d2dd5b,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
49,2023-07-01,717535,Groundout,field_out,True,502054,596001,Tommy Pham,Jakob Junis,1,0,0,5c1f0d3e-092d-4444-8e4d-a23cf726d2db,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,129.0,102.0,112.0,0.011000000000000001,0.625,,0.099,2.6,0.75,,-0.76,93.9,84.2,,,0.216,,0.273,85.0,99.0,92.0,,,,0.265,,-2.68,,93.7,,0.418,,,,,,,,
50,2023-07-01,717535,Groundout,field_out,True,683146,596001,Brett Baty,Jakob Junis,0,0,0,1650bdde-0534-45af-af5c-50fb0f9df6ae,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,129.0,102.0,112.0,0.011000000000000001,0.625,,0.099,2.6,0.75,,-0.76,93.9,84.2,,,0.216,,0.273,85.0,99.0,92.0,,,,0.265,,-2.68,,93.7,,0.418,,,,,,,,
51,2023-07-01,717535,Flyout,field_out,True,682626,596001,Francisco Alvarez,Jakob Junis,0,0,0,3a60df66-16d9-4ebc-a7d8-8fc8ca128924,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,129.0,102.0,112.0,0.011000000000000001,0.625,,0.099,2.6,0.75,,-0.76,93.9,84.2,,,0.216,,0.273,85.0,99.0,92.0,,,,0.265,,-2.68,,93.7,,0.418,,,,,,,,
52,2023-07-01,717535,Strikeout,strikeout,True,682641,622098,Luis Matos,Drew Smith,0,0,0,263f49ed-ec0f-4257-a0b8-1d4c7e05c84b,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,133.0,94.0,102.0,121.0,103.0,109.0,0.612,0.209,0.085,0.09300000000000001,0.93,-1.62,-2.13,-2.86,95.0,84.3,76.7,0.169,0.318,0.389,0.364,,,,,,,0.001,,4.16,,96.6,,,,,,,,,,
53,2023-07-01,717535,Flyout,field_out,True,592626,622098,Joc Pederson,Drew Smith,0,0,0,f7903a73-42a1-47b7-98b7-1c883dd754aa,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,133.0,94.0,102.0,121.0,103.0,109.0,0.612,0.209,0.085,0.09300000000000001,0.93,-1.62,-2.13,-2.86,95.0,84.3,76.7,0.169,0.318,0.389,0.364,,,,,,,0.001,,4.16,,96.6,,,,,,,,,,
54,2023-07-01,717535,Groundout,field_out,True,527038,622098,Wilmer Flores,Drew Smith,1,0,0,e62d47a8-9069-4303-bac1-ddaed7ae719e,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,133.0,94.0,102.0,121.0,103.0,109.0,0.612,0.209,0.085,0.09300000000000001,0.93,-1.62,-2.13,-2.86,95.0,84.3,76.7,0.169,0.318,0.389,0.364,,,,,,,0.001,,4.16,,96.6,,,,,,,,,,
55,2023-07-01,717535,Pop Out,field_out,True,641645,596001,Luis Guillorme,Jakob Junis,0,0,0,ecdd38ae-ffbc-4fd9-814d-bb8cf2fc288d,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,129.0,102.0,112.0,0.011000000000000001,0.625,,0.099,2.6,0.75,,-0.76,93.9,84.2,,,0.216,,0.273,85.0,99.0,92.0,,,,0.265,,-2.68,,93.7,,0.418,,,,,,,,
56,2023-07-01,717535,Groundout,field_out,True,607043,596001,Brandon Nimmo,Jakob Junis,1,0,0,19fa102c-2f09-4bc2-bd0a-30f60b20e398,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,129.0,102.0,112.0,0.011000000000000001,0.625,,0.099,2.6,0.75,,-0.76,93.9,84.2,,,0.216,,0.273,85.0,99.0,92.0,,,,0.265,,-2.68,,93.7,,0.418,,,,,,,,
57,2023-07-01,717535,Groundout,field_out,True,596019,596001,Francisco Lindor,Jakob Junis,1,0,0,894d3131-5d18-4bb5-8c79-c17832e34bac,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,129.0,102.0,112.0,0.011000000000000001,0.625,,0.099,2.6,0.75,,-0.76,93.9,84.2,,,0.216,,0.273,85.0,99.0,92.0,,,,0.265,,-2.68,,93.7,,0.418,,,,,,,,
58,2023-07-01,717535,Groundout,field_out,True,605204,493603,J.D. Davis,Adam Ottavino,0,0,0,bb4a3380-6cc1-49e9-a817-71e80d3161a7,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,3.21,3.53,61.2,95.0,100.0,96.0,0.769,9.05,4.23,6.71,1.02,1.88,0.235,0.426,0.136,0.259,0.40399999999999997,87.6,76.0,96.0,90.0,,,,96.0,101.0,97.0,115.0,90.0,102.0,0.055999999999999994,0.278,,0.139,3.98,0.59,,2.17,93.1,79.6,,0.071,,,0.122,99.0,97.0,94.0,,,,0.377,,0.48,,92.5,,0.242,0.15,-1.2,87.8,0.212,99.0,94.0,93.0,0.318
59,2023-07-01,717535,Walk,walk,False,672275,493603,Patrick Bailey,Adam Ottavino,0,0,0,db57304a-19e9-4303-9cc0-de55792bd81c,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,3.21,3.53,61.2,95.0,100.0,96.0,0.769,9.05,4.23,6.71,1.02,1.88,0.235,0.426,0.136,0.259,0.40399999999999997,87.6,76.0,96.0,90.0,,,,96.0,101.0,97.0,115.0,90.0,102.0,0.055999999999999994,0.278,,0.139,3.98,0.59,,2.17,93.1,79.6,,0.071,,,0.122,99.0,97.0,94.0,,,,0.377,,0.48,,92.5,,0.242,0.15,-1.2,87.8,0.212,99.0,94.0,93.0,0.318
60,2023-07-01,717535,Grounded Into DP,grounded_into_double_play,True,642731,493603,Thairo Estrada,Adam Ottavino,0,0,1,93bfba19-cd6c-4a05-af6a-da5b475b267f,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,3.21,3.53,61.2,95.0,100.0,96.0,0.769,9.05,4.23,6.71,1.02,1.88,0.235,0.426,0.136,0.259,0.40399999999999997,87.6,76.0,96.0,90.0,,,,96.0,101.0,97.0,115.0,90.0,102.0,0.055999999999999994,0.278,,0.139,3.98,0.59,,2.17,93.1,79.6,,0.071,,,0.122,99.0,97.0,94.0,,,,0.377,,0.48,,92.5,,0.242,0.15,-1.2,87.8,0.212,99.0,94.0,93.0,0.318
