date,time,series,result,opponent,team,location,weather,temp,opposingPitcherId,oppRuns,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,hits,atBats,stolenBases,rbi,leftOnBase,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,oppStarterIP,oppStarterH,oppStarterR,oppStarterER,oppStarterBB,oppStarterK,oppStarterHR,oppStarterP,oppStarterS,oppStarterERA,teamPitcherId,teamPitcherName,teamStarterIP,teamStarterER,teamStarterK,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FS%,SL%,wFS/C,wSL/C,vFS,vSL,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,FO%,KC%,wFO/C,wKC/C,vFO,vKC,vKN (sc),KN%,wKN/C
2024/07/10,6:50 PM.,30,L,NYY,TB,home,Dome.,72,573186,2,1,0,0,0,8,5,10,34,1,1,24,573186,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.31,4.94,154.2,96.0,92.0,94.0,0.82,6.58,3.49,9.72,1.11,1.6,0.207,0.4,0.148,0.325,0.359,,,,94.0,89.0,94.0,48.0,88.0,79.0,90.0,94.0,90.0,106.0,101.0,99.0,0.351,0.032,0.182,0.165,,-4.01,-0.26,-0.03,-0.03,,89.9,88.1,,90.0,81.3,0.306,0.466,0.12,0.309,0.515,0.313,,,,0.455,0.636,0.259,0.296,0.519,0.187,4.1,7,1,1,2,2,0,84,49,3.51,621107,Zach Eflin,7.0,1,6,93.0,102.0,102.0,82.0,99.0,93.0,0.111,0.16,-0.31,-2.37,83.3,85.3,0.0,0.0,0.265,,,,0.235,0.309,0.241,0.258,0.386,0.272,,,,,,,,,,,,
2024/07/11,6:50 PM.,30,W,NYY,TB,home,Dome.,72,641482,4,5,5,0,1,11,2,9,31,1,5,12,641482,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.77,3.62,174.1,101.0,101.0,101.0,0.79,8.36,2.01,8.36,1.24,0.64,0.253,0.37,0.164,0.317,0.432,86.0,102.0,94.0,,,,99.0,103.0,100.0,86.0,116.0,113.0,109.0,100.0,102.0,0.014,0.442,0.28,,0.097,0.25,1.32,1.37,,-0.89,92.1,87.5,83.6,90.3,,0.143,0.143,0.316,,,,0.226,0.369,0.326,0.235,0.443,0.215,0.249,0.378,0.251,4.1,7,5,5,2,4,1,97,60,3.67,669358,Shane Baz,4.1,3,5,99.0,98.0,101.0,,,,,0.168,,-1.27,,78.2,,,,0.284,0.511,0.25,,,,0.364,0.727,0.167,,,,,,,,,,,,
2024/07/12,6:50 PM.,31,W,CLE,TB,home,Dome.,72,471911,0,2,4,0,0,8,4,9,33,1,1,24,471911,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.71,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.322,0.392,101.0,108.0,105.0,103.0,103.0,105.0,62.0,95.0,86.0,90.0,95.0,89.0,,,,0.165,0.26,,0.067,0.23,-0.84,,-1.96,1.49,-1.09,91.6,,86.8,91.1,80.4,0.304,0.609,0.13,,,,0.241,0.472,0.282,0.337,0.554,0.146,,,,5.0,6,2,1,1,3,0,82,49,5.02,671737,Taj Bradley,7.0,0,8,96.0,104.0,108.0,,,,,0.278,,-0.96,,83.5,0.053,0.158,0.213,0.25,0.313,0.357,,,,0.284,0.52,0.288,,,,,,,,,,,,
2024/07/13,4:10 PM.,31,L,CLE,TB,home,Dome.,72,668909,4,2,2,1,0,6,3,8,33,1,1,16,668909,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.22,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,66.0,96.0,101.0,121.0,101.0,105.0,97.0,102.0,102.0,,,,98.0,99.0,94.0,,0.515,0.12,0.198,0.054,0.08,0.56,,-0.01,-3.82,96.6,91.6,89.2,,79.5,,,,,,,0.417,0.833,0.148,0.286,0.421,0.22,0.205,0.333,0.341,5.0,3,2,1,3,2,0,94,57,3.77,641793,Zack Littell,6.0,1,3,95.0,80.0,96.0,,,,,0.113,,-0.16,,88.6,0.155,0.31,0.304,,,,,,,0.258,0.387,0.242,,,,,,,,,,,,
2024/07/14,1:40 PM.,31,W,CLE,TB,home,Dome.,72,594902,0,2,0,0,2,9,2,5,29,1,2,12,594902,benlively,Lively,Right,Ben Lively,CLE,3.81,4.0,151.0,102.0,67.0,92.0,0.83,7.03,2.92,8.28,1.37,1.02,0.228,0.407,0.128,0.309,0.433,75.0,108.0,95.0,43.0,106.0,93.0,57.0,94.0,83.0,57.0,108.0,94.0,,,,0.29,0.314,,0.088,0.091,-0.21,,0.56,-0.11,-0.79,89.9,,83.9,90.4,76.9,0.227,0.392,0.133,,,,0.279,0.382,0.185,0.268,0.504,0.166,,,,5.1,3,2,2,2,7,2,76,53,3.58,686752,Ryan Pepiot,6.0,0,4,105.0,102.0,101.0,,,,,0.218,,-0.01,,79.4,0.206,0.365,0.18,0.231,0.413,0.241,,,,0.238,0.476,0.419,,,,,,,,,,,,
2024/07/19,7:08 PM.,32,L,NYY,TB,away,Partly Cloudy.,82,543037,6,1,1,0,1,12,1,7,34,1,1,16,543037,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.64,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,73.0,94.0,90.0,,,,116.0,100.0,104.0,,,,99.0,102.0,102.0,0.002,0.462,0.163,,0.04,0.7,-0.7,17.25,,-3.6,95.9,91.4,88.2,93.7,,0.0,0.0,0.143,,,,0.333,0.667,0.28,0.189,0.365,0.234,0.32,0.56,0.22,6.0,6,1,1,1,8,1,103,70,4.60,621107,Zach Eflin,5.0,4,5,128.0,106.0,112.0,,,,,0.146,,1.25,,88.2,0.209,0.239,0.301,,,,,,,0.222,0.27,0.264,102.0,99.0,106.0,,0.187,,2.35,,82.5,,,
2024/07/20,1:08 PM.,32,W,NYY,TB,away,Cloudy.,82,641482,1,9,2,0,4,5,5,11,37,2,9,14,641482,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.77,3.62,174.1,101.0,101.0,101.0,0.79,8.36,2.01,8.36,1.24,0.64,0.253,0.37,0.164,0.317,0.432,86.0,102.0,94.0,,,,99.0,103.0,100.0,86.0,116.0,113.0,109.0,100.0,102.0,0.014,0.442,0.28,,0.097,0.25,1.32,1.37,,-0.89,92.1,87.5,83.6,90.3,,0.143,0.143,0.316,,,,0.226,0.369,0.326,0.235,0.443,0.215,0.249,0.378,0.251,4.1,8,6,6,2,1,3,92,61,3.99,671737,Taj Bradley,7.0,0,5,99.0,98.0,101.0,,,,,0.168,,-1.27,,78.2,,,,0.284,0.511,0.25,,,,0.364,0.727,0.167,,,,,,,,,,,,
2024/07/21,1:39 PM.,32,W,NYY,TB,away,Cloudy.,84,573186,4,6,1,0,4,8,2,7,32,1,6,2,573186,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.31,4.94,154.2,96.0,92.0,94.0,0.82,6.58,3.49,9.72,1.11,1.6,0.207,0.4,0.148,0.325,0.359,,,,94.0,89.0,94.0,48.0,88.0,79.0,90.0,94.0,90.0,106.0,101.0,99.0,0.351,0.032,0.182,0.165,,-4.01,-0.26,-0.03,-0.03,,89.9,88.1,,90.0,81.3,0.306,0.466,0.12,0.309,0.515,0.313,,,,0.455,0.636,0.259,0.296,0.519,0.187,5.1,5,3,2,0,5,2,87,62,3.51,669358,Shane Baz,3.1,0,1,93.0,102.0,102.0,82.0,99.0,93.0,0.111,0.16,-0.31,-2.37,83.3,85.3,0.0,0.0,0.265,,,,0.235,0.309,0.241,0.258,0.386,0.272,,,,,,,,,,,,
2024/07/22,1:10 PM.,32,L,NYY,TB,away,Cloudy.,82,607074,9,1,0,0,1,10,2,3,29,0,1,7,607074,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,,,,100.0,83.0,82.0,,0.494,0.035,0.083,0.129,0.05,-3.11,,-1.32,1.44,95.4,91.8,85.5,,81.0,,,,,,,0.188,0.247,0.495,0.262,0.514,0.214,0.353,0.647,0.255,7.0,2,1,1,2,10,1,101,67,4.42,641793,Zack Littell,5.2,5,6,144.0,104.0,113.0,,,,,0.26,,-0.4,,86.8,0.281,0.531,0.276,,,,,,,0.199,0.361,0.393,,,,,,,,,,,,
2024/07/23,7:07 PM.,33,W,TOR,TB,away,Partly Cloudy.,78,621244,2,4,1,0,1,10,8,4,29,3,3,14,621244,joseberrios,Berríos,Right,José Berríos,TOR,3.6,4.74,192.1,103.0,92.0,99.0,0.808,7.16,2.53,7.86,1.45,1.17,0.257,0.421,0.15,0.352,0.414,86.0,104.0,101.0,111.0,102.0,106.0,82.0,99.0,92.0,85.0,103.0,95.0,84.0,108.0,99.0,0.337,0.183,0.035,0.286,0.16,-1.26,-1.83,1.02,0.28,0.88,94.1,91.4,84.8,93.4,83.2,0.268,0.366,0.125,0.188,0.404,0.31,0.171,0.364,0.269,0.305,0.558,0.189,0.36,0.48,0.123,4.2,3,3,3,6,5,1,97,51,4.08,542888,Shawn Armstrong,2.0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/24,7:09 PM.,33,L,TOR,TB,away,Partly Cloudy.,78,684320,6,3,2,0,0,11,4,4,31,2,3,10,684320,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.47,4.0,86.2,97.0,97.0,97.0,0.765,8.83,4.15,7.68,1.14,0.9,0.268,0.393,0.184,0.272,0.392,,,,97.0,95.0,100.0,86.0,93.0,87.0,84.0,94.0,92.0,,,,0.108,0.409,,0.105,,-0.12,,2.98,-2.85,,93.9,,,93.4,78.3,0.167,0.167,0.149,,,,,,,0.255,0.439,0.22,,,,5.2,2,2,2,1,6,0,73,48,3.69,621107,Zach Eflin,5.2,2,4,120.0,104.0,111.0,85.0,102.0,102.0,0.096,0.282,-1.17,0.67,88.9,84.6,0.348,0.739,0.25,,,,0.194,0.306,0.215,0.213,0.36,0.335,,,,,,,,,,,,
2024/07/25,3:09 PM.,33,W,TOR,TB,away,Partly Cloudy.,76,605135,0,13,5,0,1,8,6,16,42,2,13,24,605135,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.16,4.52,171.0,98.0,94.0,96.0,0.805,8.84,3.68,9.47,0.95,1.14,0.27,0.365,0.177,0.331,0.437,75.0,87.0,84.0,101.0,91.0,102.0,64.0,103.0,94.0,96.0,101.0,97.0,79.0,101.0,91.0,0.407,0.045,0.197,0.137,0.053,-1.6,0.44,-0.08,-0.09,-2.29,92.6,89.6,84.5,92.5,71.0,0.327,0.423,0.128,,,,0.321,0.607,0.158,0.242,0.394,0.25,0.188,0.316,0.268,5.0,5,3,3,1,6,1,97,61,3.78,671737,Taj Bradley,6.0,0,7,120.0,96.0,106.0,87.0,90.0,86.0,0.043,0.118,-2.64,-0.88,84.1,77.2,0.221,0.351,0.292,0.154,0.231,0.458,0.303,0.364,0.167,0.375,0.781,0.096,,,,,,,,,,,,
2024/07/26,6:50 PM.,34,L,CIN,TB,home,Dome.,72,666157,3,2,2,0,0,8,2,7,36,1,2,19,666157,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.72,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,100.0,119.0,103.0,97.0,111.0,97.0,93.0,,,,0.133,0.43,,0.273,0.164,0.11,,0.99,-0.75,-0.21,94.1,,88.1,94.1,81.7,0.234,0.453,0.183,,,,0.232,0.39,0.259,0.241,0.407,0.23,,,,6.2,5,2,2,1,5,0,93,62,3.45,669358,Shane Baz,6.0,2,7,,,,,,,,,,,,,0.217,0.302,0.429,,,,,,,,,,,,,,,,,,,,,
2024/07/27,4:10 PM.,34,W,CIN,TB,home,Dome.,72,671096,0,4,4,0,2,5,4,8,30,0,4,15,671096,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.02,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.16,0.287,0.428,96.0,94.0,97.0,101.0,98.0,99.0,78.0,96.0,89.0,,,,,,,,0.535,,0.116,0.163,-0.26,,,-1.56,0.23,92.8,,84.8,,80.8,,,,,,,0.214,0.429,0.273,0.254,0.451,0.194,,,,4.0,8,4,4,2,2,2,88,60,3.38,641793,Zack Littell,7.0,0,5,125.0,106.0,112.0,,,,,0.186,,0.49,,82.9,0.327,0.653,0.179,0.189,0.307,0.287,,,,,,,,,,,,,,,,,,
2024/07/28,11:35 AM.,34,W,CIN,TB,home,Dome.,72,668881,1,2,0,0,0,8,4,3,28,4,1,11,668881,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.75,3.03,150.1,99.0,124.0,104.0,0.741,10.12,3.41,5.75,0.72,0.7,0.284,0.388,0.199,0.265,0.429,,,,118.0,96.0,101.0,123.0,102.0,104.0,,,,,,,,0.552,,0.018,,1.56,,,-2.87,,97.6,,,,80.9,,,,,,,,,,0.184,0.273,0.248,,,,7.0,2,0,0,1,5,0,100,69,2.97,542888,Shawn Armstrong,2.0,0,1,125.0,96.0,103.0,120.0,89.0,103.0,0.083,0.346,-0.79,0.62,87.0,86.8,0.4,1.0,0.2,,,,0.243,0.405,0.284,0.161,0.3,0.39,,,,,,,,,,,,
2024/07/30,6:50 PM.,35,W,MIA,TB,home,Dome.,72,665795,3,9,4,0,1,11,5,11,34,2,8,19,665795,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.95,4.78,96.1,97.0,101.0,99.0,0.738,10.0,4.67,7.66,1.4,1.45,0.199,0.465,0.137,0.348,0.393,96.0,98.0,103.0,106.0,101.0,104.0,97.0,91.0,87.0,110.0,94.0,95.0,,,,0.091,0.274,,0.217,0.332,-1.63,,0.07,-0.03,0.15,96.3,,93.0,96.7,84.8,0.231,0.333,0.151,,,,0.206,0.321,0.338,0.304,0.543,0.164,,,,5.0,3,2,2,2,7,1,79,47,6.65,605488,Jeffrey Springs,3.2,2,3,114.0,102.0,105.0,,,,,0.085,,1.65,,89.2,0.206,0.426,0.394,,,,,,,0.129,0.226,0.313,,,,,,,,,,,,
2024/07/31,12:10 PM.,35,L,MIA,TB,home,Dome.,72,682610,6,2,1,2,1,14,2,7,33,2,2,13,682610,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,6.53,6.83,82.2,96.0,92.0,93.0,0.788,7.62,4.57,9.69,2.83,0.75,0.233,0.397,0.134,0.397,0.4,57.0,96.0,89.0,,,,96.0,97.0,94.0,93.0,94.0,91.0,89.0,96.0,90.0,0.228,0.269,0.212,,0.093,-3.28,-0.08,-0.99,,-2.82,95.4,89.8,89.3,94.9,,0.27,0.554,0.109,,,,0.27,0.595,0.306,0.325,0.714,0.175,0.229,0.471,0.313,5.0,4,2,2,1,7,1,78,50,5.45,671737,Taj Bradley,5.0,4,6,103.0,94.0,100.0,,,,,0.198,,-2.57,,85.7,,,,,,,,,,0.261,0.536,0.328,,,,,,,,,,,,
2024/08/02,7:10 PM.,36,L,HOU,TB,away,Roof Closed.,73,579328,3,2,1,0,1,14,5,5,30,0,2,16,579328,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.05,3.7,175.2,101.0,109.0,105.0,0.734,10.55,2.25,8.56,1.28,1.1,0.273,0.405,0.136,0.36,0.443,99.0,93.0,91.0,99.0,105.0,105.0,114.0,103.0,107.0,,,,,,,,0.471,,0.183,0.111,-0.08,,,0.02,-0.15,95.5,,86.7,,82.4,,,,,,,0.194,0.25,0.358,0.274,0.505,0.28,,,,5.2,3,2,2,3,11,1,95,62,4.67,669358,Shane Baz,5.1,2,5,111.0,100.0,106.0,,,,,0.235,,1.31,,88.3,0.264,0.395,0.274,,,,,,,0.21,0.28,0.297,,,,,,,,,,,,
2024/08/03,6:15 PM.,36,W,HOU,TB,away,Roof Closed.,73,669854,1,6,2,0,3,12,3,13,38,1,6,14,669854,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.8,4.0,167.1,100.0,94.0,98.0,0.733,8.93,3.66,6.13,1.18,0.95,0.21,0.453,0.178,0.317,0.405,119.0,104.0,108.0,75.0,96.0,100.0,85.0,95.0,90.0,,,,,,,,0.383,,0.094,0.221,-0.42,,,2.55,-0.16,93.4,,85.2,,80.1,,,,,,,0.188,0.356,0.343,0.232,0.497,0.192,,,,5.0,6,2,2,2,7,1,89,57,2.98,641793,Zack Littell,5.2,1,3,89.0,103.0,101.0,,,,,0.302,,2.24,,86.4,0.071,0.071,0.376,,,,,,,0.18,0.284,0.333,,,,,,,,,,,,
2024/08/04,1:11 PM.,36,W,HOU,TB,away,Roof Closed.,73,681293,0,1,3,0,0,15,4,6,30,0,1,17,681293,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,4.05,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,89.0,97.0,90.0,118.0,98.0,104.0,91.0,100.0,99.0,,,,66.0,98.0,96.0,,0.41,0.196,0.2,0.086,-1.33,0.57,,0.8,-2.52,94.1,88.2,85.5,,78.4,,,,,,,0.395,0.512,0.378,0.303,0.528,0.198,0.248,0.444,0.228,6.0,5,1,1,2,12,0,100,67,5.33,685801,Hunter Bigge,0.2,0,1,117.0,93.0,101.0,,,,,0.108,,0.99,,80.8,0.171,0.282,0.424,0.113,0.226,0.386,,,,,,,,,,,,,,,,,,
2024/08/06,6:46 PM.,37,L,STL,TB,away,Cloudy.,81,543243,4,3,1,0,1,8,2,6,34,3,3,17,543243,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.84,3.67,166.1,103.0,110.0,105.0,0.723,10.98,2.11,7.68,1.14,1.2,0.219,0.421,0.151,0.341,0.426,69.0,91.0,86.0,119.0,96.0,97.0,107.0,97.0,101.0,93.0,114.0,112.0,92.0,98.0,96.0,0.178,0.239,0.178,0.139,0.064,-0.05,0.19,1.64,0.7,-2.25,92.4,87.7,88.3,92.7,80.0,0.2,0.385,0.208,,,,0.357,0.714,0.328,0.333,0.567,0.182,0.287,0.494,0.308,7.0,4,2,2,1,6,1,106,70,3.65,605488,Jeffrey Springs,5.0,4,3,152.0,114.0,125.0,,,,,0.201,,0.94,,84.8,0.21,0.452,0.331,0.142,0.205,0.444,,,,,,,,,,,0.0,,-2.42,,75.4,,,
2024/08/07,6:45 PM.,37,L,STL,TB,away,Overcast.,75,607200,5,2,1,0,0,8,4,8,34,2,2,22,607200,erickfedde,Fedde,Right,Erick Fedde,- - -,3.3,3.91,177.1,104.0,90.0,99.0,0.807,7.82,2.64,7.82,1.02,1.07,0.264,0.367,0.181,0.309,0.399,86.0,108.0,106.0,,,,17.0,112.0,76.0,76.0,105.0,93.0,78.0,104.0,97.0,0.308,0.003,0.323,,0.164,-6.18,0.43,0.59,,-0.54,92.9,89.9,87.7,93.0,,0.25,0.358,0.202,,,,0.228,0.351,0.165,0.5,0.5,0.0,0.262,0.47,0.232,5.0,4,1,1,2,6,0,93,60,3.28,671737,Taj Bradley,4.2,5,3,126.0,101.0,106.0,,,,,0.202,,1.28,,83.5,,,,0.165,0.309,0.251,,,,,,,,,,,,,,,,,,
2024/08/08,6:15 PM.,37,W,STL,TB,away,Cloudy.,81,502043,4,6,3,0,1,7,2,12,35,1,6,17,502043,kylegibson,Gibson,Right,Kyle Gibson,STL,4.24,4.87,169.2,98.0,93.0,95.0,0.756,8.01,3.61,8.54,1.22,1.29,0.218,0.431,0.166,0.351,0.359,99.0,92.0,89.0,102.0,103.0,104.0,80.0,88.0,83.0,84.0,101.0,96.0,96.0,95.0,91.0,0.264,0.132,0.211,0.086,0.099,-1.39,0.21,0.22,-2.21,1.2,91.4,88.6,84.9,90.7,78.3,0.267,0.422,0.092,,,,0.19,0.254,0.39,0.268,0.563,0.065,0.299,0.479,0.181,6.0,8,2,2,1,6,0,91,58,3.99,669358,Shane Baz,4.1,4,2,104.0,102.0,105.0,,,,,0.207,,0.92,,80.7,0.325,0.675,0.462,0.2,0.312,0.412,,,,,,,,,,,,,,,,,,
2024/08/09,6:51 PM.,38,L,BAL,TB,home,Dome.,72,621107,4,1,1,0,1,9,1,5,32,1,1,9,621107,zacheflin,Eflin,Right,Zach Eflin,- - -,3.59,3.67,165.1,107.0,92.0,103.0,0.808,7.29,1.31,9.04,1.2,1.14,0.235,0.446,0.174,0.323,0.45,87.0,101.0,103.0,108.0,112.0,108.0,61.0,105.0,94.0,91.0,109.0,105.0,85.0,105.0,98.0,0.282,0.09,0.282,0.188,0.061,-0.64,1.54,0.0,-1.27,0.21,92.4,88.2,85.6,91.7,78.8,0.293,0.404,0.133,,,,0.188,0.354,0.105,0.236,0.418,0.248,0.214,0.345,0.223,7.0,4,0,0,1,7,0,94,61,3.83,641793,Zack Littell,5.0,1,5,122.0,107.0,113.0,,,,,0.097,,0.46,,79.7,0.291,0.472,0.333,0.236,0.473,0.203,,,,,,,,,,,,,,,,,,
2024/08/10,7:16 PM.,38,L,BAL,TB,home,Dome.,72,669203,7,5,2,0,1,8,4,7,34,2,4,8,669203,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.34,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.19,0.289,0.399,110.0,98.0,103.0,109.0,101.0,106.0,,,,104.0,95.0,89.0,125.0,105.0,108.0,0.078,,0.45,0.215,0.11,,1.37,-0.5,0.44,0.2,,95.3,89.2,97.0,80.3,0.235,0.412,0.157,,,,0.194,0.339,0.377,,,,0.251,0.362,0.19,6.0,4,3,3,1,5,0,98,57,2.71,656876,Drew Rasmussen,1.0,3,0,133.0,105.0,120.0,,,,,0.146,,0.7,,87.2,0.2,0.326,0.378,0.125,0.5,0.457,,,,0.196,0.268,0.463,,,,,,,,,,,,
2024/08/11,1:41 PM.,38,W,BAL,TB,home,Dome.,72,544150,1,2,3,0,0,7,4,6,29,5,2,12,544150,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.7,4.05,133.2,100.0,89.0,97.0,0.786,7.27,2.9,8.75,1.14,0.8,0.241,0.426,0.136,0.304,0.391,99.0,100.0,106.0,94.0,99.0,98.0,90.0,101.0,96.0,,,,74.0,99.0,92.0,,0.5,0.195,0.132,0.172,-0.36,0.73,,0.41,-0.5,94.8,86.3,86.1,,79.0,,,,,,,0.274,0.434,0.228,0.276,0.469,0.228,0.24,0.365,0.308,6.2,4,0,0,1,5,0,94,57,3.39,605488,Jeffrey Springs,5.0,1,8,,,,,,,,,,,,,0.174,0.348,0.252,,,,,,,,,,,,,,,,,,,,,
2024/08/12,6:50 PM.,39,L,HOU,TB,home,Dome.,72,664285,6,1,1,1,0,13,1,4,30,0,1,6,664285,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.41,176.1,97.0,114.0,102.0,0.744,8.63,2.81,7.15,0.66,3.02,0.205,0.416,0.129,0.321,0.425,130.0,96.0,104.0,129.0,96.0,108.0,60.0,102.0,94.0,98.0,99.0,97.0,,,,0.458,0.012,,0.313,0.175,-4.64,,1.46,1.59,0.62,94.5,,89.9,94.1,79.7,0.276,0.399,0.116,,,,0.226,0.278,0.354,0.4,1.0,0.273,,,,5.2,3,1,1,1,9,0,101,60,3.38,671737,Taj Bradley,4.1,6,6,107.0,102.0,110.0,,,,,0.043,,-0.2,,85.1,0.121,0.187,0.398,,,,,,,0.233,0.467,0.383,,,,,,,,,,,,
2024/08/13,6:51 PM.,39,L,HOU,TB,home,Dome.,72,579328,3,2,1,0,0,9,1,5,33,1,2,7,579328,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.05,3.7,175.2,101.0,109.0,105.0,0.734,10.55,2.25,8.56,1.28,1.1,0.273,0.405,0.136,0.36,0.443,99.0,93.0,91.0,99.0,105.0,105.0,114.0,103.0,107.0,,,,,,,,0.471,,0.183,0.111,-0.08,,,0.02,-0.15,95.5,,86.7,,82.4,,,,,,,0.194,0.25,0.358,0.274,0.505,0.28,,,,5.2,3,1,1,0,5,0,92,62,4.49,669358,Shane Baz,7.0,3,6,111.0,100.0,106.0,,,,,0.235,,1.31,,88.3,0.264,0.395,0.274,,,,,,,0.21,0.28,0.297,,,,,,,,,,,,
2024/08/14,6:50 PM.,39,L,HOU,TB,home,Dome.,72,669854,2,1,0,0,0,8,3,2,32,4,1,12,669854,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.8,4.0,167.1,100.0,94.0,98.0,0.733,8.93,3.66,6.13,1.18,0.95,0.21,0.453,0.178,0.317,0.405,119.0,104.0,108.0,75.0,96.0,100.0,85.0,95.0,90.0,,,,,,,,0.383,,0.094,0.221,-0.42,,,2.55,-0.16,93.4,,85.2,,80.1,,,,,,,0.188,0.356,0.343,0.232,0.497,0.192,,,,6.0,2,0,0,0,4,0,73,46,2.89,641793,Zack Littell,5.0,1,3,89.0,103.0,101.0,,,,,0.302,,2.24,,86.4,0.071,0.071,0.376,,,,,,,0.18,0.284,0.333,,,,,,,,,,,,
2024/08/16,6:51 PM.,40,W,AZ,TB,home,Dome.,72,669194,4,5,1,0,1,11,2,10,36,2,4,11,669194,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.24,4.17,150.2,106.0,100.0,104.0,0.838,7.53,2.03,9.26,1.02,1.14,0.274,0.39,0.14,0.338,0.463,108.0,99.0,107.0,91.0,94.0,94.0,105.0,107.0,106.0,,,,78.0,107.0,96.0,,0.557,0.184,0.057,0.099,0.64,-0.85,,1.81,-2.35,95.2,91.2,83.0,,77.8,,,,,,,0.302,0.587,0.203,0.249,0.418,0.195,0.317,0.508,0.154,6.1,5,1,1,0,6,1,94,70,4.35,686752,Ryan Pepiot,5.1,0,5,111.0,112.0,110.0,,,,,0.103,,-0.66,,83.8,0.138,0.207,0.148,0.4,0.733,0.167,,,,0.226,0.34,0.156,,,,,,,,,,,,
