date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff
2024-04-20,746893,Walk,walk,False,643265,666200,Garrett Cooper,Jesús Luzardo,0,380e0907-59f3-423a-9b22-7745bbfbc462,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,5.0,4.48,66.2,98.0,95.0,98.0,0.718,7.83,2.97,8.24,1.22,0.92,0.302,0.438,0.125,0.286,0.4,31.0,40.0,52.0,98.0,100.0,95.0,97.0,98.0,108.0,,,,,,,0.394,,,0.292,0.002,-0.65,,,0.13,-3.42,95.2,,,83.5,81.6,0.28,0.484,0.111,,,,,,,,,,0.2,0.347,0.474,88.0,97.0,95.0,87.0,90.0,88.0,0.083,0.229,-0.81,1.56,86.3,94.6,0.381,0.571,0.125,0.207,0.328,0.407,,,,,,,,,
2024-04-20,746893,Flyout,field_out,True,643265,666200,Garrett Cooper,Jesús Luzardo,0,a4ae3a25-9ab6-4f88-9b61-d6b733d520f2,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,5.0,4.48,66.2,98.0,95.0,98.0,0.718,7.83,2.97,8.24,1.22,0.92,0.302,0.438,0.125,0.286,0.4,31.0,40.0,52.0,98.0,100.0,95.0,97.0,98.0,108.0,,,,,,,0.394,,,0.292,0.002,-0.65,,,0.13,-3.42,95.2,,,83.5,81.6,0.28,0.484,0.111,,,,,,,,,,0.2,0.347,0.474,88.0,97.0,95.0,87.0,90.0,88.0,0.083,0.229,-0.81,1.56,86.3,94.6,0.381,0.571,0.125,0.207,0.328,0.407,,,,,,,,,
2024-04-20,746893,Strikeout,strikeout,True,643265,676534,Garrett Cooper,Calvin Faucher,0,9e57db2a-4a65-4e77-b89e-3c969271ca4d,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,MIA,3.38,3.96,34.2,97.0,148.0,99.0,0.763,9.35,4.67,8.57,0.0,1.5,0.255,0.296,0.102,0.286,0.395,119.0,104.0,104.0,,,,121.0,79.0,89.0,195.0,100.0,106.0,,,,,0.375,,0.054,0.254,,2.23,,3.71,-2.44,,91.4,,88.2,85.5,,,,,,,0.25,0.35,0.236,0.371,0.457,0.241,0.0,0.0,0.421,,,,108.0,88.0,86.0,0.318,,-0.8,,,95.9,0.185,0.333,0.3,,,,,,,,,,,,
2024-04-21,746894,Groundout,field_out,True,643265,665795,Garrett Cooper,Edward Cabrera,0,0bfc6591-5761-48d8-aa01-043aff91bfe3,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,7.36,5.5,33.0,96.0,101.0,98.0,0.711,11.73,5.45,9.55,2.45,1.31,0.159,0.58,0.136,0.398,0.367,102.0,103.0,104.0,102.0,86.0,81.0,122.0,107.0,112.0,,,,,,,0.244,,,0.122,0.241,-4.35,,,0.24,-0.94,96.0,,,88.5,84.3,0.406,0.75,0.154,,,,,,,0.219,0.5,0.375,0.211,0.368,0.368,90.0,95.0,102.0,111.0,75.0,74.0,0.041,0.353,-0.84,-0.21,92.5,96.3,0.333,0.333,0.0,0.22,0.415,0.37,,,,,,,,,
2024-04-21,746894,Strikeout,strikeout,True,643265,665795,Garrett Cooper,Edward Cabrera,0,f8a5eb83-e652-436b-8731-e239be06d035,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,7.36,5.5,33.0,96.0,101.0,98.0,0.711,11.73,5.45,9.55,2.45,1.31,0.159,0.58,0.136,0.398,0.367,102.0,103.0,104.0,102.0,86.0,81.0,122.0,107.0,112.0,,,,,,,0.244,,,0.122,0.241,-4.35,,,0.24,-0.94,96.0,,,88.5,84.3,0.406,0.75,0.154,,,,,,,0.219,0.5,0.375,0.211,0.368,0.368,90.0,95.0,102.0,111.0,75.0,74.0,0.041,0.353,-0.84,-0.21,92.5,96.3,0.333,0.333,0.0,0.22,0.415,0.37,,,,,,,,,
2024-04-21,746894,Groundout,field_out,True,643265,665795,Garrett Cooper,Edward Cabrera,0,842f5f1e-d69d-4a38-8516-8c90e0e920ac,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,7.36,5.5,33.0,96.0,101.0,98.0,0.711,11.73,5.45,9.55,2.45,1.31,0.159,0.58,0.136,0.398,0.367,102.0,103.0,104.0,102.0,86.0,81.0,122.0,107.0,112.0,,,,,,,0.244,,,0.122,0.241,-4.35,,,0.24,-0.94,96.0,,,88.5,84.3,0.406,0.75,0.154,,,,,,,0.219,0.5,0.375,0.211,0.368,0.368,90.0,95.0,102.0,111.0,75.0,74.0,0.041,0.353,-0.84,-0.21,92.5,96.3,0.333,0.333,0.0,0.22,0.415,0.37,,,,,,,,,
2024-04-21,746894,Strikeout,strikeout,True,643265,677053,Garrett Cooper,Andrew Nardi,0,689ff229-593c-4764-9337-488a1853f007,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,MIA,5.45,3.12,36.1,103.0,106.0,104.0,0.733,11.15,2.72,8.92,1.24,0.7,0.255,0.408,0.173,0.276,0.402,,,,98.0,101.0,102.0,118.0,105.0,107.0,,,,,,,0.577,,,0.414,,0.41,,,-0.68,,94.0,,,82.7,,0.247,0.4,0.277,,,,,,,,,,0.264,0.547,0.32,57.0,130.0,124.0,,,,,0.009,,-6.5,91.5,,,,,,,,,,,,,,,,
2024-04-30,746968,Strikeout,strikeout,True,643265,657277,Garrett Cooper,Logan Webb,0,7b9ef7c4-0ffa-41ee-a0a5-a2dc2233529b,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,,,,56.0,109.0,91.0,119.0,102.0,112.0,59.0,115.0,105.0,,,,0.048,0.011,,0.223,,1.24,5.55,,0.18,,92.3,90.3,,83.5,,0.1,0.15,0.39,,,,,,,,,,0.247,0.323,0.227,132.0,105.0,115.0,98.0,103.0,101.0,0.388,0.329,1.02,0.28,87.4,92.2,0.276,0.346,0.15,0.283,0.405,0.197,,,,,,,,,
2024-04-30,746968,Strikeout,strikeout,True,643265,657277,Garrett Cooper,Logan Webb,0,e8a09c1d-d136-45e9-833f-9b99bf7ded48,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,,,,56.0,109.0,91.0,119.0,102.0,112.0,59.0,115.0,105.0,,,,0.048,0.011,,0.223,,1.24,5.55,,0.18,,92.3,90.3,,83.5,,0.1,0.15,0.39,,,,,,,,,,0.247,0.323,0.227,132.0,105.0,115.0,98.0,103.0,101.0,0.388,0.329,1.02,0.28,87.4,92.2,0.276,0.346,0.15,0.283,0.405,0.197,,,,,,,,,
2024-04-30,746968,Hit By Pitch,hit_by_pitch,False,643265,663546,Garrett Cooper,Sean Hjelle,1,e59ebc67-08d0-4459-8f3b-c44495e41adc,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,,,,,,,70.0,88.0,79.0,,,,,0.1,,,,,-0.2,,,,,92.5,,,,,,,,,,0.182,0.455,0.1,0.178,0.384,0.386,,,,,,,101.0,107.0,104.0,0.552,,0.44,,,94.6,0.333,0.424,0.104,,,,109.0,103.0,112.0,0.348,-0.14,85.6,,,
2024-05-02,746969,Flyout,field_out,True,643265,690986,Garrett Cooper,Kyle Harrison,0,bd3ec06b-e67d-4d96-8311-2f4a2a3c7d7f,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,,,,,,,0.61,,,0.004,0.186,0.69,,,-11.76,-0.51,92.7,,,88.2,81.3,0.237,0.377,0.212,,,,,,,,,,0.333,0.667,0.5,73.0,94.0,89.0,,,,,0.2,,-2.37,85.4,,,,,0.306,0.471,0.224,,,,,,,0.295,0.477,0.302
2024-05-02,746969,Grounded Into DP,grounded_into_double_play,True,643265,690986,Garrett Cooper,Kyle Harrison,1,c2ac5557-fe2c-49aa-88a1-bf365fcdb15a,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,,,,,,,0.61,,,0.004,0.186,0.69,,,-11.76,-0.51,92.7,,,88.2,81.3,0.237,0.377,0.212,,,,,,,,,,0.333,0.667,0.5,73.0,94.0,89.0,,,,,0.2,,-2.37,85.4,,,,,0.306,0.471,0.224,,,,,,,0.295,0.477,0.302
2024-05-02,746969,Single,single,False,643265,676254,Garrett Cooper,Ryan Walker,0,a9b6ec96-e6b0-4861-bd7e-f7b2ab709faa,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,2.45,2.85,51.1,101.0,108.0,104.0,0.714,11.05,2.1,6.49,0.53,1.56,0.25,0.383,0.175,0.3,0.451,,,,65.0,122.0,100.0,126.0,101.0,113.0,,,,,,,0.008,,,0.456,,-6.38,,,1.39,,94.2,,,83.6,,,,,,,,,,,,,,0.195,0.299,0.35,,,,92.0,101.0,97.0,0.537,,1.69,,,95.2,0.215,0.29,0.254,,,,,,,,,,,,
2024-05-02,746969,Groundout,field_out,True,643265,666808,Garrett Cooper,Camilo Doval,0,d2fdc5a8-8441-4270-bab8-077fecef3fda,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.38,3.67,37.0,96.0,113.0,98.0,0.655,11.92,5.84,8.76,0.73,2.15,0.204,0.48,0.204,0.306,0.393,,,,,,,140.0,94.0,106.0,94.0,102.0,95.0,,,,,0.373,,0.487,,,-0.42,,0.2,,,99.6,,88.7,,,,,,,,0.26,0.5,0.241,,,,0.216,0.311,0.468,,,,71.0,91.0,80.0,0.14,,-1.95,,,98.0,0.333,0.476,0.175,,,,,,,,,,,,
2024-05-03,745914,Groundout,field_out,True,643265,663978,Garrett Cooper,Chris Paddack,0,99036168-21cc-48cd-82c2-07b4d5aa2c34,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,,,,,,,0.429,,,0.177,0.136,0.61,,,-0.22,-1.7,93.3,,,85.9,78.2,0.277,0.4,0.243,,,,,,,0.326,0.435,0.19,0.264,0.434,0.254,108.0,107.0,112.0,,,,,0.259,,-1.54,82.9,,,,,0.283,0.519,0.248,,,,,,,,,
2024-05-03,745914,Groundout,field_out,True,643265,663978,Garrett Cooper,Chris Paddack,0,987fa625-f8a1-47fb-ac74-e7b9174678ca,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,,,,,,,0.429,,,0.177,0.136,0.61,,,-0.22,-1.7,93.3,,,85.9,78.2,0.277,0.4,0.243,,,,,,,0.326,0.435,0.19,0.264,0.434,0.254,108.0,107.0,112.0,,,,,0.259,,-1.54,82.9,,,,,0.283,0.519,0.248,,,,,,,,,
2024-05-03,745914,Strikeout,strikeout,True,643265,643377,Garrett Cooper,Griffin Jax,0,9f044f1d-4037-42ab-94a8-b11a5a7256fa,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,1.91,2.48,42.1,104.0,136.0,116.0,0.649,12.33,2.55,5.95,0.43,1.48,0.268,0.433,0.227,0.299,0.424,152.0,119.0,124.0,121.0,106.0,110.0,168.0,99.0,123.0,,,,,,,0.286,,,0.384,0.075,3.82,,,0.27,0.64,97.0,,,89.2,86.9,0.114,0.182,0.293,,,,,,,0.167,0.333,0.32,0.236,0.327,0.422,107.0,103.0,113.0,93.0,108.0,106.0,0.095,0.16,2.06,-0.19,92.3,96.6,0.2,0.267,0.219,0.185,0.333,0.483,,,,,,,,,
2024-05-03,745914,Groundout,field_out,True,643265,661395,Garrett Cooper,Jhoan Duran,0,b41bb8be-9b03-4d06-915d-5d75ca58e93a,661395.0,jhoanduran,"Duran, J",Right,Jhoan Duran,MIN,2.93,3.05,30.2,96.0,129.0,96.0,0.735,8.51,2.93,5.87,1.17,2.42,0.266,0.443,0.291,0.215,0.453,133.0,101.0,106.0,119.0,96.0,90.0,,,,,,,140.0,92.0,96.0,0.421,,0.305,,0.275,0.17,,3.23,,-0.76,100.4,,96.9,,86.3,0.265,0.324,0.374,0.149,0.319,0.183,,,,0.16,0.4,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,745911,Strikeout,strikeout,True,643265,641154,Garrett Cooper,Pablo López,0,7968c346-3a00-4d6f-8b1b-00fdf557ad1c,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,83.0,102.0,107.0,97.0,104.0,101.0,107.0,104.0,110.0,,,,,,,0.394,,,0.227,0.11,1.98,,,-0.94,-2.56,94.6,,,84.1,81.9,0.183,0.34,0.303,,,,,,,0.255,0.574,0.338,0.247,0.464,0.318,92.0,101.0,101.0,97.0,108.0,106.0,0.076,0.194,-3.1,-0.41,88.4,94.2,0.452,0.677,0.095,0.293,0.387,0.25,,,,,,,,,
2024-05-04,745911,Groundout,field_out,True,643265,641154,Garrett Cooper,Pablo López,0,bb97b39e-2575-4729-b3ce-d2fbb684d7c1,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,83.0,102.0,107.0,97.0,104.0,101.0,107.0,104.0,110.0,,,,,,,0.394,,,0.227,0.11,1.98,,,-0.94,-2.56,94.6,,,84.1,81.9,0.183,0.34,0.303,,,,,,,0.255,0.574,0.338,0.247,0.464,0.318,92.0,101.0,101.0,97.0,108.0,106.0,0.076,0.194,-3.1,-0.41,88.4,94.2,0.452,0.677,0.095,0.293,0.387,0.25,,,,,,,,,
2024-05-04,745911,Walk,walk,False,643265,660896,Garrett Cooper,Jorge Alcala,0,9cf3dfa4-5c7b-49c3-a292-00f7783c37f8,660896.0,jorgealcala,Alcala,Right,Jorge Alcala,MIN,1.56,2.62,34.2,96.0,119.0,101.0,0.718,8.57,3.89,4.67,0.0,0.64,0.244,0.43,0.244,0.302,0.413,,,,108.0,89.0,93.0,136.0,104.0,111.0,,,,,,,0.438,,,0.431,,1.75,,,0.67,,97.7,,,89.6,,0.098,0.171,0.339,,,,,,,,,,0.207,0.259,0.324,107.0,77.0,75.0,117.0,108.0,109.0,0.059,0.072,2.92,4.49,90.1,96.7,0.143,0.143,0.222,0.083,0.083,0.125,,,,,,,,,
2024-05-04,745911,Groundout,field_out,True,643265,663485,Garrett Cooper,Cole Sands,0,cbd26b5b-ef0e-48f0-86f8-cad05d43dbd4,663485.0,colesands,Sands,Right,Cole Sands,MIN,3.56,3.69,43.0,104.0,91.0,100.0,0.765,10.67,1.47,7.33,0.84,0.89,0.23,0.345,0.212,0.327,0.428,101.0,104.0,108.0,77.0,102.0,96.0,,,,93.0,103.0,96.0,108.0,110.0,106.0,0.247,0.27,0.166,,0.19,3.29,1.52,0.18,,-2.43,95.5,90.8,87.7,,82.6,0.125,0.2,0.315,0.212,0.242,0.218,0.212,0.394,0.3,0.313,0.438,0.293,,,,,,,74.0,95.0,93.0,0.127,,1.32,,,94.6,0.273,0.409,0.049,,,,,,,,,,,,
2024-05-07,747126,Strikeout,strikeout,True,643265,625643,Garrett Cooper,Reynaldo López,0,a16dc2c4-28eb-4049-96dc-1f584c21fdfd,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,,,,0.57,,,0.281,0.11,1.2,,,1.06,2.51,95.4,,,84.7,77.0,0.263,0.366,0.175,,,,,,,0.132,0.184,0.343,0.182,0.255,0.413,76.0,109.0,103.0,,,,,0.039,,-4.55,86.0,,,,,0.333,0.833,0.333,,,,,,,,,
2024-05-07,747126,Lineout,field_out,True,643265,625643,Garrett Cooper,Reynaldo López,0,e0fa6d83-21f7-4eeb-b9c9-85196d61e6a4,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,,,,0.57,,,0.281,0.11,1.2,,,1.06,2.51,95.4,,,84.7,77.0,0.263,0.366,0.175,,,,,,,0.132,0.184,0.343,0.182,0.255,0.413,76.0,109.0,103.0,,,,,0.039,,-4.55,86.0,,,,,0.333,0.833,0.333,,,,,,,,,
2024-05-07,747126,Walk,walk,False,643265,625643,Garrett Cooper,Reynaldo López,1,a5ba62d9-c827-46b7-8149-79ba6ce76689,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,,,,0.57,,,0.281,0.11,1.2,,,1.06,2.51,95.4,,,84.7,77.0,0.263,0.366,0.175,,,,,,,0.132,0.184,0.343,0.182,0.255,0.413,76.0,109.0,103.0,,,,,0.039,,-4.55,86.0,,,,,0.333,0.833,0.333,,,,,,,,,
2024-05-07,747126,Flyout,field_out,True,643265,445926,Garrett Cooper,Jesse Chavez,0,d213b75b-c5b6-4771-b443-b05589455179,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,1.74,3.54,41.1,103.0,85.0,98.0,0.837,7.84,2.18,7.19,1.31,1.21,0.299,0.325,0.205,0.291,0.431,93.0,96.0,96.0,,,,98.0,133.0,127.0,84.0,102.0,97.0,,,,,0.523,,0.011,0.092,,1.99,,-4.71,0.54,,88.8,,81.8,75.7,,,,,,,0.162,0.257,0.196,0.214,0.286,0.267,0.333,0.667,0.25,63.0,113.0,103.0,92.0,102.0,97.0,0.263,0.112,-0.24,-2.0,85.2,90.7,0.282,0.538,0.121,0.3,0.55,0.111,,,,,,,,,
2024-05-08,747127,Strikeout,strikeout,True,643265,519242,Garrett Cooper,Chris Sale,0,e407bdec-9058-4386-b819-f105050df96f,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,,,,97.0,105.0,101.0,122.0,100.0,105.0,,,,,,,0.379,,,0.392,,-0.27,,,2.27,,94.9,,,78.7,,0.27,0.475,0.241,,,,,,,,,,0.165,0.233,0.419,59.0,108.0,97.0,111.0,101.0,97.0,0.082,0.147,-0.89,4.04,87.2,94.1,0.324,0.471,0.153,0.116,0.145,0.231,,,,,,,,,
2024-05-08,747127,Single,single,False,643265,519242,Garrett Cooper,Chris Sale,0,0701156a-8b0c-40b1-98bc-7f7f9f72591e,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,,,,97.0,105.0,101.0,122.0,100.0,105.0,,,,,,,0.379,,,0.392,,-0.27,,,2.27,,94.9,,,78.7,,0.27,0.475,0.241,,,,,,,,,,0.165,0.233,0.419,59.0,108.0,97.0,111.0,101.0,97.0,0.082,0.147,-0.89,4.04,87.2,94.1,0.324,0.471,0.153,0.116,0.145,0.231,,,,,,,,,
2024-05-08,747127,Flyout,field_out,True,643265,519242,Garrett Cooper,Chris Sale,0,6d5d564f-4c09-4e77-a5ee-e929a6f582a9,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,,,,97.0,105.0,101.0,122.0,100.0,105.0,,,,,,,0.379,,,0.392,,-0.27,,,2.27,,94.9,,,78.7,,0.27,0.475,0.241,,,,,,,,,,0.165,0.233,0.419,59.0,108.0,97.0,111.0,101.0,97.0,0.082,0.147,-0.89,4.04,87.2,94.1,0.324,0.471,0.153,0.116,0.145,0.231,,,,,,,,,
2024-05-08,747127,Groundout,field_out,True,643265,669276,Garrett Cooper,Dylan Lee,0,e4065d85-cae2-48ba-bf51-42e7191b294e,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.95,2.88,37.0,103.0,99.0,105.0,0.669,9.49,2.68,7.54,0.73,0.86,0.152,0.495,0.081,0.283,0.45,,,,89.0,103.0,101.0,102.0,104.0,109.0,,,,,,,0.357,,,0.509,,-0.52,,,1.92,,92.1,,,84.0,,0.319,0.574,0.124,,,,,,,,,,0.164,0.239,0.488,111.0,104.0,100.0,,,,,0.135,,1.55,85.6,,,,,0.227,0.227,0.39,,,,,,,,,
2024-05-10,746964,Lineout,field_out,True,643265,571578,Garrett Cooper,Patrick Corbin,0,fb56a025-765b-48d3-b3fc-755b53fc5abf,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,,,,54.0,97.0,83.0,85.0,96.0,96.0,79.0,106.0,99.0,,,,0.103,0.179,,0.316,,-1.09,0.23,,0.02,,91.3,84.5,,79.7,,0.324,0.541,0.117,,,,0.253,0.38,0.236,,,,0.25,0.384,0.352,88.0,95.0,96.0,71.0,102.0,92.0,0.352,0.05,-1.8,-4.62,81.2,91.4,0.326,0.578,0.089,0.4,0.65,0.275,,,,,,,,,
2024-05-10,746964,Double,double,False,643265,571578,Garrett Cooper,Patrick Corbin,1,bccbe725-e7e8-47d0-8db0-c4d1943ea856,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,,,,54.0,97.0,83.0,85.0,96.0,96.0,79.0,106.0,99.0,,,,0.103,0.179,,0.316,,-1.09,0.23,,0.02,,91.3,84.5,,79.7,,0.324,0.541,0.117,,,,0.253,0.38,0.236,,,,0.25,0.384,0.352,88.0,95.0,96.0,71.0,102.0,92.0,0.352,0.05,-1.8,-4.62,81.2,91.4,0.326,0.578,0.089,0.4,0.65,0.275,,,,,,,,,
2024-05-10,746964,Flyout,field_out,True,643265,571882,Garrett Cooper,Derek Law,0,5fe87cb9-f995-4de3-bb12-817b7f0e1d7c,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,3.32,4.04,57.0,103.0,91.0,98.0,0.744,7.89,2.68,9.16,0.95,1.84,0.203,0.448,0.128,0.221,0.403,100.0,94.0,99.0,80.0,103.0,95.0,112.0,113.0,107.0,81.0,100.0,94.0,,,,0.133,0.399,,0.287,0.046,-1.25,0.36,,2.56,-7.81,95.1,91.5,,87.2,77.8,0.292,0.5,0.186,,,,0.293,0.387,0.252,0.75,2.25,0.0,0.171,0.256,0.405,85.0,106.0,104.0,85.0,97.0,89.0,0.092,0.043,-2.66,1.29,88.4,94.4,0.455,0.545,0.109,0.222,0.222,0.238,,,,,,,,,
2024-05-12,746965,Single,single,False,643265,669022,Garrett Cooper,MacKenzie Gore,1,e5ad033e-f3ab-467b-bd6c-f3955534b30f,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,,,,,,,0.549,,,0.161,0.198,0.21,,,-0.7,0.66,96.4,,,91.0,83.3,0.284,0.408,0.239,,,,,,,0.217,0.265,0.356,0.429,0.714,0.25,94.0,89.0,93.0,,,,,0.092,,-1.82,85.9,,,,,0.321,0.607,0.512,,,,,,,,,
2024-05-12,746965,Double,double,False,643265,669022,Garrett Cooper,MacKenzie Gore,1,a38f4fba-738a-46dd-aa70-47d6d13bf63e,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,,,,,,,0.549,,,0.161,0.198,0.21,,,-0.7,0.66,96.4,,,91.0,83.3,0.284,0.408,0.239,,,,,,,0.217,0.265,0.356,0.429,0.714,0.25,94.0,89.0,93.0,,,,,0.092,,-1.82,85.9,,,,,0.321,0.607,0.512,,,,,,,,,
2024-05-12,746965,Groundout,field_out,True,643265,669022,Garrett Cooper,MacKenzie Gore,0,fd6c0810-636c-4f46-aa42-ee828af5caff,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,,,,,,,0.549,,,0.161,0.198,0.21,,,-0.7,0.66,96.4,,,91.0,83.3,0.284,0.408,0.239,,,,,,,0.217,0.265,0.356,0.429,0.714,0.25,94.0,89.0,93.0,,,,,0.092,,-1.82,85.9,,,,,0.321,0.607,0.512,,,,,,,,,
