date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,FS%,wFS/C,vFS,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,FO%,wFO/C,vFO,vKN (sc),KN%,wKN/C
2024-06-29,747186,Forceout,force_out,True,663662,668678,Daz Cameron,Zac Gallen,1,d8f77c04-3603-4855-be9a-0a180fa6b26c,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,101.0,95.0,97.0,132.0,80.0,80.0,102.0,101.0,100.0,89.0,93.0,85.0,0.002,0.494,0.031,0.092,0.108,-0.54,-1.0,-0.99,-0.07,-0.12,93.4,90.4,86.7,94.7,86.4,0.287,0.463,0.141,0.286,0.476,0.304,0.282,0.462,0.23,,,,,,,,,,0.163,0.239,0.382,0.25,1.0,0.4,,,,103.0,106.0,110.0,0.273,2.38,80.6,,,,,,,,,,,,,,,,,,
2024-06-29,747186,Strikeout,strikeout,True,663662,668678,Daz Cameron,Zac Gallen,0,7d4276c1-b7d7-4174-9590-1b2b21c5d7eb,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,101.0,95.0,97.0,132.0,80.0,80.0,102.0,101.0,100.0,89.0,93.0,85.0,0.002,0.494,0.031,0.092,0.108,-0.54,-1.0,-0.99,-0.07,-0.12,93.4,90.4,86.7,94.7,86.4,0.287,0.463,0.141,0.286,0.476,0.304,0.282,0.462,0.23,,,,,,,,,,0.163,0.239,0.382,0.25,1.0,0.4,,,,103.0,106.0,110.0,0.273,2.38,80.6,,,,,,,,,,,,,,,,,,
2024-06-29,747186,Groundout,field_out,True,663662,656464,Daz Cameron,Kevin Ginkel,0,ebb245e2-69b5-4dee-8ef7-55e6d59dd25c,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,ARI,2.55,3.36,42.1,104.0,105.0,105.0,0.768,9.14,1.49,8.5,0.64,1.27,0.262,0.402,0.115,0.352,0.407,,,,89.0,105.0,99.0,88.0,103.0,101.0,134.0,103.0,115.0,,,,0.108,0.523,,0.369,,0.98,,1.28,-0.37,,96.0,,,94.5,87.6,0.235,0.346,0.184,0.246,0.41,0.392,,,,0.286,0.286,0.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,747182,Flyout,field_out,True,663662,573009,Daz Cameron,Joe Mantiply,0,32ac2e42-3db5-4ab8-9de9-136d81c99d2a,573009.0,joemantiply,Mantiply,Left,Joe Mantiply,ARI,4.21,3.49,36.1,103.0,78.0,97.0,0.766,7.43,2.48,8.42,0.0,1.33,0.273,0.391,0.155,0.327,0.39,62.0,105.0,102.0,103.0,85.0,78.0,80.0,104.0,93.0,,,,,,,0.435,0.036,,,0.275,1.25,,2.46,,-0.83,89.3,,81.1,89.2,,0.0,0.0,0.6,,,,0.257,0.4,0.337,0.227,0.348,0.154,87.0,101.0,102.0,0.254,-0.67,79.5,0.278,0.417,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,745642,Walk,walk,False,663662,700249,Daz Cameron,Cade Povich,0,8ac68183-6ca7-4883-bf43-8ce31e9ff0cc,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,75.0,93.0,88.0,79.0,81.0,77.0,107.0,99.0,100.0,97.0,94.0,93.0,0.056,0.406,0.151,0.104,0.091,0.84,-2.61,0.67,-4.51,-2.58,92.2,88.2,86.0,91.5,82.9,0.186,0.256,0.13,0.304,0.652,0.222,0.273,0.545,0.182,0.0,0.0,0.182,93.0,102.0,103.0,0.192,-2.39,75.9,0.346,0.615,0.286,0.3,0.75,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,745642,Walk,walk,False,663662,700249,Daz Cameron,Cade Povich,0,ac1db81e-9bb6-4d08-91d8-c0b0cd8062fc,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,75.0,93.0,88.0,79.0,81.0,77.0,107.0,99.0,100.0,97.0,94.0,93.0,0.056,0.406,0.151,0.104,0.091,0.84,-2.61,0.67,-4.51,-2.58,92.2,88.2,86.0,91.5,82.9,0.186,0.256,0.13,0.304,0.652,0.222,0.273,0.545,0.182,0.0,0.0,0.182,93.0,102.0,103.0,0.192,-2.39,75.9,0.346,0.615,0.286,0.3,0.75,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,745642,Groundout,field_out,True,663662,622253,Daz Cameron,Dillon Tate,0,e1ac4c03-8a0e-406e-bdaf-936af7d16b64,622253.0,dillontate,Tate,Right,Dillon Tate,BAL,4.59,3.91,33.1,97.0,101.0,98.0,0.826,6.21,2.43,10.26,0.54,1.84,0.205,0.473,0.179,0.125,0.453,87.0,95.0,99.0,,,,88.0,99.0,95.0,129.0,94.0,102.0,,,,0.56,0.002,,0.319,0.119,-3.42,,0.02,0.18,-2.74,94.0,,83.9,92.6,79.4,,,,0.194,0.226,0.387,0.278,0.389,0.278,0.318,0.435,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,745642,Flyout,field_out,True,663662,608344,Daz Cameron,Cole Irvin,1,0f681148-876d-4f3a-990d-bc8b6f161ab6,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,62.0,101.0,86.0,81.0,103.0,92.0,85.0,120.0,120.0,83.0,102.0,91.0,0.145,0.326,0.101,0.046,0.135,-1.6,-0.22,0.1,-5.55,1.08,91.9,86.0,85.0,91.8,77.9,0.31,0.66,0.151,0.308,0.538,0.15,0.217,0.283,0.25,0.304,0.446,0.084,99.0,98.0,102.0,0.247,0.21,77.3,0.27,0.365,0.203,0.326,0.512,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,745642,Walk,walk,False,663662,608344,Daz Cameron,Cole Irvin,1,bdc62374-9130-4433-b987-9a59a5bc0c0d,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,62.0,101.0,86.0,81.0,103.0,92.0,85.0,120.0,120.0,83.0,102.0,91.0,0.145,0.326,0.101,0.046,0.135,-1.6,-0.22,0.1,-5.55,1.08,91.9,86.0,85.0,91.8,77.9,0.31,0.66,0.151,0.308,0.538,0.15,0.217,0.283,0.25,0.304,0.446,0.084,99.0,98.0,102.0,0.247,0.21,77.3,0.27,0.365,0.203,0.326,0.512,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,745642,Flyout,field_out,True,663662,543510,Daz Cameron,James McCann,0,40631f4c-76e6-4776-94df-60f39e0df24c,543510.0,jamesmccann,McCann,Right,James McCann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12,745552,Field Error,field_error,False,663662,624133,Daz Cameron,Ranger Suárez,0,6b4703f2-c1b1-4511-bedd-ac677aef95ef,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.166,1.37,-1.66,1.26,-4.76,0.71,92.0,86.6,80.3,90.9,81.3,0.208,0.299,0.184,,,,0.181,0.25,0.393,0.241,0.354,0.109,86.0,106.0,108.0,0.199,1.5,74.5,0.171,0.289,0.335,0.308,0.615,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12,745552,Walk,walk,False,663662,624133,Daz Cameron,Ranger Suárez,1,4c9af9d4-118e-42fd-a9f0-08f405f7594d,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.166,1.37,-1.66,1.26,-4.76,0.71,92.0,86.6,80.3,90.9,81.3,0.208,0.299,0.184,,,,0.181,0.25,0.393,0.241,0.354,0.109,86.0,106.0,108.0,0.199,1.5,74.5,0.171,0.289,0.335,0.308,0.615,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12,745552,Single,single,False,663662,624133,Daz Cameron,Ranger Suárez,1,2ec22829-dc86-4be2-92ad-d3235b91189b,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.166,1.37,-1.66,1.26,-4.76,0.71,92.0,86.6,80.3,90.9,81.3,0.208,0.299,0.184,,,,0.181,0.25,0.393,0.241,0.354,0.109,86.0,106.0,108.0,0.199,1.5,74.5,0.171,0.289,0.335,0.308,0.615,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,745549,Lineout,field_out,True,663662,663969,Daz Cameron,Tyler Phillips,0,14c53538-6598-4ee1-8eb7-903c60c8b453,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,4.5,3.74,10.0,105.0,104.0,106.0,0.736,10.8,0.0,8.1,2.7,0.91,0.115,0.615,0.038,0.5,0.439,70.0,102.0,89.0,73.0,96.0,97.0,81.0,109.0,103.0,128.0,105.0,114.0,,,,0.341,0.121,,0.394,0.038,7.49,,-5.05,-0.02,-6.65,93.2,,87.0,94.5,82.6,0.0,0.0,0.2,0.176,0.471,0.423,0.333,0.667,0.25,0.5,1.3,0.2,133.0,101.0,108.0,0.106,4.67,81.8,0.0,0.0,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,745549,Flyout,field_out,True,663662,663969,Daz Cameron,Tyler Phillips,0,6fb60bec-e5a4-453b-b159-7c7af24f2985,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,4.5,3.74,10.0,105.0,104.0,106.0,0.736,10.8,0.0,8.1,2.7,0.91,0.115,0.615,0.038,0.5,0.439,70.0,102.0,89.0,73.0,96.0,97.0,81.0,109.0,103.0,128.0,105.0,114.0,,,,0.341,0.121,,0.394,0.038,7.49,,-5.05,-0.02,-6.65,93.2,,87.0,94.5,82.6,0.0,0.0,0.2,0.176,0.471,0.423,0.333,0.667,0.25,0.5,1.3,0.2,133.0,101.0,108.0,0.106,4.67,81.8,0.0,0.0,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,745549,Single,single,False,663662,689147,Daz Cameron,Orion Kerkering,1,3c60101a-498b-4e39-9875-3b7427855f4d,689147.0,orionkerkering,Kerkering,Right,Orion Kerkering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216,0.27,0.275,0.264,0.319,0.275,,,,0.13,0.13,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,745549,Groundout,field_out,True,663662,621237,Daz Cameron,José Alvarado,0,40648580-7a54-4e30-b4df-2df6d38f747c,621237.0,josealvarado,Alvarado,Left,José Alvarado,PHI,4.35,3.64,39.1,95.0,88.0,95.0,0.755,9.38,3.89,7.32,0.69,1.35,0.292,0.406,0.189,0.311,0.413,,,,,,,100.0,94.0,95.0,,,,69.0,97.0,94.0,0.597,,0.403,,,,1.06,0.58,,,,92.6,,97.8,,,,,,,,,,,0.27,0.416,0.132,,,,,,,,,,0.14,0.158,0.432,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-19,745640,Lineout,field_out,True,663662,641645,Daz Cameron,Luis Guillorme,0,677ca05e-6348-4681-b597-ff09561a7b8d,641645.0,luisguillorme,Guillorme,Right,Luis Guillorme,- - -,12.0,6.58,3.0,66.0,125.0,83.0,0.773,0.0,6.0,12.0,3.0,1.75,0.154,0.615,0.077,0.385,0.349,,,,,,,,,,,,,,,,,1.0,,,,-3.17,,,,,59.8,,,,,,,,0.333,0.667,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,745634,Groundout,field_out,True,663662,687911,Daz Cameron,Bryan King,0,812db7c2-2a1c-49a4-b4c3-0bfe09cd181b,687911.0,bryanking,"King, B",Left,Bryan King,HOU,1.74,3.06,10.1,95.0,93.0,95.0,0.8,7.84,4.35,4.35,0.0,1.09,0.444,0.259,0.37,0.148,0.494,,,,87.0,97.0,96.0,83.0,81.0,65.0,104.0,94.0,94.0,,,,0.006,0.532,,0.385,,1.72,,-2.38,1.94,,92.0,,,90.2,82.3,0.111,0.222,0.214,0.133,0.2,0.258,,,,,,,80.0,89.0,94.0,0.077,-0.64,78.3,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-25,746199,Flyout,field_out,True,663662,670046,Daz Cameron,Kenny Rosenberg,0,d47fba4a-d09c-4020-ba4a-41f42437f232,670046.0,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,6.3,7.23,10.0,101.0,81.0,99.0,0.797,6.3,3.6,10.8,1.8,0.63,0.125,0.469,0.063,0.438,0.439,100.0,101.0,99.0,78.0,94.0,91.0,,,,,,,40.0,117.0,125.0,,0.518,0.128,,0.299,-0.23,-1.78,,,-0.41,89.8,82.7,80.5,,,0.286,0.524,0.225,,,,0.25,0.5,0.217,,,,96.0,117.0,100.0,0.055,-4.91,75.9,,,,0.4,0.4,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-25,746199,Home Run,home_run,False,663662,670046,Daz Cameron,Kenny Rosenberg,1,61fe1a3d-3337-41f9-a3fc-d54523c55440,670046.0,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,6.3,7.23,10.0,101.0,81.0,99.0,0.797,6.3,3.6,10.8,1.8,0.63,0.125,0.469,0.063,0.438,0.439,100.0,101.0,99.0,78.0,94.0,91.0,,,,,,,40.0,117.0,125.0,,0.518,0.128,,0.299,-0.23,-1.78,,,-0.41,89.8,82.7,80.5,,,0.286,0.524,0.225,,,,0.25,0.5,0.217,,,,96.0,117.0,100.0,0.055,-4.91,75.9,,,,0.4,0.4,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-25,746199,Strikeout,strikeout,True,663662,519043,Daz Cameron,Matt Moore,0,06b8f58b-9755-41ef-b26c-a286d31c9e13,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,6.03,4.19,37.1,95.0,110.0,96.0,0.767,7.71,4.34,8.44,2.41,0.59,0.237,0.386,0.211,0.289,0.432,151.0,99.0,109.0,84.0,95.0,88.0,,,,,,,,,,,0.5,0.009,,0.301,0.24,-33.26,,,-1.81,92.8,88.2,82.8,,,0.242,0.452,0.206,,,,0.25,0.5,0.284,,,,,,,,,,0.143,0.286,0.422,,,,,,,115.0,91.0,94.0,0.19,-0.41,82.3,,,,,,,,,,,,,,,,,,
2024-07-27,746203,Strikeout,strikeout,True,663662,542881,Daz Cameron,Tyler Anderson,0,213a5b05-d11f-4c39-b465-b36c91dc7f54,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.41,4.2,158.1,100.0,96.0,100.0,0.746,6.93,3.52,7.5,1.08,0.9,0.197,0.503,0.155,0.265,0.4,105.0,101.0,107.0,89.0,101.0,98.0,66.0,95.0,82.0,66.0,61.0,77.0,100.0,100.0,97.0,0.036,0.394,0.197,0.003,0.371,-0.42,-0.56,-2.23,-4.22,1.68,89.4,84.1,78.8,88.1,76.7,0.258,0.479,0.179,,,,0.174,0.234,0.389,0.227,0.545,0.163,,,,,,,,,,0.259,0.457,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27,746203,Single,single,False,663662,542881,Daz Cameron,Tyler Anderson,0,5846b366-b110-424f-8226-99e9dc555672,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.41,4.2,158.1,100.0,96.0,100.0,0.746,6.93,3.52,7.5,1.08,0.9,0.197,0.503,0.155,0.265,0.4,105.0,101.0,107.0,89.0,101.0,98.0,66.0,95.0,82.0,66.0,61.0,77.0,100.0,100.0,97.0,0.036,0.394,0.197,0.003,0.371,-0.42,-0.56,-2.23,-4.22,1.68,89.4,84.1,78.8,88.1,76.7,0.258,0.479,0.179,,,,0.174,0.234,0.389,0.227,0.545,0.163,,,,,,,,,,0.259,0.457,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27,746203,Flyout,field_out,True,663662,542881,Daz Cameron,Tyler Anderson,0,0a3ceedc-9123-4aca-9fa6-776b54a061c4,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.41,4.2,158.1,100.0,96.0,100.0,0.746,6.93,3.52,7.5,1.08,0.9,0.197,0.503,0.155,0.265,0.4,105.0,101.0,107.0,89.0,101.0,98.0,66.0,95.0,82.0,66.0,61.0,77.0,100.0,100.0,97.0,0.036,0.394,0.197,0.003,0.371,-0.42,-0.56,-2.23,-4.22,1.68,89.4,84.1,78.8,88.1,76.7,0.258,0.479,0.179,,,,0.174,0.234,0.389,0.227,0.545,0.163,,,,,,,,,,0.259,0.457,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27,746203,Walk,walk,False,663662,519043,Daz Cameron,Matt Moore,1,a910917e-e982-4966-8657-23ef415da169,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,5.03,4.41,48.1,93.0,110.0,94.0,0.763,7.63,4.84,7.26,2.05,0.56,0.234,0.376,0.184,0.305,0.416,153.0,96.0,106.0,82.0,92.0,86.0,,,,,,,,,,,0.501,0.007,,0.315,1.04,-33.15,,,-1.8,92.7,88.2,82.8,,,0.195,0.364,0.21,,,,0.247,0.507,0.324,,,,,,,,,,0.148,0.296,0.364,,,,,,,116.0,92.0,95.0,0.176,-0.34,82.1,,,,,,,,,,,,,,,,,,
2024-07-30,745309,Home Run,home_run,False,663662,592662,Daz Cameron,Robbie Ray,0,6438164e-a1b1-4321-857a-846d2fb54fa7,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,,,,96.0,98.0,97.0,,,,100.0,91.0,91.0,,,,,0.528,,0.322,,0.48,,,0.19,,94.1,,,,88.4,0.167,0.367,0.264,0.148,0.222,0.458,,,,,,,,,,,,,0.316,0.684,0.489,,,,,,,133.0,95.0,100.0,0.15,-2.63,83.5,,,,,,,,,,,,,,,,,,
2024-07-30,745309,Strikeout,strikeout,True,663662,592662,Daz Cameron,Robbie Ray,0,ebbadf44-8ac5-4dd5-bec6-3a9c735869d2,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,,,,96.0,98.0,97.0,,,,100.0,91.0,91.0,,,,,0.528,,0.322,,0.48,,,0.19,,94.1,,,,88.4,0.167,0.367,0.264,0.148,0.222,0.458,,,,,,,,,,,,,0.316,0.684,0.489,,,,,,,133.0,95.0,100.0,0.15,-2.63,83.5,,,,,,,,,,,,,,,,,,
2024-08-04,745627,Strikeout,strikeout,True,663662,607455,Daz Cameron,Anthony Banda,0,b0ff0866-0d8a-47cc-904f-9ce229a7d546,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,2.06,3.15,43.2,100.0,94.0,98.0,0.694,9.89,3.3,7.01,0.62,1.23,0.263,0.36,0.175,0.333,0.435,70.0,106.0,102.0,92.0,99.0,95.0,90.0,101.0,97.0,111.0,97.0,102.0,57.0,104.0,92.0,0.239,0.355,0.002,0.268,0.128,-0.37,-2.01,2.34,2.77,0.34,96.0,83.2,89.8,96.0,85.6,0.246,0.456,0.238,0.116,0.163,0.58,0.3,0.3,0.4,0.237,0.263,0.097,,,,0.008,1.47,82.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-05,745628,Walk,walk,False,663662,681066,Daz Cameron,Ky Bush,0,65128da5-74d0-426d-a1f9-a59ca383b4da,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,75.0,92.0,87.0,,,,103.0,83.0,88.0,,,,,0.509,,0.244,0.098,-3.23,,,-0.25,4.56,91.7,,85.9,,82.5,0.412,0.647,0.174,0.118,0.294,0.257,0.0,0.0,0.308,,,,76.0,101.0,95.0,0.149,-1.96,73.4,0.364,0.364,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-05,745628,Strikeout,strikeout,True,663662,681066,Daz Cameron,Ky Bush,0,a14a0973-b043-459b-9ce6-a979c0912f9b,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,75.0,92.0,87.0,,,,103.0,83.0,88.0,,,,,0.509,,0.244,0.098,-3.23,,,-0.25,4.56,91.7,,85.9,,82.5,0.412,0.647,0.174,0.118,0.294,0.257,0.0,0.0,0.308,,,,76.0,101.0,95.0,0.149,-1.96,73.4,0.364,0.364,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-05,745628,Strikeout,strikeout,True,663662,681066,Daz Cameron,Ky Bush,0,98ca9f57-a7bd-4f16-a02e-b644c194f1d3,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,75.0,92.0,87.0,,,,103.0,83.0,88.0,,,,,0.509,,0.244,0.098,-3.23,,,-0.25,4.56,91.7,,85.9,,82.5,0.412,0.647,0.174,0.118,0.294,0.257,0.0,0.0,0.308,,,,76.0,101.0,95.0,0.149,-1.96,73.4,0.364,0.364,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-11,744895,Double,double,False,663662,605135,Daz Cameron,Chris Bassitt,0,244c5d91-b019-4ff6-b2b7-e7c1c4b743e4,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,0.407,0.039,0.196,0.118,0.054,-2.74,0.76,0.09,-0.18,-2.04,92.6,89.7,84.6,92.5,77.5,0.286,0.476,0.256,0.333,0.633,0.102,0.292,0.583,0.154,0.332,0.429,0.123,105.0,90.0,101.0,0.142,0.3,70.9,0.2,0.286,0.29,0.165,0.303,0.272,0.044,-1.95,84.1,,,,,,,93.0,90.0,86.0,0.276,0.31,0.167,,,,0.182,0.273,0.459,,,,,,
2024-08-11,744895,Strikeout,strikeout,True,663662,605135,Daz Cameron,Chris Bassitt,0,15b65c14-54c4-46ae-aa6b-5ee253300d73,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,0.407,0.039,0.196,0.118,0.054,-2.74,0.76,0.09,-0.18,-2.04,92.6,89.7,84.6,92.5,77.5,0.286,0.476,0.256,0.333,0.633,0.102,0.292,0.583,0.154,0.332,0.429,0.123,105.0,90.0,101.0,0.142,0.3,70.9,0.2,0.286,0.29,0.165,0.303,0.272,0.044,-1.95,84.1,,,,,,,93.0,90.0,86.0,0.276,0.31,0.167,,,,0.182,0.273,0.459,,,,,,
2024-08-11,744895,Groundout,field_out,True,663662,642232,Daz Cameron,Ryan Yarbrough,0,ee36da54-795e-4a83-adfd-167b870f0a2f,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.54,4.41,81.1,100.0,81.0,95.0,0.801,5.53,3.21,6.75,1.11,1.0,0.255,0.417,0.174,0.251,0.438,73.0,105.0,87.0,83.0,101.0,93.0,65.0,100.0,91.0,,,,96.0,82.0,76.0,0.247,0.206,0.112,,0.154,0.98,-4.77,1.94,,0.11,86.5,83.7,77.3,85.9,,0.196,0.348,0.168,,,,0.261,0.37,0.225,0.222,0.333,0.09,95.0,103.0,113.0,0.28,1.21,71.2,0.133,0.256,0.328,0.421,0.789,0.204,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-11,744895,Strikeout,strikeout,True,663662,657024,Daz Cameron,Erik Swanson,0,5e640028-da34-4ca6-a287-0fcbd1a0580a,657024.0,erikswanson,"Swanson, E",Right,Erik Swanson,TOR,6.51,6.29,27.2,94.0,101.0,97.0,0.796,7.81,3.58,10.08,3.25,1.12,0.231,0.407,0.088,0.44,0.4,,,,79.0,94.0,89.0,,,,103.0,95.0,101.0,,,,,0.495,,0.196,,1.15,,,-3.33,,93.7,,,,86.4,0.196,0.339,0.175,0.4,0.867,0.171,,,,,,,,,,,,,,,,,,,0.31,-6.13,84.8,,,,,,,134.0,93.0,108.0,0.318,0.886,0.267,,,,,,,,,,,,
