date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,KC%,wFA/C,wFC/C,wKC/C,vFA,vFC,vKC,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,EP%,wEP/C,vEP
2024-04-27,747052,Lineout,field_out,True,665923,608344,Esteury Ruiz,Cole Irvin,0,057c7f6a-f6dd-41bd-a572-3662422d791f,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,81.0,103.0,92.0,85.0,120.0,120.0,0.145,0.046,0.135,0.1,-5.55,1.08,85.0,91.8,77.9,0.304,0.446,0.084,0.308,0.538,0.15,0.217,0.283,0.25,62.0,101.0,86.0,,,,83.0,102.0,91.0,0.326,0.101,,-1.6,-0.22,,91.9,86.0,,0.31,0.66,0.151,0.326,0.512,0.187,0.27,0.365,0.203,99.0,98.0,102.0,0.247,0.21,77.3,,,,,,,,,,,,,,,
2024-04-27,747052,Single,single,False,665923,608344,Esteury Ruiz,Cole Irvin,0,e4769d60-7fec-4f2c-83f4-4e869800c199,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,81.0,103.0,92.0,85.0,120.0,120.0,0.145,0.046,0.135,0.1,-5.55,1.08,85.0,91.8,77.9,0.304,0.446,0.084,0.308,0.538,0.15,0.217,0.283,0.25,62.0,101.0,86.0,,,,83.0,102.0,91.0,0.326,0.101,,-1.6,-0.22,,91.9,86.0,,0.31,0.66,0.151,0.326,0.512,0.187,0.27,0.365,0.203,99.0,98.0,102.0,0.247,0.21,77.3,,,,,,,,,,,,,,,
2024-04-27,747052,Strikeout,strikeout,True,665923,657508,Esteury Ruiz,Mike Baumann,0,49d57b8a-1114-40a7-9f9f-43eb5f5604d8,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,4.41,4.48,34.2,94.0,120.0,99.0,0.772,8.31,4.41,8.05,1.56,0.98,0.291,0.32,0.126,0.301,0.442,90.0,110.0,107.0,,,,110.0,82.0,88.0,0.002,0.215,0.034,-3.42,1.8,0.22,89.1,95.8,92.2,,,,0.192,0.346,0.291,0.2,0.2,0.25,123.0,96.0,99.0,125.0,97.0,105.0,,,,0.396,,0.353,-3.29,,0.44,96.3,,87.6,0.327,0.75,0.174,,,,0.16,0.16,0.327,,,,,,,,,,,,,,,,,,,,,
2024-04-28,747045,Lineout,field_out,True,665923,657097,Esteury Ruiz,Jacob Webb,0,9f21b014-2887-4142-8c74-eb7d22fad1bf,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,BAL,2.55,3.39,42.1,100.0,110.0,103.0,0.745,8.93,4.46,5.53,0.43,0.76,0.295,0.375,0.188,0.313,0.441,113.0,102.0,104.0,,,,109.0,101.0,108.0,,0.281,0.265,,1.42,2.39,84.4,,82.6,,,,0.209,0.256,0.205,0.111,0.178,0.392,108.0,99.0,100.0,,,,,,,0.454,,,0.15,,,93.5,,,0.182,0.333,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-28,747045,Strikeout,strikeout,True,665923,622253,Esteury Ruiz,Dillon Tate,0,127d791d-3d4f-4f1f-b587-2080c3698926,622253.0,dillontate,Tate,Right,Dillon Tate,BAL,4.59,3.91,33.1,97.0,101.0,98.0,0.826,6.21,2.43,10.26,0.54,1.84,0.205,0.473,0.179,0.125,0.453,87.0,95.0,99.0,88.0,99.0,95.0,129.0,94.0,102.0,0.56,0.319,0.119,0.02,0.18,-2.74,83.9,92.6,79.4,0.318,0.435,0.062,0.194,0.226,0.387,0.278,0.389,0.278,,,,,,,,,,0.002,,,-3.42,,,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-29,745672,Strikeout,strikeout,True,665923,663559,Esteury Ruiz,Bailey Falter,0,d3120e75-ad2f-44ff-bfa1-e887197a19ac,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,,,,99.0,102.0,98.0,88.0,95.0,94.0,0.144,0.161,,1.24,-0.06,,,91.9,85.6,0.262,0.492,0.144,0.245,0.286,0.32,,,,84.0,101.0,95.0,,,,,,,0.511,,,1.03,,,91.7,,,0.229,0.36,0.167,,,,0.256,0.488,0.197,100.0,100.0,99.0,0.174,-0.34,77.0,37.0,97.0,75.0,0.01,-6.89,87.0,0.333,1.333,0.125,,,,,,
2024-04-29,745672,Strikeout,strikeout,True,665923,663559,Esteury Ruiz,Bailey Falter,0,410cbc6f-927a-4782-951c-7ff2325656e1,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,,,,99.0,102.0,98.0,88.0,95.0,94.0,0.144,0.161,,1.24,-0.06,,,91.9,85.6,0.262,0.492,0.144,0.245,0.286,0.32,,,,84.0,101.0,95.0,,,,,,,0.511,,,1.03,,,91.7,,,0.229,0.36,0.167,,,,0.256,0.488,0.197,100.0,100.0,99.0,0.174,-0.34,77.0,37.0,97.0,75.0,0.01,-6.89,87.0,0.333,1.333,0.125,,,,,,
2024-04-29,745672,Double,double,False,665923,663559,Esteury Ruiz,Bailey Falter,1,edfb4f8f-d92f-404b-8c3a-a9db80e1df77,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,,,,99.0,102.0,98.0,88.0,95.0,94.0,0.144,0.161,,1.24,-0.06,,,91.9,85.6,0.262,0.492,0.144,0.245,0.286,0.32,,,,84.0,101.0,95.0,,,,,,,0.511,,,1.03,,,91.7,,,0.229,0.36,0.167,,,,0.256,0.488,0.197,100.0,100.0,99.0,0.174,-0.34,77.0,37.0,97.0,75.0,0.01,-6.89,87.0,0.333,1.333,0.125,,,,,,
2024-04-29,745672,Groundout,field_out,True,665923,672710,Esteury Ruiz,Roansy Contreras,0,676210be-19c6-41a0-8377-af9a7136a88e,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,- - -,4.87,4.99,40.2,97.0,99.0,98.0,0.8,7.75,4.43,9.07,1.33,0.94,0.25,0.355,0.153,0.347,0.45,80.0,88.0,88.0,75.0,94.0,74.0,118.0,98.0,106.0,0.049,0.325,0.106,-2.07,-1.01,-2.57,89.2,94.5,83.5,0.571,0.571,0.056,0.1,0.25,0.302,0.263,0.474,0.182,92.0,99.0,94.0,,,,,,,0.432,,,0.12,,,94.8,,,0.274,0.384,0.189,,,,0.125,0.25,0.154,86.0,92.0,98.0,0.088,1.03,78.0,,,,,,,,,,,,,,,
2024-04-30,745673,Walk,walk,False,665923,676596,Esteury Ruiz,Josh Fleming,0,b1f8e8f2-35d4-4ed1-a082-17a1e7fe206c,676596.0,joshfleming,Fleming,Left,Josh Fleming,PIT,3.99,3.72,29.1,96.0,68.0,89.0,0.833,5.22,3.99,9.51,0.61,2.08,0.219,0.375,0.177,0.271,0.339,71.0,98.0,89.0,51.0,91.0,86.0,,,,0.389,,0.286,-2.07,,1.63,83.2,90.4,,0.381,0.571,0.226,,,,0.171,0.22,0.178,142.0,135.0,123.0,,,,82.0,101.0,93.0,0.004,0.264,,1.94,1.27,,89.8,87.2,,,,,0.261,0.304,0.172,0.286,0.429,0.308,97.0,87.0,89.0,0.057,-2.56,78.1,,,,,,,,,,,,,,,
2024-05-03,745665,Strikeout,strikeout,True,665923,677960,Esteury Ruiz,Ryan Weathers,0,55719cda-58bb-4d7e-b949-4f0fbfe96f22,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.219,0.258,0.21,0.13,0.93,86.2,94.5,82.7,0.279,0.442,0.066,0.25,0.5,0.5,0.193,0.398,0.394,97.0,99.0,99.0,,,,,,,0.402,,,0.13,,,95.9,,,0.289,0.389,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03,745665,Strikeout,strikeout,True,665923,677960,Esteury Ruiz,Ryan Weathers,0,e8dc9bea-8408-42d4-9258-b206fe95ac61,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.219,0.258,0.21,0.13,0.93,86.2,94.5,82.7,0.279,0.442,0.066,0.25,0.5,0.5,0.193,0.398,0.394,97.0,99.0,99.0,,,,,,,0.402,,,0.13,,,95.9,,,0.289,0.389,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03,745665,Single,single,False,665923,677960,Esteury Ruiz,Ryan Weathers,1,f8c72789-500d-4393-84b1-0c6ad591baad,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.219,0.258,0.21,0.13,0.93,86.2,94.5,82.7,0.279,0.442,0.066,0.25,0.5,0.5,0.193,0.398,0.394,97.0,99.0,99.0,,,,,,,0.402,,,0.13,,,95.9,,,0.289,0.389,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,745666,Flyout,field_out,True,665923,669432,Esteury Ruiz,Trevor Rogers,0,5b1f7ce6-b63a-4247-b9d4-7a2beff582da,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.21,0.233,0.22,-1.71,-0.95,85.8,91.6,82.5,0.27,0.45,0.119,0.262,0.475,0.288,0.299,0.393,0.251,69.0,100.0,93.0,,,,,,,0.325,,,-0.74,,,92.1,,,0.261,0.486,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,745666,Single,single,False,665923,669432,Esteury Ruiz,Trevor Rogers,1,ae0be07e-3b65-429a-8aee-67a72255affb,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.21,0.233,0.22,-1.71,-0.95,85.8,91.6,82.5,0.27,0.45,0.119,0.262,0.475,0.288,0.299,0.393,0.251,69.0,100.0,93.0,,,,,,,0.325,,,-0.74,,,92.1,,,0.261,0.486,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,745666,Hit By Pitch,hit_by_pitch,False,665923,670766,Esteury Ruiz,Darren McCaughan,1,a7fab167-d5a1-4e60-911f-0957737be87c,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,11.81,9.08,10.2,86.0,83.0,84.0,0.93,2.53,7.59,15.19,4.22,0.55,0.205,0.523,0.159,0.341,0.378,60.0,76.0,72.0,70.0,84.0,74.0,105.0,89.0,96.0,0.306,0.488,0.062,-6.79,-4.85,-3.72,81.0,88.5,81.3,0.583,0.917,0.0,0.348,0.87,0.116,,,,46.0,81.0,65.0,,,,,,,0.144,,,0.48,,,88.5,,,0.222,0.333,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,745666,Groundout,field_out,True,665923,670766,Esteury Ruiz,Darren McCaughan,0,f989c3f3-a6fe-4937-b94a-23b9083c5470,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,11.81,9.08,10.2,86.0,83.0,84.0,0.93,2.53,7.59,15.19,4.22,0.55,0.205,0.523,0.159,0.341,0.378,60.0,76.0,72.0,70.0,84.0,74.0,105.0,89.0,96.0,0.306,0.488,0.062,-6.79,-4.85,-3.72,81.0,88.5,81.3,0.583,0.917,0.0,0.348,0.87,0.116,,,,46.0,81.0,65.0,,,,,,,0.144,,,0.48,,,88.5,,,0.222,0.333,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-06,745669,Flyout,field_out,True,665923,571760,Esteury Ruiz,Andrew Heaney,0,23498e99-4d5a-4c77-a31d-01f8673d76b7,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,,,,89.0,98.0,100.0,,0.29,0.154,,-0.02,1.0,83.8,,82.0,,,,0.252,0.383,0.382,0.256,0.329,0.229,76.0,101.0,98.0,,,,20.0,51.0,51.0,0.522,0.002,,-0.05,-19.18,,91.5,86.6,,0.22,0.422,0.224,,,,0.8,2.0,0.125,126.0,105.0,102.0,0.032,-7.71,75.5,,,,,,,,,,,,,,,
2024-05-06,745669,Strikeout,strikeout,True,665923,571760,Esteury Ruiz,Andrew Heaney,0,d178896f-36b2-4b35-ad72-6738f438d7f5,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,,,,89.0,98.0,100.0,,0.29,0.154,,-0.02,1.0,83.8,,82.0,,,,0.252,0.383,0.382,0.256,0.329,0.229,76.0,101.0,98.0,,,,20.0,51.0,51.0,0.522,0.002,,-0.05,-19.18,,91.5,86.6,,0.22,0.422,0.224,,,,0.8,2.0,0.125,126.0,105.0,102.0,0.032,-7.71,75.5,,,,,,,,,,,,,,,
2024-05-06,745669,Sac Fly,sac_fly,True,665923,571760,Esteury Ruiz,Andrew Heaney,1,a3a712d9-e6d5-4b94-985f-5a5a13707006,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,,,,89.0,98.0,100.0,,0.29,0.154,,-0.02,1.0,83.8,,82.0,,,,0.252,0.383,0.382,0.256,0.329,0.229,76.0,101.0,98.0,,,,20.0,51.0,51.0,0.522,0.002,,-0.05,-19.18,,91.5,86.6,,0.22,0.422,0.224,,,,0.8,2.0,0.125,126.0,105.0,102.0,0.032,-7.71,75.5,,,,,,,,,,,,,,,
2024-05-08,745664,Pop Out,field_out,True,665923,547179,Esteury Ruiz,Michael Lorenzen,0,de92c903-c765-4904-977f-cbf297fdc300,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,83.0,102.0,95.0,125.0,99.0,108.0,0.205,0.145,0.197,-0.46,-1.69,1.61,84.7,93.8,84.5,0.302,0.465,0.055,0.077,0.308,0.172,0.145,0.217,0.347,89.0,95.0,90.0,,,,94.0,94.0,93.0,0.27,0.111,,0.95,1.38,,94.0,90.2,,0.154,0.295,0.202,0.175,0.425,0.241,0.111,0.111,0.367,102.0,90.0,94.0,0.072,0.92,81.8,,,,,,,,,,,,,,,
2024-05-08,745664,Grounded Into DP,grounded_into_double_play,True,665923,547179,Esteury Ruiz,Michael Lorenzen,1,f8a2ff0f-f434-43ff-82e8-772bed48984c,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,83.0,102.0,95.0,125.0,99.0,108.0,0.205,0.145,0.197,-0.46,-1.69,1.61,84.7,93.8,84.5,0.302,0.465,0.055,0.077,0.308,0.172,0.145,0.217,0.347,89.0,95.0,90.0,,,,94.0,94.0,93.0,0.27,0.111,,0.95,1.38,,94.0,90.2,,0.154,0.295,0.202,0.175,0.425,0.241,0.111,0.111,0.367,102.0,90.0,94.0,0.072,0.92,81.8,,,,,,,,,,,,,,,
2024-05-08,745664,Strikeout,strikeout,True,665923,547179,Esteury Ruiz,Michael Lorenzen,0,54984f04-d522-4b60-a34b-d5647d5ec1ec,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,83.0,102.0,95.0,125.0,99.0,108.0,0.205,0.145,0.197,-0.46,-1.69,1.61,84.7,93.8,84.5,0.302,0.465,0.055,0.077,0.308,0.172,0.145,0.217,0.347,89.0,95.0,90.0,,,,94.0,94.0,93.0,0.27,0.111,,0.95,1.38,,94.0,90.2,,0.154,0.295,0.202,0.175,0.425,0.241,0.111,0.111,0.367,102.0,90.0,94.0,0.072,0.92,81.8,,,,,,,,,,,,,,,
2024-05-08,745664,Groundout,field_out,True,665923,668390,Esteury Ruiz,Cole Winn,0,31efd8f4-cc9b-4ba6-80f7-46c563098f75,668390.0,colewinn,"Winn, C",Right,Cole Winn,TEX,7.79,5.26,17.1,101.0,107.0,103.0,0.77,7.27,2.08,9.35,1.04,1.05,0.25,0.286,0.125,0.411,0.458,,,,86.0,97.0,91.0,97.0,110.0,113.0,0.073,0.266,,-2.25,-1.2,,,94.7,87.9,0.5,0.5,0.0,0.316,0.526,0.37,,,,115.0,98.0,100.0,,,,,,,0.423,,,0.27,,,95.4,,,0.219,0.313,0.175,,,,,,,108.0,100.0,105.0,0.028,2.67,81.8,113.0,91.0,96.0,0.21,0.48,86.8,0.25,0.375,0.3,,,,,,
2024-05-11,745262,Sac Bunt,sac_bunt,True,665923,660825,Esteury Ruiz,Eduard Bazardo,1,e1f07ffa-571d-4b48-99ed-0c54213f6ed9,660825.0,eduardbazardo,Bazardo,Right,Eduard Bazardo,SEA,6.62,2.9,17.2,99.0,109.0,101.0,0.728,10.7,4.08,5.6,1.02,1.83,0.1,0.5,0.075,0.3,0.362,,,,96.0,95.0,91.0,127.0,105.0,112.0,0.198,0.447,,1.73,1.24,,,94.1,83.0,0.091,0.182,0.111,0.207,0.31,0.328,,,,87.0,91.0,90.0,,,,,,,0.276,,,-0.31,,,94.4,,,0.25,0.5,0.257,,,,,,,,,,,,,116.0,101.0,102.0,0.078,2.36,90.9,0.125,0.125,0.545,,,,,,
2024-05-14,746396,Strikeout,strikeout,True,665923,623352,Esteury Ruiz,Josh Hader,0,2a20431c-7d2c-45f4-ad4d-3d336a80549f,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.77,2.68,43.0,98.0,126.0,111.0,0.641,14.23,2.51,6.28,1.67,0.67,0.191,0.371,0.135,0.326,0.404,110.0,70.0,51.0,133.0,99.0,115.0,112.0,97.0,107.0,0.721,0.264,0.015,0.94,1.55,-10.92,89.3,96.0,86.2,0.206,0.383,0.328,0.149,0.277,0.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-15,746397,Strikeout,strikeout,True,665923,664285,Esteury Ruiz,Framber Valdez,0,9eb25bab-5ada-4a8b-ba6b-dc0a94d0e7d7,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.04,0.15,1.28,0.84,-0.13,89.5,93.8,85.6,0.31,0.411,0.12,0.211,0.421,0.367,0.264,0.358,0.345,63.0,111.0,97.0,,,,,,,0.017,,,-3.8,,,94.2,,,0.4,1.0,0.273,,,,0.149,0.23,0.399,128.0,91.0,103.0,0.278,0.45,80.0,,,,,,,,,,,,,,,
2024-05-15,746397,Strikeout,strikeout,True,665923,664285,Esteury Ruiz,Framber Valdez,0,7c91a525-5447-4177-ae03-f157fe5c0509,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.04,0.15,1.28,0.84,-0.13,89.5,93.8,85.6,0.31,0.411,0.12,0.211,0.421,0.367,0.264,0.358,0.345,63.0,111.0,97.0,,,,,,,0.017,,,-3.8,,,94.2,,,0.4,1.0,0.273,,,,0.149,0.23,0.399,128.0,91.0,103.0,0.278,0.45,80.0,,,,,,,,,,,,,,,
2024-05-16,746391,Strikeout,strikeout,True,665923,681869,Esteury Ruiz,Shawn Dubin,0,e657f3f6-0b7e-48fa-a6fd-058dd069120e,681869.0,shawndubin,Dubin,Right,Shawn Dubin,HOU,5.23,4.3,31.0,92.0,117.0,94.0,0.777,9.29,4.65,10.16,0.58,1.43,0.228,0.38,0.152,0.38,0.418,126.0,99.0,104.0,,,,152.0,87.0,99.0,,0.111,0.146,,-0.42,-3.28,88.2,,83.0,,,,0.231,0.308,0.36,0.368,0.789,0.316,104.0,90.0,90.0,,,,121.0,91.0,87.0,0.431,0.157,,0.78,-2.44,,94.8,88.7,,0.208,0.25,0.191,0.471,0.647,0.209,0.292,0.333,0.333,115.0,91.0,96.0,0.155,-0.63,81.2,,,,,,,,,,,,,,,
2024-05-18,746308,Strikeout,strikeout,True,665923,607625,Esteury Ruiz,Seth Lugo,0,1bf07d0e-e62d-4f76-895e-8b944866d50d,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,71.0,102.0,92.0,127.0,99.0,106.0,0.191,0.141,0.057,0.6,-0.63,0.16,87.5,92.3,85.3,0.278,0.426,0.124,0.278,0.556,0.172,0.2,0.25,0.321,76.0,103.0,95.0,,,,105.0,95.0,94.0,0.248,0.069,,1.99,0.22,,92.4,91.0,,0.183,0.275,0.159,0.375,0.375,0.186,0.175,0.275,0.366,124.0,103.0,112.0,0.268,1.06,79.3,,,,0.026,0.95,85.6,0.091,0.364,0.273,0.269,0.365,0.326,,,
2024-05-18,746308,Strikeout,strikeout,True,665923,607625,Esteury Ruiz,Seth Lugo,0,87b68efd-6c0f-4a39-94dd-6d6fa52bce64,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,71.0,102.0,92.0,127.0,99.0,106.0,0.191,0.141,0.057,0.6,-0.63,0.16,87.5,92.3,85.3,0.278,0.426,0.124,0.278,0.556,0.172,0.2,0.25,0.321,76.0,103.0,95.0,,,,105.0,95.0,94.0,0.248,0.069,,1.99,0.22,,92.4,91.0,,0.183,0.275,0.159,0.375,0.375,0.186,0.175,0.275,0.366,124.0,103.0,112.0,0.268,1.06,79.3,,,,0.026,0.95,85.6,0.091,0.364,0.273,0.269,0.365,0.326,,,
2024-05-18,746308,Groundout,field_out,True,665923,670167,Esteury Ruiz,John Schreiber,0,468fd213-96d5-40c6-b829-5d3523110809,670167.0,johnschreiber,Schreiber,Right,John Schreiber,KCR,4.29,3.72,35.2,100.0,98.0,96.0,0.826,7.32,3.28,9.84,0.25,1.88,0.278,0.374,0.191,0.304,0.417,73.0,110.0,100.0,114.0,98.0,102.0,110.0,98.0,103.0,0.264,0.264,0.079,1.15,-0.04,-3.88,86.1,91.8,80.9,0.292,0.354,0.113,0.121,0.212,0.273,0.429,0.5,0.214,79.0,99.0,86.0,,,,91.0,101.0,90.0,0.24,0.152,,-1.64,1.36,,92.7,88.7,,0.346,0.538,0.193,0.273,0.364,0.25,,,,,,,,,,,,,,,,,,,,,,,,
