date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,FO%,wFO/C,vFO,vKN (sc),KN%,wKN/C,SV_ba,SV_slg,SV_whiff
2024-09-17,746830,Groundout,field_out,True,805779,696136,Jacob Wilson,Jordan Wicks,1,d287c525-6bc4-4098-bf73-0519c7fb0f5b,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,5.48,5.21,46.0,102.0,92.0,100.0,0.779,8.22,3.91,10.76,1.76,1.0,0.223,0.426,0.115,0.284,0.378,100.0,100.0,102.0,90.0,105.0,104.0,71.0,101.0,90.0,117.0,96.0,98.0,0.131,0.448,0.087,0.258,-0.12,-3.85,-4.43,1.19,92.6,82.2,91.7,84.2,0.264,0.425,0.163,0.444,0.889,0.217,0.17,0.358,0.419,0.419,0.677,0.161,93.0,92.0,90.0,0.061,-4.98,78.4,0.667,1.167,0.154,,,,,,,78.0,103.0,88.0,0.014,-9.24,87.5,0.667,0.667,0.0,,,,,,,,,,,,,,,,,,,,,
2024-09-17,746830,Single,single,False,805779,542888,Jacob Wilson,Shawn Armstrong,0,dab0a67a-a55c-41eb-a161-f6a72afbfae6,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,- - -,4.86,5.11,66.2,105.0,95.0,102.0,0.819,8.91,3.38,10.4,0.81,0.91,0.312,0.307,0.183,0.332,0.462,,,,86.0,110.0,104.0,95.0,100.0,97.0,126.0,114.0,118.0,0.271,0.332,0.082,,0.73,-1.36,-0.19,,93.3,,93.6,84.5,0.198,0.341,0.333,0.167,0.333,0.273,,,,0.388,0.459,0.107,,,,,,,,,,,,,,,,99.0,103.0,101.0,0.315,-1.22,90.5,0.314,0.557,0.205,0.214,0.357,0.25,,,,,,,,,,,,,,,,,,
2024-09-17,746830,Lineout,field_out,True,805779,694037,Jacob Wilson,Daniel Palencia,0,20c94333-b161-4a71-8b0d-4f0516e5dca5,694037.0,danielpalencia,Palencia,Right,Daniel Palencia,CHC,6.14,4.53,14.2,91.0,115.0,96.0,0.717,9.82,7.36,8.59,0.0,1.83,0.2,0.35,0.15,0.375,0.468,,,,113.0,91.0,97.0,110.0,59.0,56.0,118.0,102.0,107.0,0.08,0.567,0.243,,-1.69,-2.14,3.47,,98.2,,97.5,89.7,0.314,0.457,0.225,0.133,0.133,0.387,,,,0.0,0.0,0.125,81.0,91.0,89.0,0.011,3.3,84.1,,,,,,,,,,,,,,,,,,,,,,128.0,82.0,105.0,0.099,-1.57,89.0,0.333,0.333,0.5,,,,,,,,,
2024-09-18,746831,Grounded Into DP,grounded_into_double_play,True,805779,657006,Jacob Wilson,Justin Steele,1,f862e415-429a-49de-aa5f-7dc74778552b,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.03,2.79,130.2,103.0,100.0,102.0,0.791,9.09,2.55,7.37,0.76,1.2,0.292,0.377,0.172,0.265,0.513,71.0,92.0,92.0,89.0,102.0,99.0,62.0,104.0,95.0,130.0,105.0,109.0,0.052,0.598,0.298,0.031,0.24,2.27,1.88,0.21,91.6,86.4,91.7,83.3,0.259,0.404,0.222,0.154,0.235,0.285,0.235,0.235,0.154,0.227,0.273,0.176,92.0,122.0,109.0,0.022,2.93,79.9,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-18,746831,Pop Out,field_out,True,805779,681799,Jacob Wilson,Ethan Roberts,0,15e17b06-5744-492e-92fd-71992ae1b431,681799.0,ethanroberts,Roberts,Right,Ethan Roberts,CHC,2.55,4.09,24.2,100.0,113.0,104.0,0.745,8.76,3.28,9.49,1.09,0.62,0.315,0.329,0.123,0.356,0.419,,,,43.0,99.0,93.0,,,,133.0,102.0,111.0,,0.076,0.594,,6.1,,0.4,,91.6,,,81.3,0.0,0.0,0.313,,,,,,,,,,,,,,,,,,,,,,,,,91.0,96.0,95.0,0.33,-1.79,89.8,0.387,0.484,0.211,0.237,0.39,0.319,,,,,,,,,,,,,,,,,,
2024-09-18,746831,Strikeout,strikeout,True,805779,668338,Jacob Wilson,Tyson Miller,0,6ceaf24a-4e8c-4e0b-8b58-15bee9800444,668338.0,tysonmiller,"Miller, T",Right,Tyson Miller,- - -,2.43,3.45,59.1,103.0,100.0,107.0,0.764,8.04,1.67,5.76,1.06,0.62,0.239,0.39,0.201,0.226,0.409,92.0,90.0,50.0,110.0,102.0,104.0,98.0,92.0,100.0,94.0,104.0,112.0,0.032,0.475,0.435,0.023,1.04,7.68,1.63,2.84,89.6,85.3,89.8,80.2,0.226,0.369,0.276,,,,0.25,0.25,0.0,0.0,0.0,0.2,44.0,120.0,120.0,0.033,-5.68,78.8,0.273,0.545,0.294,,,,,,,,,,,,,,,,0.144,0.279,0.258,,,,0.002,5.41,81.1,,,,,,,,,,,,
2024-09-18,746831,Groundout,field_out,True,805779,663878,Jacob Wilson,Nate Pearson,0,01f58ff8-7be6-4928-8215-61e17545097c,663878.0,natepearson,Pearson,Right,Nate Pearson,- - -,4.64,4.53,64.0,99.0,128.0,106.0,0.754,9.98,2.95,9.14,1.69,0.88,0.215,0.42,0.127,0.403,0.456,,,,126.0,97.0,101.0,95.0,109.0,104.0,132.0,102.0,111.0,0.016,0.461,0.404,,-1.54,-6.9,0.73,,97.7,,97.2,87.9,0.315,0.516,0.189,0.226,0.405,0.383,,,,0.25,1.0,0.083,127.0,93.0,105.0,0.117,-0.08,80.9,0.172,0.276,0.394,,,,,,,,,,,,,,,,,,,76.0,152.0,162.0,0.001,16.42,88.3,,,,,,,,,,,,
2024-09-20,745606,Groundout,field_out,True,805779,543037,Jacob Wilson,Gerrit Cole,0,d125c171-ef0a-427c-873c-d12f49c93a90,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.67,3.63,88.1,101.0,111.0,105.0,0.771,9.58,2.85,7.74,1.12,0.84,0.297,0.364,0.176,0.326,0.43,73.0,94.0,91.0,116.0,100.0,104.0,,,,128.0,107.0,113.0,0.002,0.458,0.146,0.038,0.41,17.24,1.39,-3.65,95.9,88.2,93.7,88.3,0.197,0.382,0.235,0.211,0.263,0.273,0.333,0.667,0.28,,,,,,,,,,0.226,0.258,0.316,102.0,98.0,105.0,0.188,2.08,82.5,100.0,103.0,102.0,0.167,-0.97,91.3,0.333,0.583,0.233,,,,,,,,,,,,,,,,,,,,,
2024-09-20,745606,Lineout,field_out,True,805779,543037,Jacob Wilson,Gerrit Cole,0,8198c9d9-5ade-4c3f-862c-2b04549f306c,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.67,3.63,88.1,101.0,111.0,105.0,0.771,9.58,2.85,7.74,1.12,0.84,0.297,0.364,0.176,0.326,0.43,73.0,94.0,91.0,116.0,100.0,104.0,,,,128.0,107.0,113.0,0.002,0.458,0.146,0.038,0.41,17.24,1.39,-3.65,95.9,88.2,93.7,88.3,0.197,0.382,0.235,0.211,0.263,0.273,0.333,0.667,0.28,,,,,,,,,,0.226,0.258,0.316,102.0,98.0,105.0,0.188,2.08,82.5,100.0,103.0,102.0,0.167,-0.97,91.3,0.333,0.583,0.233,,,,,,,,,,,,,,,,,,,,,
2024-09-20,745606,Groundout,field_out,True,805779,543037,Jacob Wilson,Gerrit Cole,0,aacf1b57-b6ab-4204-bab1-adecaac452bd,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.67,3.63,88.1,101.0,111.0,105.0,0.771,9.58,2.85,7.74,1.12,0.84,0.297,0.364,0.176,0.326,0.43,73.0,94.0,91.0,116.0,100.0,104.0,,,,128.0,107.0,113.0,0.002,0.458,0.146,0.038,0.41,17.24,1.39,-3.65,95.9,88.2,93.7,88.3,0.197,0.382,0.235,0.211,0.263,0.273,0.333,0.667,0.28,,,,,,,,,,0.226,0.258,0.316,102.0,98.0,105.0,0.188,2.08,82.5,100.0,103.0,102.0,0.167,-0.97,91.3,0.333,0.583,0.233,,,,,,,,,,,,,,,,,,,,,
2024-09-21,745610,Runner Out,other_out,True,805779,607074,Jacob Wilson,Carlos Rodón,0,,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.98,4.03,169.2,97.0,122.0,104.0,0.717,10.08,2.81,8.12,1.54,0.69,0.262,0.398,0.145,0.333,0.397,130.0,93.0,106.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,,0.493,0.261,0.128,0.16,,-0.35,1.28,95.4,85.5,,86.8,0.257,0.505,0.21,0.2,0.352,0.392,0.198,0.259,0.485,,,,103.0,86.0,93.0,0.082,-1.38,81.0,0.29,0.548,0.28,,,,,,,100.0,84.0,83.0,0.036,-3.06,91.8,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,
2024-09-21,745610,Single,single,False,805779,607074,Jacob Wilson,Carlos Rodón,0,5cbcecfc-0d2f-4b97-969e-471c821c7e5d,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.98,4.03,169.2,97.0,122.0,104.0,0.717,10.08,2.81,8.12,1.54,0.69,0.262,0.398,0.145,0.333,0.397,130.0,93.0,106.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,,0.493,0.261,0.128,0.16,,-0.35,1.28,95.4,85.5,,86.8,0.257,0.505,0.21,0.2,0.352,0.392,0.198,0.259,0.485,,,,103.0,86.0,93.0,0.082,-1.38,81.0,0.29,0.548,0.28,,,,,,,100.0,84.0,83.0,0.036,-3.06,91.8,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,
2024-09-21,745610,Groundout,field_out,True,805779,607074,Jacob Wilson,Carlos Rodón,0,7b10717f-4357-44c2-a516-2c0ec45d9533,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.98,4.03,169.2,97.0,122.0,104.0,0.717,10.08,2.81,8.12,1.54,0.69,0.262,0.398,0.145,0.333,0.397,130.0,93.0,106.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,,0.493,0.261,0.128,0.16,,-0.35,1.28,95.4,85.5,,86.8,0.257,0.505,0.21,0.2,0.352,0.392,0.198,0.259,0.485,,,,103.0,86.0,93.0,0.082,-1.38,81.0,0.29,0.548,0.28,,,,,,,100.0,84.0,83.0,0.036,-3.06,91.8,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,
2024-09-21,745610,Groundout,field_out,True,805779,643410,Jacob Wilson,Mark Leiter Jr.,0,21eb192f-ee3e-42bc-83a4-89013558bf7d,643410.0,markleiterjr,Leiter Jr.,Right,Mark Leiter Jr.,- - -,4.72,3.35,55.1,97.0,91.0,98.0,0.647,13.01,3.09,8.62,1.3,1.35,0.218,0.507,0.162,0.303,0.38,9.0,142.0,144.0,,,,74.0,97.0,87.0,99.0,99.0,102.0,0.312,0.003,0.097,0.002,2.45,-1.99,-1.48,-24.31,95.8,83.8,91.5,79.6,,,,,,,,,,0.394,0.62,0.098,78.0,94.0,97.0,0.16,1.33,73.5,0.167,0.278,0.459,,,,,,,75.0,96.0,89.0,0.076,-4.1,88.6,0.364,0.727,0.139,0.313,0.563,0.394,114.0,99.0,110.0,0.349,2.51,84.2,0.085,0.128,0.571,,,,,,,,,
2024-09-22,745608,Single,single,False,805779,661563,Jacob Wilson,Luis Gil,0,137e3254-d1a7-424e-94c8-7049d006ffcf,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.27,3.73,146.0,94.0,110.0,100.0,0.743,10.23,4.68,6.04,0.86,0.81,0.26,0.428,0.169,0.32,0.399,80.0,93.0,93.0,128.0,95.0,101.0,,,,108.0,94.0,105.0,,0.491,0.256,0.253,0.15,,1.4,0.65,96.6,91.6,,87.6,0.205,0.378,0.284,0.172,0.301,0.316,0.164,0.245,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-22,745608,Strikeout,strikeout,True,805779,661563,Jacob Wilson,Luis Gil,0,624a33ed-46e9-48f9-8325-4bf79aaf7276,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.27,3.73,146.0,94.0,110.0,100.0,0.743,10.23,4.68,6.04,0.86,0.81,0.26,0.428,0.169,0.32,0.399,80.0,93.0,93.0,128.0,95.0,101.0,,,,108.0,94.0,105.0,,0.491,0.256,0.253,0.15,,1.4,0.65,96.6,91.6,,87.6,0.205,0.378,0.284,0.172,0.301,0.316,0.164,0.245,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-22,745608,Lineout,field_out,True,805779,641656,Jacob Wilson,Ian Hamilton,0,80bb7fbf-96ad-48f5-8e1b-ed9b535e9f43,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,NYY,3.89,3.76,34.2,102.0,121.0,102.0,0.652,9.87,3.63,9.35,0.26,1.35,0.286,0.388,0.143,0.214,0.4,,,,88.0,98.0,95.0,90.0,96.0,94.0,149.0,107.0,110.0,0.23,0.225,0.545,,0.74,-2.2,0.31,,96.4,,95.7,88.4,0.167,0.292,0.232,0.244,0.329,0.458,,,,0.462,0.577,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-22,745608,Flyout,field_out,True,805779,596133,Jacob Wilson,Luke Weaver,0,41860980-ddfa-44b7-ab2d-a42631735b58,596133.0,lukeweaver,Weaver,Right,Luke Weaver,NYY,2.93,3.3,83.0,99.0,125.0,104.0,0.688,10.95,2.82,5.53,1.08,0.78,0.209,0.413,0.143,0.276,0.358,107.0,103.0,103.0,142.0,98.0,106.0,,,,,,,,0.484,,0.28,0.78,,,0.9,95.7,88.6,,,0.182,0.355,0.299,,,,0.172,0.263,0.48,,,,,,,,,,,,,92.0,69.0,78.0,0.013,0.7,82.6,110.0,99.0,102.0,0.223,1.57,91.3,0.169,0.394,0.224,,,,,,,,,,,,,,,,,,,,,
2024-09-24,745605,Groundout,field_out,True,805779,543135,Jacob Wilson,Nathan Eovaldi,0,4ad80f68-9ae5-4173-9b14-5c70e0bb98bf,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.8,3.86,170.2,104.0,98.0,103.0,0.751,8.75,2.21,7.75,1.21,1.47,0.227,0.399,0.119,0.341,0.458,,,,75.0,105.0,98.0,,,,114.0,102.0,102.0,,0.374,0.033,,0.83,,-0.69,,95.4,,,86.3,0.212,0.335,0.178,0.269,0.462,0.25,,,,,,,99.0,104.0,104.0,0.137,-0.79,76.7,0.214,0.471,0.355,,,,,,,91.0,108.0,99.0,0.148,-1.41,91.4,0.327,0.624,0.2,,,,127.0,101.0,110.0,0.308,1.55,88.4,0.2,0.286,0.366,,,,,,,,,
2024-09-24,745605,Walk,walk,False,805779,543135,Jacob Wilson,Nathan Eovaldi,0,b97a58a1-1db6-47bb-9b2e-a7b1d3015690,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.8,3.86,170.2,104.0,98.0,103.0,0.751,8.75,2.21,7.75,1.21,1.47,0.227,0.399,0.119,0.341,0.458,,,,75.0,105.0,98.0,,,,114.0,102.0,102.0,,0.374,0.033,,0.83,,-0.69,,95.4,,,86.3,0.212,0.335,0.178,0.269,0.462,0.25,,,,,,,99.0,104.0,104.0,0.137,-0.79,76.7,0.214,0.471,0.355,,,,,,,91.0,108.0,99.0,0.148,-1.41,91.4,0.327,0.624,0.2,,,,127.0,101.0,110.0,0.308,1.55,88.4,0.2,0.286,0.366,,,,,,,,,
2024-09-24,745605,Flyout,field_out,True,805779,543135,Jacob Wilson,Nathan Eovaldi,0,79f65062-579e-4751-8aad-54de1c3e2c1e,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.8,3.86,170.2,104.0,98.0,103.0,0.751,8.75,2.21,7.75,1.21,1.47,0.227,0.399,0.119,0.341,0.458,,,,75.0,105.0,98.0,,,,114.0,102.0,102.0,,0.374,0.033,,0.83,,-0.69,,95.4,,,86.3,0.212,0.335,0.178,0.269,0.462,0.25,,,,,,,99.0,104.0,104.0,0.137,-0.79,76.7,0.214,0.471,0.355,,,,,,,91.0,108.0,99.0,0.148,-1.41,91.4,0.327,0.624,0.2,,,,127.0,101.0,110.0,0.308,1.55,88.4,0.2,0.286,0.366,,,,,,,,,
2024-09-24,745605,Single,single,False,805779,622250,Jacob Wilson,Josh Sborz,1,a5c9439c-14cf-4688-804b-c14879fd4335,622250.0,joshsborz,Sborz,Right,Josh Sborz,TEX,3.86,4.08,16.1,101.0,111.0,103.0,0.791,9.37,2.2,8.82,0.55,1.38,0.188,0.396,0.125,0.313,0.43,,,,109.0,104.0,106.0,,,,107.0,97.0,102.0,,0.457,0.317,,1.56,,-0.91,,95.1,,,87.3,0.214,0.286,0.194,0.304,0.478,0.275,,,,,,,121.0,107.0,103.0,0.227,0.49,83.3,0.214,0.286,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-25,745607,Groundout,field_out,True,805779,674003,Jacob Wilson,Cody Bradford,0,65fccced-3248-4944-97bb-0a02c05527d3,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.54,3.64,76.1,105.0,94.0,100.0,0.793,8.25,1.53,7.55,1.18,0.82,0.263,0.357,0.138,0.304,0.427,105.0,104.0,109.0,94.0,105.0,93.0,,,,49.0,114.0,107.0,,0.523,0.07,0.273,1.75,,-0.79,0.86,89.8,80.9,,82.7,0.185,0.344,0.213,0.32,0.48,0.182,0.21,0.333,0.338,,,,96.0,103.0,104.0,0.128,-2.32,74.9,0.306,0.556,0.129,,,,,,,70.0,112.0,85.0,0.007,-3.68,86.4,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-25,745607,Forceout,force_out,True,805779,674003,Jacob Wilson,Cody Bradford,1,b221ce1e-8ee0-4cc2-8cd0-cce5223f2e88,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.54,3.64,76.1,105.0,94.0,100.0,0.793,8.25,1.53,7.55,1.18,0.82,0.263,0.357,0.138,0.304,0.427,105.0,104.0,109.0,94.0,105.0,93.0,,,,49.0,114.0,107.0,,0.523,0.07,0.273,1.75,,-0.79,0.86,89.8,80.9,,82.7,0.185,0.344,0.213,0.32,0.48,0.182,0.21,0.333,0.338,,,,96.0,103.0,104.0,0.128,-2.32,74.9,0.306,0.556,0.129,,,,,,,70.0,112.0,85.0,0.007,-3.68,86.4,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-25,745607,Single,single,False,805779,670036,Jacob Wilson,Matt Festa,0,80c60aaa-57bd-4e2e-b42d-7cb58bbf34e9,670036.0,mattfesta,"Festa, M",Right,Matt Festa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,0.343,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.233,0.333,0.281,0.36,0.52,0.197,,,,,,,,,,,,,,,,,,
2024-09-25,745607,Groundout,field_out,True,805779,605177,Jacob Wilson,Andrew Chafin,0,b0a52080-7344-4ff4-b64e-86838caf91e4,605177.0,andrewchafin,Chafin,Left,Andrew Chafin,- - -,3.51,3.59,56.1,90.0,89.0,92.0,0.664,11.18,4.95,8.31,0.8,0.9,0.25,0.313,0.146,0.257,0.289,,,,71.0,90.0,81.0,75.0,91.0,82.0,107.0,88.0,105.0,0.375,0.166,0.458,,1.45,-1.09,1.38,,91.7,,91.7,82.1,0.176,0.353,0.206,0.127,0.186,0.547,,,,0.44,0.547,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-26,745609,Single,single,False,805779,677958,Jacob Wilson,Kumar Rocker,0,0357f582-d843-41f0-8486-afe57890b532,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,3.86,3.22,11.2,100.0,90.0,102.0,0.726,10.8,4.63,9.26,0.77,1.7,0.176,0.382,0.088,0.294,0.422,135.0,79.0,74.0,72.0,105.0,95.0,105.0,100.0,103.0,104.0,98.0,109.0,0.17,0.422,0.385,0.014,-1.27,0.81,0.1,-0.85,96.0,90.4,95.1,84.1,0.35,0.5,0.146,0.2,0.2,0.5,,,,0.2,0.2,0.2,48.0,58.0,92.0,0.009,0.09,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-26,745609,Single,single,False,805779,677958,Jacob Wilson,Kumar Rocker,1,029d40b8-dc17-43d5-8472-e40cfb063713,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,3.86,3.22,11.2,100.0,90.0,102.0,0.726,10.8,4.63,9.26,0.77,1.7,0.176,0.382,0.088,0.294,0.422,135.0,79.0,74.0,72.0,105.0,95.0,105.0,100.0,103.0,104.0,98.0,109.0,0.17,0.422,0.385,0.014,-1.27,0.81,0.1,-0.85,96.0,90.4,95.1,84.1,0.35,0.5,0.146,0.2,0.2,0.5,,,,0.2,0.2,0.2,48.0,58.0,92.0,0.009,0.09,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-26,745609,Walk,walk,False,805779,683004,Jacob Wilson,Jack Leiter,0,361c4a58-2702-42b4-b13b-b59222401bc9,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,8.83,6.24,35.2,97.0,121.0,103.0,0.745,7.82,4.29,11.1,1.77,0.88,0.248,0.38,0.149,0.322,0.402,106.0,77.0,85.0,133.0,98.0,105.0,,,,118.0,104.0,109.0,,0.519,0.291,0.058,-2.71,,-0.99,1.36,96.4,89.5,,86.8,0.35,0.625,0.289,0.286,0.429,0.218,0.125,0.125,0.357,,,,90.0,95.0,100.0,0.114,0.97,81.4,0.118,0.294,0.387,,,,,,,58.0,65.0,57.0,0.018,-13.12,91.1,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-26,745609,Groundout,field_out,True,805779,683004,Jacob Wilson,Jack Leiter,0,b5f94091-f009-44f5-83da-bb78a341e06f,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,8.83,6.24,35.2,97.0,121.0,103.0,0.745,7.82,4.29,11.1,1.77,0.88,0.248,0.38,0.149,0.322,0.402,106.0,77.0,85.0,133.0,98.0,105.0,,,,118.0,104.0,109.0,,0.519,0.291,0.058,-2.71,,-0.99,1.36,96.4,89.5,,86.8,0.35,0.625,0.289,0.286,0.429,0.218,0.125,0.125,0.357,,,,90.0,95.0,100.0,0.114,0.97,81.4,0.118,0.294,0.387,,,,,,,58.0,65.0,57.0,0.018,-13.12,91.1,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-27,745202,Walk,walk,False,805779,693433,Jacob Wilson,Bryan Woo,1,2fc3f9c3-69a3-4964-8c9f-ebc35f5ee4c7,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.89,2.72,121.1,107.0,104.0,107.0,0.785,7.49,0.96,7.12,1.04,0.96,0.285,0.344,0.144,0.256,0.499,91.0,104.0,100.0,97.0,109.0,107.0,116.0,109.0,109.0,113.0,101.0,107.0,0.23,0.489,0.187,0.094,1.44,1.85,1.23,0.0,94.8,89.6,94.7,84.2,0.218,0.355,0.273,0.265,0.529,0.229,0.186,0.373,0.207,0.234,0.315,0.097,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.417,,,,,,,,,,,,,,,,,,
2024-09-27,745202,Groundout,field_out,True,805779,693433,Jacob Wilson,Bryan Woo,0,4a43836c-ea87-4ae2-8cc1-f564008c4720,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.89,2.72,121.1,107.0,104.0,107.0,0.785,7.49,0.96,7.12,1.04,0.96,0.285,0.344,0.144,0.256,0.499,91.0,104.0,100.0,97.0,109.0,107.0,116.0,109.0,109.0,113.0,101.0,107.0,0.23,0.489,0.187,0.094,1.44,1.85,1.23,0.0,94.8,89.6,94.7,84.2,0.218,0.355,0.273,0.265,0.529,0.229,0.186,0.373,0.207,0.234,0.315,0.097,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.417,,,,,,,,,,,,,,,,,,
2024-09-27,745202,Groundout,field_out,True,805779,666619,Jacob Wilson,Gregory Santos,0,d2408853-8b7d-4c2a-bee8-fffdc713a46e,666619.0,gregorysantos,Santos,Right,Gregory Santos,SEA,4.91,2.88,7.1,100.0,127.0,106.0,0.814,7.36,1.23,8.59,0.0,2.6,0.304,0.391,0.261,0.261,0.366,74.0,128.0,108.0,76.0,39.0,30.0,102.0,95.0,97.0,148.0,108.0,118.0,0.33,0.054,0.589,0.027,-11.6,-0.86,2.27,4.81,96.6,93.1,98.5,89.8,0.5,0.5,0.667,0.188,0.313,0.229,,,,0.273,0.273,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-27,745202,Groundout,field_out,True,805779,700187,Jacob Wilson,Troy Taylor,0,c6d464f0-1f36-466d-aced-0498c2a31276,700187.0,troytaylor,"Taylor, T",Right,Troy Taylor,SEA,3.72,3.29,19.1,97.0,89.0,101.0,0.739,11.64,3.26,6.98,1.86,0.68,0.204,0.408,0.184,0.327,0.409,123.0,69.0,81.0,83.0,94.0,96.0,,,,106.0,102.0,108.0,,0.573,0.412,0.015,0.27,,-0.39,2.39,97.0,88.8,,84.2,0.22,0.415,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.188,0.438,0.446,,,,,,,,,,,,,,,,,,
2024-09-28,745203,Single,single,False,805779,676106,Jacob Wilson,Emerson Hancock,0,035ad76f-a464-4aab-84d1-ba82c88312ec,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.75,5.93,60.2,102.0,86.0,98.0,0.809,5.79,2.82,9.2,1.78,0.82,0.272,0.411,0.198,0.317,0.436,86.0,108.0,105.0,76.0,103.0,94.0,90.0,100.0,94.0,97.0,94.0,95.0,0.298,0.326,0.165,0.211,0.6,-1.17,-3.11,0.03,93.4,86.5,93.2,84.1,0.253,0.443,0.226,0.3,0.6,0.317,0.185,0.323,0.239,0.323,0.538,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
