date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C
2024-05-16,746881,Flyout,field_out,True,670156,683003,Miles Mastrobuoni,Jared Jones,0,fce3bb72-7517-4f4d-b0ca-7ced48e98678,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,99.0,96.0,99.0,132.0,102.0,109.0,126.0,104.0,111.0,,,,,,,0.498,,,0.361,0.073,0.34,,,1.59,-1.54,97.3,,,88.6,80.3,0.214,0.403,0.273,,,,,,,0.364,0.818,0.28,0.194,0.313,0.398,123.0,102.0,110.0,,,,,0.068,,-3.19,89.7,,,,,0.303,0.576,0.241,,,,,,,,,,,,,,,
2024-05-16,746881,Flyout,field_out,True,670156,547973,Miles Mastrobuoni,Aroldis Chapman,0,e4e44a01-4ad1-4ff7-a84d-4f7de009b57e,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,PIT,4.15,4.02,34.2,92.0,132.0,101.0,0.704,14.54,8.31,6.23,1.04,0.87,0.304,0.348,0.188,0.304,0.424,,,,97.0,80.0,82.0,100.0,86.0,102.0,,,,91.0,104.0,105.0,0.342,,0.11,0.286,,-0.41,,1.87,0.1,,97.5,,91.3,86.6,,0.185,0.333,0.265,0.136,0.182,0.514,,,,,,,0.207,0.276,0.311,,,,228.0,109.0,122.0,0.263,,-1.42,,,99.3,0.222,0.467,0.316,,,,,,,,,,,,,,,,,,
2024-05-16,746881,Groundout,field_out,True,670156,670280,Miles Mastrobuoni,David Bednar,0,198e9a4f-534b-400e-96ee-ab9d4473d087,670280.0,davidbednar,Bednar,Right,David Bednar,PIT,5.01,4.07,32.1,103.0,132.0,111.0,0.756,9.19,1.95,7.79,1.39,0.65,0.245,0.415,0.191,0.287,0.456,97.0,94.0,100.0,146.0,105.0,115.0,,,,,,,125.0,107.0,112.0,0.597,,0.196,,0.207,0.22,,-0.81,,1.61,97.0,,92.2,,77.0,0.256,0.439,0.244,0.233,0.467,0.385,,,,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-17,746878,Strikeout,strikeout,True,670156,694973,Miles Mastrobuoni,Paul Skenes,0,15a293f2-33cf-42ca-99d8-27f7cca43872,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,112.0,98.0,103.0,109.0,109.0,109.0,136.0,103.0,118.0,,,,,,,0.379,,,0.164,0.109,0.0,,,0.33,0.6,99.1,,,85.1,82.4,0.239,0.402,0.303,,,,,,,0.316,0.316,0.25,0.135,0.378,0.263,88.0,99.0,99.0,,,,0.313,0.035,4.1,-2.49,87.6,94.1,0.157,0.193,0.302,0.286,0.429,0.222,,,,,,,,,,,,,,,
2024-05-17,746878,Strikeout,strikeout,True,670156,694973,Miles Mastrobuoni,Paul Skenes,0,6858cf37-5ff4-43d1-a983-bdc96cdc72d5,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,112.0,98.0,103.0,109.0,109.0,109.0,136.0,103.0,118.0,,,,,,,0.379,,,0.164,0.109,0.0,,,0.33,0.6,99.1,,,85.1,82.4,0.239,0.402,0.303,,,,,,,0.316,0.316,0.25,0.135,0.378,0.263,88.0,99.0,99.0,,,,0.313,0.035,4.1,-2.49,87.6,94.1,0.157,0.193,0.302,0.286,0.429,0.222,,,,,,,,,,,,,,,
2024-05-17,746878,Groundout,field_out,True,670156,669387,Miles Mastrobuoni,Carmen Mlodzinski,0,30927d41-16a0-4403-bcc9-760a15e25efb,669387.0,carmenmlodzinski,Mlodzinski,Right,Carmen Mlodzinski,PIT,3.26,3.19,30.1,97.0,95.0,98.0,0.769,8.01,3.26,7.42,0.3,1.03,0.284,0.432,0.148,0.295,0.418,,,,92.0,98.0,95.0,107.0,99.0,110.0,87.0,97.0,94.0,,,,0.399,0.236,,0.359,,0.76,1.73,,0.62,,95.9,92.2,,86.7,,0.189,0.324,0.26,,,,0.238,0.286,0.193,,,,0.313,0.375,0.4,114.0,81.0,85.0,,,,,0.006,,-28.1,88.6,,,,,,,,,,,,,,,,,,,,,,
2024-05-17,746878,Strikeout,strikeout,True,670156,676702,Miles Mastrobuoni,Hunter Stratton,0,2a3898a6-868f-4c14-8a69-80b5d9f98f23,676702.0,hunterstratton,"Stratton, H",Right,Hunter Stratton,PIT,4.26,2.75,31.2,101.0,111.0,102.0,0.739,8.53,1.42,8.53,0.85,0.87,0.287,0.372,0.191,0.287,0.437,,,,102.0,100.0,104.0,123.0,101.0,105.0,114.0,101.0,99.0,,,,0.346,0.381,,0.236,,-0.41,-0.28,,2.53,,95.4,92.0,,84.3,,0.267,0.4,0.25,,,,0.3,0.48,0.243,,,,0.095,0.143,0.474,,,,96.0,113.0,105.0,0.037,,0.82,,,95.6,0.167,0.333,0.1,,,,,,,,,,,,,,,,,,
2024-05-18,746882,Groundout,field_out,True,670156,663559,Miles Mastrobuoni,Bailey Falter,0,dbff007b-d92f-4bae-bb2d-1c0cc49eabda,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,88.0,95.0,94.0,,,,37.0,97.0,75.0,0.511,,0.01,0.161,0.174,1.03,,-6.89,-0.06,-0.34,91.7,,87.0,85.6,77.0,0.229,0.36,0.167,0.333,1.333,0.125,,,,0.256,0.488,0.197,0.245,0.286,0.32,,,,99.0,102.0,98.0,0.144,,1.24,,,91.9,0.262,0.492,0.144,,,,,,,,,,,,,,,,,,
2024-05-18,746882,Flyout,field_out,True,670156,663559,Miles Mastrobuoni,Bailey Falter,0,7010f095-fd2b-49bf-888a-a27d77828f6c,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,88.0,95.0,94.0,,,,37.0,97.0,75.0,0.511,,0.01,0.161,0.174,1.03,,-6.89,-0.06,-0.34,91.7,,87.0,85.6,77.0,0.229,0.36,0.167,0.333,1.333,0.125,,,,0.256,0.488,0.197,0.245,0.286,0.32,,,,99.0,102.0,98.0,0.144,,1.24,,,91.9,0.262,0.492,0.144,,,,,,,,,,,,,,,,,,
2024-05-18,746882,Fielders Choice Out,fielders_choice_out,True,670156,663559,Miles Mastrobuoni,Bailey Falter,1,195b10dc-4e68-4241-8307-56b214723ffc,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,88.0,95.0,94.0,,,,37.0,97.0,75.0,0.511,,0.01,0.161,0.174,1.03,,-6.89,-0.06,-0.34,91.7,,87.0,85.6,77.0,0.229,0.36,0.167,0.333,1.333,0.125,,,,0.256,0.488,0.197,0.245,0.286,0.32,,,,99.0,102.0,98.0,0.144,,1.24,,,91.9,0.262,0.492,0.144,,,,,,,,,,,,,,,,,,
2024-05-19,746880,Groundout,field_out,True,670156,656605,Miles Mastrobuoni,Mitch Keller,0,147a7ac7-aa73-469e-9695-709b9f644626,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,114.0,98.0,106.0,89.0,103.0,96.0,131.0,103.0,112.0,96.0,98.0,97.0,,,,0.297,0.132,,0.245,0.093,-0.08,0.01,,-0.49,0.77,94.6,90.6,,85.0,78.5,0.277,0.42,0.249,,,,0.23,0.475,0.197,0.217,0.391,0.333,0.311,0.533,0.247,104.0,105.0,101.0,84.0,102.0,96.0,0.224,0.01,0.17,-11.3,90.2,93.7,0.243,0.369,0.107,0.75,1.25,0.0,,,,,,,,,,,,,,,
2024-05-19,746880,Flyout,field_out,True,670156,656605,Miles Mastrobuoni,Mitch Keller,0,32f804d7-7bc8-4a46-8f4b-1470d4101c0b,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,114.0,98.0,106.0,89.0,103.0,96.0,131.0,103.0,112.0,96.0,98.0,97.0,,,,0.297,0.132,,0.245,0.093,-0.08,0.01,,-0.49,0.77,94.6,90.6,,85.0,78.5,0.277,0.42,0.249,,,,0.23,0.475,0.197,0.217,0.391,0.333,0.311,0.533,0.247,104.0,105.0,101.0,84.0,102.0,96.0,0.224,0.01,0.17,-11.3,90.2,93.7,0.243,0.369,0.107,0.75,1.25,0.0,,,,,,,,,,,,,,,
2024-05-19,746880,Strikeout,strikeout,True,670156,670059,Miles Mastrobuoni,Colin Holderman,0,5689b5b4-6923-4eb3-8741-703f131c006a,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,1.72,3.44,36.2,96.0,113.0,100.0,0.722,11.05,4.17,6.63,0.49,0.95,0.293,0.359,0.228,0.304,0.393,,,,,,,131.0,101.0,113.0,103.0,90.0,89.0,,,,,0.261,,0.471,,,-0.13,,1.38,,,92.4,,84.9,,,,,,,,0.29,0.387,0.253,,,,0.154,0.169,0.409,,,,92.0,93.0,90.0,0.268,,0.35,,,97.0,0.205,0.385,0.111,,,,,,,,,,,,,,,,,,
2024-06-21,746861,Forceout,force_out,True,670156,500779,Miles Mastrobuoni,Jose Quintana,1,8e8d4164-7595-477b-8c6e-bb2d0edabc16,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,108.0,104.0,101.0,69.0,93.0,86.0,,,,,,,,,,0.207,,,,0.277,-1.6,,,,0.72,90.5,,,,77.8,0.281,0.579,0.149,,,,,,,0.255,0.415,0.247,,,,71.0,101.0,97.0,75.0,97.0,91.0,0.318,0.199,-0.01,0.78,85.8,90.7,0.271,0.504,0.137,0.188,0.263,0.314,,,,,,,0.154,0.269,0.327,,,,,,
2024-06-21,746861,Groundout,field_out,True,670156,622098,Miles Mastrobuoni,Drew Smith,0,c3e4464a-6b90-453e-870f-4ba354611662,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,NYM,3.06,4.36,17.2,102.0,117.0,103.0,0.728,11.72,4.58,9.17,1.02,0.48,0.319,0.34,0.191,0.34,0.445,81.0,86.0,88.0,119.0,102.0,105.0,101.0,119.0,113.0,150.0,99.0,108.0,,,,0.436,0.268,,0.14,0.076,-0.3,-2.33,,1.34,2.65,94.7,89.1,,84.6,76.7,0.226,0.452,0.26,,,,0.389,0.611,0.358,,,,0.231,0.308,0.321,66.0,86.0,80.0,,,,0.027,0.052,4.01,-3.56,85.3,94.6,,,,0.333,0.333,0.2,,,,,,,,,,,,,,,
2024-06-26,745325,Flyout,field_out,True,670156,666808,Miles Mastrobuoni,Camilo Doval,0,814f510f-f246-4dd2-aaa3-a9a2fdbc1523,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.38,3.67,37.0,96.0,113.0,98.0,0.655,11.92,5.84,8.76,0.73,2.15,0.204,0.48,0.204,0.306,0.393,,,,,,,140.0,94.0,106.0,94.0,102.0,95.0,,,,,0.373,,0.487,,,-0.42,,0.2,,,99.6,,88.7,,,,,,,,0.26,0.5,0.241,,,,0.216,0.311,0.468,,,,71.0,91.0,80.0,0.14,,-1.95,,,98.0,0.333,0.476,0.175,,,,,,,,,,,,,,,,,,
2024-06-27,745324,Single,single,False,670156,663546,Miles Mastrobuoni,Sean Hjelle,0,2745f977-2eb7-4719-8f93-60002b3c92ce,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,,,,,,,70.0,88.0,79.0,,,,,0.1,,,,,-0.2,,,,,92.5,,,,,,,,,,0.182,0.455,0.1,0.178,0.384,0.386,,,,,,,101.0,107.0,104.0,0.552,,0.44,,,94.6,0.333,0.424,0.104,,,,109.0,103.0,112.0,0.348,-0.14,85.6,,,,,,,,,
2024-06-28,745970,Single,single,False,670156,665625,Miles Mastrobuoni,Elvis Peguero,1,f483f158-4331-455a-8a7a-0b9e14d79613,665625.0,elvispeguero,"Peguero, E",Right,Elvis Peguero,MIL,3.29,4.02,38.1,99.0,123.0,103.0,0.726,8.22,4.7,8.92,0.7,2.18,0.255,0.373,0.164,0.318,0.391,53.0,40.0,52.0,,,,145.0,101.0,110.0,,,,,,,,,,0.513,0.002,,,,0.15,-3.42,,,,90.2,69.1,,,,,,,,,,,,,0.259,0.362,0.413,,,,99.0,97.0,96.0,0.485,,0.11,,,96.8,0.264,0.379,0.148,,,,,,,,,,,,,,,,,,
2024-06-29,745972,Flyout,field_out,True,670156,660600,Miles Mastrobuoni,Enoli Paredes,0,70d7e1f7-c712-4240-8b8d-99729a0464f3,660600.0,enoliparedes,"Paredes, E",Right,Enoli Paredes,MIL,1.08,4.22,16.2,91.0,97.0,97.0,0.738,6.48,4.32,4.86,0.0,1.4,0.273,0.295,0.182,0.364,0.376,,,,118.0,96.0,101.0,96.0,88.0,100.0,,,,,,,0.423,,,0.359,,1.54,,,2.33,,94.2,,,85.5,,0.136,0.227,0.333,,,,,,,,,,0.192,0.231,0.214,,,,49.0,86.0,83.0,0.218,,0.94,,,94.1,0.125,0.125,0.25,,,,,,,,,,,,,,,,,,
2024-06-30,745971,Flyout,field_out,True,670156,596001,Miles Mastrobuoni,Jakob Junis,0,8c9a0cdb-304d-43c2-a369-6e13cc03a05c,596001.0,jakobjunis,Junis,Right,Jakob Junis,MIL,2.84,4.99,19.0,106.0,94.0,104.0,0.738,7.58,1.89,7.11,1.42,1.0,0.208,0.453,0.132,0.302,0.513,,,,77.0,133.0,119.0,116.0,105.0,112.0,97.0,119.0,106.0,,,,0.049,0.011,,0.441,,3.85,0.71,,-0.16,,92.9,89.0,,82.5,,,,,,,,0.333,0.333,0.0,,,,0.226,0.452,0.314,82.0,96.0,94.0,75.0,108.0,97.0,0.395,0.103,2.69,-1.46,85.9,92.1,0.217,0.304,0.264,0.222,0.556,0.357,,,,,,,,,,,,,,,
2024-07-02,746860,Flyout,field_out,True,670156,628708,Miles Mastrobuoni,Yunior Marte,0,5855a02d-1fe3-435e-aabe-76096a4b7330,628708.0,yuniormarte,"Marte, Y",Right,Yunior Marte,PHI,3.31,5.29,16.1,100.0,109.0,101.0,0.811,8.27,3.31,8.82,1.1,1.92,0.118,0.51,0.216,0.235,0.388,,,,90.0,101.0,102.0,113.0,98.0,102.0,,,,134.0,70.0,81.0,0.11,,0.044,0.473,,-5.83,,-8.34,-1.16,,96.3,,89.5,85.0,,0.333,0.778,0.083,0.333,0.667,0.0,,,,,,,0.333,0.481,0.212,,,,105.0,106.0,104.0,0.374,,3.85,,,95.7,0.115,0.115,0.222,,,,,,,,,,,,,,,,,,
2024-07-05,746859,Groundout,field_out,True,670156,656288,Miles Mastrobuoni,Griffin Canning,0,14c41d84-e2a8-4431-a275-7d97a5158e23,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,73.0,96.0,95.0,72.0,93.0,86.0,103.0,101.0,111.0,,,,,,,0.354,,,0.228,0.123,-0.83,,,-1.29,-1.15,93.6,,,88.0,80.7,0.243,0.521,0.158,,,,,,,0.297,0.432,0.21,0.303,0.449,0.292,98.0,102.0,103.0,77.0,92.0,80.0,0.024,0.271,-8.35,0.71,88.7,93.0,0.5,1.1,0.0,0.254,0.377,0.253,,,,,,,,,,,,,,,
2024-07-05,746859,Double,double,False,670156,656288,Miles Mastrobuoni,Griffin Canning,0,b5b2731b-79b8-4e08-ba85-c8496f599bac,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,73.0,96.0,95.0,72.0,93.0,86.0,103.0,101.0,111.0,,,,,,,0.354,,,0.228,0.123,-0.83,,,-1.29,-1.15,93.6,,,88.0,80.7,0.243,0.521,0.158,,,,,,,0.297,0.432,0.21,0.303,0.449,0.292,98.0,102.0,103.0,77.0,92.0,80.0,0.024,0.271,-8.35,0.71,88.7,93.0,0.5,1.1,0.0,0.254,0.377,0.253,,,,,,,,,,,,,,,
2024-07-05,746859,Flyout,field_out,True,670156,668968,Miles Mastrobuoni,Hans Crouse,0,eb61ebc6-4856-4f92-86de-253143aa504d,668968.0,hanscrouse,Crouse,Right,Hans Crouse,LAA,0.66,1.95,13.2,98.0,79.0,92.0,0.709,10.54,4.61,3.29,0.0,0.47,0.357,0.357,0.25,0.214,0.409,,,,,,,52.0,97.0,95.0,,,,,,,,,,0.372,,,,,-0.37,,,,,83.8,,,,,,,,,,,,,,0.167,0.278,0.353,92.0,92.0,86.0,94.0,102.0,91.0,0.498,0.13,4.64,4.34,87.2,92.5,0.1,0.1,0.268,0.0,0.0,0.429,,,,,,,,,,,,,,,
2024-07-05,746859,Lineout,field_out,True,670156,608334,Miles Mastrobuoni,Carson Fulmer,0,f35147a8-bfd7-45ac-b611-3e29fefa1309,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,108.0,104.0,99.0,95.0,108.0,108.0,116.0,95.0,99.0,,,,,,,0.15,,,0.231,0.039,0.88,,,1.88,-9.4,93.8,,,87.5,82.7,0.194,0.29,0.231,,,,,,,0.429,1.286,0.455,0.133,0.333,0.286,89.0,104.0,103.0,91.0,98.0,95.0,0.277,0.302,0.43,0.25,88.0,92.9,0.278,0.389,0.108,0.164,0.269,0.378,,,,,,,,,,,,,,,
2024-07-06,746856,Flyout,field_out,True,670156,690829,Miles Mastrobuoni,Ben Joyce,0,dc93839f-64fa-4f55-8cb7-c51b706581cf,690829.0,benjoyce,Joyce,Right,Ben Joyce,LAA,2.76,3.36,16.1,97.0,118.0,98.0,0.742,8.82,3.31,7.16,0.0,3.57,0.318,0.364,0.182,0.295,0.452,,,,126.0,104.0,102.0,137.0,88.0,103.0,,,,,,,0.452,,,0.2,,0.63,,,-1.38,,101.7,,,85.9,,0.212,0.273,0.264,,,,,,,,,,0.333,0.333,0.25,96.0,113.0,118.0,101.0,105.0,96.0,0.326,0.022,2.35,11.97,91.2,97.4,0.214,0.214,0.25,0.0,0.0,0.5,,,,,,,,,,,,,,,
2024-07-07,746855,Fielders Choice,fielders_choice,False,670156,667755,Miles Mastrobuoni,José Soriano,1,e4d87efb-2b3e-4670-af8f-113493e440ac,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,,,,98.0,91.0,86.0,114.0,88.0,95.0,,,,121.0,101.0,112.0,0.165,,0.09,0.054,,-1.88,,0.64,0.95,,98.9,,93.0,91.6,,0.342,0.605,0.122,0.143,0.314,0.323,,,,0.205,0.397,0.403,0.091,0.182,0.484,,,,95.0,95.0,97.0,0.426,,1.84,,,97.8,0.237,0.288,0.148,,,,99.0,97.0,108.0,0.265,-0.32,86.3,,,,,,,,,
2024-07-07,746855,Groundout,field_out,True,670156,667755,Miles Mastrobuoni,José Soriano,0,c7b62c6e-b71f-48bd-8276-5fdca596b2c7,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,,,,98.0,91.0,86.0,114.0,88.0,95.0,,,,121.0,101.0,112.0,0.165,,0.09,0.054,,-1.88,,0.64,0.95,,98.9,,93.0,91.6,,0.342,0.605,0.122,0.143,0.314,0.323,,,,0.205,0.397,0.403,0.091,0.182,0.484,,,,95.0,95.0,97.0,0.426,,1.84,,,97.8,0.237,0.288,0.148,,,,99.0,97.0,108.0,0.265,-0.32,86.3,,,,,,,,,
2024-07-09,747014,Walk,walk,False,670156,665152,Miles Mastrobuoni,Dean Kremer,1,17d16ab6-1fbe-4ec4-89d3-caa83dea502c,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,,,,99.0,104.0,100.0,73.0,92.0,91.0,0.339,0.273,0.153,,0.112,-0.75,0.88,0.0,,-0.21,93.4,86.9,83.9,,77.4,0.247,0.644,0.242,0.114,0.229,0.364,0.23,0.338,0.245,0.211,0.263,0.243,,,,,,,81.0,103.0,97.0,0.123,,0.94,,,92.0,0.211,0.342,0.061,,,,,,,,,,,,,,,,,,
2024-07-09,747014,Walk,walk,False,670156,665152,Miles Mastrobuoni,Dean Kremer,1,ef0cdc35-9323-4142-870b-e92a3b5cfb77,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,,,,99.0,104.0,100.0,73.0,92.0,91.0,0.339,0.273,0.153,,0.112,-0.75,0.88,0.0,,-0.21,93.4,86.9,83.9,,77.4,0.247,0.644,0.242,0.114,0.229,0.364,0.23,0.338,0.245,0.211,0.263,0.243,,,,,,,81.0,103.0,97.0,0.123,,0.94,,,92.0,0.211,0.342,0.061,,,,,,,,,,,,,,,,,,
2024-07-09,747014,Lineout,field_out,True,670156,641329,Miles Mastrobuoni,Bryan Baker,0,25132895-0953-4d0e-a948-cfe122017bb9,641329.0,bryanbaker,Baker,Right,Bryan Baker,BAL,5.14,4.19,14.0,102.0,113.0,105.0,0.838,7.71,3.21,7.71,1.29,1.29,0.231,0.513,0.154,0.359,0.462,161.0,117.0,125.0,97.0,95.0,93.0,123.0,110.0,117.0,,,,,,,0.466,,,0.314,0.085,-1.87,,,4.12,3.27,96.1,,,87.2,78.6,0.318,0.591,0.182,,,,,,,0.2,0.4,0.2,0.111,0.278,0.175,112.0,98.0,111.0,,,,,0.136,,-2.97,82.9,,,,,0.333,0.333,0.182,,,,,,,,,,,,,,,
2024-07-09,747014,Single,single,False,670156,669211,Miles Mastrobuoni,Keegan Akin,1,f94e66b2-1c59-493a-a403-d18c596be19f,669211.0,keeganakin,Akin,Left,Keegan Akin,BAL,3.55,2.72,50.2,102.0,111.0,105.0,0.703,10.84,2.84,6.39,1.07,0.75,0.278,0.397,0.183,0.294,0.461,,,,110.0,101.0,104.0,115.0,105.0,110.0,,,,,,,0.572,,,0.331,,0.72,,,0.67,,93.8,,,85.2,,0.216,0.414,0.308,,,,,,,,,,0.163,0.306,0.324,106.0,98.0,99.0,,,,,0.097,,1.7,85.1,,,,,0.174,0.174,0.314,,,,,,,,,,,,,,,
2024-07-09,747014,Single,single,False,670156,622253,Miles Mastrobuoni,Dillon Tate,0,13c3c8c5-08be-44d8-953d-59842940f5dd,622253.0,dillontate,Tate,Right,Dillon Tate,BAL,4.59,3.91,33.1,97.0,101.0,98.0,0.826,6.21,2.43,10.26,0.54,1.84,0.205,0.473,0.179,0.125,0.453,,,,,,,129.0,94.0,102.0,,,,,,,0.002,,,0.319,,-3.42,,,0.18,,94.0,,,79.4,,,,,,,,,,,,,,0.194,0.226,0.387,87.0,95.0,99.0,88.0,99.0,95.0,0.56,0.119,0.02,-2.74,83.9,92.6,0.318,0.435,0.062,0.278,0.389,0.278,,,,,,,,,,,,,,,
2024-07-10,747015,Groundout,field_out,True,670156,622253,Miles Mastrobuoni,Dillon Tate,0,32a6d56a-06e4-4af8-942b-00dc47969cf8,622253.0,dillontate,Tate,Right,Dillon Tate,BAL,4.59,3.91,33.1,97.0,101.0,98.0,0.826,6.21,2.43,10.26,0.54,1.84,0.205,0.473,0.179,0.125,0.453,,,,,,,129.0,94.0,102.0,,,,,,,0.002,,,0.319,,-3.42,,,0.18,,94.0,,,79.4,,,,,,,,,,,,,,0.194,0.226,0.387,87.0,95.0,99.0,88.0,99.0,95.0,0.56,0.119,0.02,-2.74,83.9,92.6,0.318,0.435,0.062,0.278,0.389,0.278,,,,,,,,,,,,,,,
2024-07-11,747011,Single,single,False,670156,544150,Miles Mastrobuoni,Albert Suárez,0,afb13af2-5839-46b0-a381-deb1e1a205bb,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,93.0,97.0,97.0,92.0,101.0,95.0,,,,73.0,101.0,91.0,,,,0.529,0.2,,,0.092,0.49,-0.22,,,-0.29,95.1,86.4,,,78.5,0.241,0.38,0.214,,,,0.283,0.413,0.302,0.238,0.333,0.205,,,,98.0,99.0,106.0,,,,,0.178,,1.03,85.9,,,,,0.19,0.293,0.228,,,,,,,,,,,,,,,
2024-07-11,747011,Flyout,field_out,True,670156,544150,Miles Mastrobuoni,Albert Suárez,0,53c392e5-2a41-40ba-b6cf-2bf602f23ec2,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,93.0,97.0,97.0,92.0,101.0,95.0,,,,73.0,101.0,91.0,,,,0.529,0.2,,,0.092,0.49,-0.22,,,-0.29,95.1,86.4,,,78.5,0.241,0.38,0.214,,,,0.283,0.413,0.302,0.238,0.333,0.205,,,,98.0,99.0,106.0,,,,,0.178,,1.03,85.9,,,,,0.19,0.293,0.228,,,,,,,,,,,,,,,
