date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
2024-04-20,746891,Strikeout,strikeout,True,543228,663773,Yan Gomes,Bryan Hoeing,0,aafb751e-1b19-4c06-aaf0-dcd90b99e41b,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,MIA,3.16,5.99,25.2,102.0,100.0,102.0,0.825,7.36,2.45,9.12,0.7,1.89,0.241,0.43,0.152,0.278,0.45,,,,64.0,98.0,78.0,109.0,103.0,103.0,,,,114.0,98.0,108.0,0.068,,0.117,0.291,,3.27,,2.04,0.09,,94.3,,87.0,83.0,,0.1,0.2,0.2,0.1,0.2,0.333,,,,,,,0.19,0.238,0.333,,,,99.0,107.0,104.0,0.523,,-1.04,,,93.8,0.339,0.475,0.107,,,,,,,,,
2024-04-24,746889,Lineout,field_out,True,543228,681293,Yan Gomes,Spencer Arrighetti,0,db64b84e-cf24-41f1-9a56-7149a22ae482,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,,,,0.414,0.197,,0.113,0.202,-1.89,1.2,,0.49,0.32,94.0,87.8,,81.2,78.4,0.325,0.553,0.183,,,,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,98.0,98.0,88.0,,,,,0.074,,-4.75,85.0,,,,,0.55,0.75,0.302,,,,,,
2024-04-24,746889,Single,single,False,543228,681293,Yan Gomes,Spencer Arrighetti,0,f722f765-5fd8-4ac5-a13c-1fdc36e116d6,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,,,,0.414,0.197,,0.113,0.202,-1.89,1.2,,0.49,0.32,94.0,87.8,,81.2,78.4,0.325,0.553,0.183,,,,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,98.0,98.0,88.0,,,,,0.074,,-4.75,85.0,,,,,0.55,0.75,0.302,,,,,,
2024-04-24,746889,Pop Out,field_out,True,543228,681869,Yan Gomes,Shawn Dubin,0,58b4a663-af9e-4030-9a8e-4695a5f91828,681869.0,shawndubin,Dubin,Right,Shawn Dubin,HOU,5.23,4.3,31.0,92.0,117.0,94.0,0.777,9.29,4.65,10.16,0.58,1.43,0.228,0.38,0.152,0.38,0.418,115.0,91.0,96.0,104.0,90.0,90.0,152.0,87.0,99.0,121.0,91.0,87.0,,,,0.431,0.157,,0.111,0.155,0.78,-2.44,,-0.42,-0.63,94.8,88.7,,83.0,81.2,0.208,0.25,0.191,,,,0.471,0.647,0.209,0.292,0.333,0.333,0.231,0.308,0.36,126.0,99.0,104.0,,,,,0.146,,-3.28,88.2,,,,,0.368,0.789,0.316,,,,,,
2024-04-27,746971,Single,single,False,543228,670174,Yan Gomes,Josh Winckowski,0,2e0049dc-5287-4e58-b802-4e6f1ae8778c,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,3.27,4.48,41.1,101.0,100.0,97.0,0.811,7.19,3.27,9.58,0.87,1.83,0.239,0.381,0.179,0.299,0.422,,,,58.0,106.0,93.0,120.0,109.0,110.0,98.0,100.0,92.0,,,,0.033,0.353,,0.145,,-1.24,-0.93,,1.11,,94.6,89.8,,84.8,,0.2,0.2,0.143,,,,0.289,0.467,0.243,,,,0.143,0.19,0.348,99.0,95.0,93.0,99.0,101.0,97.0,0.331,0.138,0.04,-0.72,91.5,94.9,0.305,0.475,0.177,0.3,0.333,0.102,,,,,,
2024-04-27,746971,Single,single,False,543228,657514,Yan Gomes,Brennan Bernardino,1,030158f7-ed3c-40c1-bac2-bbda35cd9583,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,BOS,2.53,3.54,32.0,98.0,93.0,93.0,0.837,8.16,3.94,7.59,0.28,1.16,0.27,0.348,0.18,0.281,0.515,94.0,95.0,100.0,,,,82.0,99.0,92.0,124.0,76.0,77.0,,,,,0.104,,0.051,0.332,,-2.71,,2.84,-0.65,,87.1,,84.4,78.7,,,,,,,0.429,0.571,0.063,0.214,0.357,0.23,0.0,0.0,0.091,,,,85.0,104.0,93.0,0.514,,2.0,,,91.3,0.234,0.297,0.189,,,,,,,,,
2024-04-27,746971,Strikeout,strikeout,True,543228,592155,Yan Gomes,Cam Booser,0,018d1add-5845-4e33-8260-fac3214a759a,592155.0,cambooser,Booser,Left,Cam Booser,BOS,2.9,2.88,31.0,102.0,96.0,101.0,0.742,9.87,2.03,8.13,0.87,0.51,0.163,0.5,0.128,0.326,0.466,,,,96.0,108.0,108.0,94.0,103.0,105.0,97.0,93.0,91.0,,,,0.42,0.353,,0.227,,1.68,0.3,,1.16,,95.5,88.3,,82.5,,0.217,0.317,0.287,,,,0.333,0.5,0.286,,,,0.2,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-27,746971,Flyout,field_out,True,543228,622569,Yan Gomes,Pablo Reyes,0,1168ccb4-f2e9-4406-86a7-e2f0e81368be,622569.0,pabloreyes,"Reyes, P",Right,Pablo Reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-29,745832,Groundout,field_out,True,543228,622663,Yan Gomes,Luis Severino,0,3a4f5d82-3ec1-4a9a-b666-27f2566c0b9c,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,,,,98.0,102.0,99.0,142.0,102.0,113.0,93.0,94.0,89.0,,,,0.338,0.075,,0.22,,-0.23,-0.79,,0.72,,96.0,93.0,,85.8,,0.244,0.409,0.201,,,,0.241,0.345,0.207,,,,0.216,0.27,0.283,85.0,93.0,94.0,88.0,97.0,94.0,0.281,0.085,1.98,-1.35,85.9,95.5,0.246,0.361,0.137,0.29,0.484,0.143,,,,,,
2024-04-29,745832,Strikeout,strikeout,True,543228,622663,Yan Gomes,Luis Severino,0,2f383562-341b-4c83-bc4a-ef0e7ef0c16d,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,,,,98.0,102.0,99.0,142.0,102.0,113.0,93.0,94.0,89.0,,,,0.338,0.075,,0.22,,-0.23,-0.79,,0.72,,96.0,93.0,,85.8,,0.244,0.409,0.201,,,,0.241,0.345,0.207,,,,0.216,0.27,0.283,85.0,93.0,94.0,88.0,97.0,94.0,0.281,0.085,1.98,-1.35,85.9,95.5,0.246,0.361,0.137,0.29,0.484,0.143,,,,,,
2024-05-02,745830,Pop Out,field_out,True,543228,605288,Yan Gomes,Adrian Houser,0,e7337d57-512d-4ccc-8ecb-e10aada3f11b,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,82.0,96.0,92.0,71.0,104.0,95.0,91.0,103.0,101.0,,,,,,,0.162,,,0.176,0.085,-0.32,,,-1.06,-3.8,93.5,,,83.2,79.5,0.2,0.371,0.167,,,,,,,0.471,0.765,0.176,0.268,0.488,0.226,99.0,95.0,96.0,96.0,100.0,96.0,0.45,0.128,0.38,-2.42,84.0,92.5,0.252,0.378,0.124,0.316,0.474,0.338,,,,,,
2024-05-02,745830,Strikeout,strikeout,True,543228,605288,Yan Gomes,Adrian Houser,0,9f2c76c6-dadc-44c1-b3ba-c90f92f4f990,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,82.0,96.0,92.0,71.0,104.0,95.0,91.0,103.0,101.0,,,,,,,0.162,,,0.176,0.085,-0.32,,,-1.06,-3.8,93.5,,,83.2,79.5,0.2,0.371,0.167,,,,,,,0.471,0.765,0.176,0.268,0.488,0.226,99.0,95.0,96.0,96.0,100.0,96.0,0.45,0.128,0.38,-2.42,84.0,92.5,0.252,0.378,0.124,0.316,0.474,0.338,,,,,,
2024-05-02,745830,Strikeout,strikeout,True,543228,673380,Yan Gomes,Dedniel Núñez,0,b0f4bed3-8965-4f01-92a5-f8406314e91d,673380.0,dednielnunez,Núñez,Right,Dedniel Núñez,NYM,2.59,2.32,31.1,104.0,119.0,110.0,0.718,11.78,2.01,6.03,0.86,1.3,0.254,0.38,0.183,0.324,0.479,30.0,176.0,193.0,132.0,107.0,113.0,109.0,100.0,105.0,,,,,,,0.492,,,0.471,0.002,2.45,,,1.16,21.74,96.3,,,87.3,84.1,0.217,0.37,0.25,,,,,,,,,,0.153,0.254,0.414,36.0,108.0,101.0,80.0,131.0,115.0,0.026,0.009,-13.02,5.9,91.4,93.7,0.4,0.6,0.222,,,,,,,,,
2024-05-02,745830,Flyout,field_out,True,543228,657585,Yan Gomes,Reed Garrett,1,e7928245-f124-4d41-9244-75cd82f08f4c,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,126.0,86.0,90.0,120.0,97.0,105.0,109.0,93.0,89.0,122.0,93.0,101.0,0.162,0.234,0.273,0.208,,-4.83,0.88,1.93,1.05,,96.4,91.3,87.9,84.7,,0.44,0.84,0.269,0.129,0.145,0.529,0.273,0.485,0.353,,,,0.167,0.208,0.333,,,,92.0,88.0,82.0,0.123,,-2.61,,,96.2,0.4,0.733,0.25,,,,,,,,,
2024-05-02,745830,Groundout,field_out,True,543228,664849,Yan Gomes,Danny Young,0,b1903163-6f32-4fcd-84ea-100e9a79acae,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,4.2,5.43,15.0,89.0,108.0,89.0,0.655,11.4,4.2,8.4,1.2,2.33,0.282,0.359,0.205,0.256,0.346,,,,,,,139.0,81.0,88.0,96.0,74.0,84.0,,,,,0.015,,0.563,,,-39.31,,0.18,,,87.1,,80.0,,,,,,,,,,,,,,0.138,0.276,0.492,,,,67.0,100.0,91.0,0.422,,0.3,,,91.0,0.333,0.444,0.192,,,,,,,,,
2024-05-06,746886,Strikeout,strikeout,True,543228,506433,Yan Gomes,Yu Darvish,0,4515a0fe-d983-4802-8725-c277d27bb228,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.2,3.54,56.1,103.0,99.0,102.0,0.771,8.47,2.4,7.19,0.96,0.92,0.169,0.494,0.119,0.344,0.494,97.0,89.0,99.0,93.0,104.0,99.0,115.0,97.0,103.0,84.0,107.0,100.0,107.0,104.0,106.0,0.22,0.056,0.082,0.358,0.064,0.42,3.56,0.42,1.23,-2.94,94.0,90.7,87.5,84.6,73.3,0.192,0.346,0.17,0.182,0.409,0.385,0.0,0.0,0.36,0.182,0.318,0.368,0.2,0.3,0.186,,,,86.0,112.0,102.0,0.154,,-1.23,,,93.4,0.308,0.538,0.132,,,,91.0,112.0,110.0,0.065,2.79,78.5
2024-05-06,746886,Flyout,field_out,True,543228,506433,Yan Gomes,Yu Darvish,0,8d292629-ff91-445b-b2fa-65317b15e2ab,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.2,3.54,56.1,103.0,99.0,102.0,0.771,8.47,2.4,7.19,0.96,0.92,0.169,0.494,0.119,0.344,0.494,97.0,89.0,99.0,93.0,104.0,99.0,115.0,97.0,103.0,84.0,107.0,100.0,107.0,104.0,106.0,0.22,0.056,0.082,0.358,0.064,0.42,3.56,0.42,1.23,-2.94,94.0,90.7,87.5,84.6,73.3,0.192,0.346,0.17,0.182,0.409,0.385,0.0,0.0,0.36,0.182,0.318,0.368,0.2,0.3,0.186,,,,86.0,112.0,102.0,0.154,,-1.23,,,93.4,0.308,0.538,0.132,,,,91.0,112.0,110.0,0.065,2.79,78.5
2024-05-06,746886,Home Run,home_run,False,543228,660853,Yan Gomes,Enyel De Los Santos,0,434c509b-706d-4273-89c5-ce6cf6c5cc2d,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,,,,80.0,111.0,101.0,112.0,104.0,107.0,,,,,,,0.471,,,0.473,,-2.56,,,0.77,,95.5,,,86.5,,0.346,0.718,0.219,,,,,,,,,,0.164,0.377,0.479,84.0,94.0,85.0,,,,,0.056,,1.97,87.6,,,,,0.0,0.0,0.412,,,,,,
2024-05-06,746886,Strikeout,strikeout,True,543228,663158,Yan Gomes,Robert Suarez,0,0974eb94-e4c1-45c3-9310-1717b8cd26e1,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,SDP,1.67,3.08,37.2,103.0,136.0,109.0,0.786,8.36,1.91,6.21,0.96,0.71,0.337,0.327,0.188,0.297,0.463,,,,141.0,105.0,112.0,,,,,,,,,,0.768,0.002,,,,2.18,3.88,,,,98.8,93.3,,,,0.194,0.291,0.218,,,,,,,,,,,,,117.0,94.0,103.0,128.0,105.0,100.0,0.116,0.114,2.13,-3.36,90.8,98.1,0.158,0.211,0.128,0.214,0.643,0.385,,,,,,
2024-05-08,746879,Single,single,False,543228,656302,Yan Gomes,Dylan Cease,0,f34db76d-ed9c-479d-9e82-9fed2281ab02,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,,,,124.0,97.0,104.0,113.0,101.0,105.0,113.0,89.0,90.0,,,,0.435,0.01,,0.462,,-0.1,-5.15,,1.62,,96.8,91.8,,87.1,,0.244,0.445,0.225,,,,0.25,1.0,0.0,0.242,0.455,0.333,0.182,0.273,0.379,55.0,72.0,68.0,,,,,0.013,,-4.3,69.5,,,,,0.25,1.0,0.2,108.0,99.0,104.0,0.081,-0.64,82.7
2024-05-08,746879,Strikeout,strikeout,True,543228,656302,Yan Gomes,Dylan Cease,0,53063923-13c9-48f9-bbf7-c180c01f626e,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,,,,124.0,97.0,104.0,113.0,101.0,105.0,113.0,89.0,90.0,,,,0.435,0.01,,0.462,,-0.1,-5.15,,1.62,,96.8,91.8,,87.1,,0.244,0.445,0.225,,,,0.25,1.0,0.0,0.242,0.455,0.333,0.182,0.273,0.379,55.0,72.0,68.0,,,,,0.013,,-4.3,69.5,,,,,0.25,1.0,0.2,108.0,99.0,104.0,0.081,-0.64,82.7
2024-05-08,746879,Strikeout,strikeout,True,543228,593974,Yan Gomes,Wandy Peralta,0,b3221941-0ee6-43c0-906c-d54289a3df8d,593974.0,wandyperalta,"Peralta, Wa",Left,Wandy Peralta,SDP,4.5,5.26,34.0,97.0,98.0,95.0,0.826,5.29,3.18,8.47,1.59,1.76,0.225,0.459,0.126,0.351,0.371,,,,117.0,98.0,94.0,78.0,95.0,104.0,,,,,,,0.094,,,0.102,,-7.01,,,-2.55,,95.4,,,88.9,,0.417,1.0,0.16,,,,,,,,,,0.333,0.667,0.3,127.0,102.0,101.0,66.0,93.0,86.0,0.385,0.419,2.2,0.44,88.7,95.2,0.25,0.269,0.13,0.185,0.352,0.221,,,,,,
2024-05-11,745505,Strikeout,strikeout,True,543228,694973,Yan Gomes,Paul Skenes,0,bbdb981b-95bb-4618-ab4f-08fde3a11c48,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,112.0,98.0,103.0,109.0,109.0,109.0,136.0,103.0,118.0,,,,,,,0.379,,,0.164,0.109,0.0,,,0.33,0.6,99.1,,,85.1,82.4,0.239,0.402,0.303,,,,,,,0.316,0.316,0.25,0.135,0.378,0.263,88.0,99.0,99.0,,,,0.313,0.035,4.1,-2.49,87.6,94.1,0.157,0.193,0.302,0.286,0.429,0.222,,,,,,
2024-05-11,745505,Strikeout,strikeout,True,543228,694973,Yan Gomes,Paul Skenes,0,f6cad3fa-1f98-4a20-88f2-ba755281df92,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,112.0,98.0,103.0,109.0,109.0,109.0,136.0,103.0,118.0,,,,,,,0.379,,,0.164,0.109,0.0,,,0.33,0.6,99.1,,,85.1,82.4,0.239,0.402,0.303,,,,,,,0.316,0.316,0.25,0.135,0.378,0.263,88.0,99.0,99.0,,,,0.313,0.035,4.1,-2.49,87.6,94.1,0.157,0.193,0.302,0.286,0.429,0.222,,,,,,
2024-05-11,745505,Walk,walk,False,543228,676596,Yan Gomes,Josh Fleming,1,b9aa8448-1c6b-4270-849e-3e446e595169,676596.0,joshfleming,Fleming,Left,Josh Fleming,PIT,3.99,3.72,29.1,96.0,68.0,89.0,0.833,5.22,3.99,9.51,0.61,2.08,0.219,0.375,0.177,0.271,0.339,97.0,87.0,89.0,142.0,135.0,123.0,,,,82.0,101.0,93.0,,,,0.004,0.264,,,0.057,1.94,1.27,,,-2.56,89.8,87.2,,,78.1,,,,,,,0.261,0.304,0.172,0.286,0.429,0.308,,,,71.0,98.0,89.0,51.0,91.0,86.0,0.389,0.286,-2.07,1.63,83.2,90.4,0.381,0.571,0.226,0.171,0.22,0.178,,,,,,
2024-05-11,745505,Strikeout,strikeout,True,543228,547973,Yan Gomes,Aroldis Chapman,0,fd7859a8-4172-4f52-91a1-b3d2ad51ee4d,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,PIT,4.15,4.02,34.2,92.0,132.0,101.0,0.704,14.54,8.31,6.23,1.04,0.87,0.304,0.348,0.188,0.304,0.424,,,,97.0,80.0,82.0,100.0,86.0,102.0,,,,91.0,104.0,105.0,0.342,,0.11,0.286,,-0.41,,1.87,0.1,,97.5,,91.3,86.6,,0.185,0.333,0.265,0.136,0.182,0.514,,,,,,,0.207,0.276,0.311,,,,228.0,109.0,122.0,0.263,,-1.42,,,99.3,0.222,0.467,0.316,,,,,,,,,
2024-05-11,745505,Single,single,False,543228,670280,Yan Gomes,David Bednar,1,70ab6d47-0ab8-4b3a-9836-d4b26f50a09b,670280.0,davidbednar,Bednar,Right,David Bednar,PIT,5.01,4.07,32.1,103.0,132.0,111.0,0.756,9.19,1.95,7.79,1.39,0.65,0.245,0.415,0.191,0.287,0.456,97.0,94.0,100.0,146.0,105.0,115.0,,,,,,,125.0,107.0,112.0,0.597,,0.196,,0.207,0.22,,-0.81,,1.61,97.0,,92.2,,77.0,0.256,0.439,0.244,0.233,0.467,0.385,,,,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,745499,Flyout,field_out,True,543228,693312,Yan Gomes,Kyle Nicolas,1,a233d6a6-0d4e-4cdd-bffd-dcce98f4e65b,693312.0,kylenicolas,Nicolas,Right,Kyle Nicolas,PIT,3.82,2.92,30.2,92.0,128.0,94.0,0.739,10.86,4.99,6.46,0.29,1.38,0.307,0.333,0.12,0.293,0.37,128.0,87.0,92.0,124.0,88.0,88.0,138.0,107.0,110.0,,,,,,,0.571,,,0.244,0.179,1.21,,,0.68,-0.99,97.7,,,91.1,85.3,0.193,0.246,0.222,,,,,,,0.25,0.313,0.485,0.189,0.243,0.369,,,,,,,0.005,,-6.82,,,94.8,,,,,,,,,,,,
2024-05-15,747123,Strikeout,strikeout,True,543228,450203,Yan Gomes,Charlie Morton,0,8e8ea36c-8cbf-4fcd-a724-b3f297fea158,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,119.0,99.0,107.0,70.0,100.0,88.0,,,,75.0,92.0,87.0,,,,0.277,0.095,,,0.412,-2.02,-1.28,,,1.39,93.8,88.6,,,81.4,0.292,0.563,0.182,,,,0.304,0.739,0.159,0.179,0.256,0.336,,,,89.0,95.0,93.0,82.0,101.0,93.0,0.094,0.123,0.73,0.94,85.0,93.4,0.303,0.455,0.094,0.186,0.302,0.347,,,,,,
2024-05-15,747123,Strikeout,strikeout,True,543228,450203,Yan Gomes,Charlie Morton,0,1be94c05-5ddb-423a-a043-464f31c9744a,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,119.0,99.0,107.0,70.0,100.0,88.0,,,,75.0,92.0,87.0,,,,0.277,0.095,,,0.412,-2.02,-1.28,,,1.39,93.8,88.6,,,81.4,0.292,0.563,0.182,,,,0.304,0.739,0.159,0.179,0.256,0.336,,,,89.0,95.0,93.0,82.0,101.0,93.0,0.094,0.123,0.73,0.94,85.0,93.4,0.303,0.455,0.094,0.186,0.302,0.347,,,,,,
2024-05-15,747123,Strikeout,strikeout,True,543228,678061,Yan Gomes,Ray Kerr,1,b5986293-3ff4-4f30-8da0-3225e52713ad,678061.0,raykerr,Kerr,Left,Ray Kerr,ATL,5.64,4.83,22.1,94.0,101.0,93.0,0.661,10.88,2.82,11.69,1.61,0.84,0.242,0.424,0.106,0.409,0.435,110.0,90.0,93.0,97.0,97.0,94.0,,,,98.0,81.0,74.0,55.0,116.0,119.0,0.446,0.039,0.044,,0.47,-5.01,-0.01,-10.02,,1.97,95.2,90.1,89.4,,82.0,0.407,0.704,0.217,0.75,1.0,0.167,,,,0.118,0.206,0.506,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-15,747123,Sac Fly,sac_fly,True,543228,445926,Yan Gomes,Jesse Chavez,1,bb073ae8-2079-48ab-9f7b-2e090d026f09,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,1.74,3.54,41.1,103.0,85.0,98.0,0.837,7.84,2.18,7.19,1.31,1.21,0.299,0.325,0.205,0.291,0.431,93.0,96.0,96.0,,,,98.0,133.0,127.0,84.0,102.0,97.0,,,,,0.523,,0.011,0.092,,1.99,,-4.71,0.54,,88.8,,81.8,75.7,,,,,,,0.162,0.257,0.196,0.214,0.286,0.267,0.333,0.667,0.25,63.0,113.0,103.0,92.0,102.0,97.0,0.263,0.112,-0.24,-2.0,85.2,90.7,0.282,0.538,0.121,0.3,0.55,0.111,,,,,,
2024-05-15,747123,Flyout,field_out,True,543228,623451,Yan Gomes,Jackson Stephens,0,65c69957-630f-487d-b658-270abc9a0e49,623451.0,jacksonstephens,"Stephens, J",Right,Jackson Stephens,ATL,2.7,5.26,3.1,100.0,78.0,98.0,0.821,5.4,2.7,13.5,2.7,0.43,0.538,0.154,0.231,0.154,0.569,125.0,101.0,115.0,37.0,97.0,82.0,91.0,81.0,90.0,90.0,130.0,117.0,,,,0.275,0.098,,0.039,0.235,-4.66,9.65,,0.23,3.55,92.3,90.7,,85.3,74.9,0.5,0.5,0.333,,,,,,,,,,,,,83.0,112.0,96.0,70.0,87.0,94.0,0.255,0.098,-4.78,-21.36,85.7,92.4,0.4,0.4,0.125,,,,,,,,,
2024-05-18,746882,Groundout,field_out,True,543228,663559,Yan Gomes,Bailey Falter,0,a53ba9b7-e053-4bea-9e08-c204c639630c,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,88.0,95.0,94.0,,,,37.0,97.0,75.0,0.511,,0.01,0.161,0.174,1.03,,-6.89,-0.06,-0.34,91.7,,87.0,85.6,77.0,0.229,0.36,0.167,0.333,1.333,0.125,,,,0.256,0.488,0.197,0.245,0.286,0.32,,,,99.0,102.0,98.0,0.144,,1.24,,,91.9,0.262,0.492,0.144,,,,,,,,,
2024-05-18,746882,Groundout,field_out,True,543228,663559,Yan Gomes,Bailey Falter,0,bc1bf035-1012-4e39-bcb6-18e8ac037da5,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,88.0,95.0,94.0,,,,37.0,97.0,75.0,0.511,,0.01,0.161,0.174,1.03,,-6.89,-0.06,-0.34,91.7,,87.0,85.6,77.0,0.229,0.36,0.167,0.333,1.333,0.125,,,,0.256,0.488,0.197,0.245,0.286,0.32,,,,99.0,102.0,98.0,0.144,,1.24,,,91.9,0.262,0.492,0.144,,,,,,,,,
2024-05-23,746874,Strikeout,strikeout,True,543228,700363,Yan Gomes,AJ Smith-Shawver,0,db1955af-df0e-453a-bbea-bc996c0569bd,700363.0,ajsmithshawver,Smith-Shawver,Right,AJ Smith-Shawver,ATL,0.0,2.75,4.1,99.0,99.0,96.0,0.786,8.31,4.15,6.23,0.0,0.43,0.583,0.333,0.167,0.25,0.437,85.0,91.0,85.0,102.0,107.0,99.0,,,,,,,,,,0.54,,,,0.207,4.47,,,,-2.11,96.2,,,,76.5,0.111,0.111,0.154,,,,,,,0.333,0.333,0.222,,,,105.0,90.0,100.0,,,,,0.253,,-1.97,86.0,,,,,0.25,0.25,0.375,,,,,,
2024-05-23,746874,Flyout,field_out,True,543228,700363,Yan Gomes,AJ Smith-Shawver,0,f4524718-7ff4-40a0-a595-08b6d7e0b6c4,700363.0,ajsmithshawver,Smith-Shawver,Right,AJ Smith-Shawver,ATL,0.0,2.75,4.1,99.0,99.0,96.0,0.786,8.31,4.15,6.23,0.0,0.43,0.583,0.333,0.167,0.25,0.437,85.0,91.0,85.0,102.0,107.0,99.0,,,,,,,,,,0.54,,,,0.207,4.47,,,,-2.11,96.2,,,,76.5,0.111,0.111,0.154,,,,,,,0.333,0.333,0.222,,,,105.0,90.0,100.0,,,,,0.253,,-1.97,86.0,,,,,0.25,0.25,0.375,,,,,,
