date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,EP%,wEP/C,vEP,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff
2024-05-15,746397,Strikeout,strikeout,True,694388,605156,Joey Loperfido,Aaron Brooks,0,236b8861-d677-4e2a-9846-2eee49c76b6f,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,107.0,98.0,96.0,,,,0.243,0.28,,0.325,0.017,0.134,-3.06,,0.96,-0.25,5.07,-1.78,92.1,,85.0,91.9,85.2,79.5,0.5,0.611,0.208,,,,0.293,0.39,0.068,0.231,0.538,0.308,,,,0.265,0.529,0.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16,746391,Strikeout,strikeout,True,694388,683155,Joey Loperfido,Joey Estes,0,121bdab3-58f8-44cd-a37f-fe2c55c68401,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,,,,111.0,89.0,91.0,0.006,0.555,0.014,0.326,,0.099,0.75,-13.92,-1.29,0.49,,-6.26,92.7,86.4,84.7,90.9,79.7,,0.231,0.427,0.194,,,,0.333,0.333,0.0,0.529,1.059,0.282,,,,0.261,0.522,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16,746391,Home Run,home_run,False,694388,683155,Joey Loperfido,Joey Estes,1,d213dea1-8a40-48dd-b399-6f63788e8201,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,,,,111.0,89.0,91.0,0.006,0.555,0.014,0.326,,0.099,0.75,-13.92,-1.29,0.49,,-6.26,92.7,86.4,84.7,90.9,79.7,,0.231,0.427,0.194,,,,0.333,0.333,0.0,0.529,1.059,0.282,,,,0.261,0.522,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16,746391,Walk,walk,False,694388,663687,Joey Loperfido,Hogan Harris,1,11c58282-7ab2-4364-ac2c-ce9882668bc1,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,118.0,93.0,99.0,85.0,97.0,91.0,,,,90.0,98.0,100.0,,,,,,,,0.583,,0.116,,0.156,-0.49,,,-2.85,,0.81,93.2,,81.0,,79.3,,0.283,0.485,0.173,,,,,,,0.154,0.192,0.273,0.259,0.296,0.304,0.25,0.536,0.222,57.0,98.0,101.0,0.146,-0.4,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16,746391,Strikeout,strikeout,True,694388,621053,Joey Loperfido,Tyler Ferguson,0,0b12ecd0-1d1e-482e-883e-73f4e1a29d3d,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,4.82,4.73,18.2,101.0,106.0,104.0,0.795,10.13,4.82,6.75,0.96,1.43,0.196,0.5,0.13,0.304,0.434,110.0,123.0,119.0,125.0,105.0,104.0,77.0,97.0,98.0,101.0,101.0,110.0,,,,107.0,96.0,100.0,0.203,0.369,0.147,0.256,,0.025,-0.15,-2.87,6.05,-1.59,,3.97,95.3,90.5,88.3,94.6,84.1,,0.222,0.444,0.271,0.667,1.0,0.235,0.067,0.067,0.115,,,,,,,0.263,0.579,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-17,746388,Strikeout,strikeout,True,694388,642547,Joey Loperfido,Freddy Peralta,0,a75d4346-e38d-4493-9d22-6eba65b7ea15,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,,,,0.536,,0.248,,0.17,0.0,,,0.53,,1.06,94.5,,88.0,,81.1,,0.238,0.411,0.277,,,,,,,0.22,0.254,0.386,0.308,0.538,0.233,0.194,0.337,0.393,103.0,102.0,111.0,0.046,-1.65,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-17,746388,Strikeout,strikeout,True,694388,642547,Joey Loperfido,Freddy Peralta,0,6db4cab4-b959-4681-92b0-60a8bad5d2ac,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,,,,0.536,,0.248,,0.17,0.0,,,0.53,,1.06,94.5,,88.0,,81.1,,0.238,0.411,0.277,,,,,,,0.22,0.254,0.386,0.308,0.538,0.233,0.194,0.337,0.393,103.0,102.0,111.0,0.046,-1.65,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19,746392,Single,single,False,694388,607067,Joey Loperfido,Colin Rea,0,ed36ec5d-79b0-49a7-b989-8646d9e1483b,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,,,,76.0,95.0,89.0,0.306,0.172,0.226,0.171,,,-0.12,-0.36,-0.27,3.37,,,92.7,87.8,,92.3,82.1,,0.23,0.365,0.239,0.277,0.553,0.159,0.276,0.44,0.109,,,,0.444,0.833,0.111,0.062,0.077,0.227,107.0,106.0,103.0,0.043,-5.02,78.3,78.0,98.0,100.0,0.082,-0.32,86.4,0.243,0.297,0.26,,,,,,,,,,,,,,,,,,,,,
2024-05-19,746392,Single,single,False,694388,607067,Joey Loperfido,Colin Rea,0,02b5c869-2138-4a99-8936-8b802d79cd9f,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,,,,76.0,95.0,89.0,0.306,0.172,0.226,0.171,,,-0.12,-0.36,-0.27,3.37,,,92.7,87.8,,92.3,82.1,,0.23,0.365,0.239,0.277,0.553,0.159,0.276,0.44,0.109,,,,0.444,0.833,0.111,0.062,0.077,0.227,107.0,106.0,103.0,0.043,-5.02,78.3,78.0,98.0,100.0,0.082,-0.32,86.4,0.243,0.297,0.26,,,,,,,,,,,,,,,,,,,,,
2024-05-19,746392,Strikeout,strikeout,True,694388,600986,Joey Loperfido,Thyago Vieira,0,b0769972-a827-4d98-9c92-9ea6a08fe0eb,600986.0,thyagovieira,Vieira,Right,Thyago Vieira,- - -,5.21,5.19,38.0,94.0,107.0,94.0,0.764,9.24,6.16,8.76,1.89,0.98,0.227,0.382,0.145,0.318,0.444,121.0,140.0,79.0,116.0,98.0,97.0,93.0,96.0,93.0,118.0,89.0,93.0,,,,,,,0.404,0.227,,0.361,,0.008,-0.66,,-0.05,-2.14,,-12.58,97.8,,91.9,97.1,88.3,,0.211,0.5,0.25,,,,0.281,0.386,0.172,0.5,0.5,0.5,,,,0.229,0.542,0.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19,746392,Sac Bunt,sac_bunt,True,694388,669952,Joey Loperfido,Mitch White,1,61c172a0-1d01-43f9-9558-60c1de1468a2,669952.0,mitchwhite,"White, M",Right,Mitch White,- - -,7.23,6.26,23.2,103.0,95.0,101.0,0.863,4.94,4.94,9.89,1.52,1.14,0.349,0.422,0.072,0.361,0.455,,,,76.0,101.0,97.0,72.0,103.0,85.0,124.0,106.0,108.0,,,,,,,0.138,0.387,,0.339,,,-0.02,,0.0,-4.0,,,93.9,,,94.0,85.1,,0.241,0.448,0.169,,,,0.273,0.364,0.188,,,,0.125,0.125,0.091,0.538,1.385,0.087,99.0,99.0,108.0,0.136,0.66,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-21,746375,Single,single,False,694388,680570,Joey Loperfido,Grayson Rodriguez,1,e3254d6b-49d8-4193-821d-eea996e9d0f2,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,,,,0.015,0.456,,0.159,,0.211,-0.19,,3.9,-1.35,,1.25,96.1,,83.1,96.4,86.6,,0.278,0.373,0.258,,,,0.25,0.375,0.278,0.163,0.327,0.379,0.25,0.386,0.272,0.275,0.623,0.346,112.0,103.0,107.0,0.158,0.36,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-21,746375,Strikeout,strikeout,True,694388,680570,Joey Loperfido,Grayson Rodriguez,0,431b0498-c39b-4067-bfe4-ad51c7c0b52d,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,,,,0.015,0.456,,0.159,,0.211,-0.19,,3.9,-1.35,,1.25,96.1,,83.1,96.4,86.6,,0.278,0.373,0.258,,,,0.25,0.375,0.278,0.163,0.327,0.379,0.25,0.386,0.272,0.275,0.623,0.346,112.0,103.0,107.0,0.158,0.36,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-21,746375,Double,double,False,694388,680570,Joey Loperfido,Grayson Rodriguez,1,5a9a0469-d5e8-4549-a8c2-e334abed9d5b,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,,,,0.015,0.456,,0.159,,0.211,-0.19,,3.9,-1.35,,1.25,96.1,,83.1,96.4,86.6,,0.278,0.373,0.258,,,,0.25,0.375,0.278,0.163,0.327,0.379,0.25,0.386,0.272,0.275,0.623,0.346,112.0,103.0,107.0,0.158,0.36,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-21,746375,Double,double,False,694388,622253,Joey Loperfido,Dillon Tate,1,6a3184eb-79c0-4410-8b1b-02b77c87c075,622253.0,dillontate,Tate,Right,Dillon Tate,BAL,4.59,3.91,33.1,97.0,101.0,98.0,0.826,6.21,2.43,10.26,0.54,1.84,0.205,0.473,0.179,0.125,0.453,87.0,95.0,99.0,,,,88.0,99.0,95.0,129.0,94.0,102.0,,,,,,,0.56,0.002,,0.319,,0.119,-3.42,,0.02,0.18,,-2.74,94.0,,83.9,92.6,79.4,,,,,,,,0.318,0.435,0.062,0.278,0.389,0.278,,,,0.194,0.226,0.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-22,746376,Lineout,field_out,True,694388,669203,Joey Loperfido,Corbin Burnes,0,92774d51-5a73-4bd2-b2b7-715f177dd922,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,,,,96.0,97.0,90.0,130.0,105.0,120.0,,,,121.0,105.0,107.0,0.075,,0.442,0.161,,0.104,,0.96,-0.82,1.15,,1.34,,95.4,89.0,96.7,87.3,,,,,0.243,0.391,0.193,0.294,0.441,0.132,0.125,0.275,0.352,0.176,0.282,0.398,0.195,0.247,0.455,107.0,103.0,108.0,0.217,1.1,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-22,746376,Groundout,field_out,True,694388,669203,Joey Loperfido,Corbin Burnes,0,8079e315-88f3-48f1-b800-b5fd5a2d6721,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,,,,96.0,97.0,90.0,130.0,105.0,120.0,,,,121.0,105.0,107.0,0.075,,0.442,0.161,,0.104,,0.96,-0.82,1.15,,1.34,,95.4,89.0,96.7,87.3,,,,,0.243,0.391,0.193,0.294,0.441,0.132,0.125,0.275,0.352,0.176,0.282,0.398,0.195,0.247,0.455,107.0,103.0,108.0,0.217,1.1,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-22,746376,Strikeout,strikeout,True,694388,669203,Joey Loperfido,Corbin Burnes,0,de8357a5-e3ff-46bb-b70b-73ed371a54c3,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,,,,96.0,97.0,90.0,130.0,105.0,120.0,,,,121.0,105.0,107.0,0.075,,0.442,0.161,,0.104,,0.96,-0.82,1.15,,1.34,,95.4,89.0,96.7,87.3,,,,,0.243,0.391,0.193,0.294,0.441,0.132,0.125,0.275,0.352,0.176,0.282,0.398,0.195,0.247,0.455,107.0,103.0,108.0,0.217,1.1,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-23,746373,Single,single,False,694388,544150,Joey Loperfido,Albert Suárez,1,fea2907d-0e18-4653-b074-e33141c0d792,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,92.0,101.0,95.0,,,,,,,,,,73.0,101.0,91.0,,0.529,0.2,,,0.178,0.49,-0.22,,,,1.03,95.1,86.4,85.9,,,,0.241,0.38,0.214,0.283,0.413,0.302,,,,0.19,0.293,0.228,0.238,0.333,0.205,,,,93.0,97.0,97.0,0.092,-0.29,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-23,746373,Strikeout,strikeout,True,694388,544150,Joey Loperfido,Albert Suárez,0,c0aa1e88-bb36-4d57-9d24-038a3280fed7,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,92.0,101.0,95.0,,,,,,,,,,73.0,101.0,91.0,,0.529,0.2,,,0.178,0.49,-0.22,,,,1.03,95.1,86.4,85.9,,,,0.241,0.38,0.214,0.283,0.413,0.302,,,,0.19,0.293,0.228,0.238,0.333,0.205,,,,93.0,97.0,97.0,0.092,-0.29,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-23,746373,Walk,walk,False,694388,544150,Joey Loperfido,Albert Suárez,0,07a4fb11-7002-442e-8e9a-f048f65c565d,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,92.0,101.0,95.0,,,,,,,,,,73.0,101.0,91.0,,0.529,0.2,,,0.178,0.49,-0.22,,,,1.03,95.1,86.4,85.9,,,,0.241,0.38,0.214,0.283,0.413,0.302,,,,0.19,0.293,0.228,0.238,0.333,0.205,,,,93.0,97.0,97.0,0.092,-0.29,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-23,746373,Strikeout,strikeout,True,694388,669211,Joey Loperfido,Keegan Akin,0,70c082d4-041b-4ef6-b245-81d332611e09,669211.0,keeganakin,Akin,Left,Keegan Akin,BAL,3.55,2.72,50.2,102.0,111.0,105.0,0.703,10.84,2.84,6.39,1.07,0.75,0.278,0.397,0.183,0.294,0.461,106.0,98.0,99.0,110.0,101.0,104.0,,,,115.0,105.0,110.0,,,,,,,,0.572,,0.331,,0.097,0.72,,,0.67,,1.7,93.8,,85.1,,85.2,,0.216,0.414,0.308,,,,,,,0.174,0.174,0.314,,,,0.163,0.306,0.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-25,746372,Groundout,field_out,True,694388,596295,Joey Loperfido,Austin Gomber,1,8a481784-516c-4ff7-80dd-0215fbc489cf,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,,,,0.001,0.412,,0.158,0.218,0.211,-1.25,,-43.05,-0.33,0.82,-0.09,90.4,,80.9,90.1,83.8,77.1,0.312,0.567,0.093,,,,,,,0.274,0.369,0.275,0.188,0.337,0.266,0.274,0.532,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-25,746372,Strikeout,strikeout,True,694388,596295,Joey Loperfido,Austin Gomber,0,f85a4164-10b3-44df-bcdb-e63dd01b2823,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,,,,0.001,0.412,,0.158,0.218,0.211,-1.25,,-43.05,-0.33,0.82,-0.09,90.4,,80.9,90.1,83.8,77.1,0.312,0.567,0.093,,,,,,,0.274,0.369,0.275,0.188,0.337,0.266,0.274,0.532,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-25,746372,Groundout,field_out,True,694388,664875,Joey Loperfido,Justin Lawrence,0,9f1ce054-9899-459a-a41e-4210b728df60,664875.0,justinlawrence,"Lawrence, J",Right,Justin Lawrence,COL,5.86,5.22,35.1,96.0,109.0,104.0,0.788,7.39,5.09,10.44,1.02,2.11,0.245,0.409,0.118,0.309,0.403,,,,,,,75.0,96.0,96.0,156.0,95.0,116.0,,,,,,,0.579,,,0.421,,,,,-1.67,0.0,,,,,,94.9,84.0,,,,,,,,0.375,0.563,0.173,,,,,,,0.204,0.296,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,746374,Groundout,field_out,True,694388,663372,Joey Loperfido,Ryan Feltner,0,8be86501-7f89-4f60-a29f-b7034d95f68b,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,,,,0.14,0.34,,0.291,,0.147,-0.09,,0.41,-1.06,,-1.33,94.9,,85.4,94.4,88.1,,0.257,0.405,0.182,,,,0.286,0.375,0.164,0.321,0.5,0.422,0.2,0.333,0.299,0.182,0.545,0.235,104.0,110.0,116.0,0.083,-0.09,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,746374,Flyout,field_out,True,694388,663372,Joey Loperfido,Ryan Feltner,0,542e203f-203a-4874-a8dc-42f5c19fc000,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,,,,0.14,0.34,,0.291,,0.147,-0.09,,0.41,-1.06,,-1.33,94.9,,85.4,94.4,88.1,,0.257,0.405,0.182,,,,0.286,0.375,0.164,0.321,0.5,0.422,0.2,0.333,0.299,0.182,0.545,0.235,104.0,110.0,116.0,0.083,-0.09,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,746374,Hit By Pitch,hit_by_pitch,False,694388,641755,Joey Loperfido,Tyler Kinley,1,3b090736-f6ca-4c04-9bcb-96c22c6347df,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,COL,7.52,5.22,40.2,98.0,85.0,94.0,0.695,9.74,5.31,10.84,1.99,0.9,0.152,0.496,0.208,0.312,0.393,65.0,86.0,79.0,74.0,88.0,84.0,16.0,56.0,52.0,92.0,104.0,101.0,,,,,,,0.003,0.366,,0.589,,0.043,-3.61,,-2.92,-0.4,,0.7,95.8,,87.2,93.9,89.6,,0.431,0.621,0.106,,,,,,,0.0,0.0,0.636,,,,0.226,0.5,0.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,746374,Fielders Choice,fielders_choice,False,694388,621389,Joey Loperfido,Ty Blach,1,0143e962-a8b3-4147-a125-68f32c6b76c2,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,,,,77.0,106.0,90.0,,,,,,,79.0,107.0,89.0,0.51,,0.121,,,0.247,,0.63,-1.47,,,-2.76,,83.2,80.0,89.1,,,,,,0.211,0.5,0.203,0.376,0.576,0.092,0.367,0.517,0.217,0.174,0.348,0.191,,,,37.0,94.0,92.0,0.122,-0.42,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-28,745804,Strikeout,strikeout,True,694388,500779,Joey Loperfido,Jose Quintana,0,9c9caa62-3dc8-42f7-843b-f8c44966bda7,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,69.0,93.0,86.0,75.0,97.0,91.0,,,,,,,,,,0.318,0.207,,,,0.199,-1.6,,-0.01,,,0.78,90.5,,85.8,90.7,,,0.281,0.579,0.149,,,,0.271,0.504,0.137,0.188,0.263,0.314,0.255,0.415,0.247,,,,108.0,104.0,101.0,0.277,0.72,77.8,,,,,,,,,,0.154,0.269,0.327,,,,,,,,,,,,,,,,,,
2024-06-28,745804,Strikeout,strikeout,True,694388,500779,Joey Loperfido,Jose Quintana,0,d33bf941-c048-4455-8145-ccd4b8bb4eb7,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,69.0,93.0,86.0,75.0,97.0,91.0,,,,,,,,,,0.318,0.207,,,,0.199,-1.6,,-0.01,,,0.78,90.5,,85.8,90.7,,,0.281,0.579,0.149,,,,0.271,0.504,0.137,0.188,0.263,0.314,0.255,0.415,0.247,,,,108.0,104.0,101.0,0.277,0.72,77.8,,,,,,,,,,0.154,0.269,0.327,,,,,,,,,,,,,,,,,,
2024-06-28,745804,Grounded Into DP,grounded_into_double_play,True,694388,673380,Joey Loperfido,Dedniel Núñez,1,9e0ac652-ebf7-4eba-ad6d-8ebae8937ba7,673380.0,dednielnunez,Núñez,Right,Dedniel Núñez,NYM,2.59,2.32,31.1,104.0,119.0,110.0,0.718,11.78,2.01,6.03,0.86,1.3,0.254,0.38,0.183,0.324,0.479,36.0,108.0,101.0,132.0,107.0,113.0,80.0,131.0,115.0,109.0,100.0,105.0,,,,,,,0.026,0.492,,0.471,,0.009,2.45,,-13.02,1.16,,5.9,96.3,,91.4,93.7,87.3,,0.217,0.37,0.25,,,,0.4,0.6,0.222,,,,,,,0.153,0.254,0.414,30.0,176.0,193.0,0.002,21.74,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,745802,Single,single,False,694388,670036,Joey Loperfido,Matt Festa,1,8c1eb092-e30c-4fa8-bf6f-b9d1db03b8c7,670036.0,mattfesta,"Festa, M",Right,Matt Festa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.8,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-02,744913,Groundout,field_out,True,694388,621244,Joey Loperfido,José Berríos,0,ab13074f-1d48-42ec-95e5-542e561896a3,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,82.0,100.0,92.0,85.0,102.0,95.0,,,,,,,80.0,100.0,94.0,0.329,0.175,0.031,,,0.163,-1.98,-2.81,0.53,,,1.45,94.0,91.7,84.5,93.5,,,0.333,0.648,0.183,0.375,0.438,0.03,0.288,0.378,0.124,0.153,0.376,0.241,,,,,,,107.0,101.0,105.0,0.301,0.16,83.0,,,,,,,,,,0.202,0.403,0.286,,,,,,,,,,,,,,,,,,
