date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
2024-08-02,744825,Pop Out,field_out,True,669743,657649,Alex Call,Jared Koenig,0,342dbf17-e1e8-42ae-8093-d605f2d94b02,657649.0,jaredkoenig,Koenig,Left,Jared Koenig,MIL,2.34,3.27,50.0,103.0,90.0,100.0,0.778,9.72,3.06,7.92,0.54,1.24,0.223,0.403,0.223,0.266,0.486,67.0,105.0,102.0,81.0,117.0,116.0,90.0,99.0,96.0,,,,0.587,0.004,,0.024,4.6,1.14,,0.82,96.5,85.1,94.8,,,,,0.25,0.25,0.5,,,,0.23,0.31,0.189,86.0,105.0,101.0,0.252,0.3,90.2,0.245,0.388,0.207,98.0,110.0,106.0,0.134,0.33,80.9,0.2,0.2,0.487,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-03,744823,Single,single,False,669743,650644,Alex Call,Aaron Civale,1,d21bc072-0501-4bca-88c4-78c40bd16736,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,66.0,99.0,93.0,69.0,94.0,84.0,151.0,102.0,114.0,0.248,0.093,0.172,,-2.99,0.61,-0.87,,91.9,,92.6,80.5,0.361,0.611,0.092,,,,0.25,0.375,0.455,0.224,0.405,0.169,93.0,98.0,100.0,0.311,0.79,88.0,0.249,0.408,0.225,105.0,102.0,109.0,0.155,-1.21,77.1,0.247,0.444,0.288,63.0,94.0,102.0,0.021,-2.53,85.6,0.357,0.429,0.25,,,,,,,0.262,0.467,0.276,,,,,,,,,
2024-08-03,744823,Single,single,False,669743,650644,Alex Call,Aaron Civale,0,c6bbcb6d-2012-4207-81d6-0ef14933903b,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,66.0,99.0,93.0,69.0,94.0,84.0,151.0,102.0,114.0,0.248,0.093,0.172,,-2.99,0.61,-0.87,,91.9,,92.6,80.5,0.361,0.611,0.092,,,,0.25,0.375,0.455,0.224,0.405,0.169,93.0,98.0,100.0,0.311,0.79,88.0,0.249,0.408,0.225,105.0,102.0,109.0,0.155,-1.21,77.1,0.247,0.444,0.288,63.0,94.0,102.0,0.021,-2.53,85.6,0.357,0.429,0.25,,,,,,,0.262,0.467,0.276,,,,,,,,,
2024-08-03,744823,Single,single,False,669743,669060,Alex Call,Bryse Wilson,0,4b15d866-4f37-458a-a1b1-72892e0e5c9d,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.19,5.31,101.0,105.0,93.0,98.0,0.817,7.13,2.76,8.91,1.78,0.86,0.255,0.369,0.159,0.376,0.453,53.0,96.0,85.0,85.0,113.0,105.0,92.0,106.0,96.0,,,,0.32,0.15,,0.043,-3.19,1.21,,-0.82,93.5,88.0,93.1,,0.292,0.5,0.228,0.182,0.273,0.174,,,,0.239,0.377,0.138,98.0,100.0,95.0,0.345,1.08,88.8,0.233,0.371,0.261,107.0,107.0,106.0,0.143,-3.27,80.4,0.309,0.709,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-04,744826,Grounded Into DP,grounded_into_double_play,True,669743,668964,Alex Call,Tobias Myers,1,5f666459-0c2b-4d77-9a9e-d34d88bb6b1d,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,0.006,0.401,0.206,0.11,0.78,11.34,2.25,1.0,92.9,81.1,91.5,85.5,0.212,0.424,0.164,0.094,0.094,0.431,0.173,0.198,0.276,0.0,0.0,0.0,95.0,99.0,90.0,0.238,-1.02,89.3,0.348,0.517,0.138,71.0,101.0,103.0,0.038,-3.62,77.7,0.462,0.615,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-04,744826,Double,double,False,669743,668964,Alex Call,Tobias Myers,0,d3ec7ce3-aaac-409b-862f-b8c8383191b0,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,0.006,0.401,0.206,0.11,0.78,11.34,2.25,1.0,92.9,81.1,91.5,85.5,0.212,0.424,0.164,0.094,0.094,0.431,0.173,0.198,0.276,0.0,0.0,0.0,95.0,99.0,90.0,0.238,-1.02,89.3,0.348,0.517,0.138,71.0,101.0,103.0,0.038,-3.62,77.7,0.462,0.615,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-04,744826,Walk,walk,False,669743,606303,Alex Call,Joel Payamps,0,2609757c-211c-4d00-b15d-bec5afd1664f,606303.0,joelpayamps,Payamps,Right,Joel Payamps,MIL,3.62,4.5,49.2,102.0,104.0,102.0,0.772,8.34,2.72,6.52,1.27,0.89,0.196,0.478,0.167,0.319,0.447,103.0,92.0,92.0,98.0,101.0,96.0,95.0,100.0,98.0,113.0,106.0,111.0,0.195,0.325,0.395,0.086,0.0,2.44,0.29,-0.35,94.7,89.5,94.7,83.7,0.192,0.462,0.344,0.294,0.353,0.212,0.197,0.342,0.273,0.162,0.324,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-05,744821,Flyout,field_out,True,669743,657277,Alex Call,Logan Webb,0,b52f9880-57ca-4a08-9f31-865b0b441d64,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,0.394,0.052,0.215,0.327,-0.22,1.48,0.17,0.46,92.4,87.3,92.4,83.7,0.188,0.25,0.328,0.262,0.373,0.212,,,,0.251,0.328,0.153,57.0,111.0,109.0,0.012,4.89,90.5,0.0,0.0,0.188,,,,,,,,,,,,,,,,,,,,,,,,,0.248,0.344,0.258,,,,,,,,,
2024-08-05,744821,Groundout,field_out,True,669743,657277,Alex Call,Logan Webb,0,6b051e4e-863e-468a-b5ea-5d1b19bc8d52,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,0.394,0.052,0.215,0.327,-0.22,1.48,0.17,0.46,92.4,87.3,92.4,83.7,0.188,0.25,0.328,0.262,0.373,0.212,,,,0.251,0.328,0.153,57.0,111.0,109.0,0.012,4.89,90.5,0.0,0.0,0.188,,,,,,,,,,,,,,,,,,,,,,,,,0.248,0.344,0.258,,,,,,,,,
2024-08-05,744821,Flyout,field_out,True,669743,676254,Alex Call,Ryan Walker,0,6606e472-0235-4840-8b99-5e66182273a5,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,1.95,2.69,69.1,101.0,105.0,104.0,0.712,11.68,1.95,5.97,0.52,1.53,0.269,0.372,0.173,0.269,0.456,,,,65.0,122.0,100.0,88.0,102.0,98.0,125.0,100.0,113.0,0.535,0.006,0.459,,-6.44,1.68,1.98,,94.2,,95.4,83.8,,,,,,,0.167,0.267,0.383,0.211,0.276,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-05,744821,Flyout,field_out,True,669743,643511,Alex Call,Tyler Rogers,0,d6ed5574-223f-4b36-a9e0-ba5a516db986,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,SFG,3.26,2.97,60.2,106.0,125.0,105.0,0.844,6.68,0.59,9.35,0.89,1.93,0.316,0.362,0.25,0.235,0.53,,,,121.0,89.0,76.0,115.0,111.0,106.0,141.0,96.0,102.0,0.627,0.009,0.364,,-4.76,1.57,-1.51,,82.7,,82.4,73.7,,,,,,,0.262,0.488,0.257,0.257,0.336,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-06,744817,Walk,walk,False,669743,806185,Alex Call,Hayden Birdsong,0,960d4eb8-1de8-4bfe-888f-a6e340509ed9,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,84.0,88.0,84.0,,,,124.0,85.0,94.0,,0.423,0.189,0.177,-1.14,,-0.1,-1.4,95.8,88.2,,86.7,0.243,0.568,0.186,0.333,0.455,0.382,0.25,0.542,0.417,,,,,,,,,,,,,115.0,106.0,107.0,0.211,2.01,80.7,0.104,0.125,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-06,744817,Double,double,False,669743,678495,Alex Call,Randy Rodríguez,1,f3595d56-89ac-4420-bff3-77db15678229,678495.0,randyrodriguez,"Rodríguez, R",Right,Randy Rodríguez,SFG,3.93,3.13,50.1,97.0,117.0,101.0,0.717,9.3,2.86,7.87,0.72,0.97,0.245,0.36,0.201,0.237,0.418,73.0,86.0,89.0,129.0,98.0,103.0,97.0,88.0,85.0,113.0,98.0,104.0,0.069,0.47,0.403,0.059,-0.25,-1.44,1.64,-0.38,97.7,89.7,96.5,84.7,0.238,0.44,0.246,0.333,0.333,0.333,0.188,0.3,0.376,0.417,0.417,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-06,744817,Flyout,field_out,True,669743,678495,Alex Call,Randy Rodríguez,0,575db6e6-2625-49f7-a0d7-ae87fbe40bf4,678495.0,randyrodriguez,"Rodríguez, R",Right,Randy Rodríguez,SFG,3.93,3.13,50.1,97.0,117.0,101.0,0.717,9.3,2.86,7.87,0.72,0.97,0.245,0.36,0.201,0.237,0.418,73.0,86.0,89.0,129.0,98.0,103.0,97.0,88.0,85.0,113.0,98.0,104.0,0.069,0.47,0.403,0.059,-0.25,-1.44,1.64,-0.38,97.7,89.7,96.5,84.7,0.238,0.44,0.246,0.333,0.333,0.333,0.188,0.3,0.376,0.417,0.417,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-06,744817,Double,double,False,669743,663546,Alex Call,Sean Hjelle,1,80ce9589-d641-40e1-9da8-40e0cf49fc04,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.03,3.62,67.0,104.0,101.0,105.0,0.814,8.33,1.34,9.13,1.34,2.66,0.29,0.36,0.15,0.3,0.429,,,,,,,99.0,108.0,105.0,,,,0.546,0.002,,,4.69,0.08,,,92.9,,94.7,,,,,,,,,,,0.329,0.479,0.098,72.0,90.0,80.0,0.091,0.29,92.5,0.235,0.412,0.073,,,,,,,0.178,0.327,0.374,,,,,,,,,,111.0,101.0,111.0,0.361,0.83,85.8,,,,,,,,,,,,
2024-08-06,744817,Groundout,field_out,True,669743,663546,Alex Call,Sean Hjelle,0,f20b6475-8da0-4fd6-9b8d-49a084eb8edb,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.03,3.62,67.0,104.0,101.0,105.0,0.814,8.33,1.34,9.13,1.34,2.66,0.29,0.36,0.15,0.3,0.429,,,,,,,99.0,108.0,105.0,,,,0.546,0.002,,,4.69,0.08,,,92.9,,94.7,,,,,,,,,,,0.329,0.479,0.098,72.0,90.0,80.0,0.091,0.29,92.5,0.235,0.412,0.073,,,,,,,0.178,0.327,0.374,,,,,,,,,,111.0,101.0,111.0,0.361,0.83,85.8,,,,,,,,,,,,
2024-08-07,744822,Strikeout,strikeout,True,669743,605483,Alex Call,Blake Snell,0,e9ad9b0a-7c50-42a4-9b26-06c2e0ae173f,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,110.0,95.0,98.0,,,,108.0,88.0,93.0,,0.464,0.104,0.16,0.78,,-0.02,-0.94,95.8,85.3,,88.6,0.214,0.339,0.251,0.341,0.477,0.421,0.185,0.296,0.426,,,,,,,,,,,,,147.0,98.0,109.0,0.273,2.95,81.1,0.079,0.139,0.497,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-07,744822,Single,single,False,669743,605483,Alex Call,Blake Snell,1,37169dab-9727-47b7-9ff1-ae46e1a35f5f,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,110.0,95.0,98.0,,,,108.0,88.0,93.0,,0.464,0.104,0.16,0.78,,-0.02,-0.94,95.8,85.3,,88.6,0.214,0.339,0.251,0.341,0.477,0.421,0.185,0.296,0.426,,,,,,,,,,,,,147.0,98.0,109.0,0.273,2.95,81.1,0.079,0.139,0.497,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-07,744822,Strikeout,strikeout,True,669743,605483,Alex Call,Blake Snell,0,35e4d1f5-7a2e-42e8-9460-4960655e5561,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,110.0,95.0,98.0,,,,108.0,88.0,93.0,,0.464,0.104,0.16,0.78,,-0.02,-0.94,95.8,85.3,,88.6,0.214,0.339,0.251,0.341,0.477,0.421,0.185,0.296,0.426,,,,,,,,,,,,,147.0,98.0,109.0,0.273,2.95,81.1,0.079,0.139,0.497,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-07,744822,Single,single,False,669743,676254,Alex Call,Ryan Walker,1,4a020fc4-5199-4d10-bc23-4b840710bb80,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,1.95,2.69,69.1,101.0,105.0,104.0,0.712,11.68,1.95,5.97,0.52,1.53,0.269,0.372,0.173,0.269,0.456,,,,65.0,122.0,100.0,88.0,102.0,98.0,125.0,100.0,113.0,0.535,0.006,0.459,,-6.44,1.68,1.98,,94.2,,95.4,83.8,,,,,,,0.167,0.267,0.383,0.211,0.276,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-07,744822,Grounded Into DP,grounded_into_double_play,True,669743,666808,Alex Call,Camilo Doval,1,9f49f177-ba85-47cf-81eb-0cfff469a625,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.47,3.55,46.1,95.0,113.0,98.0,0.658,11.65,6.22,8.35,0.78,2.12,0.217,0.458,0.183,0.325,0.389,,,,,,,71.0,91.0,80.0,137.0,92.0,105.0,0.15,,0.494,,,-0.72,0.37,,,,97.7,88.6,,,,,,,0.196,0.272,0.473,0.296,0.407,0.161,94.0,101.0,95.0,0.355,-0.95,99.4,0.288,0.576,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-08,744819,Single,single,False,669743,690986,Alex Call,Kyle Harrison,0,395c5e5f-520d-4ce6-b3a0-19efcf566c03,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.22,4.78,121.2,98.0,89.0,92.0,0.792,8.51,3.03,8.73,1.26,0.98,0.283,0.334,0.147,0.351,0.432,70.0,96.0,88.0,97.0,100.0,92.0,,,,93.0,107.0,97.0,,0.58,0.003,0.197,0.36,,-11.76,-1.5,92.6,84.9,,88.2,0.244,0.415,0.231,0.279,0.432,0.217,0.333,0.667,0.5,,,,,,,,,,,,,86.0,94.0,94.0,0.22,-0.07,80.7,,,,,,,,,,,,,,,,,,,,,,0.264,0.431,0.287,,,,,,
2024-08-08,744819,Single,single,False,669743,690986,Alex Call,Kyle Harrison,0,2e79f367-b837-42d5-9b2e-9b0d04bb026a,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.22,4.78,121.2,98.0,89.0,92.0,0.792,8.51,3.03,8.73,1.26,0.98,0.283,0.334,0.147,0.351,0.432,70.0,96.0,88.0,97.0,100.0,92.0,,,,93.0,107.0,97.0,,0.58,0.003,0.197,0.36,,-11.76,-1.5,92.6,84.9,,88.2,0.244,0.415,0.231,0.279,0.432,0.217,0.333,0.667,0.5,,,,,,,,,,,,,86.0,94.0,94.0,0.22,-0.07,80.7,,,,,,,,,,,,,,,,,,,,,,0.264,0.431,0.287,,,,,,
2024-08-08,744819,Lineout,field_out,True,669743,663546,Alex Call,Sean Hjelle,0,c2cab1e1-f2cb-4058-98b4-6c7d4be4bbba,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.03,3.62,67.0,104.0,101.0,105.0,0.814,8.33,1.34,9.13,1.34,2.66,0.29,0.36,0.15,0.3,0.429,,,,,,,99.0,108.0,105.0,,,,0.546,0.002,,,4.69,0.08,,,92.9,,94.7,,,,,,,,,,,0.329,0.479,0.098,72.0,90.0,80.0,0.091,0.29,92.5,0.235,0.412,0.073,,,,,,,0.178,0.327,0.374,,,,,,,,,,111.0,101.0,111.0,0.361,0.83,85.8,,,,,,,,,,,,
2024-08-08,744819,Strikeout,strikeout,True,669743,676254,Alex Call,Ryan Walker,0,d1e33d89-91b8-4136-a4c1-3825af35c3ed,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,1.95,2.69,69.1,101.0,105.0,104.0,0.712,11.68,1.95,5.97,0.52,1.53,0.269,0.372,0.173,0.269,0.456,,,,65.0,122.0,100.0,88.0,102.0,98.0,125.0,100.0,113.0,0.535,0.006,0.459,,-6.44,1.68,1.98,,94.2,,95.4,83.8,,,,,,,0.167,0.267,0.383,0.211,0.276,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-08,744819,Strikeout,strikeout,True,669743,573124,Alex Call,Taylor Rogers,0,98a4425a-6721-4d18-bdf2-45385bc0cc0c,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.45,3.15,51.1,97.0,92.0,97.0,0.746,10.34,2.81,8.06,1.05,1.12,0.22,0.417,0.22,0.28,0.463,,,,,,,76.0,97.0,91.0,109.0,96.0,102.0,0.518,,0.482,,,1.31,-0.6,,,,93.1,79.4,,,,,,,,,,0.191,0.319,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.292,0.49,0.348,,,,,,,,,
2024-08-09,744818,Single,single,False,669743,667755,Alex Call,José Soriano,0,f26188ec-2bcc-44b2-b435-d205c197fca1,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,,,,96.0,92.0,86.0,95.0,95.0,96.0,118.0,92.0,99.0,0.464,0.146,0.055,,-2.02,2.27,0.03,,98.8,,97.7,91.5,0.356,0.622,0.103,,,,0.143,0.214,0.463,0.214,0.26,0.164,,,,,,,,,,,,,,,,0.226,0.376,0.396,121.0,100.0,112.0,0.081,0.82,92.7,0.15,0.3,0.329,98.0,96.0,108.0,0.254,-0.41,86.4,,,,,,,,,,,,
2024-08-09,744818,Groundout,field_out,True,669743,667755,Alex Call,José Soriano,0,6e0b1b7f-6774-4a2b-a076-074fdfc09b5b,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,,,,96.0,92.0,86.0,95.0,95.0,96.0,118.0,92.0,99.0,0.464,0.146,0.055,,-2.02,2.27,0.03,,98.8,,97.7,91.5,0.356,0.622,0.103,,,,0.143,0.214,0.463,0.214,0.26,0.164,,,,,,,,,,,,,,,,0.226,0.376,0.396,121.0,100.0,112.0,0.081,0.82,92.7,0.15,0.3,0.329,98.0,96.0,108.0,0.254,-0.41,86.4,,,,,,,,,,,,
2024-08-09,744818,Lineout,field_out,True,669743,667755,Alex Call,José Soriano,0,9087660e-c514-4027-92d2-1e23e0cddb01,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,,,,96.0,92.0,86.0,95.0,95.0,96.0,118.0,92.0,99.0,0.464,0.146,0.055,,-2.02,2.27,0.03,,98.8,,97.7,91.5,0.356,0.622,0.103,,,,0.143,0.214,0.463,0.214,0.26,0.164,,,,,,,,,,,,,,,,0.226,0.376,0.396,121.0,100.0,112.0,0.081,0.82,92.7,0.15,0.3,0.329,98.0,96.0,108.0,0.254,-0.41,86.4,,,,,,,,,,,,
2024-08-09,744818,Single,single,False,669743,650671,Alex Call,José Quijada,0,50cc79e6-ecfd-4e21-8ec7-12175c2d40fa,650671.0,josequijada,Quijada,Left,José Quijada,LAA,1.5,3.37,12.0,94.0,97.0,93.0,0.644,9.75,4.5,4.5,0.75,0.43,0.28,0.28,0.16,0.24,0.388,64.0,101.0,95.0,99.0,93.0,93.0,,,,120.0,80.0,79.0,,0.941,0.011,0.048,2.9,,-3.81,-3.18,93.8,85.0,,80.8,0.143,0.229,0.365,0.5,0.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-09,744818,Single,single,False,669743,690829,Alex Call,Ben Joyce,1,da085a74-6897-42dd-a4b0-06f4fa71b36f,690829.0,benjoyce,Joyce,Right,Ben Joyce,LAA,2.27,3.22,31.2,94.0,117.0,96.0,0.737,8.24,3.98,6.82,0.28,2.58,0.271,0.376,0.224,0.282,0.448,112.0,88.0,103.0,123.0,96.0,94.0,102.0,99.0,97.0,142.0,89.0,105.0,0.378,0.44,0.154,0.028,0.49,2.2,0.13,5.75,102.0,91.7,97.0,86.2,0.203,0.288,0.286,0.0,0.0,0.333,0.231,0.231,0.308,0.243,0.243,0.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-10,744820,Single,single,False,669743,656288,Alex Call,Griffin Canning,0,9a9a3c9a-0fff-4b08-ba1b-41a2ea2a9e70,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,96.0,103.0,103.0,73.0,94.0,86.0,78.0,88.0,76.0,104.0,102.0,111.0,0.011,0.373,0.231,0.271,-0.91,-7.81,-1.22,0.9,93.5,88.6,93.0,87.9,0.249,0.534,0.149,0.245,0.353,0.281,0.308,0.481,0.311,0.5,1.0,0.0,,,,,,,,,,72.0,96.0,95.0,0.113,-0.67,80.6,0.286,0.405,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-10,744820,Single,single,False,669743,656288,Alex Call,Griffin Canning,1,81cc3b8a-a45d-4873-8f83-5c6362338c0a,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,96.0,103.0,103.0,73.0,94.0,86.0,78.0,88.0,76.0,104.0,102.0,111.0,0.011,0.373,0.231,0.271,-0.91,-7.81,-1.22,0.9,93.5,88.6,93.0,87.9,0.249,0.534,0.149,0.245,0.353,0.281,0.308,0.481,0.311,0.5,1.0,0.0,,,,,,,,,,72.0,96.0,95.0,0.113,-0.67,80.6,0.286,0.405,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-10,744820,Groundout,field_out,True,669743,656288,Alex Call,Griffin Canning,1,b1c66e76-94ab-427b-a2b2-403f8192480d,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,96.0,103.0,103.0,73.0,94.0,86.0,78.0,88.0,76.0,104.0,102.0,111.0,0.011,0.373,0.231,0.271,-0.91,-7.81,-1.22,0.9,93.5,88.6,93.0,87.9,0.249,0.534,0.149,0.245,0.353,0.281,0.308,0.481,0.311,0.5,1.0,0.0,,,,,,,,,,72.0,96.0,95.0,0.113,-0.67,80.6,0.286,0.405,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-10,744820,Strikeout,strikeout,True,669743,519326,Alex Call,Hunter Strickland,1,25d51572-02ca-4366-afb5-891a0547359f,519326.0,hunterstrickland,Strickland,Right,Hunter Strickland,LAA,3.67,3.92,61.1,101.0,106.0,105.0,0.791,6.75,3.08,6.46,1.32,0.67,0.21,0.403,0.176,0.273,0.418,76.0,101.0,93.0,80.0,99.0,97.0,72.0,102.0,92.0,135.0,102.0,115.0,0.095,0.292,0.472,0.059,0.41,-1.52,1.58,2.62,94.3,87.9,92.6,83.6,0.193,0.386,0.172,0.118,0.118,0.25,0.165,0.339,0.265,0.368,0.632,0.171,85.0,97.0,107.0,0.083,-0.57,85.8,0.333,0.5,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-11,744816,Strikeout,strikeout,True,669743,686799,Alex Call,Jack Kochanowicz,0,9d78a775-b941-4586-b6e7-b9eb4aa31e8a,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,91.0,95.0,106.0,98.0,100.0,97.0,,,,0.693,0.024,,0.046,-11.92,0.27,,-4.85,95.9,88.3,95.7,,,,,0.429,0.571,0.083,,,,0.326,0.457,0.099,,,,,,,,,,112.0,99.0,110.0,0.237,-1.08,85.6,0.208,0.458,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,
