date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,vSC (sc),SC%,wSC/C,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,SC_ba,SC_slg,SC_whiff
2024-08-08,746522,Single,single,False,668845,656849,Aaron Schunk,David Peterson,0,c24b4d37-810b-4d5d-9fdc-a59f179f0b11,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,,,,0.32,0.252,,0.186,0.169,-0.31,,1.7,-1.49,0.25,93.1,,84.7,92.0,85.2,0.264,0.376,0.139,,,,0.27,0.432,0.326,0.16,0.26,0.294,0.254,0.31,0.236,85.0,100.0,99.0,,,,,0.073,,0.21,,79.0,,,,0.174,0.348,0.25,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-08,746522,Lineout,field_out,True,668845,493603,Aaron Schunk,Adam Ottavino,0,06a7e538-f89e-46b5-8f95-f2d08dfd1a79,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,NYM,4.47,3.18,48.1,101.0,103.0,101.0,0.765,10.99,3.35,8.38,0.93,1.02,0.349,0.357,0.225,0.302,0.443,74.0,88.0,89.0,72.0,111.0,101.0,100.0,103.0,101.0,116.0,107.0,112.0,84.0,92.0,94.0,0.341,0.082,0.121,0.4,0.057,2.64,-2.76,0.25,0.14,-1.73,93.1,87.9,87.2,92.1,79.2,0.243,0.284,0.15,0.455,1.182,0.373,0.333,0.833,0.25,0.333,0.5,0.214,0.095,0.095,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222,0.349,0.263,,,,,,,,,
2024-08-08,746522,Flyout,field_out,True,668845,664849,Aaron Schunk,Danny Young,0,315cf5f6-4d63-4f27-bf20-65619e9b09f3,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,3.0,4.03,30.0,92.0,103.0,91.0,0.689,12.0,4.5,6.3,0.6,2.0,0.286,0.329,0.186,0.229,0.368,,,,,,,68.0,100.0,92.0,136.0,85.0,90.0,97.0,74.0,84.0,0.474,,0.007,0.518,,,-39.04,1.45,0.4,,,87.1,,91.3,80.4,0.234,0.297,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.114,0.205,0.505,,,,,,,,,
2024-08-11,746517,Lineout,field_out,True,668845,680885,Aaron Schunk,Spencer Schwellenbach,0,bf1937e7-a852-458c-91e7-d17e46325988,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,95.0,100.0,98.0,0.075,0.267,0.166,0.201,,0.12,-0.21,0.46,0.83,,96.0,92.7,,95.1,87.0,0.25,0.35,0.103,0.32,0.58,0.211,0.198,0.296,0.299,,,,0.25,0.45,0.247,99.0,101.0,105.0,83.0,103.0,104.0,0.139,0.151,1.84,0.48,84.3,80.3,0.145,0.255,0.466,0.227,0.432,0.444,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-11,746517,Strikeout,strikeout,True,668845,680885,Aaron Schunk,Spencer Schwellenbach,0,ed6cf09b-8f09-44b1-afd7-72d49e3ed0f2,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,95.0,100.0,98.0,0.075,0.267,0.166,0.201,,0.12,-0.21,0.46,0.83,,96.0,92.7,,95.1,87.0,0.25,0.35,0.103,0.32,0.58,0.211,0.198,0.296,0.299,,,,0.25,0.45,0.247,99.0,101.0,105.0,83.0,103.0,104.0,0.139,0.151,1.84,0.48,84.3,80.3,0.145,0.255,0.466,0.227,0.432,0.444,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-11,746517,Single,single,False,668845,621345,Aaron Schunk,A.J. Minter,1,0f8c9ef6-a154-4dee-a583-b124d4ec27ca,621345.0,ajminter,Minter,Left,A.J. Minter,ATL,2.62,3.3,34.1,102.0,106.0,103.0,0.733,9.17,2.88,6.29,1.57,1.08,0.276,0.356,0.184,0.31,0.437,67.0,100.0,99.0,115.0,100.0,104.0,,,,,,,113.0,106.0,103.0,,0.477,0.345,,0.178,1.49,-0.13,,,1.66,94.5,89.4,86.7,,,,,,0.229,0.458,0.34,,,,0.12,0.12,0.386,0.208,0.396,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-11,746517,Double,double,False,668845,592426,Aaron Schunk,Luke Jackson,1,b3379285-71a7-4a96-a9e8-014cc884d30c,592426.0,lukejackson,Jackson,Right,Luke Jackson,- - -,5.8,4.47,45.0,95.0,127.0,107.0,0.733,9.6,4.0,9.6,1.4,1.71,0.168,0.42,0.122,0.336,0.394,,,,98.0,98.0,98.0,,,,142.0,91.0,110.0,92.0,87.0,73.0,,0.32,0.01,0.519,,-0.42,-3.27,,-0.66,,94.7,90.6,,,87.3,,,,,,,0.28,0.48,0.286,,,,0.255,0.383,0.245,134.0,105.0,118.0,,,,,0.15,,0.61,,84.5,,,,0.267,0.367,0.267,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-14,747163,Walk,walk,False,668845,656756,Aaron Schunk,Jordan Montgomery,0,578fc5dd-29ef-4de1-9190-8d892b8e32ec,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.16,5.28,99.1,98.0,93.0,95.0,0.756,6.25,3.35,11.6,1.09,1.29,0.172,0.448,0.125,0.366,0.379,99.0,100.0,92.0,68.0,97.0,88.0,89.0,95.0,92.0,102.0,90.0,85.0,,,,0.316,0.166,,0.014,0.209,-0.59,,-2.04,4.12,-1.83,92.0,,83.1,91.7,83.4,0.38,0.563,0.14,,,,0.0,0.0,0.7,0.315,0.616,0.384,0.3,0.4,0.203,107.0,101.0,106.0,,,,,0.295,,-0.68,,79.2,,,,0.256,0.444,0.314,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-14,747163,Strikeout,strikeout,True,668845,656756,Aaron Schunk,Jordan Montgomery,0,5c23165b-e66a-4062-9a0b-4abc1a24802f,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.16,5.28,99.1,98.0,93.0,95.0,0.756,6.25,3.35,11.6,1.09,1.29,0.172,0.448,0.125,0.366,0.379,99.0,100.0,92.0,68.0,97.0,88.0,89.0,95.0,92.0,102.0,90.0,85.0,,,,0.316,0.166,,0.014,0.209,-0.59,,-2.04,4.12,-1.83,92.0,,83.1,91.7,83.4,0.38,0.563,0.14,,,,0.0,0.0,0.7,0.315,0.616,0.384,0.3,0.4,0.203,107.0,101.0,106.0,,,,,0.295,,-0.68,,79.2,,,,0.256,0.444,0.314,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-14,747163,Groundout,field_out,True,668845,656464,Aaron Schunk,Kevin Ginkel,0,94f4f636-ecf3-4f3c-a378-6a6dafdebafe,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,ARI,2.55,2.97,60.0,103.0,108.0,105.0,0.753,9.6,1.65,7.8,0.45,1.42,0.247,0.414,0.111,0.321,0.399,,,,93.0,105.0,99.0,88.0,100.0,98.0,133.0,102.0,113.0,,,,0.091,0.521,,0.389,,1.18,,2.28,0.46,,96.0,,,94.5,87.5,0.217,0.217,0.104,,,,0.233,0.356,0.413,,,,0.236,0.336,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-14,747163,Flyout,field_out,True,668845,657044,Aaron Schunk,Ryan Thompson,0,05eae25f-3980-4690-9230-d4f1da353331,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,2.44,3.7,55.1,103.0,112.0,108.0,0.811,6.83,1.95,7.81,0.65,2.71,0.156,0.491,0.186,0.341,0.44,,,,126.0,122.0,117.0,103.0,101.0,104.0,132.0,101.0,114.0,,,,0.656,0.106,,0.237,,0.95,,0.9,0.66,,92.6,,,91.0,79.0,0.262,0.39,0.163,,,,0.2,0.333,0.327,,,,0.1,0.2,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-18,746516,Double,double,False,668845,605397,Aaron Schunk,Joe Musgrove,1,6c2ca860-a6db-43f7-a711-5e429654dfdb,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.44,5.14,71.0,101.0,118.0,101.0,0.741,7.99,2.41,9.0,1.27,1.23,0.196,0.456,0.103,0.338,0.445,123.0,99.0,105.0,91.0,97.0,92.0,65.0,110.0,94.0,147.0,95.0,104.0,102.0,105.0,101.0,0.051,0.249,0.197,0.208,0.08,-1.12,1.59,0.22,0.76,-3.19,92.7,90.1,87.0,92.5,82.0,0.4,0.467,0.121,0.328,0.414,0.228,,,,0.36,0.64,0.396,0.254,0.492,0.243,148.0,102.0,107.0,,,,,0.216,,-0.52,,81.4,,,,0.224,0.367,0.337,,,,,,,,,,,,,0.182,0.364,0.296,,,,,,,,,
2024-08-18,746516,Walk,walk,False,668845,663773,Aaron Schunk,Bryan Hoeing,1,11f09b68-dc1d-4204-9443-6ebf2994e690,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,- - -,2.15,4.94,46.0,101.0,108.0,101.0,0.799,7.43,2.54,7.63,0.59,1.75,0.211,0.451,0.135,0.308,0.448,,,,70.0,103.0,89.0,101.0,102.0,100.0,112.0,100.0,101.0,,,,0.496,0.067,,0.244,,-0.1,,0.24,0.52,,94.3,,,93.8,83.0,0.295,0.42,0.097,,,,0.233,0.267,0.321,,,,0.2,0.4,0.2,,,,136.0,103.0,107.0,0.193,,3.93,,86.8,,0.079,0.105,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-18,746516,Lineout,field_out,True,668845,673513,Aaron Schunk,Yuki Matsui,0,ad5f18ad-c638-4c09-8b9c-ebe54e15b80d,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.38,2.9,58.2,96.0,111.0,99.0,0.702,9.66,3.68,6.44,0.92,0.92,0.219,0.503,0.185,0.311,0.396,,,,114.0,97.0,104.0,,,,109.0,93.0,96.0,,,,,0.409,,0.326,,0.56,,,1.43,,92.2,,,,84.9,,,,,,,0.175,0.351,0.454,,,,0.216,0.42,0.181,66.0,86.0,83.0,114.0,95.0,92.0,0.255,0.01,-0.03,2.36,86.6,74.9,0.211,0.298,0.405,,,,,,,,,,,,,,,,0.167,0.167,0.286,,,,,,,,,
2024-08-22,744815,Groundout,field_out,True,668845,571578,Aaron Schunk,Patrick Corbin,0,df6dd27a-a1d1-4f05-8044-570a617330a7,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,55.0,98.0,84.0,71.0,104.0,92.0,87.0,97.0,96.0,77.0,106.0,99.0,0.346,0.086,0.179,0.338,0.04,-1.45,-0.37,-1.43,0.28,-5.52,91.3,85.2,81.0,91.5,79.9,0.333,0.54,0.09,0.29,0.439,0.225,0.227,0.344,0.344,0.409,0.773,0.279,0.318,0.591,0.135,65.0,90.0,85.0,,,,,0.012,,-3.46,,70.1,,,,0.5,2.0,0.545,,,,0.001,4.69,63.2,,,,,,,,,,,,,,,,,,
2024-08-22,744815,Strikeout,strikeout,True,668845,571578,Aaron Schunk,Patrick Corbin,0,8d380a8f-a540-42c2-8a3d-89f858fd3ece,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,55.0,98.0,84.0,71.0,104.0,92.0,87.0,97.0,96.0,77.0,106.0,99.0,0.346,0.086,0.179,0.338,0.04,-1.45,-0.37,-1.43,0.28,-5.52,91.3,85.2,81.0,91.5,79.9,0.333,0.54,0.09,0.29,0.439,0.225,0.227,0.344,0.344,0.409,0.773,0.279,0.318,0.591,0.135,65.0,90.0,85.0,,,,,0.012,,-3.46,,70.1,,,,0.5,2.0,0.545,,,,0.001,4.69,63.2,,,,,,,,,,,,,,,,,,
2024-08-22,744815,Strikeout,strikeout,True,668845,606930,Aaron Schunk,Jacob Barnes,0,3bc94ae7-0d72-4efa-8a0c-ae9fe5eea1b4,606930.0,jacobbarnes,"Barnes, J",Right,Jacob Barnes,WSN,3.38,4.26,58.2,101.0,96.0,101.0,0.778,7.36,2.3,7.98,1.07,1.06,0.267,0.349,0.145,0.256,0.396,,,,104.0,103.0,107.0,,,,87.0,84.0,90.0,88.0,101.0,96.0,,0.478,0.499,0.023,,-0.3,1.77,,1.08,,95.4,89.9,,,83.7,,,,0.237,0.325,0.303,0.0,0.0,0.625,,,,0.253,0.475,0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,745702,Strikeout,strikeout,True,668845,607074,Aaron Schunk,Carlos Rodón,0,59cd5d76-e1c9-4bc1-b88f-c114f5332145,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,115.0,99.0,102.0,,,,145.0,104.0,113.0,100.0,83.0,83.0,,0.492,0.041,0.26,0.125,0.12,-3.06,,-0.91,1.72,95.5,91.8,85.5,,86.9,,,,0.353,0.647,0.255,0.219,0.393,0.386,0.172,0.188,0.479,0.264,0.524,0.211,103.0,86.0,93.0,,,,,0.082,,-0.76,,81.0,,,,0.269,0.423,0.297,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,745702,Strikeout,strikeout,True,668845,607074,Aaron Schunk,Carlos Rodón,0,a16b7ae3-1c7c-499f-9400-9f2097e748b9,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,115.0,99.0,102.0,,,,145.0,104.0,113.0,100.0,83.0,83.0,,0.492,0.041,0.26,0.125,0.12,-3.06,,-0.91,1.72,95.5,91.8,85.5,,86.9,,,,0.353,0.647,0.255,0.219,0.393,0.386,0.172,0.188,0.479,0.264,0.524,0.211,103.0,86.0,93.0,,,,,0.082,,-0.76,,81.0,,,,0.269,0.423,0.297,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-26,746513,Flyout,field_out,True,668845,665795,Aaron Schunk,Edward Cabrera,0,d7e6e562-9af8-4b3e-9532-0f8b93f9de97,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,,,,0.079,0.257,,0.082,0.356,-2.86,,-0.38,1.8,0.39,96.1,,92.8,96.4,88.9,0.25,0.45,0.154,,,,0.148,0.259,0.333,0.202,0.333,0.323,0.358,0.627,0.168,107.0,102.0,105.0,,,,,0.226,,-0.16,,84.6,,,,0.212,0.481,0.411,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-26,746513,Groundout,field_out,True,668845,665795,Aaron Schunk,Edward Cabrera,1,dc65b677-72f7-4666-81c7-a9953635f388,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,,,,0.079,0.257,,0.082,0.356,-2.86,,-0.38,1.8,0.39,96.1,,92.8,96.4,88.9,0.25,0.45,0.154,,,,0.148,0.259,0.333,0.202,0.333,0.323,0.358,0.627,0.168,107.0,102.0,105.0,,,,,0.226,,-0.16,,84.6,,,,0.212,0.481,0.411,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-26,746513,Flyout,field_out,True,668845,592288,Aaron Schunk,Kent Emanuel,0,cce93eca-275e-49ad-bb75-343492f24093,592288.0,kentemanuel,Emanuel,Left,Kent Emanuel,MIA,6.23,5.75,17.1,92.0,90.0,92.0,0.88,6.23,3.12,9.87,2.08,2.0,0.207,0.448,0.121,0.414,0.444,78.0,104.0,113.0,,,,80.0,97.0,91.0,109.0,75.0,84.0,,,,0.584,,,0.294,0.122,,,-0.94,0.53,-7.76,,,82.3,89.4,75.9,0.327,0.531,0.081,,,,,,,0.273,0.909,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.192,,,,,,,,,
2024-08-28,746512,Walk,walk,False,668845,676974,Aaron Schunk,Max Meyer,1,1f40e6d8-534f-4aab-8024-aac5c9cd8f97,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,,,,0.018,0.398,,0.402,0.182,-1.8,,-1.39,-0.08,-1.83,94.1,,86.8,92.6,88.2,,,,,,,0.242,0.473,0.36,0.2,0.56,0.242,0.31,0.595,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-28,746512,Home Run,home_run,False,668845,676974,Aaron Schunk,Max Meyer,0,9d6c026d-4fa6-4fda-829c-3a5b17af12c8,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,,,,0.018,0.398,,0.402,0.182,-1.8,,-1.39,-0.08,-1.83,94.1,,86.8,92.6,88.2,,,,,,,0.242,0.473,0.36,0.2,0.56,0.242,0.31,0.595,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-28,746512,Single,single,False,668845,592288,Aaron Schunk,Kent Emanuel,1,f855d2d7-58a3-465f-ad6d-802477628a3e,592288.0,kentemanuel,Emanuel,Left,Kent Emanuel,MIA,6.23,5.75,17.1,92.0,90.0,92.0,0.88,6.23,3.12,9.87,2.08,2.0,0.207,0.448,0.121,0.414,0.444,78.0,104.0,113.0,,,,80.0,97.0,91.0,109.0,75.0,84.0,,,,0.584,,,0.294,0.122,,,-0.94,0.53,-7.76,,,82.3,89.4,75.9,0.327,0.531,0.081,,,,,,,0.273,0.909,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.192,,,,,,,,,
2024-08-28,746512,Bunt Pop Out,field_out,True,668845,666277,Aaron Schunk,George Soriano,0,7b8abb26-53ec-4e31-9968-89868abd0faf,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,MIA,6.65,7.45,21.2,93.0,91.0,92.0,0.767,8.72,3.74,8.31,2.08,0.6,0.177,0.468,0.081,0.371,0.439,114.0,105.0,99.0,70.0,89.0,81.0,,,,103.0,94.0,100.0,,,,,0.434,,0.412,0.154,1.83,,,-3.99,-1.45,94.1,,88.5,,83.7,,,,,,,0.342,0.868,0.304,0.308,0.385,0.083,0.103,0.172,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-03,747079,Groundout,field_out,True,668845,519242,Aaron Schunk,Chris Sale,0,c88a48ca-1351-45ad-a052-e1dcad3d9286,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.74,166.2,103.0,97.0,102.0,0.713,11.5,1.89,7.07,0.43,1.33,0.244,0.433,0.169,0.246,0.439,63.0,106.0,98.0,96.0,106.0,102.0,113.0,100.0,97.0,107.0,99.0,104.0,,,,0.07,0.38,,0.405,0.145,0.06,,-1.56,2.1,2.96,94.9,,87.1,94.2,78.7,0.341,0.523,0.133,,,,0.172,0.234,0.424,0.162,0.2,0.223,0.267,0.426,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-03,747079,Strikeout,strikeout,True,668845,519242,Aaron Schunk,Chris Sale,0,4abf6165-bc78-4ce2-9c59-03380db92552,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.74,166.2,103.0,97.0,102.0,0.713,11.5,1.89,7.07,0.43,1.33,0.244,0.433,0.169,0.246,0.439,63.0,106.0,98.0,96.0,106.0,102.0,113.0,100.0,97.0,107.0,99.0,104.0,,,,0.07,0.38,,0.405,0.145,0.06,,-1.56,2.1,2.96,94.9,,87.1,94.2,78.7,0.341,0.523,0.133,,,,0.172,0.234,0.424,0.162,0.2,0.223,0.267,0.426,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-03,747079,Forceout,force_out,True,668845,519242,Aaron Schunk,Chris Sale,1,9b0427cd-0f1a-4298-aac8-369d750c38f5,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.74,166.2,103.0,97.0,102.0,0.713,11.5,1.89,7.07,0.43,1.33,0.244,0.433,0.169,0.246,0.439,63.0,106.0,98.0,96.0,106.0,102.0,113.0,100.0,97.0,107.0,99.0,104.0,,,,0.07,0.38,,0.405,0.145,0.06,,-1.56,2.1,2.96,94.9,,87.1,94.2,78.7,0.341,0.523,0.133,,,,0.172,0.234,0.424,0.162,0.2,0.223,0.267,0.426,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,745941,Strikeout,strikeout,True,668845,593423,Aaron Schunk,Frankie Montas,0,d2f479a0-0fa0-4d30-9b2a-07fc53948199,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.69,4.61,132.1,100.0,98.0,100.0,0.785,8.16,3.88,8.43,1.22,1.13,0.226,0.382,0.158,0.298,0.423,,,,84.0,105.0,99.0,83.0,100.0,98.0,118.0,101.0,105.0,108.0,96.0,94.0,0.186,0.345,0.183,0.102,,0.21,-1.42,1.35,-1.9,,95.6,90.4,,94.7,85.1,0.248,0.376,0.111,0.333,0.59,0.221,0.293,0.585,0.283,,,,0.204,0.343,0.223,,,,121.0,98.0,107.0,0.185,,-0.41,,85.9,,0.233,0.326,0.416,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,745941,Flyout,field_out,True,668845,593423,Aaron Schunk,Frankie Montas,0,25169ff3-52cc-4d4a-888a-fd6dbe1cdc49,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.69,4.61,132.1,100.0,98.0,100.0,0.785,8.16,3.88,8.43,1.22,1.13,0.226,0.382,0.158,0.298,0.423,,,,84.0,105.0,99.0,83.0,100.0,98.0,118.0,101.0,105.0,108.0,96.0,94.0,0.186,0.345,0.183,0.102,,0.21,-1.42,1.35,-1.9,,95.6,90.4,,94.7,85.1,0.248,0.376,0.111,0.333,0.59,0.221,0.293,0.585,0.283,,,,0.204,0.343,0.223,,,,121.0,98.0,107.0,0.185,,-0.41,,85.9,,0.233,0.326,0.416,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,745941,Strikeout,strikeout,True,668845,676879,Aaron Schunk,Aaron Ashby,0,d423b9ac-efc0-45ba-a61f-b967af4aa466,676879.0,aaronashby,Ashby,Left,Aaron Ashby,MIL,2.75,3.19,19.2,98.0,86.0,99.0,0.754,8.24,4.12,5.03,0.92,2.43,0.236,0.455,0.036,0.327,0.438,82.0,94.0,100.0,-130.0,135.0,138.0,55.0,102.0,98.0,120.0,90.0,97.0,,,,0.457,0.003,,0.122,0.262,21.76,,-0.77,4.95,0.21,95.1,,88.6,95.6,82.3,0.229,0.343,0.104,,,,0.0,0.0,0.5,0.167,0.444,0.37,,,,164.0,100.0,104.0,,,,,0.155,,4.03,,81.7,,,,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-10,746428,Single,single,False,668845,672456,Aaron Schunk,Keider Montero,0,cbc16984-d0d9-4fe9-be95-04cfa4ce57ea,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.6,4.79,88.0,100.0,95.0,100.0,0.813,6.75,2.76,8.69,1.43,1.17,0.234,0.453,0.125,0.351,0.471,83.0,93.0,92.0,91.0,101.0,96.0,86.0,104.0,100.0,110.0,99.0,104.0,,,,0.07,0.426,,0.291,0.103,0.38,,3.11,1.07,-3.67,94.7,,85.8,94.2,83.5,0.211,0.211,0.0,,,,0.208,0.327,0.272,0.355,0.581,0.266,0.267,0.459,0.177,,,,,,,,,,,,,,,,0.289,0.622,0.207,92.0,101.0,110.0,0.11,-2.81,78.7,,,,,,,,,,,,,,,,,,
2024-09-12,746427,Strikeout,strikeout,True,668845,669373,Aaron Schunk,Tarik Skubal,0,8505c32d-7374-4aca-892b-1d0b5962253f,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.5,2.78,180.0,103.0,103.0,106.0,0.719,10.7,1.65,6.85,0.75,1.23,0.253,0.388,0.176,0.26,0.478,97.0,104.0,114.0,112.0,104.0,103.0,95.0,105.0,104.0,110.0,98.0,103.0,,,,0.211,0.325,,0.153,0.266,1.66,,1.26,0.7,1.16,96.9,,86.2,96.6,88.7,0.21,0.312,0.163,,,,0.173,0.373,0.344,0.223,0.336,0.468,0.203,0.299,0.264,,,,,,,,,,,,,,,,0.167,0.333,0.179,95.0,91.0,101.0,0.044,1.24,78.5,,,,,,,,,,,,,,,,,,
