date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FO%,wFO/C,vFO,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff,vSC (sc),SC%,wSC/C
2024-03-31,745035,Forceout,force_out,True,673962,696136,Josh Jung,Jordan Wicks,1,02187549-1123-40a9-b1bb-20c181d16c9a,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,92.0,103.0,99.0,91.0,104.0,104.0,126.0,92.0,97.0,71.0,118.0,92.0,,,,0.461,0.004,,0.081,0.062,0.11,-19.26,,-3.7,-3.75,92.9,90.6,,83.2,78.7,0.259,0.397,0.176,,,,,,,0.667,1.0,0.222,0.4,0.6,0.333,103.0,105.0,105.0,76.0,100.0,89.0,0.131,0.262,-1.19,1.62,82.5,92.2,0.357,0.429,0.182,0.176,0.294,0.506,,,,,,,,,,,,,,,,,,
2024-03-31,745035,Flyout,field_out,True,673962,696136,Josh Jung,Jordan Wicks,0,294c003e-9a31-4913-9750-9ec03a4439c8,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,92.0,103.0,99.0,91.0,104.0,104.0,126.0,92.0,97.0,71.0,118.0,92.0,,,,0.461,0.004,,0.081,0.062,0.11,-19.26,,-3.7,-3.75,92.9,90.6,,83.2,78.7,0.259,0.397,0.176,,,,,,,0.667,1.0,0.222,0.4,0.6,0.333,103.0,105.0,105.0,76.0,100.0,89.0,0.131,0.262,-1.19,1.62,82.5,92.2,0.357,0.429,0.182,0.176,0.294,0.506,,,,,,,,,,,,,,,,,,
2024-03-31,745035,Strikeout,strikeout,True,673962,696136,Josh Jung,Jordan Wicks,0,72a4d254-7ea5-4522-8017-cc9723fa6ff5,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,92.0,103.0,99.0,91.0,104.0,104.0,126.0,92.0,97.0,71.0,118.0,92.0,,,,0.461,0.004,,0.081,0.062,0.11,-19.26,,-3.7,-3.75,92.9,90.6,,83.2,78.7,0.259,0.397,0.176,,,,,,,0.667,1.0,0.222,0.4,0.6,0.333,103.0,105.0,105.0,76.0,100.0,89.0,0.131,0.262,-1.19,1.62,82.5,92.2,0.357,0.429,0.182,0.176,0.294,0.506,,,,,,,,,,,,,,,,,,
2024-03-31,745035,Triple,triple,False,673962,657240,Josh Jung,Julian Merryweather,0,9152de10-4995-4741-8f44-ce7d6fbb8847,657240.0,julianmerryweather,Merryweather,Right,Julian Merryweather,CHC,1.93,8.49,4.2,93.0,107.0,99.0,0.676,11.57,3.86,7.71,0.0,0.6,0.083,0.417,0.0,0.583,0.39,,,,111.0,97.0,98.0,101.0,88.0,101.0,,,,,,,0.455,,,0.481,,-2.52,,,-0.28,,96.3,,,85.5,,0.286,0.714,0.25,,,,,,,,,,0.222,0.333,0.412,124.0,93.0,91.0,,,,,0.065,,9.03,81.5,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,745035,Strikeout,strikeout,True,673962,640470,Josh Jung,Adbert Alzolay,0,fe63cc8c-61e1-441d-abe0-4e9bf099187f,640470.0,adbertalzolay,Alzolay,Right,Adbert Alzolay,CHC,4.67,6.79,17.1,98.0,112.0,98.0,0.792,6.75,3.12,9.87,3.12,1.0,0.236,0.545,0.073,0.291,0.392,,,,93.0,106.0,99.0,126.0,109.0,116.0,101.0,96.0,93.0,,,,0.204,0.076,,0.477,,0.4,-1.03,,-2.17,,94.7,90.7,,87.2,,0.273,0.364,0.214,,,,0.143,0.571,0.385,,,,0.273,0.545,0.275,77.0,77.0,74.0,94.0,84.0,78.0,0.237,0.006,-1.82,1.69,87.1,94.3,0.313,0.688,0.098,,,,,,,,,,,,,,,,,,,,,
2024-04-01,745109,Home Run,home_run,False,673962,686752,Josh Jung,Ryan Pepiot,1,042c16d7-a3f5-4e91-9545-d7ce595584ee,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,,,,0.512,0.024,,0.214,0.03,1.55,-0.22,,1.01,-0.01,94.9,91.9,,89.0,80.4,0.149,0.264,0.313,,,,0.333,0.333,0.063,0.167,0.167,0.5,0.239,0.394,0.286,122.0,105.0,116.0,,,,,0.219,,-1.34,86.1,,,,,0.253,0.471,0.287,,,,,,,,,,,,,,,,,,
2024-04-01,745109,Groundout,field_out,True,673962,686752,Josh Jung,Ryan Pepiot,0,5c15c204-f828-4c87-a275-9de97c75ad42,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,,,,0.512,0.024,,0.214,0.03,1.55,-0.22,,1.01,-0.01,94.9,91.9,,89.0,80.4,0.149,0.264,0.313,,,,0.333,0.333,0.063,0.167,0.167,0.5,0.239,0.394,0.286,122.0,105.0,116.0,,,,,0.219,,-1.34,86.1,,,,,0.253,0.471,0.287,,,,,,,,,,,,,,,,,,
2024-04-01,745109,Single,single,False,673962,686752,Josh Jung,Ryan Pepiot,1,aaef1535-efd9-498e-a9d0-1b851f18e7b2,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,,,,0.512,0.024,,0.214,0.03,1.55,-0.22,,1.01,-0.01,94.9,91.9,,89.0,80.4,0.149,0.264,0.313,,,,0.333,0.333,0.063,0.167,0.167,0.5,0.239,0.394,0.286,122.0,105.0,116.0,,,,,0.219,,-1.34,86.1,,,,,0.253,0.471,0.287,,,,,,,,,,,,,,,,,,
2024-04-01,745109,Single,single,False,673962,606965,Josh Jung,Chris Devenski,0,60259621-6df1-44a3-bc96-a99f0de78dc5,606965.0,chrisdevenski,Devenski,Right,Chris Devenski,TBR,6.75,6.02,26.2,99.0,109.0,103.0,0.75,8.1,4.73,9.45,3.04,0.43,0.298,0.381,0.202,0.369,0.388,,,,78.0,104.0,99.0,129.0,88.0,90.0,38.0,94.0,74.0,,,,0.31,0.139,,0.077,,-4.53,-5.56,,-1.31,,93.0,85.2,,77.7,,0.289,0.974,0.151,,,,0.538,0.923,0.242,,,,0.25,0.25,0.467,144.0,99.0,115.0,,,,,0.475,,1.05,82.8,,,,,0.163,0.245,0.364,,,,,,,,,,,,,,,,,,
2024-07-30,745149,Single,single,False,673962,458681,Josh Jung,Lance Lynn,1,80c9a125-82e7-42be-8373-4d32719229ef,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.06,4.91,106.1,99.0,83.0,94.0,0.794,8.21,3.47,8.8,1.27,0.92,0.231,0.394,0.16,0.308,0.396,,,,87.0,102.0,97.0,103.0,103.0,111.0,90.0,99.0,93.0,,,,0.467,0.227,,0.013,0.063,0.73,-1.03,,-1.45,-2.29,92.4,88.2,,81.9,80.4,0.207,0.397,0.296,,,,0.309,0.426,0.263,0.222,0.361,0.196,,,,61.0,87.0,79.0,66.0,94.0,84.0,0.167,0.062,-0.54,-2.59,84.9,91.2,0.28,0.48,0.101,0.3,0.3,0.235,,,,,,,,,,0.25,0.25,0.0,,,,,,
2024-07-30,745149,Flyout,field_out,True,673962,458681,Josh Jung,Lance Lynn,0,a9c1c56b-e902-492a-9ad7-6c83a52391f5,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.06,4.91,106.1,99.0,83.0,94.0,0.794,8.21,3.47,8.8,1.27,0.92,0.231,0.394,0.16,0.308,0.396,,,,87.0,102.0,97.0,103.0,103.0,111.0,90.0,99.0,93.0,,,,0.467,0.227,,0.013,0.063,0.73,-1.03,,-1.45,-2.29,92.4,88.2,,81.9,80.4,0.207,0.397,0.296,,,,0.309,0.426,0.263,0.222,0.361,0.196,,,,61.0,87.0,79.0,66.0,94.0,84.0,0.167,0.062,-0.54,-2.59,84.9,91.2,0.28,0.48,0.101,0.3,0.3,0.235,,,,,,,,,,0.25,0.25,0.0,,,,,,
2024-07-30,745149,Flyout,field_out,True,673962,688297,Josh Jung,Chris Roycroft,0,9d4ee31b-64a0-4c91-8f92-26ed305e2aab,688297.0,chrisroycroft,Roycroft,Right,Chris Roycroft,STL,4.15,3.39,30.1,102.0,111.0,106.0,0.805,8.01,4.15,8.01,0.59,2.27,0.286,0.33,0.242,0.253,0.409,,,,107.0,102.0,100.0,126.0,96.0,109.0,,,,,,,0.319,,,0.207,,2.0,,,-1.8,,95.3,,,84.0,,0.152,0.152,0.333,,,,,,,,,,0.278,0.611,0.147,,,,106.0,104.0,110.0,0.475,,-0.53,,,96.1,0.266,0.359,0.159,,,,,,,,,,,,,,,,,,,,,
2024-07-31,745148,Flyout,field_out,True,673962,700241,Josh Jung,Michael McGreevy,0,94f6d127-6f34-449c-866c-3ac205ad86e0,700241.0,michaelmcgreevy,McGreevy,Right,Michael McGreevy,STL,1.29,4.68,7.0,104.0,73.0,96.0,0.775,3.86,1.29,6.43,0.0,2.6,0.13,0.435,0.217,0.174,0.354,81.0,95.0,104.0,53.0,106.0,97.0,112.0,128.0,130.0,61.0,76.0,49.0,,,,0.121,0.131,,0.141,0.101,2.86,6.66,,-9.28,-7.24,92.3,88.4,,84.4,80.0,,,,,,,0.0,0.0,0.375,,,,0.6,0.8,0.25,21.0,124.0,100.0,82.0,101.0,95.0,0.394,0.111,8.56,-3.44,87.0,91.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2024-07-31,745148,Forceout,force_out,True,673962,700241,Josh Jung,Michael McGreevy,1,b59ee7c4-0bb9-409f-ad2f-ff51e02e8fd1,700241.0,michaelmcgreevy,McGreevy,Right,Michael McGreevy,STL,1.29,4.68,7.0,104.0,73.0,96.0,0.775,3.86,1.29,6.43,0.0,2.6,0.13,0.435,0.217,0.174,0.354,81.0,95.0,104.0,53.0,106.0,97.0,112.0,128.0,130.0,61.0,76.0,49.0,,,,0.121,0.131,,0.141,0.101,2.86,6.66,,-9.28,-7.24,92.3,88.4,,84.4,80.0,,,,,,,0.0,0.0,0.375,,,,0.6,0.8,0.25,21.0,124.0,100.0,82.0,101.0,95.0,0.394,0.111,8.56,-3.44,87.0,91.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2024-07-31,745148,Groundout,field_out,True,673962,700241,Josh Jung,Michael McGreevy,0,87267523-69dd-4145-92e0-e3683f9f28db,700241.0,michaelmcgreevy,McGreevy,Right,Michael McGreevy,STL,1.29,4.68,7.0,104.0,73.0,96.0,0.775,3.86,1.29,6.43,0.0,2.6,0.13,0.435,0.217,0.174,0.354,81.0,95.0,104.0,53.0,106.0,97.0,112.0,128.0,130.0,61.0,76.0,49.0,,,,0.121,0.131,,0.141,0.101,2.86,6.66,,-9.28,-7.24,92.3,88.4,,84.4,80.0,,,,,,,0.0,0.0,0.375,,,,0.6,0.8,0.25,21.0,124.0,100.0,82.0,101.0,95.0,0.394,0.111,8.56,-3.44,87.0,91.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2024-08-02,744986,Pop Out,field_out,True,673962,676710,Josh Jung,Kutter Crawford,0,a75cbde4-b2f6-4b8a-bccf-1434e8650425,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,109.0,110.0,112.0,98.0,100.0,101.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,,-0.18,0.76,0.23,-0.67,,92.6,87.5,82.5,80.8,,0.245,0.474,0.194,0.186,0.271,0.42,0.203,0.417,0.268,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,92.0,93.0,97.0,0.066,0.16,77.1,,,,0.227,0.445,0.259,,,,,,
2024-08-02,744986,Strikeout,strikeout,True,673962,676710,Josh Jung,Kutter Crawford,0,158b4189-45c5-4626-b9ce-c1bcd175a1d3,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,109.0,110.0,112.0,98.0,100.0,101.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,,-0.18,0.76,0.23,-0.67,,92.6,87.5,82.5,80.8,,0.245,0.474,0.194,0.186,0.271,0.42,0.203,0.417,0.268,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,92.0,93.0,97.0,0.066,0.16,77.1,,,,0.227,0.445,0.259,,,,,,
2024-08-02,744986,Strikeout,strikeout,True,673962,670174,Josh Jung,Josh Winckowski,0,eba2b3be-f8cd-43a3-8482-e26892e955b3,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,4.37,4.78,59.2,102.0,100.0,99.0,0.821,6.34,3.17,9.65,1.21,1.91,0.236,0.387,0.166,0.332,0.443,,,,59.0,110.0,98.0,121.0,107.0,110.0,96.0,99.0,92.0,,,,0.036,0.357,,0.142,,-0.8,-0.95,,0.77,,94.4,90.1,,85.0,,0.2,0.2,0.214,,,,0.3,0.529,0.217,,,,0.143,0.179,0.328,103.0,97.0,99.0,100.0,103.0,101.0,0.333,0.132,0.42,-2.2,91.4,94.9,0.276,0.425,0.162,0.342,0.474,0.103,,,,,,,,,,,,,,,,,,
2024-08-02,744986,Strikeout,strikeout,True,673962,608371,Josh Jung,Lucas Sims,0,9165d546-d435-414a-aea0-289a97f27e10,608371.0,lucassims,Sims,Right,Lucas Sims,- - -,4.57,4.44,45.1,93.0,133.0,104.0,0.769,9.33,5.36,7.74,1.59,0.52,0.25,0.387,0.306,0.274,0.395,94.0,98.0,100.0,114.0,91.0,94.0,157.0,96.0,115.0,121.0,89.0,93.0,29.0,81.0,73.0,0.316,0.145,0.002,0.47,0.067,-2.34,2.93,10.03,0.57,-2.63,94.2,90.9,88.3,84.1,79.8,0.278,0.574,0.22,,,,0.179,0.286,0.277,0.5,0.667,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.203,0.354,0.269,,,,,,
2024-08-03,744987,Strikeout,strikeout,True,673962,656557,Josh Jung,Tanner Houck,0,7d7dc629-8698-4043-9271-662b9bd5f8d9,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,,,,,,,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,,0.016,0.246,0.422,,,-0.97,1.79,0.63,,,87.1,88.4,83.1,,,,,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,94.0,101.0,96.0,0.315,,0.36,,,93.5,0.282,0.337,0.138,,,,,,,,,,,,,0.231,0.364,0.299,,,,,,
2024-08-03,744987,Forceout,force_out,True,673962,656557,Josh Jung,Tanner Houck,1,7b7d90fd-71b0-4d4b-a2b9-d232194da858,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,,,,,,,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,,0.016,0.246,0.422,,,-0.97,1.79,0.63,,,87.1,88.4,83.1,,,,,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,94.0,101.0,96.0,0.315,,0.36,,,93.5,0.282,0.337,0.138,,,,,,,,,,,,,0.231,0.364,0.299,,,,,,
2024-08-03,744987,Single,single,False,673962,656557,Josh Jung,Tanner Houck,1,b35b2be2-a843-454f-a9a2-22506687063e,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,,,,,,,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,,0.016,0.246,0.422,,,-0.97,1.79,0.63,,,87.1,88.4,83.1,,,,,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,94.0,101.0,96.0,0.315,,0.36,,,93.5,0.282,0.337,0.138,,,,,,,,,,,,,0.231,0.364,0.299,,,,,,
2024-08-03,744987,Lineout,field_out,True,673962,681867,Josh Jung,Cooper Criswell,0,c76bdcaa-df34-457b-9232-1122fa3a7d95,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.34,4.23,83.0,102.0,104.0,99.0,0.847,6.61,2.71,9.76,0.87,1.49,0.211,0.506,0.162,0.328,0.409,,,,,,,112.0,95.0,99.0,80.0,101.0,91.0,,,,,0.153,,0.299,,,-0.05,,-2.23,,,86.3,,77.0,,,,,,,,0.179,0.359,0.293,,,,,,,105.0,101.0,98.0,106.0,111.0,103.0,0.291,0.256,0.96,0.28,84.4,89.1,0.307,0.493,0.059,0.27,0.365,0.184,,,,,,,,,,0.31,0.517,0.198,,,,,,
