date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
2024-04-17,746973,Strikeout,strikeout,True,664314,656557,Estevan Florial,Tanner Houck,0,0f8eb142-6586-4c9b-aec9-f5fbeb870909,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,96.0,103.0,97.0,115.0,102.0,113.0,,,,0.299,,0.423,,,,0.49,1.85,,,,,93.4,83.1,,0.191,0.275,0.294,,,,,,,0.275,0.344,0.129,,,,95.0,93.0,93.0,0.022,-0.99,87.1,0.2,0.4,0.235,,,,,,,116.0,105.0,111.0,0.255,1.83,88.4,0.188,0.234,0.233,,,
2024-04-19,746650,Flyout,field_out,True,664314,671212,Estevan Florial,Joe Boyle,0,0c6fd89e-dfbe-4cfc-a8d4-d75975575c05,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,,,,95.0,84.0,84.0,,,,128.0,106.0,117.0,,,,,0.575,0.36,,,-0.8,,0.13,,,96.6,,,86.7,,0.25,0.75,0.5,0.268,0.411,0.216,,,,,,,,,,,,,,,,,,,110.0,75.0,87.0,0.065,0.58,80.4,,,,,,,,,,,,
2024-04-19,746650,Single,single,False,664314,671212,Estevan Florial,Joe Boyle,1,b9207a92-02e9-4575-b663-f81573b1028c,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,,,,95.0,84.0,84.0,,,,128.0,106.0,117.0,,,,,0.575,0.36,,,-0.8,,0.13,,,96.6,,,86.7,,0.25,0.75,0.5,0.268,0.411,0.216,,,,,,,,,,,,,,,,,,,110.0,75.0,87.0,0.065,0.58,80.4,,,,,,,,,,,,
2024-04-19,746650,Double,double,False,664314,666205,Estevan Florial,Kyle Muller,0,44077de1-1b03-4aa5-817d-035c783636d4,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,3.44,3.82,36.2,104.0,88.0,105.0,0.794,7.12,1.72,8.59,1.47,1.17,0.223,0.402,0.098,0.313,0.509,80.0,82.0,80.0,80.0,112.0,106.0,,,,92.0,101.0,112.0,,,,,0.546,0.262,,0.059,0.32,,0.04,,3.54,92.7,87.8,,85.4,,0.256,0.442,0.217,0.25,0.393,0.201,0.0,0.0,0.538,,,,0.333,1.111,0.136,,,,,,,,,,116.0,90.0,102.0,0.132,-3.81,79.8,,,,,,,,,,,,
2024-04-19,746650,Single,single,False,664314,666205,Estevan Florial,Kyle Muller,1,7f59b0ad-4d65-4eed-9332-f6efcc7a0f01,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,3.44,3.82,36.2,104.0,88.0,105.0,0.794,7.12,1.72,8.59,1.47,1.17,0.223,0.402,0.098,0.313,0.509,80.0,82.0,80.0,80.0,112.0,106.0,,,,92.0,101.0,112.0,,,,,0.546,0.262,,0.059,0.32,,0.04,,3.54,92.7,87.8,,85.4,,0.256,0.442,0.217,0.25,0.393,0.201,0.0,0.0,0.538,,,,0.333,1.111,0.136,,,,,,,,,,116.0,90.0,102.0,0.132,-3.81,79.8,,,,,,,,,,,,
2024-04-23,746647,Strikeout,strikeout,True,664314,656557,Estevan Florial,Tanner Houck,0,e5ae5d67-3d99-4d30-b222-5f240ad6d9f5,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,96.0,103.0,97.0,115.0,102.0,113.0,,,,0.299,,0.423,,,,0.49,1.85,,,,,93.4,83.1,,0.191,0.275,0.294,,,,,,,0.275,0.344,0.129,,,,95.0,93.0,93.0,0.022,-0.99,87.1,0.2,0.4,0.235,,,,,,,116.0,105.0,111.0,0.255,1.83,88.4,0.188,0.234,0.233,,,
2024-04-23,746647,Strikeout,strikeout,True,664314,656557,Estevan Florial,Tanner Houck,0,434cb303-05f2-4709-893e-0acac973e067,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,96.0,103.0,97.0,115.0,102.0,113.0,,,,0.299,,0.423,,,,0.49,1.85,,,,,93.4,83.1,,0.191,0.275,0.294,,,,,,,0.275,0.344,0.129,,,,95.0,93.0,93.0,0.022,-0.99,87.1,0.2,0.4,0.235,,,,,,,116.0,105.0,111.0,0.255,1.83,88.4,0.188,0.234,0.233,,,
2024-04-23,746647,Walk,walk,False,664314,656557,Estevan Florial,Tanner Houck,1,fbc8953b-30cc-4f2f-bfdf-d2ab0fd64c4c,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,96.0,103.0,97.0,115.0,102.0,113.0,,,,0.299,,0.423,,,,0.49,1.85,,,,,93.4,83.1,,0.191,0.275,0.294,,,,,,,0.275,0.344,0.129,,,,95.0,93.0,93.0,0.022,-0.99,87.1,0.2,0.4,0.235,,,,,,,116.0,105.0,111.0,0.255,1.83,88.4,0.188,0.234,0.233,,,
2024-04-23,746647,Double,double,False,664314,592155,Estevan Florial,Cam Booser,1,73ab67ee-4d42-444c-b8d9-a7c2cb62612d,592155.0,cambooser,Booser,Left,Cam Booser,BOS,2.9,2.88,31.0,102.0,96.0,101.0,0.742,9.87,2.03,8.13,0.87,0.51,0.163,0.5,0.128,0.326,0.466,,,,96.0,108.0,108.0,,,,94.0,103.0,105.0,,,,,0.42,0.227,,,1.68,,1.16,,,95.5,,,82.5,,0.2,0.314,0.293,0.217,0.317,0.287,,,,,,,,,,97.0,93.0,91.0,0.353,0.3,88.3,0.333,0.5,0.286,,,,,,,,,,,,,,,,,,
2024-04-24,746649,Single,single,False,664314,681867,Estevan Florial,Cooper Criswell,0,3a9dbdbf-91ee-49eb-a7d4-7dce52bf1162,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,,,,110.0,113.0,104.0,114.0,97.0,99.0,,,,0.266,,0.3,,0.287,,1.17,-2.03,,0.42,,84.6,89.3,76.9,,0.305,0.508,0.195,,,,0.263,0.368,0.189,0.286,0.452,0.059,,,,81.0,104.0,92.0,0.146,0.21,86.1,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,
2024-04-24,746649,Strikeout,strikeout,True,664314,681867,Estevan Florial,Cooper Criswell,0,59df9566-aade-47e3-bf40-6864b2305387,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,,,,110.0,113.0,104.0,114.0,97.0,99.0,,,,0.266,,0.3,,0.287,,1.17,-2.03,,0.42,,84.6,89.3,76.9,,0.305,0.508,0.195,,,,0.263,0.368,0.189,0.286,0.452,0.059,,,,81.0,104.0,92.0,0.146,0.21,86.1,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,
2024-04-24,746649,Groundout,field_out,True,664314,570257,Estevan Florial,Joely Rodríguez,0,32b857a5-aaa6-4c02-a3e9-c7d421c98c9b,570257.0,joelyrodriguez,"Rodríguez, J",Left,Joely Rodríguez,BOS,6.55,4.96,11.0,105.0,76.0,101.0,0.786,9.0,1.64,12.27,2.45,3.0,0.211,0.5,0.211,0.289,0.453,63.0,107.0,102.0,,,,84.0,109.0,106.0,79.0,85.0,91.0,,,,0.467,,0.165,,0.368,,0.41,-0.34,,-4.42,,85.3,89.6,79.2,,0.25,0.25,0.538,,,,0.368,0.789,0.244,0.28,0.4,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-26,747129,Strikeout,strikeout,True,664314,572955,Estevan Florial,Pierce Johnson,0,fb58a0a9-4050-4649-8e85-9b87f9e02d2d,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.13,3.12,31.2,102.0,140.0,105.0,0.709,11.65,3.69,7.39,0.57,1.32,0.182,0.325,0.156,0.325,0.439,,,,96.0,93.0,88.0,,,,,,,,,,,0.191,,,,-0.29,,,,,95.5,,,,,,,,0.2,0.2,0.188,,,,,,,0.228,0.347,0.328,104.0,33.0,39.0,0.022,-0.7,92.2,,,,152.0,106.0,111.0,0.787,0.86,85.6,,,,,,,,,,,,
2024-04-27,747131,Walk,walk,False,664314,450203,Estevan Florial,Charlie Morton,0,8201795f-22f2-4b21-a9e8-9370a7438ad3,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,70.0,100.0,88.0,82.0,101.0,93.0,,,,,,,0.094,0.277,,,0.123,-2.02,0.73,,,0.94,93.8,85.0,93.4,,,,,,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.179,0.256,0.336,75.0,92.0,87.0,0.095,-1.28,88.6,0.304,0.739,0.159,119.0,99.0,107.0,0.412,1.39,81.4,,,,,,,,,,,,
2024-04-27,747131,Strikeout,strikeout,True,664314,450203,Estevan Florial,Charlie Morton,0,1164feac-89f2-4370-ad4f-beda9617e357,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,70.0,100.0,88.0,82.0,101.0,93.0,,,,,,,0.094,0.277,,,0.123,-2.02,0.73,,,0.94,93.8,85.0,93.4,,,,,,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.179,0.256,0.336,75.0,92.0,87.0,0.095,-1.28,88.6,0.304,0.739,0.159,119.0,99.0,107.0,0.412,1.39,81.4,,,,,,,,,,,,
2024-04-27,747131,Strikeout,strikeout,True,664314,450203,Estevan Florial,Charlie Morton,0,f39ec2c2-bc8f-4c71-9e82-75e5e2b2f0f4,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,70.0,100.0,88.0,82.0,101.0,93.0,,,,,,,0.094,0.277,,,0.123,-2.02,0.73,,,0.94,93.8,85.0,93.4,,,,,,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.179,0.256,0.336,75.0,92.0,87.0,0.095,-1.28,88.6,0.304,0.739,0.159,119.0,99.0,107.0,0.412,1.39,81.4,,,,,,,,,,,,
2024-04-27,747131,Grounded Into DP,grounded_into_double_play,True,664314,628452,Estevan Florial,Raisel Iglesias,1,aedf0cf1-1ff3-416c-83e5-6c5c2a4e0676,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,ATL,2.02,2.81,35.2,105.0,113.0,105.0,0.713,7.82,1.77,5.3,0.5,1.29,0.26,0.344,0.156,0.281,0.404,116.0,116.0,111.0,103.0,103.0,103.0,107.0,91.0,90.0,131.0,105.0,116.0,,,,0.205,0.28,0.173,,0.342,2.86,3.32,-1.01,,2.6,95.3,89.4,95.3,84.3,,0.25,0.35,0.395,0.167,0.306,0.213,0.163,0.245,0.361,0.105,0.105,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-27,747131,Strikeout,strikeout,True,664314,669276,Estevan Florial,Dylan Lee,0,fe3520ef-82d7-4f91-b5cd-5f0f1dd2e9c2,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.95,2.88,37.0,103.0,99.0,105.0,0.669,9.49,2.68,7.54,0.73,0.86,0.152,0.495,0.081,0.283,0.45,111.0,104.0,100.0,89.0,103.0,101.0,,,,102.0,104.0,109.0,,,,,0.357,0.509,,0.135,-0.52,,1.92,,1.55,92.1,85.6,,84.0,,0.164,0.239,0.488,0.319,0.574,0.124,0.227,0.227,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-30,746398,Flyout,field_out,True,664314,686613,Estevan Florial,Hunter Brown,0,a64c7c71-5f97-45b4-850f-bc28783e15cf,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,130.0,99.0,106.0,0.134,0.376,0.071,0.127,0.134,-0.55,0.46,1.74,-1.93,1.13,95.7,88.4,95.5,89.0,82.4,0.192,0.192,0.25,0.272,0.483,0.287,0.208,0.271,0.327,0.268,0.304,0.172,0.28,0.5,0.281,95.0,107.0,105.0,0.157,0.16,92.3,0.236,0.375,0.185,,,,,,,,,,,,,,,,,,
2024-04-30,746398,Strikeout,strikeout,True,664314,686613,Estevan Florial,Hunter Brown,0,03555dfb-144f-46ac-b4e9-031ea6511e08,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,130.0,99.0,106.0,0.134,0.376,0.071,0.127,0.134,-0.55,0.46,1.74,-1.93,1.13,95.7,88.4,95.5,89.0,82.4,0.192,0.192,0.25,0.272,0.483,0.287,0.208,0.271,0.327,0.268,0.304,0.172,0.28,0.5,0.281,95.0,107.0,105.0,0.157,0.16,92.3,0.236,0.375,0.185,,,,,,,,,,,,,,,,,,
2024-04-30,746398,Home Run,home_run,False,664314,606160,Estevan Florial,Rafael Montero,1,ee102476-6f20-4ce9-ad43-579276954329,606160.0,rafaelmontero,Montero,Right,Rafael Montero,HOU,4.84,5.5,35.1,101.0,101.0,97.0,0.826,5.86,4.08,8.41,2.04,1.21,0.255,0.409,0.155,0.345,0.351,90.0,111.0,101.0,105.0,98.0,98.0,95.0,100.0,94.0,122.0,89.0,92.0,,,,0.227,0.46,0.079,,0.235,-0.42,3.22,-9.5,,-0.86,95.4,91.0,94.8,86.2,,0.714,1.714,0.235,0.233,0.605,0.254,0.273,0.409,0.123,0.154,0.179,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-30,746398,Walk,walk,False,664314,519151,Estevan Florial,Ryan Pressly,0,3147cc03-1698-44a6-8340-d1ff71b1a516,519151.0,ryanpressly,Pressly,Right,Ryan Pressly,HOU,3.58,3.41,37.2,102.0,124.0,110.0,0.744,10.04,2.63,8.84,0.48,1.45,0.229,0.4,0.133,0.314,0.454,110.0,101.0,101.0,99.0,103.0,104.0,75.0,95.0,91.0,152.0,100.0,113.0,,,,0.027,0.331,0.292,,0.091,0.65,-2.9,-0.01,,-2.11,93.9,89.4,93.4,89.7,,0.255,0.353,0.32,0.25,0.425,0.198,0.364,0.636,0.25,,,,0.22,0.293,0.29,,,,,,,,,,129.0,103.0,118.0,0.259,0.99,82.4,,,,,,,,,,,,
2024-05-01,746399,Strikeout,strikeout,True,664314,434378,Estevan Florial,Justin Verlander,0,a5fd01d9-227a-453d-84b9-61dae14853d9,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,122.0,100.0,104.0,,,,130.0,108.0,114.0,,,,,0.495,0.19,,0.09,0.16,,-0.8,,1.19,93.5,84.2,,86.5,,0.239,0.457,0.214,0.243,0.47,0.211,0.15,0.15,0.302,,,,0.294,0.412,0.206,,,,,,,,,,112.0,104.0,100.0,0.225,-0.77,77.7,,,,,,,,,,,,
2024-05-01,746399,Flyout,field_out,True,664314,434378,Estevan Florial,Justin Verlander,0,3bfd06d6-3ba9-4819-b5fc-6d5f2911ca06,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,122.0,100.0,104.0,,,,130.0,108.0,114.0,,,,,0.495,0.19,,0.09,0.16,,-0.8,,1.19,93.5,84.2,,86.5,,0.239,0.457,0.214,0.243,0.47,0.211,0.15,0.15,0.302,,,,0.294,0.412,0.206,,,,,,,,,,112.0,104.0,100.0,0.225,-0.77,77.7,,,,,,,,,,,,
2024-05-01,746399,Flyout,field_out,True,664314,434378,Estevan Florial,Justin Verlander,0,977dd0d0-a71c-42d8-9cfd-3539953a45f5,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,122.0,100.0,104.0,,,,130.0,108.0,114.0,,,,,0.495,0.19,,0.09,0.16,,-0.8,,1.19,93.5,84.2,,86.5,,0.239,0.457,0.214,0.243,0.47,0.211,0.15,0.15,0.302,,,,0.294,0.412,0.206,,,,,,,,,,112.0,104.0,100.0,0.225,-0.77,77.7,,,,,,,,,,,,
2024-05-01,746399,Strikeout,strikeout,True,664314,519151,Estevan Florial,Ryan Pressly,0,8031ba8f-a71a-4f89-b391-e4c628e08673,519151.0,ryanpressly,Pressly,Right,Ryan Pressly,HOU,3.58,3.41,37.2,102.0,124.0,110.0,0.744,10.04,2.63,8.84,0.48,1.45,0.229,0.4,0.133,0.314,0.454,110.0,101.0,101.0,99.0,103.0,104.0,75.0,95.0,91.0,152.0,100.0,113.0,,,,0.027,0.331,0.292,,0.091,0.65,-2.9,-0.01,,-2.11,93.9,89.4,93.4,89.7,,0.255,0.353,0.32,0.25,0.425,0.198,0.364,0.636,0.25,,,,0.22,0.293,0.29,,,,,,,,,,129.0,103.0,118.0,0.259,0.99,82.4,,,,,,,,,,,,
2024-05-02,746403,Strikeout,strikeout,True,664314,681293,Estevan Florial,Spencer Arrighetti,0,6e8229b5-2538-4def-96d6-e97841494936,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,83.0,99.0,97.0,,,,111.0,93.0,100.0,,,,,0.414,0.113,,0.074,-1.89,,0.49,,-4.75,94.0,85.0,,81.2,,0.143,0.229,0.392,0.325,0.553,0.183,0.55,0.75,0.302,,,,0.162,0.294,0.408,62.0,100.0,100.0,0.197,1.2,87.8,0.25,0.382,0.24,113.0,98.0,103.0,0.202,0.32,78.4,,,,,,,,,,,,
2024-05-02,746403,Groundout,field_out,True,664314,681293,Estevan Florial,Spencer Arrighetti,0,8c159bfc-eba8-44b3-a501-9ed8230d2a76,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,83.0,99.0,97.0,,,,111.0,93.0,100.0,,,,,0.414,0.113,,0.074,-1.89,,0.49,,-4.75,94.0,85.0,,81.2,,0.143,0.229,0.392,0.325,0.553,0.183,0.55,0.75,0.302,,,,0.162,0.294,0.408,62.0,100.0,100.0,0.197,1.2,87.8,0.25,0.382,0.24,113.0,98.0,103.0,0.202,0.32,78.4,,,,,,,,,,,,
2024-05-02,746403,Strikeout,strikeout,True,664314,605463,Estevan Florial,Tayler Scott,0,b9169d39-a7b4-4d74-a783-950f55b99ede,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,1.36,2.99,46.1,99.0,98.0,99.0,0.745,8.35,4.27,4.86,0.39,1.67,0.231,0.41,0.214,0.231,0.372,60.0,103.0,101.0,121.0,98.0,97.0,105.0,93.0,86.0,89.0,97.0,106.0,,,,0.073,0.433,0.262,,0.232,2.65,-0.27,0.86,,0.69,92.7,85.5,92.6,84.0,,0.212,0.288,0.276,0.089,0.107,0.287,0.143,0.214,0.329,0.375,0.375,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02,746403,Lineout,field_out,True,664314,661527,Estevan Florial,Seth Martinez,0,224a05ae-d8a0-4b9d-8449-116cbc6294bf,661527.0,sethmartinez,"Martinez, S",Right,Seth Martinez,HOU,2.42,3.22,44.2,101.0,96.0,97.0,0.796,6.04,3.02,6.65,0.81,1.14,0.244,0.42,0.221,0.305,0.393,47.0,99.0,89.0,73.0,100.0,94.0,103.0,103.0,93.0,135.0,100.0,108.0,,,,0.212,0.306,0.327,,0.155,1.96,2.47,0.1,,-0.57,90.9,84.9,89.8,79.2,,0.191,0.426,0.337,0.213,0.298,0.191,0.259,0.37,0.292,0.179,0.256,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,746643,Single,single,False,664314,656288,Estevan Florial,Griffin Canning,0,7d948ee2-b5cb-4ef7-aca7-aa1955b4d7c6,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,,,,0.024,0.354,0.228,,0.271,-0.83,-8.35,-1.29,,0.71,93.6,88.7,93.0,88.0,,0.303,0.449,0.292,0.243,0.521,0.158,0.254,0.377,0.253,0.5,1.1,0.0,0.297,0.432,0.21,,,,,,,,,,73.0,96.0,95.0,0.123,-1.15,80.7,,,,,,,,,,,,
2024-05-05,746643,Lineout,field_out,True,664314,656288,Estevan Florial,Griffin Canning,0,a6b93bc1-0bf4-4741-8974-ea1bfa921763,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,,,,0.024,0.354,0.228,,0.271,-0.83,-8.35,-1.29,,0.71,93.6,88.7,93.0,88.0,,0.303,0.449,0.292,0.243,0.521,0.158,0.254,0.377,0.253,0.5,1.1,0.0,0.297,0.432,0.21,,,,,,,,,,73.0,96.0,95.0,0.123,-1.15,80.7,,,,,,,,,,,,
2024-05-05,746643,Groundout,field_out,True,664314,656288,Estevan Florial,Griffin Canning,0,da9a7b03-1faf-4a0c-956f-52301df385e2,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,,,,0.024,0.354,0.228,,0.271,-0.83,-8.35,-1.29,,0.71,93.6,88.7,93.0,88.0,,0.303,0.449,0.292,0.243,0.521,0.158,0.254,0.377,0.253,0.5,1.1,0.0,0.297,0.432,0.21,,,,,,,,,,73.0,96.0,95.0,0.123,-1.15,80.7,,,,,,,,,,,,
2024-05-05,746643,Strikeout,strikeout,True,664314,519043,Estevan Florial,Matt Moore,0,5f928cb1-16be-4d3a-9381-420f8c04134e,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,6.03,4.22,37.1,95.0,110.0,96.0,0.767,7.71,4.34,8.44,2.41,0.59,0.237,0.386,0.202,0.289,0.432,151.0,99.0,109.0,84.0,95.0,89.0,,,,,,,114.0,91.0,94.0,,0.504,,0.194,0.301,-0.32,,,-0.45,-1.81,92.8,82.8,,,82.4,,,,0.266,0.516,0.202,0.25,0.5,0.284,,,,0.143,0.286,0.413,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-06,746639,Double,double,False,664314,656427,Estevan Florial,Jack Flaherty,0,78eda734-7b7e-4768-9b5f-14b41ad5e2a0,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,103.0,104.0,108.0,0.024,0.44,0.313,0.191,0.033,0.74,-7.15,0.85,2.33,-0.51,93.6,86.0,90.7,84.9,77.5,0.205,0.426,0.391,0.226,0.377,0.25,0.143,0.429,0.133,0.75,1.5,0.3,0.161,0.194,0.445,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-06,746639,Groundout,field_out,True,664314,656427,Estevan Florial,Jack Flaherty,0,d0838d4e-73f0-4929-bd6f-093b3eccfcd8,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,103.0,104.0,108.0,0.024,0.44,0.313,0.191,0.033,0.74,-7.15,0.85,2.33,-0.51,93.6,86.0,90.7,84.9,77.5,0.205,0.426,0.391,0.226,0.377,0.25,0.143,0.429,0.133,0.75,1.5,0.3,0.161,0.194,0.445,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-06,746639,Flyout,field_out,True,664314,656427,Estevan Florial,Jack Flaherty,0,222dd820-6522-4efe-859b-d64c566097d5,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,103.0,104.0,108.0,0.024,0.44,0.313,0.191,0.033,0.74,-7.15,0.85,2.33,-0.51,93.6,86.0,90.7,84.9,77.5,0.205,0.426,0.391,0.226,0.377,0.25,0.143,0.429,0.133,0.75,1.5,0.3,0.161,0.194,0.445,,,,,,,,,,,,,,,,,,,,,,,,,,,
