date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff
2024-05-12,744941,Lineout,field_out,True,596129,641927,Daniel Vogelbach,Bailey Ober,0,034ca3bf-27c2-417d-95c2-a628a7ee6015,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,102.0,97.0,101.0,82.0,105.0,97.0,,,,74.0,103.0,101.0,85.0,107.0,103.0,,,,,0.389,0.22,,0.128,0.012,-1.08,0.2,,,1.95,4.25,91.9,86.5,,,80.5,76.0,0.256,0.43,0.224,,,,0.098,0.196,0.319,,,,0.307,0.606,0.247,,,,117.0,113.0,113.0,0.251,1.52,83.4,0.173,0.337,0.37,,,,,,,,,
2024-05-12,744941,Groundout,field_out,True,596129,641927,Daniel Vogelbach,Bailey Ober,0,ef8cea9f-a6b9-4edf-8965-1ecb2c644278,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,102.0,97.0,101.0,82.0,105.0,97.0,,,,74.0,103.0,101.0,85.0,107.0,103.0,,,,,0.389,0.22,,0.128,0.012,-1.08,0.2,,,1.95,4.25,91.9,86.5,,,80.5,76.0,0.256,0.43,0.224,,,,0.098,0.196,0.319,,,,0.307,0.606,0.247,,,,117.0,113.0,113.0,0.251,1.52,83.4,0.173,0.337,0.37,,,,,,,,,
2024-05-13,747040,Walk,walk,False,596129,669203,Daniel Vogelbach,Corbin Burnes,1,ec7e5892-2320-4121-b949-e16cf362c9ec,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,107.0,103.0,108.0,,,,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,,,,0.075,,0.442,,0.161,0.217,,0.96,,-0.82,1.15,1.1,,95.4,,96.7,87.3,80.4,0.243,0.391,0.193,0.294,0.441,0.132,0.195,0.247,0.455,0.176,0.282,0.398,,,,,,,109.0,101.0,106.0,0.104,1.34,89.0,0.125,0.275,0.352,,,,,,,,,
2024-05-13,747040,Groundout,field_out,True,596129,669203,Daniel Vogelbach,Corbin Burnes,1,b2e81474-f2b8-4496-8d27-2175322dd23b,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,107.0,103.0,108.0,,,,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,,,,0.075,,0.442,,0.161,0.217,,0.96,,-0.82,1.15,1.1,,95.4,,96.7,87.3,80.4,0.243,0.391,0.193,0.294,0.441,0.132,0.195,0.247,0.455,0.176,0.282,0.398,,,,,,,109.0,101.0,106.0,0.104,1.34,89.0,0.125,0.275,0.352,,,,,,,,,
2024-05-13,747040,Single,single,False,596129,669203,Daniel Vogelbach,Corbin Burnes,1,a3d98ccf-0b88-4923-aa51-fe9c407f2d05,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,107.0,103.0,108.0,,,,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,,,,0.075,,0.442,,0.161,0.217,,0.96,,-0.82,1.15,1.1,,95.4,,96.7,87.3,80.4,0.243,0.391,0.193,0.294,0.441,0.132,0.195,0.247,0.455,0.176,0.282,0.398,,,,,,,109.0,101.0,106.0,0.104,1.34,89.0,0.125,0.275,0.352,,,,,,,,,
2024-05-13,747040,Grounded Into DP,grounded_into_double_play,True,596129,543056,Daniel Vogelbach,Danny Coulombe,1,57a6c6fa-e005-4a17-9d66-8d891bc2eab2,543056.0,dannycoulombe,Coulombe,Left,Danny Coulombe,BAL,2.42,2.42,26.0,103.0,83.0,102.0,0.771,9.69,1.04,4.5,1.04,1.08,0.164,0.475,0.197,0.361,0.433,,,,74.0,94.0,90.0,22.0,107.0,90.0,105.0,97.0,99.0,80.0,104.0,94.0,,,,0.12,0.14,0.321,,0.293,,2.6,1.95,,4.84,2.27,,91.3,85.9,,90.8,81.9,,0.233,0.5,0.262,0.0,0.0,0.095,0.15,0.2,0.375,0.118,0.294,0.241,0.091,0.091,0.1,,,,,,,,,,,,,109.0,119.0,154.0,0.127,0.95,79.5,,,
2024-05-15,747038,Strikeout,strikeout,True,596129,680694,Daniel Vogelbach,Kyle Bradish,0,,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,124.0,104.0,110.0,99.0,96.0,94.0,83.0,103.0,100.0,157.0,100.0,115.0,,,,,,,0.395,0.132,,,0.298,0.171,-1.14,,,1.52,1.3,-0.49,94.4,,,95.3,88.2,84.0,,,,0.159,0.232,0.2,0.171,0.244,0.34,0.227,0.5,0.283,0.364,0.545,0.261,,,,25.0,111.0,62.0,0.004,13.9,92.0,,,,,,,,,,,,
2024-05-15,747038,Groundout,field_out,True,596129,680694,Daniel Vogelbach,Kyle Bradish,1,909d3d94-db15-4fa5-9b29-72d58e340511,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,124.0,104.0,110.0,99.0,96.0,94.0,83.0,103.0,100.0,157.0,100.0,115.0,,,,,,,0.395,0.132,,,0.298,0.171,-1.14,,,1.52,1.3,-0.49,94.4,,,95.3,88.2,84.0,,,,0.159,0.232,0.2,0.171,0.244,0.34,0.227,0.5,0.283,0.364,0.545,0.261,,,,25.0,111.0,62.0,0.004,13.9,92.0,,,,,,,,,,,,
2024-05-17,744934,Fielders Choice,fielders_choice,False,596129,655889,Daniel Vogelbach,Manuel Rodríguez,1,38471d6d-9540-4b3a-90af-1c9b4a314b13,655889.0,manuelrodriguez,"Rodríguez, M",Right,Manuel Rodríguez,TBR,2.25,3.24,12.0,97.0,116.0,97.0,0.786,6.75,4.5,9.0,0.0,1.73,0.289,0.342,0.079,0.263,0.436,,,,90.0,83.0,75.0,95.0,93.0,86.0,136.0,107.0,116.0,,,,,,,0.313,0.185,,,0.502,,1.0,,,-2.81,2.45,,96.3,,,96.4,88.7,,,,,0.385,0.462,0.129,0.231,0.269,0.296,,,,0.167,0.167,0.25,,,,,,,,,,,,,,,,,,,,,
2024-05-19,744937,Home Run,home_run,False,596129,650644,Daniel Vogelbach,Aaron Civale,0,fcef422f-c174-4bba-bc02-bde0762d424d,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,103.0,102.0,108.0,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,94.0,98.0,100.0,72.0,93.0,99.0,0.224,0.091,0.315,0.021,0.18,0.169,-3.64,-0.11,-3.76,0.25,0.36,-0.89,91.9,88.1,85.9,92.7,80.3,77.2,0.294,0.454,0.231,0.23,0.46,0.169,0.239,0.398,0.288,0.226,0.419,0.3,0.391,0.739,0.125,0.417,0.5,0.313,,,,,,,,,,,,,,,,,,
2024-05-19,744937,Double,double,False,596129,650644,Daniel Vogelbach,Aaron Civale,0,c28b55d3-0ddc-4da7-83de-37cf36abb13e,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,103.0,102.0,108.0,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,94.0,98.0,100.0,72.0,93.0,99.0,0.224,0.091,0.315,0.021,0.18,0.169,-3.64,-0.11,-3.76,0.25,0.36,-0.89,91.9,88.1,85.9,92.7,80.3,77.2,0.294,0.454,0.231,0.23,0.46,0.169,0.239,0.398,0.288,0.226,0.419,0.3,0.391,0.739,0.125,0.417,0.5,0.313,,,,,,,,,,,,,,,,,,
2024-05-19,744937,Single,single,False,596129,650644,Daniel Vogelbach,Aaron Civale,0,5c5774f2-53a1-4840-84dd-90f793434b79,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,103.0,102.0,108.0,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,94.0,98.0,100.0,72.0,93.0,99.0,0.224,0.091,0.315,0.021,0.18,0.169,-3.64,-0.11,-3.76,0.25,0.36,-0.89,91.9,88.1,85.9,92.7,80.3,77.2,0.294,0.454,0.231,0.23,0.46,0.169,0.239,0.398,0.288,0.226,0.419,0.3,0.391,0.739,0.125,0.417,0.5,0.313,,,,,,,,,,,,,,,,,,
2024-05-19,744937,Strikeout,strikeout,True,596129,664208,Daniel Vogelbach,Phil Maton,0,127a2dec-5c74-44da-ae65-df73e24ae48c,664208.0,philmaton,"Maton, P",Right,Phil Maton,- - -,4.46,5.22,38.1,95.0,102.0,102.0,0.732,8.45,4.23,7.28,1.64,1.23,0.135,0.548,0.154,0.365,0.404,99.0,92.0,106.0,,,,42.0,104.0,96.0,151.0,93.0,103.0,81.0,96.0,96.0,,,,0.06,,0.349,,0.32,0.272,,1.7,,3.81,-1.93,-1.67,,88.3,,87.2,81.6,74.2,0.186,0.209,0.301,0.125,0.125,0.211,0.333,1.333,0.111,0.163,0.349,0.391,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,744933,Strikeout,strikeout,True,596129,647336,Daniel Vogelbach,Michael Soroka,0,d5f7503b-d0eb-413e-a902-d1b0a680c22d,647336.0,michaelsoroka,Soroka,Right,Michael Soroka,CHW,5.23,4.92,72.1,95.0,95.0,94.0,0.792,8.83,5.23,7.96,1.62,0.99,0.268,0.478,0.176,0.298,0.402,,,,93.0,97.0,94.0,77.0,93.0,89.0,102.0,99.0,97.0,,,,,,,0.229,0.306,,,0.36,,-0.14,,,-1.48,0.1,,93.3,,,92.3,81.9,,,,,0.289,0.518,0.08,0.185,0.348,0.408,,,,0.206,0.382,0.177,,,,112.0,84.0,92.0,0.105,-3.67,82.1,0.333,0.667,0.132,,,,,,,,,
2024-05-23,746474,Grounded Into DP,grounded_into_double_play,True,596129,656427,Daniel Vogelbach,Jack Flaherty,1,07464746-0086-0043-001c-f08cd117d70a,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,,,,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,,,,0.024,0.44,,,0.313,,0.74,,,-7.15,0.85,,93.6,,,90.7,84.9,,,,,0.75,1.5,0.3,0.205,0.426,0.391,0.161,0.194,0.445,0.226,0.377,0.25,,,,94.0,82.0,78.0,0.033,-0.51,86.0,0.143,0.429,0.133,103.0,104.0,108.0,0.191,2.33,77.5,,,
2024-05-23,746474,Groundout,field_out,True,596129,656427,Daniel Vogelbach,Jack Flaherty,1,07464746-0246-0063-001c-f08cd117d70a,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,,,,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,,,,0.024,0.44,,,0.313,,0.74,,,-7.15,0.85,,93.6,,,90.7,84.9,,,,,0.75,1.5,0.3,0.205,0.426,0.391,0.161,0.194,0.445,0.226,0.377,0.25,,,,94.0,82.0,78.0,0.033,-0.51,86.0,0.143,0.429,0.133,103.0,104.0,108.0,0.191,2.33,77.5,,,
2024-05-23,746474,Single,single,False,596129,656427,Daniel Vogelbach,Jack Flaherty,0,689a84f3-433f-4b83-a465-6dea0aaf0b9b,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,,,,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,,,,0.024,0.44,,,0.313,,0.74,,,-7.15,0.85,,93.6,,,90.7,84.9,,,,,0.75,1.5,0.3,0.205,0.426,0.391,0.161,0.194,0.445,0.226,0.377,0.25,,,,94.0,82.0,78.0,0.033,-0.51,86.0,0.143,0.429,0.133,103.0,104.0,108.0,0.191,2.33,77.5,,,
2024-05-26,746469,Walk,walk,False,596129,663554,Daniel Vogelbach,Casey Mize,0,dd5423fd-7210-4146-8c80-5e8dfdab793a,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,,,,112.0,102.0,104.0,0.076,0.393,,0.172,0.282,,-0.14,,-1.78,-0.36,0.58,,95.6,,85.7,95.6,85.7,,,,,0.345,0.414,0.111,0.239,0.366,0.189,0.286,0.571,0.172,0.292,0.401,0.201,0.323,0.452,0.321,,,,,,,,,,100.0,91.0,94.0,0.077,-2.77,79.6,,,
2024-05-26,746469,Double Play,double_play,True,596129,663554,Daniel Vogelbach,Casey Mize,1,3cee30a3-49b6-433c-b502-00c8c50dc607,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,,,,112.0,102.0,104.0,0.076,0.393,,0.172,0.282,,-0.14,,-1.78,-0.36,0.58,,95.6,,85.7,95.6,85.7,,,,,0.345,0.414,0.111,0.239,0.366,0.189,0.286,0.571,0.172,0.292,0.401,0.201,0.323,0.452,0.321,,,,,,,,,,100.0,91.0,94.0,0.077,-2.77,79.6,,,
2024-05-27,746788,Lineout,field_out,True,596129,680897,Daniel Vogelbach,Nick Nastrini,0,c2afc13e-ae0e-462f-821a-bc4f64be04c2,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,97.0,77.0,83.0,102.0,81.0,80.0,,,,107.0,95.0,99.0,,,,,,,,0.509,,,0.325,0.049,-1.45,,,,0.27,-5.84,93.7,,,,84.7,78.9,,,,,,,0.238,0.429,0.397,0.667,0.667,0.167,0.195,0.488,0.205,,,,90.0,76.0,77.0,0.118,-4.95,85.6,0.4,0.6,0.304,,,,,,,,,
2024-05-27,746788,Strikeout,strikeout,True,596129,680897,Daniel Vogelbach,Nick Nastrini,0,8eaaf668-a907-4151-8887-0945dc66c6eb,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,97.0,77.0,83.0,102.0,81.0,80.0,,,,107.0,95.0,99.0,,,,,,,,0.509,,,0.325,0.049,-1.45,,,,0.27,-5.84,93.7,,,,84.7,78.9,,,,,,,0.238,0.429,0.397,0.667,0.667,0.167,0.195,0.488,0.205,,,,90.0,76.0,77.0,0.118,-4.95,85.6,0.4,0.6,0.304,,,,,,,,,
2024-05-31,744928,Double,double,False,596129,670059,Daniel Vogelbach,Colin Holderman,1,686b312c-e58d-4dfb-bbd8-40a3b26604ca,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,1.72,3.44,36.2,96.0,113.0,100.0,0.722,11.05,4.17,6.63,0.49,0.95,0.293,0.359,0.228,0.304,0.393,,,,,,,92.0,93.0,90.0,131.0,101.0,113.0,103.0,90.0,89.0,,,,0.268,,0.261,,0.471,,,-0.13,,0.35,1.38,,,92.4,,97.0,84.9,,0.29,0.387,0.253,0.205,0.385,0.111,0.154,0.169,0.409,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-01,744932,Strikeout,strikeout,True,596129,656605,Daniel Vogelbach,Mitch Keller,1,cffeea14-c7b7-4b57-8aca-cfabb900882f,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,114.0,98.0,106.0,89.0,103.0,96.0,84.0,102.0,96.0,131.0,103.0,112.0,96.0,98.0,97.0,,,,0.224,0.297,0.132,,0.245,0.093,-0.08,0.01,,0.17,-0.49,0.77,94.6,90.6,,93.7,85.0,78.5,0.23,0.475,0.197,0.243,0.369,0.107,0.311,0.533,0.247,0.217,0.391,0.333,0.277,0.42,0.249,,,,104.0,105.0,101.0,0.01,-11.3,90.2,0.75,1.25,0.0,,,,,,,,,
2024-06-01,744932,Strikeout,strikeout,True,596129,656605,Daniel Vogelbach,Mitch Keller,0,7dc9cd70-30bf-44b3-813a-f2170548f708,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,114.0,98.0,106.0,89.0,103.0,96.0,84.0,102.0,96.0,131.0,103.0,112.0,96.0,98.0,97.0,,,,0.224,0.297,0.132,,0.245,0.093,-0.08,0.01,,0.17,-0.49,0.77,94.6,90.6,,93.7,85.0,78.5,0.23,0.475,0.197,0.243,0.369,0.107,0.311,0.533,0.247,0.217,0.391,0.333,0.277,0.42,0.249,,,,104.0,105.0,101.0,0.01,-11.3,90.2,0.75,1.25,0.0,,,,,,,,,
2024-06-01,744932,Single,single,False,596129,656605,Daniel Vogelbach,Mitch Keller,1,9f119334-e3e2-42ae-b3e7-52f2891acc2a,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,114.0,98.0,106.0,89.0,103.0,96.0,84.0,102.0,96.0,131.0,103.0,112.0,96.0,98.0,97.0,,,,0.224,0.297,0.132,,0.245,0.093,-0.08,0.01,,0.17,-0.49,0.77,94.6,90.6,,93.7,85.0,78.5,0.23,0.475,0.197,0.243,0.369,0.107,0.311,0.533,0.247,0.217,0.391,0.333,0.277,0.42,0.249,,,,104.0,105.0,101.0,0.01,-11.3,90.2,0.75,1.25,0.0,,,,,,,,,
2024-06-01,744932,Single,single,False,596129,682847,Daniel Vogelbach,Luis L. Ortiz,0,8dde2886-dbc9-4992-9dbb-fc2f428ddde6,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286,0.343,0.187,0.25,0.353,0.134,0.21,0.346,0.293,,,,0.219,0.297,0.268,,,,,,,,,,,,,,,,,,,,,
2024-06-02,744929,Groundout,field_out,True,596129,682990,Daniel Vogelbach,Quinn Priester,0,1340ad3d-cb94-4b04-8448-6253c793891b,682990.0,quinnpriester,Priester,Right,Quinn Priester,PIT,4.43,4.16,40.2,101.0,91.0,97.0,0.778,6.42,2.66,10.4,1.55,2.55,0.157,0.457,0.15,0.336,0.431,95.0,98.0,100.0,55.0,106.0,92.0,99.0,103.0,97.0,106.0,103.0,105.0,,,,,,,0.33,0.149,,,0.253,0.152,-1.75,,,0.45,-1.73,-1.03,93.2,,,93.0,87.2,80.5,,,,0.284,0.493,0.142,0.261,0.478,0.276,0.357,0.5,0.463,0.4,0.4,0.222,,,,83.0,89.0,86.0,0.116,0.79,88.2,0.136,0.182,0.242,,,,,,,,,
2024-06-02,744929,Single,single,False,596129,682990,Daniel Vogelbach,Quinn Priester,0,e1003129-fe56-4794-9957-27a617f3ceb0,682990.0,quinnpriester,Priester,Right,Quinn Priester,PIT,4.43,4.16,40.2,101.0,91.0,97.0,0.778,6.42,2.66,10.4,1.55,2.55,0.157,0.457,0.15,0.336,0.431,95.0,98.0,100.0,55.0,106.0,92.0,99.0,103.0,97.0,106.0,103.0,105.0,,,,,,,0.33,0.149,,,0.253,0.152,-1.75,,,0.45,-1.73,-1.03,93.2,,,93.0,87.2,80.5,,,,0.284,0.493,0.142,0.261,0.478,0.276,0.357,0.5,0.463,0.4,0.4,0.222,,,,83.0,89.0,86.0,0.116,0.79,88.2,0.136,0.182,0.242,,,,,,,,,
2024-06-02,744929,Double,double,False,596129,676702,Daniel Vogelbach,Hunter Stratton,1,e8dc76d1-8df0-4861-bee6-7f4b8bfe2bfe,676702.0,hunterstratton,"Stratton, H",Right,Hunter Stratton,PIT,4.26,2.75,31.2,101.0,111.0,102.0,0.739,8.53,1.42,8.53,0.85,0.87,0.287,0.372,0.191,0.287,0.437,,,,102.0,100.0,104.0,96.0,113.0,105.0,123.0,101.0,105.0,114.0,101.0,99.0,,,,0.037,0.346,0.381,,0.236,,-0.41,-0.28,,0.82,2.53,,95.4,92.0,,95.6,84.3,,0.3,0.48,0.243,0.167,0.333,0.1,0.095,0.143,0.474,,,,0.267,0.4,0.25,,,,,,,,,,,,,,,,,,,,,
2024-06-02,744929,Flyout,field_out,True,596129,669387,Daniel Vogelbach,Carmen Mlodzinski,0,6973de75-c704-49bf-ad4f-ce2fb0612340,669387.0,carmenmlodzinski,Mlodzinski,Right,Carmen Mlodzinski,PIT,3.26,3.19,30.1,97.0,95.0,98.0,0.769,8.01,3.26,7.42,0.3,1.03,0.284,0.432,0.148,0.295,0.418,,,,92.0,98.0,95.0,,,,107.0,99.0,110.0,87.0,97.0,94.0,,,,,0.399,0.236,,0.359,,0.76,1.73,,,0.62,,95.9,92.2,,,86.7,,0.238,0.286,0.193,,,,0.313,0.375,0.4,,,,0.189,0.324,0.26,,,,114.0,81.0,85.0,0.006,-28.1,88.6,,,,,,,,,,,,
2024-06-03,744930,Strikeout,strikeout,True,596129,680570,Daniel Vogelbach,Grayson Rodriguez,0,83b2a881-32ed-4cfd-8d22-5ef15dfe6a6b,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,112.0,103.0,107.0,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,,,,0.015,0.456,,,0.159,0.158,-0.19,,,3.9,-1.35,0.36,96.1,,,96.4,86.6,81.2,,,,0.25,0.375,0.278,0.275,0.623,0.346,0.25,0.386,0.272,0.278,0.373,0.258,,,,143.0,99.0,106.0,0.211,1.25,83.1,0.163,0.327,0.379,,,,,,,,,
2024-06-03,744930,Groundout,field_out,True,596129,680570,Daniel Vogelbach,Grayson Rodriguez,0,d9958ec7-ace2-4e7b-a4df-fff7b40752ed,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,112.0,103.0,107.0,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,,,,0.015,0.456,,,0.159,0.158,-0.19,,,3.9,-1.35,0.36,96.1,,,96.4,86.6,81.2,,,,0.25,0.375,0.278,0.275,0.623,0.346,0.25,0.386,0.272,0.278,0.373,0.258,,,,143.0,99.0,106.0,0.211,1.25,83.1,0.163,0.327,0.379,,,,,,,,,
2024-06-03,744930,Grounded Into DP,grounded_into_double_play,True,596129,680570,Daniel Vogelbach,Grayson Rodriguez,1,6c54cb28-d5d4-4022-9c56-08ea01203056,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,112.0,103.0,107.0,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,,,,0.015,0.456,,,0.159,0.158,-0.19,,,3.9,-1.35,0.36,96.1,,,96.4,86.6,81.2,,,,0.25,0.375,0.278,0.275,0.623,0.346,0.25,0.386,0.272,0.278,0.373,0.258,,,,143.0,99.0,106.0,0.211,1.25,83.1,0.163,0.327,0.379,,,,,,,,,
2024-06-03,744930,Groundout,field_out,True,596129,666974,Daniel Vogelbach,Yennier Cano,0,9e8d6e75-720f-45f9-99d0-17df5a3366c5,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.79,3.91,38.2,106.0,116.0,106.0,0.723,8.84,4.42,7.45,1.16,3.45,0.137,0.48,0.167,0.363,0.393,,,,59.0,107.0,97.0,112.0,103.0,106.0,145.0,96.0,111.0,,,,,,,0.498,0.115,,,0.107,,2.39,,,0.62,-3.54,,96.5,,,95.8,87.0,,,,,0.288,0.409,0.244,0.3,0.9,0.526,,,,0.077,0.077,0.406,,,,137.0,115.0,108.0,0.279,0.32,90.7,0.176,0.294,0.317,,,,,,,,,
2024-06-04,744931,Groundout,field_out,True,596129,669203,Daniel Vogelbach,Corbin Burnes,0,0665bdfd-4a88-4c2f-b64f-df4804807a20,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,107.0,103.0,108.0,,,,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,,,,0.075,,0.442,,0.161,0.217,,0.96,,-0.82,1.15,1.1,,95.4,,96.7,87.3,80.4,0.243,0.391,0.193,0.294,0.441,0.132,0.195,0.247,0.455,0.176,0.282,0.398,,,,,,,109.0,101.0,106.0,0.104,1.34,89.0,0.125,0.275,0.352,,,,,,,,,
