date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,SV_ba,SV_slg,SV_whiff,vSC (sc),SC%,wSC/C,ST_ba,ST_slg,ST_whiff
2024-07-22,746526,Groundout,field_out,True,642197,596295,Jamie Westbrook,Austin Gomber,0,8fa1840a-6866-422b-90d1-ffe9d57405ca,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,4.78,105.1,103.0,80.0,98.0,0.821,6.15,2.22,9.48,1.62,1.07,0.222,0.429,0.134,0.359,0.43,86.0,105.0,102.0,74.0,98.0,90.0,51.0,110.0,96.0,86.0,101.0,98.0,0.001,0.408,0.16,0.211,-1.4,-43.07,0.1,0.26,90.5,80.9,90.1,83.9,,,,0.258,0.348,0.293,0.254,0.493,0.161,0.327,0.578,0.095,79.0,111.0,107.0,,,,,0.22,,0.29,,77.3,,,,0.194,0.38,0.274,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22,746526,Home Run,home_run,False,642197,596295,Jamie Westbrook,Austin Gomber,1,16df2d18-a363-4ad9-99bc-8ba6704ca401,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,4.78,105.1,103.0,80.0,98.0,0.821,6.15,2.22,9.48,1.62,1.07,0.222,0.429,0.134,0.359,0.43,86.0,105.0,102.0,74.0,98.0,90.0,51.0,110.0,96.0,86.0,101.0,98.0,0.001,0.408,0.16,0.211,-1.4,-43.07,0.1,0.26,90.5,80.9,90.1,83.9,,,,0.258,0.348,0.293,0.254,0.493,0.161,0.327,0.578,0.095,79.0,111.0,107.0,,,,,0.22,,0.29,,77.3,,,,0.194,0.38,0.274,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,746524,Walk,walk,False,642197,621389,Jamie Westbrook,Ty Blach,1,b0079fb2-ec4d-4999-a27b-5bad53652d42,621389.0,tyblach,Blach,Left,Ty Blach,COL,6.13,6.5,61.2,102.0,72.0,90.0,0.874,4.82,2.04,12.84,1.75,1.21,0.255,0.368,0.108,0.355,0.465,71.0,98.0,89.0,,,,79.0,105.0,90.0,,,,0.512,,,0.246,,-2.0,,-3.04,,80.0,89.2,,0.386,0.614,0.094,0.365,0.556,0.219,,,,,,,,,,,,,,,,,,,,,,0.174,0.348,0.188,38.0,95.0,92.0,79.0,106.0,88.0,0.124,0.118,-0.39,-0.43,83.2,79.2,0.244,0.537,0.187,,,,,,,,,
2024-07-23,746524,Walk,walk,False,642197,683627,Jamie Westbrook,Anthony Molina,0,8ac45945-ca4a-42c1-bf6e-b984e24af8ad,683627.0,anthonymolina,Molina,Right,Anthony Molina,COL,6.34,5.3,38.1,100.0,85.0,97.0,0.868,4.93,4.46,11.03,0.7,1.62,0.286,0.338,0.15,0.361,0.435,94.0,91.0,92.0,76.0,99.0,93.0,,,,89.0,108.0,107.0,,0.486,0.254,0.226,-1.67,,-0.81,0.42,94.6,84.9,,88.5,,,,0.172,0.276,0.235,0.313,0.438,0.122,0.368,0.529,0.137,,,,,,,,0.001,,3.84,,76.8,,,,0.286,0.286,0.25,116.0,106.0,109.0,,,,,0.033,,-1.52,,82.4,,,,,,,,,,,,
2024-07-23,746524,Groundout,field_out,True,642197,683627,Jamie Westbrook,Anthony Molina,0,753f3d2b-859b-4e60-af37-fc31a63047ee,683627.0,anthonymolina,Molina,Right,Anthony Molina,COL,6.34,5.3,38.1,100.0,85.0,97.0,0.868,4.93,4.46,11.03,0.7,1.62,0.286,0.338,0.15,0.361,0.435,94.0,91.0,92.0,76.0,99.0,93.0,,,,89.0,108.0,107.0,,0.486,0.254,0.226,-1.67,,-0.81,0.42,94.6,84.9,,88.5,,,,0.172,0.276,0.235,0.313,0.438,0.122,0.368,0.529,0.137,,,,,,,,0.001,,3.84,,76.8,,,,0.286,0.286,0.25,116.0,106.0,109.0,,,,,0.033,,-1.52,,82.4,,,,,,,,,,,,
2024-07-24,746525,Strikeout,strikeout,True,642197,615698,Jamie Westbrook,Cal Quantrill,0,0e71f04a-c970-4979-ba24-832a5d7e8cdb,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.09,4.45,114.1,97.0,93.0,95.0,0.797,6.77,3.38,8.66,1.18,1.48,0.225,0.435,0.127,0.366,0.414,88.0,97.0,103.0,,,,79.0,97.0,90.0,,,,0.395,,,0.024,,-1.77,,1.77,,84.9,93.8,,0.331,0.581,0.199,0.222,0.222,0.167,,,,,,,,,,115.0,95.0,98.0,0.337,,1.43,,86.2,,0.178,0.27,0.249,0.222,0.389,0.286,96.0,101.0,104.0,80.0,99.0,95.0,0.135,0.109,-1.28,0.57,87.7,79.8,0.346,0.558,0.19,,,,,,,,,
2024-07-24,746525,Groundout,field_out,True,642197,615698,Jamie Westbrook,Cal Quantrill,0,1c191491-7cb3-4ddb-9685-ae70cb6944e9,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.09,4.45,114.1,97.0,93.0,95.0,0.797,6.77,3.38,8.66,1.18,1.48,0.225,0.435,0.127,0.366,0.414,88.0,97.0,103.0,,,,79.0,97.0,90.0,,,,0.395,,,0.024,,-1.77,,1.77,,84.9,93.8,,0.331,0.581,0.199,0.222,0.222,0.167,,,,,,,,,,115.0,95.0,98.0,0.337,,1.43,,86.2,,0.178,0.27,0.249,0.222,0.389,0.286,96.0,101.0,104.0,80.0,99.0,95.0,0.135,0.109,-1.28,0.57,87.7,79.8,0.346,0.558,0.19,,,,,,,,,
2024-07-24,746525,Strikeout,strikeout,True,642197,641755,Jamie Westbrook,Tyler Kinley,0,dcff035f-90aa-4b65-b940-d54191b5bb10,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,COL,7.17,5.44,42.2,97.0,85.0,94.0,0.696,9.49,5.06,10.55,1.9,0.87,0.153,0.481,0.206,0.321,0.394,65.0,85.0,78.0,74.0,88.0,85.0,16.0,57.0,52.0,92.0,104.0,101.0,0.002,0.366,0.588,0.043,-3.18,-2.89,-0.37,0.58,95.8,87.2,93.9,89.6,,,,0.0,0.0,0.636,0.229,0.495,0.408,0.403,0.581,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,746525,Lineout,field_out,True,642197,663567,Jamie Westbrook,Peter Lambert,0,b9a9508d-1d8d-41ac-be05-6853ca3f6737,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.96,4.19,45.1,94.0,95.0,94.0,0.799,7.15,4.37,9.73,0.79,1.13,0.282,0.444,0.134,0.317,0.407,90.0,95.0,95.0,87.0,90.0,87.0,87.0,95.0,89.0,120.0,94.0,101.0,0.03,0.385,0.298,0.23,-0.7,-1.54,0.2,-0.19,94.5,87.0,93.8,85.9,0.333,0.333,0.0,0.25,0.325,0.413,0.25,0.25,0.3,0.281,0.547,0.104,,,,,,,,,,,,,,,,0.4,0.9,0.211,80.0,95.0,94.0,,,,,0.057,,-7.22,,78.2,,,,,,,,,,,,
2024-07-26,746933,Fielders Choice Out,fielders_choice_out,True,642197,641482,Jamie Westbrook,Nestor Cortes,1,552a73bf-ae4d-4c26-9c43-771ec27b1f6a,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,4.13,3.63,124.1,101.0,98.0,100.0,0.791,8.4,1.88,8.98,1.38,0.63,0.265,0.368,0.162,0.311,0.438,83.0,104.0,96.0,95.0,103.0,100.0,87.0,114.0,112.0,96.0,99.0,100.0,0.01,0.453,0.166,0.077,-0.3,2.22,-1.29,-1.88,91.9,83.2,90.0,78.2,0.125,0.125,0.375,0.24,0.46,0.325,0.3,0.4,0.182,0.257,0.487,0.212,,,,,,,,,,,,,,,,,,,,,,109.0,100.0,102.0,0.295,,1.05,,87.3,,0.256,0.375,0.259,,,,,,,0.288,0.515,0.225
2024-07-26,746933,Pop Out,field_out,True,642197,641482,Jamie Westbrook,Nestor Cortes,0,fefbb0a4-d641-44a6-9af1-33e2a0c19633,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,4.13,3.63,124.1,101.0,98.0,100.0,0.791,8.4,1.88,8.98,1.38,0.63,0.265,0.368,0.162,0.311,0.438,83.0,104.0,96.0,95.0,103.0,100.0,87.0,114.0,112.0,96.0,99.0,100.0,0.01,0.453,0.166,0.077,-0.3,2.22,-1.29,-1.88,91.9,83.2,90.0,78.2,0.125,0.125,0.375,0.24,0.46,0.325,0.3,0.4,0.182,0.257,0.487,0.212,,,,,,,,,,,,,,,,,,,,,,109.0,100.0,102.0,0.295,,1.05,,87.3,,0.256,0.375,0.259,,,,,,,0.288,0.515,0.225
2024-07-28,746929,Strikeout,strikeout,True,642197,607074,Jamie Westbrook,Carlos Rodón,0,270b3323-c811-495a-9e38-743450509968,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,115.0,99.0,102.0,,,,145.0,104.0,113.0,,0.492,0.26,0.125,0.12,,-0.91,1.72,95.5,85.5,,86.9,,,,0.172,0.188,0.479,0.219,0.393,0.386,0.264,0.524,0.211,,,,,,,,,,,,,,,,0.269,0.423,0.297,103.0,86.0,93.0,100.0,83.0,83.0,0.041,0.082,-3.06,-0.76,91.8,81.0,0.353,0.647,0.255,,,,,,,,,
2024-07-28,746929,Flyout,field_out,True,642197,607074,Jamie Westbrook,Carlos Rodón,0,4c7bc36f-2f23-4654-a09c-dd50631b97f6,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,115.0,99.0,102.0,,,,145.0,104.0,113.0,,0.492,0.26,0.125,0.12,,-0.91,1.72,95.5,85.5,,86.9,,,,0.172,0.188,0.479,0.219,0.393,0.386,0.264,0.524,0.211,,,,,,,,,,,,,,,,0.269,0.423,0.297,103.0,86.0,93.0,100.0,83.0,83.0,0.041,0.082,-3.06,-0.76,91.8,81.0,0.353,0.647,0.255,,,,,,,,,
2024-07-29,746928,Strikeout,strikeout,True,642197,676092,Jamie Westbrook,Collin Snider,0,dc2a3c22-d82d-43bd-887a-da62e6231016,676092.0,collinsnider,Snider,Right,Collin Snider,SEA,1.47,3.3,30.2,104.0,114.0,101.0,0.72,10.86,2.64,7.34,0.88,0.87,0.293,0.427,0.267,0.293,0.419,,,,117.0,101.0,94.0,46.0,116.0,89.0,117.0,106.0,114.0,0.055,0.368,0.387,,2.57,8.87,0.32,,94.0,,94.6,82.4,0.0,0.0,0.071,,,,,,,0.158,0.211,0.372,,,,,,,,,,,,,,,,,,,,,,114.0,104.0,94.0,0.19,,-1.37,,89.9,,0.375,0.542,0.267,,,,,,,0.227,0.409,0.313
