date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vCH,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,FO%,wFO/C,vFO,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C
2024-04-01,745842,Strikeout,strikeout,True,595879,640455,Javier Báez,Sean Manaea,0,d10a7b78-7d61-46b0-986f-7b066a4c21a6,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,89.0,87.0,92.0,83.0,88.0,85.0,0.1,0.119,0.255,0.128,0.32,0.62,0.11,-1.41,92.5,88.4,85.6,80.2,0.227,0.295,0.213,0.242,0.273,0.178,0.143,0.429,0.328,0.316,0.456,0.258,82.0,100.0,97.0,,,,0.397,,1.2,,92.5,,0.229,0.344,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01,745842,Strikeout,strikeout,True,595879,640455,Javier Báez,Sean Manaea,0,3fb1e250-9477-431d-9822-29d70ad4f172,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,89.0,87.0,92.0,83.0,88.0,85.0,0.1,0.119,0.255,0.128,0.32,0.62,0.11,-1.41,92.5,88.4,85.6,80.2,0.227,0.295,0.213,0.242,0.273,0.178,0.143,0.429,0.328,0.316,0.456,0.258,82.0,100.0,97.0,,,,0.397,,1.2,,92.5,,0.229,0.344,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01,745842,Single,single,False,595879,548384,Javier Báez,Brooks Raley,0,e6a06cd6-042c-4dc1-ad55-8de683d43c1b,548384.0,brooksraley,"Raley, B",Left,Brooks Raley,NYM,0.0,3.1,7.0,108.0,104.0,113.0,0.796,11.57,3.86,2.57,0.0,0.5,0.462,0.308,0.385,0.308,0.412,100.0,102.0,109.0,,,,116.0,114.0,126.0,99.0,94.0,88.0,,0.244,0.479,0.185,,-3.52,5.47,4.54,,85.7,83.7,80.5,,,,0.5,1.0,0.0,0.0,0.0,0.219,0.167,0.167,0.545,78.0,112.0,107.0,,,,0.092,,2.74,,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01,745842,Sac Fly,sac_fly,True,595879,543859,Javier Báez,Michael Tonkin,1,2db7d3bc-4f8c-41c2-9c19-5f01a9f4f6c2,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,- - -,2.36,3.41,45.2,98.0,105.0,100.0,0.76,9.46,3.35,5.91,0.59,1.26,0.176,0.496,0.16,0.286,0.399,,,,114.0,105.0,108.0,108.0,98.0,103.0,,,,0.394,,0.476,,0.92,,0.95,,93.0,,,83.0,0.176,0.311,0.213,,,,0.5,0.5,0.375,,,,98.0,98.0,97.0,,,,0.13,,0.04,,92.4,,0.333,0.5,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-04,745843,Single,single,False,595879,676130,Javier Báez,José Buttó,1,b7919ce7-dcba-4d6c-a4a2-43f0919866bb,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,98.0,89.0,94.0,,,,0.318,,0.263,0.191,1.91,,1.27,-0.09,93.7,,86.6,84.2,0.174,0.217,0.281,,,,0.25,0.375,0.25,0.146,0.341,0.411,77.0,78.0,74.0,,,,0.228,,2.43,,92.9,,0.111,0.222,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-04,745843,Grounded Into DP,grounded_into_double_play,True,595879,676130,Javier Báez,José Buttó,1,4b4a3ccd-bddf-4209-9446-a7ee84248efe,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,98.0,89.0,94.0,,,,0.318,,0.263,0.191,1.91,,1.27,-0.09,93.7,,86.6,84.2,0.174,0.217,0.281,,,,0.25,0.375,0.25,0.146,0.341,0.411,77.0,78.0,74.0,,,,0.228,,2.43,,92.9,,0.111,0.222,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-04,745843,Grounded Into DP,grounded_into_double_play,True,595879,657585,Javier Báez,Reed Garrett,1,37ab2612-b93b-4944-8126-91c303ac2774,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,126.0,86.0,90.0,120.0,97.0,105.0,109.0,93.0,89.0,0.162,0.234,0.208,,-4.83,0.88,1.05,,96.4,91.3,,84.7,0.44,0.84,0.269,0.273,0.485,0.353,0.167,0.208,0.333,,,,92.0,88.0,82.0,,,,0.123,,-2.61,,96.2,,0.4,0.733,0.25,,,,,,,,,,122.0,93.0,101.0,0.273,1.93,87.9,0.129,0.145,0.529,,,,,,,,,,,,
2024-04-05,746497,Groundout,field_out,True,595879,676664,Javier Báez,JP Sears,0,d561393f-32ea-482a-947a-b50c6b3991f8,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,119.0,101.0,107.0,,,,0.321,,0.382,0.182,-1.73,,0.08,0.69,92.2,,84.3,78.9,0.25,0.556,0.258,,,,0.242,0.636,0.257,0.304,0.354,0.219,95.0,99.0,85.0,,,,0.116,,0.67,,90.1,,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-05,746497,Forceout,force_out,True,595879,676664,Javier Báez,JP Sears,1,9ae5dbf3-0894-47ef-9548-09739c011bc7,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,119.0,101.0,107.0,,,,0.321,,0.382,0.182,-1.73,,0.08,0.69,92.2,,84.3,78.9,0.25,0.556,0.258,,,,0.242,0.636,0.257,0.304,0.354,0.219,95.0,99.0,85.0,,,,0.116,,0.67,,90.1,,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-05,746497,Flyout,field_out,True,595879,666204,Javier Báez,Dany Jiménez,0,4b5d9083-2a0e-4bab-a3a2-81c1d30d3f97,666204.0,danyjimenez,"Jiménez, D",Right,Dany Jiménez,OAK,3.04,4.54,23.2,91.0,97.0,94.0,0.742,7.99,6.85,6.08,1.52,0.55,0.262,0.477,0.231,0.215,0.443,89.0,76.0,78.0,63.0,91.0,80.0,120.0,92.0,104.0,,,,0.374,,0.588,0.038,-0.36,,-0.02,-4.2,92.5,,83.4,81.9,0.25,0.583,0.14,,,,0.158,0.316,0.333,0.333,0.333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-05,746497,Flyout,field_out,True,595879,668674,Javier Báez,Lucas Erceg,0,01fb85b4-5fc9-496a-a2b6-c1856dd57942,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,OAK,2.94,3.34,33.2,103.0,111.0,105.0,0.713,10.16,3.21,7.49,0.8,1.76,0.33,0.284,0.193,0.227,0.402,91.0,100.0,104.0,115.0,96.0,95.0,125.0,110.0,115.0,,,,0.307,,0.246,0.218,-0.99,,3.75,-2.85,98.5,,91.1,85.8,0.211,0.447,0.333,,,,0.067,0.067,0.353,0.409,0.727,0.345,110.0,110.0,108.0,,,,0.23,,2.53,,98.5,,0.25,0.278,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-06,746498,Lineout,field_out,True,595879,621112,Javier Báez,Paul Blackburn,0,9f0cb243-e425-4156-bca1-7d68adde1bb1,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,77.0,98.0,93.0,122.0,105.0,110.0,104.0,107.0,100.0,0.221,0.199,0.173,0.191,-1.7,0.5,1.33,2.4,92.1,89.2,85.5,81.6,0.233,0.7,0.18,0.316,0.421,0.272,0.129,0.258,0.288,0.162,0.189,0.317,74.0,110.0,97.0,,,,0.102,,-1.74,,91.4,,0.409,0.545,0.086,0.125,0.25,0.324,94.0,107.0,107.0,0.112,1.8,79.6,,,,,,,,,,,,,,,,,,,,,
2024-04-06,746498,Strikeout,strikeout,True,595879,621112,Javier Báez,Paul Blackburn,0,883f6d9f-29db-4b5e-86b2-3771a74ffd79,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,77.0,98.0,93.0,122.0,105.0,110.0,104.0,107.0,100.0,0.221,0.199,0.173,0.191,-1.7,0.5,1.33,2.4,92.1,89.2,85.5,81.6,0.233,0.7,0.18,0.316,0.421,0.272,0.129,0.258,0.288,0.162,0.189,0.317,74.0,110.0,97.0,,,,0.102,,-1.74,,91.4,,0.409,0.545,0.086,0.125,0.25,0.324,94.0,107.0,107.0,0.112,1.8,79.6,,,,,,,,,,,,,,,,,,,,,
2024-04-06,746498,Strikeout,strikeout,True,595879,695243,Javier Báez,Mason Miller,0,70a69d58-7f1d-4e88-974b-0d14031c1bae,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.27,1.51,39.2,102.0,150.0,108.0,0.599,15.88,3.18,4.54,0.68,0.9,0.318,0.288,0.242,0.318,0.432,108.0,105.0,109.0,141.0,101.0,106.0,163.0,107.0,113.0,,,,0.612,,0.376,0.008,2.21,,2.1,5.68,100.9,,92.7,87.4,0.158,0.289,0.415,,,,0.14,0.193,0.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,-1.0,97.6,,,,,,,,,,,,,,,
2024-04-08,745520,Strikeout,strikeout,True,595879,656605,Javier Báez,Mitch Keller,0,08947a49-7dd3-4200-8aed-e04696952594,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,89.0,103.0,96.0,131.0,103.0,112.0,96.0,98.0,97.0,0.297,0.132,0.245,0.01,-0.08,0.01,-0.49,-11.3,94.6,90.6,90.2,85.0,0.277,0.42,0.249,0.23,0.475,0.197,0.311,0.533,0.247,0.75,1.25,0.0,84.0,102.0,96.0,,,,0.224,,0.17,,93.7,,0.243,0.369,0.107,0.217,0.391,0.333,114.0,98.0,106.0,0.093,0.77,78.5,,,,,,,,,,,,,,,,,,,,,
2024-04-08,745520,Single,single,False,595879,656605,Javier Báez,Mitch Keller,1,983abd08-3b76-474b-9979-cad618e6fe42,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,89.0,103.0,96.0,131.0,103.0,112.0,96.0,98.0,97.0,0.297,0.132,0.245,0.01,-0.08,0.01,-0.49,-11.3,94.6,90.6,90.2,85.0,0.277,0.42,0.249,0.23,0.475,0.197,0.311,0.533,0.247,0.75,1.25,0.0,84.0,102.0,96.0,,,,0.224,,0.17,,93.7,,0.243,0.369,0.107,0.217,0.391,0.333,114.0,98.0,106.0,0.093,0.77,78.5,,,,,,,,,,,,,,,,,,,,,
2024-04-08,745520,Groundout,field_out,True,595879,656605,Javier Báez,Mitch Keller,0,b1e2d07f-7e55-4b0f-a6a9-f42e382fb987,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,89.0,103.0,96.0,131.0,103.0,112.0,96.0,98.0,97.0,0.297,0.132,0.245,0.01,-0.08,0.01,-0.49,-11.3,94.6,90.6,90.2,85.0,0.277,0.42,0.249,0.23,0.475,0.197,0.311,0.533,0.247,0.75,1.25,0.0,84.0,102.0,96.0,,,,0.224,,0.17,,93.7,,0.243,0.369,0.107,0.217,0.391,0.333,114.0,98.0,106.0,0.093,0.77,78.5,,,,,,,,,,,,,,,,,,,,,
2024-04-08,745520,Strikeout,strikeout,True,595879,547973,Javier Báez,Aroldis Chapman,0,5c37280e-9641-4220-bd33-8f802146318e,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,PIT,4.15,4.02,34.2,92.0,132.0,101.0,0.704,14.54,8.31,6.23,1.04,0.87,0.304,0.348,0.188,0.304,0.424,,,,97.0,80.0,82.0,100.0,86.0,102.0,,,,0.342,,0.286,,-0.41,,0.1,,97.5,,,86.6,0.185,0.333,0.265,,,,0.207,0.276,0.311,,,,228.0,109.0,122.0,,,,0.263,,-1.42,,99.3,,0.222,0.467,0.316,,,,,,,,,,91.0,104.0,105.0,0.11,1.87,91.3,0.136,0.182,0.514,,,,,,,,,,,,
2024-04-09,745517,Strikeout,strikeout,True,595879,527048,Javier Báez,Martín Pérez,0,2d4023df-52a4-4463-b115-c2883b0f3f70,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,52.0,92.0,90.0,,,,65.0,105.0,94.0,0.055,0.254,,0.215,-5.77,-0.81,,-3.51,91.4,88.4,83.4,,0.375,0.625,0.036,0.304,0.609,0.196,,,,0.338,0.588,0.275,75.0,103.0,96.0,,,,0.375,,-0.23,,90.9,,0.3,0.423,0.1,0.364,0.409,0.306,71.0,98.0,96.0,0.101,0.23,78.3,,,,,,,,,,,,,,,,,,,,,
2024-04-09,745517,Groundout,field_out,True,595879,527048,Javier Báez,Martín Pérez,0,430984fd-930a-4a5e-9735-c668de68db16,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,52.0,92.0,90.0,,,,65.0,105.0,94.0,0.055,0.254,,0.215,-5.77,-0.81,,-3.51,91.4,88.4,83.4,,0.375,0.625,0.036,0.304,0.609,0.196,,,,0.338,0.588,0.275,75.0,103.0,96.0,,,,0.375,,-0.23,,90.9,,0.3,0.423,0.1,0.364,0.409,0.306,71.0,98.0,96.0,0.101,0.23,78.3,,,,,,,,,,,,,,,,,,,,,
2024-04-09,745517,Flyout,field_out,True,595879,527048,Javier Báez,Martín Pérez,0,b7b90393-8783-4846-8784-7a046f036573,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,52.0,92.0,90.0,,,,65.0,105.0,94.0,0.055,0.254,,0.215,-5.77,-0.81,,-3.51,91.4,88.4,83.4,,0.375,0.625,0.036,0.304,0.609,0.196,,,,0.338,0.588,0.275,75.0,103.0,96.0,,,,0.375,,-0.23,,90.9,,0.3,0.423,0.1,0.364,0.409,0.306,71.0,98.0,96.0,0.101,0.23,78.3,,,,,,,,,,,,,,,,,,,,,
