date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,vCH,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff
2024-08-25,747078,Strikeout,strikeout,True,686452,625643,Drew Millas,Reynaldo López,0,f2add9b6-56aa-420d-8fb2-df5a92f89ccd,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,91.0,103.0,98.0,,,,111.0,100.0,105.0,,,,,0.557,,0.285,1.01,,,1.31,95.5,,,84.8,,,,,,,0.184,0.243,0.418,0.27,0.383,0.171,75.0,110.0,104.0,,,,,0.039,,-4.57,,86.3,,,,0.294,0.824,0.361,86.0,100.0,104.0,0.119,2.37,77.3,0.133,0.178,0.368,,,,,,,,,,,,
2024-08-25,747078,Single,single,False,686452,625643,Drew Millas,Reynaldo López,0,748a8715-fc1d-4240-881f-23b2712777b4,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,91.0,103.0,98.0,,,,111.0,100.0,105.0,,,,,0.557,,0.285,1.01,,,1.31,95.5,,,84.8,,,,,,,0.184,0.243,0.418,0.27,0.383,0.171,75.0,110.0,104.0,,,,,0.039,,-4.57,,86.3,,,,0.294,0.824,0.361,86.0,100.0,104.0,0.119,2.37,77.3,0.133,0.178,0.368,,,,,,,,,,,,
2024-08-25,747078,Single,single,False,686452,592426,Drew Millas,Luke Jackson,1,1f50359d-fece-45bf-9902-4ce04fea976f,592426.0,lukejackson,Jackson,Right,Luke Jackson,- - -,5.8,4.47,45.0,95.0,127.0,107.0,0.733,9.6,4.0,9.6,1.4,1.71,0.168,0.42,0.122,0.336,0.394,98.0,98.0,98.0,,,,142.0,91.0,110.0,,,,,0.32,,0.519,-0.42,,,-0.66,94.7,,,87.3,,,,,,,0.28,0.48,0.286,0.255,0.383,0.245,,,,92.0,87.0,73.0,0.01,,-3.27,,90.6,,,,,,,,134.0,105.0,118.0,0.15,0.61,84.5,0.267,0.367,0.267,,,,,,,,,,,,
2024-08-25,747078,Strikeout,strikeout,True,686452,445926,Drew Millas,Jesse Chavez,0,13efa549-45ef-4937-bf6c-e85cc8ed4886,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,3.4,4.44,55.2,102.0,84.0,96.0,0.845,7.92,3.07,8.73,1.62,1.39,0.293,0.329,0.192,0.299,0.43,,,,87.0,103.0,97.0,101.0,120.0,125.0,,,,0.268,,,0.017,,,-1.12,-9.71,,,90.7,81.4,0.305,0.576,0.093,,,,0.333,1.0,0.429,,,,62.0,106.0,94.0,86.0,101.0,96.0,0.515,0.127,0.72,-0.43,88.8,85.2,0.218,0.356,0.19,0.273,0.424,0.158,86.0,95.0,93.0,0.073,0.14,75.7,0.214,0.286,0.242,,,,,,,,,,,,
2024-08-31,744808,Single,single,False,686452,665871,Drew Millas,Javier Assad,1,cd4f8a9f-ffbd-4b65-994f-3642f33d7883,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.14,4.58,131.2,99.0,86.0,94.0,0.852,7.59,3.83,8.27,1.09,1.06,0.272,0.364,0.16,0.28,0.424,69.0,102.0,92.0,77.0,101.0,93.0,115.0,95.0,102.0,,,,0.359,0.169,,0.101,-0.83,,1.28,-1.49,91.5,,91.5,80.2,0.213,0.309,0.107,,,,0.4,0.8,0.222,0.313,0.484,0.198,71.0,93.0,90.0,96.0,97.0,93.0,0.214,0.045,-0.78,-1.35,87.9,83.8,0.319,0.585,0.152,0.292,0.292,0.114,99.0,101.0,98.0,0.113,-0.9,76.8,0.185,0.338,0.286,,,,,,,0.158,0.368,0.348,,,
2024-08-31,744808,Groundout,field_out,True,686452,665871,Drew Millas,Javier Assad,0,f55eabc8-477e-424e-a8b3-fdd537f805d9,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.14,4.58,131.2,99.0,86.0,94.0,0.852,7.59,3.83,8.27,1.09,1.06,0.272,0.364,0.16,0.28,0.424,69.0,102.0,92.0,77.0,101.0,93.0,115.0,95.0,102.0,,,,0.359,0.169,,0.101,-0.83,,1.28,-1.49,91.5,,91.5,80.2,0.213,0.309,0.107,,,,0.4,0.8,0.222,0.313,0.484,0.198,71.0,93.0,90.0,96.0,97.0,93.0,0.214,0.045,-0.78,-1.35,87.9,83.8,0.319,0.585,0.152,0.292,0.292,0.114,99.0,101.0,98.0,0.113,-0.9,76.8,0.185,0.338,0.286,,,,,,,0.158,0.368,0.348,,,
2024-08-31,744808,Flyout,field_out,True,686452,668338,Drew Millas,Tyson Miller,0,2ce4cc87-b5c0-4544-8bcd-b7f577656ba7,668338.0,tysonmiller,"Miller, T",Right,Tyson Miller,- - -,2.5,3.67,54.0,103.0,100.0,107.0,0.762,8.0,1.83,6.17,1.0,0.62,0.252,0.374,0.204,0.224,0.411,111.0,102.0,104.0,97.0,90.0,96.0,93.0,105.0,113.0,,,,0.031,0.487,0.002,0.421,0.71,5.42,7.88,1.61,89.6,81.1,89.7,80.2,0.0,0.0,0.214,,,,,,,0.241,0.392,0.274,96.0,91.0,46.0,,,,,0.024,,2.67,,85.3,,,,0.25,0.25,0.0,44.0,116.0,114.0,0.035,-5.88,78.8,0.273,0.545,0.313,,,,,,,0.152,0.272,0.263,,,
2024-08-31,744808,Single,single,False,686452,687863,Drew Millas,Porter Hodge,0,5ae3bfac-35c6-481f-bce5-7e0c8c28737f,687863.0,porterhodge,Hodge,Right,Porter Hodge,CHC,1.7,2.43,37.0,93.0,115.0,103.0,0.703,11.19,3.89,4.14,0.24,1.07,0.269,0.308,0.205,0.244,0.425,110.0,89.0,100.0,,,,126.0,100.0,111.0,45.0,94.0,90.0,,0.645,0.013,0.342,1.22,-1.78,,4.08,95.5,89.6,,82.7,,,,,,,,,,0.184,0.276,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063,0.083,0.5,,,
2024-09-07,745456,Forceout,force_out,True,686452,656605,Drew Millas,Mitch Keller,1,ce264e8a-693f-4d23-a287-6c80f103d1b7,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.85,3.97,163.2,101.0,100.0,100.0,0.805,8.41,2.31,9.07,1.1,1.12,0.289,0.384,0.134,0.323,0.446,88.0,103.0,96.0,84.0,102.0,95.0,131.0,102.0,112.0,,,,0.222,0.311,,0.24,0.14,,0.04,-0.61,94.5,,93.5,84.9,0.261,0.379,0.126,,,,0.323,0.569,0.233,0.266,0.414,0.236,104.0,104.0,101.0,96.0,100.0,99.0,0.124,0.007,-0.07,-11.28,90.4,90.2,0.243,0.541,0.19,0.75,1.25,0.0,112.0,96.0,103.0,0.097,-0.45,78.4,0.256,0.487,0.293,,,,,,,0.207,0.341,0.262,,,
2024-09-07,745456,Single,single,False,686452,656605,Drew Millas,Mitch Keller,0,ddb67b7a-a126-4d8d-8337-e11efa5f69b1,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.85,3.97,163.2,101.0,100.0,100.0,0.805,8.41,2.31,9.07,1.1,1.12,0.289,0.384,0.134,0.323,0.446,88.0,103.0,96.0,84.0,102.0,95.0,131.0,102.0,112.0,,,,0.222,0.311,,0.24,0.14,,0.04,-0.61,94.5,,93.5,84.9,0.261,0.379,0.126,,,,0.323,0.569,0.233,0.266,0.414,0.236,104.0,104.0,101.0,96.0,100.0,99.0,0.124,0.007,-0.07,-11.28,90.4,90.2,0.243,0.541,0.19,0.75,1.25,0.0,112.0,96.0,103.0,0.097,-0.45,78.4,0.256,0.487,0.293,,,,,,,0.207,0.341,0.262,,,
2024-09-07,745456,Single,single,False,686452,621366,Drew Millas,Ryan Borucki,0,5e3628cf-d457-4ade-a3de-2e5a62e0345f,621366.0,ryanborucki,Borucki,Left,Ryan Borucki,PIT,8.53,9.28,6.1,105.0,91.0,109.0,0.63,12.79,1.42,9.95,2.84,1.5,0.125,0.563,0.063,0.375,0.396,,,,95.0,102.0,107.0,106.0,112.0,116.0,,,,0.25,,,0.615,,,-3.16,1.35,,,93.6,87.1,0.25,1.0,0.364,,,,0.263,0.421,0.395,,,,77.0,94.0,88.0,,,,,0.135,,-5.8,,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-07,745456,Walk,walk,False,686452,547973,Drew Millas,Aroldis Chapman,0,69396333-eac1-44cb-96c9-496f3f87d915,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,PIT,4.09,3.29,55.0,95.0,132.0,104.0,0.698,14.56,6.38,6.38,0.82,1.12,0.324,0.36,0.135,0.324,0.447,95.0,87.0,89.0,235.0,109.0,126.0,99.0,88.0,105.0,94.0,101.0,103.0,0.273,0.347,0.118,0.262,0.05,2.22,-0.55,0.22,97.8,91.4,99.8,86.8,0.203,0.392,0.306,0.103,0.138,0.484,0.205,0.282,0.33,0.235,0.373,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-13,744800,Groundout,field_out,True,686452,665795,Drew Millas,Edward Cabrera,0,aae1c066-be54-41dc-b06f-5d9a8c7d8e64,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.55,4.45,89.0,97.0,101.0,99.0,0.739,10.01,4.45,7.48,1.42,1.51,0.198,0.474,0.134,0.366,0.393,97.0,92.0,88.0,110.0,92.0,94.0,115.0,103.0,106.0,,,,0.089,0.273,,0.09,-1.32,,0.06,1.51,96.3,,96.6,89.2,0.242,0.364,0.159,,,,0.133,0.233,0.317,0.295,0.5,0.152,97.0,98.0,103.0,,,,,0.338,,0.21,,92.9,,,,0.203,0.322,0.335,106.0,101.0,104.0,0.21,0.02,84.7,0.197,0.443,0.397,,,,,,,,,,,,
2024-09-13,744800,Lineout,field_out,True,686452,665795,Drew Millas,Edward Cabrera,0,d438cfb4-f8f8-4e2a-b896-7e70bfa96118,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.55,4.45,89.0,97.0,101.0,99.0,0.739,10.01,4.45,7.48,1.42,1.51,0.198,0.474,0.134,0.366,0.393,97.0,92.0,88.0,110.0,92.0,94.0,115.0,103.0,106.0,,,,0.089,0.273,,0.09,-1.32,,0.06,1.51,96.3,,96.6,89.2,0.242,0.364,0.159,,,,0.133,0.233,0.317,0.295,0.5,0.152,97.0,98.0,103.0,,,,,0.338,,0.21,,92.9,,,,0.203,0.322,0.335,106.0,101.0,104.0,0.21,0.02,84.7,0.197,0.443,0.397,,,,,,,,,,,,
2024-09-13,744800,Field Error,field_error,False,686452,685107,Drew Millas,Anthony Veneziano,0,3fdf35bb-d983-4079-8511-3779d53006bd,685107.0,anthonyveneziano,Veneziano,Left,Anthony Veneziano,- - -,2.89,3.87,9.1,100.0,100.0,99.0,0.784,9.64,1.93,9.64,0.96,1.2,0.222,0.37,0.037,0.444,0.455,85.0,97.0,90.0,,,,119.0,103.0,108.0,,,,,0.481,,0.442,-1.35,,,1.81,94.6,,,84.1,,,,,,,0.25,0.25,0.364,0.294,0.412,0.122,88.0,89.0,93.0,,,,,0.077,,-2.26,,86.4,,,,,,,,,,,,,,,,,,,,,,0.2,0.5,0.238,,,
2024-09-18,745771,Strikeout,strikeout,True,686452,500779,Drew Millas,Jose Quintana,0,6da0fbfd-3997-4dd8-bd87-d071549d47ce,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,3.74,4.5,166.0,97.0,83.0,93.0,0.806,6.83,3.31,7.86,1.19,1.34,0.224,0.413,0.176,0.339,0.337,71.0,92.0,85.0,76.0,97.0,91.0,,,,,,,0.303,0.226,,,-0.37,,0.91,,90.7,,90.8,,0.243,0.426,0.127,,,,,,,0.226,0.434,0.16,70.0,99.0,96.0,,,,,0.194,,0.42,,85.7,,,,0.21,0.269,0.347,110.0,101.0,99.0,0.276,0.02,77.6,0.262,0.443,0.261,,,,,,,,,,0.195,0.366,0.278
2024-09-18,745771,Walk,walk,False,686452,500779,Drew Millas,Jose Quintana,0,605f0cd4-8152-4a86-bb41-faf229247b30,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,3.74,4.5,166.0,97.0,83.0,93.0,0.806,6.83,3.31,7.86,1.19,1.34,0.224,0.413,0.176,0.339,0.337,71.0,92.0,85.0,76.0,97.0,91.0,,,,,,,0.303,0.226,,,-0.37,,0.91,,90.7,,90.8,,0.243,0.426,0.127,,,,,,,0.226,0.434,0.16,70.0,99.0,96.0,,,,,0.194,,0.42,,85.7,,,,0.21,0.269,0.347,110.0,101.0,99.0,0.276,0.02,77.6,0.262,0.443,0.261,,,,,,,,,,0.195,0.366,0.278
2024-09-18,745771,Strikeout,strikeout,True,686452,664208,Drew Millas,Phil Maton,0,b4ff992b-13c7-4c98-8a00-2bf961a59d5c,664208.0,philmaton,"Maton, P",Right,Phil Maton,- - -,3.54,4.44,61.0,94.0,95.0,101.0,0.756,8.11,3.54,6.49,1.03,1.29,0.194,0.473,0.194,0.321,0.398,,,,53.0,101.0,95.0,142.0,92.0,101.0,,,,0.089,,,0.268,,,2.99,-0.71,,,87.4,81.6,0.176,0.176,0.158,,,,0.333,1.333,0.111,,,,,,,75.0,93.0,94.0,0.354,,1.35,,88.7,,0.172,0.219,0.264,,,,95.0,95.0,109.0,0.288,-0.07,74.7,0.156,0.273,0.333,,,,,,,0.291,0.564,0.22,,,
2024-09-20,746824,Groundout,field_out,True,686452,592791,Drew Millas,Jameson Taillon,0,8ecad4fe-e72d-4adf-bebe-0c989ac9d526,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.41,3.89,158.1,107.0,86.0,102.0,0.819,6.99,1.76,8.53,1.19,0.98,0.225,0.441,0.14,0.332,0.466,66.0,106.0,95.0,74.0,103.0,92.0,106.0,116.0,120.0,,,,0.109,0.294,,0.156,-0.39,,1.42,0.74,92.3,,92.6,80.5,0.21,0.29,0.089,,,,,,,0.289,0.503,0.154,77.0,101.0,96.0,92.0,104.0,99.0,0.248,0.043,2.01,-2.79,86.5,86.0,0.262,0.324,0.19,0.281,0.594,0.151,103.0,111.0,113.0,0.15,-1.07,79.6,0.235,0.429,0.233,,,,,,,0.184,0.298,0.321,,,
2024-09-20,746824,Flyout,field_out,True,686452,592791,Drew Millas,Jameson Taillon,0,e2f7cb41-de84-45ef-a6e2-97da5dcfa042,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.41,3.89,158.1,107.0,86.0,102.0,0.819,6.99,1.76,8.53,1.19,0.98,0.225,0.441,0.14,0.332,0.466,66.0,106.0,95.0,74.0,103.0,92.0,106.0,116.0,120.0,,,,0.109,0.294,,0.156,-0.39,,1.42,0.74,92.3,,92.6,80.5,0.21,0.29,0.089,,,,,,,0.289,0.503,0.154,77.0,101.0,96.0,92.0,104.0,99.0,0.248,0.043,2.01,-2.79,86.5,86.0,0.262,0.324,0.19,0.281,0.594,0.151,103.0,111.0,113.0,0.15,-1.07,79.6,0.235,0.429,0.233,,,,,,,0.184,0.298,0.321,,,
2024-09-20,746824,Single,single,False,686452,663878,Drew Millas,Nate Pearson,1,5493259c-657f-4c57-8c5f-988c27e63c16,663878.0,natepearson,Pearson,Right,Nate Pearson,- - -,4.64,4.53,64.0,99.0,128.0,106.0,0.754,9.98,2.95,9.14,1.69,0.88,0.215,0.42,0.127,0.403,0.456,126.0,97.0,101.0,95.0,109.0,104.0,132.0,102.0,111.0,76.0,152.0,162.0,0.016,0.461,0.001,0.404,-1.54,16.42,-6.9,0.73,97.7,88.3,97.2,87.9,0.25,1.0,0.083,,,,0.226,0.405,0.383,0.315,0.516,0.189,,,,,,,,,,,,,,,,,,,127.0,93.0,105.0,0.117,-0.08,80.9,0.172,0.276,0.394,,,,,,,,,,,,
2024-09-20,746824,Strikeout,strikeout,True,686452,687863,Drew Millas,Porter Hodge,0,9f65d3ab-cd90-4469-8b51-85304efe76b5,687863.0,porterhodge,Hodge,Right,Porter Hodge,CHC,1.98,2.69,41.0,93.0,115.0,103.0,0.688,10.98,4.17,4.17,0.44,1.0,0.25,0.33,0.182,0.284,0.432,110.0,89.0,99.0,,,,125.0,98.0,108.0,47.0,107.0,106.0,,0.614,0.013,0.373,0.89,0.51,,3.61,95.5,89.8,,82.9,,,,,,,,,,0.183,0.305,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073,0.109,0.514,,,
2024-09-25,744795,Groundout,field_out,True,686452,547179,Drew Millas,Michael Lorenzen,0,d408c5ad-4592-4701-84b8-42dfc0d05188,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.31,4.58,130.1,97.0,93.0,95.0,0.796,6.7,4.14,6.97,1.17,1.03,0.249,0.386,0.188,0.314,0.411,84.0,95.0,89.0,81.0,102.0,94.0,126.0,98.0,108.0,,,,0.212,0.272,,0.149,1.0,,-0.25,-1.51,93.8,,93.6,83.9,0.291,0.441,0.062,,,,0.368,0.632,0.24,0.155,0.309,0.184,93.0,101.0,99.0,94.0,92.0,91.0,0.1,0.188,0.04,1.94,90.1,84.6,0.235,0.51,0.236,0.122,0.173,0.373,102.0,93.0,96.0,0.079,0.02,81.7,0.217,0.348,0.352,,,,,,,0.19,0.429,0.291,,,
2024-09-25,744795,Strikeout,strikeout,True,686452,663738,Drew Millas,Daniel Lynch IV,0,06e11f71-a897-4bc5-a360-dc99878a9e26,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,KCR,3.32,3.83,43.1,98.0,79.0,93.0,0.725,8.1,2.91,6.02,1.25,1.1,0.137,0.427,0.12,0.316,0.441,60.0,96.0,83.0,87.0,111.0,102.0,90.0,97.0,97.0,,,,0.099,0.355,,0.268,0.32,,4.85,-0.14,93.0,,92.7,85.9,0.1,0.1,0.138,,,,0.133,0.267,0.506,0.222,0.476,0.133,90.0,97.0,97.0,108.0,135.0,119.0,0.005,0.213,0.14,1.18,89.6,84.7,,,,0.222,0.306,0.319,,,,0.002,-3.5,81.6,0.2,0.4,0.333,93.0,93.0,92.0,0.058,1.04,80.3,,,,,,
2024-09-25,744795,Walk,walk,False,686452,670167,Drew Millas,John Schreiber,1,2a7b3eea-4d37-452b-b48d-8dc4cdc74ea9,670167.0,johnschreiber,Schreiber,Right,John Schreiber,KCR,3.66,3.32,51.2,100.0,97.0,97.0,0.812,8.01,3.48,8.36,0.17,1.59,0.314,0.366,0.19,0.261,0.41,80.0,99.0,86.0,113.0,97.0,99.0,110.0,102.0,108.0,,,,0.259,0.245,,0.269,-0.08,,1.82,0.32,92.9,,92.0,81.1,0.269,0.328,0.108,,,,,,,0.243,0.378,0.2,69.0,107.0,96.0,88.0,102.0,93.0,0.165,0.061,1.5,-3.6,88.7,85.9,0.259,0.333,0.269,0.4,0.467,0.241,,,,,,,,,,,,,,,,0.154,0.212,0.286,,,
2024-09-25,744795,Groundout,field_out,True,686452,668674,Drew Millas,Lucas Erceg,0,0adeea55-873e-4155-9a23-642fea837d0a,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,- - -,3.36,3.17,61.2,101.0,109.0,104.0,0.709,10.51,2.34,7.15,0.44,1.51,0.34,0.321,0.226,0.252,0.416,111.0,100.0,99.0,108.0,103.0,104.0,118.0,104.0,109.0,,,,0.213,0.309,,0.279,0.13,,2.63,2.51,98.6,,98.5,85.7,0.22,0.237,0.204,,,,0.123,0.14,0.375,0.23,0.392,0.285,93.0,97.0,105.0,,,,,0.199,,-0.64,,91.0,,,,0.293,0.463,0.375,,,,,,,,,,,,,,,,,,,,,
2024-09-29,744798,Single,single,False,686452,605400,Drew Millas,Aaron Nola,1,4f1dcf27-d35f-4561-8904-a3ac9b27f22e,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.57,3.75,199.1,105.0,104.0,104.0,0.772,8.89,2.26,8.53,1.35,1.31,0.209,0.477,0.16,0.309,0.399,89.0,103.0,99.0,100.0,110.0,106.0,,,,,,,0.204,0.278,,,0.81,,-0.34,,92.5,,91.5,,0.313,0.475,0.136,,,,,,,0.168,0.318,0.221,78.0,102.0,91.0,69.0,98.0,91.0,0.092,0.096,-2.57,-1.67,87.5,85.7,0.389,0.796,0.178,0.279,0.426,0.135,,,,,,,0.221,0.381,0.37,135.0,106.0,113.0,0.329,0.94,79.1,,,,,,
2024-09-29,744798,Strikeout,strikeout,True,686452,605400,Drew Millas,Aaron Nola,0,62529b5b-69ec-4b9d-98f7-9e23b91ba66e,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.57,3.75,199.1,105.0,104.0,104.0,0.772,8.89,2.26,8.53,1.35,1.31,0.209,0.477,0.16,0.309,0.399,89.0,103.0,99.0,100.0,110.0,106.0,,,,,,,0.204,0.278,,,0.81,,-0.34,,92.5,,91.5,,0.313,0.475,0.136,,,,,,,0.168,0.318,0.221,78.0,102.0,91.0,69.0,98.0,91.0,0.092,0.096,-2.57,-1.67,87.5,85.7,0.389,0.796,0.178,0.279,0.426,0.135,,,,,,,0.221,0.381,0.37,135.0,106.0,113.0,0.329,0.94,79.1,,,,,,
2024-09-29,744798,Strikeout,strikeout,True,686452,621237,Drew Millas,José Alvarado,0,24672a37-d449-4485-994d-da1d320611b1,621237.0,josealvarado,Alvarado,Left,José Alvarado,PHI,4.09,3.91,61.2,95.0,84.0,94.0,0.735,9.19,4.09,7.15,0.88,1.44,0.277,0.398,0.169,0.319,0.409,,,,97.0,94.0,95.0,,,,,,,0.594,,,,,,0.83,,,,97.8,,0.255,0.416,0.158,,,,,,,,,,,,,66.0,97.0,92.0,0.403,,0.46,,92.5,,0.156,0.244,0.456,,,,,,,0.003,6.31,85.4,,,,,,,,,,,,,,,
2024-09-29,744798,Single,single,False,686452,614179,Drew Millas,José Ruiz,0,df35e548-ae84-4a6e-96dd-966deaf72e00,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,3.71,3.97,51.0,102.0,104.0,103.0,0.752,9.18,3.0,9.0,1.41,1.32,0.245,0.415,0.109,0.361,0.428,105.0,102.0,104.0,77.0,98.0,93.0,134.0,64.0,70.0,,,,0.24,0.276,,0.038,-0.47,,0.72,-1.15,96.3,,95.8,92.3,0.26,0.38,0.119,,,,0.333,0.333,0.4,0.26,0.52,0.298,100.0,94.0,97.0,,,,,0.033,,-1.24,,89.9,,,,0.2,0.4,0.375,118.0,106.0,109.0,0.414,-0.37,86.2,0.261,0.398,0.337,,,,,,,,,,,,
