date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff
2024-07-28,746770,Strikeout,strikeout,True,681460,608723,Brooks Baldwin,Austin Voth,0,90193561-cadc-456c-aa41-17544ef21931,608723.0,austinvoth,Voth,Right,Austin Voth,SEA,3.02,3.06,53.2,100.0,100.0,99.0,0.719,8.89,2.01,6.37,1.34,0.77,0.222,0.514,0.174,0.25,0.395,,,,94.0,100.0,100.0,91.0,102.0,99.0,,,,112.0,96.0,101.0,99.0,102.0,95.0,,0.239,0.323,0.264,0.174,,2.21,1.21,,-0.52,1.46,,93.5,89.0,,,80.9,75.3,,,,0.156,0.244,0.247,,,,0.242,0.419,0.287,,,,0.15,0.25,0.456,,,,,,,,,,,,,,,,,,,0.204,0.49,0.287
2024-07-29,746765,Strikeout,strikeout,True,681460,679525,Brooks Baldwin,Alec Marsh,0,e93654cd-ec84-4855-9f61-c7aea84639b9,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.67,4.94,106.0,99.0,100.0,99.0,0.807,8.07,2.8,8.49,1.27,0.86,0.257,0.395,0.183,0.344,0.437,91.0,96.0,97.0,99.0,105.0,103.0,91.0,100.0,96.0,99.0,98.0,95.0,120.0,99.0,106.0,,,,0.133,0.382,,0.222,0.156,0.108,0.56,,-2.03,0.15,-1.71,0.96,94.1,,86.4,93.5,86.5,82.8,0.191,0.277,0.155,0.208,0.369,0.217,0.338,0.574,0.097,,,,0.269,0.462,0.293,0.283,0.533,0.252,,,,,,,,,,,,,,,,,,,0.158,0.211,0.389
2024-07-29,746765,Groundout,field_out,True,681460,679525,Brooks Baldwin,Alec Marsh,0,e904a85e-91f7-486a-a277-74b7bdce5c00,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.67,4.94,106.0,99.0,100.0,99.0,0.807,8.07,2.8,8.49,1.27,0.86,0.257,0.395,0.183,0.344,0.437,91.0,96.0,97.0,99.0,105.0,103.0,91.0,100.0,96.0,99.0,98.0,95.0,120.0,99.0,106.0,,,,0.133,0.382,,0.222,0.156,0.108,0.56,,-2.03,0.15,-1.71,0.96,94.1,,86.4,93.5,86.5,82.8,0.191,0.277,0.155,0.208,0.369,0.217,0.338,0.574,0.097,,,,0.269,0.462,0.293,0.283,0.533,0.252,,,,,,,,,,,,,,,,,,,0.158,0.211,0.389
2024-07-29,746765,Strikeout,strikeout,True,681460,672582,Brooks Baldwin,Angel Zerpa,0,bd53e7dc-b32a-4037-baf9-170131b3f0dd,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,KCR,4.4,4.91,47.0,103.0,91.0,101.0,0.876,7.85,3.45,10.72,1.15,2.07,0.344,0.273,0.156,0.292,0.492,59.0,96.0,87.0,92.0,12.0,40.0,76.0,99.0,90.0,95.0,106.0,105.0,113.0,105.0,111.0,,,,0.431,0.208,,0.251,0.004,0.106,-1.0,,-0.74,0.62,-3.7,-4.18,95.7,,88.7,96.3,86.2,82.2,0.333,0.722,0.229,0.313,0.5,0.125,0.301,0.398,0.114,,,,0.225,0.35,0.172,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,746765,Groundout,field_out,True,681460,519293,Brooks Baldwin,Will Smith,0,b8e759a3-18b0-4fce-8496-5c62b6098bad,519293.0,willsmith,"Smith, W",Left,Will Smith,KCR,6.53,5.64,41.1,99.0,93.0,99.0,0.777,6.31,3.27,9.8,1.52,0.66,0.237,0.446,0.201,0.302,0.44,78.0,101.0,92.0,78.0,98.0,102.0,64.0,95.0,86.0,,,,121.0,101.0,109.0,,,,,0.29,,0.447,0.117,0.146,-2.09,,,0.19,-2.22,-0.05,91.2,,85.8,,80.6,76.3,0.207,0.414,0.277,0.375,0.554,0.102,,,,,,,0.203,0.377,0.306,0.364,0.727,0.25,,,,,,,,,,,,,,,,,,,,,
2024-07-30,746763,Groundout,field_out,True,681460,608379,Brooks Baldwin,Michael Wacha,0,e7ae2173-ecfd-4440-a915-a51270dbe0df,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.084,0.318,0.37,-0.94,0.38,-1.98,-1.39,1.86,93.6,88.8,81.3,93.6,84.2,75.1,0.184,0.337,0.334,0.284,0.468,0.16,0.243,0.301,0.087,0.328,0.443,0.114,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,,,,,,,,,,,,,
2024-07-30,746763,Strikeout,strikeout,True,681460,608379,Brooks Baldwin,Michael Wacha,0,8f2149a3-9dc8-436d-9196-f00a0d6c969d,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.084,0.318,0.37,-0.94,0.38,-1.98,-1.39,1.86,93.6,88.8,81.3,93.6,84.2,75.1,0.184,0.337,0.334,0.284,0.468,0.16,0.243,0.301,0.087,0.328,0.443,0.114,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,,,,,,,,,,,,,
2024-07-30,746763,Pop Out,field_out,True,681460,608379,Brooks Baldwin,Michael Wacha,0,f8d5b304-3778-4222-9e0b-abc19a85b699,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.084,0.318,0.37,-0.94,0.38,-1.98,-1.39,1.86,93.6,88.8,81.3,93.6,84.2,75.1,0.184,0.337,0.334,0.284,0.468,0.16,0.243,0.301,0.087,0.328,0.443,0.114,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,,,,,,,,,,,,,
2024-07-30,746763,Strikeout,strikeout,True,681460,669674,Brooks Baldwin,Sam Long,0,78ab7861-05d2-4ac0-bb06-4d7eb198ab5c,669674.0,samlong,Long,Left,Sam Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212,0.365,0.231,,,,,,,0.2,0.257,0.397,0.25,0.313,0.194,,,,,,,0.182,0.182,0.227,,,,,,,,,,,,
2024-08-02,745875,Strikeout,strikeout,True,681460,657746,Brooks Baldwin,Joe Ryan,0,6418d697-596d-4472-9fca-56904779ecb3,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.9,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.284,0.481,,,,,,,94.0,110.0,105.0,110.0,108.0,105.0,108.0,104.0,112.0,,,,0.06,0.485,,0.234,,,1.4,,-0.75,-0.06,,,94.0,,,92.9,83.1,,,,,0.194,0.379,0.275,0.345,0.483,0.094,,,,0.343,0.6,0.216,,,,102.0,103.0,94.0,0.221,0.22,88.6,0.202,0.387,0.258,,,,,,,,,,0.207,0.37,0.337
2024-08-02,745875,Flyout,field_out,True,681460,657746,Brooks Baldwin,Joe Ryan,0,4e3de9a1-90a9-40e7-9b93-5969fc6ada06,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.9,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.284,0.481,,,,,,,94.0,110.0,105.0,110.0,108.0,105.0,108.0,104.0,112.0,,,,0.06,0.485,,0.234,,,1.4,,-0.75,-0.06,,,94.0,,,92.9,83.1,,,,,0.194,0.379,0.275,0.345,0.483,0.094,,,,0.343,0.6,0.216,,,,102.0,103.0,94.0,0.221,0.22,88.6,0.202,0.387,0.258,,,,,,,,,,0.207,0.37,0.337
2024-08-02,745875,Flyout,field_out,True,681460,657746,Brooks Baldwin,Joe Ryan,0,9388d74a-1a4a-4a90-a131-742b925456dc,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.9,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.284,0.481,,,,,,,94.0,110.0,105.0,110.0,108.0,105.0,108.0,104.0,112.0,,,,0.06,0.485,,0.234,,,1.4,,-0.75,-0.06,,,94.0,,,92.9,83.1,,,,,0.194,0.379,0.275,0.345,0.483,0.094,,,,0.343,0.6,0.216,,,,102.0,103.0,94.0,0.221,0.22,88.6,0.202,0.387,0.258,,,,,,,,,,0.207,0.37,0.337
2024-08-02,745875,Flyout,field_out,True,681460,643377,Brooks Baldwin,Griffin Jax,0,8d67ab48-807a-4411-8115-111eead44827,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,1.7,2.14,58.1,105.0,135.0,117.0,0.656,11.73,1.85,5.55,0.46,1.39,0.267,0.415,0.23,0.281,0.424,109.0,107.0,117.0,147.0,121.0,125.0,117.0,108.0,112.0,91.0,107.0,108.0,168.0,100.0,122.0,,,,0.094,0.295,,0.384,0.069,0.158,3.12,,3.02,0.68,1.24,1.7,97.0,,92.3,96.6,88.9,86.6,0.143,0.238,0.481,0.138,0.231,0.273,0.2,0.25,0.22,,,,,,,0.133,0.267,0.333,,,,,,,,,,,,,,,,,,,0.224,0.299,0.429
2024-08-03,745876,Strikeout,strikeout,True,681460,641927,Brooks Baldwin,Bailey Ober,0,48222d6d-8240-4074-a9be-a58c3d38de3b,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.06,3.52,142.0,106.0,90.0,102.0,0.734,9.32,2.28,7.04,1.33,0.67,0.206,0.441,0.19,0.317,0.413,117.0,111.0,111.0,94.0,97.0,101.0,81.0,104.0,96.0,,,,72.0,102.0,102.0,84.0,105.0,102.0,,0.394,0.213,0.115,0.008,0.269,-0.07,-0.39,,1.52,4.29,2.0,91.9,86.3,83.4,,80.5,76.0,0.157,0.296,0.403,0.265,0.508,0.217,,,,0.261,0.47,0.225,0.105,0.193,0.309,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-03,745876,Pop Out,field_out,True,681460,641927,Brooks Baldwin,Bailey Ober,0,d5993c40-2736-410d-bfe8-87019bdaedb2,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.06,3.52,142.0,106.0,90.0,102.0,0.734,9.32,2.28,7.04,1.33,0.67,0.206,0.441,0.19,0.317,0.413,117.0,111.0,111.0,94.0,97.0,101.0,81.0,104.0,96.0,,,,72.0,102.0,102.0,84.0,105.0,102.0,,0.394,0.213,0.115,0.008,0.269,-0.07,-0.39,,1.52,4.29,2.0,91.9,86.3,83.4,,80.5,76.0,0.157,0.296,0.403,0.265,0.508,0.217,,,,0.261,0.47,0.225,0.105,0.193,0.309,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-03,745876,Home Run,home_run,False,681460,641927,Brooks Baldwin,Bailey Ober,0,028f1084-f0ac-4b28-84e9-de6b12d712fd,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.06,3.52,142.0,106.0,90.0,102.0,0.734,9.32,2.28,7.04,1.33,0.67,0.206,0.441,0.19,0.317,0.413,117.0,111.0,111.0,94.0,97.0,101.0,81.0,104.0,96.0,,,,72.0,102.0,102.0,84.0,105.0,102.0,,0.394,0.213,0.115,0.008,0.269,-0.07,-0.39,,1.52,4.29,2.0,91.9,86.3,83.4,,80.5,76.0,0.157,0.296,0.403,0.265,0.508,0.217,,,,0.261,0.47,0.225,0.105,0.193,0.309,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-03,745876,Groundout,field_out,True,681460,643377,Brooks Baldwin,Griffin Jax,1,b60435f2-0ab7-43c4-8540-592f953336db,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,1.7,2.14,58.1,105.0,135.0,117.0,0.656,11.73,1.85,5.55,0.46,1.39,0.267,0.415,0.23,0.281,0.424,109.0,107.0,117.0,147.0,121.0,125.0,117.0,108.0,112.0,91.0,107.0,108.0,168.0,100.0,122.0,,,,0.094,0.295,,0.384,0.069,0.158,3.12,,3.02,0.68,1.24,1.7,97.0,,92.3,96.6,88.9,86.6,0.143,0.238,0.481,0.138,0.231,0.273,0.2,0.25,0.22,,,,,,,0.133,0.267,0.333,,,,,,,,,,,,,,,,,,,0.224,0.299,0.429
2024-08-04,745879,Strikeout,strikeout,True,681460,680573,Brooks Baldwin,Simeon Woods Richardson,0,df739d47-5dc9-4940-b23d-39020295fd0e,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,,,,94.0,108.0,106.0,,,,,0.406,,0.314,0.081,0.199,0.81,,,1.13,1.69,-2.11,93.2,,82.9,,86.5,75.9,0.256,0.513,0.196,0.256,0.36,0.213,,,,,,,0.191,0.299,0.252,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,
2024-08-04,745879,Single,single,False,681460,680573,Brooks Baldwin,Simeon Woods Richardson,0,da4f9eb0-df7f-4b1a-abef-2cf86f1e1e34,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,,,,94.0,108.0,106.0,,,,,0.406,,0.314,0.081,0.199,0.81,,,1.13,1.69,-2.11,93.2,,82.9,,86.5,75.9,0.256,0.513,0.196,0.256,0.36,0.213,,,,,,,0.191,0.299,0.252,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,
2024-08-04,745879,Single,single,False,681460,680573,Brooks Baldwin,Simeon Woods Richardson,1,30314ec8-0410-4cf2-994b-6a18db0fc463,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,,,,94.0,108.0,106.0,,,,,0.406,,0.314,0.081,0.199,0.81,,,1.13,1.69,-2.11,93.2,,82.9,,86.5,75.9,0.256,0.513,0.196,0.256,0.36,0.213,,,,,,,0.191,0.299,0.252,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,
2024-08-04,745879,Single,single,False,681460,663485,Brooks Baldwin,Cole Sands,1,2b3a588e-6566-4262-a0ba-4fef852fa1cc,663485.0,colesands,Sands,Right,Cole Sands,MIN,3.02,3.44,59.2,105.0,92.0,101.0,0.766,10.11,1.21,7.39,0.75,0.87,0.264,0.356,0.196,0.325,0.438,,,,102.0,103.0,107.0,78.0,105.0,99.0,74.0,94.0,92.0,,,,96.0,106.0,99.0,0.116,0.268,0.297,,0.155,,1.82,2.05,1.53,,-1.94,,95.5,90.7,,94.6,,82.4,,,,0.197,0.318,0.321,0.259,0.37,0.04,0.208,0.321,0.272,,,,0.303,0.424,0.286,110.0,111.0,104.0,0.164,0.41,87.7,0.174,0.217,0.213,,,,,,,,,,,,
2024-08-04,745879,Walk,walk,False,681460,677976,Brooks Baldwin,Randy Dobnak,0,60f5354b-fe02-41fb-ac49-74a1d984e7c4,677976.0,randydobnak,Dobnak,Right,Randy Dobnak,MIN,5.87,3.81,7.2,96.0,77.0,92.0,0.809,8.22,5.87,10.57,0.0,2.6,0.32,0.4,0.2,0.24,0.379,128.0,99.0,97.0,,,,10.0,99.0,94.0,10.0,87.0,80.0,88.0,100.0,95.0,,,,0.203,0.105,,0.353,,0.34,-2.54,,-0.3,-0.8,,-0.28,93.4,,85.9,91.5,83.2,,0.375,0.375,0.24,,,,0.333,0.417,0.063,,,,0.182,0.455,0.269,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-05,745628,Lineout,field_out,True,681460,676664,Brooks Baldwin,JP Sears,0,28789469-cc5d-43b5-9d46-f2d6010a23f9,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,,,,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,,,,0.109,0.354,,0.351,,0.187,-0.39,,1.05,-0.46,,0.0,92.0,,84.2,90.1,78.9,,0.306,0.417,0.209,0.213,0.431,0.274,0.295,0.41,0.116,,,,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,0.246,0.403,0.215
2024-08-05,745628,Flyout,field_out,True,681460,676664,Brooks Baldwin,JP Sears,0,a1db2da0-be24-48fc-a8a2-5fdf74a2e784,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,,,,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,,,,0.109,0.354,,0.351,,0.187,-0.39,,1.05,-0.46,,0.0,92.0,,84.2,90.1,78.9,,0.306,0.417,0.209,0.213,0.431,0.274,0.295,0.41,0.116,,,,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,0.246,0.403,0.215
2024-08-05,745628,Pop Out,field_out,True,681460,676664,Brooks Baldwin,JP Sears,0,41a713cf-c23f-480f-abd6-427e9281dd0f,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,,,,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,,,,0.109,0.354,,0.351,,0.187,-0.39,,1.05,-0.46,,0.0,92.0,,84.2,90.1,78.9,,0.306,0.417,0.209,0.213,0.431,0.274,0.295,0.41,0.116,,,,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,0.246,0.403,0.215
2024-08-06,745629,Single,single,False,681460,548389,Brooks Baldwin,Ross Stripling,0,d363f5a2-8220-4346-be10-bda9871bb48c,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.38,4.47,78.2,105.0,87.0,99.0,0.842,5.15,2.06,10.98,0.8,1.1,0.307,0.346,0.171,0.293,0.437,87.0,112.0,105.0,,,,62.0,101.0,89.0,91.0,102.0,89.0,121.0,108.0,112.0,82.0,106.0,92.0,0.148,0.303,0.139,0.148,,0.18,-0.16,3.26,-0.78,-1.86,,-2.05,91.6,87.2,82.6,90.2,84.7,,0.343,0.537,0.238,0.259,0.447,0.176,0.396,0.453,0.085,0.128,0.179,0.197,0.328,0.5,0.157,0.316,0.368,0.182,,,,,,,,,,,,,96.0,102.0,106.0,0.082,-0.32,76.0,,,
2024-08-06,745629,Strikeout,strikeout,True,681460,548389,Brooks Baldwin,Ross Stripling,0,a7157cba-89fa-42af-94ef-528951cb5c17,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.38,4.47,78.2,105.0,87.0,99.0,0.842,5.15,2.06,10.98,0.8,1.1,0.307,0.346,0.171,0.293,0.437,87.0,112.0,105.0,,,,62.0,101.0,89.0,91.0,102.0,89.0,121.0,108.0,112.0,82.0,106.0,92.0,0.148,0.303,0.139,0.148,,0.18,-0.16,3.26,-0.78,-1.86,,-2.05,91.6,87.2,82.6,90.2,84.7,,0.343,0.537,0.238,0.259,0.447,0.176,0.396,0.453,0.085,0.128,0.179,0.197,0.328,0.5,0.157,0.316,0.368,0.182,,,,,,,,,,,,,96.0,102.0,106.0,0.082,-0.32,76.0,,,
2024-08-06,745629,Single,single,False,681460,548389,Brooks Baldwin,Ross Stripling,1,9cb4776c-7771-4007-b88c-0226266e72a8,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.38,4.47,78.2,105.0,87.0,99.0,0.842,5.15,2.06,10.98,0.8,1.1,0.307,0.346,0.171,0.293,0.437,87.0,112.0,105.0,,,,62.0,101.0,89.0,91.0,102.0,89.0,121.0,108.0,112.0,82.0,106.0,92.0,0.148,0.303,0.139,0.148,,0.18,-0.16,3.26,-0.78,-1.86,,-2.05,91.6,87.2,82.6,90.2,84.7,,0.343,0.537,0.238,0.259,0.447,0.176,0.396,0.453,0.085,0.128,0.179,0.197,0.328,0.5,0.157,0.316,0.368,0.182,,,,,,,,,,,,,96.0,102.0,106.0,0.082,-0.32,76.0,,,
2024-08-06,745629,Flyout,field_out,True,681460,622103,Brooks Baldwin,Gerardo Reyes,1,1343f367-87a2-4196-b5b7-c2bdbf40225b,622103.0,gerardoreyes,"Reyes, G",Right,Gerardo Reyes,OAK,4.5,5.53,4.0,93.0,108.0,94.0,0.868,4.5,6.75,9.0,0.0,0.67,0.308,0.462,0.077,0.385,0.397,,,,,,,106.0,97.0,93.0,89.0,92.0,94.0,113.0,82.0,94.0,141.0,103.0,98.0,0.076,0.532,0.089,0.304,,,2.24,-10.44,-18.62,1.43,,,94.7,86.1,,94.7,83.2,,,,,0.167,0.167,0.167,,,,,,,0.143,0.286,0.091,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-07,745630,Pop Out,field_out,True,681460,683155,Brooks Baldwin,Joey Estes,0,87a0714b-5772-44ee-ba33-9b042681e6fa,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.37,4.14,101.0,107.0,92.0,105.0,0.833,6.77,2.05,8.02,1.34,0.4,0.255,0.416,0.181,0.297,0.485,82.0,91.0,93.0,,,,79.0,106.0,100.0,60.0,98.0,88.0,115.0,114.0,118.0,112.0,89.0,91.0,0.017,0.535,0.009,0.33,,0.109,0.8,-13.83,-4.17,0.64,,-3.2,92.4,86.4,84.6,90.6,79.4,,0.355,0.774,0.192,0.23,0.419,0.177,0.286,0.714,0.091,,,,0.241,0.466,0.23,,,,,,,,,,,,,,,,,,,,,,0.183,0.29,0.23
2024-08-07,745630,Lineout,field_out,True,681460,683155,Brooks Baldwin,Joey Estes,0,8306bb18-8edc-4cb0-bb13-a69286167db6,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.37,4.14,101.0,107.0,92.0,105.0,0.833,6.77,2.05,8.02,1.34,0.4,0.255,0.416,0.181,0.297,0.485,82.0,91.0,93.0,,,,79.0,106.0,100.0,60.0,98.0,88.0,115.0,114.0,118.0,112.0,89.0,91.0,0.017,0.535,0.009,0.33,,0.109,0.8,-13.83,-4.17,0.64,,-3.2,92.4,86.4,84.6,90.6,79.4,,0.355,0.774,0.192,0.23,0.419,0.177,0.286,0.714,0.091,,,,0.241,0.466,0.23,,,,,,,,,,,,,,,,,,,,,,0.183,0.29,0.23
2024-08-07,745630,Forceout,force_out,True,681460,683155,Brooks Baldwin,Joey Estes,1,1dc2a7fe-829e-413d-bd50-c8cabff03bdb,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.37,4.14,101.0,107.0,92.0,105.0,0.833,6.77,2.05,8.02,1.34,0.4,0.255,0.416,0.181,0.297,0.485,82.0,91.0,93.0,,,,79.0,106.0,100.0,60.0,98.0,88.0,115.0,114.0,118.0,112.0,89.0,91.0,0.017,0.535,0.009,0.33,,0.109,0.8,-13.83,-4.17,0.64,,-3.2,92.4,86.4,84.6,90.6,79.4,,0.355,0.774,0.192,0.23,0.419,0.177,0.286,0.714,0.091,,,,0.241,0.466,0.23,,,,,,,,,,,,,,,,,,,,,,0.183,0.29,0.23
2024-08-07,745630,Groundout,field_out,True,681460,621053,Brooks Baldwin,Tyler Ferguson,0,9ff75ce2-9786-475d-b9fa-cfd9f21a9f75,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,3.58,3.94,37.2,101.0,108.0,103.0,0.768,10.51,4.54,5.26,0.72,1.13,0.221,0.5,0.14,0.337,0.435,102.0,101.0,97.0,,,,127.0,104.0,105.0,80.0,96.0,97.0,109.0,104.0,112.0,101.0,94.0,94.0,0.219,0.382,0.14,0.235,,0.023,0.45,-1.84,5.35,0.26,,3.78,95.6,90.7,88.2,94.8,84.3,,0.0,0.0,0.286,0.204,0.37,0.317,0.033,0.033,0.172,0.5,0.833,0.182,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.371,0.235
2024-08-09,746760,Flyout,field_out,True,681460,592791,Brooks Baldwin,Jameson Taillon,0,662bc35f-83fa-41c6-9acb-8b607602cae4,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.74,0.75,-1.53,-4.08,92.4,86.6,86.1,92.7,80.6,79.7,0.32,0.68,0.116,0.292,0.518,0.139,0.268,0.39,0.093,0.266,0.323,0.186,,,,0.253,0.462,0.229,,,,,,,,,,,,,,,,,,,0.186,0.314,0.34
2024-08-09,746760,Groundout,field_out,True,681460,592791,Brooks Baldwin,Jameson Taillon,1,df9470ba-7d23-4aaa-82e5-6518272bc053,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.74,0.75,-1.53,-4.08,92.4,86.6,86.1,92.7,80.6,79.7,0.32,0.68,0.116,0.292,0.518,0.139,0.268,0.39,0.093,0.266,0.323,0.186,,,,0.253,0.462,0.229,,,,,,,,,,,,,,,,,,,0.186,0.314,0.34
