date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
2024-05-14,746235,Strikeout,strikeout,True,657061,543243,Cole Tucker,Sonny Gray,0,7017b19a-cc1f-418f-8fdd-8938f0faafde,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,115.0,95.0,95.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,0.173,0.239,0.187,0.159,0.06,0.68,1.47,0.67,1.37,-2.47,92.6,88.5,93.1,85.0,80.1,0.31,0.479,0.147,0.385,0.769,0.345,0.162,0.216,0.422,0.184,0.342,0.299,0.197,0.316,0.181,88.0,99.0,99.0,0.182,1.7,87.7,,,,,,,0.237,0.407,0.303,,,,,,,,,,,,
2024-05-19,745012,Strikeout Double Play,strikeout_double_play,True,657061,547179,Cole Tucker,Michael Lorenzen,1,280675de-f065-4d8e-9a66-e6638d2914d9,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,102.0,90.0,94.0,89.0,95.0,90.0,83.0,102.0,95.0,125.0,99.0,108.0,0.205,0.27,0.145,0.072,0.197,0.95,-0.46,-1.69,0.92,1.61,94.0,84.7,93.8,84.5,81.8,0.154,0.295,0.202,0.145,0.217,0.347,0.077,0.308,0.172,0.111,0.111,0.367,0.302,0.465,0.055,94.0,94.0,93.0,0.111,1.38,90.2,,,,,,,0.175,0.425,0.241,,,,,,,,,,,,
2024-05-19,745012,Flyout,field_out,True,657061,547179,Cole Tucker,Michael Lorenzen,0,4de7e565-a03a-4aa2-9ed1-9f3d799ecbb9,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,102.0,90.0,94.0,89.0,95.0,90.0,83.0,102.0,95.0,125.0,99.0,108.0,0.205,0.27,0.145,0.072,0.197,0.95,-0.46,-1.69,0.92,1.61,94.0,84.7,93.8,84.5,81.8,0.154,0.295,0.202,0.145,0.217,0.347,0.077,0.308,0.172,0.111,0.111,0.367,0.302,0.465,0.055,94.0,94.0,93.0,0.111,1.38,90.2,,,,,,,0.175,0.425,0.241,,,,,,,,,,,,
2024-05-19,745012,Groundout,field_out,True,657061,547179,Cole Tucker,Michael Lorenzen,0,c353ce1d-636c-4f72-a62c-e1e4a141456e,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,102.0,90.0,94.0,89.0,95.0,90.0,83.0,102.0,95.0,125.0,99.0,108.0,0.205,0.27,0.145,0.072,0.197,0.95,-0.46,-1.69,0.92,1.61,94.0,84.7,93.8,84.5,81.8,0.154,0.295,0.202,0.145,0.217,0.347,0.077,0.308,0.172,0.111,0.111,0.367,0.302,0.465,0.055,94.0,94.0,93.0,0.111,1.38,90.2,,,,,,,0.175,0.425,0.241,,,,,,,,,,,,
2024-05-19,745012,Groundout,field_out,True,657061,642546,Cole Tucker,Jonathan Hernández,0,f67eda2c-9f55-4629-b749-db181d1e0fde,642546.0,jonathanhernandez,"Hernández, J",Right,Jonathan Hernández,TEX,4.21,4.79,36.1,96.0,107.0,99.0,0.711,8.42,5.94,7.93,0.99,1.58,0.131,0.515,0.162,0.313,0.358,88.0,102.0,102.0,,,,,,,96.0,89.0,86.0,120.0,101.0,108.0,0.388,,0.488,,0.124,,-1.73,1.26,,0.25,,89.8,96.8,87.6,,,,,0.25,0.333,0.391,0.196,0.25,0.403,,,,0.288,0.577,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,746227,Strikeout,strikeout,True,657061,671106,Cole Tucker,Logan Allen,0,c4689939-1c09-46b1-8a08-76663b5af83a,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,,,,91.0,98.0,86.0,,0.483,0.183,,0.183,-1.5,,-2.18,,-1.11,91.2,81.6,,78.6,,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,,,,,,,92.0,99.0,97.0,0.15,0.37,85.4,,,,,,,0.245,0.449,0.196,,,,,,,,,,,,
2024-05-24,746227,Walk,walk,False,657061,671106,Cole Tucker,Logan Allen,0,031aeb0b-3688-4939-b07c-60f46ae450f5,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,61.0,98.0,88.0,,,,91.0,98.0,86.0,,0.483,0.183,,0.183,-1.5,,-2.18,,-1.11,91.2,81.6,,78.6,,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,,,,,,,92.0,99.0,97.0,0.15,0.37,85.4,,,,,,,0.245,0.449,0.196,,,,,,,,,,,,
2024-05-24,746227,Groundout,field_out,True,657061,682120,Cole Tucker,Tim Herrin,0,05abb5a9-d53b-4d84-a0d5-f621b0b88c85,682120.0,timherrin,Herrin,Left,Tim Herrin,CLE,1.45,3.36,37.1,96.0,105.0,98.0,0.72,9.4,4.34,4.58,0.24,1.41,0.148,0.455,0.193,0.273,0.411,,,,105.0,96.0,99.0,97.0,93.0,88.0,106.0,106.0,112.0,116.0,95.0,100.0,0.098,0.254,0.249,0.398,,1.69,5.35,0.48,1.95,,95.4,,94.0,87.6,81.5,0.176,0.206,0.171,,,,0.238,0.381,0.338,0.138,0.224,0.385,0.0,0.0,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,746227,Groundout,field_out,True,657061,658648,Cole Tucker,Pedro Avila,0,f5cc96aa-06b8-4646-8477-5f00bfda75c4,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,124.0,97.0,114.0,81.0,98.0,94.0,73.0,93.0,86.0,89.0,98.0,87.0,98.0,83.0,88.0,0.156,0.368,0.056,0.2,0.221,0.23,-0.39,-1.63,0.27,0.41,93.7,83.4,93.4,79.1,77.7,0.222,0.397,0.246,0.2,0.383,0.336,0.333,0.333,0.444,0.179,0.25,0.349,0.304,0.478,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-28,746229,Groundout,field_out,True,657061,641482,Cole Tucker,Nestor Cortes,1,f5a763ab-db0f-484b-917d-025185a739b9,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,,,,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,0.009,0.455,0.163,,0.075,-0.19,2.16,0.14,,-2.51,91.9,83.2,89.9,78.1,,0.247,0.489,0.219,0.255,0.489,0.338,0.3,0.4,0.182,,,,0.143,0.143,0.286,109.0,100.0,103.0,0.298,1.48,87.2,,,,,,,0.236,0.333,0.264,,,,,,,,,,,,
2024-05-28,746229,Strikeout,strikeout,True,657061,641482,Cole Tucker,Nestor Cortes,0,b535dc2a-5472-46a1-8e2d-bd4ad9a7929f,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,,,,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,0.009,0.455,0.163,,0.075,-0.19,2.16,0.14,,-2.51,91.9,83.2,89.9,78.1,,0.247,0.489,0.219,0.255,0.489,0.338,0.3,0.4,0.182,,,,0.143,0.143,0.286,109.0,100.0,103.0,0.298,1.48,87.2,,,,,,,0.236,0.333,0.264,,,,,,,,,,,,
2024-05-30,746225,Strikeout,strikeout,True,657061,607074,Cole Tucker,Carlos Rodón,0,dae342da-7a2a-425a-9c07-adc711ef5249,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,,,,143.0,103.0,112.0,,0.496,0.265,0.07,0.114,0.17,,-1.56,-1.37,1.54,95.5,85.3,,86.8,81.0,0.261,0.531,0.202,0.171,0.195,0.49,0.237,0.43,0.388,0.333,0.4,0.35,,,,100.0,83.0,83.0,0.056,-3.1,91.8,,,,,,,0.353,0.647,0.255,,,,,,,,,,,,
2024-05-30,746225,Lineout,field_out,True,657061,607074,Cole Tucker,Carlos Rodón,0,dfac7d6b-1778-4214-a396-b9839993cbb7,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,,,,143.0,103.0,112.0,,0.496,0.265,0.07,0.114,0.17,,-1.56,-1.37,1.54,95.5,85.3,,86.8,81.0,0.261,0.531,0.202,0.171,0.195,0.49,0.237,0.43,0.388,0.333,0.4,0.35,,,,100.0,83.0,83.0,0.056,-3.1,91.8,,,,,,,0.353,0.647,0.255,,,,,,,,,,,,
2024-06-04,746222,Flyout,field_out,True,657061,660853,Cole Tucker,Enyel De Los Santos,0,2d104df6-903d-494c-977e-9f0e38fb14d2,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,84.0,94.0,85.0,,,,80.0,111.0,101.0,,,,112.0,104.0,107.0,,0.471,0.473,,0.056,-2.56,,0.77,,1.97,95.5,87.6,,86.5,,0.346,0.718,0.219,0.0,0.0,0.412,0.164,0.377,0.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07,746220,Strikeout,strikeout,True,657061,664285,Cole Tucker,Framber Valdez,0,81c2219b-c064-4eb0-ac67-48218eeb0b66,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.278,0.15,-3.8,1.28,0.84,0.45,-0.13,94.2,89.5,93.8,85.6,80.0,0.4,1.0,0.273,0.264,0.358,0.345,0.211,0.421,0.367,0.149,0.23,0.399,0.31,0.411,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07,746220,Strikeout,strikeout,True,657061,664285,Cole Tucker,Framber Valdez,0,fac52933-4cf6-4f9d-8851-5a437dcc5e7a,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.278,0.15,-3.8,1.28,0.84,0.45,-0.13,94.2,89.5,93.8,85.6,80.0,0.4,1.0,0.273,0.264,0.358,0.345,0.211,0.421,0.367,0.149,0.23,0.399,0.31,0.411,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07,746220,Strikeout,strikeout,True,657061,664285,Cole Tucker,Framber Valdez,0,545042dd-6188-4ec4-b472-b96c2b48adc9,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.278,0.15,-3.8,1.28,0.84,0.45,-0.13,94.2,89.5,93.8,85.6,80.0,0.4,1.0,0.273,0.264,0.358,0.345,0.211,0.421,0.367,0.149,0.23,0.399,0.31,0.411,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12,747193,Flyout,field_out,True,657061,600986,Cole Tucker,Thyago Vieira,0,5bf8c7dc-0705-482a-8cec-007c421411a0,600986.0,thyagovieira,Vieira,Right,Thyago Vieira,- - -,5.21,5.19,38.0,94.0,107.0,94.0,0.764,9.24,6.16,8.76,1.89,0.98,0.227,0.382,0.145,0.318,0.444,121.0,140.0,79.0,,,,116.0,98.0,97.0,93.0,96.0,93.0,118.0,89.0,93.0,0.404,0.227,0.361,,0.008,-0.66,-0.05,-2.14,,-12.58,97.8,91.9,97.1,88.3,,0.211,0.5,0.25,0.5,0.5,0.5,0.229,0.542,0.321,,,,0.281,0.386,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-13,747192,Groundout,field_out,True,657061,657044,Cole Tucker,Ryan Thompson,0,b7f26530-7b23-4849-a5f6-cb793d814e77,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,1.99,3.49,40.2,104.0,113.0,109.0,0.82,6.42,1.55,7.52,0.89,2.59,0.172,0.484,0.18,0.328,0.45,,,,,,,127.0,123.0,115.0,106.0,101.0,104.0,131.0,104.0,119.0,0.668,0.094,0.238,,,0.23,1.32,0.21,,,92.4,,90.9,78.7,,0.091,0.273,0.24,,,,0.212,0.364,0.288,,,,0.248,0.381,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-16,745321,Strikeout,strikeout,True,657061,702352,Cole Tucker,Spencer Bivens,0,3a5781b7-df76-4645-b31e-a1131e84f2e9,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,,,,72.0,103.0,83.0,89.0,99.0,97.0,136.0,110.0,114.0,0.482,0.077,0.276,,0.147,-4.12,-2.42,1.65,,5.34,94.4,88.9,94.0,81.2,,0.2,0.8,0.25,0.0,0.0,0.25,0.176,0.353,0.385,,,,0.333,0.7,0.176,78.0,124.0,109.0,0.018,6.66,88.5,,,,,,,,,,,,,,,,,,,,,
2024-06-16,745321,Groundout,field_out,True,657061,663546,Cole Tucker,Sean Hjelle,0,a882735c-fa25-42c8-8ffe-61f6bd2085b6,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,,,,,,,101.0,107.0,104.0,,,,0.552,,,,,,0.44,,,,,,94.6,,,,,,,,,,,,0.178,0.384,0.386,0.333,0.424,0.104,70.0,88.0,79.0,0.1,-0.2,92.5,109.0,103.0,112.0,0.348,-0.14,85.6,0.182,0.455,0.1,,,,,,,,,,,,
2024-06-16,745321,Double,double,False,657061,643511,Cole Tucker,Tyler Rogers,0,2835cb5a-93cd-4b3a-baeb-a7142bde6205,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,SFG,3.15,2.48,45.2,106.0,126.0,105.0,0.839,6.7,0.59,9.66,0.79,2.1,0.304,0.372,0.284,0.236,0.532,,,,,,,109.0,106.0,94.0,114.0,111.0,106.0,145.0,97.0,103.0,0.622,0.008,0.371,,,-4.89,1.34,-1.38,,,82.3,,82.4,73.8,,,,,,,,0.246,0.478,0.28,,,,0.284,0.358,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-16,745321,Walk,walk,False,657061,666808,Cole Tucker,Camilo Doval,1,489fc3f1-875d-4af8-96e2-fe98efa2dd32,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.38,3.67,37.0,96.0,113.0,98.0,0.655,11.92,5.84,8.76,0.73,2.15,0.204,0.48,0.204,0.306,0.393,,,,,,,,,,71.0,91.0,80.0,140.0,94.0,106.0,0.14,,0.487,,,,-1.95,0.2,,,,,98.0,88.7,,,,,,,,0.216,0.311,0.468,,,,0.333,0.476,0.175,94.0,102.0,95.0,0.373,-0.42,99.6,,,,,,,0.26,0.5,0.241,,,,,,,,,,,,
